[00:00:53.399 --> 00:00:55.080]  Okay.
[02:26:54.090 --> 02:27:02.615]  Well, if you talk to, like, Charlie Worzel or any of these writers, you think they're putting on a retarded surfer act.
[02:27:02.615 --> 02:27:05.497]  Like, you think, okay, you're just acting dumb.
[02:27:05.497 --> 02:27:07.038]  They have low vocabularies.
[02:27:07.038 --> 02:27:08.399]  They're incredibly stupid.
[02:27:08.399 --> 02:27:10.400]  They're not intellectuals.
[02:27:10.400 --> 02:27:13.542]  You know, usually their parents have, you know, mental illnesses and things.
[02:27:13.542 --> 02:27:14.583]  I'm sad to say it.
[02:27:14.583 --> 02:27:15.644]  These are the bottom of the barrel.
[02:27:16.636 --> 02:27:21.418]  These are people that, you know, on a farm you'd have carry the bags of apples.
[02:27:21.418 --> 02:27:23.199]  You couldn't even have them go up in a tree and get apples.
[02:27:23.199 --> 02:27:25.500]  And I'm not being mean.
[02:27:25.500 --> 02:27:29.382]  But you have to understand, they are told they're the ruling class.
[02:27:29.382 --> 02:27:34.305]  They don't even get their villains out there killing free speech and openly trying to mainline tyranny.
[02:27:34.305 --> 02:27:37.907]  We'll push our next guest back 15 because you took school off today and I've got to have you on more.
[02:27:37.907 --> 02:27:44.250]  If you'll go on Owen today, this is a hot interview, people love you, and I'm very excited at what you're doing, my little sewer nugget.
[02:27:45.150 --> 02:27:52.559]  Again, it's S-O-P-H, like Sophie, but Soph, and patreon.com forward slash Corbis.
[02:27:52.559 --> 02:27:55.022]  People should really support what you're doing.
[02:27:55.022 --> 02:28:01.910]  Even if they don't like the edginess, this is how nationalists, conservatives, and patriots are going to win, is in a thousand different strikes.
[02:28:02.851 --> 02:28:05.013]  Some things deliver like a conservative preacher.
[02:28:05.013 --> 02:28:05.954]  That's who you are.
[02:28:05.954 --> 02:28:09.197]  Some things like a wild-eyed libertarian like I am.
[02:28:09.197 --> 02:28:11.779]  Some things like a snarky young lady like she is.
[02:28:11.779 --> 02:28:17.123]  But the quantity of quality information is light years ahead of the enemy.
[02:28:17.123 --> 02:28:18.524]  We don't have teleprompters.
[02:28:18.524 --> 02:28:19.806]  We're really talking.
[02:28:19.806 --> 02:28:22.188]  She's not being handed pieces of paper by her parents.
[02:28:22.188 --> 02:28:25.771]  She's up here having an adult discussion that most university professors
[02:28:26.974 --> 02:28:27.674]  Couldn't have.
[02:28:27.674 --> 02:28:32.256]  Like, they have a few talking points, and then, like, look to see if you have notes when you're talking to them about anything.
[02:28:32.256 --> 02:28:34.816]  Because they're frauds.
[02:28:34.816 --> 02:28:36.737]  And they know their time's over.
[02:28:36.737 --> 02:28:38.757]  And people like Soph are the future.
[02:28:38.757 --> 02:28:44.179]  So we're looking into the future in the final segment with our fellow thought criminals straight ahead.
[02:28:44.179 --> 02:28:45.359]  I'm Alex Jones.
[02:28:45.359 --> 02:28:46.160]  Still here.
[02:28:46.160 --> 02:28:47.020]  Still fighting.
[02:28:47.020 --> 02:28:48.280]  InfoWars.com.
[02:28:48.280 --> 02:28:49.781]  PrisonPilot.com.
[02:28:49.781 --> 02:28:50.861]  Tomorrow's news today.
[02:28:50.861 --> 02:28:54.062]  And we have two special guests coming up after her with huge breaking news.
[02:28:55.299 --> 02:28:59.841]  If you're trying to quit drinking or doing too many drugs, listen to me.
[02:28:59.841 --> 02:29:01.942]  You don't know me and we'll never meet.
[02:29:01.942 --> 02:29:03.663]  I had a problem like you once.
[02:29:03.663 --> 02:29:10.226]  I drank and used to party a little too much till it got out of control and almost ruined my life.
[02:29:10.226 --> 02:29:15.308]  I realized I needed help to fix my problem before it totally destroyed me.
[02:29:15.308 --> 02:29:19.990]  If you've tried to fix your drinking and drug problem and you know you can't do it alone,
[02:29:20.450 --> 02:29:23.552]  You need to call the National Treatment Advisors.
[02:29:23.552 --> 02:29:30.556]  They'll immerse you into a 30-day program to replace your old habits with new habits and totally change your life.
[02:29:30.556 --> 02:29:35.759]  And if you have PPO private health insurance, the entire program may be covered.
[02:29:35.759 --> 02:29:39.041]  Fix your problem right now before it gets any worse.
[02:29:39.041 --> 02:29:40.002]  Get clean.
[02:29:40.002 --> 02:29:41.823]  Call now and learn more.
[02:29:41.823 --> 02:29:41.863]  800-506-6740.
[02:29:45.845 --> 02:29:46.105]  800-506-6740.
[02:29:46.105 --> 02:29:46.426]  That's 800-506-6740.
[02:29:46.426 --> 02:29:49.430]  InfoWar, the most banned network in the world.
[02:30:02.273 --> 02:30:04.194]  Tom in Texas, police officer on the border.
[02:30:04.194 --> 02:30:06.696]  Talks about MS-13 and more.
[02:30:06.696 --> 02:30:07.637]  Thanks for calling, Tom.
[02:30:07.637 --> 02:30:08.097]  Yes, sir.
[02:30:08.097 --> 02:30:09.398]  Thank you for taking my call.
[02:30:09.398 --> 02:30:11.480]  Just want to thank you for your products.
[02:30:11.480 --> 02:30:15.122]  I have the InfoWard decals on the outside of my cell phone case.
[02:30:15.122 --> 02:30:17.424]  My truck, sport, the shirts, all the equipment.
[02:30:17.424 --> 02:30:19.365]  I find it's the best way to get your word out.
[02:30:19.365 --> 02:30:20.326]  God bless you, brother.
[02:30:20.326 --> 02:30:26.951]  And I have three or four InfoWard bumper stickers in my glove box right now I hand out if I get to talking to somebody just to help spread that word.
[02:30:27.331 --> 02:30:28.431]  You're our only hope, brother.
[02:30:28.431 --> 02:30:30.752]  I'm telling you, you're more important than I am.
[02:30:30.752 --> 02:30:33.492]  It's people like you on the ground, as you know, that's boots on the ground.
[02:30:56.167 --> 02:31:07.955]  It would take me more than an hour just to lay out all the admitted benefits and known positive effects of just one of the ingredients in our ultimate bone broth formula.
[02:31:07.955 --> 02:31:16.181]  Everybody knows about bone broth itself and all of the amazing things that it's associated with, and that it's been the big craze for at least a decade.
[02:31:16.181 --> 02:31:20.444]  Well, thousands of years ago, it's what everybody told people they should drink in a soup if they were sick.
[02:31:21.304 --> 02:31:26.911]  But then you add not just the fact that this is the strongest, most concentrated, highest quality bone broth out there.
[02:31:26.911 --> 02:31:28.032]  Literally.
[02:31:28.032 --> 02:31:35.200]  Then you have the chaga mushroom, then you have the turmeric, then you have the bee pollen, then you have the other key ingredients that are all known.
[02:31:36.021 --> 02:31:36.581]  Okay, it's true.
[02:31:36.581 --> 02:31:38.062]  I stayed up late last night, so...
[02:32:59.839 --> 02:33:07.789]  You're listening to the Alex Jones Show!
[02:33:07.789 --> 02:33:09.711]  He's going the distance!
[02:33:09.711 --> 02:33:10.752]  He's going for it!
[02:33:27.682 --> 02:33:31.244]  Crashing through the lies and disinformation.
[02:33:31.244 --> 02:33:35.286]  It's Alex Jones!
[02:33:35.286 --> 02:33:40.149]  So, no exaggeration.
[02:33:40.149 --> 02:33:42.770]  How much was it?
[02:33:42.770 --> 02:33:46.572]  It was something like six million dollars, seven million dollars a year.
[02:33:46.572 --> 02:33:49.374]  We were bringing it off YouTube.
[02:33:49.374 --> 02:33:51.535]  And I was able to finance a bunch of the stuff we were doing here.
[02:33:51.535 --> 02:33:53.916]  I mean, it was one of our main funders.
[02:33:53.916 --> 02:33:55.277]  And about five years ago,
[02:33:56.621 --> 02:34:00.122]  They just demonetized 99% of our videos.
[02:34:00.122 --> 02:34:05.403]  I noticed we had a video bashing police, because I'll bash cops when they're bad.
[02:34:05.403 --> 02:34:15.366]  They would green light the video, let it get 20 million views, wouldn't shadow ban it, let all our subscribers see it, and we'd get paid.
[02:34:15.366 --> 02:34:20.647]  And they had, you know, YouTube vice presidents, and I had to sign non-disclosures and stuff, but, you know, call it up and
[02:34:22.087 --> 02:34:24.868]  I had agreements with them.
[02:34:24.868 --> 02:34:31.711]  It was all proprietary, so I can't get into all of it on air, but it was just stuff like, let us guide you and your message and you'll be a bigger star.
[02:34:31.711 --> 02:34:36.033]  I've got plaques in there, you know, where they send us awards and stuff.
[02:34:36.033 --> 02:34:42.476]  And I was like, wait, you want me to bash cops and then you'll turn the monetization on?
[02:34:42.476 --> 02:34:50.560]  So when we started to get more pro-police, I was never against police, but the media would cherry pick my negative comments and blow those up.
[02:34:51.357 --> 02:34:54.800]  Because they wanted that cultural division.
[02:34:54.800 --> 02:34:58.743]  When I started realizing that and pulled back, then they got upset.
[02:34:58.743 --> 02:35:02.606]  So there's a lot that goes into all of this.
[02:35:02.606 --> 02:35:07.970]  And you've got to be on the inside to learn about it all.
[02:35:07.970 --> 02:35:14.715]  Now understand, when you've got 80-something employees and bandwidth costs and things, $6 million sounds like a lot of money.
[02:35:14.715 --> 02:35:18.898]  How about when $6 million is gone?
[02:35:18.898 --> 02:35:19.639]  And am I complaining?
[02:35:20.652 --> 02:35:24.274]  I'm saying, think about how they didn't just take our sponsors.
[02:35:24.274 --> 02:35:25.715]  They don't just block us everywhere.
[02:35:25.715 --> 02:35:27.677]  They don't just take us off all these platforms.
[02:35:27.677 --> 02:35:29.858]  And then they'll tell you, you can't say our name.
[02:35:29.858 --> 02:35:35.662]  Then they make us pay for our own bandwidth, which is fine.
[02:35:35.662 --> 02:35:36.883]  We're doing it.
[02:35:36.883 --> 02:35:39.565]  Our own audio, our own video.
[02:35:39.565 --> 02:35:41.986]  And it's a good type of pain.
[02:35:41.986 --> 02:35:42.687]  We're going back to our guest.
[02:35:44.028 --> 02:35:50.553]  When usually our videos that we post maybe get 100,000 views in a week or so.
[02:35:50.553 --> 02:35:52.194]  Viral ones, sometimes a million.
[02:35:52.194 --> 02:35:54.615]  We've had a few that have gotten seven, eight, nine million apiece.
[02:35:54.615 --> 02:36:02.941]  And then I get the giant bill, you know, that's an extra $80,000 or whatever.
[02:36:02.941 --> 02:36:05.783]  But it's just people don't understand what goes into all of this.
[02:36:05.783 --> 02:36:10.607]  And then to just have people come in when you build a subscriber base and you put money into it with equipment and crew,
[02:36:11.820 --> 02:36:23.549]  Then you use YouTube with 5 billion views, and they already put ads on it and don't even give you the money, and then they completely throw you out and lie about you when they do it.
[02:36:23.549 --> 02:36:26.491]  That's really the biggest insult here.
[02:36:26.491 --> 02:36:37.579]  But the good news, and the reason Soph is so important at Twitter, at Surnugget, and on YouTube at S-O-P-H, is that even if they ban her, she'll go find another platform.
[02:36:37.579 --> 02:36:39.441]  And over time, it'll kill YouTube and Facebook.
[02:36:40.606 --> 02:36:43.432]  But other people will step into her shoes as well.
[02:36:43.432 --> 02:36:49.363]  So I just wanted to let her know that all the young people out there that are awake really excite me.
[02:36:49.363 --> 02:36:51.287]  Of the kids that are politically awake, I'd say 80% are.
[02:36:53.294 --> 02:36:58.598]  Contrarians, anti-establishment, they like Trump, but they really just like freedom of speech.
[02:36:58.598 --> 02:37:03.901]  Beyond that, they're very sophisticated, they're the opposite of a lot of the Millennials and the Boomers.
[02:37:03.901 --> 02:37:07.343]  I'm not saying all Millennials, all Boomers, I'm saying a large percentage statistically.
[02:37:07.343 --> 02:37:11.206]  Low IQs, lazy, stupid, ill, got a whole stack of news about that today.
[02:37:11.206 --> 02:37:12.767]  Something's wrong with them.
[02:37:12.767 --> 02:37:15.449]  And so I see Generation Z, who would have ever thought this,
[02:37:16.189 --> 02:37:27.718]  Because I have children, I have four children, and they're all Generation Z, you know, 16 down to two, and the three that are 11, 14, and 16, they're already past Alex Jones.
[02:37:27.718 --> 02:37:29.419]  They're already past Donald Trump.
[02:37:29.419 --> 02:37:32.182]  They're already past Austrian economics.
[02:37:32.182 --> 02:37:33.643]  They just get it.
[02:37:33.643 --> 02:37:37.466]  And that's got to really scare the establishment, or maybe so if they don't know what's happening.
[02:37:37.466 --> 02:37:37.906]  What do you think?
[02:37:37.906 --> 02:37:42.109]  Yeah, I think it's certainly scary that
[02:37:43.507 --> 02:37:47.809]  You have a whole generation that doesn't go along with their narrative.
[02:37:47.809 --> 02:37:51.971]  And I think that's also why all these news publications are freaking out, publishing all these stories.
[02:37:51.971 --> 02:37:54.153]  They realize that they're going to be gone soon.
[02:37:54.153 --> 02:37:59.916]  So they're trying to rake in all the profits before, you know, the next generation is the one that, you know, doesn't even watch them.
