[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[2:40:58.000 --> 2:41:00.000]  And you look at what Russia has done.
[2:41:00.000 --> 2:41:05.000]  I mean, they could have used a lot of S-400s and S-300s against the Tomahawk missile strike
[2:41:05.000 --> 2:41:07.000]  and they did not use their missiles.
[2:41:07.000 --> 2:41:09.000]  They did not use their anti-jamming technology.
[2:41:09.000 --> 2:41:11.000]  How do you know Russia isn't listening to you and others?
[2:41:11.000 --> 2:41:13.000]  Because I know they listen.
[2:41:13.000 --> 2:41:15.000]  Of course they're listening.
[2:41:15.000 --> 2:41:17.000]  Whether or not they believe me is another thing,
[2:41:17.000 --> 2:41:20.000]  but remember, it's in their DNA to strike the West.
[2:41:20.000 --> 2:41:25.000]  And even though I say the West is setting them up to absorb a nuclear...
[2:41:25.000 --> 2:41:30.000]  But hasn't it been the West that's been striking Russia?
[2:41:30.000 --> 2:41:31.000]  Well, in what way?
[2:41:31.000 --> 2:41:33.000]  No, I mean, Napoleon, Hitler...
[2:41:33.000 --> 2:41:37.000]  I mean, I get Russia has been expansionist at some periods.
[2:41:37.000 --> 2:41:38.000]  Well, yeah.
[2:41:38.000 --> 2:41:42.000]  Look, Russia has got major preparations for a major nuclear war going on.
[2:41:42.000 --> 2:41:45.000]  And I mean, look at the Satan-2 missile system that's being deployed.
[2:41:45.000 --> 2:41:47.000]  And we've disarmed our missiles.
[2:41:47.000 --> 2:41:50.000]  We've taken our Miniman-3s down from three warheads to one...
[2:41:50.000 --> 2:41:52.000]  To a TISO attack.
[2:41:52.000 --> 2:41:55.000]  Yeah, I think, to feign weakness in order to get an attack.
[2:41:55.000 --> 2:41:58.000]  Again, the Satan warhead would destroy that landmass the size of Texas.
[2:41:58.000 --> 2:42:00.000]  Dr. Corsi, you're chomping at the bed.
[2:42:00.000 --> 2:42:03.000]  I mean, there's a couple of elements to add into this.
[2:42:03.000 --> 2:42:07.000]  First of all, China's focus is also South China Sea.
[2:42:07.000 --> 2:42:08.000]  Let's not forget about that.
[2:42:08.000 --> 2:42:14.000]  I mean, China has got its own natural sphere of influence concerns over Southeast Asia.
[2:42:14.000 --> 2:42:17.000]  And that's at play here, too.
[2:42:17.000 --> 2:42:22.000]  China, I don't think, really wants to have a major war over North Korea.
[2:42:22.000 --> 2:42:25.000]  But China's not going to reign in North Korea.
[2:42:25.000 --> 2:42:27.000]  It's going to be extremely difficult.
[2:42:27.000 --> 2:42:29.000]  Always, any war is impossible.
[2:42:29.000 --> 2:42:31.000]  And if we're going to launch an attack, doesn't have to be all out?
[2:42:31.000 --> 2:42:32.000]  Well, that's the problem.
[2:42:32.000 --> 2:42:38.000]  As you see, again, I think Trump will launch, at least initially, a limited strike.
[2:42:38.000 --> 2:42:41.000]  I think he'll try to make a point and do the least.
[2:42:41.000 --> 2:42:43.000]  And then see if North Korea responds bigger.
[2:42:43.000 --> 2:42:45.000]  And see if he can't then start the discussion.
[2:42:45.000 --> 2:42:48.000]  In other words, the point is, let me get your attention.
[2:42:48.000 --> 2:42:50.000]  Okay, now I've got your attention.
[2:42:50.000 --> 2:42:52.000]  These are the things we have to talk about.
[2:42:52.000 --> 2:42:56.000]  And I think, let me get your attention strike.
[2:42:56.000 --> 2:42:58.000]  China would hold...
[2:42:58.000 --> 2:43:02.000]  I think North Korea would probably not respond in a massive way.
[2:43:02.000 --> 2:43:05.000]  It's still very iffy.
[2:43:05.000 --> 2:43:10.000]  Do you agree with Scalson that once he realizes we're serious, he might back down?
[2:43:10.000 --> 2:43:15.000]  Well, yes, I think the first step is get China's attention.
[2:43:15.000 --> 2:43:17.000]  Let them know that this is no longer the...
[2:43:17.000 --> 2:43:18.000]  Man, I've got four kids.
[2:43:18.000 --> 2:43:20.000]  I just can't believe that the next month, clearly...
[2:43:20.000 --> 2:43:23.000]  I mean, the next month, two months, they say Trump's time's running out.
[2:43:23.000 --> 2:43:25.000]  And then Kim Jong-un says, oh, it's your fault.
[2:43:25.000 --> 2:43:27.000]  You're dancing around a powder keg.
[2:43:27.000 --> 2:43:29.000]  It's Kim Jong-un dancing around a powder keg.
[2:43:29.000 --> 2:43:35.000]  Well, and look, also, you've got all this collusion nonsense with the...
[2:43:35.000 --> 2:43:37.000]  The GOP colluding...
[2:43:37.000 --> 2:43:40.000]  Trump colluding with the Russians is nonsense.
[2:43:40.000 --> 2:43:44.000]  What the Russians are thinking, though, is if Trump can be destabilized,
[2:43:44.000 --> 2:43:47.000]  if there's any way to destabilize Trump, Russia takes that to their...
[2:43:47.000 --> 2:43:49.000]  Yeah, I don't usually agree with Lindsey Graham,
[2:43:49.000 --> 2:43:51.000]  but he even said like a month ago on CNN, he said,
[2:43:51.000 --> 2:43:56.000]  we have all these communiques with Russian ambassadors and people on the phone to Russia going,
[2:43:56.000 --> 2:43:57.000]  we have Trump.
[2:43:57.000 --> 2:43:58.000]  He works for us now.
[2:43:58.000 --> 2:43:59.000]  We've penetrated him.
[2:43:59.000 --> 2:44:01.000]  And Graham says he's heard these, and he goes,
[2:44:01.000 --> 2:44:05.000]  there's no way they'd say that over an open line unless it was on purpose to hurt Trump.
[2:44:05.000 --> 2:44:06.000]  So it gets really sophisticated.
[2:44:06.000 --> 2:44:08.000]  What do you think, Calvin?
[2:44:08.000 --> 2:44:10.000]  Well, I think it's important to realize that, you know,
[2:44:10.000 --> 2:44:14.000]  Trump is heavily manipulated and he doesn't have the background to see through
[2:44:14.000 --> 2:44:16.000]  a lot of what's going on here.
[2:44:16.000 --> 2:44:18.000]  But he does see clearly what's going on in North Korea.
[2:44:18.000 --> 2:44:22.000]  Syria is another situation that we need to talk about in the sense that,
[2:44:22.000 --> 2:44:28.000]  you know, the Russians correctly Putin in his to our meeting correctly got him
[2:44:28.000 --> 2:44:32.000]  to establish a no conflict zone in southern Syria.
[2:44:32.000 --> 2:44:35.000]  And this was Russia's job to preempt the US strategy,
[2:44:35.000 --> 2:44:39.000]  which is to put in enough troops to occupy enough territory
[2:44:39.000 --> 2:44:46.000]  that they will not give back to Syria in the eastern half of Syria as well as the south.
[2:44:46.000 --> 2:44:48.000]  And the plan has always been to break that off.
[2:44:48.000 --> 2:44:52.000]  Can I enter into it? Another reason we're bringing in the JFK experts,
[2:44:52.000 --> 2:44:54.000]  and by the way, they're very anxious to come on the show.
[2:44:54.000 --> 2:44:58.000]  We're going to get the top, top experts in the country on JFK.
[2:44:58.000 --> 2:45:03.000]  The point is, again, with Jack Kennedy from Laos and then Vietnam,
[2:45:03.000 --> 2:45:07.000]  the generals were always pushing war, always saying go to war.
[2:45:07.000 --> 2:45:08.000]  We can do this.
[2:45:08.000 --> 2:45:14.000]  Bay of Pigs, you had, you know, the generals all wanting to go into a major war.
[2:45:14.000 --> 2:45:19.000]  And this, this is the same push that's going on with Trump right now.
[2:45:19.000 --> 2:45:22.000]  Well, yeah, I mean, Syria is not aiming ICBMs at people saying,
[2:45:22.000 --> 2:45:24.000]  here's a gift, I'm going to blow you up.
[2:45:24.000 --> 2:45:26.000]  And we, and our government helped start that.
[2:45:26.000 --> 2:45:27.000]  So we morally need to pull out.
[2:45:27.000 --> 2:45:31.000]  I mean, going back to scowls, this is important to hear about this the next three days.
[2:45:31.000 --> 2:45:33.000]  I'm going to hear from both of you, but run out of time.
[2:45:33.000 --> 2:45:36.000]  What, what's your main point on, on Syria?
[2:45:36.000 --> 2:45:40.000]  Well, the whole, the whole purpose in US and British intelligence,
[2:45:40.000 --> 2:45:45.000]  taking about half of the Syrian rebels and calling them ISIS and creating this new threat of ISIS,
[2:45:45.000 --> 2:45:49.000]  was to get US troops back into Syria.
[2:45:49.000 --> 2:45:51.000]  And that's exactly what's happened in the name of advisors.
[2:45:51.000 --> 2:45:57.000]  You have a lot of special forces in there and the US can infiltrate a lot of other forces from Jordan.
[2:45:57.000 --> 2:46:01.000]  I think what the US wants is an occupation, a reason to occupy.
[2:46:01.000 --> 2:46:08.000]  And you're going to see in the next few months that the US troops and military will start attacking Iran back militia
[2:46:08.000 --> 2:46:12.000]  as an excuse to bring in more US troops into Syria.
[2:46:12.000 --> 2:46:13.000]  And that's how they're going to.
[2:46:13.000 --> 2:46:14.000]  Sure.
[2:46:14.000 --> 2:46:18.000]  Who's behind the shootdown of the Syrian aircraft and the bombing of their armored columns?
[2:46:18.000 --> 2:46:21.000]  Is that deep state trying to suck Trump in deeper?
[2:46:21.000 --> 2:46:27.000]  Or did Trump really agree with Putin in that meeting, or at least tacitly, to split up Russia,
[2:46:27.000 --> 2:46:30.000]  split up Syria with Russia?
[2:46:30.000 --> 2:46:36.000]  Well, he did agree to allow the Russians to have military police monitoring.
[2:46:36.000 --> 2:46:45.000]  And that semi-control over southern Syria and the US globalists have got to be very disturbed with what Trump agreed to.
[2:46:45.000 --> 2:46:48.000]  So would you say Trump is being a peacemaker overall in Syria?
[2:46:48.000 --> 2:46:50.000]  Yeah, after he talks to Trump.
[2:46:50.000 --> 2:46:53.000]  I mean, Putin really did make some points with Trump.
[2:46:53.000 --> 2:46:57.000]  He had Trump going very, very strongly towards making peace.
[2:46:57.000 --> 2:47:00.000]  And he undid a lot of the damage of his own advisors.
[2:47:00.000 --> 2:47:03.000]  Which shows Trump has been truthful that he does want to stabilize and have a lot of war.
[2:47:03.000 --> 2:47:07.000]  But McMaster, who three months ago was on TV saying, we're going to take out Assad too,
[2:47:07.000 --> 2:47:13.000]  literally, arrogantly ignored the president and arrogantly did what he wanted on Fox News and CNN,
[2:47:13.000 --> 2:47:18.000]  which shows McMaster is literally doing whatever he wants, which is not a good point for Trump.
[2:47:18.000 --> 2:47:23.000]  And remember also, at one point, Kennedy got close to Khrushchev.
[2:47:23.000 --> 2:47:28.000]  And what that did to the US military was it made it feel like it was losing control.
[2:47:28.000 --> 2:47:31.000]  This was another trigger point for the US military.
[2:47:31.000 --> 2:47:34.000]  I agree, but the Russians were communist then.
[2:47:34.000 --> 2:47:39.000]  But see, I'm saying Trump and Putin, I think, could resolve a lot of problems together.
[2:47:39.000 --> 2:47:42.000]  And would be very successful doing it.
[2:47:42.000 --> 2:47:47.000]  The military is going to come back in warmonger and going to push Trump in another direction.
[2:47:47.000 --> 2:47:50.000]  What I'm saying is a limited strike in North Korea.
[2:47:50.000 --> 2:47:54.000]  And by the way, occupying the Middle East is a fool's errand.
