[00:00.000 --> 00:25.900]  Infowars, tomorrow's news, today.
[2:34:58.480 --> 2:35:05.120]  headline alex jones sandy hook families and say that then the quote could put a gun to my head
[2:35:05.120 --> 2:35:11.360]  and i wouldn't back down one inch that's how deceptive these people are folks using these
[2:35:11.360 --> 2:35:18.080]  families to go up the first and second amendment let's go to phone calls right now we'll talk to
[2:35:18.080 --> 2:35:23.520]  chris at a moment the first david in florida an army vet was talking about the midterms the sanis
[2:35:23.520 --> 2:35:30.880]  and the attacks that's going on go ahead sir hey alex get to talk to your brother i appreciate
[2:35:30.880 --> 2:35:37.920]  you guys so much you are the general in the us army signal corps war on our the terror that they're
[2:35:37.920 --> 2:35:44.320]  exerting upon our country so god bless you sir i just wanted to say that i'm a proud florida
[2:35:44.320 --> 2:35:50.640]  nata florida love disantis um by the way i have the water filter air filter i've got pretty much
[2:35:50.640 --> 2:35:55.680]  everything in for worse stuff thank you ultimate curl oil is like on another level if you take
[2:35:55.680 --> 2:35:59.760]  that before bedtime about an hour before bedtime it's like you take an intergalactic trip and
[2:35:59.760 --> 2:36:06.160]  never leave the farm it's great stuff i just wanted to say this is a just topic that people
[2:36:06.160 --> 2:36:11.360]  don't really talk about discuss of course i think to see this is going to take it and rightfully
[2:36:11.360 --> 2:36:17.440]  say the fantastic governor uh and i'm a big time trump supporter i sat six feet from the president
[2:36:17.440 --> 2:36:22.240]  when he came to the tamper rally here but i just want to say this is a subject that nobody talks
[2:36:22.240 --> 2:36:27.920]  about this is what happened to me as a disabled veteran uh in a patriot a conservative patriot i
[2:36:27.920 --> 2:36:33.040]  speak out a lot i've been banned off facebook i've been banned from everywhere um finally got facebook
[2:36:33.040 --> 2:36:37.920]  back but you know how that is they watch everything i do or say i put anything on about info or you
[2:36:37.920 --> 2:36:41.600]  know they automatically kick me off but i still do it anyway make another account do it again
[2:36:41.600 --> 2:36:46.640]  but what you do is you just link to other people promoting it yeah roger that sir yeah but the thing
[2:36:46.640 --> 2:36:53.280]  is they uh the left the leftover operators from obama derail the trump organization and now the
[2:36:53.280 --> 2:36:58.400]  leftover communist laws are derailing the sanctis efforts for a free florida here the florida
[2:36:58.400 --> 2:37:04.400]  department of revenue and child support enforcement are completely out of control they suspend your
[2:37:04.400 --> 2:37:09.680]  driver's license business licenses fishing and hunting licenses making it nearly impossible
[2:37:09.680 --> 2:37:15.600]  for a non-custodial parent to make a living here to support yourself and your children uh no one
[2:37:15.600 --> 2:37:21.920]  wants to talk about this and i think something that the de santis ron if you're listening uh i think
[2:37:21.920 --> 2:37:26.240]  it's something that he needs to look into or do something about because i think that would bring
[2:37:26.240 --> 2:37:31.200]  a lot of people under his tent that wouldn't normally be there because dude this is it's not
[2:37:31.200 --> 2:37:37.840]  the sanctis's fault this is some leftover archaic communist laws that they've had in place 31 states
[2:37:37.840 --> 2:37:42.880]  in the united states make it illegal to take away a man's driver's license because it negates your
[2:37:42.880 --> 2:37:46.560]  ability to make a living i mean especially when you live in a rural community that's right even
[2:37:46.560 --> 2:37:51.040]  the old days when you got released from prison uh in the west in places they give you your gun and
[2:37:51.040 --> 2:37:57.680]  horseback so or or horses have had to eat your horse that's how they fed the prisoners and absolutely
[2:37:57.680 --> 2:38:02.800]  the the the systems they've set up with the attorney generals to the states where child
[2:38:02.800 --> 2:38:08.720]  support is draconian extrajudicial and has no due process it should absolutely be uh be fixed there's
[2:38:08.720 --> 2:38:14.400]  a lot of work to do thanks for the call you want to comment on that drunandus yeah real quick alex
[2:38:14.400 --> 2:38:19.280]  i just think it's clear again it goes back to these people targeting your livelihood if they
[2:38:19.280 --> 2:38:24.560]  could grab you by the balls there if they could shut down your ability to live uh they will control
[2:38:24.560 --> 2:38:28.880]  you if they could control your bank account they could control uh the food you put on your table
[2:38:28.880 --> 2:38:32.720]  if they could control the water that you drink if they could control every aspect of your life
[2:38:32.720 --> 2:38:38.480]  financially they will have that over you that is why paypal is coming out and is going to start
[2:38:38.480 --> 2:38:43.280]  finding everybody first they backed off now they've gone back to it they're going to find you $2,500
[2:38:43.280 --> 2:38:47.680]  if uh we have a political disagreement with you and again it's always the same thing we determine
[2:38:47.680 --> 2:38:52.320]  what that really means so it's across the board this is why they're pushing for a centralized system
[2:38:52.320 --> 2:38:56.560]  because it would be easier to just control everyone at the push of a button that's why
[2:38:56.560 --> 2:39:01.680]  they want arbitrary extrajudicial power chris and pencil van here on the air with drunandus
[2:39:01.680 --> 2:39:07.680]  next segment his latest confrontations go ahead hey how you doing good brother hey i'm big fan
[2:39:07.680 --> 2:39:13.680]  i've been listening to you every day for like 12 years drew love your work i think that earlier
[2:39:13.680 --> 2:39:18.960]  when you were talking about the mail-in voting and the the deaths and the people that move i think
[2:39:18.960 --> 2:39:25.280]  we might be working in the wrong place like i think they want us to look there if it were me
[2:39:25.280 --> 2:39:31.120]  it takes a few days to count the mail-in ballots because they're probably sending in ballots for
[2:39:31.120 --> 2:39:37.680]  the voters who never actually voted so there could be like 10 to 15 percent of people who never
[2:39:37.680 --> 2:39:42.560]  actually physically voted and they're not even aware that a mail-in ballot went in oh no that's
[2:39:42.560 --> 2:39:46.880]  exactly how it works they just hold them and then fill them out for the number they need no that's
[2:39:46.880 --> 2:39:52.080]  exactly what that's the same formula right so we got to find a way to stop them we got to find a
[2:39:52.080 --> 2:39:57.040]  way to have a check some balances and no like oh this person didn't vote but he's got a mail-in
[2:39:57.040 --> 2:40:04.880]  ballot like and by the way people say oh where's the proof in pennsylvania they had a post delivery
[2:40:04.880 --> 2:40:09.760]  driver that thought it was suspicious across state lines they put like 20 something boxes and he
[2:40:09.760 --> 2:40:16.400]  looked in them they were all marked for biden he calls the fbi they threatened to arrest him i mean
[2:40:16.400 --> 2:40:23.840]  so we've caught them doing it we know what they're doing so moving forward if two things if they were
[2:40:23.840 --> 2:40:28.880]  to allow the right to win i don't think that's gonna happen i think the ball is rolling i if they were
[2:40:28.880 --> 2:40:35.680]  to allow the right win i'd be highly worried about uh like dark horses on the right and i think the
[2:40:35.680 --> 2:40:40.880]  real quick and anti-plosive thing to me is kind of worrisome because if they do take this election
[2:40:40.880 --> 2:40:46.720]  and they do steal it and they start removing the politicians that were involved they're gonna
[2:40:46.720 --> 2:40:53.280]  blame it on us you follow me i mean brother they're gonna pull every dirty trick they've got the good
[2:40:53.280 --> 2:40:57.920]  news is almost no one buys what they say now so that really disempowers them but that only makes
[2:40:57.920 --> 2:41:02.400]  them again intensify because it's not it's like a heroin addict takes more and more and more to get
[2:41:02.400 --> 2:41:07.520]  high will they kill the whole bolly politic in the process thanks for the call chris kubernetes
