[00:00.000 --> 00:12.800]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[02:02:11.800 --> 02:02:17.800]  That's why in the last 30 years he's grown to be one of the biggest, the most respected, triple A rated, better business bureau, gold and silver dealers.
[02:02:17.800 --> 02:02:20.800]  There's almost no other gold dealer out there that has a triple A rating.
[02:02:20.800 --> 02:02:21.800]  Ted is awesome.
[02:02:21.800 --> 02:02:24.800]  Eight hundred six, eight, six, two, two, three, seven.
[02:02:24.800 --> 02:02:28.800]  That's even better than that silver dollar free, Creech from Jekyll Island deal that you're still offering.
[02:02:28.800 --> 02:02:31.800]  That's excellent as well at eight hundred six, eight, six, two, three, seven.
[02:02:31.800 --> 02:02:34.800]  But the last two and a half minutes we have left in this segment, Ted.
[02:02:34.800 --> 02:02:39.800]  What are some of the other smoking hot deals on silver dollars, silver half dollars and gold coins that you've got?
[02:02:39.800 --> 02:02:46.800]  Well, I can tell you, Alex, I mean, we're looking at twenty five dollars silver and I still have the walking Liberty half at eleven seventy seven.
[02:02:46.800 --> 02:02:49.800]  People can't you can't beat that deal.
[02:02:49.800 --> 02:02:51.800]  I mean, that's so great.
[02:02:51.800 --> 02:02:52.800]  It's just not even funny.
[02:02:52.800 --> 02:02:54.800]  I'm giving away the Frank and the forecaster.
[02:02:54.800 --> 02:02:57.800]  I mean, that's a hundred fifty nine dollars for the subscription.
[02:02:57.800 --> 02:02:59.800]  I mean, there's just a lot of different things.
[02:02:59.800 --> 02:03:02.800]  I mean, British sovereigns right now are three seventy four.
[02:03:02.800 --> 02:03:08.800]  You know, U.S. Eagles, we can Canadian Maple Leafs, Bars of Gold, Pamp Suisse.
[02:03:08.800 --> 02:03:11.800]  You know, there's just a whole long variety of things.
[02:03:11.800 --> 02:03:17.800]  If you like the junk server, we have those in bags, one thousand face value or you can divide it into fractions.
[02:03:17.800 --> 02:03:19.800]  But I honestly, Alex, I mean, come on.
[02:03:19.800 --> 02:03:25.800]  If people get the real silver dollar that was used back at the turn of the centuries, which is what I'm offering,
[02:03:25.800 --> 02:03:31.800]  you will have a real silver dollar in hand that used to represent one dollar here in the United States.
[02:03:31.800 --> 02:03:36.800]  And you're lucky to get, you know, a candy bar for a dollar now anymore.
[02:03:36.800 --> 02:03:39.800]  I mean, that's how that's how far down the road that we have gone.
[02:03:39.800 --> 02:03:48.800]  And describing the bankers as you had as kings in this nation of free people and Liberty is supposed to be the standing foundation.
[02:03:48.800 --> 02:03:49.800]  Well, they are kings.
[02:03:49.800 --> 02:03:50.800]  They're immune.
[02:03:50.800 --> 02:03:52.800]  Congress can't find out where the money goes.
[02:03:52.800 --> 02:03:55.800]  They are sovereign kings.
[02:03:55.800 --> 02:04:01.800]  That is exactly what, you know, that we can't even audit their organization to see if they're how badly they're cheating us.
[02:04:01.800 --> 02:04:03.800]  You know, that's, that's how sad this is.
[02:04:03.800 --> 02:04:10.800]  I mean, one of our congressmen, Ron Paul, put together a, you know, audit the Fed bill and it was passed in great support.
[02:04:10.800 --> 02:04:16.800]  Yet the Federal Reserve system had enough power to put the, to put the kibosh on it.
[02:04:16.800 --> 02:04:19.800]  It just, you know, that kind of stuff makes my blood boil.
[02:04:19.800 --> 02:04:23.800]  And that's why I think it's so important that people get the Obama deception end game.
[02:04:23.800 --> 02:04:25.800]  I mean, this stuff describes it right to the T.
[02:04:25.800 --> 02:04:27.800]  And then you're getting these brand new videos.
[02:04:27.800 --> 02:04:29.800]  Who cares if you already have it?
[02:04:29.800 --> 02:04:30.800]  Pass it on to your friends.
[02:04:30.800 --> 02:04:32.800]  Let them wake up too.
[02:04:32.800 --> 02:04:33.800]  Absolutely.
[02:04:33.800 --> 02:04:34.800]  Resistance is victory.
[02:04:34.800 --> 02:04:36.800]  800-686-2237.
[02:04:36.800 --> 02:04:45.800]  An end game made three years ago predicted exactly how the banking collapse would come through the housing collapse directly from Bilderberg sources.
[02:04:45.800 --> 02:04:54.800]  800-686-2237. Three films free when you buy the three silver dollars at already a great price and free shipping.
[02:04:54.800 --> 02:04:57.800]  800-686-2237. Thank you so much, Ted.
[02:04:57.800 --> 02:04:59.800]  Yeah, thanks a lot, Ellen.
[02:05:01.800 --> 02:05:05.800]  Hundreds of nations have fallen to tyranny in the last century alone.
[02:05:05.800 --> 02:05:08.800]  This is our last chance to not relive history.
[02:05:08.800 --> 02:05:13.800]  As we're finishing off this agenda, there'll be pulling the rug from underneath Americans at home.
[02:05:13.800 --> 02:05:17.800]  I've turned a tremendous influence on our president in Congress.
[02:05:17.800 --> 02:05:19.800]  And they really are calling the shots.
[02:05:19.800 --> 02:05:24.800]  I think it's incumbent upon all of us as American citizens to pay attention.
[02:05:24.800 --> 02:05:27.800]  For the Republic identifies the enemies of our nation.
[02:05:27.800 --> 02:05:34.800]  The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[02:05:34.800 --> 02:05:36.800]  Tim Geithner, Bernanke, they're arsonists.
[02:05:36.800 --> 02:05:38.800]  They're asking for more matches.
[02:05:38.800 --> 02:05:41.800]  And the Congress is saying, who do we make the check out to?
[02:05:41.800 --> 02:05:43.800]  Today seems like nobody does care.
[02:05:43.800 --> 02:05:48.800]  And right now in Washington, D.C., we have seen a fall of the Republic.
[02:05:48.800 --> 02:05:53.800]  Get your copy of Fall of the Republic on DVD at infowars.com.
[02:05:53.800 --> 02:05:59.800]  We're watching online right now in super high quality at prisonplanet.tv.
[02:05:59.800 --> 02:06:04.800]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[02:06:04.800 --> 02:06:08.800]  Number one, new climate legislation could easily double or triple your electric bill.
[02:06:08.800 --> 02:06:14.800]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[02:06:14.800 --> 02:06:19.800]  It's true, total government control of electricity in the name of smart grid technology is coming.
[02:06:19.800 --> 02:06:24.800]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[02:06:24.800 --> 02:06:28.800]  And now new socialist legislation is only compounding the problem.
[02:06:28.800 --> 02:06:31.800]  Number four, dangerous weather is always a threat to local grids.
[02:06:31.800 --> 02:06:35.800]  Every year, thousands of families lose their power from weather related onages.
[02:06:35.800 --> 02:06:40.800]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[02:06:40.800 --> 02:06:45.800]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[02:06:45.800 --> 02:06:49.800]  You can get more information at www.mysolarbackup.com.
[02:06:49.800 --> 02:06:51.800]  That's mysolarbackup.com.
[02:06:51.800 --> 02:06:59.800]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[02:06:59.800 --> 02:07:03.800]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[02:07:03.800 --> 02:07:07.800]  Not detergents, but good old fashioned pure soap made by the Calvin Soap Company,
[02:07:07.800 --> 02:07:10.800]  a family owned and operated American company.
[02:07:10.800 --> 02:07:17.800]  My family, staff, friends and radio listeners are constantly telling me how much they love these products for bath, air, laundry and dishes.
[02:07:17.800 --> 02:07:22.800]  There is nothing like these factory direct, big money saving triple concentrated soaps anywhere.
[02:07:22.800 --> 02:07:31.800]  Get a free detailed catalog by calling 800-340-7091 or see them online at fivestarsoap.com or infowars.com.
[02:07:31.800 --> 02:07:35.800]  Let's talk to the owner of Five Star Soap, Marty Schachter, and see what he has to say.
[02:07:35.800 --> 02:07:42.800]  As founder and owner for over 63 years, people keep asking me, how's business?
[02:07:42.800 --> 02:07:46.800]  I'm happy to say our business is going down the drain.
[02:07:46.800 --> 02:07:58.800]  Call us at 1-800-340-7091 or visit our website fivestarsoap.com for buying a one to two month soap sampler.
[02:07:58.800 --> 02:08:00.800]  Thank you.
[02:08:00.800 --> 02:08:03.800]  Ease the T-Rex of political talk.
[02:08:03.800 --> 02:08:09.800]  Alex Jones on the GCN Radio Network.
[02:08:09.800 --> 02:08:16.800]  Okay, I want to go to Luma or Luna, Gabe, Brandon, Travis, Danny and others here in just a moment.
[02:08:16.800 --> 02:08:19.800]  Some of the other big developments taking place.
[02:08:19.800 --> 02:08:26.800]  Of the 40 plus thousand documents released by WikiLeaks says Russia is the next target.
[02:08:26.800 --> 02:08:30.800]  And that's in a lot of the documents.
[02:08:30.800 --> 02:08:36.800]  Say what you will about Julian Assange, founder of the whistleblowing website WikiLeaks, but his work has shown him to be pretty fearless.
[02:08:36.800 --> 02:08:43.800]  After his site published the biggest cash of secret files in US history on October 22nd, detailing some of the ugly truths about the Iraq war,
[02:08:43.800 --> 02:08:47.800]  he continued to travel around Europe despite US reprimands and warnings.
[02:08:47.800 --> 02:08:55.800]  He even told the global media that new leaks would expose more secrets, not only about US military, but about other repressive regimes such as Russia and China.
[02:08:55.800 --> 02:09:01.800]  The signals coming from Moscow, however, suggest that Russian reaction will not be reserved as America's.
[02:09:01.800 --> 02:09:06.800]  So is WikiLeaks ready to take on the world's more callous states?
[02:09:06.800 --> 02:09:24.800]  And see, that's why a lot of insiders like Wayne Madsen think this is staged because so much of what WikiLeaks puts out basically helps the Pentagon and puts out their official story about Pakistan, Russia, you name it.
[02:09:24.800 --> 02:09:28.800]  And we know that the Pentagon's wanting to make Russia and China the old Cold War enemies again.
[02:09:28.800 --> 02:09:34.800]  When they own the most of our debt, I'm not saying Russia and China are good, but Russia owns almost none of our debt.
[02:09:34.800 --> 02:09:37.800]  It's China, but we're told there are little buddies.
[02:09:37.800 --> 02:09:45.800]  In fact, don't let me forget, guys, I want to play that band to add the television commercial about the national debt that is being banned by major networks.
