[00:00.000 --> 00:30.000]  Infowars, tomorrow's news today.
[01:49:29.000 --> 01:49:34.000]  So it's not a coincidence that Elizabeth Williamson, grifting off of Sandy Hook,
[01:49:34.000 --> 01:49:40.000]  personally profiting off the pain of Sandy Hook, would lie in libel about you in a libel trial
[01:49:40.000 --> 01:49:44.000]  because it once again reaffirms that if the truth came out,
[01:49:44.000 --> 01:49:50.000]  even with a biased jury pool, if the truth came out, they would not get the verdict they want
[01:49:50.000 --> 01:49:53.000]  because they've been pitching a fake narrative about this case for day one.
[01:49:53.000 --> 01:49:57.000]  So let's raise this. I think Norm is really thinking about legal action against her.
[01:49:57.000 --> 01:50:02.000]  This is serious, folks, because this is premeditated, pure, whole cloth fraud.
[01:50:02.000 --> 01:50:06.000]  What they accused me of to claim that a lawyer tried to destroy his client,
[01:50:06.000 --> 01:50:09.000]  which could destroy his job and his legal career.
[01:50:09.000 --> 01:50:11.000]  I mean, Norm was so angry, he couldn't even believe what I told him.
[01:50:11.000 --> 01:50:13.000]  And he was just flying off. I mean, I've never seen Norm so angry.
[01:50:13.000 --> 01:50:16.000]  And Norm's a hothead. So I am too.
[01:50:16.000 --> 01:50:19.000]  I mean, the fact that she thought she could just do this.
[01:50:19.000 --> 01:50:21.000]  Let's put her picture back up there.
[01:50:21.000 --> 01:50:26.000]  I mean, who issues their official photo where it looks like you're a Mars Attacks alien?
[01:50:26.000 --> 01:50:30.000]  She's like Brian Stelter. She has no self-awareness of how nuts she looks.
[01:50:30.000 --> 01:50:33.000]  I mean, Charlie Manson can't make a face like that.
[01:50:33.000 --> 01:50:36.000]  I mean, if I could do eyes like that, I would put myself in a mental institution.
[01:50:36.000 --> 01:50:40.000]  I mean, anyone looks at that and says, that is a crazy person.
[01:50:40.000 --> 01:50:43.000]  That is a psycho. That is a crazed lunatic.
[01:50:43.000 --> 01:50:46.000]  I know she's hated at the New York Times, but it's serious.
[01:50:46.000 --> 01:50:49.000]  She wants to put us out of business. I think the New York Times should fire her.
[01:50:49.000 --> 01:50:55.000]  I mean, really, seriously, she's been caught fabricating whole cloth fake quotes.
[01:50:55.000 --> 01:51:00.000]  Yeah, I mean, I remember a reporter who was fake news for the New York Times
[01:51:00.000 --> 01:51:05.000]  who got fired after the Wesley Snipes trial because he went absolutely berserk and ballistic
[01:51:05.000 --> 01:51:10.000]  because he was a political partisan hack secretly facilitating wrongful prosecutions
[01:51:10.000 --> 01:51:13.000]  rather than an honest, objective, independent journalist.
[01:51:13.000 --> 01:51:15.000]  And that's just the reality of the New York Times.
[01:51:15.000 --> 01:51:23.000]  And especially, they keep talking, I mean, they talk about people sort of harvesting the pain of these families.
[01:51:23.000 --> 01:51:25.000]  Who's harvesting the pain of these families?
[01:51:25.000 --> 01:51:27.000]  It's these plaintiffs' lawyers. It's the press.
[01:51:27.000 --> 01:51:32.000]  It's Elizabeth Williamson for their personal and political and partisan profit.
[01:51:32.000 --> 01:51:34.000]  And it's really disgusting to see.
[01:51:34.000 --> 01:51:38.000]  And it's important for people to know out there, to my knowledge,
[01:51:38.000 --> 01:51:45.000]  over 90 percent of the people who have a relative who died at Sandy Hook, they're not suing Alex Jones.
[01:51:45.000 --> 01:51:47.000]  They're not suing in full war.
[01:51:47.000 --> 01:51:51.000]  The vast mass of people refuse to go along with this case.
[01:51:51.000 --> 01:51:54.000]  Only a small percentage were convinced to go along with this case.
[01:51:54.000 --> 01:51:57.000]  That's another fact he can't have presented to the jury.
[01:51:58.000 --> 01:52:04.000]  So it's part of a process where they are the ones responsible for more risk of more mass shootings.
[01:52:04.000 --> 01:52:08.000]  They are the ones responsible for covering up political culpability and complicity.
[01:52:08.000 --> 01:52:12.000]  And what happened at Sandy Hook where kids' lives could have been saved
[01:52:12.000 --> 01:52:18.000]  but weren't because of rogue politicians pocketing money for reasons intended originally for school safety.
[01:52:18.000 --> 01:52:23.000]  They're the ones covering up for Big Pharma and our failed mental health institutions for young men in America.
[01:52:23.000 --> 01:52:26.000]  They're the ones profiting off of all of it.
[01:52:26.000 --> 01:52:29.000]  And they want to blame you for standing up for the Second Amendment.
[01:52:29.000 --> 01:52:33.000]  And they want to blame you for second guessing what the politicians were doing.
[01:52:33.000 --> 01:52:37.000]  And it exposes what the whole case is really about in a simple nutshell.
[01:52:37.000 --> 01:52:38.000]  All right. Well said.
[01:52:38.000 --> 01:52:44.000]  We're going to come back into 10 more minutes with Robert Barnes on war, on Matt Gaetz, on the vaccines being totally exposed.
[01:52:44.000 --> 01:52:46.000]  Huge things are happening.
[01:52:46.000 --> 01:52:48.000]  Super dangerous, super negative, super positive.
[01:52:48.000 --> 01:52:49.000]  There's a ton to hit.
[01:52:49.000 --> 01:52:55.000]  But here's a little short Gregory's report, which is some of the experts, excerpts of the judge saying what I couldn't talk about.
[01:52:55.000 --> 01:52:57.000]  Putting handcuffs on me beforehand.
[01:52:57.000 --> 01:52:58.000]  And we'll be right back.
[01:52:58.000 --> 01:53:07.000]  Robert Barnes, info wars dot com. Tomorrow's news today.
[01:53:07.000 --> 01:53:14.000]  The biggest concern for the judge in the Alex Jones trial is for the jury to see through their deception.
[01:53:14.000 --> 01:53:21.000]  So before the jury is allowed in, she clearly reminds Jones how he's not allowed to defend himself.
[01:53:21.000 --> 01:53:32.000]  There are certain areas that your attorney is well aware of, as is opposing counsel, that are not going to be asked about and cannot be testified about.
[01:53:32.000 --> 01:53:34.000]  And I'm more than happy to go over.
[01:53:34.000 --> 01:53:39.000]  It's a very short list and I'm more than happy to go over it with you if you want me to.
[01:53:39.000 --> 01:53:41.000]  But if you don't want me to, that's fine, too.
[01:53:41.000 --> 01:53:45.000]  I'm simply trying to avoid any issues in front of the jury.
[01:53:45.000 --> 01:53:47.000]  I don't want to have any unpleasantness.
[01:53:47.000 --> 01:53:48.000]  There's no other way to put it.
[01:53:48.000 --> 01:53:51.000]  So that's why I'm willing to do it if you want me to do it.
[01:53:51.000 --> 01:53:53.000]  To do it. But I don't have to do it.
[01:53:53.000 --> 01:53:56.000]  Well, please.
[01:53:56.000 --> 01:53:59.000]  OK, that's enough.
[01:53:59.000 --> 01:54:00.000]  Yes. Yes.
[01:54:00.000 --> 01:54:03.000]  The yes was enough. That's all I need to know.
[01:54:03.000 --> 01:54:05.000]  And the lawyers know not to ask you these questions.
[01:54:05.000 --> 01:54:11.000]  So the only way there would be a problem is if you gave a non-responsive answer.
[01:54:11.000 --> 01:54:16.000]  So if I just go over it briefly, I don't think we're going to have any problem at all.
[01:54:16.000 --> 01:54:20.000]  So the lawyers are not going to ask you about.
[01:54:20.000 --> 01:54:26.000]  Nor can you offer any testimony about the plaintiff's settlements with the former defendants.
[01:54:26.000 --> 01:54:29.000]  Wolfgang Halbig and Corey Splanka.
[01:54:29.000 --> 01:54:35.000]  The Soto versus Bushmaster case and who the plaintiff did not sue.
[01:54:35.000 --> 01:54:40.000]  So I understand you may not agree with those rulings and this is just a yes or no answer.
[01:54:40.000 --> 01:54:43.000]  Do you understand that you may not testify on those topics?
[01:54:43.000 --> 01:54:44.000]  Yes.
[01:54:44.000 --> 01:54:50.000]  So there can be no testimony and there's not going to be any questions, obviously,
[01:54:50.000 --> 01:54:59.000]  regarding the maximum amount of Sandy Hook coverage on your shows or the percentage or proportion of Sandy Hook coverage.
[01:54:59.000 --> 01:55:00.000]  Yes or no.
[01:55:00.000 --> 01:55:03.000]  Do you understand that that's not testimony that you can offer?
[01:55:03.000 --> 01:55:06.000]  You're not going to be asked about it and you can't offer it.
[01:55:06.000 --> 01:55:07.000]  Yes.
[01:55:07.000 --> 01:55:08.000]  Okay.
[01:55:08.000 --> 01:55:22.000]  You may not offer testimony and you're not going to be asked about whether you substantially complied or you produced everything or that you challenged the basis for the default ruling.
[01:55:22.000 --> 01:55:29.000]  All of these issues may be the basis for an appeal, but they're not going to be asked nor can you offer that testimony.
[01:55:29.000 --> 01:55:30.000]  Do you understand that?
[01:55:30.000 --> 01:55:31.000]  Yes.
[01:55:31.000 --> 01:55:32.000]  Okay.
[01:55:32.000 --> 01:55:36.000]  Finally, the First Amendment is not an issue in this hearing in damages.
[01:55:36.000 --> 01:55:39.000]  No one is going to ask you about the First Amendment.
[01:55:39.000 --> 01:55:43.000]  This is not the appropriate forum for you to offer that testimony.
[01:55:43.000 --> 01:55:44.000]  Do you understand that, sir?
[01:55:44.000 --> 01:55:45.000]  Yes.
[01:55:45.000 --> 01:55:46.000]  All right.
[01:55:46.000 --> 01:55:52.000]  Is there anything that prevents you from understanding what we just talked about?
[01:55:52.000 --> 01:55:53.000]  I understand.
[01:55:53.000 --> 01:55:55.000]  As long as they don't ask those questions.
[01:55:55.000 --> 01:55:56.000]  Right.
[01:55:56.000 --> 01:55:58.000]  They're not going to ask you those questions.
[01:55:58.000 --> 01:56:04.000]  If they did, I mean, they're officers of the court and they understand the rulings, so they're not going to ask you those questions.
[01:56:05.000 --> 01:56:16.000]  After attacking Free Speech Systems' all-American business model, the plaintiffs then focus on a single video that went viral ten years ago featuring Robbie Parker.
[01:56:16.000 --> 01:56:23.000]  This video was played on InfoWars because it was a viral video, which alone made it newsworthy.
[01:56:23.000 --> 01:56:33.000]  Once the plaintiffs established that InfoWars played this video, they dramatically introduced an emotional Robbie Parker in the courtroom.
[01:56:33.000 --> 01:56:42.000]  The cameras move in for the close-up, shaking with emotion by the mere presence of Alex Jones for playing a viral video.
[01:56:42.000 --> 01:56:50.000]  As far as Alex Jones' crimes, it's not clear what their claim is, but their argument is clear.
[01:56:50.000 --> 01:56:57.000]  According to the plaintiffs, alternative media should not exist and should not be allowed to report the news.
[01:56:57.000 --> 01:57:00.000]  Reporting for InfoWars, this is Greg Reese.
[01:57:03.000 --> 01:57:16.000]  And you've called this judge a tyrant, correct?
[01:57:16.000 --> 01:57:17.000]  Yes.
[01:57:17.000 --> 01:57:18.000]  Okay.
[01:57:18.000 --> 01:57:20.000]  And you actually use that word a lot with your audience.
[01:57:20.000 --> 01:57:22.000]  You call people tyrants, don't you?
[01:57:22.000 --> 01:57:24.000]  Only when they act like it.
[01:57:24.000 --> 01:57:45.000]  Why don't we talk about cryptocurrency?
[01:57:45.000 --> 01:57:53.000]  Because one of the ways that you encourage your audience to give you money is in cryptocurrency donations, right?
[01:57:53.000 --> 01:57:54.000]  Yes.
[01:57:54.000 --> 01:57:57.000]  And you have a page on your website that's just for cryptocurrency donations, right?
[01:57:57.000 --> 01:58:00.000]  InfoWars.com forward slash crypto.
[01:58:00.000 --> 01:58:02.000]  Is that a little advertisement just there?
[01:58:02.000 --> 01:58:04.000]  Well, we're fighting the deep state. We need money.
[01:58:04.000 --> 01:58:05.000]  Okay. All right.
[01:58:05.000 --> 01:58:09.000]  This is it. Give crypto fun InfoWars.
[01:58:09.000 --> 01:58:13.000]  Sponsor us with bitcoin and other cryptocurrencies, right?
[01:58:13.000 --> 01:58:18.000]  That will end up as a clip on your show tonight, your advertisement for your cryptocurrency page.
[01:58:19.000 --> 01:58:24.000]  You know, I mean, I mean, people want to keep us in the fight.
[01:58:24.000 --> 01:58:27.000]  So, I mean, I hope whoever the big whales are, they'll give us money before we keep doing it.
[01:58:27.000 --> 01:58:33.000]  We'll just keep, we'll just keep minting money as you're in this courtroom.
[01:58:33.000 --> 01:58:35.000]  All right, let's move on.
[01:58:35.000 --> 01:58:40.000]  People care about the First Amendment.
[01:58:40.000 --> 01:58:44.000]  Hi, Robert Barnes. Appreciate your time on this live Saturday broadcast.
[01:58:44.000 --> 01:58:49.000]  I have some closing comments on this because in Texas and in Connecticut, they say we're going to shut him down.
[01:58:49.000 --> 01:58:52.000]  That's our mission. But he can't say we're trying to shut him down.
[01:58:52.000 --> 01:58:54.000]  And they say we're going to use this against everybody else.
[01:58:54.000 --> 01:59:04.000]  I mean, thank God folks are finally starting to get this because I'm getting buzz everywhere that even mainline liberals are going, whoa, this is this is dangerous.
[01:59:04.000 --> 01:59:11.000]  If they can set the precedent that they can do a show trial in America that even would embarrass the Soviet Union,
[01:59:11.000 --> 01:59:16.000]  if you use it as a precedent and just as the platform deplatforming of you,
[01:59:16.000 --> 01:59:24.000]  which you're also not allowed to talk about in the trial, was the canary in the coal mine as to the intentions of big tech social media censorship control.
