[00:00:03.211 --> 00:00:04.712]  You have the power.
[02:27:01.883 --> 02:27:05.484]  In the media are on similar payrolls.
[02:27:05.484 --> 02:27:28.673]  Now we have to start asking those questions, especially when you see some of these individuals coming out and defending the deep state and saying, oh, the FBI was just trying to protect Trump and coming up with these absurd cover stories and these absurd spins and these absurd explanations trying to hide the fact
[02:27:29.694 --> 02:27:32.677]  That we have this shadow system.
[02:27:32.677 --> 02:27:34.799]  It's more than just a shadow government.
[02:27:34.799 --> 02:27:39.263]  Because it extends into... It's a whole parallel track.
[02:27:39.263 --> 02:27:40.564]  It's a parallel track.
[02:27:40.564 --> 02:27:45.789]  And now they got to the point where they're trying to deconstruct the old track, the Republic, and put us only on the new track.
[02:27:45.789 --> 02:27:50.954]  But it's at that point that their new system implodes because we were here exposing it beforehand.
[02:27:50.954 --> 02:27:54.217]  And I think that's really where they were arrogant and didn't get what was happening.
[02:27:56.044 --> 02:28:02.268]  Well, I also think that they don't really understand how fragile their system is.
[02:28:02.268 --> 02:28:19.280]  One of the big problems of these various ideologies like communism, like feminism, these different ideas that are not based in reality, is that eventually they run into contact with reality and they tend to fall apart very rapidly.
[02:28:19.280 --> 02:28:21.862]  We saw that when we saw how quickly the Soviet Union fell apart.
[02:28:23.706 --> 02:28:31.002]  What a lot of people don't understand is that despite this all-encompassing system, despite the way that it extends tendrils into everything,
[02:28:33.494 --> 02:28:35.856]  It doesn't, it's not very necessarily very stable.
[02:28:35.856 --> 02:28:36.377]  No, you're right.
[02:28:36.377 --> 02:28:46.665]  It's a parasite that thinks it's the actual system, but it's only a parasite, and once that illusion's gone, the man behind the curtain, the whole thing caves in, and they don't know what to do.
[02:28:46.665 --> 02:28:54.912]  So they have megalomania, they're delusional, and that con game works for so long, but then suddenly when it stops working, it implodes very quickly.
[02:28:54.912 --> 02:28:55.493]  We'll be right back.
[02:28:55.493 --> 02:28:57.455]  Want revenge on the common housefly?
[02:28:58.495 --> 02:29:02.479]  Well, after 10,000 years, someone has finally come up with a better way.
[02:29:02.479 --> 02:29:03.740]  The Bug-A-Salt.
[02:29:03.740 --> 02:29:08.684]  A miniaturized shotgun, which utilizes ordinary table salt as ammunition.
[02:29:08.684 --> 02:29:10.685]  Non-toxic and no batteries required.
[02:29:10.685 --> 02:29:15.009]  So much fun, you'll forget you have a wife and kids!
[02:29:15.009 --> 02:29:16.330]  $39.95 and free economy shipping.
[02:29:16.330 --> 02:29:21.494]  Use discount code GCN and get an extra 10% off your purchase at Bug-A-Salt.com.
[02:29:21.494 --> 02:29:23.075]  Fire your fly swatter!
[02:29:23.075 --> 02:29:24.537]  Get your Bug-A-Salt today!
[02:29:25.077 --> 02:29:25.978]  It's a no-brainer.
[02:29:25.978 --> 02:29:28.380]  A Big Berkey water filter is the one you need, period.
[02:29:28.380 --> 02:29:36.526]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors, pesticides, bacteria, viruses and much more, right?
[02:29:36.526 --> 02:29:38.467]  And does it all at only two cents per gallon.
[02:29:38.467 --> 02:29:42.170]  Get the original and most trusted name in gravity water filtration, Big Berkey.
[02:29:42.170 --> 02:29:46.894]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[02:29:46.894 --> 02:29:51.337]  Call or click 1-877-99-BERKEY or BigBerkeyWaterFilters.com.
[02:29:51.337 --> 02:29:51.978]  That's 1-877-99-BERKEY.
[02:29:57.492 --> 02:30:06.036]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalist and live in a free society.
[02:30:06.036 --> 02:30:09.537]  Several years ago, I set out with top formulators in the U.S.
[02:30:09.537 --> 02:30:19.082]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[02:30:19.082 --> 02:30:26.245]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[02:30:26.485 --> 02:30:30.066]  Best selling product at InfoWarsLife.com because it works so well.
[02:30:30.066 --> 02:30:38.309]  This is a gift you want to give yourself and then rest assured you're fighting the Info War so it's a total, absolute, sure win, no lose equation.
[02:30:38.309 --> 02:30:43.091]  Try Alpha Power exclusively available at InfoWarsLife.com for yourself.
[02:30:43.091 --> 02:30:44.991]  Ladies and gentlemen, it's non-GMO.
[02:30:44.991 --> 02:30:45.872]  It's for your brain.
[02:30:45.872 --> 02:30:46.612]  It's for sports.
[02:30:46.612 --> 02:30:48.813]  It's for activities and it's made in the USA.
[02:30:48.813 --> 02:30:52.094]  Get your Alpha Power today at InfoWarsLife.com.
[02:30:52.094 --> 02:30:55.135]  Everybody needs to try Alpha Power today.
[02:30:56.058 --> 02:31:00.042]  Staying healthy on the go is just as important as staying healthy at home.
[02:31:00.042 --> 02:31:02.784]  But sometimes supplements don't work fast enough.
[02:31:02.784 --> 02:31:07.589]  That's why InfoWars Life has created a powerful new addition to the Super Blue line.
[02:31:07.589 --> 02:31:10.011]  Super Blue Silver Immune Gargle.
[02:31:10.011 --> 02:31:13.034]  Available in 1 oz., 3.5 oz., and 16 oz.
[02:31:13.034 --> 02:31:17.498]  bottles, Immune Gargle is perfect for the bathroom, kitchen, or wherever you go.
[02:31:18.118 --> 02:31:24.804]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[02:31:24.804 --> 02:31:32.951]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[02:31:32.951 --> 02:31:39.717]  With powerful yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[02:31:40.137 --> 02:31:45.323]  With Super Blue Silver Immune Gargle, staying toxin-free is easy and affordable.
[02:31:45.323 --> 02:31:50.629]  Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[02:31:50.629 --> 02:31:53.292]  Only available at InfoWarsLife.com.
[02:31:53.292 --> 02:31:55.215]  That's InfoWarsLife.com.
[02:31:55.675 --> 02:32:02.061]  The scientists at Infowars Life have created a powerful formula for inflammatory support and joint support.
[02:32:02.061 --> 02:32:05.285]  Discover the power of ancient medicine with Bades.
[02:32:05.285 --> 02:32:08.988]  Bades contains one of the most potent forms of turmeric available.
[02:32:08.988 --> 02:32:13.693]  Turmeric has been used for thousands of years and is one of the most studied herbals today.
[02:32:13.693 --> 02:32:16.956]  It is well known in traditional medicine for its soothing properties.
[02:32:17.837 --> 02:32:28.844]  Our pure turmeric extract plus piperine from Black Pepper makes for optimal absorption to help boost and support your flexibility, mobility, joint function, immune system, and so much more.
[02:32:28.844 --> 02:32:37.370]  Regular turmeric root from the store only contains 1-5% of active ingredients, but our turmeric root extract contains over 95% of the active ingredients.
[02:32:38.991 --> 02:32:48.058]  Bodies combines turmeric with organic herbs such as spearmint, sage, lemon balm, and thyme to work synergistically for full body support.
[02:32:48.058 --> 02:32:52.361]  Try Bodies today at Infowarslife.com or call us at 1-888-253-3139.
[02:32:52.361 --> 02:32:53.622]  You're listening to the Alex Jones Show!
[02:33:21.224 --> 02:33:28.311]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:28.311 --> 02:33:30.814]  It was Barry Goldwater.
[02:33:30.814 --> 02:33:40.483]  You can trace back the first person since the 50s and 60s to really expose the conspiracy on a wide scale in Congress.
[02:33:40.483 --> 02:33:41.264]  Cleon Skousen.
[02:33:42.739 --> 02:33:48.985]  That was really who he was getting his information from, and he was a senior FBI agent who was allowed into the archives.
[02:33:48.985 --> 02:33:58.315]  But as soon as they figured out that big banks were funding the communists as an outside threat to the West so that we could become a police state as well, that was all shut down.
[02:33:58.315 --> 02:34:03.280]  But he said, extremism in defense of liberty is no vice.
[02:34:03.280 --> 02:34:05.181]  This is a war for me, folks.
[02:34:05.181 --> 02:34:06.463]  And I'm not up here tooting my horn.
[02:34:08.044 --> 02:34:10.946]  But, for whatever reason, they're mad at us.
[02:34:10.946 --> 02:34:14.949]  Well, it's because we're not afraid, and we're loud, and we're telling the truth.
[02:34:14.949 --> 02:34:19.612]  And now I learned from Roger Stone, and I talked to two of the people as well, here on air.
[02:34:19.612 --> 02:34:21.653]  We're going to get them back on.
[02:34:21.653 --> 02:34:31.640]  I've talked to two people that were grabbed up in the dragnet, and they've previously been on the show is what I meant to say, before they were caught up in the dragnet, Caputo and others.
[02:34:31.640 --> 02:34:33.981]  All about me, and I'm like, really?
[02:34:33.981 --> 02:34:35.623]  You're interrogated for eight hours?
[02:34:36.803 --> 02:34:41.664]  They ask you 20, 30 questions about me and about Russians and all this?
[02:34:41.664 --> 02:34:43.745]  That's all just an attempt at intimidation.
[02:34:43.745 --> 02:34:46.846]  Roll over to us or we're gonna come after you.
[02:34:46.846 --> 02:34:48.526]  As if I don't know they're a bunch of thugs.
[02:34:48.526 --> 02:34:53.388]  As if I don't know that the units out working for Mueller are bad people.
[02:34:53.388 --> 02:34:55.668]  Doesn't mean the whole FBI's bad.
[02:34:55.668 --> 02:35:00.570]  But this is all really coming to a head and we're talking to Vox Dei, author, researcher,
[02:35:02.156 --> 02:35:23.663]  All around smart guy to get his take on the point in history we are now, how big this is, and what you think they're going to do, what you think they're going to do to try to get out of this, because that's my real concern.
[02:35:23.663 --> 02:35:31.005]  Well, I think they are not going to do anything too direct simply because
[02:35:32.085 --> 02:35:35.427]  It's too much risk for them.
[02:35:35.427 --> 02:35:45.592]  When you've got a group of people who are very accustomed to winning, they're not going to be prone to take a lot of risks.
[02:35:45.592 --> 02:35:53.696]  And so I think what they're trying to do is they're trying to use the tools and the methods that they've been using for the last 30 years.
[02:35:54.989 --> 02:35:57.672]  You know, a little bit of an intimidation here.
[02:35:57.672 --> 02:36:01.516]  A lot of false stories there.
[02:36:01.516 --> 02:36:13.868]  There's some idea that there's a connection between all of these FBI connected school shootings.
[02:36:13.868 --> 02:36:16.992]  But you know, the main thing that we know
[02:36:18.462 --> 02:36:25.406]  Is that Trump is relying very heavily on military intelligence and on the US Marine Corps in particular.
[02:36:25.406 --> 02:36:36.433]  If you just look at the background of the people that he's got surrounding them, that he's got surrounding him, you can see that he's being very, very careful about who he permits around him.
[02:36:37.148 --> 02:36:39.109]  And I think that that's important.
[02:36:39.109 --> 02:36:55.660]  And as somebody who's from a long time Marine family myself, these are people who are genuine patriots, who take their oath to defend the Constitution against enemies foreign and domestic very seriously.
[02:36:55.660 --> 02:37:05.526]  And I don't think it's an accident that we're seeing so much Marine Corps related military intelligence surrounding the President right now.
[02:37:05.526 --> 02:37:06.387]  Well, adding to that,
[02:37:08.524 --> 02:37:13.608]  I was never somebody that just said, oh, our military is perfect, it's great, because I saw it being used as propaganda for the globalists.
[02:37:13.608 --> 02:37:15.530]  I was for the people in the military.
[02:37:15.530 --> 02:37:21.975]  But just being on the air 23 years now, the intel I've gotten from the military has always been accurate.
[02:37:21.975 --> 02:37:23.356]  They are the people fighting back.
[02:37:23.356 --> 02:37:27.399]  They're the people on the inside that are helping the American people get Trump in.
[02:37:27.399 --> 02:37:35.806]  And I look at the military in other countries, they're the ones pulling out of globalism as well, because they're trained to fight a foreign enemy, and globalism is this multinational foreign enemy.
[02:37:36.286 --> 02:37:42.787]  And so, yeah, they may have the intelligence chief heads, and they may have some of the top brass on the globalist side.
