[00:00.000 --> 00:28.840]  Infowars, tomorrow's news, today.
[02:31:17.620 --> 02:31:22.340]  want to support info wars and keep us on the air this deal has been a year in the making and finally
[02:31:22.340 --> 02:31:28.260]  the products are being brought to market up to 50 off what you get on top national brands of the
[02:31:28.260 --> 02:31:35.540]  highest rated under the info wars label info wars md exclusively at infowarstore.com check out the
[02:31:35.540 --> 02:31:42.420]  first of 10 new products at infowarstore.com whether it's turmeric or whether it's joint care
[02:31:42.420 --> 02:31:51.380]  or whether it is super greens we have them all at infowarstore.com under the banner of info wars
[02:31:51.380 --> 02:31:58.660]  md this is the best deal out there and it keeps info wars on the air info wars md once a tragedy
[02:31:58.660 --> 02:32:05.620]  reaches a level of national significance american citizens should be allowed to basically question
[02:32:05.620 --> 02:32:11.140]  that event in any way that they deem fit the first amendment is unique in the world that's what they
[02:32:11.140 --> 02:32:15.380]  want to take away your ability to speak freely so they're going to go from michael indel next or
[02:32:15.380 --> 02:32:19.140]  are they going to go for steve bannon or are they going to go for tucker carlson i studied the global
[02:32:19.140 --> 02:32:23.860]  list 30 years ago but on air 28 years and i knew they were planning all of this and i warned the
[02:32:23.860 --> 02:32:28.260]  public as a modern paul revere but i couldn't have done it without your support and now because
[02:32:28.260 --> 02:32:32.580]  we've been so successful warning the population of the planet not just america we're public enemy
[02:32:32.580 --> 02:32:37.220]  number one when it comes to the global agenda that's why it's more important than ever to realize
[02:32:37.220 --> 02:32:42.020]  how successful info wars has been because of your past support so i salute you and i thank you and i
[02:32:42.020 --> 02:32:47.220]  ask you now the critical juncture of the battle free double your efforts of visiting infowarstore.com
[02:32:47.220 --> 02:32:54.580]  getting amazing products that keep us on air 1776 the promo code the destination is infowarstore.com
[02:32:54.580 --> 02:33:03.700]  and i thank you all for your support leading a frontal assault on the lies of the new world order
[02:33:03.700 --> 02:33:20.180]  it's alex jones
[02:33:20.180 --> 02:33:26.660]  so
[02:33:27.300 --> 02:33:36.660]  man it's really crazy watch what's going on isn't it
[02:33:36.660 --> 02:33:54.420]  well lots going on this christmas the stories from paul joseph watson on info wars.com church
[02:33:54.420 --> 02:34:00.820]  erases jesus and nativity in christmas carol replaces them with queer people god rest your
[02:34:00.820 --> 02:34:06.020]  queer and questioning your anxious hearts be still believe that you are deeply known and
[02:34:06.020 --> 02:34:11.460]  part of god's goodwill for all the lives in one in peace the global dream fulfilled
[02:34:12.020 --> 02:34:18.660]  o tidings of comfort and joy comforts of joy this is capturing every institution
[02:34:18.660 --> 02:34:26.420]  and making it about sex people have and that's all it is is just the conquering non-binary
[02:34:26.420 --> 02:34:33.300]  queer artists featured in vogue for lgbt art arrested for arranging rape of nine-year-old boy
[02:34:33.300 --> 02:34:40.820]  and sharing child porn north carolina professor falls lawsuit claim he was fired for criticizing
[02:34:40.820 --> 02:34:49.060]  critical race theory that creepy whiskey commercial the non clown world version
[02:34:51.220 --> 02:34:59.620]  that's right j&b scotch is all about a older man who becomes a training again people that want to
[02:34:59.620 --> 02:35:06.820]  drink scotch want to drink scotch they don't want to hear about how cool it is that dad is now a woman
[02:35:08.420 --> 02:35:13.620]  and the point is this is all force fed by the corporations to destroy our society it's not
[02:35:13.620 --> 02:35:19.780]  some unrepresented group that's being bullied standing up for itself it's a group of people
[02:35:19.780 --> 02:35:26.100]  that want to dominate and control our children oh for christmas let's turn your little boy into a
[02:35:26.100 --> 02:35:33.700]  girl and let's have creepy grandpa do it i mean this is all hellraiser stuff this is jeffrey
[02:35:33.700 --> 02:35:40.180]  dommer stuff this is also ultra creepy and and j&b won't care if it tanks their stock it won't
[02:35:40.180 --> 02:35:47.300]  they won't care people don't buy their crappy scotch anymore it won't matter because it's a
[02:35:47.300 --> 02:35:53.300]  weaponized system the whole thing to bring down culture and society that's why russia is being
[02:35:53.300 --> 02:35:56.900]  attacked because it won't turn its boys over to be castrated here's the clip
[02:36:09.620 --> 02:36:13.220]  oh grandpa takes him locks the door this is awesome sex
[02:36:13.220 --> 02:36:20.340]  may be the reason i survive is the way and where for i'm gonna make a call to listeners
[02:36:20.980 --> 02:36:29.220]  we know that you do imdb find out this j&b ad and find out who that boy is listen to me carefully
[02:36:29.220 --> 02:36:34.260]  just had a just had a thought here just had a little inclination my gut's never wrong i want
[02:36:34.260 --> 02:36:40.260]  listeners to investigate who that supposed boy is he's probably an adult that looks like a boy
[02:36:40.260 --> 02:36:47.220]  but find out what this was we just saw the whole family crying because their son is now a girl
[02:36:47.220 --> 02:36:54.020]  and everyone is so proud of him we've got drones to fight the wars now son we're so proud of you
[02:36:54.020 --> 02:36:58.580]  we're so glad grandpa locked the door and put makeup on you now you're gonna drink your scotch
[02:37:01.700 --> 02:37:09.060]  man this is total complete web watch and i don't know the answer to this i just had a gut level
[02:37:09.060 --> 02:37:16.580]  deal with us i'm like we need to look into who that is they're gonna end up being some exploited
[02:37:16.580 --> 02:37:23.460]  youth who's been in drag queen story time previously or god knows what look into the name folks look
[02:37:23.460 --> 02:37:30.900]  into the name because you can look at that kid and look at those eyes and tell that person's
[02:37:30.900 --> 02:37:40.020]  been in slavery in my opinion i just picked up slave i mean this whole thing is absolutely
[02:37:40.020 --> 02:37:46.340]  out of control ladies and gentlemen oh here there's another ad oh gosh there's more here go ahead and
[02:37:46.340 --> 02:38:06.180]  roll this one oh it's so i'm on guard a creepy old man putting on makeup
[02:38:06.180 --> 02:38:14.980]  the beauty or the beast maybe the famine or the it's all in joke on us may turn each day into
[02:38:16.420 --> 02:38:17.220]  and then he's like
[02:38:20.340 --> 02:38:26.980]  he's ashamed of the fact he wants to be a woman my dreams a smile reflected in a stream
[02:38:28.980 --> 02:38:33.860]  so he's recruiting kids he's locking them in buildings he's doing cleaning up his makeup it's
[02:38:33.860 --> 02:38:38.500]  his little guilty pleasure he's hiding his makeup but don't worry grandson comes over
[02:38:40.820 --> 02:38:47.140]  oh i mean this is like a horror movie i mean if i was going to cast somebody to look like a
[02:38:47.140 --> 02:38:52.900]  pedophile i'd cast brian stelter first but if he couldn't do the job this guy i mean this is like
[02:38:52.900 --> 02:38:57.380]  sir he wants you to drive around a white random movie and kidnap children do medical experiments
[02:38:57.380 --> 02:39:01.700]  on him now he's looking out the window at his grandson and saying hey i'll get him
[02:39:01.700 --> 02:39:10.100]  him and i guess it then segues to this just turn it off the cia with the german government
[02:39:10.100 --> 02:39:13.860]  placed hundreds of thousands of children with convicted pedophiles the youngest three to be
[02:39:13.860 --> 02:39:18.980]  raped quote quote create the new family and they had a netflix show host one of these drag queens
[02:39:18.980 --> 02:39:22.740]  come out as a man and woman's outfit and say we're here to destroy the family
[02:39:22.740 --> 02:39:31.220]  that's their goal that's their program that's their operation that's what they mean to do
[02:39:33.620 --> 02:39:37.780]  let me just say something to the listeners here we've been through covid we've been through the
