[00:00.000 --> 00:19.000]  Music
[2:35:46.680 --> 2:35:50.280]  it was out of the ordinary everybody was looking at this going all right this
[2:35:50.280 --> 2:35:53.480]  isn't making sense it's reeks of a cover story
[2:35:53.480 --> 2:35:56.760]  they're not giving us all of the information and i know laura loomer has
[2:35:56.760 --> 2:36:01.000]  put together some amazing information she has some awesome sources and
[2:36:01.000 --> 2:36:04.440]  me and her spent like an hour in the phone last night just kind of hashing
[2:36:04.440 --> 2:36:07.320]  it out trying to figure out what in the world is going on
[2:36:07.320 --> 2:36:10.920]  because i have sources as well that are working with um
[2:36:10.920 --> 2:36:15.640]  as contractors for you know high-level groups and they were saying that this
[2:36:15.640 --> 2:36:19.640]  guy steven paddock he comes across as the guy who
[2:36:19.640 --> 2:36:24.520]  has the mo of a contractor a weapons dealer of some sort
[2:36:24.520 --> 2:36:28.360]  so he doesn't seem to be just a regular lone wolf
[2:36:28.360 --> 2:36:32.200]  guy here and we now have confirmed that he wasn't a lone wolf
[2:36:32.200 --> 2:36:36.440]  with the receipts so i wanted to get your take laura what are you thinking on
[2:36:36.440 --> 2:36:40.760]  this give us some input well yeah as uh as you mentioned
[2:36:40.760 --> 2:36:44.120]  you and i were discussing this last night and you know there's a lot of things
[2:36:44.120 --> 2:36:47.960]  that suggest that um either it's some type of a deep
[2:36:47.960 --> 2:36:52.120]  state cover-up or you know that uh steven paddock had
[2:36:52.120 --> 2:36:57.080]  ties to islamic terrorists whether it was a gun running operation gone wrong
[2:36:57.080 --> 2:37:00.680]  or in fact he was um an isis operative himself
[2:37:00.680 --> 2:37:05.240]  so uh already if you look at the one hundred thousand dollar transaction to
[2:37:05.240 --> 2:37:09.080]  the philippines and the fact that alex has already mentioned that a lot of
[2:37:09.080 --> 2:37:13.080]  those weapons were not uh purchased uh it makes you wonder
[2:37:13.080 --> 2:37:16.600]  how did he obtain those weapons and the explosives that were found in his other
[2:37:16.600 --> 2:37:19.480]  properties because a hundred thousand dollars that can get you
[2:37:19.480 --> 2:37:23.480]  you know some pretty top grade weapons assault rifles a lot of ammunition a lot
[2:37:23.480 --> 2:37:26.200]  of explosives and we're not even being told yet
[2:37:26.200 --> 2:37:30.760]  uh you know what they found on his laptop um the other type of ammunition
[2:37:30.760 --> 2:37:33.560]  and weapons they found on his other properties so
[2:37:33.560 --> 2:37:37.480]  um that's gun running money i mean of course usually arms dealers are
[2:37:37.480 --> 2:37:41.320]  involved in multi-million dollar deals but one hundred thousand dollars is
[2:37:41.320 --> 2:37:45.240]  enough to buy you the type of weapons exactly and we know that he was a high
[2:37:45.240 --> 2:37:49.160]  limit gambler and he has a record of high limit gambling and typically
[2:37:49.160 --> 2:37:53.240]  that's how you wash money so if you're gonna go ahead and
[2:37:53.240 --> 2:37:57.000]  wash through this this gun money or weapons money
[2:37:57.000 --> 2:38:01.560]  um who better than a former accountant and auditor that worked
[2:38:01.560 --> 2:38:04.920]  for the predecessor of lockheed martin to do it
[2:38:04.920 --> 2:38:09.480]  i mean something's really unusual here we also know that steven paddock had a
[2:38:09.480 --> 2:38:12.600]  pilot's license he owned two single engine
[2:38:12.600 --> 2:38:16.520]  airplanes so was he potentially flying weapons
[2:38:16.520 --> 2:38:20.600]  what was this guy's history we need to know more about that but i also do agree
[2:38:20.600 --> 2:38:24.200]  with laura in the sense that isis has claimed responsibility
[2:38:24.200 --> 2:38:27.640]  they have not been known to claim falsely
[2:38:27.640 --> 2:38:32.440]  for an attack that has happened and so why would they claim falsely here and
[2:38:32.440 --> 2:38:36.840]  is it likely that there was a a weapons deal that
[2:38:36.840 --> 2:38:39.640]  happened between an isis group and this person
[2:38:39.640 --> 2:38:45.800]  that went awry right yeah and of course there's a lot of islamic connections to
[2:38:45.800 --> 2:38:49.880]  you know the the muslim world and los vegas a lot of people don't know this
[2:38:49.880 --> 2:38:54.520]  but mgm resorts which is where this attack took place
[2:38:54.520 --> 2:38:59.160]  jubai world which is owned by the jubai government used to own half of mgm
[2:38:59.160 --> 2:39:02.280]  and just recently they signed their own deal to
[2:39:02.280 --> 2:39:07.240]  establish their own mgm resorts in jubai right so in the middle east so
[2:39:07.240 --> 2:39:11.960]  there is a heavy islamic connection the girlfriend is involved in the casino
[2:39:11.960 --> 2:39:15.720]  industry as well she worked for atlantis which is
[2:39:15.720 --> 2:39:20.200]  owned by an iranian of course and so there's multiple
[2:39:20.200 --> 2:39:23.720]  connections to people in the middle east and countries that
[2:39:23.720 --> 2:39:27.880]  have been known to have you know extreme ties to terrorism
[2:39:27.880 --> 2:39:31.560]  and if you look at iran for example in the connection with the girlfriend who's
[2:39:31.560 --> 2:39:35.960]  now you know a prime suspect in this case it really it really makes you wonder
[2:39:35.960 --> 2:39:40.040]  and you know it would just make so much sense this is what's coming together
[2:39:40.040 --> 2:39:44.120]  in my mind if this room was wired up with cameras why would the shooter why
[2:39:44.120 --> 2:39:48.280]  would steven paddock go ahead and wire up the room with cameras if he's just
[2:39:48.280 --> 2:39:51.240]  going to go do a shooting and then commit suicide
[2:39:51.240 --> 2:39:55.720]  but it makes sense that it could have been an fbi sting where you have a weapons
[2:39:55.720 --> 2:39:59.080]  transfer go down now we also have found that
[2:39:59.080 --> 2:40:03.720]  yes this was a large suite and there is some confusion over the windows
[2:40:03.720 --> 2:40:07.080]  that were that were shot and that had holes in them
[2:40:07.080 --> 2:40:11.160]  but let's show this image here that i found that it actually shows that
[2:40:11.160 --> 2:40:15.160]  there were two rooms that had the windows
[2:40:15.160 --> 2:40:18.600]  alone in them you actually had a hotel suite window
[2:40:18.600 --> 2:40:22.680]  over on one side and then you also had another hotel room that had a connecting
[2:40:22.680 --> 2:40:25.240]  door and this is pretty amazing to see this image here because
[2:40:25.240 --> 2:40:28.280]  laura loomer actually was one who told me yesterday that
[2:40:28.280 --> 2:40:31.640]  it might have actually been two rooms with a connecting
[2:40:31.640 --> 2:40:35.240]  door there so i found that interesting to see that come to fruition
[2:40:35.240 --> 2:40:39.160]  and then we also see that there was record of this receipt saying that there
[2:40:39.160 --> 2:40:42.600]  were two people that were ordering this meal from that room
[2:40:42.600 --> 2:40:46.920]  so was there another person here why would why would he have accessed
[2:40:46.920 --> 2:40:51.720]  two different hotel rooms and shot from two different hotel room windows
[2:40:51.720 --> 2:40:56.040]  right yeah so as i was posting a lot of this information and sources who work
[2:40:56.040 --> 2:40:59.160]  at the mandalay told me that he had the suite
[2:40:59.160 --> 2:41:03.480]  the suite which he was originally saying and booked for the 25th
[2:41:03.480 --> 2:41:07.160]  and then two days later he added on the connecting room which was booked
[2:41:07.160 --> 2:41:10.840]  in his girlfriend's name so the suite that he was saying it was booked in his
[2:41:10.840 --> 2:41:14.040]  name and then the second room which is the connector which is why there's
[2:41:14.040 --> 2:41:17.160]  another window that's blown out that was under his girlfriend's name so there
[2:41:17.160 --> 2:41:22.520]  are two rooms and then the employee at mandalay my source told me
[2:41:22.520 --> 2:41:26.600]  that the room service charges were redirected to the other room
[2:41:26.600 --> 2:41:30.040]  so while he was staying in one room he had them
[2:41:30.040 --> 2:41:34.040]  you know like swap out the direction of where his meals and
[2:41:34.040 --> 2:41:40.440]  you know charges were being delivered and marked so i found
[2:41:40.440 --> 2:41:43.400]  that to be really interesting and really suspicious because if you are
[2:41:43.400 --> 2:41:47.560]  planning to conduct some type of massacre or you're setting up a war zone in
[2:41:47.560 --> 2:41:50.760]  your suite of course you're not going to want people to come to your room so
[2:41:50.760 --> 2:41:54.680]  you're going to redirect them to the room next door that may be the reason why
[2:41:54.680 --> 2:41:58.760]  he purchased the connecting room because why would you need a connecting room
[2:41:58.760 --> 2:42:02.360]  if you're staying in a room by yourself you wouldn't right but then the receipts
[2:42:02.360 --> 2:42:05.080]  that i released to paul joseph watson today that are
[2:42:05.080 --> 2:42:08.040]  now on info wars and at the top of drudge report
[2:42:08.040 --> 2:42:11.640]  right uh they show that there were two guests
[2:42:11.640 --> 2:42:15.640]  two guests in the room exactly could this be what we're seeing is that
[2:42:15.640 --> 2:42:21.560]  the fbi is trying to cover up a weapons deal gone bad and that's why we're
[2:42:21.560 --> 2:42:26.040]  seeing so many holes in this story here well we'll find out after this break
[2:42:26.040 --> 2:42:28.840]  guys stay tuned because we will be right back with laura
[2:42:28.840 --> 2:42:33.720]  loomer and we will be discussing the mysteries of the las vegas shooting
[2:42:33.720 --> 2:42:40.680]  say there we'll be right back
[2:42:40.920 --> 2:42:45.000]  support good oral health with our one-of-a-kind super blue fluoride free
[2:42:45.000 --> 2:42:49.160]  products info wars life brings you a revolutionary toothpaste blend with
[2:42:49.160 --> 2:42:53.160]  iodine and nano silver designed to deliver a powerful clean
[2:42:53.160 --> 2:42:56.840]  enjoy a minty fresh flavor made with peppermint oil or try our bubblegum
[2:42:56.840 --> 2:42:59.560]  flavor pair this groundbreaking toothpaste with the
[2:42:59.560 --> 2:43:03.720]  super blue fluoride free mouthwash and super charge your oral health our
[2:43:03.720 --> 2:43:06.920]  amazing mouthwash features natural oils and ancient
[2:43:06.920 --> 2:43:10.200]  ingredients used since aboriginal and biblical times
[2:43:10.200 --> 2:43:14.200]  instead of containing fluoride our super blue line is floated with the good
[2:43:14.200 --> 2:43:18.040]  halogen iodine and an array of other beneficial compounds that have been
[2:43:18.040 --> 2:43:21.880]  hand selected for their oral health benefits super blue fluoride free
[2:43:21.880 --> 2:43:25.960]  mouthwash and toothpaste are the first and only to contain all of these
[2:43:25.960 --> 2:43:30.200]  natural ingredients xylitol nano silver and iodine
[2:43:30.200 --> 2:43:33.800]  notice the difference with our super blue fluoride free products
[2:43:33.800 --> 2:43:37.000]  refresh your breath and invigorate your oral health routine
[2:43:37.000 --> 2:43:40.920]  at infowarstore.com that's infowarstore.com
[2:43:40.920 --> 2:43:44.680]  Alex Jones here to tell you about how you can help spread liberty worldwide
[2:43:44.680 --> 2:43:49.000]  also enjoying what i have found to be the best tasting 100 percent organic
[2:43:49.000 --> 2:43:51.400]  coffee on the planet for more than a decade
[2:43:51.400 --> 2:43:54.760]  my favorite coffee has come from the high mountains of southern mexico
