[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[02:31:06.000 --> 02:31:20.000]  Go to informerstore.com to learn more and check out this innovative and smart technology that's easy to use. And let me tell you something. It is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts and entire meals.
[02:31:20.000 --> 02:31:40.000]  That's what I'm talking about. And when compared to traditional methods of preservation, like canning or dehydrating, you know, like what you get at the grocery store, there is no comparison. Harvest right freeze dryers retain 97% of the food's taste, color and nutritional value and have a shelf life of up to 25 years.
[02:31:40.000 --> 02:31:51.000]  Now that's what I call the miracle of food preservation. Harvest right is truly the world's best, most affordable freeze dryer. So what are you waiting for? Check it out right now at informerstore.com.
[02:32:11.000 --> 02:32:23.000]  When bacteria infect your gums, it can enter your bloodstream and even contribute to blood clots and heart attacks. That's why the last surgeon general's report on oral health warns that your oral health can have a serious impact on your entire body.
[02:32:23.000 --> 02:32:44.000]  Super Blue fluoride-free toothpaste is a groundbreaking new formula that's loaded with good halogen iodide, some of the bad halogen fluoride. Super Blue contains natural oils and ingredients used since Biblical times to help wipe out bad bacteria and eliminate bad breath. Just some of the ingredients in Super Blue, chosen by our dental experts include xylitol, peppermint oil, iodide, nano silver and more.
[02:32:44.000 --> 02:32:54.000]  Learn more about InfoWarsLife Super Blue toothpaste at infowarslife.com and support the InfoWars while you support healthy gums and teeth.
[02:33:14.000 --> 02:33:43.000]  Dr. Quanta Ahmed is our guest. Here's a clip of Rich Higgins who got fired two weeks ago by McMaster, who is allied with political Islam. That's what the scholars are saying with Soros and others, works for Soros, brief Soros, on the radicalization on the Muslim Brotherhood, on who really runs this political Islam,
[02:33:43.000 --> 02:33:56.000]  that is allied with the globalist for worldwide domination. And that means of Muslim countries, that means of Western countries, that means everybody. The number one killer of Muslims is this political Islam.
[02:33:56.000 --> 02:34:15.000]  And you can debate, you know, Islam's history and past and good periods, bad periods. It's undoubtable, though, that this new form is cancerous and as she said, masquerading and then discrediting people that you would call as classical Muslims from her perspective.
[02:34:15.000 --> 02:34:28.000]  But you cannot deny the fact that the globalists are backing it. And that was exposed to Congress and that was exposed to the Pentagon and they know that and anybody that knows it is being fired. So here is the clip.
[02:34:28.000 --> 02:34:47.000]  I think we saw very purposefully, immediately after 9-11, Muslim Brotherhood entities identified and provided to, for example, the Society of Professional Journalists. So when the Society of Professional Journalists have an incident happen,
[02:34:47.000 --> 02:35:01.000]  they have a little caller list that was provided to them and the organizations that they were directed to, you know, if an incident happens and you need to find somebody inside the Muslim community to talk to, everyone they spoke to was Muslim Brotherhood.
[02:35:01.000 --> 02:35:18.000]  We see that at the political level where our congressional members and in the executive branch, our senior general officers, our senior executives, oftentimes, not always, but oftentimes the people that they are interfacing with are Muslim Brotherhood affiliated organizations.
[02:35:18.000 --> 02:35:27.000]  I tell people, al-Qaeda, ISIS, they are not going to win the war on terrorism. The Muslim Brotherhood is going to win the war on terrorism.
[02:35:27.000 --> 02:35:37.000]  And that is basically what Dr. Ahmed is saying. So, Dr., you were laying this out earlier as we went to break. Please continue.
[02:35:37.000 --> 02:35:39.000]  Who was that speaking, Alif?
[02:35:39.000 --> 02:35:54.000]  That is Mr. Higgins from the Pentagon who was then also working for Trump in the National Security Council and he got canned then after this memo was made public.
[02:35:54.000 --> 02:36:03.000]  I see. Well, I don't know about that, but I think that the United States relationship with the Muslim Brotherhood dates back much further to the Eisenhower era.
[02:36:03.000 --> 02:36:12.000]  And one of the most fantastic books to read about it and experts in the field is a man, a journalist called Ian Johnson, who wrote a book called Mosque in Munich.
[02:36:12.000 --> 02:36:17.000]  So I would suggest that everybody look at that book and learn more about it.
[02:36:17.000 --> 02:36:28.000]  And sometimes it's not with ill intentions that the United States is engaged with the Muslim Brotherhood. The Muslim Brotherhood has been very good at becoming media savvy, at becoming available.
[02:36:28.000 --> 02:36:33.000]  As you know, Islam is fraught with sectarian divides. We don't have the equivalent of a pope.
[02:36:33.000 --> 02:36:40.000]  So when you are a government, you're going to reach out to a group that looks a bit like representing everyone without understanding that they don't.
[02:36:40.000 --> 02:36:54.000]  So that's not so surprising. But if you want to read a Muslim and understand the Muslim Brotherhood's reach and why it's not just the media and it's not just a government appointees
[02:36:54.000 --> 02:37:05.000]  or you want to blame a Democrat administration or Republican administration, it's actually academia in the field of Middle Eastern studies that has perpetuated a lot of this confusion.
[02:37:05.000 --> 02:37:16.000]  Refusing to distinguish Islam from Islamism, please read the Muslim academic Basam TV, B-A-S-S-A-M, first name, last name TV, T-I-B-I.
[02:37:16.000 --> 02:37:20.000]  Most of the work is in German. Many of his books are translated in English.
[02:37:20.000 --> 02:37:27.000]  40 years of scholarship on how the Muslim Brotherhood operates inside the Muslim world and outside the Muslim world.
[02:37:27.000 --> 02:37:35.000]  And I do not know, I'm not familiar with Higgins, but I would imagine that is exactly how the Muslim Brotherhood works.
[02:37:35.000 --> 02:37:41.000]  They are grotesquely underestimated in the United States and they have been long underestimated in Europe.
[02:37:41.000 --> 02:37:46.000]  One of the arguments I get from editors is how can you prove the Muslim Brotherhood causes terrorism?
[02:37:46.000 --> 02:37:59.000]  Well, they often are not pulling the trigger, but none of these groups, ISIS, Al Qaeda, the Taliban, Hezbollah, they would never exist without a nonviolent ideological underpinning.
[02:37:59.000 --> 02:38:11.000]  And for almost 20 years after 9-11, we have to separate the fact that yes, there's violent jihadism, but there is a powerful totalitarian ideology underneath that which is driving violent jihadism.
[02:38:11.000 --> 02:38:16.000]  And therefore the Muslim Brotherhood is responsible for all of these modern groups.
[02:38:16.000 --> 02:38:26.000]  And by the way, if anyone doubts my belief or my authenticity and commitment to Islam, we can refer only to the Quran itself,
[02:38:26.000 --> 02:38:38.000]  which warns Muslims that there will be those who will cede and betray insurrection from within their mosques with no intention other than to divide the society around them.
[02:38:38.000 --> 02:38:49.000]  The greatest sin in Islam, other than equating somebody to God, just like in many monetisms, that's a great sin, is to create insurrection and disrupt society.
[02:38:49.000 --> 02:38:51.000]  And that is what the Muslim Brotherhood is doing.
[02:38:51.000 --> 02:38:57.000]  When they asked the Prophet in his lifetime while he was still alive, what do you most fear?
[02:38:57.000 --> 02:39:02.000]  They asked the Prophet Muhammad, peace be upon him, what do you most fear is going to happen to your followers?
[02:39:02.000 --> 02:39:10.000]  He first refused to answer and then finally reluctantly said, what I fear most is going to come and emerge from among you.
[02:39:10.000 --> 02:39:17.000]  They will appear as if they quote the Quran perfectly, but it will go no further than their throats, meaning it will spare their hearts.
[02:39:17.000 --> 02:39:23.000]  And these people will come suddenly as if an arrow that slays its quarry.
[02:39:23.000 --> 02:39:27.000]  That means pass through a society like an arrow goes through the beast it's targeting.
[02:39:27.000 --> 02:39:37.000]  It will slay innocence and everyone that is slain is going to be blessed because there will be innocent victims like lambs and they will be the great imposters.
[02:39:37.000 --> 02:39:41.000]  This is what we are seeing on an astronomical scale.
[02:39:41.000 --> 02:39:48.000]  Now, obviously that is my spiritual belief, but the political science evidence is very, very strong.
[02:39:48.000 --> 02:39:57.000]  The headlines a few years ago were Obama caught secretly working with the Muslim Brotherhood.
[02:39:57.000 --> 02:39:58.000]  There was nothing secret.
[02:39:58.000 --> 02:40:07.000]  The entire western world, France, the UK finally voted and said no about six years ago and then that caused the domino effect of our own military,
[02:40:07.000 --> 02:40:14.000]  saying we are not going to back these Islamist groups in Syria and this western backed Arab Spring.
[02:40:14.000 --> 02:40:24.000]  It was toppling regimes that were far better and kicking women out of college and putting burkas back on their heads and this reign of terror.
[02:40:24.000 --> 02:40:31.000]  And there was Anderson Cooper in Egypt celebrating the violent overthrow of the government and churches being blown up.
[02:40:31.000 --> 02:40:37.000]  And there is Anderson Cooper saying these are the good guys as gays are being thrown off buildings.
[02:40:37.000 --> 02:40:45.000]  And then there is the left and the CIA, the leftist branches of it, funding this to destabilize the Middle East.
[02:40:45.000 --> 02:40:46.000]  And that is what is sick.
[02:40:46.000 --> 02:40:52.000]  The political left may think it is allied with a political Islam in the middle level.
[02:40:52.000 --> 02:41:00.000]  But at the high levels, the globalists are exploiting it to destabilize and topple moderate regimes.
[02:41:00.000 --> 02:41:06.000]  I am not defending Assad, but they had nice beaches where Europeans were going there, Asians were coming there as a destination,
[02:41:06.000 --> 02:41:10.000]  Asians were going there and women were going to college and women were in positions of authority.
