[00:00.000 --> 00:04.000]  You're listening to the Alex Jones show.
[2:42:19.000 --> 2:42:26.000]  And the same, exactly. The more there's a global crisis, the more they get power, whether it's disease, migration, Islam, whatever it is.
[2:42:26.000 --> 2:42:33.000]  And if you pull back from that and look at what's happening everywhere, the globalists, again, want to end the nation state.
[2:42:33.000 --> 2:42:36.000]  They want to be able to play everybody else off against each other.
[2:42:36.000 --> 2:42:40.000]  And the good news is the public is resenting it. The public is resisting it.
[2:42:40.000 --> 2:42:43.000]  And so that's why I really think they're starting to lose.
[2:42:43.000 --> 2:42:46.000]  Well, I do too. And I think losing in a lot of fronts.
[2:42:46.000 --> 2:42:52.000]  And I think this is the beginning of the end. Even we see this Russian collusion by the time it gets down to this.
[2:42:52.000 --> 2:42:56.000]  That's my next question. I want to get into Google, but I don't just put good face on things.
[2:42:56.000 --> 2:43:01.000]  They've had David Brock and Media Matters and Washington Post. Everybody else say Jones is insane.
[2:43:01.000 --> 2:43:06.000]  You know, he doubled down and said that Donald Trump Jr. deserves a medal.
[2:43:06.000 --> 2:43:10.000]  And then they misrepresented. They said that I said he went to see if she was a spy.
[2:43:10.000 --> 2:43:16.000]  No, I said he went to get dirt on the spy Hillary, which his dad said a month later in July of last year,
[2:43:16.000 --> 2:43:22.000]  if you've got the evidence, Russia released it. Hillary committed the crime. She's got the emails illegally.
[2:43:22.000 --> 2:43:27.000]  I don't care where it comes from. Again, if Russia knew where kidnapped kids were, shouldn't they release the info?
[2:43:27.000 --> 2:43:31.000]  If Russia knows where lightning is going to strike next, they should release it since they're so magical.
[2:43:31.000 --> 2:43:36.000]  But as he said, whether it's the Chinese, some guy in his bed at home, probably what it was, or whoever,
[2:43:36.000 --> 2:43:42.000]  you need to release this information. See, but they didn't go after him for that because he did it out in the open
[2:43:42.000 --> 2:43:48.000]  and had the moral high ground. They want to project an act like that that that junior did something wrong.
[2:43:48.000 --> 2:43:53.000]  I'm not saying give them a medal to double down and do some Jedi mind trick and act like it's no big deal.
[2:43:53.000 --> 2:44:01.000]  I've seen some stalwart conservatives run the headlines, you know, from Bloomberg with, oh, conservatives look like idiots now.
[2:44:01.000 --> 2:44:07.000]  Boy, they, you know, Trump's really been proven wrong. No, no, they were always looking into her Russia connections.
[2:44:07.000 --> 2:44:13.000]  They should be. Hillary had the fake dossier of the PPE gate trying to get the stuff from Russians.
[2:44:13.000 --> 2:44:18.000]  Does that make her a Russian agent? Because she's going around investigating Trump and Russia? No.
[2:44:18.000 --> 2:44:21.000]  But when she sold our uranium out, that does.
[2:44:21.000 --> 2:44:30.000]  And Podesto, who we documented, had stalked from this company J-J-O-U-L-E-J-O-L-E-E-L through a money laundering front
[2:44:30.000 --> 2:44:33.000]  that Russia set up in the Netherlands. That's not being investigated.
[2:44:33.000 --> 2:44:38.000]  None of it is. What about this woman? Is it these Soros rallies and hanging out with the Russian ambassador?
[2:44:38.000 --> 2:44:42.000]  She got caught lying about that. Obama extended her letter in without a visa.
[2:44:42.000 --> 2:44:44.000]  Sounds like she's some type of Soros operative.
[2:44:44.000 --> 2:44:48.000]  It sounds like it was a set up. This was a honey trap kind of set up.
[2:44:48.000 --> 2:44:54.000]  So you get Donald Trump, junior, to take a meeting and then have the meeting on false pretenses.
[2:44:54.000 --> 2:44:57.000]  He didn't, himself, know what the meeting was really going to be about.
[2:44:57.000 --> 2:44:59.000]  And it was a set up from the beginning. This was a-
[2:44:59.000 --> 2:45:03.000]  It was a bait and switch. He thought he was getting into all the Clintons. All he got was the set up.
[2:45:03.000 --> 2:45:07.000]  And, you know, all of Hillary's meetings, she had meetings with the Chinese.
[2:45:07.000 --> 2:45:12.000]  They had meetings continuously with the Russians. None of this is being investigated.
[2:45:12.000 --> 2:45:16.000]  It's completely Russia, Russia, Russia. And I think the American public is tired of it.
[2:45:16.000 --> 2:45:20.000]  Oh, no, I agree. We're not up here saying Trump turned the corner on this month's ago just to say it.
[2:45:20.000 --> 2:45:25.000]  He's dominating. His real poll numbers are 65. That's been proven.
[2:45:25.000 --> 2:45:30.000]  He's devastating the globalist. The problem is the Republican leadership is blocking-
[2:45:30.000 --> 2:45:35.000]  Rand Paul, who's the patriot, says the Senate wants to keep Obamacare now.
[2:45:35.000 --> 2:45:38.000]  They've had two different verdicts. Trump's right. He says just repeal the thing.
[2:45:38.000 --> 2:45:40.000]  Well, it starts with previs. What do we got?
[2:45:40.000 --> 2:45:43.000]  Rent's previs, still in the White House's chief of staff.
[2:45:43.000 --> 2:45:48.000]  If Trump wants to know why he's got so many leaks, why the White House is a sieve,
[2:45:48.000 --> 2:45:54.000]  why Congress is going to pass basically Democrat-like legislation, look to rent's previs.
[2:45:54.000 --> 2:45:58.000]  He's where it starts. He's not loyal. He never supported Trump.
[2:45:58.000 --> 2:46:02.000]  And he's really supporting a GOP-like agenda that Trump-
[2:46:02.000 --> 2:46:04.000]  Well, he's got to know Lewandowski and people. Definitely.
[2:46:04.000 --> 2:46:07.000]  My little birds told me where these emails are coming from.
[2:46:07.000 --> 2:46:16.000]  But I think it's time for a complete change in the White House personnel from the top.
[2:46:16.000 --> 2:46:19.000]  Well, notice, every time he goes on offense, everybody loves that he wins.
[2:46:19.000 --> 2:46:23.000]  Every time he tries to work with these rats, they're not going to work with him.
[2:46:23.000 --> 2:46:28.000]  They had seized the country. They want to squat on us and pee on us.
[2:46:28.000 --> 2:46:30.000]  They don't want to help you.
[2:46:30.000 --> 2:46:35.000]  And rent's previs from the beginning has been one of the most negative influences.
[2:46:35.000 --> 2:46:39.000]  Trying to convince Trump to go with an agenda that Trump didn't get elected on.
[2:46:39.000 --> 2:46:45.000]  It's time for rent's to go and other Hillary and Obama loyalists in the White House.
[2:46:45.000 --> 2:46:49.000]  One word, purge. We need a peaceful night of the long knives.
[2:46:49.000 --> 2:46:53.000]  Yes, absolutely. And Donald Trump's got to understand this is Washington.
[2:46:53.000 --> 2:46:59.000]  Rule number one in Washington is everybody lies to you from the very beginning, including rent's previs.
[2:46:59.000 --> 2:47:04.000]  He's got no legislation through Congress. He's had no stopping eliques in the White House.
[2:47:04.000 --> 2:47:07.000]  Why do we have rent's previs in the White House?
[2:47:07.000 --> 2:47:15.000]  It's to me, Donald Trump's got to wake up and he's got to get loyalists like he had in New York, supporting him in his corporation.
[2:47:15.000 --> 2:47:19.000]  He's loyal. He's winning now. They will destroy him if he doesn't purge him.
[2:47:19.000 --> 2:47:25.000]  It's a battle for the presidency because the left wants to impeach Donald Trump.
[2:47:25.000 --> 2:47:28.000]  The left wants to think they can remove him from office.
[2:47:28.000 --> 2:47:32.000]  They're promoting Pence saying, oh, everybody would rather have Pence as president.
[2:47:32.000 --> 2:47:35.000]  Oh, that's, I mean, it's from the Boston Globe. Let's put it behind us.
[2:47:35.000 --> 2:47:42.000]  Pence with all the calculus behind him and equations and quantum mechanics like he's this little genius.
[2:47:42.000 --> 2:47:47.000]  I'm not against Pence, but clearly they're telling Republicans, let us get rid of Trump and we'll let you have Pence.
[2:47:47.000 --> 2:47:51.000]  No, they're going to say all the Republicans got an illegally and they're going to have a new election.
[2:47:51.000 --> 2:47:55.000]  That's their admitted plan. They're going to purge everybody, idiots.
[2:47:55.000 --> 2:47:59.000]  Yeah, and then they're going to go after Pence for his religion. They're going to go after Pence for all.
[2:47:59.000 --> 2:48:03.000]  They only promote Pence because they want to get rid of Trump.
[2:48:03.000 --> 2:48:05.000]  You think Pence is smart enough to get that?
[2:48:05.000 --> 2:48:08.000]  Oh, Pence is, Pence, I've known Pence for a long time.
[2:48:08.000 --> 2:48:11.000]  Pence is loyal to Trump. He's on mission.
[2:48:11.000 --> 2:48:14.000]  So these fundraiser meetings he's making are to help Trump.
[2:48:14.000 --> 2:48:18.000]  They're to help Trump. Pence is doing nothing that isn't approved by...
[2:48:18.000 --> 2:48:22.000]  I mean, I tend to like Pence. I don't get a bad feeling about him and my gut's always right.
[2:48:22.000 --> 2:48:27.000]  I saw Pence maybe a month ago. We had a very nice little short conversation.
[2:48:27.000 --> 2:48:30.000]  He says he's following everything we're doing, by the way.
[2:48:30.000 --> 2:48:32.000]  Let's not get him in trouble. Let's not say anything.
[2:48:32.000 --> 2:48:39.000]  Let's not say that, but at any rate, the point about Pence is he is who he says he is. He is a loyalist.
[2:48:39.000 --> 2:48:42.000]  But clearly there are forces trying to manipulate his camp.
[2:48:42.000 --> 2:48:47.000]  Yeah, they want to divide Trump and Pence so that they can create...
[2:48:47.000 --> 2:48:51.000]  Just like they want to get rid of Bannon. Just like they want to stop us with press credentials.
[2:48:51.000 --> 2:48:53.000]  Just like they want to stop and get rid of Donald Jr.
[2:48:53.000 --> 2:48:57.000]  Because let me just say this. This isn't a butt-kissing activity. He is a force on Twitter.
[2:48:57.000 --> 2:49:03.000]  Yes, and look, anyone who's going to support Donald Trump becomes an immediate enemy to this...
[2:49:03.000 --> 2:49:05.000]  But what they've done to us?
[2:49:05.000 --> 2:49:06.000]  Precisely.
[2:49:06.000 --> 2:49:10.000]  That's good, but people don't get... People think they see us getting attacked. It's good.
[2:49:10.000 --> 2:49:13.000]  We've never, except for the week of the election, had as many listeners.
[2:49:13.000 --> 2:49:19.000]  I mean, I cannot believe it. Our numbers... In fact, I want to do a video the next few days showing our Facebook, Twitter, and Infowars numbers.
[2:49:19.000 --> 2:49:21.000]  It is redonkulous.
[2:49:21.000 --> 2:49:30.000]  And the point is, this is... You've created here with Infowars the most disruptive news service in the world with a huge following.
[2:49:30.000 --> 2:49:35.000]  Because Middle America is not buying this globalist nonsense. Middle America is not buying it.
[2:49:35.000 --> 2:49:37.000]  And by disruptive, we mean disrupting their agenda like Trump does.
[2:49:37.000 --> 2:49:42.000]  Disruptive positively. In other words, exposing the globalist agenda.
[2:49:42.000 --> 2:49:48.000]  Making the Middle America aware that this is a, you know, a plan for the very rich to get more rich.
[2:49:48.000 --> 2:49:53.000]  It has nothing to do with destroying America. The Constitution is in their way.
[2:49:53.000 --> 2:49:57.000]  Donald Trump is in their way. I'm betting on Trump. I still...
[2:49:57.000 --> 2:50:02.000]  Because they like running it as a committee, and they like making people poor in their own policy papers.
