whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:12:25.020 --> 02:12:35.020]   as a reaction to the allergy that was liberalism in the White House.
[02:12:35.020 --> 02:12:38.020]   So it's going to seem pretty extreme.
[02:12:38.020 --> 02:12:43.020]   Let's start on some of these phone calls. Guys, can you blow that up a little bit?
[02:12:43.020 --> 02:12:50.020]   It looks like first is that Josh in Colorado. Go ahead, Josh.
[02:12:50.020 --> 02:12:55.020]   Hey, Owen. You're doing some great work. Happy to see you on InfoWars.
[02:12:55.020 --> 02:13:03.020]   First thing I wanted to bring up was I saw this video about a strange-looking SWAT team in the Tropicana.
[02:13:03.020 --> 02:13:04.020]   Yeah, I've seen that.
[02:13:04.020 --> 02:13:07.020]   And they're like, "You have? Okay. Well, I haven't heard anybody talk about it."
[02:13:07.020 --> 02:13:09.020]   Oh, sure. We've talked about it.
[02:13:09.020 --> 02:13:14.020]   It's weird that they're pointing guns at people, telling everybody to put their hands up.
[02:13:14.020 --> 02:13:20.020]   Yeah, we've got that video in the archive. If you guys want to roll that as B-roll, again, for other listeners that aren't familiar with this.
[02:13:20.020 --> 02:13:25.020]   A SWAT team going through the Tropicana, guns drawn, pointing at people.
[02:13:25.020 --> 02:13:30.020]   There's two people behind them that they have a strange, some sort of communication with.
[02:13:30.020 --> 02:13:33.020]   There's a walkie-talkie there and a strange sack.
[02:13:33.020 --> 02:13:39.020]   There's a guy in the middle of this group with a stretcher that doesn't really make much sense, and they're pointing their guns at people.
[02:13:39.020 --> 02:13:45.020]   Yeah, nobody's talking about this. I don't know. I don't even know what to think about this.
[02:13:45.020 --> 02:13:49.020]   Some people obviously have made their conspiracy theories on this one.
[02:13:49.020 --> 02:13:51.020]   I just simply don't know what to think. It's very strange.
[02:13:51.020 --> 02:14:00.020]   Yeah, it's very strange. And if you look at the Google Earth layout of where all this happened, the Tropicana is right behind where the event was.
[02:14:00.020 --> 02:14:03.020]   And the other thing that I think is really interesting...
[02:14:03.020 --> 02:14:10.020]   Which a lot of eyewitnesses are saying shots came from behind the stage. So it's key that you mention that. Yeah.
[02:14:10.020 --> 02:14:16.020]   And the other thing that I'm not sure a lot of people have noticed is the Jordan Maxwell kind of thing.
[02:14:16.020 --> 02:14:21.020]   They did it right in front of a black pyramid with the capstone cut off and the lights shooting right out the top.
[02:14:21.020 --> 02:14:23.020]   Oh, yeah. No, no, no, no.
[02:14:23.020 --> 02:14:28.020]   Whoa, whoa, whoa. I'm crazy when I mention human sacrifice happening in front of a pyramid.
[02:14:28.020 --> 02:14:32.020]   I mean, let's be very clear. That has no historical context.
[02:14:32.020 --> 02:14:37.020]   Human sacrifice has never happened at the foot of pyramids in Egypt, in South America, anywhere.
[02:14:37.020 --> 02:14:40.020]   It's never happened. You're just a conspiracy theorist.
[02:14:40.020 --> 02:14:45.020]   How dare you even bring up history at a Harvest Festival? How dare you?
[02:14:45.020 --> 02:14:51.020]   Well, and he was on the 32nd floor. And it was the Route 91 Festival.
[02:14:51.020 --> 02:14:55.020]   There's some weird symbols on there. Harvest Festival.
[02:14:55.020 --> 02:15:03.020]   Yeah, and every room that he rented where he was allegedly going to do these mass shootings were facing the direction of Mecca.
[02:15:03.020 --> 02:15:07.020]   Again, just weird. I mean, what am I supposed to do? I have to report on it.
[02:15:07.020 --> 02:15:11.020]   Thank you for the call, Josh. Let's go to Amy in New Jersey on Hollywood.
[02:15:11.020 --> 02:15:13.020]   Go ahead, Amy. You've got a short, short time here.
[02:15:13.020 --> 02:15:15.020]   I hope I could be fast enough.
[02:15:15.020 --> 02:15:21.020]   You know, I'm a parent and this whole Hollywood thing should be a wake up call for parents.
[02:15:21.020 --> 02:15:25.020]   Like I have a nine year old. You know, I'm very aware.
[02:15:25.020 --> 02:15:38.020]   I would never let her go to these places to audition to star in a show if I was not there monitoring every move every adult that was around her was doing.
[02:15:38.020 --> 02:15:45.020]   This should be really a wake up call to people that have kids that want to get into acting.
[02:15:45.020 --> 02:15:49.020]   You're exactly that's exactly what Corey Feldman said. Watch out if you send your kids there.
[02:15:49.020 --> 02:15:54.020]   Great call from Amy. Hollywood's collapsing. Don't go anywhere. Alex Jones show. We'll be right back.
[02:15:54.020 --> 02:15:56.020]   Heart disease is on the rise.
[02:15:56.020 --> 02:16:01.020]   Clogged arteries, high blood pressure and high cholesterol levels may not be fully detected by you.
[02:16:01.020 --> 02:16:11.020]   But the symptoms are there. Loss of energy, blood sugar spikes and drops, poor circulation and irregular heartbeat are just a few of these that can alert you that something is wrong.
[02:16:11.020 --> 02:16:17.020]   Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:16:17.020 --> 02:16:21.020]   My blood pressure has normalized. My diabetes has totally improved.
[02:16:21.020 --> 02:16:25.020]   Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:16:25.020 --> 02:16:28.020]   I recommend heart and body extract to everyone.
[02:16:28.020 --> 02:16:36.020]   Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[02:16:36.020 --> 02:16:44.020]   Order your two month supply today by calling 866-295-5305. That's 866-295-5305.
[02:16:44.020 --> 02:16:53.020]   Or order online HBextract.com. Heart and body extract 866-295-5305 or HBextract.com.
[02:16:53.020 --> 02:16:58.020]   In an emergency you need a fire. Now. But what if the wood is wet? No problem for Instafire.
[02:16:58.020 --> 02:17:03.020]   Our non-toxic fire starter packs lights wet wood, floats and can even burn on water or in any weather.
[02:17:03.020 --> 02:17:07.020]   Sustains winds up to 30 miles per hour and each pouch weighs only 1.75 ounces.
[02:17:07.020 --> 02:17:15.020]   Need an emergency or camp stove? Get the Instafire Inferno Stove that boils 20 ounces of water in under 3 minutes with controllable heat and temps from 425 to 1500 degrees.
[02:17:15.020 --> 02:17:21.020]   Free shipping. Go to Instafire.com and use discount code Radio30 up to 3 times for 30% off your order.
[02:17:21.020 --> 02:17:23.020]   Instafire. Fire it an instant.
[02:17:23.020 --> 02:17:29.020]   Dr. Carolyn Dean wants you to have a free chapter of her new book, The Magnesium Miracle 2nd Edition.
[02:17:29.020 --> 02:17:31.020]   And it's available at MagMiracle.com.
[02:17:31.020 --> 02:17:37.020]   In your free chapter Dr. Carolyn Dean explains how magnesium is essential to support the structure and function and overall health of your body.
[02:17:37.020 --> 02:17:44.020]   Your free chapter is your guide to learn how to support your heart, bone, metabolic, lung and mental health with this powerful mineral.
[02:17:44.020 --> 02:17:47.020]   The Magnesium Miracle 2nd Edition is available on Amazon.
[02:17:47.020 --> 02:17:52.020]   But right now get a free chapter at MagMiracle.com. Spelled M-A-G-Miracle.com.
[02:17:52.020 --> 02:18:01.020]   Protect your skin with SPF 30 sunscreen lotion by Emrix Essentials.
[02:18:01.020 --> 02:18:08.020]   Perfect for face and body, this natural unscented sunscreen can be worn at all times of the day whenever you need sun protection.
[02:18:08.020 --> 02:18:14.020]   We source ingredients from nature, producing a product free of harmful chemicals and toxins.
[02:18:14.020 --> 02:18:20.020]   This natural lotion contains 21% zinc oxide, which is the largest particle size used.
[02:18:20.020 --> 02:18:22.020]   And we do not use nanoparticles.
[02:18:22.020 --> 02:18:26.020]   The larger the particle, the safer it is for your body.
[02:18:26.020 --> 02:18:30.020]   The organic oils help hydrate the skin, leaving it nice and smooth.
[02:18:30.020 --> 02:18:35.020]   The truly natural fragrance free sunscreen for the most sensitive skin.
[02:18:35.020 --> 02:18:41.020]   Emrix Essentials wants you to enjoy the scent and strives to bring you organic products to enhance your life.
[02:18:41.020 --> 02:18:46.020]   Naturally protect your skin with SPF 30 sunscreen lotion by Emrix Essentials.
[02:18:46.020 --> 02:18:49.020]   Stop exposing yourself and your family to toxic ingredients.
[02:18:49.020 --> 02:18:55.020]   Visit Infowarsstore.com and learn more about the new SPF 30 sunscreen lotion.
[02:18:55.020 --> 02:19:00.020]   As most of you already know, I am a voracious consumer of news and information.
[02:19:00.020 --> 02:19:08.020]   And in the last 4 or 5 years doing more and more research, I came across the fact that the elite establishment is fully aware of the fact
[02:19:08.020 --> 02:19:13.020]   that our ancient ancestors in many cases had much better nutrition than we do today.
[02:19:13.020 --> 02:19:20.020]   And our ancient ancestors sought out the bones of the animals that they were hunting, killing and then processing.
[02:19:20.020 --> 02:19:22.020]   And so I set out to develop Caveman.
[02:19:22.020 --> 02:19:33.020]   But to not just have concentrated bone broth from chicken, but 7 other superfood ingredients known for cleansing and supercharging the body at the same time.
[02:19:33.020 --> 02:19:36.020]   Infowars isn't just fighting the globalists.
[02:19:36.020 --> 02:19:44.020]   We're getting results and we're expanding in the face of the complete media assault and winning because of your support.
[02:19:44.020 --> 02:19:47.020]   Caveman is back in stock. People absolutely love it.
[02:19:47.020 --> 02:19:55.020]   So please secure your Caveman today at Infowarslife.com or by calling toll free, triple A 253-3139.
[02:19:55.020 --> 02:20:00.020]   You're listening to The Alex Jones Show.
[02:20:02.020 --> 02:20:19.020]   [Music]
[02:20:19.020 --> 02:20:26.020]   One last dance for the globalists as everything they're doing is burning in a structure fire.
[02:20:26.020 --> 02:20:38.020]   The collapse of Hollywood, the collapse of mainstream news, the collapse of cover-ups that they try to do when they run things like the Vegas massacre.
[02:20:38.020 --> 02:20:44.020]   The collapse of all the anti-American establishment is burning to the ground right now.
[02:20:44.020 --> 02:20:46.020]   And this is their final dance.
[02:20:46.020 --> 02:20:49.020]   And sometimes it's darkest right before the dawn.
[02:20:49.020 --> 02:20:52.020]   But we will be victorious, folks.
[02:20:52.020 --> 02:20:56.020]   They'll throw everything they can against the wall. They'll throw everything they can against President Trump.
[02:20:56.020 --> 02:21:03.020]   And they're going to continue to lose the hearts and minds of American people and people all over the world.
[02:21:03.020 --> 02:21:05.020]   Let's go back out to the phone lines.
[02:21:05.020 --> 02:21:09.020]   Let's go to Joe calling in from Canada. Go ahead, Joe.
[02:21:09.020 --> 02:21:13.020]   Hi. Are you hearing me?
[02:21:13.020 --> 02:21:16.020]   I'm sorry. Go ahead.
