[00:00:00.000 --> 00:00:05.000]  InfoWars. Tomorrow's news. Today.
[01:24:30.139 --> 01:24:31.260]  I mean, let's talk about this.
[01:24:31.740 --> 01:24:33.019]  China won't even meet with U.S.
[01:24:33.019 --> 01:24:33.940]  officials now.
[01:24:34.300 --> 01:24:36.300]  North Korea won't even return phone calls.
[01:24:36.300 --> 01:24:37.900]  Everyone knows Biden's a joke.
[01:24:38.180 --> 01:24:39.700]  This is incredibly dangerous.
[01:24:39.700 --> 01:24:40.940]  So, so let me expand on this.
[01:24:41.300 --> 01:24:43.059]  We've talked about it twice, but I want to go back over it.
[01:24:43.059 --> 01:24:45.780]  It's so important, Roger, and you brought it back up a minute ago.
[01:24:46.460 --> 01:24:50.780]  Their main talking point, Thursday, Friday, Saturday, the day everywhere.
[01:24:50.780 --> 01:24:52.860]  Drudge report, CNN, MSNBC.
[01:24:52.860 --> 01:24:53.780]  We're both news junkies.
[01:24:53.780 --> 01:24:54.860]  I mean, I just was everywhere.
[01:24:55.059 --> 01:24:55.860]  It's still there today.
[01:24:56.100 --> 01:24:58.380]  Oh, this isn't going to go the way the New York indictment went.
[01:24:59.180 --> 01:25:00.300]  Everyone's returning as Trump.
[01:25:00.300 --> 01:25:02.340]  And it's been even more of a supercharge.
[01:25:02.580 --> 01:25:05.580]  So are they going to have more indictments, which they say they are?
[01:25:05.780 --> 01:25:10.219]  Which, which, I mean, it's like they've been going after him for, for six and a
[01:25:10.219 --> 01:25:13.100]  half, seven years with made up crap.
[01:25:13.380 --> 01:25:18.180]  I mean, it's, I mean, look, I don't want to say it was fun and they've hurt us a
[01:25:18.180 --> 01:25:22.620]  lot with inside stuff and scams and the money it took to find it, but I'm more
[01:25:22.620 --> 01:25:24.340]  popular than ever after two show trials.
[01:25:24.820 --> 01:25:27.059]  I mean, like the love is like 99%.
[01:25:27.059 --> 01:25:27.980]  Now it's at a 90%.
[01:25:28.340 --> 01:25:28.740]  Okay.
[01:25:28.740 --> 01:25:33.100]  So if that, and that was a more sympathetic, made up, you know, exaggerated
[01:25:33.100 --> 01:25:34.059]  story they attacked me with.
[01:25:34.059 --> 01:25:34.940]  I'm not saying that they didn't have it.
[01:25:34.940 --> 01:25:39.460]  I'm saying their attack on me is not what actually did the whole corporate media
[01:25:39.460 --> 01:25:43.940]  attack, but, but if that blew up in their face and Trump is a hundred percent
[01:25:43.940 --> 01:25:48.139]  innocent of all this stuff, don't they understand they don't get to like, I
[01:25:48.139 --> 01:25:51.139]  mean, it's almost becoming Christ level with beating him with bull whips and
[01:25:51.139 --> 01:25:53.420]  crucifying and stabbing him with spears.
[01:25:53.540 --> 01:25:55.540]  I mean, it's really getting ridiculous here.
[01:25:56.540 --> 01:25:56.660]  Yeah.
[01:25:56.660 --> 01:25:59.540]  But every time they say the same thing, we've really got him this time.
[01:25:59.860 --> 01:26:01.340]  This time we've got him this time.
[01:26:01.340 --> 01:26:02.059]  He's going down.
[01:26:02.340 --> 01:26:03.540]  I saw the drudge headline.
[01:26:03.540 --> 01:26:04.620]  Is this the end of the Don?
[01:26:04.860 --> 01:26:05.500]  No, it isn't.
[01:26:05.500 --> 01:26:07.180]  I would say the Don is energized.
[01:26:07.460 --> 01:26:09.980]  I would say the Don's campaign is turbocharged.
[01:26:10.219 --> 01:26:12.420]  He's going to take this fight to the American people.
[01:26:12.700 --> 01:26:17.260]  Uh, look, it is, uh, it is a tortured path, 270 electoral votes.
[01:26:17.580 --> 01:26:20.620]  Uh, but I think they have virtually assured his nomination.
[01:26:20.860 --> 01:26:24.500]  I'm sorry, but governor DeSantis had, you know, a couple hundred people.
[01:26:24.500 --> 01:26:27.100]  They said over a thousand, hit a couple people, a hundred
[01:26:27.100 --> 01:26:28.620]  people in Oklahoma yesterday.
[01:26:28.860 --> 01:26:30.780]  That they're, they're willfully miscounting.
[01:26:31.100 --> 01:26:34.340]  Uh, when governor Stitt, who's not a bad guy said, you know, we
[01:26:34.340 --> 01:26:36.460]  love Ron DeSantis in Oklahoma.
[01:26:36.780 --> 01:26:40.260]  It was like that Jeb Bush moment in which he said he had to say, please
[01:26:40.260 --> 01:26:45.420]  clap because there is no enthusiasm for his candidacy, this is, I don't even
[01:26:45.420 --> 01:26:48.980]  think DeSantis enters the discussion now that we shouldn't even talk about it.
[01:26:49.180 --> 01:26:53.460]  Let's put that CBS scientific poll of voters across the political spectrum.
[01:26:53.460 --> 01:26:53.980]  Look at that.
[01:26:54.660 --> 01:26:59.660]  That's GOP, likely primary voters, 76% say it was motivated politically
[01:26:59.900 --> 01:27:01.460]  and, and, and go over those numbers again.
[01:27:01.740 --> 01:27:06.980]  I mean, we just saw a Rasmussen poll, 69% of Republicans are going to vote Trump.
[01:27:07.139 --> 01:27:09.820]  I mean, with a lead like that, that is insane.
[01:27:11.059 --> 01:27:16.740]  You had 62 for Trump, 23 for DeSantis in the CBS poll, but Alex, 14,
[01:27:16.740 --> 01:27:18.940]  another 14% said they were leaning Trump.
[01:27:19.139 --> 01:27:24.820]  So if you add 61 and 14, that's 75% of Republican primary voters.
[01:27:25.139 --> 01:27:29.420]  This party, the grassroots is an America first party, and they see through
[01:27:29.420 --> 01:27:34.139]  the politicization of these charges against him, so they have turbocharged him.
[01:27:34.139 --> 01:27:38.780]  Look, the difference in energy in his support at the time he announced,
[01:27:38.780 --> 01:27:40.820]  and today is like day and night.
[01:27:41.180 --> 01:27:43.660]  I predict that his poll numbers will hold up.
[01:27:43.820 --> 01:27:47.940]  I predict that there will be a huge surge of small donations into his
[01:27:47.940 --> 01:27:50.540]  campaign, resulting in millions of dollars.
[01:27:50.740 --> 01:27:52.780]  Trump has never gotten money from the fat cats.
[01:27:52.780 --> 01:27:55.100]  He's never gotten money from the corporate elite.
[01:27:55.100 --> 01:27:58.340]  He's never been successful in raising a lot of money from the wealthy.
[01:27:58.340 --> 01:27:59.580]  That's not where his support is.
[01:27:59.580 --> 01:28:04.860]  His support is in millions of small and medium-sized donors, the men and women
[01:28:04.860 --> 01:28:10.460]  who are the backbone of this country, small businessmen and women, and he's going to-
[01:28:10.460 --> 01:28:11.059]  I totally agree.
[01:28:11.059 --> 01:28:16.219]  So how do you think Jack Smith feels and his boss, Obama, how do you think they
[01:28:16.219 --> 01:28:19.300]  feel seeing his poll numbers explode even more with the new indictment?
[01:28:20.500 --> 01:28:22.980]  They say to themselves, well, why don't we indict him two more times?
[01:28:22.980 --> 01:28:23.980]  That's all going to change.
[01:28:24.139 --> 01:28:26.460]  That's conjecture on my part.
[01:28:26.940 --> 01:28:29.139]  And I don't know that that's going to happen.
[01:28:29.139 --> 01:28:33.500]  Judge Napolitano was on my show Friday, thinks strongly that it is.
[01:28:33.500 --> 01:28:35.780]  There's some indication that that is the case.
[01:28:36.100 --> 01:28:38.219]  All right, stay there, do five more minutes on the side.
[01:28:38.219 --> 01:28:41.380]  I want to ask you, what will Trump do when he gets back in?
[01:28:41.620 --> 01:28:45.380]  Because right now, unless they kill him or- I mean, he's going to get reelected,
[01:28:45.380 --> 01:28:46.460]  then he can just pardon himself.
[01:28:46.700 --> 01:28:50.540]  So when Trump gets back in, barring assassination, what does he do day one?
[01:28:50.860 --> 01:28:53.260]  What does he need to pledge to right now?
[01:28:53.460 --> 01:28:54.460]  Roger Stone's our guest.
[01:28:54.460 --> 01:28:55.100]  I'm Alex Jones.
[01:28:55.100 --> 01:28:55.580]  Stay with us.
[01:28:56.460 --> 01:28:57.460]  We'll be right back.
[01:28:57.230 --> 01:29:03.469]  This is Adam King, host of The Adam King Show, joined by the one and only Greg Reiss of The
[01:29:03.469 --> 01:29:04.469]  Reiss Report.
[01:29:04.469 --> 01:29:09.389]  We wanted to hop on and send everybody to Infowarsstore.com, click this QR code right
[01:29:09.389 --> 01:29:16.469]  above Greg Reiss, buy yourself a Faraday cage, super male vitality, or what Greg has.
[01:29:16.469 --> 01:29:17.910]  Greg, what do you got there?
[01:29:17.910 --> 01:29:22.269]  If you really want to treat yourself to something nice, get yourself an Alexa Pure water filter
[01:29:22.269 --> 01:29:26.950]  and get clean, healthy water whenever you want it, wherever you want it.
[01:29:26.950 --> 01:29:32.389]  Even if the water pressure goes out, the gravity-fed water filter has got you covered.
[01:29:32.389 --> 01:29:33.990]  Absolutely.
[01:29:33.990 --> 01:29:39.030]  And we couldn't do any of this without listener support.
[01:29:39.030 --> 01:29:43.709]  I was telling Greg earlier, we're like the real NPR, the real NPR of The Based Right,
[01:29:43.709 --> 01:29:46.790]  so click that QR code right there on your screen right now.
[01:29:46.790 --> 01:29:48.830]  Take out your phone, click that QR code.
[01:29:48.830 --> 01:29:53.030]  It'll take you directly to Infowarsstore.com, buy something, support The Info War, keep
[01:29:53.030 --> 01:29:56.389]  Alex Jones, Orange Hoyer, Harrison Smith, Greg Reiss, Adam King, and the rest of us
[01:29:56.389 --> 01:29:57.389]  on air.
[01:29:57.389 --> 01:29:58.389]  Do it today.
[01:29:58.389 --> 01:29:59.389]  Do it now.
[01:29:59.389 --> 01:30:01.230]  Support The Info War.
[01:30:01.230 --> 01:30:06.110]  Iodine is naturally acquired through the soil, which is at the foundation of our entire
[01:30:06.110 --> 01:30:07.990]  food supply.
[01:30:07.990 --> 01:30:12.589]  Modern farming techniques have stripped the soil of this essential trace element, which
[01:30:12.589 --> 01:30:16.790]  has caused an iodine deficiency in about half the population.
[01:30:16.790 --> 01:30:19.629]  And there are two things we need to do about it.
[01:30:19.629 --> 01:30:22.950]  We need to practice more regenerative farming.
[01:30:22.950 --> 01:30:28.190]  There are plenty of proven technologies in permaculture and biodynamics that will naturally
[01:30:28.190 --> 01:30:34.110]  keep the soil rich with iodine, and we need to ensure that we get the sufficient amount
[01:30:34.110 --> 01:30:40.469]  of iodine every day, derived from ancient sea salts found thousands of feet below the
[01:30:40.469 --> 01:30:41.870]  earth's surface.
[01:30:41.870 --> 01:30:47.709]  Our Info Wars Life Survival Shield X3 is hands down the best.
[01:30:47.709 --> 01:30:53.870]  Pure, nascent iodine, stabilized in an activated tri-iodine form.
[01:30:53.870 --> 01:31:00.549]  For a healthy thyroid and a healthy metabolism, get yours now at InfoWarsTore.com.
[01:31:00.549 --> 01:31:03.230]  But before we go to break, please remember, we're listed as supported.
[01:31:03.230 --> 01:31:04.230]  We're not subscriber-based.
[01:31:04.230 --> 01:31:09.309]  We're supported by you buying products at InfoWarsTore.com, and they're excellent.
[01:31:09.309 --> 01:31:10.629]  We're selling out of X3.
[01:31:10.629 --> 01:31:11.950]  It's our bestseller.
[01:31:11.950 --> 01:31:15.870]  We have to end the sale because at current sales rates in two weeks, it will be gone.
[01:31:15.870 --> 01:31:19.429]  Tri-iodine, incredible for your immune system, your electrochemical activity, every cell
[01:31:19.429 --> 01:31:20.429]  in the body.
[01:31:20.429 --> 01:31:21.429]  It's essential.
[01:31:21.429 --> 01:31:22.429]  Without it, without iodine, you die.
[01:31:22.429 --> 01:31:26.110]  That's why they're targeting iodine, taking it out of the diet.
[01:31:26.110 --> 01:31:27.110]  You need it.
[01:31:27.110 --> 01:31:30.349]  They put the bad allergens in to block the iodine, and the chlorine, the fluoride, and
[01:31:30.349 --> 01:31:31.830]  the bromine.
[01:31:31.830 --> 01:31:32.830]  You need this product.
[01:31:32.830 --> 01:31:36.230]  Takes about two weeks to kick in on average, take a few drops a day.
[01:31:36.230 --> 01:31:41.230]  InfoWarsTore.com or 888-253-3139, and it's 25% off.
[01:31:41.230 --> 01:31:43.269]  It is your last chance.
[01:31:43.269 --> 01:31:45.509]  Discover the power of activated iodine.
[01:31:46.150 --> 01:31:47.150]  Tri-iodine, true, nascent.
[01:31:47.150 --> 01:31:51.070]  Iodine takes your system just to the next level.
[01:31:51.070 --> 01:31:55.509]  InfoWarsTore.com or 888-253-3139.
[01:32:00.509 --> 01:32:03.110]  All I want is your word of mouth and to tell people to tune in to the show and to share
[01:32:03.110 --> 01:32:04.110]  the clips.
[01:32:04.110 --> 01:32:05.110]  And you're doing it.
[01:32:05.110 --> 01:32:08.469]  It's having a bigger effect than ever, and please keep us on air while still getting
[01:32:08.469 --> 01:32:09.469]  great products.
[01:32:09.469 --> 01:32:13.469]  I mean, you really need to get our full-spectrum CBD oil, so good for your joints and bones
[01:32:13.469 --> 01:32:15.269]  and your neurological systems.
[01:32:16.030 --> 01:32:17.709]  You really need to get our ultimate cruel oil, ultimate fish oil.
[01:32:17.709 --> 01:32:20.349]  You really need turbo four-star clean energy.
[01:32:20.349 --> 01:32:24.669]  Everybody needs X3 and tri-iodine, and it'll take everything you're buying to the next level.
[01:32:24.669 --> 01:32:25.669]  Most people have iodine deficiencies.
[01:32:25.669 --> 01:32:28.870]  Go to InfoWarsTore.com, get X3.
[01:32:28.870 --> 01:32:30.269]  It doesn't just fund the operation.
[01:32:30.269 --> 01:32:32.750]  These are game-changing products.
[01:32:32.750 --> 01:32:34.549]  These are amazing products.
