[00:00.000 --> 00:25.000]  The
[2:06:25.000 --> 2:06:31.000]  You know, my film Camp FEMA, I mean, they are literally creating FEMA camps now in Ohio for COVID.
[2:06:31.000 --> 2:06:33.000]  Okay, this is actually happening.
[2:06:33.000 --> 2:06:37.000]  Houston is going to go door-to-door and demand blood samples from people now.
[2:06:37.000 --> 2:06:44.000]  Yeah, I mean, these are all the things that you and I and many others have talked about for many years and it's all coming to a point.
[2:06:44.000 --> 2:06:51.000]  And I believe it's because the globalists are so threatened because their agenda has been completely thrown off
[2:06:51.000 --> 2:06:58.000]  that they have to accelerate everything and they're using every excuse in the book to try to remove President Trump from office,
[2:06:58.000 --> 2:07:07.000]  whether it's the Russia collusion hoax, whether it's Ukrainian interference or whatever excuse they want to use.
[2:07:07.000 --> 2:07:10.000]  I totally agree with you. You've been a Christian, I've been a Christian.
[2:07:10.000 --> 2:07:14.000]  But it gets stronger. People now get it's a good versus evil thing.
[2:07:14.000 --> 2:07:21.000]  And I was really close to God when, you know, when Trump was first coming around five years ago, way more dialed in by then.
[2:07:21.000 --> 2:07:25.000]  And it was like a demand, you're going to support this guy and Christians feel that.
[2:07:25.000 --> 2:07:31.000]  Doesn't mean he's perfect. The spirit tells us to support Trump and you can really see that now and the enemy knows it.
[2:07:31.000 --> 2:07:37.000]  Yeah, we are in a spiritual war. That is absolutely true. It's good versus evil.
[2:07:37.000 --> 2:07:44.000]  It's not left versus right or I mean, sometimes these these different forces manifest in those areas.
[2:07:44.000 --> 2:07:47.000]  But the reality is what was your spiritual issue for Trump?
[2:07:47.000 --> 2:07:52.000]  And what did you feel because you weren't some naive guy that just backs politicians like me, but Trump was very strong.
[2:07:52.000 --> 2:07:54.000]  It's like this. You need to back this.
[2:07:54.000 --> 2:08:02.000]  Well, for me, it took a little bit of coaxing initially because, you know, I started, I was in the Ron Paul camp for many, many years.
[2:08:02.000 --> 2:08:07.000]  I ran a super PAC supporting the congressman in his 2012 bid.
[2:08:07.000 --> 2:08:16.000]  So looking at the landscape in 2016, you know, my my natural inclination was to move towards Rand Paul.
[2:08:16.000 --> 2:08:21.000]  And when I started to see that he didn't, he wasn't getting the traction.
[2:08:21.000 --> 2:08:30.000]  I just, I wasn't genuinely connected with Rand, but it was sort of like, OK, Ron ran.
[2:08:30.000 --> 2:08:37.000]  Well, then what happens next is I start to see the policies and the positions that Donald Trump was presenting.
[2:08:37.000 --> 2:08:40.000]  And I said, he's going to rewrite the trade deals.
[2:08:40.000 --> 2:08:42.000]  He's going to bring jobs back to America.
[2:08:42.000 --> 2:08:44.000]  He's going to do all these things.
[2:08:44.000 --> 2:08:48.000]  And I mean, even talking about tariffs, I'm like, this is great stuff.
[2:08:48.000 --> 2:08:51.000]  And I jumped on board with him, especially because he was a businessman.
[2:08:51.000 --> 2:08:56.000]  Well, that was my next point is how vindicating is all these peace deals now and pulling the troops out.
[2:08:56.000 --> 2:09:00.000]  Totally pissing off the military industrial complex.
[2:09:00.000 --> 2:09:06.000]  Yeah, the peace deals are an interesting facet that have just started and I'm starting to understand them.
[2:09:06.000 --> 2:09:10.000]  It's happening so fast, the election cycle moves so fast, the new cycle moves so fast.
[2:09:10.000 --> 2:09:17.000]  But, you know, taking it back to the prophecy aspect, you know, there's a peace treaty that's supposed to be signed with Israel.
[2:09:17.000 --> 2:09:19.000]  And I find that to be kind of interesting.
[2:09:19.000 --> 2:09:25.000]  I'm not saying that Donald Trump is the antichrist by any means, but I do believe that we have to make sure we watch the signs.
[2:09:25.000 --> 2:09:32.000]  And this could be the very, these could be the steps, the next steps towards something like that, an antichrist type figure,
[2:09:32.000 --> 2:09:35.000]  which is supposed to arise out of Europe.
[2:09:35.000 --> 2:09:39.000]  And then, you know, maybe he will be the one to confirm the covenant.
[2:09:39.000 --> 2:09:41.000]  No, no, you're right. This is definitely the middle of the stuff.
[2:09:41.000 --> 2:09:44.000]  Gary Franchi, stay there. We know the Satanists were scared of Trump.
[2:09:44.000 --> 2:09:51.000]  Ignorance does not equal bliss. Ignorance equals slavery.
[2:09:51.000 --> 2:09:59.000]  If you're ignorant, walking through a field at night that there's a six-foot hole up ahead, you're going to step in it and probably break your ankle, or maybe worse.
[2:09:59.000 --> 2:10:03.000]  Well, it's the same thing happening to human civilization.
[2:10:03.000 --> 2:10:11.000]  The industrialized age really empowered humanity in many respects, but also took us away from the land, made us very, very domesticated and very, very easy to manipulate.
[2:10:11.000 --> 2:10:16.000]  And now corruption and predatory activity can hide behind that complexity.
[2:10:16.000 --> 2:10:27.000]  Now, I know what's going on behind the complexity because I go read what the UN and the Rockefeller Foundation, the Davos Group and the Bilderberg Group and all their subsidiaries, like the Club of Rome, say.
[2:10:27.000 --> 2:10:36.000]  So I know exactly what's going on. Not because I'm even that cool or special a person, but I'm actually one of the empowered and informed.
[2:10:36.000 --> 2:10:40.000]  Because I'm a history buff. I know that those that don't know history are doomed to repeat it.
[2:10:40.000 --> 2:10:45.000]  The globalists think you're stupid. They laugh at you because you won't research their own admissions.
[2:10:45.000 --> 2:10:50.000]  A little more than a decade ago, it happened in Salt Lake City, Utah.
[2:10:50.000 --> 2:10:57.000]  The public came out on a very clear day and looked up more than 60,000 feet and saw what they thought was a giant UFO.
[2:10:57.000 --> 2:11:02.000]  It was actually a large DARPA government surveillance blimp.
[2:11:02.000 --> 2:11:08.000]  There were thousands of phone calls made in the police departments, newspapers, TV stations, thinking it was an alien craft.
[2:11:08.000 --> 2:11:17.000]  When the public was told that it was a blimp, they didn't want to believe it. You see, they had already told themselves it was a UFO, so they had cognitive distance.
[2:11:17.000 --> 2:11:27.000]  It's kind of like the fact that COVID-19 is hundreds of times weaker than the flu, but people still want to live in fear and wear a mask outside, even in their cars, even in their houses.
[2:11:27.000 --> 2:11:36.000]  Well, it happened again over New Jersey yesterday. The Goodyear Blimp was out there with a big gumbo tron TV screen on the side of it and had flashing lights on it, just like an airplane.
[2:11:36.000 --> 2:11:41.000]  The public thought it was a UFO, and now the public still believes it was a UFO, and now they were told it wasn't.
[2:11:41.000 --> 2:12:07.000]  You see, that's called a highly suggestible group of slaves.
[2:12:11.000 --> 2:12:16.000]  There are hundreds and hundreds and hundreds of billions of views on the aggregate. Gary, you are landing out today.
[2:12:16.000 --> 2:12:24.000]  We've got so many temporal things to talk about, things that are unfolding here on this planet, but what do you make of the founder of Black Lives Matter?
[2:12:24.000 --> 2:12:31.000]  Saying, I'm not just a Marxist. I'm an occultist, and I want murder, she said. I want death to empower our ritual.
[2:12:31.000 --> 2:12:37.000]  They're talking about police and the execution of police all over the country. Where do you think this is all going?
[2:12:37.000 --> 2:12:48.000]  Well, I recently did a report where there was a series of Black Lives Matter writers marching through the streets screaming, F, you're Jesus.
[2:12:48.000 --> 2:12:58.000]  They're revealing their true intentions every single day, and this takes us back to what we were talking about in the previous segment, the good versus evil.
[2:12:58.000 --> 2:13:09.000]  This is a spiritual war that we're fighting, and they are using the most evil tactics to execute their end game, and that is the destabilization of this country.
[2:13:09.000 --> 2:13:14.000]  It's a Marxist revolution that's occurring in this nation right now, and we have to treat it as such.
[2:13:14.000 --> 2:13:23.000]  President Trump, Attorney General Barr, they need to sweep in, they need to get these individuals, and they need to be held to account.
[2:13:23.000 --> 2:13:35.000]  They need to be charged with treason or sedition. You know, tomorrow there's an event at the White House, the siege of the White House is being conducted by a Canadian group.
[2:13:35.000 --> 2:13:42.000]  So we have some very serious issues that are happening in this country that need to be addressed with extreme force.
[2:13:42.000 --> 2:13:54.000]  In fact, you and I are both against a police state, and that means a globalist communist police state trying to overthrow our due process, because they spend it going, oh, Roger Stone came on the show and said, no, they're the ones saying they want martial law.
[2:13:54.000 --> 2:14:05.000]  They're the ones that saying they want to burn America. We're not the ones starting it. We're the ones trying to put the fire out. So when they start the police state fascist fire, we're the ones putting it out.
[2:14:05.000 --> 2:14:20.000]  And they make a really good point because this is something that I've struggled with for some time. Like, why would I be advocating for the use of extreme law enforcement measures to go and take out these agitators, these writers, these people who are trying to overthrow this country?
[2:14:20.000 --> 2:14:31.000]  Because you and I have been against the police state and against the militarization of our police. But now we have an insurrection in this nation that is threatening the foundation of our country.
[2:14:31.000 --> 2:14:36.000]  And we need to use the tools in the toolbox to take these people out and hold them accountable.
[2:14:36.000 --> 2:14:44.000]  Well, let's quantify that. The left one in control of law enforcement, the military. We're going to go out for constitutionalists. We're going to arrest everybody. We had to say that's wrong.
[2:14:44.000 --> 2:14:56.000]  Police hurt us, got educated, and now the UN knows they're the number one enemy. So we won the fight getting the military and police be away, and now the globalists are making them the number one enemy because they stand between us and these communists.
[2:14:56.000 --> 2:15:08.000]  That's true. I mean, you have the military. I remember years ago that there was talk about the military who would side with the Constitution, who would stand with the American people, and now they're doing so.
[2:15:08.000 --> 2:15:16.000]  But that's why they're under threat. That's why they're marching in the street. They're literally ambushing and assassinating police in the street.
[2:15:16.000 --> 2:15:31.000]  So there's a massive awakening taking place in law enforcement. They are embracing the Constitution. Some aren't even following through with some of the laws that have to be executed.
[2:15:31.000 --> 2:15:34.000]  But you know what? We're going to continue to support them.
[2:15:34.000 --> 2:15:41.000]  I was about to say, you're a smart guy. What does this awakening mean? Because you're right. The military and police were already great people. They're really awake now.
[2:15:41.000 --> 2:15:47.000]  That's why the Commies are throwing a fit right now. I believe these are death rows, we're saying.
[2:15:47.000 --> 2:15:57.000]  This is, like I mentioned in the last segment, the globalists are so terrified. They are so terrified that their agenda is unraveling.
[2:15:57.000 --> 2:16:09.000]  See, for so many administrations, you have even starting with Reagan. Everyone likes to hold up Reagan, but he actually initiated some of those early trade deals that brought us into NAFTA.
[2:16:09.000 --> 2:16:16.000]  So you have to look at the big picture. This goes back many, many, many administrations that the globalists have been working to sell out this country.
[2:16:16.000 --> 2:16:32.000]  President Trump steps in and undoes everything that they have been working towards. So they are so, well, Alex, they are so freaked out by this that I'm afraid that once the election comes through and President Trump wins.
[2:16:32.000 --> 2:16:37.000]  I mean, I believe it's going to be a landslide, but they're going to have election, massive election fraud.
[2:16:37.000 --> 2:16:43.000]  Oh, that was my question. What do you think they're going to do when they lose? Does all the numbers show that? They're going to throw a giant fit.
