[00:00.000 --> 00:14.200]  Big Brother mainstream media government cover-ups you want answers well so does he he's Alex Jones
[2:20:55.400 --> 2:21:00.400]  Go to EatFoodsDirect.com slash Alex or call 800-409-5633 right now.
[2:21:00.400 --> 2:21:04.400]  So you don't want to carry a gun, but you do want to ensure your personal safety.
[2:21:04.400 --> 2:21:10.400]  Then empower yourself legally with self defense products from stungunmikes.com.
[2:21:10.400 --> 2:21:14.400]  Stun guns come in more shapes than just what you see on TV.
[2:21:14.400 --> 2:21:21.400]  Now you can get a powerful mini stun gun that fits in the palm of your hand, a stun baton, or a cell phone or lipstick stun gun.
[2:21:21.400 --> 2:21:28.400]  Stungunmikes.com also carries real spy gear like bug and metal detectors and discreet car and home security cameras
[2:21:28.400 --> 2:21:33.400]  that hide in almost any type of everyday object from alarm clocks to pens.
[2:21:33.400 --> 2:21:36.400]  Now you can see how your babysitter really treats your children.
[2:21:36.400 --> 2:21:40.400]  Go to Stungunmikes.com spelled just like it sounds.
[2:21:40.400 --> 2:21:43.400]  Stungunmikes.com.
[2:21:43.400 --> 2:21:49.400]  Buy real spy gear from Stungunmikes.com just like the exact same spy gear sold to the government,
[2:21:49.400 --> 2:21:53.400]  military, corporate security, law enforcement and private detectives.
[2:21:53.400 --> 2:21:59.400]  Empower yourself with self defense products now from Stungunmikes.com.
[2:21:59.400 --> 2:22:05.400]  American gardeners and fellow patriots make the right choice with your money, time and your family food supply.
[2:22:05.400 --> 2:22:10.400]  Choose 100% pure heirloom seeds in the survival seed vault from mypatriotsupply.com.
[2:22:10.400 --> 2:22:11.400]  Why spin more?
[2:22:11.400 --> 2:22:19.400]  The survival seed vault from mypatriotsupply.com is only $37.95 and includes 20 varieties of pure, hardy, easy to grow heirloom seeds.
[2:22:19.400 --> 2:22:21.400]  Yes, only $37.95.
[2:22:21.400 --> 2:22:23.400]  That's 70% less than our competitors.
[2:22:23.400 --> 2:22:27.400]  You could buy three survival seed vaults for less than one of theirs.
[2:22:27.400 --> 2:22:34.400]  The survival seed vault from mypatriotsupply.com includes detailed planting and seed saving instructions in ships same day.
[2:22:34.400 --> 2:22:37.400]  Plus all orders over $49 ship free.
[2:22:37.400 --> 2:22:41.400]  Mypatriotsupply.com is American owned by patriots like you.
[2:22:41.400 --> 2:22:43.400]  Passionate about freedom and preparedness.
[2:22:43.400 --> 2:22:47.400]  Call now 866-2290-927.
[2:22:47.400 --> 2:22:50.400]  That's 866-2290-927.
[2:22:50.400 --> 2:22:55.400]  Or discover more emergency preparedness items when you order at mypatriotsupply.com.
[2:22:55.400 --> 2:22:59.400]  Original. Choose the survival seed vault at mypatriotsupply.com.
[2:23:26.400 --> 2:23:31.400]  Watch the video we've set up for patriots only at 123survivalplan.com.
[2:23:31.400 --> 2:23:37.400]  Get inside information on the 37 food items that will sell out first when the next disaster strikes.
[2:23:37.400 --> 2:23:43.400]  This video contains crucial information you and your family need to prepare for any natural or man-made disaster.
[2:23:43.400 --> 2:23:47.400]  In the last six months over 1 million other smart patriots have already seen this video.
[2:23:47.400 --> 2:23:48.400]  Prepare now.
[2:23:48.400 --> 2:23:53.400]  Go to 123survivalplan.com and learn which 37 food items you should hoard.
[2:23:53.400 --> 2:23:56.400]  Easy to remember 123survivalplan.com.
[2:23:56.400 --> 2:23:59.400]  Again, that's 123survivalplan.com.
[2:24:15.400 --> 2:24:20.400]  I mean, here's an example. Here's what's come in in just the last ten minutes.
[2:24:20.400 --> 2:24:24.400]  LIPC Weapon combines lasers and whitening.
[2:24:24.400 --> 2:24:27.400]  The new military system they want to give to police.
[2:24:27.400 --> 2:24:30.400]  It's a plasma laser gun that blows your car up.
[2:24:30.400 --> 2:24:33.400]  I mean, it's Buck Rogers. It's not little wimpy lasers.
[2:24:33.400 --> 2:24:37.400]  It's stuff that will blow the engineer car instantly.
[2:24:37.400 --> 2:24:38.400]  Boom.
[2:24:38.400 --> 2:24:39.400]  Here's another one.
[2:24:39.400 --> 2:24:40.400]  CBS.
[2:24:40.400 --> 2:24:44.400]  New Homeland Security laser scanner reads people at molecular level.
[2:24:44.400 --> 2:24:47.400]  At 160 feet away, it's going to be in malls everywhere.
[2:24:47.400 --> 2:24:50.400]  Scanning everyone, shooting you.
[2:24:50.400 --> 2:24:53.400]  Believe me, you're getting hit with some radiation there.
[2:24:53.400 --> 2:24:57.400]  And bouncing back and it says if you're on drugs, adrenaline, everything about you.
[2:24:57.400 --> 2:25:03.400]  This is the Pandora's box with all these agencies and companies with the license plate.
[2:25:03.400 --> 2:25:09.400]  I saw a cop with a license plate reader in Westlake two days ago driving down the road,
[2:25:09.400 --> 2:25:14.400]  violently turn in front of me, almost hitting the car in front of me to chase somebody and pull them over
[2:25:14.400 --> 2:25:16.400]  because the license plate reader went off.
[2:25:16.400 --> 2:25:18.400]  He had license plate reading cameras on him.
[2:25:18.400 --> 2:25:22.400]  Hey, why don't you go scan international bankers?
[2:25:22.400 --> 2:25:24.400]  Why don't you go, I mean, look, there's crooks right there.
[2:25:24.400 --> 2:25:28.400]  How about you go arrest the folks with drones illegally attacking countries all over the world?
[2:25:28.400 --> 2:25:29.400]  Oh, no, no, no, no.
[2:25:29.400 --> 2:25:32.400]  You're going to hin-peck us to death with all this.
[2:25:32.400 --> 2:25:35.400]  And I'm going to say it again and go back to our guest.
[2:25:35.400 --> 2:25:37.400]  This is a short segment, long segment coming up.
[2:25:37.400 --> 2:25:42.400]  Investigative journalist day of fight.
[2:25:42.400 --> 2:25:43.400]  This is Pandora's box.
[2:25:43.400 --> 2:25:47.400]  We're going to rue the day with all of this because they're now gearing the military up
[2:25:47.400 --> 2:25:51.400]  and getting on a war fighting front and footing against us.
[2:25:51.400 --> 2:25:53.400]  And now going, well, it is needed for collapse.
[2:25:53.400 --> 2:25:57.400]  And the secretary of the army was out a month ago going, we need to be in every city.
[2:25:57.400 --> 2:26:03.400]  And, you know, and yeah, dealing law enforcement and calling airstrikes and they're just getting everybody ready.
[2:26:03.400 --> 2:26:04.400]  And for what?
[2:26:04.400 --> 2:26:12.400]  I want to get into the bio release or flu release and those documents that I know tie into the emergency centers.
[2:26:12.400 --> 2:26:16.400]  Establishment Act and the model states of the emergency powers act.
[2:26:16.400 --> 2:26:19.400]  Horse inoculation, all that's admitted in that document.
[2:26:19.400 --> 2:26:21.400]  I haven't looked at the one you're mentioning the new one.
[2:26:21.400 --> 2:26:22.400]  There's so many.
[2:26:22.400 --> 2:26:31.400]  But briefly, in the time we have Dan fight, what do you, why do you think, because you agreed Sunday, they're accelerating this times 50.
[2:26:31.400 --> 2:26:34.400]  Why do you think they're accelerating all this right now?
[2:26:34.400 --> 2:26:37.400]  And where do you think this is headed right now?
[2:26:37.400 --> 2:26:42.400]  Well, you know, I think, yeah, in some sense, you know, the war is coming home.
[2:26:42.400 --> 2:26:49.400]  These years of war are causing these military industrial corporations to kind of import their technology back into local governments.
[2:26:49.400 --> 2:26:52.400]  Local governments don't really have the revenue to buy these things.
[2:26:52.400 --> 2:27:11.400]  So they, you know, use freshly created Federal Reserve notes and federal grant programs such as the Bureau of Justice Assistance and the DOJ or the Department of Homeland Security, Urban Area Security Initiative that just got an enormous, you know, truck or, you know, battle wagon for UC Berkeley.
[2:27:11.400 --> 2:27:33.400]  So I think like there's there's a real erosion of public space. I think there's this notion that as the kind of corporate ideology moves forward, the space to be a citizen, the space to dissent to disagree to oppose the interests of powerful corporations that are getting themselves labeled as critical infrastructure and key resource sectors,
[2:27:33.400 --> 2:27:47.400]  which can include everything from banks to everybody else. They're kind of saying that it's CIKR that's in a lot of these plans to that essentially puts the Army on the hook to defend the people running CIKR businesses.
[2:27:47.400 --> 2:28:06.400]  And so overall, we see a displacement of the traditional, you know, liberal freedoms that we're used to thinking of. And I've also been involved with the Occupy Wall Stream movement since it started. I helped kind of work with the live stream media people as a, you know, remote producer to kind of help get things rolling.
[2:28:06.400 --> 2:28:21.400]  And so I saw at a really up close experience right in front of seeing how not only did a huge protest movement sweep across the United States, that was really, you know, opposing this, this corporatist aggressive ideology that's harming everybody's standard of living.
[2:28:21.400 --> 2:28:32.400]  But also we see that the same kind of policing that usually we only saw at things like national special security events and that kind of thing has now been spreading to cities across the country.
[2:28:32.400 --> 2:28:49.400]  And we just saw, I think yesterday in Seattle, there was a SWAT raid and the police announced that they were looking for anarchist literature. And so the kind of things which were supposed to reserve for extreme circumstances have become more and more normalized.
[2:28:49.400 --> 2:29:07.400]  And so I don't, I don't know if that, you know, leads outright to a situation of collapse or martial law necessarily. However, you can clearly see a gradient developing and you can clearly see that these kinds of things are set up and kind of tested and run along the gradient.
[2:29:07.400 --> 2:29:21.400]  And so if we get a good handle on these documents, if we understand things like conplan 3502, if we saw at the NATO summit, for example, in Chicago, the military setup was called a dual status task force.
[2:29:21.400 --> 2:29:30.400]  And so if we get a real good grip on these things, we can start kind of raising awareness and possibly being able to kind of intercept these things and break them up.
[2:29:30.400 --> 2:29:39.400]  Sure, exactly, exactly. And it's not just free federal money. They take our tax plane to local level and send it back or inflate the currency, as you said, hurting everybody.
[2:29:39.400 --> 2:30:02.400]  This is a very dangerous trend. We're going to break down the flu angle when we get back. And also, we're going to look at what happened at the G20. Stay with us.
