[00:00:00.069 --> 00:00:01.591]  I don't think so.
[02:11:24.121 --> 02:11:25.622]  Uh, but you hate to blame the dogs.
[02:11:25.622 --> 02:11:28.364]  Um, so it's just incredible.
[02:11:28.364 --> 02:11:33.307]  Five trillion dollars, ladies and gentlemen, for a fake pandemic.
[02:11:33.307 --> 02:11:34.108]  We've been robbed.
[02:11:34.108 --> 02:11:34.908]  We've been had.
[02:11:34.908 --> 02:11:37.410]  We've been duped.
[02:11:37.410 --> 02:11:38.891]  How can we stand for this?
[02:11:38.891 --> 02:11:40.112]  How can we let this happen?
[02:11:40.112 --> 02:11:41.693]  Yeah, by the way, there's Joe.
[02:11:41.693 --> 02:11:41.953]  Folks,
[02:11:46.718 --> 02:11:49.279]  I'm not in D.C.
[02:11:49.279 --> 02:11:50.859]  and I'm certainly not behind the scenes.
[02:11:50.859 --> 02:11:52.739]  And I was thinking about this last night.
[02:11:52.739 --> 02:11:53.940]  I listened to Dan Bongino.
[02:11:53.940 --> 02:11:55.960]  He's former Secret Service.
[02:11:55.960 --> 02:11:58.160]  And there's some CIA people like Buck Sexton.
[02:11:58.160 --> 02:12:01.341]  He has a podcast.
[02:12:01.341 --> 02:12:03.482]  And we've had people that reach out to us at Infowars.
[02:12:03.482 --> 02:12:04.202]  I've met people.
[02:12:04.202 --> 02:12:08.843]  I mean, it's no secret who we are in D.C.
[02:12:08.843 --> 02:12:09.843]  I'll just leave it at that.
[02:12:09.843 --> 02:12:11.983]  But here's what I'm telling you.
[02:12:11.983 --> 02:12:15.104]  We are reaching a breaking point right now where
[02:12:16.172 --> 02:12:26.799]  It's not just going to be maybe a Secret Service member leaked some intelligence to a news organization or, you know, to an old buddy of his that has a podcast or anything like that.
[02:12:26.799 --> 02:12:31.101]  This Biden debacle is getting so bad.
[02:12:31.101 --> 02:12:35.324]  We may reach a breaking point within the Secret Service, folks.
[02:12:35.324 --> 02:12:37.805]  I'm telling you, it is really bad.
[02:12:37.805 --> 02:12:45.110]  And the Secret Service, by the way, and the military, this is consistently happening, refuses to shake Joe Biden's hand.
[02:12:45.916 --> 02:12:50.037]  Refuses to salute when they walk around the White House.
[02:12:50.037 --> 02:12:52.057]  So there's definitely disdain there.
[02:12:52.057 --> 02:12:57.819]  Joe Biden already had a bad reputation within the Secret Service and other institutions.
[02:12:57.819 --> 02:13:05.860]  Remember, they used to have, Secret Service used to have, you know, birthday parties, they'd invite all the agents, some politicians would be there, sometimes it'd be hosted in D.C.
[02:13:05.860 --> 02:13:09.941]  They had to cancel those events during the Obama years because Biden would show up and grope people's wives.
[02:13:09.941 --> 02:13:12.662]  I'm not even kidding you!
[02:13:12.662 --> 02:13:13.802]  So there was already that disdain.
[02:13:15.327 --> 02:13:20.649]  But folks, it's getting so bad now.
[02:13:20.649 --> 02:13:24.750]  And again, I'm... Well, let me just tell you.
[02:13:24.750 --> 02:13:36.273]  There are people definitely inside the White House that are trying to get information out to the public, but that are loyal to their duties, and so it's a tough position to be in.
[02:13:37.176 --> 02:13:40.197]  But it's getting so bad right now with Joe Biden.
[02:13:40.197 --> 02:13:42.198]  There may be a breaking point, folks.
[02:13:42.198 --> 02:13:44.479]  There may be a breaking point soon.
[02:13:44.479 --> 02:13:45.980]  He's wandering around the White House.
[02:13:45.980 --> 02:13:47.861]  He doesn't even know where he is.
[02:13:47.861 --> 02:13:52.543]  He's getting confused because during the Obama years, and this is an odd story too, by the way.
[02:13:52.543 --> 02:13:58.366]  During the Obama years, Joe Biden was never actually allowed in the presidential residence.
[02:13:59.207 --> 02:14:04.368]  So I'm not sure all the exact layouts, but basically, you know, there's the presidential residence over here.
[02:14:04.368 --> 02:14:09.849]  And Biden was apparently never allowed there by Obama for whatever reason.
[02:14:09.849 --> 02:14:10.570]  I don't know.
[02:14:10.570 --> 02:14:11.770]  Obama never let him up there.
[02:14:11.770 --> 02:14:13.110]  So he'd never been there before.
[02:14:13.110 --> 02:14:16.051]  So Biden keeps getting confused.
[02:14:16.051 --> 02:14:17.871]  He keeps going to the other areas.
[02:14:17.871 --> 02:14:19.932]  He keeps going to the vice president's office.
[02:14:19.932 --> 02:14:25.133]  He keeps refusing to go into the president's quarters because he was banned there for eight years by Obama.
[02:14:28.556 --> 02:14:45.269]  And so when it got really bad with Hillary Clinton falling over and her health, let's just say people on the inside got intelligence out and that's how we were able to get Hillary Clinton falling over and the ambulances following her around and her canceling events because she couldn't get out of bed.
[02:14:45.269 --> 02:14:54.016]  It is virtually the same thing happening with Biden right now, but it's worse because he's actually the president.
[02:14:54.016 --> 02:14:54.817]  And a lot of these people,
[02:14:55.814 --> 02:14:59.058]  In the White House are either veterans or within Secret Service could be veterans.
[02:14:59.058 --> 02:15:03.342]  I mean, folks, the Biden administration is starting wars all over the world right now.
[02:15:03.342 --> 02:15:08.408]  Yemen is getting bombed into oblivion with the Biden grace.
[02:15:08.408 --> 02:15:12.993]  The Secretary of Defense said that we're going to bomb Iran.
[02:15:12.993 --> 02:15:13.834]  What?
[02:15:13.834 --> 02:15:15.496]  We've bombed Syria to what ends?
[02:15:16.488 --> 02:15:17.849]  Nobody knows what the hell's going on.
[02:15:17.849 --> 02:15:19.871]  Biden is not even the president, folks.
[02:15:19.871 --> 02:15:26.277]  Nancy Pelosi is the acting president and Kamala Harris is essentially doing all foreign relations right now.
[02:15:26.277 --> 02:15:27.397]  And so there's more coming up in that.
[02:15:27.397 --> 02:15:30.860]  But see, I've already digressed.
[02:15:30.860 --> 02:15:34.364]  Biden was never elected.
[02:15:34.364 --> 02:15:37.947]  And it's going to get so bad that there's going to be a breaking point.
[02:15:37.947 --> 02:15:41.510]  And so I don't know what they're going to do about this.
[02:15:41.510 --> 02:15:44.032]  This fake president, this zombie president.
[02:15:46.412 --> 02:15:55.255]  And I'm gonna double back to this story, but let me just show you more proof of the total fraud that we're being forced to believe right here from Biden.
[02:15:55.255 --> 02:16:02.497]  The Huffington Post Twitter account has over 11 million followers, okay?
[02:16:02.497 --> 02:16:05.398]  The Huffington Post Twitter account, over 11 million followers.
[02:16:05.398 --> 02:16:13.581]  They put out a tweet yesterday, 8 retweets, 6 quote tweets, and 45 likes.
[02:16:13.581 --> 02:16:14.441]  Now how the hell
[02:16:15.296 --> 02:16:23.321]  With 11 million followers, actually closer to 12 million I think, with tens of millions of followers, do you only get that much interaction and engagement?
[02:16:23.321 --> 02:16:30.226]  Now the story they put out was about Harry and Meghan, so is it the lack of popularity from them?
[02:16:30.226 --> 02:16:36.530]  Or is it all their followers are fake, just like everything else the liberal left engages in?
[02:16:36.530 --> 02:16:40.333]  Total shenanigans, total fraud, total fakery.
[02:16:40.333 --> 02:16:41.674]  I believe it's probably a bit of both, but
[02:16:42.748 --> 02:16:47.450]  Even just through osmosis, having 11 million followers, you should be getting hundreds of retweets.
[02:16:47.450 --> 02:16:49.892]  They didn't even get 10, folks.
[02:16:49.892 --> 02:16:55.094]  Biden can't even get 1,000 people to tune into his live addresses.
[02:16:55.094 --> 02:17:05.699]  I'm not gonna sit here and waste your time or my time and rattle off the successes and poor worses that, if you're paying attention, you know we've done together.
[02:17:05.699 --> 02:17:06.460]  But I'll tell you this,
[02:17:08.018 --> 02:17:15.702]  The technocrats are really upping their game and they are trying to destroy all independent forms of media.
[02:17:15.702 --> 02:17:18.063]  They're trying to shudder and silence human resistance.
[02:17:18.063 --> 02:17:23.686]  So, now is the time to understand that everything we've talked about has been proven accurate.
[02:17:23.686 --> 02:17:26.828]  Everything you warned your friends and family about is going to be true.
[02:17:26.828 --> 02:17:29.609]  So it's now that your credibility is way up.
[02:17:29.609 --> 02:17:32.871]  The power structures are going to silence those of us that they can.
[02:17:33.997 --> 02:17:38.599]  But it's up to all of us to not let them silence any of us.
[02:17:38.599 --> 02:17:40.300]  We have the power.
[02:17:40.300 --> 02:17:44.641]  But the sun is setting on humanity and setting on free speech.
[02:17:44.641 --> 02:17:50.163]  We have to make sure that we fight hard right now to make sure that a long, dark night doesn't come.
[02:17:50.163 --> 02:17:51.324]  So be the polar bears you are.
[02:17:56.031 --> 02:17:59.632]  Humanity has been domesticated, by and large.
[02:17:59.632 --> 02:18:04.194]  The population has been trained to submit, do what you're told, and it's all gonna pass.
[02:18:04.194 --> 02:18:13.417]  But if you study authoritarians, if you study the globalists, you understand that they reach a point where all the training is just beta, and you go into the point of being culled, being totally enslaved.
[02:18:13.417 --> 02:18:15.938]  And because the globalists see us as weak and see us as stupid,
[02:18:16.298 --> 02:18:44.578]  They are now making that move and they are collapsing the third world with their economic weapons to then flood us with a third world that the UN will use as a weapon to then have us under such a crises under such a load capitulate to the UN whatever agreements they want us to sign hoping that they will stop the flood of tens of millions of refugees not fleeing COVID or climate change as the UN and Klaus Schwab are saying and Bill Gates is saying but fleeing the year-long lockdowns
[02:18:46.199 --> 02:19:00.265]  I've been thinking a lot lately about playing devil's advocate on air.
[02:19:00.265 --> 02:19:02.946]  About looking at the world from the perspective of the globalists.
[02:19:02.946 --> 02:19:10.770]  That if the public's so dumbed down that they don't care that we're stealing their future from them, that we're poisoning them, that we're sterilizing them, then they deserve to be killed.
[02:19:12.145 --> 02:19:13.885]  Yes, that's the position of the globalists.
[02:19:13.885 --> 02:19:14.686]  They play God.
[02:19:14.686 --> 02:19:18.506]  And they think because we don't stand up, they have a right to do this to us.
[02:19:18.506 --> 02:19:22.387]  You know, I've told you that the globalists have tried to hire me.
[02:19:22.387 --> 02:19:24.087]  They've tried to get me to join them.
[02:19:24.087 --> 02:19:28.008]  But metaphysically, at a spiritual level, I have the Holy Spirit.
[02:19:28.008 --> 02:19:29.809]  I have a connection with God.
[02:19:29.809 --> 02:19:33.209]  And I know that God does not like that, so I cannot join the enemy.
[02:19:33.209 --> 02:19:41.231]  But I'll tell you, at a selfish level, I get very, very mad at people that go along with the system, believing you're part of it, or believing you're getting power out of it.
[02:19:42.068 --> 02:19:47.970]  Whether you're just a steel worker, or a school teacher, or a Henry Kissinger, you're not God.
[02:19:47.970 --> 02:19:54.473]  And treating other people like they're animals, and you're God, is something that the real God of the universe doesn't like.
[02:19:54.473 --> 02:19:56.413]  And that's a fact.
[02:19:56.413 --> 02:19:57.594]  The Resistance.
[02:19:57.594 --> 02:19:58.814]  Video.
[02:19:58.814 --> 02:19:59.954]  The Resistance.
[02:19:59.954 --> 02:20:01.235]  Video.
[02:20:01.235 --> 02:20:02.155]  The Resistance.
[02:20:02.155 --> 02:20:03.456]  Video.
[02:20:03.456 --> 02:20:04.316]  The Resistance.
[02:20:04.316 --> 02:20:05.637]  Video.
[02:20:05.637 --> 02:20:06.737]  The Resistance.
[02:20:06.737 --> 02:20:07.797]  Video.
[02:20:07.797 --> 02:20:08.958]  The Resistance.
[02:20:08.958 --> 02:20:09.198]  Video.
[02:20:10.635 --> 02:20:19.617]  InfoWars.com, NewsWars.com, Ban.Video, and hundreds of other URLs we've launched have been banned.
[02:20:19.617 --> 02:20:25.739]  That's why every month we launch a new URL before they ban it.
[02:20:25.739 --> 02:20:29.560]  Soros and Bill Gates and the globalists are on our tail.
[02:20:29.560 --> 02:20:34.221]  But the new website is the Resistance.Video.
[02:20:34.221 --> 02:20:36.141]  The Resistance.Video.
[02:20:36.141 --> 02:20:38.942]  They're trying to block us because the truth is powerful and
[02:20:39.242 --> 02:20:41.885]  You're listening to the Alex Jones Show!
[02:21:15.729 --> 02:21:17.910]  Oh yeah, you're in the twilight zone alright.
[02:21:17.910 --> 02:21:23.774]  Except it's real life.
[02:21:23.774 --> 02:21:35.481]  In a world where liberals say that carbon emissions are killing the planet, at the same time they ask you to breathe in your carbon emissions 24-7.
[02:21:35.481 --> 02:21:44.666]  In a world where Democrats launch violent, vitriolic campaigns, causing billions of dollars in property damage.
[02:21:45.951 --> 02:21:52.276]  And yet are arresting their political dissidents for violence.
[02:21:52.276 --> 02:21:58.140]  This is the Twilight Zone.
[02:21:58.140 --> 02:22:09.288]  In a world where Democrats called an election rigged for four straight years, now we'll censor anybody who says that the 2020 election was rigged.
[02:22:09.288 --> 02:22:11.670]  This is the Twilight Zone.
[02:22:11.670 --> 02:22:15.213]  So, Josh Hawley just put out a statement
[02:22:16.380 --> 02:22:17.281]  On the border crisis.
[02:22:17.281 --> 02:22:23.906]  And you know, it's funny because the Biden campaign says there is no border crisis, even though they're now putting kids in cages.
