[00:00.000 --> 00:29.000]  Live from the InfoWars.com Studios, it's Alex Jones.
[02:50:38.000 --> 02:50:42.000]  You know, I'm afraid of fostered system taking kids and giving them to Muslims,
[02:50:42.000 --> 02:50:45.000]  which is now happening. We'll be right back with Michael Zimmerman.
[02:50:45.000 --> 02:50:50.000]  We're going to go right to Joseph Brad and Sam and others. Stay with us.
[02:50:50.000 --> 02:50:54.000]  Do you trust our economy? How about our banking system?
[02:50:54.000 --> 02:50:57.000]  Our president has stated we are sitting on a bubble right now
[02:50:57.000 --> 02:51:01.000]  and that when the Fed raises interest rates, bad things are going to happen.
[02:51:01.000 --> 02:51:05.000]  Well, the Fed is raising rates here and now. There has never been a better time
[02:51:05.000 --> 02:51:12.000]  to turn your IRA or 401K into physical gold or silver with GSI exchange.
[02:51:12.000 --> 02:51:17.000]  Call 833-GSI-GOLD. GSI exchange can make this happen fast
[02:51:17.000 --> 02:51:20.000]  and it's money you control, not the big banks.
[02:51:20.000 --> 02:51:25.000]  833-GSI-GOLD. Ask about our bank failure survival guide
[02:51:25.000 --> 02:51:29.000]  and learn how your qualified IRA transfer can get you $1,500
[02:51:29.000 --> 02:51:33.000]  in free physical gold or silver delivered right to your home.
[02:51:33.000 --> 02:51:38.000]  GSI exchange has an A-plus rating with the Better Business Bureau.
[02:51:38.000 --> 02:51:46.000]  Call GSI exchange at 833-GSI-GOLD. That's 833-474-4653
[02:51:46.000 --> 02:52:01.000]  or visit us on the web at GSI.GOLD.
[02:52:17.000 --> 02:52:23.000]  It's a no-brainer. A Big Berkey water filter is the one you need, period.
[02:52:23.000 --> 02:52:26.000]  You need a water filter that removes chlorine, fluoride, pharmaceuticals,
[02:52:26.000 --> 02:52:31.000]  BPA and other endocrine disruptors, pesticides, bacteria, viruses and much more, right?
[02:52:31.000 --> 02:52:33.000]  And does it all at only $0.02 per gallon.
[02:52:33.000 --> 02:52:37.000]  Get the original and most trusted name in gravity water filtration, Big Berkey.
[02:52:37.000 --> 02:52:41.000]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[02:52:41.000 --> 02:52:46.000]  Call or click 1-877-99-Berkey or bigberkeywaterfilters.com.
[02:52:46.000 --> 02:52:50.000]  That's 1-877-99-B-E-R-K-E-Y.
[02:52:50.000 --> 02:52:52.000]  Heart disease is on the rise.
[02:52:52.000 --> 02:52:57.000]  Clogged arteries, high blood pressure and high cholesterol levels may not be fully detected by you.
[02:52:57.000 --> 02:52:59.000]  But the symptoms are there.
[02:52:59.000 --> 02:53:04.000]  Loss of energy, blood sugar spikes and drops, poor circulation and irregular heartbeat
[02:53:04.000 --> 02:53:07.000]  are just a few of these that can alert you that something is wrong.
[02:53:07.000 --> 02:53:13.000]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:53:13.000 --> 02:53:17.000]  My blood pressure has normalized. My diabetes has totally improved.
[02:53:17.000 --> 02:53:21.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:53:21.000 --> 02:53:24.000]  I recommend heart and body extract to everyone.
[02:53:24.000 --> 02:53:29.000]  Anybody over 40 in the North American continent should be using this product as a preventative
[02:53:29.000 --> 02:53:32.000]  to keep their cardiovascular system healthy.
[02:53:32.000 --> 02:53:37.000]  Order your two months supply today by calling 866-295-5305.
[02:53:37.000 --> 02:53:40.000]  That's 866-295-5305.
[02:53:40.000 --> 02:53:43.000]  Or order online hbextract.com.
[02:53:43.000 --> 02:53:47.000]  Heart and body extract 866-295-5305.
[02:53:47.000 --> 02:54:13.000]  Or hbextract.com.
[02:54:13.000 --> 02:54:17.000]  You know, it's not hype to say we're under attack.
[02:54:17.000 --> 02:54:19.000]  In fact, it's the opposite of hype.
[02:54:19.000 --> 02:54:21.000]  We're under total attack.
[02:54:21.000 --> 02:54:27.000]  I'm not even going to watch the New Daily Show that kicks off where it's supposedly Alex Jones.
[02:54:27.000 --> 02:54:30.000]  They say, I am Alex Jones. That's the character.
[02:54:30.000 --> 02:54:33.000]  They say, this character is Alex Jones and I hate black people.
[02:54:33.000 --> 02:54:35.000]  Well, I didn't say that. They put that in the mouth.
[02:54:35.000 --> 02:54:37.000]  They'll even edit that out and play it.
[02:54:37.000 --> 02:54:39.000]  So, I guess it starts today.
[02:54:39.000 --> 02:54:42.000]  I mean, you thought Homeland was bad enough.
[02:54:42.000 --> 02:54:45.000]  Ladies and gentlemen, we need your financial support.
[02:54:45.000 --> 02:54:50.000]  We've got great supplements, great products, great water filtration, great air purification.
[02:54:50.000 --> 02:54:53.000]  Sometimes our screw-ups are good.
[02:54:53.000 --> 02:54:58.000]  We're supposed to end that sale of the Alexa Pure Breezes for $149 at $220.
[02:54:58.000 --> 02:54:59.000]  They're like the best system out there.
[02:54:59.000 --> 02:55:02.000]  Four-stage filter, ion filter, carbon, you name it.
[02:55:02.000 --> 02:55:04.000]  They're still $149. That sale's still up there.
[02:55:04.000 --> 02:55:06.000]  Not supposed to be. I'm not mad at the folks that left it up.
[02:55:06.000 --> 02:55:08.000]  It's still up there, I was told.
[02:55:08.000 --> 02:55:10.000]  That's going to have to end soon.
[02:55:10.000 --> 02:55:13.000]  We have a 57% off, SuperMailVocality.
[02:55:13.000 --> 02:55:15.000]  We've never done that.
[02:55:15.000 --> 02:55:19.000]  We've got a 45% off on the X2. Everybody should try that.
[02:55:19.000 --> 02:55:21.000]  But whatever you do, commit today to support the broadcast.
[02:55:21.000 --> 02:55:22.000]  Sign up for auto-ship.
[02:55:22.000 --> 02:55:24.000]  So, you know, your supporters don't forget to do it.
[02:55:24.000 --> 02:55:27.000]  Additional 10% off. Just take action and fund us.
[02:55:27.000 --> 02:55:30.000]  And if you think I've been dominating with my crew, the globalist,
[02:55:30.000 --> 02:55:34.000]  I will savagely attack them with information warfare 10 times harder
[02:55:34.000 --> 02:55:36.000]  if we have the funds to do it.
[02:55:36.000 --> 02:55:38.000]  Now, he was trying to go during the break.
[02:55:38.000 --> 02:55:40.000]  The water's rising. This is not a stunt.
[02:55:40.000 --> 02:55:42.000]  He'll be back in 30 minutes when he gets to higher ground,
[02:55:42.000 --> 02:55:46.000]  even though he's in my old Ford F1 at 50 that's jacked up a bit.
[02:55:46.000 --> 02:55:48.000]  But we've got Michael Zimmerman, Mike.
[02:55:48.000 --> 02:55:51.000]  Maybe you can show the camera and show us that water rising.
[02:55:51.000 --> 02:55:53.000]  Now, let's go back to Michael Zimmerman for TV viewers.
[02:55:53.000 --> 02:55:55.000]  You can narrate. Go ahead.
[02:55:55.000 --> 02:55:58.000]  Sure. So, we have this. Here's the braze value right here.
[02:55:58.000 --> 02:56:02.000]  And there were some vehicles here that were measuring the speed of the water.
[02:56:02.000 --> 02:56:06.000]  Then there were also some people in the intersection back behind me.
[02:56:06.000 --> 02:56:08.000]  And all those cars have pulled out at this point.
[02:56:08.000 --> 02:56:12.000]  It's continued to rain so the water is rising in the street a little bit.
[02:56:12.000 --> 02:56:16.000]  And I'm about as far forward as I can get before in every single direction.
[02:56:16.000 --> 02:56:19.000]  You have flooded streets. So this is kind of a dead end here.
[02:56:19.000 --> 02:56:23.000]  So you are to the edge of what Drudge is calling the Gulf of Houston.
[02:56:23.000 --> 02:56:26.000]  One of them because there's many other areas in town,
[02:56:26.000 --> 02:56:29.000]  these little pockets, these neighborhoods that are flooded out.
[02:56:29.000 --> 02:56:31.000]  There's an entire three ways that are flooded.
[02:56:31.000 --> 02:56:34.000]  I've got a video up on the Alex Jones channel about that.
[02:56:34.000 --> 02:56:38.000]  One of the largest freeways in the country, Interstate 10,
[02:56:38.000 --> 02:56:42.000]  is completely underwater in spots where it goes through Houston.
[02:56:42.000 --> 02:56:45.000]  So I'm going to relocate to a different area in case these roads flood.
[02:56:45.000 --> 02:56:48.000]  Otherwise, I'll be kind of trapped in this one spot here at the end.
[02:56:48.000 --> 02:56:51.000]  But I'll be rejoining with David Knight.
[02:56:51.000 --> 02:56:53.000]  All right. Thank you so much.
[02:56:53.000 --> 02:56:56.000]  David's got, David, he's out there getting ready to come in.
[02:56:56.000 --> 02:56:58.000]  I said, I'm going to take some calls and he's going to come on.
[02:56:58.000 --> 02:56:59.000]  I said, what are you going to be covering?
[02:56:59.000 --> 02:57:02.000]  He goes, I'm going to be covering Tellison running the president down on Fox.
[02:57:02.000 --> 02:57:04.000]  I'm going to lead the show with that.
[02:57:04.000 --> 02:57:10.000]  I didn't even get to the small children up to like age 10 being taken from their parents.
[02:57:10.000 --> 02:57:12.000]  Crosses are ripped off.
[02:57:12.000 --> 02:57:14.000]  They're told Christianity's BS.
[02:57:14.000 --> 02:57:16.000]  Burkas are stuck on their heads.
[02:57:16.000 --> 02:57:18.000]  And the leftist go, this is enrichment.
[02:57:18.000 --> 02:57:21.000]  The most satanic violations of people's faith.
[02:57:21.000 --> 02:57:24.000]  The most cruel human rights violations.
[02:57:24.000 --> 02:57:27.000]  And the left, this is in England, where in a lot of these things,
[02:57:27.000 --> 02:57:28.000]  they sexualized the kids.
[02:57:28.000 --> 02:57:29.000]  That's been confirmed.
[02:57:29.000 --> 02:57:32.000]  I mean, the left literally hates Christians.
[02:57:32.000 --> 02:57:36.000]  And we have to get that in our head to understand they know what they're doing.
