[00:00.000 --> 00:20.000]  Live from the InfoWars.com Studios, it's Alex Jones.
[02:20:54.600 --> 02:20:59.280]  Now, of course, what you do have to worry about, and this is something that Ron Reagan
[02:20:59.280 --> 02:21:00.280]  got wrong.
[02:21:00.280 --> 02:21:04.120]  I was talking to the chairman of his council of economic advisers a few years ago, and
[02:21:04.120 --> 02:21:05.480]  he said, wasn't it a wonderful era?
[02:21:05.480 --> 02:21:07.080]  I said, yes, except for one thing.
[02:21:07.080 --> 02:21:08.520]  And he said, what?
[02:21:08.520 --> 02:21:14.480]  I said, Ron Reagan reduced taxes, but he didn't reduce the spending of the federal government
[02:21:14.480 --> 02:21:15.480]  as well.
[02:21:15.480 --> 02:21:17.640]  And you have to do both.
[02:21:17.640 --> 02:21:23.040]  You cannot do the one without the other, or you will increase what is already a desperately
[02:21:23.040 --> 02:21:29.160]  serious problem both sides of the Atlantic, and we've got to be very clear about this.
[02:21:29.160 --> 02:21:33.080]  It was the one sensible thing that any of the lefties on that panel at King's College
[02:21:33.080 --> 02:21:38.080]  said, one of the lecturers who was on their side, he said the biggest crisis that's coming
[02:21:38.080 --> 02:21:41.040]  is a crisis of over-borrowing by governments.
[02:21:41.040 --> 02:21:44.080]  I was amazed that the left winger was now willing to say this.
[02:21:44.080 --> 02:21:45.080]  Sure.
[02:21:45.080 --> 02:21:46.080]  How close was that crisis?
[02:21:46.080 --> 02:21:47.320]  I mean, how close is that crisis?
[02:21:47.320 --> 02:21:49.960]  Very difficult to say when it's going to happen.
[02:21:49.960 --> 02:21:52.000]  What we can say is that it will happen.
[02:21:52.000 --> 02:21:54.080]  There's now no way out.
[02:21:54.080 --> 02:22:00.320]  And if you look back in history, no country as heavily indebted as the United States or
[02:22:00.320 --> 02:22:05.960]  the United Kingdom as a percentage of GDP has ever recovered its position.
[02:22:05.960 --> 02:22:06.960]  Exactly.
[02:22:06.960 --> 02:22:09.040]  So how do we recover if it's never been done?
[02:22:09.040 --> 02:22:11.160]  I mean, Mexico defaulted once it was over.
[02:22:11.160 --> 02:22:16.440]  It's never been done without violent revolution, and what is going to happen now is a test
[02:22:16.440 --> 02:22:22.120]  of the strength of our national cohesiveness, strength of our institutions, as to whether
[02:22:22.120 --> 02:22:29.600]  we can buck the trend and deal with this debt problem without adding to it, as Ron Reagan
[02:22:29.600 --> 02:22:31.680]  added massively to it.
[02:22:31.680 --> 02:22:36.680]  And Margaret Thatcher began by adding massively to it simply because the previous government
[02:22:36.680 --> 02:22:39.560]  had made spending commitments that it took us time to undo.
[02:22:39.560 --> 02:22:45.440]  When we did undo them, we, for the first time in 200 years, started paying back the national
[02:22:45.440 --> 02:22:46.440]  debt.
[02:22:46.440 --> 02:22:49.240]  And there was virtually no political opposition to this.
[02:22:49.240 --> 02:22:53.360]  If you do it right, it's one of the things I very quietly did while I was in Downing
[02:22:53.360 --> 02:22:54.360]  Street.
[02:22:54.360 --> 02:22:58.440]  It was so that we were making these massive cuts, and people didn't even miss the fact
[02:22:58.440 --> 02:23:00.840]  that we were no longer spending things.
[02:23:00.840 --> 02:23:02.120]  And that's the trick.
[02:23:02.120 --> 02:23:08.520]  If you're going to cut taxes, as we did under Margaret Thatcher, you must also cut the spending
[02:23:08.520 --> 02:23:10.440]  of the federal government.
[02:23:10.440 --> 02:23:15.560]  And this is where I slightly worry that Trump is saying we can do it all from the supply
[02:23:15.560 --> 02:23:16.560]  side.
[02:23:16.560 --> 02:23:23.560]  We can just allow lots of money into the economy and hope that everything takes off, and then
[02:23:23.560 --> 02:23:26.440]  the greater tax revenues will bail us out.
[02:23:26.440 --> 02:23:28.280]  That has never worked.
[02:23:28.280 --> 02:23:29.920]  It never will work.
[02:23:29.920 --> 02:23:33.080]  You can buck many trends as he has, but you can't buck that one.
[02:23:33.080 --> 02:23:35.720]  Sure, the worry is he's going to try to hold it the same.
[02:23:35.720 --> 02:23:37.200]  What about holding the same?
[02:23:37.200 --> 02:23:39.080]  You don't have to follow.
[02:23:39.080 --> 02:23:41.680]  What about holding the same, then?
[02:23:41.680 --> 02:23:47.760]  Well, if he held spending the same as it is now, America is just going to go under,
[02:23:47.760 --> 02:23:53.920]  because Obama has damn near tripled the national debt in the U.S. and it took 100 years to
[02:23:53.920 --> 02:23:54.920]  accumulate.
[02:23:54.920 --> 02:24:01.280]  So, very, very serious economic, fiscal mismanagement by the Obama regime.
[02:24:01.280 --> 02:24:02.280]  And that's on purpose.
[02:24:02.280 --> 02:24:03.720]  Let me add this, then, because clearly...
[02:24:03.720 --> 02:24:08.160]  Well, it probably is, but let me be very clear about this.
[02:24:08.160 --> 02:24:14.960]  The responsibility of Mr. Trump now is to say that because Mr. Obama was reckless and
[02:24:14.960 --> 02:24:21.600]  feckless with the economy and with the Treasury, now there's going to have to be a tightening,
[02:24:21.600 --> 02:24:27.000]  and the tightening is going to have to come in the federal government in Washington, D.C.
[02:24:27.000 --> 02:24:35.920]  Let me give you one really useful figure, 93% of the voters in Washington, D.C. voted
[02:24:35.920 --> 02:24:36.920]  for Clinton.
[02:24:36.920 --> 02:24:39.080]  Only 4% voted for Trump.
[02:24:39.080 --> 02:24:43.840]  Well, now it's payback time, and it's payback time not for the sake of vengeance, but for
[02:24:43.840 --> 02:24:45.960]  the sake of balancing the books.
[02:24:45.960 --> 02:24:50.600]  What he's got to do is to cut the federal administration to ribbons.
[02:24:50.600 --> 02:24:54.240]  How is he going to pay for these tax cuts that he wants to make?
[02:24:54.240 --> 02:24:59.960]  Apart from just not employing so many bureaucrats, the other thing he can do is let us have a
[02:24:59.960 --> 02:25:00.960]  look.
[02:25:00.960 --> 02:25:08.200]  About 30% of the land area of the United States is federal-owned land.
[02:25:08.200 --> 02:25:13.880]  Now, my copy of the Constitution says that apart from 10 square miles in the District
[02:25:13.880 --> 02:25:20.240]  of Columbia, and apart from a few properties on which forts and ports might be constructed,
[02:25:20.240 --> 02:25:26.480]  the federal government has no constitutional right to own land at all.
[02:25:26.480 --> 02:25:30.640]  Now, what Mr. Trump should do is sell it off.
[02:25:30.640 --> 02:25:37.080]  Sell it off big time in a series of phased sales to put the land back in the hands of
[02:25:37.080 --> 02:25:42.600]  the people and the money back in the Treasury to pay off the massive debt that Obama ran
[02:25:42.600 --> 02:25:43.600]  up.
[02:25:43.600 --> 02:25:48.120]  And the Democrats won't be able to resist this they'll want to, but they can't.
[02:25:48.120 --> 02:25:52.360]  This will be the biggest denationalization in the history of the world.
[02:25:52.360 --> 02:25:57.480]  If you de-federalize the land and don't let it go back to the states, let it go back to
[02:25:57.480 --> 02:25:59.560]  private individuals and corporations.
[02:25:59.560 --> 02:26:01.680]  It'll create the biggest boom ever.
[02:26:01.680 --> 02:26:02.880]  It'll be an enormous boom.
[02:26:02.880 --> 02:26:05.960]  I mean, the amount of money you'd raise would be colossal.
[02:26:05.960 --> 02:26:09.000]  You would break the power of the federal government.
[02:26:09.000 --> 02:26:14.320]  And then you've got to also be very drastic in dealing with bodies like the EPA.
[02:26:14.320 --> 02:26:19.600]  Now, under the Interstate Commerce Clause, again in the Constitution, there should be
[02:26:19.600 --> 02:26:21.400]  no EPA.
[02:26:21.400 --> 02:26:24.120]  The EPA is a constitutional abortion.
[02:26:24.120 --> 02:26:25.120]  It shouldn't exist.
[02:26:25.120 --> 02:26:26.120]  Let me stop you there.
[02:26:26.120 --> 02:26:27.120]  Let me stop you there.
[02:26:27.120 --> 02:26:30.000]  Let's say the EPA does that ought to be done.
[02:26:30.000 --> 02:26:34.120]  For instance, they should be monitoring pollution and so on.
[02:26:34.120 --> 02:26:37.280]  But that should not be done federally.
[02:26:37.280 --> 02:26:40.160]  It should be done at state level.
[02:26:40.160 --> 02:26:42.160]  And the EPA should be shut down.
[02:26:42.160 --> 02:26:43.160]  Sure.
[02:26:43.160 --> 02:26:48.240]  Shutting down, these duplicating federal agencies that are against your Constitution
[02:26:48.240 --> 02:26:54.160]  are riddled with leftists and are very expensive, and the EPA is doing its damnedest to close
[02:26:54.160 --> 02:26:55.160]  America down.
[02:26:55.160 --> 02:26:59.880]  Well, close the EPA down, and America can be open for business once again.
[02:26:59.880 --> 02:27:00.880]  That's right.
[02:27:00.880 --> 02:27:03.480]  And Lord Monkton joins us from England via Skype.
[02:27:03.480 --> 02:27:04.480]  It duplexes.
[02:27:04.480 --> 02:27:05.480]  He can't hear me a lot when I talk.
[02:27:05.480 --> 02:27:07.000]  That's why it sounds like we're talking over each other.
[02:27:07.000 --> 02:27:12.080]  But just interjecting here about the epic moment we've reached.
[02:27:12.080 --> 02:27:17.560]  I just want to get your view on the fact that yourself, Nigel Farage, who came and coached
[02:27:17.560 --> 02:27:22.560]  Trump the last few debates, Trump admitted really helped him, you know, go after the
[02:27:22.560 --> 02:27:28.800]  nationalism, the anti-globalism, Americanism, not globalism, just we should take stock of
[02:27:28.800 --> 02:27:31.280]  how big our victory has been.
[02:27:31.280 --> 02:27:32.280]  Globalism is in crisis.
[02:27:32.280 --> 02:27:38.320]  And then really understand they want a consolidated economy where the tax exempt corporations can
[02:27:38.320 --> 02:27:39.320]  thrive.
[02:27:39.320 --> 02:27:40.320]  It's a new form of feudalism.
[02:27:40.320 --> 02:27:41.320]  And then everybody else implodes.
[02:27:41.320 --> 02:27:45.800]  I mean, I think really we have to just get to the point of exposing the fact that this
[02:27:45.800 --> 02:27:50.200]  is a criminal consolidation conspiracy.
[02:27:50.200 --> 02:27:56.640]  Let me stop you just there because what you've just mentioned, in fact, is fascism, where
[02:27:56.640 --> 02:28:02.080]  a few favored corporations are allowed to get very rich and everybody else is paying
[02:28:02.080 --> 02:28:03.480]  through the nose for it.
[02:28:03.480 --> 02:28:04.560]  That is fascism.
[02:28:04.560 --> 02:28:09.560]  And that, of course, is one aspect of the current so-called Democrat Party.
[02:28:09.560 --> 02:28:12.600]  The other aspect, of course, is outright communism.
[02:28:12.600 --> 02:28:17.280]  And these two forms of leftism are different sides of the same coin.
[02:28:17.280 --> 02:28:25.240]  And the remarkable thing is that the electorate has, to an astonishing degree, rejected this,
[02:28:25.240 --> 02:28:29.360]  these 20th century outdated failed and murderous.
[02:28:29.360 --> 02:28:31.640]  And the rejection is accelerating.
[02:28:31.640 --> 02:28:38.720]  When you think that fascism and communism in the 20th century killed 250 million people
[02:28:38.720 --> 02:28:46.320]  between them and that already we're now killing another 6 to 10 million every year by policies
[02:28:46.320 --> 02:28:52.400]  to make climate change go away when it's hardly happening anyway, and those policies are killing
[02:28:52.400 --> 02:28:58.000]  6 to 10 million people a year by denying them the right to have electricity that we can
[02:28:58.000 --> 02:28:59.000]  take for granted.
[02:28:59.000 --> 02:29:03.400]  So the left are continuing their war on humanity.
[02:29:03.400 --> 02:29:06.320]  And I think humanity is beginning to wake up to this.
[02:29:06.320 --> 02:29:10.000]  And one of the reasons why you were talking about the sheer nastiness of the left, one
[02:29:10.000 --> 02:29:14.360]  of the reasons why the left are now in such retreat, is that people can see that they
[02:29:14.360 --> 02:29:20.000]  are nihilistic, they are destructive, they are killing people by the tens of millions.
[02:29:20.000 --> 02:29:24.480]  Now there are no longer jackboots marching in the streets, no longer open annexation
[02:29:24.480 --> 02:29:26.160]  of foreign countries.
[02:29:26.160 --> 02:29:33.520]  What you get instead is this insidious, new, globalized policymaking, which you see at
[02:29:33.520 --> 02:29:38.480]  the Marrakesh conference ludicrously, where Mark Morano, because he dared to...
[02:29:38.480 --> 02:29:41.680]  We'll talk about that when we come back, how they're going to counter strike.
[02:29:41.680 --> 02:30:07.640]  Lord Mark, we've got to break, stay with us, we'll be back in FullWars.com.
[02:30:07.640 --> 02:30:28.320]  B
[02:30:28.320 --> 02:30:35.240]  and
[02:30:35.240 --> 02:30:37.960]  As an American citizen who cares deeply for our country,
[02:30:37.960 --> 02:30:39.480]  if there's an issue that has less to do
[02:30:39.480 --> 02:30:41.880]  with the specifics of some legislative proposal,
[02:30:41.880 --> 02:30:44.360]  but goes to the core questions about our values
[02:30:44.360 --> 02:30:46.720]  and our ideals, then I think it's necessary
