[00:00:01.000 --> 00:00:16.000]  Intro
[02:08:21.639 --> 02:08:27.920]  Mexico and another $2,000, no name on the card, just a blank debit card to get into
[02:08:27.920 --> 02:08:28.920]  the U.S.
[02:08:28.920 --> 02:08:31.839]  And then they become a voter in their group they control.
[02:08:32.160 --> 02:08:37.160]  OK, this was 2017 from a member of the ADL says it's not true.
[02:08:37.160 --> 02:08:40.280]  They mentioned the claim that there's debit cards and said anyone saying this should be
[02:08:40.280 --> 02:08:42.280]  arrested, including myself.
[02:08:42.280 --> 02:08:43.679]  There's no replacement migration.
[02:08:43.679 --> 02:08:44.679]  This does not exist, though.
[02:08:44.679 --> 02:08:45.679]  It's in UPI.
[02:08:45.679 --> 02:08:47.080]  Well, they tell you it's good.
[02:08:47.080 --> 02:08:48.160]  You can report on it.
[02:08:48.160 --> 02:08:50.160]  When you say it's bad, it doesn't exist.
[02:08:50.160 --> 02:08:55.360]  Report World Tribune, you and giving debit cards to U.S. bound migrants and that we got
[02:08:55.360 --> 02:08:56.360]  videos of it.
[02:08:56.360 --> 02:08:57.360]  We'll show you.
[02:08:57.360 --> 02:08:58.360]  It's all right there.
[02:08:58.360 --> 02:09:03.879]  World Soros MasterCard Reuters partner to aid migrant refugees.
[02:09:03.879 --> 02:09:07.959]  This is five years ago again.
[02:09:07.959 --> 02:09:11.200]  Watch U.N. debit cards being given to U.S. bound migrants.
[02:09:11.200 --> 02:09:14.240]  News wars dot com.
[02:09:14.240 --> 02:09:16.799]  U.N. debit cards provide safety net during COVID-19.
[02:09:16.799 --> 02:09:17.799]  U.N. dot org.
[02:09:17.799 --> 02:09:18.799]  That's the U.N.
[02:09:18.799 --> 02:09:24.400]  But of course, the migrants don't take the shot because the U.N. won't sign on the liability
[02:09:24.400 --> 02:09:28.799]  they got our governments to sign on to in secret agreements in case the shot hurts them.
[02:09:28.799 --> 02:09:32.679]  So the U.N. won't sign on to give the shots to them.
[02:09:32.679 --> 02:09:33.679]  They're exempt.
[02:09:33.679 --> 02:09:34.679]  But you're not.
[02:09:34.679 --> 02:09:36.400]  Isn't that a big enchilada?
[02:09:36.400 --> 02:09:39.400]  There's so many facets.
[02:09:39.400 --> 02:09:45.040]  Soros pledges to invest 500 million in migrant refugee debit cards.
[02:09:45.040 --> 02:09:48.839]  Hungry to criminalize migrant helpers would stop Soros legislation.
[02:09:48.839 --> 02:09:50.679]  So this is the reality.
[02:09:50.679 --> 02:09:56.480]  Billionaire Soros outlines plan to save Europe 2018 shipping tens of millions in.
[02:09:56.480 --> 02:09:58.440]  It's him.
[02:09:58.440 --> 02:10:04.959]  OK, so that's the reality.
[02:10:04.959 --> 02:10:09.759]  That's all admitted.
[02:10:09.759 --> 02:10:15.519]  And just like they set up these things on the border of Macedonia and other areas to
[02:10:15.519 --> 02:10:21.599]  invade Europe, the same guy runs the nonprofit in Texas, which is the main invasion point
[02:10:21.599 --> 02:10:22.599]  now.
[02:10:22.599 --> 02:10:23.599]  We're down there years ago.
[02:10:23.599 --> 02:10:25.040]  We showed you the video.
[02:10:25.040 --> 02:10:26.040]  It's billions.
[02:10:26.040 --> 02:10:30.000]  And when you see it, it's literal purple and green haired liberals giving orders to the
[02:10:30.000 --> 02:10:31.000]  Border Patrol.
[02:10:31.000 --> 02:10:34.320]  The Border Patrol, you say, oh, Abbott just put troops on the border.
[02:10:34.320 --> 02:10:36.080]  They just turn the illegals over.
[02:10:36.080 --> 02:10:40.080]  They're given a debit card and sent into the U.S. to work in a sweatshop and pay after
[02:10:40.080 --> 02:10:41.440]  my Democratic Party to be laundered.
[02:10:42.710 --> 02:10:48.430]  And there's all the big breaking news about billions of dollars to these
[02:10:48.430 --> 02:10:52.150]  Democrat front groups and they go to the donor's house. I never gave thousands of
[02:10:52.150 --> 02:10:55.190]  donations. I didn't give one donation to whoever. This whole way like I don't I
[02:10:55.190 --> 02:10:58.630]  didn't give a donation. Well it says you gave 1,500 donations last six years and
[02:10:58.630 --> 02:11:03.670]  they take that money and launder it. This is a criminal organization. The
[02:11:03.670 --> 02:11:06.750]  Justice Department is running it. They're not just aware of it. They're running it.
[02:11:06.750 --> 02:11:10.830]  So I'm gonna shut up now. That's the background on this. Mike Adams has been
[02:11:10.830 --> 02:11:15.990]  working with the great investigative reporter, famous Special Forces operator
[02:11:15.990 --> 02:11:23.830]  Mr. Yon, Michael Yon, to break all this down ladies and gentlemen. So this is a
[02:11:23.830 --> 02:11:28.710]  big deal. The footage is up on Infowars.com. It's at naturalnews.com. It's
[02:11:28.710 --> 02:11:33.990]  on Michael Yon's website as well. We'll put on screen the URL for people to find
[02:11:33.990 --> 02:11:37.590]  it. This is incredible investigative journalism. Everybody should be doing
[02:11:37.590 --> 02:11:43.590]  this. Mike Adams. Hi Alex and I was just texting with Michael Yon. He's going to
[02:11:43.590 --> 02:11:47.870]  another camp today. We're gonna get some additional video of a far worse camp he
[02:11:47.870 --> 02:11:52.510]  says later this afternoon. I was uploading that footage that you you can
[02:11:52.510 --> 02:11:55.430]  roll that footage anytime. I was uploading that I think 2 in the morning
[02:11:55.430 --> 02:11:59.150]  by the way working on this. But we're gonna get Michael Yon in studio with you
[02:11:59.150 --> 02:12:02.870]  there Alex as soon as he comes back into the States. He wants to get on with you.
[02:12:02.870 --> 02:12:08.030]  He's got additional photographs, additional bombshell footage and you
[02:12:08.030 --> 02:12:11.750]  know firsthand accounts of what's going on there. So you know the United Nations
[02:12:11.750 --> 02:12:16.670]  gives these women these rape kits and there's there's a photo that I actually
[02:12:16.670 --> 02:12:22.470]  sent your producers about the rape kits. It's the IOM rape kits because there's
[02:12:22.470 --> 02:12:25.710]  so many rapes that go on. The United States goes down there and basically
[02:12:25.710 --> 02:12:30.470]  advertises for these migrants. They'll come on in, come to America and then yeah
[02:12:30.470 --> 02:12:34.910]  there it is the the OIM. It's called OIM or IOM depending on whether it's in
[02:12:34.910 --> 02:12:38.950]  Espanol or English by the way. But that's a United Nations funded rape kit
[02:12:38.950 --> 02:12:43.070]  and there's actually a full video of that woman who's Spanish-speaking that
[02:12:43.070 --> 02:12:47.150]  we'll we'll have for you later where she's describing that that's a rape kit.
[02:12:47.150 --> 02:12:53.070]  And Michael Yon was describing how the the military men there in Panama who are
[02:12:53.070 --> 02:12:57.670]  who are good men. They're trying to protect lives. They had to hunt down these
[02:12:57.670 --> 02:13:03.150]  Colombian drug gang people who were chasing women through the jungles and
[02:13:03.150 --> 02:13:07.230]  raping them and they actually tracked them down. There was a firefight and they
[02:13:07.230 --> 02:13:10.670]  shot the rapists which you know of course we all cheered at that you know
[02:13:10.670 --> 02:13:15.430]  those rapists should be shot. But that's the kind of torture and hell that these
[02:13:15.430 --> 02:13:18.910]  women and families are being put through because of the United Nations. And again what's wrong with these
[02:13:18.910 --> 02:13:22.110]  people? There's the Huffington Post headline ten years ago. The State
[02:13:22.110 --> 02:13:26.110]  Department admits 80% of women raped traveling from Mexico to the US. Who are
[02:13:26.110 --> 02:13:29.830]  these people? Don't they have mothers? Don't they have daughters? Don't they
[02:13:29.830 --> 02:13:35.910]  have grandmothers? Who rapes women? What has happened? Well it's it's this
[02:13:35.910 --> 02:13:41.830]  crazy mixed bag. There was in the video that I posted I was able to talk to a
[02:13:41.830 --> 02:13:46.470]  young Chinese couple in Mandarin and I confirmed they're from China and they're
[02:13:46.470 --> 02:13:50.630]  on their way to the United States. I'm like why are they in the Darien Gap in
[02:13:50.630 --> 02:13:55.270]  Panama if they're from China and they're going to America? But you know because I
[02:13:55.270 --> 02:13:58.470]  speak enough Chinese I was able to confirm that with them. They look like a
[02:13:58.470 --> 02:14:01.830]  perfectly nice couple. They might be a Christian couple Alex. They might make
[02:14:01.830 --> 02:14:05.790]  great Americans but the problem is there's no sorting these people out of
[02:14:05.790 --> 02:14:10.150]  the criminals versus the good people who really want to contribute to America. You
[02:14:10.150 --> 02:14:16.710]  know what I'm saying? This is footage of them killing the rapists. Yeah yeah there we go.
[02:14:16.710 --> 02:14:20.470]  These firefights are happening on a regular basis down there and the
[02:14:20.470 --> 02:14:23.510]  Panamanian military guys they're trying to do a good job. They're trying to
[02:14:23.510 --> 02:14:26.870]  protect lives but this flood is happening because of the United Nations
[02:14:26.870 --> 02:14:31.350]  Homeland Security and the Biden administration. Yeah they're drinking out of a firehose.
[02:14:31.350 --> 02:14:36.390]  Absolutely they they can't stop it either. This this is a humanitarian crisis that
[02:14:36.390 --> 02:14:41.710]  has been caused by the Biden regime and the United Nations trying to flood the
[02:14:41.710 --> 02:14:46.350]  United States with illegals so that Biden can declare them to be citizens
[02:14:46.350 --> 02:14:51.630]  before the 2024 election so that they can override the voting system with the
[02:14:51.630 --> 02:14:55.270]  this new flood of illegals that they're shoving in no matter if they're
[02:14:55.270 --> 02:14:59.870]  criminals or not. That's their plan to try to defeat Trump by the way in 2024.
[02:14:59.870 --> 02:15:04.350]  If Trump is the nominee they're gonna defeat him in the ballot box by just
[02:15:04.350 --> 02:15:07.670]  having a flood of millions of new voters and that's why there's this mad
[02:15:07.670 --> 02:15:11.390]  rush across the border right now of criminals and everybody they can find
[02:15:11.390 --> 02:15:15.270]  from around the world. It's incredible. Tell us what you're gonna break down when
[02:15:15.270 --> 02:15:18.910]  we come up. I've got so much to cover. Well they're people from different
[02:15:18.910 --> 02:15:22.470]  nations so in in that video from Michael Yan I want to give him full
[02:15:22.470 --> 02:15:28.550]  credit michaelyan.locals.com his last name is spelled Y-O-N by the way we he
[02:15:28.550 --> 02:15:33.250]  identified people from Haiti, Venezuela, the Middle East, China and many South
[02:15:33.250 --> 02:15:39.030]  American countries so this is a staging location for these migrants from around
[02:15:39.030 --> 02:15:43.150]  the world to then rush into the United States and occupy the USA. That's what
[02:15:43.150 --> 02:15:46.310]  it's about. We're gonna cover that more. And it's replacement migration which is
[02:15:46.310 --> 02:15:51.710]  an official UN document but Sasa Karab, Sasa whatever Barron's name is is
[02:15:51.710 --> 02:15:55.390]  actually arrested for talking about it. What a monster. We'll be right back as
[02:15:55.390 --> 02:15:58.070]  a human traffickers.
[02:15:58.070 --> 02:16:06.590]  I talk a lot about the great successes InfoWars has had. I don't think anybody can deny it and it is because of
[02:16:06.590 --> 02:16:10.430]  listeners and viewers supporting us. When we talk about the crew at InfoWars,
[02:16:10.430 --> 02:16:15.670]  people behind the scenes, the researchers, the writers, they really have been the
[02:16:15.670 --> 02:16:19.990]  MVPs in this fight. And when you look at Harrison Smith and Owen Schroer and the
[02:16:19.990 --> 02:16:25.070]  hard work they engage in every day, five, six, seven days a week, it's really just
[02:16:25.070 --> 02:16:28.990]  incredible. So for myself, the whole InfoWars crew, I thank you for your past
[02:16:28.990 --> 02:16:34.030]  support. I want to encourage you now to realize that InfoWars cannot stay on
[02:16:34.030 --> 02:16:37.790]  air if you do not support us. I know you spread the word, I know you pray for us
[02:16:37.790 --> 02:16:41.430]  and that's wonderful, keep doing it but most viewers and listeners never go to
[02:16:41.430 --> 02:16:45.190]  InfoWarsStore.com and you never buy great products that enrich and empower
[02:16:45.190 --> 02:16:49.430]  your life all at the same time keep us on air. I know that less than 1% of our
[02:16:49.430 --> 02:16:53.590]  listeners actually go buy products at InfoWarsStore.com. If just 1% more of you
[02:16:53.590 --> 02:16:57.350]  took action and went to InfoWarsStore.com, our funding problems will be over. Please
[02:16:57.350 --> 02:17:00.350]  take action now. Every time I talk to you, you're either like on the border
[02:17:00.350 --> 02:17:04.750]  exposing the cartels and like coming under fire or you're on the streets of
[02:17:04.750 --> 02:17:07.990]  some American city hanging out with drug addicts and criminals and now you've
[02:17:07.990 --> 02:17:11.630]  gone to ground zero of a massive chemical spill. Are you addicted to the
[02:17:11.630 --> 02:17:15.110]  dangerous Savannah? Have you ever considered that for a second? No, I'm
[02:17:15.110 --> 02:17:19.310]  addicted to helping my fellow Americans. I'm addicted to spreading the truth and
[02:17:19.310 --> 02:17:22.710]  again I you know I have InfoWars to thank for that. Looking back on the day
[02:17:22.710 --> 02:17:27.430]  I was able to ask President Donald Trump two questions. I was so grateful because
[02:17:27.430 --> 02:17:31.430]  you know I truly was classically trained under Alex Jones and under the InfoWars
[02:17:31.430 --> 02:17:36.390]  team. I really do credit that as to why I'm able to you know get these types of
[02:17:36.390 --> 02:17:41.190]  clips because Alex's whole mentality was you know go where the story is, go where
[02:17:41.190 --> 02:17:44.990]  the mainstream media refuses to. So it's not that I'm addicted to the
[02:17:44.990 --> 02:17:48.910]  insanity, I'm just addicted to telling the truth and helping the American people and
[02:17:48.910 --> 02:17:52.790]  I really do credit Alex for you know really instilling that within me early
