whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:34:09.000 --> 02:34:15.000]   Our government, as you know, on the one-year anniversary of Obama saying there's a red line in Syria
[02:34:15.000 --> 02:34:20.000]   if Assad uses chemical weapons, we will invade you.
[02:34:20.000 --> 02:34:26.000]   On the one-year anniversary of that, when they had the U.S. forces ready to invade and the air bombardment,
[02:34:26.000 --> 02:34:29.000]   al-Qaeda launched two different chemical attacks.
[02:34:29.000 --> 02:34:35.000]   It later even came out at the U.N. and mainstream news that, indeed, al-Qaeda launched the attacks
[02:34:35.000 --> 02:34:38.000]   because al-Qaeda isn't completely controlled by the West.
[02:34:38.000 --> 02:34:43.000]   It's a wind-up toy, and they shot videos to be rock stars.
[02:34:43.000 --> 02:34:48.000]   But they do. College people want to get touchdowns to get girls.
[02:34:48.000 --> 02:34:54.000]   Al-Qaeda chops Christians' heads off, rapes women, and blows up churches and launches chemical attacks.
[02:34:54.000 --> 02:34:59.000]   And, of course, it came out it was Saudi Arabian nerve gas.
[02:34:59.000 --> 02:35:04.000]   It was identified.
[02:35:04.000 --> 02:35:08.000]   Now they've flooded Europe with all these jihadis.
[02:35:08.000 --> 02:35:16.000]   We don't know exactly what happened on 9/11, but we know that it's not the official story we've been told and we've seen.
[02:35:16.000 --> 02:35:20.000]   So, Wayne, I want you to get into what you, from your research, really believe happened on 9/11,
[02:35:20.000 --> 02:35:22.000]   but also, as you said, the data dump on this.
[02:35:22.000 --> 02:35:27.000]   But I interrupted you with the break coming up when you were making the point that this is a drop plane.
[02:35:27.000 --> 02:35:33.000]   Well, we know in Operation Northwoods they talk about having two aircraft, one that they fly up, they blow up,
[02:35:33.000 --> 02:35:40.000]   and the other that they actually take off with CIA personnel on board with John Doe, Jane Doe names
[02:35:40.000 --> 02:35:43.000]   to have those people's names in the news.
[02:35:43.000 --> 02:35:48.000]   The FBI, to its credit, as you know, came out two years from 9/11 and said,
[02:35:48.000 --> 02:35:53.000]   "We went and looked at these so-called calls. None of them were real."
[02:35:53.000 --> 02:36:01.000]   The Solicitor General's wife did not call him, as he said, on CNN.
[02:36:01.000 --> 02:36:07.000]   The only two calls were air phone calls, back in the day when you had the paid air phones,
[02:36:07.000 --> 02:36:11.000]   and the stewardesses did make calls saying, "We can't breathe, there's gas, there's smoke."
[02:36:11.000 --> 02:36:16.000]   Two different planes, we have the audio of that, we have NORAD with the drills, we have a stand down.
[02:36:16.000 --> 02:36:20.000]   I mean, the problem with 9/11 is when I start talking about it, I can talk for 10 hours.
[02:36:20.000 --> 02:36:24.000]   There's so much evidence that the official story's not true.
[02:36:24.000 --> 02:36:30.000]   As best you can tell, as a deep researcher, a guy that's written books on this, what happened on 9/11,
[02:36:30.000 --> 02:36:35.000]   the 28 pages have come out now, if our government would launch chemical attacks with Al Qaeda
[02:36:35.000 --> 02:36:38.000]   to frame somebody that killed thousands, they would do this.
[02:36:38.000 --> 02:36:43.000]   What happened on 9/11, and then how does it tie into this airfield, and you did a whole investigation on,
[02:36:43.000 --> 02:36:48.000]   clearly this guy was executed, who was about to expose what went on there.
[02:36:48.000 --> 02:36:53.000]   What do you think he discovered? Because I want to get it all out there so they don't come, obviously, kill you.
[02:36:53.000 --> 02:37:02.000]   Well, I believe that Phil Marshall discovered that he just couldn't, with all his experience flying 757s and 767s,
[02:37:02.000 --> 02:37:13.000]   he could not believe that some trainees with rudimentary training in simulators and whatnot could have pulled this off.
[02:37:13.000 --> 02:37:19.000]   Even he said, "Actual experienced pilots would not have been able to fly those planes like that."
[02:37:19.000 --> 02:37:29.000]   Which I think what that leaves us with in his interest in the Pinal Air Park was that these planes that were sent into the buildings on 9/11
[02:37:29.000 --> 02:37:37.000]   must have had remote control technology introduced, possibly at Pinal, although we don't know that,
[02:37:37.000 --> 02:37:44.000]   but what we do know is that Evergreen, the CIA contractor that had that facility at the time of 9/11,
[02:37:44.000 --> 02:37:50.000]   specializes in remote control aircraft.
[02:37:50.000 --> 02:37:55.000]   They're involved in a lot of things, from selling Christmas trees and running vineyards
[02:37:55.000 --> 02:38:00.000]   to performing weather modification with a fleet of aircraft.
[02:38:00.000 --> 02:38:07.000]   So they're a diversified country, but back on 9/11, one of the things I got from the people there at Pinal,
[02:38:07.000 --> 02:38:12.000]   they've got about 100 planes there now in various states of repair.
[02:38:12.000 --> 02:38:17.000]   Some are going to go back to service, some will go to scrap, others will be stored there.
[02:38:17.000 --> 02:38:25.000]   But in the months before and right after 9/11, Pinal never had as many planes on that airfield as they did then.
[02:38:25.000 --> 02:38:35.000]   They had in the neighborhood of over 200 aircraft as compared to about 100 today.
[02:38:35.000 --> 02:38:41.000]   So we do know that not only could they fabricate parts, they could repaint aircraft out there.
[02:38:41.000 --> 02:38:47.000]   You might get a Turkmenistan Airlines in there one day, it gets maintained, gets brought up,
[02:38:47.000 --> 02:38:52.000]   and then it goes back out as Suriname Airways. That's one of the functions of this space.
[02:38:52.000 --> 02:38:57.000]   It's been around for decades, as I said. It used to be the home port of Air America,
[02:38:57.000 --> 02:39:02.000]   Southern Air Transport, Air Asia, Civil Air Transport.
[02:39:02.000 --> 02:39:06.000]   You name the CIA proprietary Intermountain Aviation.
[02:39:06.000 --> 02:39:15.000]   Intermountain is who Phil Marshall flew for back in the '80s when he flew Barry Seal in and out of MENA down to Central America.
[02:39:15.000 --> 02:39:19.000]   So he was familiar with the companies that had been down there.
[02:39:19.000 --> 02:39:28.000]   But I think we have to look at remote control airplanes as now a distinct possibility to explain why they killed Marshall.
[02:39:28.000 --> 02:39:37.000]   He was sitting on this information, but as I say, it disappeared with his hard drive after he was killed along with his family.
[02:39:37.000 --> 02:39:42.000]   For you, what are the biggest smoking guns of 9/11? I mean, there are so many, Wayne.
[02:39:42.000 --> 02:39:48.000]   Well, I believe it was our version of the Reichstag fire in Germany.
[02:39:48.000 --> 02:39:56.000]   Of course, Hitler used that as an excuse to tear up the German constitution, the Weimar Republic constitution,
[02:39:56.000 --> 02:40:04.000]   with his enabling act. 9/11 facilitated the Patriot Act and all of its various offspring.
[02:40:04.000 --> 02:40:10.000]   And I remember that the neocon phrase back then, the new normal.
[02:40:10.000 --> 02:40:18.000]   I thought that was a terrible phrase. I called it the imposition of fascism in the United States.
[02:40:18.000 --> 02:40:24.000]   And I think that's what 9/11 was intended to do, change this country for all intents and purposes
[02:40:24.000 --> 02:40:33.000]   from a constitutional republic into a corporate, oligarchical dictatorship.
[02:40:33.000 --> 02:40:40.000]   And again, every time I start talking about 9/11, I made four films on the subject, wrote a book on the subject,
[02:40:40.000 --> 02:40:42.000]   have interviewed probably more people than anybody else on the subject.
[02:40:42.000 --> 02:40:45.000]   I'm not bragging, but I am the first guy to officially say it was coming.
[02:40:45.000 --> 02:40:48.000]   Two months before it happened, I said they're going to blow up the World Trade Centers,
[02:40:48.000 --> 02:40:51.000]   blame it on their asset, bin Laden. It's all on record.
[02:40:51.000 --> 02:40:56.000]   I've interviewed the firefighters that were told there were bombs in the buildings, the police officers.
[02:40:56.000 --> 02:40:59.000]   It's just sickening how much evidence there is.
[02:40:59.000 --> 02:41:03.000]   But six of the ten commissioners have said there was a cover-up that was used to take our freedoms
[02:41:03.000 --> 02:41:08.000]   and should be investigated as a conspiracy, including the chairman of the committee,
[02:41:08.000 --> 02:41:10.000]   Senator Bob Graham, as you know.
[02:41:10.000 --> 02:41:18.000]   And then, Wayne, if you expand on that, the biggest thing is the document from April of the year before,
[02:41:18.000 --> 02:41:22.000]   Rebuilding America's Defense, PNAC, Project for a New American Century,
[02:41:22.000 --> 02:41:29.000]   with the main author Dick Cheney and Jeb Bush, along with Wolfowitz and two others,
[02:41:29.000 --> 02:41:37.000]   writing this 41-page document where it says we need a catalyzing new Pearl Harbor event
[02:41:37.000 --> 02:41:42.000]   to create this global government run by America and to get rid of the liberties.
[02:41:42.000 --> 02:41:46.000]   And then they have the Hart-Rudman Commission at the CFR three days after,
[02:41:46.000 --> 02:41:49.000]   say we need to use this disaster to bring in a new world order.
[02:41:49.000 --> 02:41:55.000]   So they think we're so stupid they admitted so much of it.
[02:41:55.000 --> 02:41:58.000]   And then you want to think, well, they just let the people attack them.
[02:41:58.000 --> 02:42:01.000]   But then you find out 15 of the hijackers were from Saudi Arabia.
[02:42:01.000 --> 02:42:04.000]   Saudi Arabia is in the 28 pages quarterbacking.
[02:42:04.000 --> 02:42:07.000]   Then they order a stand-down.
[02:42:07.000 --> 02:42:12.000]   And it's clear they were just patsies in drills, as the head of the defense language school,
[02:42:12.000 --> 02:42:14.000]   Stephen Butler, Colonel Butler, said.
[02:42:14.000 --> 02:42:16.000]   And they put them on board the planes.
[02:42:16.000 --> 02:42:18.000]   I think the evidence is pretty conclusive.
[02:42:18.000 --> 02:42:19.000]   Gassed everyone.
[02:42:19.000 --> 02:42:23.000]   We don't know if it was nerve gas or just sleeping gas, probably nerve gas.
[02:42:23.000 --> 02:42:27.000]   And then flew these planes into the buildings with remote control.
[02:42:27.000 --> 02:42:29.000]   I mean, it's really pretty simple.
[02:42:29.000 --> 02:42:35.000]   And then you had all the convenient passports, two of them being found that day, out of the rubble, impossible.
[02:42:35.000 --> 02:42:38.000]   The bag of atta gets caught in the machine with all the admissions.
[02:42:38.000 --> 02:42:40.000]   The car gets found with all of it.
[02:42:40.000 --> 02:42:43.000]   I mean, this is so phony.
[02:42:43.000 --> 02:42:46.000]   John O'Neill, the deputy head of the FBI, gives a speech a month before,
[02:42:46.000 --> 02:42:50.000]   says the government's going to let bin Laden attack to take our liberties in England.
[02:42:50.000 --> 02:42:52.000]   He comes back. He quits.
[02:42:52.000 --> 02:42:55.000]   Then they hire him as the head of security at the World Trade Center.
[02:42:55.000 --> 02:42:57.000]   His first day at work's 9/11.
[02:42:57.000 --> 02:42:59.000]   And he dies in the attack.
[02:42:59.000 --> 02:43:02.000]   And it goes on for hours, Wayne, for hours.
[02:43:02.000 --> 02:43:05.000]   And then building 7, they blow it up.
[02:43:05.000 --> 02:43:08.000]   They say it's fallen. It hasn't fallen.
[02:43:08.000 --> 02:43:10.000]   Then it falls in its own footprint.
[02:43:10.000 --> 02:43:12.000]   Then BBC says they didn't say that.
[02:43:12.000 --> 02:43:13.000]   Then they say, OK, we did say that.
[02:43:13.000 --> 02:43:14.000]   Reuters told us.
[02:43:14.000 --> 02:43:17.000]   Then we find CNN says the same thing.
[02:43:17.000 --> 02:43:19.000]   I mean, they jump the gun.
[02:43:19.000 --> 02:43:23.000]   Like saying Lee Harvey Oswald shot Kennedy an hour before his name was released.
[02:43:23.000 --> 02:43:27.000]   It was already in the foreign newspapers because they got the time zones wrong.
