[00:00.000 --> 00:18.400]  Infowars, tomorrow's news, today.
[2:20:54.920 --> 2:20:56.920]  With his name saying, I want Gain of Function.
[2:20:56.920 --> 2:21:02.920]  Merge these five things and you look at it, it's what COVID-19 is.
[2:21:02.920 --> 2:21:05.920]  And so, Dr., let's get into the science for people.
[2:21:05.920 --> 2:21:06.920]  I know you're a smart scientist.
[2:21:06.920 --> 2:21:13.920]  You move quick and like we're graduate students or something, but just for everybody out there, lay out.
[2:21:13.920 --> 2:21:16.920]  All I know is you never give somebody a vaccine during a pandemic.
[2:21:16.920 --> 2:21:19.920]  Even I know that causes mutations and superviruses.
[2:21:19.920 --> 2:21:25.920]  I know about Merrick's disease and chickens, where you keep giving them cold virus vaccines and it creates a super virus, kills them all.
[2:21:25.920 --> 2:21:28.920]  I know there's similar Merrick-like effects in mammals that get them.
[2:21:28.920 --> 2:21:30.920]  So you're saying they don't know what they're doing.
[2:21:30.920 --> 2:21:32.920]  It looks to me like they know what they're doing.
[2:21:32.920 --> 2:21:36.920]  They're getting us caught and we've got to have more shots for the problem they created.
[2:21:36.920 --> 2:21:39.920]  And they think we're so dumb that we don't realize it.
[2:21:39.920 --> 2:21:45.920]  But I mean, for me, the timing of the release from Wuhan to make Trump look bad and have the great reset.
[2:21:45.920 --> 2:21:49.920]  I mean, I just see premeditation written all over this.
[2:21:49.920 --> 2:21:52.920]  But we've now reached the point where we know they did cook it up.
[2:21:52.920 --> 2:21:53.920]  They did lie to Congress.
[2:21:53.920 --> 2:21:55.920]  And now there's calls for Fauci's arrest.
[2:21:55.920 --> 2:21:57.920]  Please continue.
[2:21:57.920 --> 2:22:05.920]  Yeah, no, it's very clear that for the last two-plus decades, there's been a tremendous amount of research on what's called gain of function.
[2:22:05.920 --> 2:22:07.920]  And where you could initially make an argument that would say,
[2:22:07.920 --> 2:22:17.920]  Gali, that's a great idea. Let's stay a step or two ahead of a virus in case there's something that looks like it's going to be a problem that we would then be ahead of it versus behind it.
[2:22:17.920 --> 2:22:20.920]  That's completely different than what happened here.
[2:22:20.920 --> 2:22:30.920]  If you look at what's in the book, a couple of decades worth of research and published research that even during the times when we stopped gain of function research,
[2:22:30.920 --> 2:22:41.920]  when it became obvious that there were problems with the H5N1 outbreaks that were leaked out, well, presumably accidentally.
[2:22:41.920 --> 2:22:47.920]  But that followed after the search already started.
[2:22:47.920 --> 2:22:58.920]  And Ralph Beric and Xi Xingli and Peter Dezak have their names on a whole series of research papers that, you know,
[2:22:58.920 --> 2:23:03.920]  you turn it over to a researcher like myself, which is what happened at the end of 2019.
[2:23:03.920 --> 2:23:11.920]  And I will go digging into the details, not only for the purpose of answering the question of what do we need to do to treat this virus,
[2:23:11.920 --> 2:23:15.920]  but where did this come from? Because you have to understand that to fully be able to treat it.
[2:23:15.920 --> 2:23:24.920]  So I simply, after we started our research protocol, looking at data on what drugs work for viruses, what drugs don't,
[2:23:24.920 --> 2:23:29.920]  I mean, there's a ton of data on the website. There's over, I think it's 213 papers right now,
[2:23:29.920 --> 2:23:33.920]  which represents about a third of what I used to develop our research.
[2:23:33.920 --> 2:23:37.920]  But once I got through that part, we were running the research.
[2:23:37.920 --> 2:23:45.920]  My mind as a research scientist and also as an attorney really turned to where did this come from?
[2:23:45.920 --> 2:23:47.920]  This did not happen by accident.
[2:23:47.920 --> 2:23:58.920]  And there's way too many insertions and changes that occur that have tracked me along, paralleled my research career dating back into the early 1990s,
[2:23:58.920 --> 2:24:08.920]  where I was working on dietary components and really brought out the theory in 1994 that said heart disease and cancer and diabetes and high blood pressure,
[2:24:08.920 --> 2:24:18.920]  all inflammatory diseases, in some cases brought on by all the stuff you've heard like cholesterol and triglycerides and almost a steam of variety of things.
[2:24:18.920 --> 2:24:26.920]  But in 1994, I also said viruses and bacteria can do that. And at that point in time, she's saying Lee and the others were working on adding age.
[2:24:26.920 --> 2:24:29.920]  By the way, let me just interrupt you. My dad's an oral surgeon and a dentist.
[2:24:29.920 --> 2:24:35.920]  And I remember back in the 90s, reading medical papers he had and your name being in there.
[2:24:35.920 --> 2:24:40.920]  And that's when they started learning that it was bacteria in the gums from gingivitis getting into heart valves.
[2:24:40.920 --> 2:24:43.920]  I even remember that.
[2:24:43.920 --> 2:24:44.920]  Sorry, go ahead.
[2:24:44.920 --> 2:24:45.920]  Yes.
[2:24:45.920 --> 2:24:52.920]  No, I mean, I'm always stunned when somebody says that they read some of those papers because I kind of think nobody's reading the papers,
[2:24:52.920 --> 2:24:56.920]  but that's okay. That's not what I'm writing.
[2:24:56.920 --> 2:24:58.920]  I'm trying to advance and field forward.
[2:24:58.920 --> 2:25:10.920]  And at that point in time, that was paralleling what they were working on with this virus for an attachment site, which is what's called a sialic acid receptor raft site,
[2:25:10.920 --> 2:25:15.920]  which just attaches the virus tags there and can do the rest of the work.
[2:25:15.920 --> 2:25:22.920]  But if you look at the research that we paid for, American taxpayers paid for because that's where this money comes from.
[2:25:22.920 --> 2:25:28.920]  It doesn't come from, I don't know, thin air. It actually comes from our hard work.
[2:25:28.920 --> 2:25:33.920]  And they sent this money to Peter Dezak at EcoHealth and Ralph Beric at the University of North Carolina.
[2:25:33.920 --> 2:25:38.920]  And there's a ton of other universities in the United States that got out of control with this.
[2:25:38.920 --> 2:25:41.920]  University of Texas at Galveston.
[2:25:41.920 --> 2:25:43.920]  Yes, it is.
[2:25:43.920 --> 2:25:48.920]  We're both here in Texas and we're dealing with the ramifications of some of our work.
[2:25:48.920 --> 2:25:53.920]  And Nebraska, University of Nebraska, University of Wisconsin, and even the University of Iowa.
[2:25:53.920 --> 2:26:06.920]  I mean, there were, what we know and what we've shown in the book is that they went from just tweaking it with a couple sites to make it more infectious and more dangerous.
[2:26:06.920 --> 2:26:11.920]  There they are. That's, she's Anglia on the left and Peter Dezak of EcoHealth on the right.
[2:26:11.920 --> 2:26:18.920]  And then they went and they took the spike protein of one coronavirus and they combined it with the backbone of another.
[2:26:18.920 --> 2:26:21.920]  And that's usually the research paper that people talk about.
[2:26:21.920 --> 2:26:30.920]  But when you dig into the back material of that paper, you will find out, as we talk about in the book, that they not only did that,
[2:26:30.920 --> 2:26:38.920]  but they inserted five separate nucleotide bases that are critical for these coronaviruses to infect people.
[2:26:38.920 --> 2:26:50.920]  And then there's data that's published back in 2016, 2017, where they also took and they found a new component to a virus called Open Reading Frame 10.
[2:26:50.920 --> 2:27:00.920]  That, if you put that into a coronavirus, allows the coronavirus to bypass the human immune system so that we don't make that interferon,
[2:27:00.920 --> 2:27:05.920]  which is part of that innate or first step part of the protection for immunity.
[2:27:05.920 --> 2:27:13.920]  And they gave it a cloaking device, so when laymen start, they're claiming they're trying to make, sorry, go ahead.
[2:27:13.920 --> 2:27:15.920]  Go ahead, Dr.
[2:27:15.920 --> 2:27:22.920]  No, I mean, so they've been playing around with it. That's the kind of the smartest that they got on the whole thing.
[2:27:22.920 --> 2:27:33.920]  And just from my perspective, as somebody who's done 53 years of research, I don't consider that smart because it got away from them is my perspective.
[2:27:33.920 --> 2:27:43.920]  And the more they got into it, the less I think they fully understood what they were doing, but they were having a great time playing God, to be honest.
[2:27:43.920 --> 2:27:49.920]  And then they came up with a scenario where they wanted to try to address the problem.
[2:27:49.920 --> 2:27:56.920]  And instead of looking at all the data and allowing doctors to be doctors and treat patients, what they did is they said,
[2:27:56.920 --> 2:28:03.920]  well, these drugs don't work, and there's no evidence to support many of the claims that Fauci and the others have said that many of these drugs don't work.
