[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:42:30.000 --> 01:42:37.000]  Yeah, they, you know, they just... I try to plead with them. I say, look, I'm not a psychiatrist or anything like that.
[01:42:37.000 --> 01:42:44.000]  I can't give you medical advice, but if your kid is seven years old and they're really smart and they have lots of energy, don't put them on these drugs.
[01:42:44.000 --> 01:42:50.000]  Really quick, I'll plug for you. My wife and I bought your propier and we tried the Beyond Tangy Tangerine.
[01:42:50.000 --> 01:42:56.000]  We actually got that twice and we got one of your One World Ways and we've liked all of your products.
[01:42:56.000 --> 01:42:57.000]  Alex, thanks for being with us.
[01:42:57.000 --> 01:43:00.000]  I only promote good stuff, brother. God bless you.
[01:43:00.000 --> 01:43:03.000]  Alex Jones here with a message to fellow freedom lovers.
[01:43:03.000 --> 01:43:08.000]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:43:08.000 --> 01:43:15.000]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:43:15.000 --> 01:43:21.000]  That's why we've assembled the most vital and important preparedness items at InfowarsShop.com.
[01:43:21.000 --> 01:43:25.000]  These are items that I did research on that I personally use.
[01:43:25.000 --> 01:43:30.000]  You've got the life straw so you can turn fetted water into safe water anywhere you go.
[01:43:30.000 --> 01:43:35.000]  The K-Tour hand crank generator to charge up key equipment during power outages or out in the field.
[01:43:35.000 --> 01:43:38.000]  Strategic relocation third edition by Joel Scousum.
[01:43:38.000 --> 01:43:41.000]  When disaster strikes by Matthew Stein.
[01:43:41.000 --> 01:43:46.000]  TheraSafe used by Homeland Security to protect yourself during any radiological event.
[01:43:46.000 --> 01:43:48.000]  Hand crank shortwave AMFM radios.
[01:43:48.000 --> 01:43:53.000]  Everything that we've researched and found to be the best is available at InfowarsShop.com
[01:43:53.000 --> 01:43:56.000]  and your purchase makes our Infowars possible.
[01:43:56.000 --> 01:44:00.000]  We're getting prepared. Are you InfowarsShop.com?
[01:44:00.000 --> 01:44:05.000]  Introducing Pro 1. All of your filtration in one system portable on the go.
[01:44:05.000 --> 01:44:10.000]  No more do you have two or three filters to just reduce sodium fluoride.
[01:44:10.000 --> 01:44:16.000]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosalic acid.
[01:44:16.000 --> 01:44:23.000]  Advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media.
[01:44:23.000 --> 01:44:27.000]  A removal of fluoride and other heavy metals all in one filter element.
[01:44:27.000 --> 01:44:30.000]  It is the only one that does it and out of the gates.
[01:44:30.000 --> 01:44:34.000]  We have it discounted at 10% off with promo code water.
[01:44:34.000 --> 01:44:41.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines,
[01:44:41.000 --> 01:44:45.000]  ammonia and chlorine hydrofluorosalic acid.
[01:44:45.000 --> 01:44:51.000]  The most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[01:44:51.000 --> 01:45:00.000]  Get your Pro Pure with the new Pro 1 filters today at infowarsstore.com or by calling 888-253-3139.
[01:45:00.000 --> 01:45:06.000]  Alex Jones here and I want to tell you about a long time friend of the show, my patriot supply.
[01:45:06.000 --> 01:45:15.000]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[01:45:15.000 --> 01:45:23.000]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow patriots.
[01:45:23.000 --> 01:45:31.000]  My patriot supply brings us their exclusive patriot pantry brand along with many other fine preparedness products.
[01:45:31.000 --> 01:45:35.000]  I personally store and use their high quality products.
[01:45:35.000 --> 01:45:39.000]  It tastes great and it's easy to store for up to 25 years.
[01:45:39.000 --> 01:45:46.000]  By limited time you can save $50 instantly on a four week supply of food along with other special offers.
[01:45:46.000 --> 01:45:53.000]  Visit mypatriotsupply.com forward slash Alex today with the new world order making rapid advances on every front.
[01:45:53.000 --> 01:45:59.000]  It is essential to prepare with my patriot supply today.
[01:45:59.000 --> 01:46:04.000]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:46:04.000 --> 01:46:13.000]  Why do we have the highest cancer rates on the planet, the highest rates of diabetes, autism and every other major disease?
[01:46:13.000 --> 01:46:16.000]  It all comes down to one thing, we are what we eat.
[01:46:16.000 --> 01:46:21.000]  Our food is devoid of nutrition and processed with poisons and additives.
[01:46:21.000 --> 01:46:25.000]  Our water is filled with toxic poisons and big pharma runoff.
[01:46:25.000 --> 01:46:28.000]  All of this has been engineered by design.
[01:46:28.000 --> 01:46:34.000]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:46:34.000 --> 01:46:37.000]  To learn more visit infowarshealth.com.
[01:46:37.000 --> 01:46:44.000]  The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[01:46:44.000 --> 01:46:52.000]  The fight against the new world order starts with you and you can't stand against the machine of your sick tired and obese when you visit infowarshealth.com.
[01:46:52.000 --> 01:46:59.000]  Be sure and check out the catalog with nearly 400 life changing products and get free shipping when you sign up for auto ship.
[01:47:01.000 --> 01:47:04.000]  Coast to coast, direct from Austin.
[01:47:04.000 --> 01:47:08.000]  You're listening to the Alex Jones Broadcasting Network.
[01:47:08.000 --> 01:47:16.000]  We are on the March. The Empire is on the run. Alex Jones and the GCN Radio Network.
[01:47:16.000 --> 01:47:20.000]  You know, Billy Idle and his composers, he composed this.
[01:47:20.000 --> 01:47:24.000]  And Billy Idle, by the way, is a listener. I confirmed that.
[01:47:24.000 --> 01:47:26.000]  He didn't want to come on the show, though.
[01:47:26.000 --> 01:47:30.000]  Did you know Billy Idle and his composers, he composed this?
[01:47:30.000 --> 01:47:34.000]  And Billy Idle, by the way, is a listener. I confirmed that.
[01:47:34.000 --> 01:47:37.000]  He didn't want to come on the show, though.
[01:47:37.000 --> 01:47:41.000]  Did you know Billy Idle didn't build that music?
[01:47:41.000 --> 01:47:45.000]  Billy Idle did not make this. Mike Judge didn't make Beavis and Bud Head and King of the Hill.
[01:47:45.000 --> 01:47:48.000]  He's a listener, too. Great patriot.
[01:47:48.000 --> 01:47:53.000]  None of these people did any of it. Government did it. Obama said so.
[01:47:53.000 --> 01:47:59.000]  And, you know, we can sit here and make jokes about this. There's a red link on infowars.com right now.
[01:47:59.000 --> 01:48:05.000]  With the headline, Congress Investigates Obama's Attempt to Become Dictator.
[01:48:05.000 --> 01:48:10.000]  And when I was watching Congress the last few weeks having hearings on this and no one was covering it,
[01:48:10.000 --> 01:48:16.000]  it was freaking me out even more because it's verifying everything we've said,
[01:48:16.000 --> 01:48:22.000]  but it's like being reported like somebody lets, you know, what out in church.
[01:48:22.000 --> 01:48:25.000]  Everybody acts like it didn't happen.
[01:48:25.000 --> 01:48:28.000]  So it's like, let's just not admit this is going on.
[01:48:28.000 --> 01:48:31.000]  And that's how you get an Adolf Hitler or a Joseph Stalin.
[01:48:31.000 --> 01:48:37.000]  I mean, we are really following the path of destruction here and I just want to stop it.
[01:48:37.000 --> 01:48:42.000]  Not because I'm even a good guy. I'm not some hero. I don't want to be a slave.
[01:48:42.000 --> 01:48:47.000]  I don't want to see America destroyed. I don't want to see the free market destroyed the greatest invention ever.
[01:48:47.000 --> 01:48:51.000]  You know, I kind of like freedom.
[01:48:51.000 --> 01:48:55.000]  I'm informed and what does mainstream media do? They call me a conspiracy theorist,
[01:48:55.000 --> 01:49:00.000]  but then admit everything I've said is true but act like it's no big deal.
[01:49:00.000 --> 01:49:05.000]  Don't you people get it? You can't sell everyone out around you and get out of it yourself.
[01:49:05.000 --> 01:49:07.000]  You got to stand for something.
[01:49:07.000 --> 01:49:10.000]  MSNBC, CNN, all of you fools.
[01:49:10.000 --> 01:49:16.000]  Look at CNN collapsing. Go into an entertainment channel now with the ratings of the TV guide channel.
[01:49:16.000 --> 01:49:20.000]  I told you years ago that was coming. That's the plan morons.
[01:49:20.000 --> 01:49:24.000]  They'll now have the White House produce its own propaganda. That's now happening.
[01:49:24.000 --> 01:49:26.000]  I said I'd go to your calls. We got like 10 more of them.
[01:49:26.000 --> 01:49:31.000]  Jesse, Scott, Chuck, Kevin, Kenny, Tim, others. I'm going to you. One minute apiece.
[01:49:31.000 --> 01:49:34.000]  Jesse in Illinois, you're on the air. Welcome.
[01:49:34.000 --> 01:49:41.000]  Hello, Alex. First-time caller. I was calling about your national movement to Boycott the NFL
[01:49:41.000 --> 01:49:45.000]  and there is a petition on change.org. I think you'd find very interesting.
[01:49:45.000 --> 01:49:50.000]  It's titled Congress revoked the tax exempt status of the national fund.
[01:49:50.000 --> 01:49:55.000]  Absolutely. You've got some NFL owners that make $100 million a year or more
[01:49:55.000 --> 01:49:59.000]  and their tax exempt. Again, the rich guys are all tax exempt.
[01:49:59.000 --> 01:50:05.000]  The average person isn't. And the same rich guys lobby to take our guns to have Obamacare on the NFL.
[01:50:05.000 --> 01:50:10.000]  So the NFL, as far as I'm concerned, is the most un-American organization out there.
[01:50:10.000 --> 01:50:16.000]  They took Hank Williams Jr. off Money Night Football and have Obama in his place.
[01:50:16.000 --> 01:50:19.000]  I mean, why not put Kim Jong-un in there? Sorry. Go ahead.
[01:50:19.000 --> 01:50:27.000]  Yeah. The goal is 500,000 signatures. It's at 304,851.
[01:50:27.000 --> 01:50:32.000]  And there's one more petition on change.org I'd like to get to.
[01:50:32.000 --> 01:50:39.000]  It's about Bradley Manning. It's titled Leon Panetta Grant, UN, hard work to pronounce.
[01:50:39.000 --> 01:50:45.000]  Rapporteur on Torture 1, Menda's access to Bradley Manning.
[01:50:45.000 --> 01:50:50.000]  That one's goal was 25,000. It's at 21,000.
[01:50:50.000 --> 01:50:53.000]  Well, I'm going to tell you right now, we need to get Chelsea Manning out of president.
[01:50:53.000 --> 01:50:56.000]  I'm serious. I think, who cares if she thinks she's a man or a woman?
[01:50:56.000 --> 01:51:01.000]  I think that that person, that human being is a hero and had incredible courage.
[01:51:01.000 --> 01:51:04.000]  God bless you. I appreciate your call. Great points.
[01:51:04.000 --> 01:51:09.000]  Let's go now to Kenny in Florida. You're on the air, Kenny.
[01:51:09.000 --> 01:51:13.000]  Well, that's persist. Oh, wait, and I appreciate you, buddy.
[01:51:13.000 --> 01:51:16.000]  Well, God bless you, brother. Thanks for putting up with me. Go ahead.
[01:51:16.000 --> 01:51:21.000]  Yeah, I'm a disabled veteran and I sent you a letter about 10 days ago from the VA,
[01:51:21.000 --> 01:51:25.000]  saying that they were going to send my medical records to over 20 different organizations,
[01:51:25.000 --> 01:51:26.000]  whether I liked or not.
[01:51:26.000 --> 01:51:28.000]  Did you email it or snail mail it?
[01:51:28.000 --> 01:51:30.000]  I mailed it to you.
[01:51:30.000 --> 01:51:35.000]  We'll try to dig through it and finally get about 3,000 pieces of mail a week, but we'll look at it.
[01:51:35.000 --> 01:51:38.000]  But I saw this. They're going to share it with all these other agencies. Go ahead.
[01:51:38.000 --> 01:51:44.000]  Yeah, and I just wonder what's it going to take for us as men to stand up and say enough is enough?
[01:51:44.000 --> 01:51:51.000]  What kind of false flag do they have, you know, worked up to take our attention off what's going on?
[01:51:51.000 --> 01:51:54.000]  I just, you know, when's enough going to be enough, brother?
[01:51:54.000 --> 01:51:57.000]  Well, here's the deal. Under federal law, they're not supposed to share your medical records.
[01:51:57.000 --> 01:52:00.000]  They just do it. The police aren't supposed to run illegal checkpoints.
