[00:00:01.000 --> 00:00:16.000]  Intro
[02:42:06.690 --> 02:42:10.690]  So this is the New York Times.
[02:42:10.690 --> 02:42:14.690]  When Tucker Carlson was the most watched host on primetime cable news,
[02:42:14.690 --> 02:42:20.690]  he used a simple narrative to instill fear in Fox News viewers and promote extremist ideas.
[02:42:20.690 --> 02:42:27.690]  Now remove the noise and let's focus on the signal.
[02:42:27.690 --> 02:42:31.690]  Narrative to instill fear.
[02:42:31.690 --> 02:42:35.690]  Narrative to instill fear.
[02:42:35.690 --> 02:42:38.690]  Narrative to instill fear.
[02:42:38.690 --> 02:42:42.690]  Ladies and gentlemen, this coming from the New York Times,
[02:42:42.690 --> 02:42:44.690]  this coming from liberal Democrats,
[02:42:44.690 --> 02:42:54.690]  your entire operational procedure and practice relies on you having false narratives to instill fear.
[02:42:57.690 --> 02:43:00.690]  Turbo Force is back, sold out for eight months,
[02:43:00.690 --> 02:43:02.690]  and it's Turbo Force Plus.
[02:43:02.690 --> 02:43:04.690]  We made it even stronger.
[02:43:04.690 --> 02:43:08.690]  The strongest long-term energy you're going to find anywhere.
[02:43:08.690 --> 02:43:15.690]  Turbo Force is back in stock at Infowarsstore.com or 888-253-3139.
[02:43:15.690 --> 02:43:21.690]  It's not just wide-spectrum natural herbs that time release over 10 hours.
[02:43:21.690 --> 02:43:23.690]  It should be called 10-hour energy.
[02:43:23.690 --> 02:43:28.690]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids
[02:43:28.690 --> 02:43:33.690]  that turbocharge everything and are good for your heart, your brain, your liver.
[02:43:33.690 --> 02:43:35.690]  You name it.
[02:43:35.690 --> 02:43:38.690]  It is the super fuel.
[02:43:38.690 --> 02:43:40.690]  Rainforce Plus is great.
[02:43:40.690 --> 02:43:41.690]  Rainforce Ultra is great.
[02:43:41.690 --> 02:43:42.690]  They're two different nootropics.
[02:43:42.690 --> 02:43:43.690]  They go good with this.
[02:43:43.690 --> 02:43:45.690]  But this is the King Kong.
[02:43:45.690 --> 02:43:47.690]  This is the boss.
[02:43:47.690 --> 02:43:51.690]  Turbo Force, back in stock, discounted, Infowarsstore.com.
[02:43:51.690 --> 02:43:54.690]  More power, more strength, more energy.
[02:43:57.690 --> 02:44:00.690]  There is a war for the future happening right now.
[02:44:00.690 --> 02:44:05.690]  There is a war that will control my destiny, your destiny, our children's destinies.
[02:44:05.690 --> 02:44:07.690]  And that war is something that we can win.
[02:44:07.690 --> 02:44:09.690]  But it takes dedication.
[02:44:09.690 --> 02:44:10.690]  It takes commitment.
[02:44:10.690 --> 02:44:14.690]  That's why I ask listeners respectfully to go to Infowarsstore.com
[02:44:14.690 --> 02:44:17.690]  and buy great products that will enrich and empower your life
[02:44:17.690 --> 02:44:21.690]  while keeping us on air at the very same time.
[02:44:21.690 --> 02:44:25.690]  Infowarsstore.com to get a signed or unsigned copy of my book,
[02:44:25.690 --> 02:44:27.690]  The Great Reset and War for the World.
[02:44:27.690 --> 02:44:29.690]  Ultimate Bone Broth, back in stock.
[02:44:29.690 --> 02:44:33.690]  Nitric Boost, the amazing CBD oil we have
[02:44:33.690 --> 02:44:37.690]  that's the highest quality you're going to find anywhere at more than half off.
[02:44:37.690 --> 02:44:39.690]  It's all available at Infowarsstore.com.
[02:44:39.690 --> 02:44:41.690]  Some of the very best products.
[02:44:41.690 --> 02:44:43.690]  And a lot of you have never shopped at Infowarsstore.
[02:44:43.690 --> 02:44:44.690]  You've been watching for years.
[02:44:44.690 --> 02:44:45.690]  You've been listening for years.
[02:44:45.690 --> 02:44:48.690]  But you've never taken the step to go to Infowarsstore.
[02:44:48.690 --> 02:44:51.690]  These are great products that really work and are amazing.
[02:44:51.690 --> 02:44:52.690]  Plus, they keep us on air.
[02:44:52.690 --> 02:44:54.690]  So, again, please take action.
[02:44:54.690 --> 02:44:56.690]  Go to Infowarsstore.com today.
[02:44:56.690 --> 02:44:57.690]  And I thank you.
[02:44:57.690 --> 02:45:01.690]  In the early 1900s, certain companies were off-gassing
[02:45:01.690 --> 02:45:04.690]  highly toxic fluoride gases into the atmosphere.
[02:45:04.690 --> 02:45:07.690]  The surrounding communities began to get sick.
[02:45:07.690 --> 02:45:12.690]  Laws were enacted to compel these corporations to install scrubbers
[02:45:12.690 --> 02:45:15.690]  to convert these gases into fluorosilicic acid.
[02:45:15.690 --> 02:45:18.690]  Still highly toxic, but containable.
[02:45:18.690 --> 02:45:21.690]  Now these companies had a stockpile of this poison.
[02:45:21.690 --> 02:45:24.690]  And there was no affordable way to dispose of it.
[02:45:24.690 --> 02:45:29.690]  Lucky for them, one of their major stockholders was also the Secretary of the Treasury,
[02:45:29.690 --> 02:45:32.690]  who was responsible for the public health service at the time.
[02:45:32.690 --> 02:45:39.690]  And by 1950, the U.S. government began buying this toxic, untreated industrial waste product
[02:45:39.690 --> 02:45:41.690]  and dumping it into our drinking water.
[02:45:41.690 --> 02:45:46.690]  Reputable studies show that it's causing various cancers and other disease.
[02:45:46.690 --> 02:45:50.690]  With the Alexa Pure Pro, you can have clean drinking water.
[02:45:50.690 --> 02:45:52.690]  And a remedy to this madness.
[02:45:52.690 --> 02:45:56.690]  Available now at Infowarsstore.com.
[02:45:56.690 --> 02:46:01.690]  They decided to not perp walking, not put him in handcuffs, not do a mugshot
[02:46:01.690 --> 02:46:03.690]  because they knew that that would help Trump.
[02:46:03.690 --> 02:46:05.690]  Didn't they know this would backfire?
[02:46:05.690 --> 02:46:07.690]  We were waiting for the mugshot.
[02:46:07.690 --> 02:46:09.690]  We learned today they wouldn't have it, so we've made our own.
[02:46:09.690 --> 02:46:12.690]  And it says, Political Prisoner.
[02:46:12.690 --> 02:46:14.690]  With an image of President Trump.
[02:46:14.690 --> 02:46:17.690]  The shirt is being printed now in Texas.
[02:46:17.690 --> 02:46:19.690]  It'll be shipping out to you in one week.
[02:46:19.690 --> 02:46:21.690]  Political Prisoner.
[02:46:21.690 --> 02:46:23.690]  With Trump on the front.
[02:46:23.690 --> 02:46:26.690]  There in a mugshot jail background.
[02:46:26.690 --> 02:46:27.690]  It's a fundraiser shirt.
[02:46:27.690 --> 02:46:31.690]  It says Infowars.com on the back of the shirt.
[02:46:31.690 --> 02:46:33.690]  We also have Alex Jones for President.
[02:46:33.690 --> 02:46:34.690]  No, I'm not running for President.
[02:46:34.690 --> 02:46:36.690]  It's a really nice navy blue, high quality shirt.
[02:46:36.690 --> 02:46:37.690]  Red, white, and blue.
[02:46:37.690 --> 02:46:38.690]  Alex Jones for President.
[02:46:38.690 --> 02:46:39.690]  2024.
[02:46:39.690 --> 02:46:40.690]  It's a fun, conversational piece.
[02:46:40.690 --> 02:46:41.690]  And a limited edition shirt.
[02:46:41.690 --> 02:46:43.690]  Great way to fund the operation.
[02:46:44.690 --> 02:46:51.690]  So get your Alex Jones for President and Trump mugshot shirts at Infowars.com
[02:46:51.690 --> 02:46:56.690]  or by calling toll free 888-253-3139.
[02:46:58.690 --> 02:47:02.690]  Leading a frontal assault on the lies of the New World Order.
[02:47:02.690 --> 02:47:04.690]  It's Alex Jones.
[02:47:06.400 --> 02:47:29.160]  All right, final segment for me before Jay Dyer takes over, but I'll be back hosting
[02:47:29.160 --> 02:47:32.320]  the war room, covering the rest of the news that I couldn't get to in three hours, The
[02:47:32.320 --> 02:47:37.000]  Alex Jones Show, and taking calls from our great veterans out there, it is the Veterans
[02:47:37.000 --> 02:47:38.000]  Call-In Special.
[02:47:38.000 --> 02:47:44.960]  But first, finishing up here, so, do I really have to give you all of the examples of liberal
[02:47:44.960 --> 02:47:48.199]  Democrats using false narratives to instill fear?
[02:47:48.199 --> 02:47:50.880]  Do I really have to give you all the examples?
[02:47:50.880 --> 02:47:55.840]  Oh, police are racist, oh, COVID is going to kill you, you're going to die if you don't
[02:47:55.840 --> 02:47:58.240]  get a vaccine or wear a mask.
[02:47:58.840 --> 02:48:03.440]  Oh, the gay community is being hunted and killed by Christian conservatives.
[02:48:03.440 --> 02:48:04.760]  I mean, all fake news.
[02:48:04.760 --> 02:48:08.680]  I can go on, all their false narratives to instill fear, and the fact that they're pointing
[02:48:08.680 --> 02:48:13.199]  the finger at Tucker Carlson for doing exactly what they do is right out of the Communist
[02:48:13.199 --> 02:48:15.240]  Manifesto.
[02:48:15.240 --> 02:48:17.680]  It's right out of the rules for radicals.
[02:48:17.680 --> 02:48:25.320]  These are hardcore communist, leftist, fascist, tyrant, control freaks, and everything they're
[02:48:25.320 --> 02:48:29.240]  guilty of, they accuse you of, and the latest now being Tucker Carlson, so that when the
[02:48:29.240 --> 02:48:34.199]  New York Times says, Tucker Carlson uses false narratives to instill fear, that's the New
[02:48:34.199 --> 02:48:35.199]  York Times.
[02:48:35.199 --> 02:48:40.320]  Tucker Carlson uses the truth to destroy your false narratives.
[02:48:40.320 --> 02:48:44.680]  They cannot get over him, and they really thought they had him defeated, folks.
[02:48:44.680 --> 02:48:50.320]  These people are so high off their own flagellation.
[02:48:50.320 --> 02:48:53.199]  They really thought they had Tucker Carlson defeated.
[02:48:53.240 --> 02:48:57.119]  And when he came back out, because imagine, if Elon Musk doesn't take over Twitter, Tucker
[02:48:57.119 --> 02:49:03.160]  Carlson is not allowed on Twitter, and he doesn't get 70 million views in 24 hours on
[02:49:03.160 --> 02:49:04.560]  a Twitter post.
[02:49:04.560 --> 02:49:08.520]  But because Elon Musk did buy Twitter, he can now do that, and that just shows the power
[02:49:08.520 --> 02:49:10.840]  of independent media.
[02:49:10.840 --> 02:49:13.840]  So the liberal Democrats were celebrating on Monday and Tuesday.
[02:49:13.840 --> 02:49:15.800]  They thought they had Tucker Carlson defeated.
[02:49:15.800 --> 02:49:20.520]  They were wrong again, and now they're back into the panic mode, knowing that they haven't
[02:49:20.520 --> 02:49:21.520]  defeated him.
[02:49:22.520 --> 02:49:27.160]  I mean, you can use all the different analogies, like a Lazarus situation.
[02:49:27.160 --> 02:49:31.440]  This is a political media Lazarus, except he was never dead.
[02:49:31.440 --> 02:49:34.080]  They just thought he was.
[02:49:34.080 --> 02:49:37.279]  Now here's where they're going to run into real problems.
[02:49:37.279 --> 02:49:39.680]  A lot of liberals like Tucker Carlson.
[02:49:39.680 --> 02:49:47.520]  Rainn Wilson is a, well, he's a well-known actor, obviously, but he's a big-time liberal
[02:49:47.520 --> 02:49:49.080]  lefty.
[02:49:49.080 --> 02:49:55.840]  And he tweeted this out in response to a Yahoo story.
[02:49:55.840 --> 02:49:59.320]  Tucker Carlson issues vague statement in wake of his firing from Fox News.
[02:49:59.320 --> 02:50:00.320]  Vague statement?
[02:50:00.320 --> 02:50:01.320]  It wasn't a vague statement at all.
[02:50:01.320 --> 02:50:03.400]  He issued a very clear statement, actually.
[02:50:03.400 --> 02:50:07.119]  It wasn't the statement you were looking for, so you didn't hear it, because you're part
[02:50:07.119 --> 02:50:09.880]  of the quasi-retarded population.
[02:50:09.880 --> 02:50:13.680]  But Rainn Wilson responds, and he says, I never thought I'd say it, but I agree with
[02:50:13.680 --> 02:50:17.760]  Tucker Carlson on almost everything he's saying here.
[02:50:17.760 --> 02:50:26.920]  You know, oddly enough, because look, you're trained to respond to stimuli, whether you
[02:50:26.920 --> 02:50:29.119]  realize it or not.
[02:50:29.119 --> 02:50:34.520]  Some of this stuff happens organically, some of this stuff you choose to make happen.
[02:50:34.520 --> 02:50:43.680]  So liberals like Rainn Wilson see Fox News, and they can't even hear what Tucker Carlson
[02:50:43.680 --> 02:50:44.680]  is saying.
[02:50:44.680 --> 02:50:45.680]  It doesn't matter.
[02:50:45.680 --> 02:50:51.880]  It doesn't matter whether Tucker Carlson says A, B, or C, they can't even hear it,
[02:50:51.880 --> 02:50:56.920]  because as soon as they see Fox News, that hatred boils up inside of them, and it blinds
[02:50:56.920 --> 02:50:58.920]  them, and it makes them deaf.
[02:50:58.920 --> 02:51:05.080]  And so that's the stimuli they respond to is, oh, Fox News, oh, I hate that.
[02:51:05.080 --> 02:51:09.400]  And then they can't hear it, see it, whatever, properly.
[02:51:09.400 --> 02:51:14.840]  But now that Tucker Carlson isn't on Fox News, all of a sudden, these liberals might actually
[02:51:14.840 --> 02:51:17.480]  listen to what he has to say.
[02:51:17.480 --> 02:51:21.080]  All of a sudden, these liberals might realize, wait a second, I actually agree with the things
[02:51:21.080 --> 02:51:25.080]  Tucker Carlson is saying.
[02:51:25.080 --> 02:51:31.240]  So these are like Pyrrhic victories for the establishment.
