[00:00.000 --> 00:13.680]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[2:36:48.880 --> 2:36:58.880]  Again, he just lied down on the ground when he'd run out of bullets. Witnesses say the shooter wasn't targeting anyone specifically, just shooting as many people as he could.
[2:36:58.880 --> 2:37:02.880]  Slender man, dark hair again. He's been named as Esteban Santiago.
[2:37:02.880 --> 2:37:12.880]  So it remains to be seen. I mean, we've got Trump derangement syndrome sweeping the nation. We've got the mainstream media legitimizing violence across the board.
[2:37:12.880 --> 2:37:20.880]  So it remains to be seen what will happen. Obviously, another gun-free zone, Alex, where responsible people aren't allowed to be armed.
[2:37:20.880 --> 2:37:34.880]  Oh, that's right. Let me just expand on that. We've seen unfortunate mass shootings before when cars are backfiring or people are wrecking or people are hearing loud noises in hysteria like fire in a theater.
[2:37:34.880 --> 2:37:43.880]  This may not be organized. There may not be shooters in this garage. Again, it could have been a loud noise, could have been a car wreck, could have been a backfire.
[2:37:43.880 --> 2:37:56.880]  Let's hope that this is not a larger operation. But again, I ask the question, why would Merkel bring in millions of jihadis into Germany and then let them attack people and say, we're going to keep the borders open in a New Year's Eve message?
[2:37:56.880 --> 2:38:04.880]  Why would they bring in hundreds of thousands of these people here and then allow Somalis and others to bomb, shoot and stab folks and then have our media cover it up?
[2:38:04.880 --> 2:38:14.880]  What do you think the larger plan is, Paul, and what do you think Obama and the globalist are thinking and trying with only 13, 14 days until Trump gets in?
[2:38:14.880 --> 2:38:32.880]  Well, we know that the fascists who call themselves anti-fascists are openly planning violence. They're planning to shut down the inauguration. So, you know, all bets are off at this point. They still haven't given up on stopping Donald Trump becoming president after everything they tried failed.
[2:38:32.880 --> 2:38:46.880]  But now, Alex, we still have this hysterical anti-Russian narrative. You know, despite the Washington Post being caught again putting out fake news claiming Russia hacked the U.S. electric grid last week, complete nonsense, no evidence to back it up.
[2:38:46.880 --> 2:39:01.880]  They had to admit that wasn't true the very next day. Now we have these hearings. We have Senator Lindsey Graham saying that, you know, Trump should throw rocks at Vladimir Putin, openly hyping,
[2:39:01.880 --> 2:39:14.880]  escalating this military conflict, this aggression against Russia. But the polls show that the American people just don't believe it, Alex. I think the last poll was 58% said they didn't even believe that Russia had a hand in intervening in the election.
[2:39:14.880 --> 2:39:28.880]  On the flip side, though, 50% of Hillary Clinton supporters went polled for that Russia had directly hacked voting machines. So again, some people are wise to this. Some people are completely misled.
[2:39:28.880 --> 2:39:44.880]  They continue with this hysterical Russian narrative, and it's a complete echo chamber, Alex. Oh, NBC has been leaked this report. The Washington Post reports on what NBC said based on shadowy, unnamed sources in the intelligence agency.
[2:39:44.880 --> 2:39:49.880]  Still, no actual proof whatsoever has been presented.
[2:39:49.880 --> 2:40:01.880]  Well, that's right, Paul. And let's pull back from this and look at it. You have, as you just mentioned, the Washington Post that is now the most deceptive mouthpiece for the globalists in this country.
[2:40:01.880 --> 2:40:09.880]  We're even worse than New York Times. The New York Times has so destroyed itself, it's starting to kind of back off a little bit, at least on the surface.
[2:40:09.880 --> 2:40:22.880]  The Washington Post says that the Russians hacked the Vermont power station, tried to shut down the East Coast. A whole thing was completely made up. Two weeks later, they put out a listing, an info wars, drudge and others.
[2:40:22.880 --> 2:40:34.880]  We're Russian agents, basically, and that Russian bots were promoting us. Then a few days later, they had to retract it saying we don't know where we got the list. It's just made up.
[2:40:34.880 --> 2:40:40.880]  And so the good news is almost no one in the intelligence community is buying this. Nobody in the military is buying it.
[2:40:40.880 --> 2:40:49.880]  The American people in major polls aren't buying it, except for deranged, brain dead Democrats who are really just pathetic people.
[2:40:49.880 --> 2:40:58.880]  They'll believe anything they're told. They're low information voters, and I'm quite frankly sad for them how pathetic they are, but they're running around.
[2:40:58.880 --> 2:41:11.880]  You listen to the NPR. I mean, it makes people that hated Russia for a reason, because it was run by communists back in the 60s, like Joseph McCarthy, sound like leftists compared to this.
[2:41:11.880 --> 2:41:21.880]  I mean, these people would call Joseph McCarthy a Russian agent. I don't say that in jest. That's how over the top their destination is.
[2:41:21.880 --> 2:41:32.880]  And the good news is, as you said, none of this working. And we've got Lindsey Graham, the guy that supports these, you know, billion and a half dollar airplanes that aren't even as good as a $2 million aircraft.
[2:41:32.880 --> 2:41:42.880]  I mean, if that's admitted, an old used F-15 is better. Running around saying, you'll do what I say, Trump, you'll come out and denounce Russia.
[2:41:42.880 --> 2:41:48.880]  If Trump came out and did this, they would have him. They could bully him forever. They could tell him to do whatever they wanted.
[2:41:48.880 --> 2:42:03.880]  The truth is, we want Tehtan. We want a pivot. If Russia had 98% of our Earth minerals, the Panama Canal on both ends, had bought off much of Congress, had been involved in our election, was controlling Hollywood, buying up all six of the big production houses,
[2:42:03.880 --> 2:42:18.880]  and engaged in all this anti-American activity, threatening Japan, funding North Korea, building artificial islands, stealing our drone submarines, having mobile execution vans, having public executions of Buddhists and Christians,
[2:42:18.880 --> 2:42:29.880]  selling Christians' organs, murdering Tibetans for no reason, dumping toxic waste into the atmosphere like nobody else's business. I mean, China is out of control. You've been there. You've seen it.
[2:42:29.880 --> 2:42:41.880]  And they're the ones in our business. So if Russia was doing 20% of what China was doing, I would be all up in their grill. Russia's not doing anything to the U.S.
[2:42:41.880 --> 2:42:59.880]  Except it's true they're anti-leftist now. They are pushing pro-family values. In Russia, you would be arrested if you put on Fox TV there, the equivalent, a six-year-old that is a trainee and who has sex with people and who wears a ball gag in his mouth and who likes blood splattered on his face.
[2:42:59.880 --> 2:43:16.880]  This is basically conditioning us for pedophilia. So in Russia, that's illegal. Here, it's not. It's forfeit. And the left is so pissed that after 75 years of having Russia under their control as a social experiment, taking a Christian nation, a totally conservative nation,
[2:43:16.880 --> 2:43:29.880]  probably the most conservative in history, and turning it into a leftist hellhole, I'm not defending Tsarist Russia the way it was. It was very, very old world, very, very feudal. But Europe had been feudal just 50 years before.
[2:43:29.880 --> 2:43:40.880]  Germany had been just as feudal as Russia 50 years before. So instead of Russia getting its reform, it got something 100 times worse. Absolute total bentum.
[2:43:40.880 --> 2:43:50.880]  So the Russian people, Alexander Solzhenitsyn, if you want the whole story, won his Nobel Prize for history and literature.
[2:43:50.880 --> 2:43:59.880]  But then he came to the West and found out, oh my God, the Communist Revolution was funded out of New York City. He wrote bestseller books in Russia about it.
[2:43:59.880 --> 2:44:09.880]  They're bestsellers in Germany as well. The entire Russian intelligentsia now knows what really happened. That's why they arrested the oligarchs, the grandkids, the folks that took over Russia, kicked them out.
[2:44:09.880 --> 2:44:28.880]  And the same oligarchs are ruling us today. So we have solidarity with Russia, solidarity with Italy, solidarity with England, solidarity with Catalonia, with any group of people wanting self-destiny, wanting to be on their own, wanting to be their own country.
[2:44:28.880 --> 2:44:40.880]  And so if America ever becomes super evil or super destructive, I'm fine with Texas breaking off, or if part of northern Mexico and Texas decided to set up a free country and it was promoting more freedom.
[2:44:40.880 --> 2:44:49.880]  I'd say do that, you know, if there's no other way to fix it. And clearly, with the euro, it was set up to be a tyranny. It was set up to be unelected.
[2:44:49.880 --> 2:45:04.880]  It was set up to consolidate power in their own inventions. It was set up to merge with the Middle East. So as an act of survival, Europe and Russia and the UK and Ireland and every other place has to stand up and say no.
[2:45:04.880 --> 2:45:12.880]  And look, we don't know what's happened in Florida yet. We don't know if there's multiple shooters. We don't know. They've got one guy in custody to put his name and photo up on screen.
[2:45:12.880 --> 2:45:20.880]  That's in the news now, up on FullWars.com. But what we do know is, as I said, all hell is going to break loose during this election.
[2:45:20.880 --> 2:45:27.880]  I said it two years ago. I said it six months ago. I said it all election night. I said this isn't over. I said they're going to block the electors.
[2:45:27.880 --> 2:45:34.880]  They're going to have recounts. They're going to try to kill Trump. They're going to try to start a war in the Middle East and against Russia because I know the enemy.
