[00:00.000 --> 00:08.880]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[02:30:52.960 --> 02:30:55.960]  This is Ashley Beckford for Infowars.com.
[02:30:55.960 --> 02:30:58.960]  Stay tuned for more special reports.
[02:31:25.960 --> 02:31:28.960]  For more information on all orders above $50,
[02:31:28.960 --> 02:31:34.960]  listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[02:31:34.960 --> 02:31:42.960]  Just go to Infowarsstore.com, select your favorite product or products, click on Autoship and choose how often you want us to send you another order.
[02:31:42.960 --> 02:31:49.960]  As you know, I coined the term 360WIN, and with the new Autoship feature at Infowarslife.com, this is a sure win.
[02:31:49.960 --> 02:31:58.960]  Win, win, win at Infowarslife.com, free shipping on orders above $50, and all out of stock items are never out of stock when you sign up for Autoship.
[02:31:58.960 --> 02:32:03.960]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[02:32:03.960 --> 02:32:12.960]  Young Jevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[02:32:12.960 --> 02:32:19.960]  Young Jevity also offers you an ingenious way to augment your income, and the best part, you'll be helping your friends and family along the way.
[02:32:19.960 --> 02:32:22.960]  Visit Infowarsteam.com today.
[02:32:22.960 --> 02:32:27.960]  Become a member, it discounts on the amazing products and free shipping when you sign up for Autoship,
[02:32:27.960 --> 02:32:34.960]  and you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[02:32:34.960 --> 02:32:35.960]  Another win, win.
[02:32:35.960 --> 02:32:40.960]  That's why I'm a member of the Young Jevity team at Infowarsteam.com, and you can be too.
[02:32:40.960 --> 02:32:44.960]  It's simple, just go to Infowarsteam.com today.
[02:32:44.960 --> 02:32:46.960]  Complete a short sign up and you're part of the team.
[02:32:46.960 --> 02:32:49.960]  That's Infowarsteam.com or InfowarsHealth.com.
[02:32:49.960 --> 02:32:55.960]  So many people call into my radio show and tell me how Young Jevity and the products at Infowarsteam.com have changed their lives.
[02:32:55.960 --> 02:33:11.960]  Check it out for yourself today.
[02:33:11.960 --> 02:33:26.960]  Once the fight starts, we don't stop.
[02:33:26.960 --> 02:33:36.960]  A lot of people inside the system didn't like their plan in 50 years ago, and what you're seeing right now is the organic response to it.
[02:33:36.960 --> 02:33:42.960]  All right, I said I'd do this Russian special. It's very, very important I want to do it.
[02:33:42.960 --> 02:33:49.960]  The magnitude of it is so incredibly important, but since I mentioned Heston, is the media going to crap their breaches and freak out over Trump saying,
[02:33:49.960 --> 02:33:52.960]  they're going to take your guns, they admit they want the guns, which is admitted.
[02:33:52.960 --> 02:33:54.960]  What do we do when the courts are corrupt?
[02:33:54.960 --> 02:33:58.960]  I mean, I guess the Second Amendment guys might have some response, but he's just saying, what do you do?
[02:33:58.960 --> 02:34:00.960]  He's being completely honest.
[02:34:00.960 --> 02:34:06.960]  This is like Cold Dead Hands Revolution. I'm like 1776 will commence again.
[02:34:06.960 --> 02:34:08.960]  And he's trying to take our firearms.
[02:34:08.960 --> 02:34:12.960]  But now they just, oh my gosh. And then it all clicked while I was watching that clip again just 10 minutes ago.
[02:34:12.960 --> 02:34:19.960]  They're trying to cause civil unrest. They might try to kill Hillary as the false flag and then blame Trump.
[02:34:19.960 --> 02:34:21.960]  You should come out and say that.
[02:34:21.960 --> 02:34:24.960]  Oh, crooked. Hillary's way behind in the real polls. She's got fake polls out.
[02:34:24.960 --> 02:34:26.960]  She's got, what, a brain tumor or something?
[02:34:26.960 --> 02:34:30.960]  But they wanted to drop out. They know she's going to lose. Still would act like I wish some harm upon her.
[02:34:30.960 --> 02:34:34.960]  Listen, you old ugly witch, all your crimes, your soul so wicked.
[02:34:34.960 --> 02:34:38.960]  I don't wish any harm on you. I want you to have a nice new process, pig.
[02:34:38.960 --> 02:34:41.960]  But speaking of that, just so everybody can be reminded of Chuck Heston.
[02:34:41.960 --> 02:34:45.960]  This is a guy that came on my show twice.
[02:34:45.960 --> 02:34:50.960]  And I was just so awe-inspired by that. I've even bugged him about it because such a patriot loved his films.
[02:34:50.960 --> 02:34:54.960]  Spent millions of his own money for years flying around his own jet.
[02:34:54.960 --> 02:34:57.960]  You name it, wrote the Second Amendment.
[02:34:57.960 --> 02:35:01.960]  The second time I interviewed him, he goes, Alex, I really like the work you're doing.
[02:35:01.960 --> 02:35:06.960]  And if you ever needed any encouragement or want to strategize, feel free to call me. You've got my number.
[02:35:06.960 --> 02:35:12.960]  And I'm like, uh-huh, yeah. So about a month later, I call it. Nobody answers. There's no voicemail.
[02:35:12.960 --> 02:35:18.960]  And then the next time I call, about like a month after that, it's like, hello. Yes, this is Chuck.
[02:35:18.960 --> 02:35:21.960]  And I talked to him. I don't remember. 30, 40 minutes with him encouraging me.
[02:35:21.960 --> 02:35:25.960]  He realized he was old, he was dying, and he was all there.
[02:35:25.960 --> 02:35:28.960]  You know, he died a few years later, Alzheimer's, and I questioned how quick he died.
[02:35:28.960 --> 02:35:31.960]  That occasion, you name it, there's been a lot of talk about that.
[02:35:31.960 --> 02:35:37.960]  But he just loved to sit there and like try to...
[02:35:37.960 --> 02:35:40.960]  I've been out here on other shows too, encouraging the host.
[02:35:40.960 --> 02:35:44.960]  And I learned he was behind the scenes, just realizing he had the star appeal and stuff,
[02:35:44.960 --> 02:35:47.960]  but realizing he only had value in defending the Republic.
[02:35:47.960 --> 02:35:51.960]  And he had been a civil rights activist in the 50s.
[02:35:51.960 --> 02:35:54.960]  He'd written articles in the 40s, but the movement really started in the 50s.
[02:35:54.960 --> 02:35:58.960]  It got going big, and he would go out to places where people were getting attacked.
[02:35:58.960 --> 02:36:01.960]  He didn't do it in the 60s when it was cool. He did that too.
[02:36:01.960 --> 02:36:07.960]  He was just such a civil rights activist, and they called him all these damn names
[02:36:07.960 --> 02:36:12.960]  and demonized him because he was a good man.
[02:36:12.960 --> 02:36:17.960]  And a humble man invited Michael Moore in his house.
[02:36:17.960 --> 02:36:19.960]  Michael Moore was like mean to him for hours.
[02:36:19.960 --> 02:36:21.960]  And finally he said, okay, time's up, I'm leaving.
[02:36:21.960 --> 02:36:23.960]  And then Moore edited it like he ran off.
[02:36:23.960 --> 02:36:24.960]  No, he had him there for hours.
[02:36:24.960 --> 02:36:25.960]  And the time was up.
[02:36:25.960 --> 02:36:27.960]  That's when he said goodbye.
[02:36:27.960 --> 02:36:32.960]  Walked off into history as a man, a class sack, not a piece of trash.
[02:36:32.960 --> 02:36:34.960]  By the way, I don't like to attack little people,
[02:36:34.960 --> 02:36:37.960]  but Michael Moore was six bodyguards that once your guns and my guns,
[02:36:37.960 --> 02:36:42.960]  once a poor widow's guns, or a poor single mother's guns in Detroit, Michigan,
[02:36:42.960 --> 02:36:46.960]  or Chicago, or Dallas, he's a hypocritical piece of trash.
[02:36:46.960 --> 02:36:47.960]  He knows what he's doing.
[02:36:47.960 --> 02:36:48.960]  He's got a game plan.
[02:36:48.960 --> 02:36:50.960]  But I want to give you the Putin clips.
[02:36:50.960 --> 02:36:52.960]  We're break coming up to do it.
[02:36:52.960 --> 02:36:54.960]  And I won't even plug this hour so we get all of it.
[02:36:54.960 --> 02:36:58.960]  But here's here's a larger clip of Hessian speech from my cold at hands.
[02:36:58.960 --> 02:37:04.960]  How have we gone from this being Americana just 15 years ago to now?
[02:37:04.960 --> 02:37:08.960]  The end of the world, some softball comment by Trump.
[02:37:08.960 --> 02:37:12.960]  It just shows you what we're facing.
[02:37:12.960 --> 02:37:17.960]  Every time our country stands in the path of danger,
[02:37:17.960 --> 02:37:22.960]  an instinct seems to summon her finest first.
[02:37:22.960 --> 02:37:25.960]  Those who truly understand her.
[02:37:25.960 --> 02:37:30.960]  When freedom shivers in the cold shadow of true peril.
[02:37:30.960 --> 02:37:31.960]  True peril.
[02:37:31.960 --> 02:37:36.960]  Always the patriots who first hear the call.
[02:37:36.960 --> 02:37:40.960]  When loss of liberty is looming as it is now.
[02:37:40.960 --> 02:37:46.960]  The siren sounds first in the hearts of freedom's vanguard.
[02:37:46.960 --> 02:37:52.960]  The smoke in the air of our Concord bridges and Pearl harbors
[02:37:52.960 --> 02:37:56.960]  is always smelled first by the farmers
[02:37:56.960 --> 02:38:01.960]  who come from their simple homes to find the fire and fight.
[02:38:01.960 --> 02:38:09.960]  Because they know that sacred stuff resides in that wooden stock and blued steel.
[02:38:09.960 --> 02:38:15.960]  Something that gives the most common man the most uncommon of freedoms.
[02:38:15.960 --> 02:38:20.960]  When ordinary hands can possess such an extraordinary instrument,
[02:38:20.960 --> 02:38:27.960]  that symbolizes the full measure of human dignity and liberty.
[02:38:27.960 --> 02:38:33.960]  That's why those five words issue an irresistible call to us all.
[02:38:33.960 --> 02:38:35.960]  And we must.
[02:38:35.960 --> 02:38:57.960]  So.
[02:38:57.960 --> 02:39:03.960]  So as we set out this year to defeat the divisive forces
[02:39:03.960 --> 02:39:06.960]  that would take freedom away,
[02:39:06.960 --> 02:39:11.960]  I want to say those fighting words for everyone within the sound of my voice.
[02:39:11.960 --> 02:39:14.960]  To hear and to heed.
[02:39:14.960 --> 02:39:20.960]  And especially for you, Mr. Gore.
[02:39:20.960 --> 02:39:26.960]  From my cold, dead hands.
[02:39:26.960 --> 02:39:28.960]  And again, epic speech will live forever.
[02:39:28.960 --> 02:39:30.960]  It isn't that Bush was even good.
[02:39:30.960 --> 02:39:33.960]  I know that Gore was openly anti-gun.
[02:39:33.960 --> 02:39:38.960]  The image of a human with a weapon is the image of a free creature.
