[00:00.000 --> 00:18.640]  The
[2:34:17.180 --> 2:34:22.180]  happens out of a city in China a SARS-like disease all of it it was in
[2:34:22.180 --> 2:34:26.980]  crimson contagion a year before that it was in 10 years before that it was in
[2:34:26.980 --> 2:34:31.100]  a lockstep but now it's going from drills and preparations to the real
[2:34:31.100 --> 2:34:40.380]  thing so now it's time to get the vaccine ready. With the level 4 bio weapons lab
[2:34:40.380 --> 2:34:44.980]  connected system at Chapel Hill that's really working for for detrick and
[2:34:44.980 --> 2:34:49.820]  here's what you don't get anywhere else. As I told you a year and a half ago as I
[2:34:49.820 --> 2:34:55.860]  told you 10 years ago and as Dr. Boyle told you 15 years ago on my show it's
[2:34:55.860 --> 2:35:00.860]  globalist in charge of our bio weapons using Gates and others and Fauci to
[2:35:00.860 --> 2:35:06.340]  transfer it over to the Chinese to a multinational UN lab so they can release
[2:35:06.340 --> 2:35:10.220]  it and attack the world take over the world but the Chinese are like don't
[2:35:10.220 --> 2:35:13.260]  release that we won't be part of the thing if you release it here or if you
[2:35:13.260 --> 2:35:18.260]  release it in America we can blame you we'll do it at a multinational lab that
[2:35:18.260 --> 2:35:23.460]  way it's a multinational lab and so no one will cattle on what they've done
[2:35:23.460 --> 2:35:26.700]  because everybody's involved that's how you get the global government in charge
[2:35:26.700 --> 2:35:30.740]  how corruption works and everybody involved in a smaller corruption now
[2:35:30.740 --> 2:35:35.580]  they'll all support the big corruption and it was J. R. R. Tolkien wrote of the
[2:35:35.580 --> 2:35:39.660]  allegory he was a big Christian but also a world historian about the ring where
[2:35:39.660 --> 2:35:44.220]  Soran makes this many rings for the men this many rings for the elves this many
[2:35:44.220 --> 2:35:47.420]  rings for the dwarves but when they take on those rings they're all controlled
[2:35:47.420 --> 2:35:52.780]  by the one ring you see and that's why they've even had all these different of
[2:35:52.780 --> 2:35:58.140]  instant things where they show us the power of Soran on the all-seeing eye and
[2:35:58.140 --> 2:36:02.340]  so once all these countries and all these groups and all these people have
[2:36:02.340 --> 2:36:09.140]  signed on to the one power well there's a secret that controls it all Satan and
[2:36:09.140 --> 2:36:13.380]  so that's the allegory of the one ring all the other rings and so all these
[2:36:13.380 --> 2:36:18.500]  bio weapon labs give their weapons to this one lab it's released China doubles
[2:36:18.500 --> 2:36:22.620]  a GDP America's in deep trouble everything falls apart they keep us
[2:36:22.620 --> 2:36:27.740]  closed it's all working wonderful their social engineering everything they bring
[2:36:27.740 --> 2:36:31.260]  out the vaccine that carries up the depopulation to get rid of aging US
[2:36:31.260 --> 2:36:35.180]  populations and through the reduced fertility after all China killed 500
[2:36:35.180 --> 2:36:39.740]  million of its people under the one child policy so we're showing China we're
[2:36:39.740 --> 2:36:43.500]  on board look we'll really do it but China this year said we're having three
[2:36:43.500 --> 2:36:47.580]  children now we're not following a new old order we're done thank you and by the
[2:36:47.580 --> 2:36:52.780]  way we control your agents in the United States so just like Hitler and Stalin
[2:36:52.780 --> 2:36:57.260]  turned against each other gates and Fauci in their system that was under
[2:36:57.260 --> 2:37:01.260]  Chinese control the Chinese have thrown them in the wolves and are saying to
[2:37:01.260 --> 2:37:05.460]  Western intelligence go ahead and burn Fauci burn gates we don't care but we
[2:37:05.460 --> 2:37:11.580]  know it came out of Fort Dietrich fence through Chapel Hill sent to China to
[2:37:11.580 --> 2:37:16.620]  then attack America but it wasn't the US military attack this it was globalist
[2:37:16.620 --> 2:37:21.420]  criminals inside working against all nation states and all peoples and that's
[2:37:21.420 --> 2:37:24.700]  why you can't let these bio weapons labs produce this stuff the name of finding
[2:37:24.700 --> 2:37:29.500]  a treatment for a future attack because someone will always use that power a
[2:37:29.500 --> 2:37:33.860]  big corporation a UN a world government who's the winner the UN the big
[2:37:33.860 --> 2:37:37.460]  corporations that's why Apple and Facebook we're all heavily invested in
[2:37:37.460 --> 2:37:41.380]  that very Wuhan operation and then help cover it up because they know the big
[2:37:41.380 --> 2:37:45.020]  bio attack they launched was the future of the world and their takeover what
[2:37:45.020 --> 2:37:48.340]  happens next we'll talk about it straight up
[2:37:50.340 --> 2:37:55.300]  info wars is here because there's a war on for your mind that's why I spent our
[2:37:55.300 --> 2:37:59.740]  motto for more than 25 years and if you research even the UN's own admissions
[2:37:59.740 --> 2:38:04.540]  over 2 billion people on planet Earth out of 7.5 billion have cognitive
[2:38:04.540 --> 2:38:09.260]  disabilities lower IQ because of lack of iodine that's why they work to make
[2:38:09.260 --> 2:38:13.620]  sure iodine isn't in the food isn't in the salt anymore now regular iodine that
[2:38:13.620 --> 2:38:18.780]  you find in food is bound to different minerals and so it's hard for your body
[2:38:18.780 --> 2:38:22.780]  to absorb but if you get the proper type of iodine there's three types that are
[2:38:22.780 --> 2:38:26.860]  good for the body it does amazing things it's essential in the body but we have
[2:38:26.860 --> 2:38:31.260]  our amazing tri iodine a big shipment came in and so we're able to offer it at
[2:38:31.260 --> 2:38:37.260]  the lowest price ever 60% off that is survival shield x3 60% off with three
[2:38:37.260 --> 2:38:42.580]  types of powerful iodine tri iodine is from a patented process that stabilized
[2:38:42.580 --> 2:38:46.500]  the iodine it makes even more powerful the cellular level you and your family
[2:38:46.500 --> 2:38:51.220]  will love it it's incredible for your body get it info or short I come today
[2:38:51.220 --> 2:38:58.300]  what our champions madhouse here's a man who can show you
[2:39:02.940 --> 2:39:09.820]  335 33139 7aye 225 33139 7aye 225 313139 is the info or short hotline
[2:39:09.820 --> 2:39:15.500]  7aye 235 3139 7aye 225 33139 7aye 225 33139 is the info or short hotline
[2:39:15.500 --> 2:39:18.480]  7aye 225 33139 is the info or short hotline
[2:39:18.480 --> 2:39:47.480]  If a war store dot com is simply the best, If a war store dot com beats out all the rest,
[2:39:47.480 --> 2:39:50.480]  that's info wars, store dot com.
[2:39:50.480 --> 2:39:56.480]  The bio-pros are the new non-GMO pollution solution using eco-friendly products to treat
[2:39:56.480 --> 2:39:58.480]  everyday problems while supporting our environment.
[2:39:58.480 --> 2:40:03.480]  For the first time, the bio-pros are bringing to the public market a suite of bio-remediation
[2:40:03.480 --> 2:40:05.320]  products to the everyday consumer.
[2:40:05.320 --> 2:40:10.200]  Their first product they are launching is called BioSeptic Pro, a product specifically designed
[2:40:10.200 --> 2:40:12.840]  to establish a healthy septic system.
[2:40:12.840 --> 2:40:17.180]  BioSeptic Pro contains live microorganisms, not traditional enzymes like its competitors.
[2:40:17.180 --> 2:40:19.120]  This stuff lives in your septic system.
[2:40:19.120 --> 2:40:21.720]  It's really like probiotics for your septic tank.
[2:40:21.720 --> 2:40:26.680]  Say goodbye to septic problems, gas buildup, and odor guaranteed.
[2:40:26.680 --> 2:40:30.360]  BioSeptic Pro is light years ahead of traditional septic treatments.
[2:40:30.360 --> 2:40:34.640]  They have a revolutionary patented delivery system that carries live microorganisms to
[2:40:34.640 --> 2:40:39.600]  treat the problem at its core, making their products up to 100 times more effective than
[2:40:39.600 --> 2:40:40.600]  its competitors.
[2:40:40.600 --> 2:40:44.800]  BioSeptic Pro is safer plumbing, human, animal, and aquatic life.
[2:40:44.800 --> 2:40:51.200]  For your BioSeptic Pro today at thebiopros.com for anaerobic septic tanks, thebiopros.com.
[2:40:51.200 --> 2:40:54.800]  All the evil men in Towers seem to flourish as the good men do nothing.
[2:40:54.800 --> 2:40:59.680]  Well, I'm trying to be a good man, I'm trying to stand up to the right thing, and I've seen
[2:40:59.680 --> 2:41:03.360]  huge effects with what we've done here in Empowers.
[2:41:03.360 --> 2:41:07.800]  Other good men and women getting together and telling the truth that's standing up to
[2:41:07.800 --> 2:41:08.800]  corruption.
[2:41:08.800 --> 2:41:09.800]  But now the global's are coming after us.
[2:41:09.800 --> 2:41:14.040]  And so I need your prayers, I need your financial support, I need your word of mouth to stay
[2:41:14.040 --> 2:41:15.040]  in the fight.
[2:41:15.040 --> 2:41:19.080]  We've got a big sale going right now, pre-shipping double-patriot points on three items that
[2:41:19.080 --> 2:41:24.640]  have been sold out, ultimate crude oil 40% off, X3 60% off, best deliver on that.
[2:41:24.640 --> 2:41:29.160]  And of course bio, triticillinium that is essential for every action of every cell in
[2:41:29.160 --> 2:41:30.160]  your body.
[2:41:30.160 --> 2:41:31.160]  It's 50% off.
[2:41:31.160 --> 2:41:35.960]  They're all back in stock right now at Empowers.com and it's you that has kept us on air.
[2:41:35.960 --> 2:41:39.920]  It is you that has spread the word, it is you that have built this operation and we're
[2:41:39.920 --> 2:41:41.480]  now needed more than ever.
[2:41:41.480 --> 2:41:46.080]  So please continue to shop at Empowers.com and please share the fact that this is an
[2:41:46.080 --> 2:41:49.920]  incredible amount of products with your friends, your family, neighbors, strangers, you name
[2:41:49.920 --> 2:41:54.680]  it at the same time.
[2:41:54.680 --> 2:41:58.680]  You're listening to the Alex Jones Show.
[2:41:58.680 --> 2:42:16.280]  So these social engineers don't just want to depopulate, quote, save the earth.
[2:42:16.280 --> 2:42:20.880]  They want to play God and genetically engineer every single one of us.
[2:42:20.880 --> 2:42:26.200]  They are psychotic degenerates and most of them are pedophiles by research.
[2:42:26.200 --> 2:42:27.200]  They're demons.
[2:42:27.200 --> 2:42:28.200]  They're anti-humans.
[2:42:28.200 --> 2:42:29.600]  They're destroying human progress.
[2:42:29.600 --> 2:42:33.800]  They're suppressing us on our arc to the stars to touch the face of God.
[2:42:33.800 --> 2:42:35.280]  They're in the way of God's plan.
[2:42:35.280 --> 2:42:36.720]  They will be removed.
[2:42:36.720 --> 2:42:44.800]  So the big article is up on Empowers.com, Smoking Gun, One Month Before COVID Outbreak,
[2:42:44.800 --> 2:42:51.040]  Fauci and Moderna sent an mRNA coronavirus vaccine candidate to Wuhan lab link doctor.
[2:42:51.040 --> 2:42:53.520]  He's not link doctor.
[2:42:53.520 --> 2:43:01.480]  He's head of Wuhan projects that was running it out of Chapel Hill and transferred it to
