whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:03:07.500 --> 02:03:11.900]   or the county courthouse, wherever the main place is.
[02:03:11.900 --> 02:03:13.580]   - The clerk. - There's a place you can go
[02:03:13.580 --> 02:03:16.220]   and get a paper ballot and cast your vote.
[02:03:16.220 --> 02:03:18.500]   But if they will not provide you proof
[02:03:18.500 --> 02:03:21.280]   on a touchscreen, computerized voting machine,
[02:03:21.280 --> 02:03:25.620]   which is owned by DieVote, which is owned by George Soros.
[02:03:25.620 --> 02:03:27.620]   - By the way, exactly more than half the ballots
[02:03:27.620 --> 02:03:30.860]   in the country are getting cast on companies he controls.
[02:03:30.860 --> 02:03:32.780]   - Absolutely, so I'm just telling you.
[02:03:32.780 --> 02:03:34.980]   - Bastard. - You can do it.
[02:03:34.980 --> 02:03:36.260]   You can do it, but you gotta do it.
[02:03:36.260 --> 02:03:41.260]   And Alex, we forewarned, we forewarned, and it is now here.
[02:03:41.260 --> 02:03:47.800]   This is the vote that either wins our country back
[02:03:47.800 --> 02:03:51.060]   or at least protects it for a while longer,
[02:03:51.060 --> 02:03:52.780]   or we give it all up.
[02:03:52.780 --> 02:03:56.460]   Now, if she wins, you say, what do you do then?
[02:03:56.460 --> 02:04:00.580]   You know, he's talking about doing term limits.
[02:04:00.580 --> 02:04:02.700]   You know, Alex, Congress ain't gonna vote for that.
[02:04:02.700 --> 02:04:05.620]   You'd have to get a constitutional amendment.
[02:04:05.620 --> 02:04:08.420]   You know, it takes two thirds of the states to vote for that.
[02:04:08.420 --> 02:04:09.260]   - We're almost out of time, Larry,
[02:04:09.260 --> 02:04:12.060]   but I wanna invite you back up for part two of this tomorrow
[02:04:12.060 --> 02:04:12.900]   if you can do it.
[02:04:12.900 --> 02:04:16.860]   I'm posting support you at NicholsLive@AOL.com,
[02:04:16.860 --> 02:04:17.700]   the important work you're doing,
[02:04:17.700 --> 02:04:21.060]   the organization you've got set up, NicholsLive@AOL.com.
[02:04:21.060 --> 02:04:22.700]   Let's get you to pop back in for 30 minutes tomorrow
[02:04:22.700 --> 02:04:25.580]   to talk about what we do, how we identify fraud,
[02:04:25.580 --> 02:04:28.140]   how we stop it, and then what is gonna happen
[02:04:28.140 --> 02:04:28.980]   if Hillary gets in?
[02:04:28.980 --> 02:04:30.900]   Because Trump's gonna win, folks,
[02:04:30.900 --> 02:04:32.540]   but they're gonna try to steal the ballot box
[02:04:32.540 --> 02:04:35.300]   or announce federally, Homeland Security taking over,
[02:04:35.300 --> 02:04:36.900]   that he's lost.
[02:04:36.900 --> 02:04:38.340]   But we've won by exposing him.
[02:04:38.340 --> 02:04:40.580]   We've certainly exposed their operation.
[02:04:40.580 --> 02:04:42.540]   So, you know, we only lose by laying down.
[02:04:42.540 --> 02:04:43.760]   Larry Nichols, thank you so much.
[02:04:43.760 --> 02:04:45.460]   And you've been- - You bet, buddy.
[02:04:45.460 --> 02:04:47.180]   - You know what, I've got Gary Haven coming up.
[02:04:47.180 --> 02:04:48.220]   Is he still in Haiti?
[02:04:48.220 --> 02:04:50.940]   I don't think he's gonna mind
[02:04:50.940 --> 02:04:52.100]   getting backed up a few minutes
[02:04:52.100 --> 02:04:54.620]   because I need to get into this Haiti thing,
[02:04:54.620 --> 02:04:56.180]   but I'll see to ask Larry one more question
[02:04:56.180 --> 02:04:58.640]   about this whole thing.
[02:04:58.640 --> 02:05:01.500]   - We're red on election day.
[02:05:01.500 --> 02:05:03.540]   Perhaps the biggest election in American history
[02:05:03.540 --> 02:05:04.580]   is just days away.
[02:05:04.580 --> 02:05:06.140]   We know that in past elections,
[02:05:06.140 --> 02:05:08.260]   there have been thousands of cases of voter fraud
[02:05:08.260 --> 02:05:10.300]   and election fraud, from dead people voting
[02:05:10.300 --> 02:05:12.580]   to people registering false identifications
[02:05:12.580 --> 02:05:15.020]   to government leaders providing fast-track amnesty
[02:05:15.020 --> 02:05:16.620]   to give illegal immigrants votes.
[02:05:16.620 --> 02:05:18.260]   This is happening right in front of us.
[02:05:18.260 --> 02:05:20.780]   Now we are seeing the establishment send all its hitmen
[02:05:20.780 --> 02:05:22.780]   after the Republican nominee, Donald Trump.
[02:05:22.780 --> 02:05:24.740]   Government shills are campaigning for Clinton.
[02:05:24.740 --> 02:05:26.980]   Mainstream news attacking Donald Trump all day
[02:05:26.980 --> 02:05:28.140]   like rabbit hounds.
[02:05:28.140 --> 02:05:29.880]   Rigged polls being broadcast daily
[02:05:29.880 --> 02:05:31.260]   to provide the fake optics
[02:05:31.260 --> 02:05:33.020]   that Hillary Clinton is actually winning
[02:05:33.020 --> 02:05:34.980]   and to discourage people from voting Trump.
[02:05:34.980 --> 02:05:37.700]   Fake celebrities endorsing Clinton across all platforms.
[02:05:37.700 --> 02:05:39.500]   So with all this, what are we doing
[02:05:39.500 --> 02:05:41.220]   to keep this election from being stolen?
[02:05:41.220 --> 02:05:43.200]   What can we do to prevent election fraud?
[02:05:43.200 --> 02:05:45.140]   I propose that all Donald Trump supporters
[02:05:45.140 --> 02:05:46.420]   wear red on election day.
[02:05:46.420 --> 02:05:48.260]   On November 8th, when you head to the polls
[02:05:48.260 --> 02:05:50.340]   to vote Donald Trump, be decked out in red.
[02:05:50.340 --> 02:05:52.820]   This way, just as we dominated in rally turnout,
[02:05:52.820 --> 02:05:54.380]   we can prove and provide the optics
[02:05:54.380 --> 02:05:56.460]   that we also dominated in voter turnout.
[02:05:56.460 --> 02:05:59.900]   Wear red on election day and make America great again.
[02:05:59.900 --> 02:06:01.620]   - I'm Alex Jones with a simple question.
[02:06:01.620 --> 02:06:04.220]   Will you and your family be financially protected
[02:06:04.220 --> 02:06:05.900]   if there's another economic meltdown?
[02:06:05.900 --> 02:06:08.860]   Like many experts, I believe another devastating crash
[02:06:08.860 --> 02:06:09.700]   is coming.
[02:06:09.700 --> 02:06:11.500]   I think it's a matter of when, not if.
[02:06:11.500 --> 02:06:12.960]   Don't wait for another crisis
[02:06:12.960 --> 02:06:14.420]   that could wipe out your hard-earned money.
[02:06:14.420 --> 02:06:16.980]   Do what I did and call United States Gold Vault
[02:06:16.980 --> 02:06:19.940]   at 844-541-ALEX.
[02:06:19.940 --> 02:06:21.340]   It's a company I trust.
[02:06:21.340 --> 02:06:23.940]   They're offering gold and silver coin survival packs
[02:06:23.940 --> 02:06:27.340]   that could help safeguard your money in an economic meltdown.
[02:06:27.340 --> 02:06:30.620]   I'm talking real money, not paper or worthless stocks.
[02:06:30.620 --> 02:06:32.500]   China recently bought more than a billion dollars
[02:06:32.500 --> 02:06:35.020]   worth of gold, proving that gold is on the move.
[02:06:35.020 --> 02:06:37.820]   Gold and silver are recognized worldwide
[02:06:37.820 --> 02:06:40.900]   as one of the most stable means of protecting finances.
[02:06:40.900 --> 02:06:43.980]   Don't delay, call 844-541-ALEX now
[02:06:43.980 --> 02:06:46.100]   and get a rugged double-locked bank bag
[02:06:46.100 --> 02:06:48.620]   to securely store your coins absolutely free.
[02:06:48.620 --> 02:06:50.140]   These are dangerous times
[02:06:50.140 --> 02:06:53.380]   and you need to make financial protection a priority.
[02:06:53.380 --> 02:06:56.060]   I personally own these survival packs and you should too.
[02:06:56.060 --> 02:06:59.580]   Pick up the phone and call 844-541-ALEX now.
[02:06:59.580 --> 02:07:01.380]   We're selling a product, DNA Force,
[02:07:01.380 --> 02:07:06.140]   that is the very best nutraceutical that we can produce.
[02:07:06.140 --> 02:07:09.300]   Dr. Grip, it took years for you to develop DNA Force for us.
[02:07:09.300 --> 02:07:11.240]   - It's been something that I've been working on
[02:07:11.240 --> 02:07:12.340]   for a long time, Alex,
[02:07:12.340 --> 02:07:14.920]   because I think it's very, very important.
[02:07:14.920 --> 02:07:18.180]   What the aging process is is when the cell replicates,
[02:07:18.180 --> 02:07:21.020]   we lose a little bit of our telomeres.
[02:07:21.020 --> 02:07:24.260]   Telomeres are the little cups on the end of our chromosomes.
[02:07:24.260 --> 02:07:25.980]   - And when it runs out, you start dying.
[02:07:25.980 --> 02:07:28.900]   - We chose the PQQ because it has over 175
[02:07:28.900 --> 02:07:30.220]   different clinical trials.
[02:07:30.220 --> 02:07:33.260]   It's one of the most effective substances in the world.
[02:07:33.260 --> 02:07:34.860]   It works like an antioxidant.
[02:07:34.860 --> 02:07:38.300]   It works to repair nerve growth factor.
[02:07:38.300 --> 02:07:40.900]   - So this is a formula to deliver the maximum amount.
[02:07:40.900 --> 02:07:41.980]   It's in powder form.
[02:07:41.980 --> 02:07:44.780]   - We have so many five-star reviews.
[02:07:44.780 --> 02:07:47.380]   I take this, this is the product that I take.
[02:07:47.380 --> 02:07:50.220]   Infowarslife.com and the profit we make,
[02:07:50.220 --> 02:07:52.060]   we fight the globals, we fight the new world order.
[02:07:52.060 --> 02:07:55.460]   - Secure your DNA Force today at Infowarslife.com
[02:07:55.460 --> 02:07:58.900]   or call toll free 888-253-3139.
[02:07:58.900 --> 02:08:03.360]   (upbeat music)
[02:08:03.360 --> 02:08:10.660]   - The answer to 1984 is 1776.
[02:08:10.660 --> 02:08:14.100]   You're listening to The Alex Jones Show.
[02:08:16.200 --> 02:08:17.620]   Gary Haben for part two of the interview
[02:08:17.620 --> 02:08:19.820]   we started yesterday is gonna be joining us
[02:08:19.820 --> 02:08:20.880]   coming up at the bottom of the hour.
[02:08:20.880 --> 02:08:23.660]   And we have a seven minute video we haven't premiered yet
[02:08:23.660 --> 02:08:25.580]   of the carnage in Haiti.
[02:08:25.580 --> 02:08:29.620]   And when I sit back and try to prepare my mind
[02:08:29.620 --> 02:08:32.420]   to say put out a video chronicling the Clinton's crimes,
[02:08:32.420 --> 02:08:36.380]   it's mind numbing.
[02:08:36.380 --> 02:08:41.380]   I mean, these are such truly nasty, greedy, horrible people
[02:08:41.380 --> 02:08:44.180]   that it's coming out that any building they're in,
[02:08:44.180 --> 02:08:45.860]   they just suddenly want everything in the building.
[02:08:45.860 --> 02:08:46.900]   They're kleptocrats.
[02:08:46.900 --> 02:08:51.700]   They are truly governing kleptomaniacs
[02:08:51.700 --> 02:08:57.580]   who want your very life.
[02:08:57.580 --> 02:08:59.660]   I mean, they knew for a decade
[02:08:59.660 --> 02:09:02.540]   that they were shipping HIV, hepatitis blood out
[02:09:02.540 --> 02:09:04.420]   and having it mixed in a factor eight
[02:09:04.420 --> 02:09:07.180]   show everyone would get HIV and hepatitis that took it,
[02:09:07.180 --> 02:09:08.640]   the hemophiliacs and others.
[02:09:08.640 --> 02:09:13.300]   And people came to the Clinton's a couple of years into it.
[02:09:13.300 --> 02:09:15.580]   And he said, and Hillary's like,
[02:09:15.580 --> 02:09:16.780]   we're getting paid, I don't care.
[02:09:16.780 --> 02:09:20.780]   I mean, I interviewed the doctor who was at the hospital
[02:09:20.780 --> 02:09:24.900]   at the major prison who actually went to the Clinton's.
[02:09:24.900 --> 02:09:26.500]   Their response was to try to get him fired
[02:09:26.500 --> 02:09:28.140]   and then have his offices robbed.
[02:09:28.140 --> 02:09:31.000]   I mean, it's pretty hardcore folks to know
[02:09:31.000 --> 02:09:33.020]   you're gonna kill over a hundred thousand people.
[02:09:33.020 --> 02:09:35.000]   Conservatively, the Clinton's killed.
[02:09:35.000 --> 02:09:36.860]   Other states, 'cause they had that big blood scandal,
[02:09:36.860 --> 02:09:37.900]   there were shortages of blood,
[02:09:37.900 --> 02:09:40.580]   wouldn't sell it out of the inmates stock
[02:09:40.580 --> 02:09:42.700]   'cause it was so many diseases.
[02:09:42.700 --> 02:09:45.220]   Well, they knew people had them and were doing it.
[02:09:45.220 --> 02:09:47.720]   And I go back to that, it's just like,
[02:09:47.720 --> 02:09:49.200]   man, these are bad people.
[02:09:49.200 --> 02:09:52.460]   Then it came out in the lawsuits, they knew.
[02:09:52.460 --> 02:09:54.600]   And so did the Bayer Pharmaceutical head.
[02:09:54.600 --> 02:09:58.660]   Came out in the court records, they said,
[02:09:58.660 --> 02:09:59.780]   sir, this is gonna kill people.
[02:09:59.780 --> 02:10:00.900]   They said, I don't care.
[02:10:00.900 --> 02:10:03.940]   Too many hemophiliacs, too many sick people anyways.
[02:10:03.940 --> 02:10:07.240]   And then all the witnesses to hurt.
[02:10:07.240 --> 02:10:09.340]   I mean, when a black person walks out of the room,
[02:10:09.340 --> 02:10:12.220]   she calls them an N-word or she'll do it to their face
[02:10:13.140 --> 02:10:15.260]   and hit Secret Service in the head with books
[02:10:15.260 --> 02:10:18.060]   and hit Bill in the head with ashtrays.
[02:10:18.060 --> 02:10:20.980]   I mean, you know, man.
[02:10:20.980 --> 02:10:25.500]   You know, the good part about it is that God appoints a man
[02:10:25.500 --> 02:10:27.660]   one life to live, 75 years on average.
[02:10:27.660 --> 02:10:29.360]   And you know, old Hillary,
[02:10:29.360 --> 02:10:30.820]   I don't think she's gonna make it to 75.
[02:10:30.820 --> 02:10:33.820]   And I don't wish her even personally any harm.
[02:10:33.820 --> 02:10:35.340]   I just want that demonic entity
[02:10:35.340 --> 02:10:36.940]   to stop abusing innocent people.
[02:10:36.940 --> 02:10:40.520]   But I think about them stealing.
[02:10:40.520 --> 02:10:42.500]   I mean, they got over 90% of the donations
[02:10:42.500 --> 02:10:43.420]   that were supposed to go to Haiti.
[02:10:43.420 --> 02:10:45.180]   Everybody sent it to them.
[02:10:45.180 --> 02:10:46.380]   'Cause they're liberals.
[02:10:46.380 --> 02:10:47.660]   They're good white people
[02:10:47.660 --> 02:10:49.740]   and they're gonna take care of the black people.
[02:10:49.740 --> 02:10:51.720]   And they stole all that money.
[02:10:51.720 --> 02:10:54.220]   And they started all these wars
[02:10:54.220 --> 02:10:56.420]   and they do all these bad things
[02:10:56.420 --> 02:10:58.260]   and they just are so wicked.
[02:10:58.260 --> 02:11:03.260]   But I guess we become an evil nation
[02:11:03.260 --> 02:11:04.580]   so that's who God's put over us.
[02:11:04.580 --> 02:11:07.380]   And I guess if we don't wake up and see through it all
[02:11:07.380 --> 02:11:09.340]   and Trump's not gonna be perfect,
[02:11:09.340 --> 02:11:12.220]   but he's not out to get us, then we deserve what we get.
[02:11:12.220 --> 02:11:13.060]   But here's the deal.
[02:11:13.060 --> 02:11:13.980]   America's doing the right thing.
[02:11:13.980 --> 02:11:16.220]   They're trying to elect Trump.
[02:11:16.220 --> 02:11:18.500]   You see the whole media and the whole system against him.
[02:11:18.500 --> 02:11:20.260]   You know, Larry Nichols, I'm gonna have you back up tomorrow
[02:11:20.260 --> 02:11:21.780]   'cause you've been proven right.
[02:11:21.780 --> 02:11:23.220]   You've been on target on all of this
[02:11:23.220 --> 02:11:24.420]   and I really wanna war game this with you.
[02:11:24.420 --> 02:11:25.340]   I'd open the phones up too,
[02:11:25.340 --> 02:11:26.900]   but just in closing,
[02:11:26.900 --> 02:11:27.740]   'cause I'm gonna get Gary Haven on
[02:11:27.740 --> 02:11:28.940]   with the latest on Haiti.
[02:11:28.940 --> 02:11:32.980]   But Hillary Fixer breaks ranks.
