[00:00:00.683 --> 00:00:04.754]  Infowars.com is tomorrow's news.
[02:36:50.513 --> 02:36:52.876]  Oh, it's too good.
[02:36:52.876 --> 02:36:56.219]  We will remember Bernie.
[02:36:56.219 --> 02:37:00.223]  He is so NPC.
[02:37:00.223 --> 02:37:11.135]  We raise awareness for all the NPCs out there because non-players are players too.
[02:37:11.135 --> 02:37:13.057]  Don't let your mad
[02:37:20.629 --> 02:37:23.712]  Seriously, folks, we're raising awareness.
[02:37:23.712 --> 02:37:35.543]  All the lost NPCs out there, stuck in an interdimensional loop, bound to mental nothingness.
[02:37:42.426 --> 02:37:44.767]  Yes, that's right.
[02:37:44.767 --> 02:37:58.374]  We honor all the lost NPCs that will never be able to break free of their NPC loop.
[02:37:58.374 --> 02:38:05.418]  Never be able to go into a different dimension because they're stuck in an infinite loop.
[02:38:05.418 --> 02:38:08.579]  They are the non-player characters.
[02:38:10.819 --> 02:38:14.741]  Coming to a town near you in the form of a Trump protest.
[02:38:14.741 --> 02:38:19.163]  Coming to a town near you in the form of a women's march.
[02:38:19.163 --> 02:38:24.105]  Coming to a town near you in a resist Kavanaugh movement.
[02:38:24.105 --> 02:38:27.366]  Coming to the latest Hollywood film.
[02:38:27.366 --> 02:38:31.828]  And on the stage of all the late night comedy shows.
[02:38:31.828 --> 02:38:38.711]  We remember the lost NPCs stuck in an infinite loop of radical leftist ideology.
[02:38:45.578 --> 02:38:47.219]  And we don't weep for the members.
[02:38:47.219 --> 02:38:53.821]  But we do remember.
[02:38:53.821 --> 02:39:01.184]  Alright.
[02:39:01.184 --> 02:39:02.585]  Here, we go back into the loop.
[02:39:02.585 --> 02:39:03.585]  We're back in the loop, guys.
[02:39:03.585 --> 02:39:04.905]  Then tell me what it is.
[02:39:04.905 --> 02:39:08.807]  I'm just asking you, what is an NPC?
[02:39:08.807 --> 02:39:10.408]  I'm just, I'm asking you what an NPC is.
[02:39:13.283 --> 02:39:15.304]  I'm asking you a question, man.
[02:39:15.304 --> 02:39:16.145]  You won't answer.
[02:39:16.145 --> 02:39:17.706]  I've asked you nine times.
[02:39:17.706 --> 02:39:23.650]  What is an NPC?
[02:39:23.650 --> 02:39:26.011]  Can you answer the question, man?
[02:39:26.011 --> 02:39:26.792]  You're a news guy.
[02:39:26.792 --> 02:39:30.454]  You're a reporter.
[02:39:30.454 --> 02:39:38.499]  You.
[02:39:38.499 --> 02:39:41.641]  Let's go to Michael calling in from Georgia.
[02:39:41.641 --> 02:39:42.362]  Go ahead, Michael.
[02:39:44.232 --> 02:39:47.956]  Hey, Owen, how are you tonight?
[02:39:47.956 --> 02:39:49.978]  Wide awake.
[02:39:49.978 --> 02:39:50.418]  Good.
[02:39:50.418 --> 02:39:54.463]  Hey, is this the greatest country in the world?
[02:39:54.463 --> 02:39:55.243]  Oh, I don't know.
[02:39:55.243 --> 02:39:58.086]  You know, everyone basically risks their life to come here.
[02:39:58.086 --> 02:40:00.329]  Hell, they're leaving to get gang-raped just to get here.
[02:40:00.329 --> 02:40:01.990]  But, I don't know.
[02:40:01.990 --> 02:40:04.333]  I guess that means it's pretty great, Michael.
[02:40:05.580 --> 02:40:12.782]  You know, but you tell us that our government for 70 years has been poisoning us with a campaign of fluorinated water.
[02:40:12.782 --> 02:40:17.163]  They've created GMOs to make us weak and thick and fat.
[02:40:17.163 --> 02:40:23.044]  They have actually created vaccines to make us autistic and poisonous.
[02:40:23.044 --> 02:40:24.265]  You tell us our boats
[02:40:25.667 --> 02:40:28.728]  It's completely rigged.
[02:40:28.728 --> 02:40:34.711]  Our election system is corrupt like a third world government, like a banana republic.
[02:40:34.711 --> 02:40:47.616]  You tell us that our government was beyond 9-11, our government was behind Sandy Hook, our government was behind Oklahoma City, our government was behind Boston bombing, that our government is evil.
[02:40:47.616 --> 02:40:51.097]  And Democrats, you say, are domestic terrorists.
[02:40:51.437 --> 02:41:00.285]  Half of my neighborhood, you consider Democrats are domestic terrorists, and this is the greatest country in the world?
[02:41:00.285 --> 02:41:03.207]  You're damn right!
[02:41:03.207 --> 02:41:05.929]  Oh, okay, our government poisons us.
[02:41:05.929 --> 02:41:06.990]  Where would you rather live?
[02:41:06.990 --> 02:41:09.452]  Hold on, hold on, this is a great conversation.
[02:41:09.452 --> 02:41:13.596]  A, are you disagreeing with any of the things that I'm reporting that you're claiming here?
[02:41:14.673 --> 02:41:26.401]  Well, absolutely, because the American Dental Association, which I believe Alex's father's a member of, says fluorination of water is one of the greatest things that's ever happened as far as dental cavities.
[02:41:26.401 --> 02:41:26.801]  Really?
[02:41:26.801 --> 02:41:32.304]  Point me to the scientific study that shows ingesting fluoride is good for dental hygiene.
[02:41:32.304 --> 02:41:34.286]  Point me to that study, please.
[02:41:34.286 --> 02:41:36.827]  Well, it's the American Dental Association that says it.
[02:41:36.827 --> 02:41:38.849]  Look on their website.
[02:41:38.849 --> 02:41:42.451]  Did you say our government sprays chemtrails in the air to poison us?
[02:41:43.806 --> 02:41:45.547]  Dude, so we have a corrupt government.
[02:41:45.547 --> 02:41:46.608]  You're missing the point.
[02:41:46.608 --> 02:41:53.233]  The concept of America and independence is what we love, and that's what makes this country great.
[02:41:53.233 --> 02:41:56.576]  Well, the country's great, but our government's poisoning us.
[02:41:56.576 --> 02:42:00.859]  The government's great, and they're actually- Yeah, they're sold out to globalism.
[02:42:00.859 --> 02:42:02.601]  They're sold out to eugenics.
[02:42:02.601 --> 02:42:04.722]  That's what I'm trying to stop.
[02:42:04.722 --> 02:42:08.946]  What about- At least I can still try to stop it.
[02:42:08.946 --> 02:42:11.848]  What about Saudi Arabia and Trump?
[02:42:12.552 --> 02:42:17.094]  You believe they did a $110 billion deal with him?
[02:42:17.094 --> 02:42:18.434]  Yeah, I don't like it.
[02:42:18.434 --> 02:42:20.555]  I don't like Saudi Arabia bombing Yemen.
[02:42:20.555 --> 02:42:25.136]  I don't like Saudi Arabia being head of the UN Rights Commission when women don't have any rights.
[02:42:25.136 --> 02:42:27.497]  I report on all of this.
[02:42:27.497 --> 02:42:29.338]  Oh, but Trump's all for them.
[02:42:29.338 --> 02:42:30.478]  He's in their back pocket.
[02:42:30.478 --> 02:42:32.419]  They're in his back pocket.
[02:42:32.419 --> 02:42:34.499]  You don't care about that?
[02:42:34.499 --> 02:42:34.980]  I do care.
[02:42:34.980 --> 02:42:35.960]  What are you talking about?
[02:42:35.960 --> 02:42:37.220]  I just said it right here.
[02:42:37.220 --> 02:42:38.481]  What do you mean I don't care about it?
[02:42:38.481 --> 02:42:39.541]  I report on it all the time.
[02:42:42.432 --> 02:42:47.286]  Defending the Republic from enemies foreign and domestic.
[02:42:47.286 --> 02:42:48.770]  It's Alex Jones!
[02:42:53.959 --> 02:43:02.343]  It's really hard to have the energy at the end of the day to still get to the gym or to go for a run or go to the park or heck, even take your dog for a walk.
[02:43:02.343 --> 02:43:03.804]  Believe me, I know.
[02:43:03.804 --> 02:43:08.506]  I spend hours in front of a screen and then hours in front of bright lights every day.
[02:43:08.506 --> 02:43:13.509]  But thanks to Super Male Vitality at Infowarestore.com, I still have that energy.
[02:43:13.729 --> 02:43:33.892]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[02:43:34.392 --> 02:43:38.375]  So go to InfoWarsTore.com and get Supermail Vitality before it's gone.
[02:43:38.375 --> 02:43:42.058]  This is actually our last run of Supermail Vitality.
[02:43:42.058 --> 02:43:47.062]  So I want you to experience Supermail Vitality before it's too late.
[02:43:47.062 --> 02:43:49.804]  Unleash the Supermail in you.
[02:43:49.804 --> 02:43:53.867]  Supermail Vitality from InfoWarsTore.com.
[02:43:53.867 --> 02:43:57.750]  Words cannot describe how big the stakes are for the future of humanity right now.
[02:43:59.102 --> 02:44:07.220]  InfoWars is being openly targeted by the Democratic Party, leftist CIA operatives, the corrupt Justice Department, and the entire Soros crime syndicate.
[02:44:07.220 --> 02:44:09.064]  People say, why would you start a fight with them?
[02:44:09.755 --> 02:44:13.219]  Because they were already dominating and running America into the ground.
[02:44:13.219 --> 02:44:15.841]  And I knew we had no future if we didn't do this.
[02:44:15.841 --> 02:44:18.124]  So we've already had incredible success.
[02:44:18.124 --> 02:44:30.556]  But if you will simply realize how epic this is, and understand how real this fight is, and why we've been made the main target, and if you financially support us, and if you spread the word about our articles and videos, InfoWars.com,
[02:44:31.710 --> 02:44:35.413]  We won't just continue to stand up against these brutal scumbags.
[02:44:35.413 --> 02:44:36.594]  We'll win.
[02:44:36.594 --> 02:44:39.516]  We have huge sales at InfoWarsStore.com right now.
[02:44:39.516 --> 02:44:46.662]  And we're still able to operate the shopping cart and get stuff shipped out to you, despite the fact we're trying to block our commerce and your right to the market.
[02:44:46.662 --> 02:44:50.345]  But if you don't stand up and support us financially, Soros and Globus may win.
[02:44:50.345 --> 02:44:51.586]  This is InfoWars Darkest Hour.
[02:44:51.586 --> 02:44:52.766]  We need your support.
[02:44:52.766 --> 02:44:53.327]  I'm counting on you.
[02:44:54.847 --> 02:45:01.140]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[02:45:01.140 --> 02:45:02.182]  Ultimate Bone Broth.
[02:45:03.920 --> 02:45:10.504]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[02:45:10.504 --> 02:45:19.590]  This incredible formula will help you get the most out of your workout with the power of ultra-high quality bone broth, one of the most popular health trends on the planet.
[02:45:19.590 --> 02:45:31.417]  Built with more than 7 different superfoods and crucial compounds, Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[02:45:31.997 --> 02:45:43.963]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[02:45:43.963 --> 02:45:47.685]  It's time to experience what Ultimate Bone Broth can do for you.
[02:45:47.685 --> 02:45:52.968]  Get a bottle of the all-new version of a fan-favorite product today at InfoWarsTore.com.
[02:45:54.767 --> 02:45:59.609]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[02:45:59.609 --> 02:46:09.072]  With changes in diet, unnatural ingredients and stress, you may not be able to get all the necessary nutrients, amino acids, vitamins and minerals needed daily.
[02:46:09.072 --> 02:46:13.853]  That's why InfoWars Life created the powerful Vitamin Mineral Fusion Formula.
[02:46:13.853 --> 02:46:22.116]  The new platinum standard of advanced multivitamin formulation, Vitamin Mineral Fusion uses a unique delivery system to maximize the effects
[02:46:22.236 --> 02:46:22.556]  I think so.
[02:46:57.880 --> 02:47:00.702]  You're listening to The Alex Jones Show.
[02:47:00.702 --> 02:47:01.383]  The answer to 1984 is 1776.
[02:47:01.383 --> 02:47:06.468]  You're listening to The Alex Jones Show.
[02:47:16.490 --> 02:47:20.419]  Yeah, I'm for Trump!
[02:47:20.419 --> 02:47:24.107]  Oh my gosh, I'm not a cult member and I realize Trump's not perfect!
[02:47:25.800 --> 02:47:30.564]  No one said he's perfect, but right now he is actually capitulating.
[02:47:30.564 --> 02:47:38.590]  They murdered a reporter in Turkey, and every single sign leads to that.
[02:47:38.590 --> 02:47:40.011]  You told us.
[02:47:40.011 --> 02:47:42.913]  I saw Alex Jones cry like a baby.
[02:47:42.913 --> 02:47:44.354]  Oh, I felt bad.
[02:47:44.354 --> 02:47:46.336]  He's cracked all over us.
[02:47:46.336 --> 02:47:48.938]  The next Monday, he was fine with it.
[02:47:55.894 --> 02:47:58.319]  You look like a fool sitting next to him!
[02:48:05.248 --> 02:48:09.790]  Seriously, you sat there looking like an idiot next to Alex Jones.
[02:48:09.790 --> 02:48:12.351]  He cried like a baby.
[02:48:12.351 --> 02:48:13.751]  I've never seen anything like that.
[02:48:13.751 --> 02:48:15.272]  Yeah, yeah, you're right.
[02:48:15.272 --> 02:48:25.035]  He cried because we were being led to believe that innocent people in Syria were getting bombed and that our president was going along with a false narrative, which maybe he did capitulate to a little bit.
[02:48:25.035 --> 02:48:26.176]  And yeah, we didn't like it.
[02:48:27.426 --> 02:48:29.488]  He's cried like a baby.
[02:48:29.488 --> 02:48:35.133]  What kind of psychologically screwed up person cries like a baby, Owen?
[02:48:35.133 --> 02:48:36.014]  On TV?
[02:48:36.014 --> 02:48:36.394]  What?
[02:48:36.394 --> 02:48:37.995]  What are you talking about?
[02:48:37.995 --> 02:48:40.117]  You've never cried?
[02:48:40.117 --> 02:48:42.780]  Have you ever seen Owen Cooper cry on TV?
[02:48:42.780 --> 02:48:43.921]  Wait, wait, wait.
[02:48:43.921 --> 02:48:44.761]  Hold on, Michael.
