[00:00.000 --> 00:07.000]  the
[02:03:10.160 --> 02:03:19.600]  entrenched slavery of all of humanity, with them being a very, very, very tiny, tiny percentage
[02:03:19.600 --> 02:03:28.320]  of the whole human population, ruling that slave class as gods on earth. This is what their ultimate
[02:03:28.320 --> 02:03:34.400]  goal is. This is what they want to achieve. And they are beginning the process in the
[02:03:34.400 --> 02:03:44.160]  post COVID post pandemic, I call it the post pandemic Psyop time that we are living in.
[02:03:45.600 --> 02:03:55.200]  What they are moving toward is an overt form of slavery. See, we are already living under
[02:03:55.200 --> 02:04:02.080]  covert slavery. I'm sorry. Yes, we are living under covert slavery. We are living under occulted
[02:04:02.080 --> 02:04:08.240]  slavery, meaning it's hidden from the eyes of the average human being. They cannot readily see
[02:04:08.880 --> 02:04:13.920]  the complete slavery that human beings are already really living under. It's been
[02:04:14.960 --> 02:04:21.200]  hidden from their awareness so that they will not rebel against it. The perfect slave is one who
[02:04:21.200 --> 02:04:26.480]  has been made to not understand that they're already in the state of slavery because they're
[02:04:26.480 --> 02:04:33.120]  living in a state of duress. They're living in a state of implied threat of violence.
[02:04:33.120 --> 02:04:39.360]  If they do not comply with the commands of the ruling class, of the occult ruling class.
[02:04:39.920 --> 02:04:49.600]  So they now in the post pandemic world, they want to move their control into an even deeper
[02:04:49.600 --> 02:04:56.240]  and more entrenched state where it is no longer just a covert form of slavery. They want to move
[02:04:56.240 --> 02:05:02.240]  it into an overt form of slavery where they are going to come out. They call this in the occult
[02:05:02.240 --> 02:05:09.440]  world the externalization of the hierarchy, the hierarchy of power, the hierarchy of control.
[02:05:09.440 --> 02:05:14.240]  That is going to be externalized now. They're already beginning to do that. They've already
[02:05:14.240 --> 02:05:20.000]  written white papers and books and just come out on interviews openly and say we're going to turn
[02:05:20.000 --> 02:05:25.840]  people into an algorithm. We're going to turn them into a robot that really does not have
[02:05:25.840 --> 02:05:31.360]  free will where free will is a complete illusion and they can only respond to the algorithms
[02:05:31.360 --> 02:05:36.240]  that we programmed into them. And that is the state that they are trying to move the world into
[02:05:36.240 --> 02:05:44.160]  at this point. And there is a subtle war going on between the rulers of the world. Some of them
[02:05:44.160 --> 02:05:51.920]  want to remain in this form of covert or occult control. And now I would say if I had to make a
[02:05:51.920 --> 02:05:59.120]  guesstimate I'd say maybe about one in five, one in six of them maybe wants to move this form of
[02:05:59.120 --> 02:06:07.600]  control to absolute overt in your face slavery where they would come out in the open and basically
[02:06:07.600 --> 02:06:14.720]  say we are your rulers. You are our slaves and subjects. If you do not comply to our commands
[02:06:14.720 --> 02:06:20.160]  we will send our armies, our militaries, our police to simply eliminate you and kill you.
[02:06:20.160 --> 02:06:25.040]  And let's expand on that. Let's expand on that. They could just kill most of us as robots but
[02:06:25.040 --> 02:06:30.640]  they want the ritual of us submitting and bowing and we look at drag queen story time with pedophiles
[02:06:30.640 --> 02:06:35.200]  all of it is about the most extreme thing to see if we'll just give up and roll over. You're
[02:06:35.200 --> 02:06:40.000]  absolutely right. They're going from beta to operational. Why are they emerging right now?
[02:06:40.000 --> 02:06:47.600]  Is it out of strength or weakness? I feel that they believe that they have humanity in the mental
[02:06:47.600 --> 02:06:55.360]  place exactly where they want them. They feel that they have prepared us psychologically for
[02:06:55.360 --> 02:07:01.360]  slavery and ultimately slaughter. And you know as you said this isn't just even about that. This
[02:07:01.360 --> 02:07:09.920]  is about the degradation of the human soul. They ultimately want to destroy the soul of human beings.
[02:07:09.920 --> 02:07:15.920]  That is what they want in their ultimate long-term plan, their ultimate long-term goal and agenda
[02:07:15.920 --> 02:07:24.160]  is to capture the soul of human beings. Slavery itself is actually a means on to that end
[02:07:24.160 --> 02:07:30.720]  because slavery is the complete destruction of the soul. There is no lower state of consciousness
[02:07:30.720 --> 02:07:37.440]  that a being can exist in because in that state what has been removed from the being and from
[02:07:37.440 --> 02:07:43.360]  their whole mental makeup, their whole spiritual makeup is the greatest gift of the creator of
[02:07:43.360 --> 02:07:51.760]  the universe, free will. Free will is what we have been gifted as a birthright to use to create
[02:07:51.760 --> 02:07:58.960]  whatever conditions we wish to create for ourselves. And what these globalist satanic occultists
[02:07:58.960 --> 02:08:06.080]  want to ultimately do is to destroy the human soul by destroying free will. That is the lowest
[02:08:06.080 --> 02:08:13.200]  state of consciousness that they can put people into through a form of seduction through a form
[02:08:13.200 --> 02:08:20.080]  of mental influence and what I just simply call mind control. What is really going on is that they
[02:08:20.080 --> 02:08:26.640]  have mind-controlled people into believing through their media, through their school systems, etc.
[02:08:27.280 --> 02:08:34.400]  that there is legitimacy to the concept of human authority. This is the new religion. The new
[02:08:34.400 --> 02:08:40.400]  religion is that government is God, that authority is God, that their dictates must be obeyed,
[02:08:40.400 --> 02:08:46.720]  that we must comply, that we have some sort of moral obligation to comply to their dictates
[02:08:46.720 --> 02:08:56.560]  and commands. And all this is a continuation in the modern world of the old religion of kingship.
[02:08:57.120 --> 02:09:03.680]  Authority was always vested in the old world. The old world order, as many researchers call it,
[02:09:03.680 --> 02:09:11.520]  was kingship. It was one ruler or one family, perhaps a dynastic family, ruling over other
[02:09:11.520 --> 02:09:17.440]  people as their subjects. The people were the subjects and then they called the king or the
[02:09:17.440 --> 02:09:23.840]  queen the sovereign, the one who is above rulership. And there is only one or a small select group of
[02:09:23.840 --> 02:09:29.200]  royalty and they get to, they are the ruling class and they get to rule everybody else.
[02:09:29.200 --> 02:09:33.520]  And let's expand on that. They're trying to go back to that. So they called the old world order, but
[02:09:33.520 --> 02:09:38.240]  really the new world order is trying to take us back to that. What would you call the Renaissance
[02:09:38.240 --> 02:09:42.400]  and the Great Enlightenment? Was that a good thing or a bad thing? And why do we see our revolution
[02:09:42.960 --> 02:09:50.400]  in 1776, simultaneously by Adam Weisop's revolution over in Europe? I see that as two
[02:09:50.400 --> 02:09:56.320]  competing factions realizing that the turning point was there. Absolutely. Great question,
[02:09:56.320 --> 02:10:01.840]  Alex, and I'll unpack that a little bit. You know, again, the old world order, this form of
[02:10:01.840 --> 02:10:09.200]  authority vested in one being, the king or the queen. I ask people to be honest with themselves
[02:10:09.200 --> 02:10:17.040]  and look at this from a purely moral perspective. Was that condition that humanity was often forced
[02:10:17.040 --> 02:10:21.920]  to live under in any particular geographic region of this planet in the ancient world,
[02:10:21.920 --> 02:10:29.680]  was that situation ever moral? Could it ever have been moral? There is no free will involved,
[02:10:29.680 --> 02:10:34.720]  there is coercion involved, there is duress involved, and there is violence ultimately
[02:10:34.720 --> 02:10:42.880]  involved. That situation can never be moral. And now they have moved it into the space of
[02:10:42.880 --> 02:10:50.080]  creating a new form of this ancient control system, a new form of this old religion,
[02:10:50.080 --> 02:10:56.080]  the old world order. They are now making a new version of it in the modern day. This is the new
[02:10:56.080 --> 02:11:02.640]  world order, or what I call in my research, the dark new world order, because as you rightfully
[02:11:02.640 --> 02:11:11.520]  said, there are competing aspects to what can be created in the future for a new world. And
[02:11:11.520 --> 02:11:16.000]  there I look at it as there's a dark new world order that we can move toward, and we already
[02:11:16.000 --> 02:11:21.680]  are moving toward that as a species very rapidly actually. And then there's a light new world
[02:11:21.680 --> 02:11:27.200]  order, there's a positive new world that we are capable of creating. So just the term new world
[02:11:27.200 --> 02:11:32.960]  order in and of itself, I don't see as a negative thing. And that may horrify some of the viewing
[02:11:32.960 --> 02:11:37.600]  audience because they've been so conditioned to believe that just those words are just negative
[02:11:37.600 --> 02:11:44.400]  in and of themselves. There can be a positive new world order if we work to dispel the myth
