[00:00:00.009 --> 00:00:00.990]  We're good.
[02:16:07.308 --> 02:16:09.389]  People can't believe that they're going to be killed.
[02:16:09.389 --> 02:16:10.510]  People think they're bulletproof.
[02:16:10.510 --> 02:16:11.390]  You are not bulletproof.
[02:16:11.390 --> 02:16:13.632]  Believe me, I know I'm not bulletproof.
[02:16:14.298 --> 02:16:27.050]  When I tell a story about being stabbed, or a story about somebody pulling a gun on me, or a story about some guy at a party for no reason putting a knife up to my neck and saying he was going to kill me so hard blood was coming out, that isn't to act tough.
[02:16:27.050 --> 02:16:30.753]  That really happened.
[02:16:30.753 --> 02:16:34.797]  So I've been in a bad car wreck where you're all broke up and you know I've been in a
[02:16:35.798 --> 02:16:37.498]  You know, and I'm not even saying I'm a tough guy.
[02:16:37.498 --> 02:16:39.379]  The point is I know I'm fragile.
[02:16:39.379 --> 02:16:40.699]  I've seen friends die.
[02:16:40.699 --> 02:16:42.179]  I've seen other people die.
[02:16:42.179 --> 02:16:46.880]  I've seen people die on the side of the highway right in front of me.
[02:16:46.880 --> 02:16:55.042]  And I think the general public is delusional and doesn't realize how easy people break, how soon death comes to us all.
[02:16:55.042 --> 02:16:57.303]  It's kind of like Christmas time when you were a kid.
[02:16:57.303 --> 02:16:59.523]  You'd wait and wait and wait and it would never come.
[02:16:59.523 --> 02:17:01.403]  And pretty soon it came.
[02:17:01.403 --> 02:17:03.924]  And then as you're an adult, decades just flash by.
[02:17:07.648 --> 02:17:08.588]  And that's how life is.
[02:17:08.588 --> 02:17:12.110]  You're gonna wake up 90 years old on your deathbed.
[02:17:12.110 --> 02:17:21.534]  Or you're gonna wake up in slow motion as a car runs a red light and T-bones you and kills you and your children in your car.
[02:17:21.534 --> 02:17:29.137]  Some of you out there listening.
[02:17:29.137 --> 02:17:34.280]  And so, I mean, I'm telling... People call me a conspiracy theorist.
[02:17:34.280 --> 02:17:37.141]  Why do we almost always get the big story and nobody else does in this movement?
[02:17:38.024 --> 02:17:39.966]  Well, I mean, I knew Deborah Jean Palfrey was big.
[02:17:39.966 --> 02:17:42.608]  They're in Virginia, in D.C., in Maryland.
[02:17:42.608 --> 02:17:43.469]  Tied in.
[02:17:43.469 --> 02:17:48.753]  I know they don't raid these escort services unless there's some political reason.
[02:17:48.753 --> 02:17:50.294]  I knew it was hypocritical.
[02:17:50.294 --> 02:17:54.017]  When all these big names came out, I said, uh-oh, I better interview her.
[02:17:54.017 --> 02:17:59.802]  And so nobody else thought to ask her, hey, don't you think they're gonna kill you?
[02:17:59.802 --> 02:18:01.023]  I mean, I'm in the real world.
[02:18:01.023 --> 02:18:02.064]  That's why I asked her that.
[02:18:02.064 --> 02:18:03.966]  That's why I got the quotes.
[02:18:03.966 --> 02:18:05.067]  That's why I'm on the news.
[02:18:06.849 --> 02:18:08.210]  Because I know how things work.
[02:18:08.210 --> 02:18:09.631]  I'm realistic.
[02:18:09.631 --> 02:18:14.695]  I do think 3, 4, 5, 6 steps ahead.
[02:18:14.695 --> 02:18:17.417]  And I'm not even that smart.
[02:18:17.417 --> 02:18:21.740]  It's that I am thinking a few steps ahead.
[02:18:21.740 --> 02:18:24.001]  You can all do that too.
[02:18:24.001 --> 02:18:24.782]  Here's an example.
[02:18:24.782 --> 02:18:29.625]  I told people a decade ago that they take your blood at birth for an illegal federal database.
[02:18:29.625 --> 02:18:33.108]  It's mainstream news this weekend.
[02:18:33.108 --> 02:18:35.690]  Bush signs a bill to take all newborn
[02:18:36.972 --> 02:18:37.993]  DNA at birth.
[02:18:37.993 --> 02:18:39.154]  Now, why are they doing that?
[02:18:39.154 --> 02:18:43.917]  Why did they pass a law saying you can NSA spy on people without warrants retroactively?
[02:18:43.917 --> 02:18:49.440]  Because he and others in the telecommunications companies were going to go to prison.
[02:18:49.440 --> 02:18:52.742]  And so they had to retroactively pass a law for crimes they committed.
[02:18:52.742 --> 02:18:54.544]  It's the same thing here.
[02:18:54.544 --> 02:18:58.306]  We, for a decade, have had congressmen on, experts on.
[02:18:58.306 --> 02:18:59.387]  We've called for lawsuits.
[02:18:59.387 --> 02:19:01.929]  Lawsuits have been started.
[02:19:01.929 --> 02:19:05.531]  Bush says, hey, I'll just sign a bill saying we take your blood at birth.
[02:19:08.178 --> 02:19:10.000]  Is that land the free home of the brave?
[02:19:10.000 --> 02:19:14.325]  And by the way, it goes into Homeland Security.
[02:19:14.325 --> 02:19:18.731]  Health Council, Ron Paul, Warren Newlock, and Pave the Way for National DNA Database.
[02:19:18.731 --> 02:19:20.172]  Pave the Way?
[02:19:20.172 --> 02:19:24.217]  We've had one for 35 years.
[02:19:24.217 --> 02:19:25.619]  That's why I'm always ahead of the curve.
[02:19:26.744 --> 02:19:29.725]  Because I'm not reading conspiracy websites, folks.
[02:19:29.725 --> 02:19:31.966]  I'm reading think tank documents.
[02:19:31.966 --> 02:19:33.946]  I'm reading university studies.
[02:19:33.946 --> 02:19:35.947]  I'm in source documents.
[02:19:35.947 --> 02:19:38.067]  I spend about four hours a day doing it.
[02:19:38.067 --> 02:19:39.328]  I'm addicted to it.
[02:19:39.328 --> 02:19:41.228]  And I know exactly what they're gonna do.
[02:19:41.228 --> 02:19:44.449]  I know they've implanted you with cancer.
[02:19:44.449 --> 02:19:48.130]  Okay?
[02:19:48.130 --> 02:19:50.611]  It is a big idea.
[02:19:50.611 --> 02:19:52.372]  A new world order.
[02:19:52.372 --> 02:19:53.312]  In the near future.
[02:19:54.190 --> 02:19:56.852]  Earth is dominated by a powerful new world government.
[02:19:56.852 --> 02:20:00.074]  It's known as the Bilderberg Group.
[02:20:00.074 --> 02:20:02.856]  Could their objective be world domination?
[02:20:02.856 --> 02:20:06.058]  For thousands of years, their dark order grew.
[02:20:06.058 --> 02:20:13.363]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[02:20:16.403 --> 02:20:21.848]  For the first time in history, the elite's plan for world government is blown wide open.
[02:20:21.848 --> 02:20:25.712]  You will learn the secret that drives the entire New World Order agenda.
[02:20:25.712 --> 02:20:28.275]  Build America is making great progress toward a world government.
[02:20:28.275 --> 02:20:29.436]  Most people have no idea.
[02:20:29.436 --> 02:20:30.237]  They're not after money.
[02:20:30.237 --> 02:20:31.498]  They have all the money they need.
[02:20:31.498 --> 02:20:32.499]  They're after power.
[02:20:32.499 --> 02:20:33.640]  That's their aphrodisiac.
[02:20:33.640 --> 02:20:38.105]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[02:20:45.928 --> 02:20:48.309]  Why should we fire Congress?
[02:20:48.309 --> 02:20:51.950]  Because they use the Constitution of the United States as a scrap of paper.
[02:20:51.950 --> 02:20:54.251]  They swear an oath to follow it, and then they reject it.
[02:20:54.251 --> 02:20:57.052]  That was their employment document.
[02:20:57.052 --> 02:20:58.133]  They haven't followed it.
[02:20:58.133 --> 02:21:00.013]  Congressmen, Senators, you're fired.
[02:21:00.013 --> 02:21:01.714]  Washington, you're fired!
[02:21:01.954 --> 02:21:03.435]  I think it's the next freedom to fascism.
[02:21:24.432 --> 02:21:25.453]  Our beloved republic is on her knees.
[02:21:25.453 --> 02:21:28.255]  The forces of globalism are destroying national sovereignty worldwide.
[02:21:52.654 --> 02:21:55.017]  But in Liberty's darkest hour, there is hope.
[02:21:55.017 --> 02:21:58.161]  For the first time in modern history, the people are beginning to wake up.
[02:21:58.161 --> 02:22:03.907]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:22:03.907 --> 02:22:07.812]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:22:08.132 --> 02:22:13.334]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:22:13.334 --> 02:22:16.375]  PrisonPlanet.tv is a vault of forbidden information.
[02:22:16.375 --> 02:22:23.599]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:22:23.599 --> 02:22:29.581]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:22:29.581 --> 02:22:34.103]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:22:34.383 --> 02:22:37.264]  The Info War is waiting for you to set it free.
[02:22:37.264 --> 02:22:39.305]  Join PrisonPlanet.tv.
[02:22:39.305 --> 02:22:41.286]  Burn the info bombs to disk.
[02:22:41.286 --> 02:22:43.427]  Put them on the file sharing networks.
[02:22:43.427 --> 02:22:45.208]  Bring down the New World Order.
[02:22:45.208 --> 02:22:45.949]  PrisonPlanet.tv
[02:22:47.389 --> 02:22:50.892]  More than 700 chemicals have been found in our drinking water.
[02:22:50.892 --> 02:22:56.297]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[02:22:56.297 --> 02:23:01.462]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[02:23:01.462 --> 02:23:12.592]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[02:23:12.972 --> 02:23:18.755]  The KDF dual media shower filter typically last 10,000 gallons or one year, whichever comes first.
[02:23:18.755 --> 02:23:25.019]  Hospitals, restaurants and water treatment facilities use this media to reduce chlorine, iron, heavy metals and bacteria.
[02:23:25.019 --> 02:23:26.059]  What about you?
[02:23:26.059 --> 02:23:28.061]  Order your KDF shower filter normally.
[02:23:28.061 --> 02:23:32.083]  Forty nine dollars for a special price of only thirty nine ninety nine with free shipping.
[02:23:32.483 --> 02:23:34.803]  Call the Berkey Guy and order now by calling 1-877-886-3653.
[02:23:34.803 --> 02:23:35.124]  That's 1-877-886-3653.
[02:23:35.124 --> 02:23:38.364]  Or simply click on the banner at GCNlive.com to order online now.
[02:24:25.657 --> 02:24:40.514]  Sweet Lucy was a dancer But none was a chancer Because she wasn't a samurai She made electric shadow Beyond our fingertips But none of us could reach that high
[02:24:57.289 --> 02:24:58.790]  It is Monday, May 5, 2008.
[02:24:58.790 --> 02:25:05.216]  I'm Alex Jones, your host.
[02:25:05.216 --> 02:25:10.300]  For the next two hours, we've got Alan Watt.
[02:25:12.987 --> 02:25:20.709]  Researcher, author, musician.
[02:25:20.709 --> 02:25:22.349]  We're honored to have him on with us today.
[02:25:22.349 --> 02:25:28.531]  I have a lot of news items I want to bring up to him.
[02:25:28.531 --> 02:25:35.112]  But before we do that, let's just ask him in this short segment what he'd like to talk about in the next two hours with us today.
[02:25:35.112 --> 02:25:37.153]  Alan Watt, thanks for coming on.
[02:25:37.153 --> 02:25:38.793]  Yeah, it's a pleasure to be here, yeah.
[02:25:39.651 --> 02:25:40.211]  I think it's the
[02:26:04.531 --> 02:26:28.332]  The even bigger picture, because while all of this is going on, all of this is really happening, and society has been altered drastically, quickly, in so many areas, all of its facets, in fact, that make up culture, even global society, you're finding the rushing ahead with the genetic research, which is all to do with the old, old plan
[02:26:29.111 --> 02:26:32.934]  Of perfecting society the way they want it perfected.
[02:26:32.934 --> 02:26:36.716]  Meaning to bring in a good class of servant slaves.
[02:26:36.716 --> 02:26:37.797]  Playing God.
[02:26:37.797 --> 02:26:40.138]  So they're already talking about designer babies.
[02:26:40.138 --> 02:26:48.523]  They're already looking at the genetics and having social workers putting two-year-olds for at least three years in England, Canada on databases.
[02:26:48.523 --> 02:26:51.205]  A crime because of your genetics.
[02:26:51.205 --> 02:26:54.127]  Made-up quackery as they play God.
[02:26:54.127 --> 02:26:57.109]  Yes, and even Bush and the rest of them have signed bills
[02:26:57.833 --> 02:27:14.839]  For all newborn babies to have their DNA collected at birth, and this has nothing to do with the health of those children as the parents see it, it's to do to see if you carry what they call recessive genes, genes which are throwbacks to previous racial mixtures and so on.
[02:27:14.839 --> 02:27:16.760]  And of course you weren't listening earlier, were you?
[02:27:17.521 --> 02:27:18.341]  No.
[02:27:18.341 --> 02:27:18.981]  I didn't think you were.
[02:27:18.981 --> 02:27:21.122]  We're always on the same page, it seems.
[02:27:21.122 --> 02:27:24.603]  I was covering how Bush signed a bill to take all newborns' DNA.
[02:27:24.603 --> 02:27:27.804]  Now, they admit this program's been really going on for 35 years.
