[00:00.000 --> 00:27.700]  Infowars, tomorrow's news, today.
[02:22:56.300 --> 02:22:58.300]  Then you have what happened in Pennsylvania.
[02:22:58.300 --> 02:23:00.300]  Now, this is another interesting thing we saw
[02:23:00.300 --> 02:23:03.300]  specifically in Nevada, Arizona, and Pennsylvania,
[02:23:03.300 --> 02:23:08.300]  which was kind of the reverse play of 2020.
[02:23:08.300 --> 02:23:09.300]  What did we see in 2020?
[02:23:09.300 --> 02:23:11.300]  Well, in the five states,
[02:23:11.300 --> 02:23:15.300]  Trump was winning all day and all night long,
[02:23:15.300 --> 02:23:19.300]  Wisconsin, Michigan, Pennsylvania, Georgia, and Arizona.
[02:23:19.300 --> 02:23:22.300]  And then what happened in the wee hours of the night
[02:23:22.300 --> 02:23:24.300]  or the morning, the next day, you might say,
[02:23:24.300 --> 02:23:27.300]  you had what we call the vote Viagra for Biden,
[02:23:27.300 --> 02:23:29.300]  where it just goes straight up.
[02:23:29.300 --> 02:23:31.300]  And everybody's seen these graphs.
[02:23:31.300 --> 02:23:34.300]  We put these graphs on display at the stop to steal tour.
[02:23:34.300 --> 02:23:39.300]  Donald Trump did a similar thing on his own channels at the time,
[02:23:39.300 --> 02:23:41.300]  showing the numbers from the White House, the anomalies.
[02:23:41.300 --> 02:23:44.300]  Well, what happened this year was right out of the gates,
[02:23:44.300 --> 02:23:47.300]  in Arizona, Nevada, and Pennsylvania,
[02:23:47.300 --> 02:23:50.300]  you had the Democrats going straight up.
[02:23:50.300 --> 02:23:54.300]  So it was almost as if they had a handicap out of the gates
[02:23:54.300 --> 02:23:56.300]  with all of these votes coming in.
[02:23:56.300 --> 02:23:58.300]  Now, you might hear people saying,
[02:23:58.300 --> 02:24:01.300]  those are early votes or those are mail-in votes.
[02:24:01.300 --> 02:24:03.300]  Okay, well, I might buy that, except for the fact
[02:24:03.300 --> 02:24:05.300]  that the media has been telling us,
[02:24:05.300 --> 02:24:08.300]  oh, we've got the mail-in votes yet to be counted,
[02:24:08.300 --> 02:24:10.300]  and we won't count the early votes until days later.
[02:24:10.300 --> 02:24:11.300]  So what is it?
[02:24:11.300 --> 02:24:14.300]  Is it that the Democrats got all the early votes
[02:24:14.300 --> 02:24:18.300]  and they had the vote Viagra before the tabulations
[02:24:18.300 --> 02:24:20.300]  were even coming in, or are the mail-in votes
[02:24:20.300 --> 02:24:22.300]  and the early votes not counted until afterwards?
[02:24:22.300 --> 02:24:23.300]  Which one is it?
[02:24:23.300 --> 02:24:25.300]  You can't have your cake and eat it too.
[02:24:25.300 --> 02:24:27.300]  But so now here's what we're dealing with in Arizona,
[02:24:27.300 --> 02:24:30.300]  and this one is really going to be interesting,
[02:24:30.300 --> 02:24:34.300]  because unlike in Pennsylvania, unlike in Georgia,
[02:24:34.300 --> 02:24:38.300]  and unlike in Nevada, no offense to those states,
[02:24:38.300 --> 02:24:41.300]  but the Republican Party will have no fight for you there.
[02:24:41.300 --> 02:24:42.300]  They won't.
[02:24:42.300 --> 02:24:45.300]  So if the Democrats, I mean, they took Pennsylvania,
[02:24:45.300 --> 02:24:48.300]  there's not going to be any pushback from the Republicans.
[02:24:48.300 --> 02:24:50.300]  We'll see what happens in Georgia,
[02:24:50.300 --> 02:24:52.300]  but the Democrats will probably take that.
[02:24:52.300 --> 02:24:55.300]  There'll be no pushback from Republicans, just like in 2020.
[02:24:55.300 --> 02:24:58.300]  And if they overtake Laxalt in Nevada,
[02:24:58.300 --> 02:25:00.300]  there'll be no pushback from Republicans.
[02:25:00.300 --> 02:25:01.300]  I don't think there's any fight there either.
[02:25:01.300 --> 02:25:03.300]  But in Arizona, it's different.
[02:25:03.300 --> 02:25:05.300]  I think there is a fight in Kerry Lake.
[02:25:05.300 --> 02:25:07.300]  I think there is a fight in Blake Masters.
[02:25:07.300 --> 02:25:10.300]  And even though I know they haven't given up on this race yet
[02:25:10.300 --> 02:25:12.300]  and haven't conceded, no matter what,
[02:25:12.300 --> 02:25:14.300]  I think there's going to be a battle here,
[02:25:14.300 --> 02:25:19.300]  what went down in Maricopa County is absolutely outrageous.
[02:25:19.300 --> 02:25:22.300]  And now that the margins are so thin,
[02:25:22.300 --> 02:25:24.300]  with the Democrats just barely ahead
[02:25:24.300 --> 02:25:26.300]  and the Masters and the late campaign actually believing
[02:25:26.300 --> 02:25:29.300]  they have the votes coming in to win those races,
[02:25:29.300 --> 02:25:32.300]  well, let's just see if that's allowed to happen
[02:25:32.300 --> 02:25:36.300]  after all of the malfeasance and problems we had with Arizona.
[02:25:36.300 --> 02:25:39.300]  But here's what's so interesting about Maricopa County.
[02:25:39.300 --> 02:25:42.300]  And I don't know if you guys have the 2016 and 2020 elections
[02:25:42.300 --> 02:25:44.300]  ready to go, but I'd like to reference those
[02:25:44.300 --> 02:25:47.300]  because here's what happened in Maricopa County in 2016.
[02:25:47.300 --> 02:25:51.300]  Donald Trump pulled Maricopa County.
[02:25:51.300 --> 02:25:54.300]  And by a pretty good number, too, actually,
[02:25:54.300 --> 02:25:56.300]  as you can see right here, he beat Hillary Clinton
[02:25:56.300 --> 02:25:59.300]  by about 50,000 votes.
[02:25:59.300 --> 02:26:01.300]  So a close race, but hey,
[02:26:01.300 --> 02:26:04.300]  that's a decent margin for Trump and Maricopa County,
[02:26:04.300 --> 02:26:06.300]  traditionally more red than blue,
[02:26:06.300 --> 02:26:08.300]  but can go either way in a big city area like Phoenix.
[02:26:08.300 --> 02:26:13.300]  Now, you jump ahead to 2020 and you had the exact same trend
[02:26:13.300 --> 02:26:16.300]  in Maricopa County all day long,
[02:26:16.300 --> 02:26:19.300]  which was Trump ahead, Trump ahead, Trump ahead.
[02:26:19.300 --> 02:26:21.300]  And then in the middle of the night,
[02:26:21.300 --> 02:26:23.300]  we got the vote viagra for Biden,
[02:26:23.300 --> 02:26:26.300]  and Biden takes Maricopa County.
[02:26:26.300 --> 02:26:30.300]  If you guys zoom in here to Maricopa County,
[02:26:30.300 --> 02:26:32.300]  you'll see what we're dealing with.
[02:26:32.300 --> 02:26:34.300]  It should be somewhere, well, I don't know,
[02:26:34.300 --> 02:26:36.300]  you guys have these down to smaller districts.
[02:26:36.300 --> 02:26:38.300]  The point is that in Maricopa County,
[02:26:38.300 --> 02:26:42.300]  it went blue for Biden after the vote viagra comes
[02:26:42.300 --> 02:26:44.300]  in the middle of the night.
[02:26:44.300 --> 02:26:48.300]  Well, now Republicans never lead in Maricopa County
[02:26:48.300 --> 02:26:50.300]  because the Democrats get their little handicap
[02:26:50.300 --> 02:26:53.300]  or early votes or mail-in votes or who knows,
[02:26:53.300 --> 02:26:55.300]  maybe it is, maybe it isn't.
[02:26:55.300 --> 02:26:57.300]  They are not consistent with that messaging.
[02:26:57.300 --> 02:26:59.300]  And so boom, right out of the gates,
[02:26:59.300 --> 02:27:03.300]  you had the Democrats in Arizona just skyrocketing to a lead.
[02:27:03.300 --> 02:27:06.300]  It's just straight up and now Lake and Masters have been slowly
[02:27:06.300 --> 02:27:08.300]  but surely chipping away, chipping away, chipping away.
[02:27:08.300 --> 02:27:13.300]  So those are the four races that are currently still up.
[02:27:13.300 --> 02:27:16.300]  And Lake and Masters, I think, both still believe
[02:27:16.300 --> 02:27:17.300]  that they can win.
[02:27:17.300 --> 02:27:20.300]  Now, what's interesting is you had Megan McCain,
[02:27:20.300 --> 02:27:23.300]  and I think a since-deleted tweet,
[02:27:23.300 --> 02:27:26.300]  basically say that's what Masters and Lake get
[02:27:26.300 --> 02:27:28.300]  for messing with the McCain family
[02:27:28.300 --> 02:27:31.300]  with some curse words included.
[02:27:31.300 --> 02:27:33.300]  And I think what has been a since-deleted tweet.
[02:27:33.300 --> 02:27:36.300]  So is this the ghost of John McCain now
[02:27:36.300 --> 02:27:40.300]  working for the Democrat Party in Arizona
[02:27:40.300 --> 02:27:42.300]  to keep Lake and Masters out?
[02:27:42.300 --> 02:27:45.300]  And I'll just say this before we go to break here, Alex.
[02:27:45.300 --> 02:27:47.300]  I think that there's a theme here.
[02:27:47.300 --> 02:27:52.300]  And it's the McCain wing leftovers of the Republican Party,
[02:27:52.300 --> 02:27:55.300]  the Bush McCain wing leftovers of the Republican Party
[02:27:55.300 --> 02:27:58.300]  that people like Kevin McCarthy want to suck up to
[02:27:58.300 --> 02:28:01.300]  and people like Mitch McConnell have been in bed with
[02:28:01.300 --> 02:28:05.300]  that we're never going to fight for these midterm elections.
[02:28:05.300 --> 02:28:08.300]  And I, in fact, think that they wanted Republicans
[02:28:08.300 --> 02:28:10.300]  to struggle or even lose seats
[02:28:10.300 --> 02:28:12.300]  so that they could blame Donald Trump
[02:28:12.300 --> 02:28:16.300]  and hopefully then put Donald Trump politically out to pasture.
[02:28:16.300 --> 02:28:19.300]  And so that's why I don't expect to see any fight ever,
[02:28:19.300 --> 02:28:21.300]  anytime soon, from the Republicans.
[02:28:21.300 --> 02:28:24.300]  Maybe in 2024, but I don't think so.
[02:28:24.300 --> 02:28:27.300]  But that's going to be the things to watch now, Alex.
[02:28:27.300 --> 02:28:29.300]  What's going to happen in the final numbers
[02:28:29.300 --> 02:28:31.300]  when we come down to these four states?
[02:28:31.300 --> 02:28:33.300]  What is the Republican response going to be,
[02:28:33.300 --> 02:28:35.300]  how they could possibly fail
[02:28:35.300 --> 02:28:38.300]  with everything favoring them in these midterms?
[02:28:38.300 --> 02:28:41.300]  And then the debate that you and Steve Bannon had earlier
[02:28:41.300 --> 02:28:43.300]  is going to be, obviously,
[02:28:43.300 --> 02:28:45.300]  Trump to Santis,
[02:28:45.300 --> 02:28:48.300]  who is the leader of the Republican Party moving forward?
[02:28:48.300 --> 02:28:51.300]  And there's a fair argument on both sides, I think, right now.
[02:28:51.300 --> 02:28:54.300]  And we'll be back with more here on the Alex Jones Show.
[02:28:54.300 --> 02:28:57.300]  Yeah, perfectly said.
[02:29:00.300 --> 02:29:04.300]  The globalists are in an absolute panic right now.
[02:29:04.300 --> 02:29:09.300]  They are attacking and suing and censoring and spying on
[02:29:09.300 --> 02:29:12.300]  and engaging in bullying and physical attacks
[02:29:12.300 --> 02:29:14.300]  against populist conservatives and Christians,
[02:29:14.300 --> 02:29:16.300]  not just in America, but worldwide.
[02:29:16.300 --> 02:29:19.300]  And their number one most hated enemy in the media
[02:29:19.300 --> 02:29:23.300]  is info wars, because we know the globalist number.
[02:29:23.300 --> 02:29:26.300]  We know their operation. We know their modus operandi.
[02:29:26.300 --> 02:29:28.300]  And we know how to take them down peacefully.
[02:29:28.300 --> 02:29:31.300]  We've got great products that fund the operation
[02:29:31.300 --> 02:29:33.300]  that also are incredibly powerful
[02:29:33.300 --> 02:29:35.300]  and the highest quality for your immune system and more.
[02:29:35.300 --> 02:29:37.300]  We have the biggest sale of the year going right now.
[02:29:37.300 --> 02:29:41.300]  Black Friday comes early. Use promo code 1776
[02:29:41.300 --> 02:29:44.300]  and get up to 60% off on these bestselling products
[02:29:44.300 --> 02:29:47.300]  at infowarstore.com.
[02:29:47.300 --> 02:29:49.300]  Biggest sale of the year, promo code 1776.
[02:29:49.300 --> 02:29:53.300]  Up to 60% off. Take action now and empower your body.
[02:29:56.300 --> 02:29:58.300]  It's our bestseller.
[02:29:58.300 --> 02:30:00.300]  We first came out with it five years ago,
[02:30:00.300 --> 02:30:02.300]  and it was a moderate seller.
[02:30:02.300 --> 02:30:04.300]  But as folks tried vitamin mineral fusion
[02:30:04.300 --> 02:30:06.300]  and experienced the way it made them feel
[02:30:06.300 --> 02:30:08.300]  and how healthy it made them,
[02:30:08.300 --> 02:30:11.300]  it has become our number one overall bestseller.
[02:30:11.300 --> 02:30:13.300]  And it's been sold out for a while, but it's finally back in stock.
[02:30:13.300 --> 02:30:17.300]  Vitamin mineral fusion doesn't just supercharge your immune system,
[02:30:17.300 --> 02:30:20.300]  but it helps every cellular function of the body.
[02:30:20.300 --> 02:30:23.300]  It has all the minerals, all the key amino acids,
[02:30:23.300 --> 02:30:27.300]  all of the essential vitamins that you need to live and be healthy.
[02:30:27.300 --> 02:30:30.300]  Essential means without these things, you die.
[02:30:30.300 --> 02:30:32.300]  And so much of the food is debased.
[02:30:32.300 --> 02:30:34.300]  There's so many chemicals in the environment.
[02:30:34.300 --> 02:30:38.300]  It is critical to bolster our body's defenses with a product like this.
[02:30:38.300 --> 02:30:41.300]  Now, there are other great vitamin mineral products out there,
[02:30:41.300 --> 02:30:43.300]  but this is amongst the very best, and it's a low price,
[02:30:43.300 --> 02:30:45.300]  and it funds the info war.
[02:30:45.300 --> 02:30:47.300]  So the only way you lose is not taking action today,
[02:30:47.300 --> 02:30:50.300]  getting vitamin mineral fusion finally back in stock
[02:30:50.300 --> 02:30:53.300]  at infowarstore.com for 50% off.
[02:30:53.300 --> 02:30:56.300]  Vitamin mineral fusion back in stock at infowarstore.com.
[02:30:56.300 --> 02:31:00.300]  Don't let the globalist monsters and their mercenary minions
[02:31:00.300 --> 02:31:03.300]  be successful at silencing you.
[02:31:03.300 --> 02:31:06.300]  And the globalist's number one mission is to silence info wars
[02:31:06.300 --> 02:31:10.300]  because they rightly see us as one of the main beacons of resistance
[02:31:10.300 --> 02:31:12.300]  alerting the people, not as of America,
[02:31:12.300 --> 02:31:15.300]  but the world to the threat of the globalist
[02:31:15.300 --> 02:31:17.300]  and their censorship and tyranny.
[02:31:17.300 --> 02:31:20.300]  That's why it's so essential today, now more than ever,
[02:31:20.300 --> 02:31:22.300]  to share links for info wars.com
[02:31:22.300 --> 02:31:25.300]  and to also financially support info wars.com
[02:31:25.300 --> 02:31:27.300]  at the most critical time on our fight
[02:31:27.300 --> 02:31:30.300]  by using promo code 1776 at checkout
[02:31:30.300 --> 02:31:32.300]  to get an additional 10% off.
[02:31:32.300 --> 02:31:34.300]  These people are coming for your birthright.
[02:31:34.300 --> 02:31:36.300]  They're coming for your First Amendment.
[02:31:36.300 --> 02:31:39.300]  They admit once they've silenced us, they're coming for you.
[02:31:39.300 --> 02:31:42.300]  I'm in your hands and I'm asking of your support now
[02:31:42.300 --> 02:31:44.300]  who have my commitment to never give up or back down
[02:31:44.300 --> 02:31:46.300]  but I could give out without your support.
[02:31:46.300 --> 02:31:48.300]  Thank you for all your past support.
[02:31:48.300 --> 02:31:50.300]  I'm encouraging you now to redouble your efforts
[02:31:50.300 --> 02:31:53.300]  at infowarstore.com with promo code 1776
