[00:01.000 --> 00:05.000]  You're listening to the Alex Jones show.
[02:20:53.000 --> 02:21:02.000]  For incredibly delicious water now and in an emergency, get to goberkey.com or call 877-886-3653.
[02:21:02.000 --> 02:21:24.000]  877-886-3653. Goberkey.com.
[02:21:33.000 --> 02:21:40.000]  Your family deserves the best. Happiness is 5starsoap.com. Why not put your money up the drain for a change?
[02:21:40.000 --> 02:21:46.000]  See them at 5starsoap.com or call 1-800-340-7091 for a catalog.
[02:21:46.000 --> 02:21:53.000]  Cal Bend Soap Company can save you thousands of dollars and give you good old fashioned real soaps that are triple concentrated.
[02:21:53.000 --> 02:21:56.000]  Soaps made from vegetable and coconut oils.
[02:21:56.000 --> 02:22:06.000]  See their full selection of soaps at 5starsoap.com or call 1-800-340-7091 for a catalog.
[02:22:27.000 --> 02:22:31.000]  See guidelines. Discount programs available for dental, vision and pharmacy.
[02:22:31.000 --> 02:22:57.000]  Go to libertyoncall.org. That's libertyoncall.org.
[02:23:01.000 --> 02:23:06.000]  Feel the thrill only at www.slingbow.com.
[02:23:31.000 --> 02:23:37.000]  But I could not believe the difference literally within a month. Since I started taking it, I have lost 37 pounds.
[02:23:37.000 --> 02:23:44.000]  It was the belly fat. I could get weight off, but I could never get the tummy off. Now the tummy's coming off and I have more energy than I've had in 20 years.
[02:23:44.000 --> 02:23:50.000]  Guys, if you too want to lose belly fat, gain energy and feel 20 years younger like Richard.
[02:23:50.000 --> 02:24:01.000]  Try Andro 400. The safe, natural and affordable way to boost your testosterone. Go to andro400.com or call 888-400-0435.
[02:24:01.000 --> 02:24:05.000]  That's 888-400-0435.
[02:24:05.000 --> 02:24:07.000]  5.
[02:24:36.000 --> 02:24:43.000]  We have our guest, Michael Malus, best-selling author, MichaelMalus.com, dealing with North Korea.
[02:24:43.000 --> 02:24:50.000]  I mean, I just sit here watching this crazy town go on and I get our government's not perfect.
[02:24:50.000 --> 02:24:53.000]  It's got problems, military industrial complex, okay, I want to sell weapons.
[02:24:53.000 --> 02:25:02.000]  I get all that, but I like watch stuff that looks beyond anything from a hallucination with a crazy dictator strutting around,
[02:25:02.000 --> 02:25:09.000]  threatening to nuke everybody. And then last week, Trump's like, okay, let's negotiate. I'll nuke you. I'll blow you up.
[02:25:09.000 --> 02:25:15.000]  And it's like, we already dropped atomic bombs on Japan 75 years ago, whatever it was.
[02:25:15.000 --> 02:25:21.000]  It's like, is there some end to this? Because I don't want war, but at a spider-sense level.
[02:25:21.000 --> 02:25:27.000]  Michael, I just am really concerned. I mean, how dangerous is this?
[02:25:27.000 --> 02:25:37.000]  Any time you have someone in the country that defies the international law, internationally, there's a little bit of danger.
[02:25:37.000 --> 02:25:42.000]  However, we do have to realize that they are interested in self-preservation.
[02:25:42.000 --> 02:25:48.000]  This regime has held on to power at all costs, including the cost of the lives of the citizenry.
[02:25:48.000 --> 02:25:54.000]  So the idea that they're going to go down without a fight, as opposed to using nuclear weapons as a great negotiating tactic
[02:25:54.000 --> 02:26:04.000]  and basically make the rest of the world their hostages is a very different situation.
[02:26:04.000 --> 02:26:11.000]  Elaborate, though, on your main points about North Korea, because you're an expert on it. I mean, what should we know about the spirit of North Korea?
[02:26:11.000 --> 02:26:21.000]  Well, Alex, you touched on it earlier. They have something called the monolithic ideological system, by which they mean everyone in the country thinks the same way
[02:26:21.000 --> 02:26:29.000]  and thinks in line with the leader. So they boast about the fact that there's no independent thought in the entire country,
[02:26:29.000 --> 02:26:38.000]  that it's the leader, which is a human being, that kid, like you said, who gives the people their political spiritual life,
[02:26:38.000 --> 02:26:47.000]  and that without the leader, basically no one would exist. So it's a very dark, quasi-religion that they push on their people.
[02:26:47.000 --> 02:26:55.000]  And again, when you're this demigod at the head of a country and you're effectively a billionaire, what would it take for you to quit your job?
[02:26:55.000 --> 02:27:01.000]  It's going to take a lot. And it's going to take a combination of threats and rewards.
[02:27:01.000 --> 02:27:10.000]  And Kim Jong-un doesn't want to go the way of Gaddafi or Saddam Hussein.
[02:27:10.000 --> 02:27:15.000]  What are the scenarios for war in North Korea? I mean, if it happens, have you looked at the scenarios?
[02:27:15.000 --> 02:27:24.000]  I mean, they're all nightmarish. Seoul has tens of millions of people just south of the border between North and South Korea.
[02:27:24.000 --> 02:27:32.000]  Even if they didn't have nukes, the idea of these huge missiles hitting the city of skyscrapers is a visual nightmare to begin with.
[02:27:32.000 --> 02:27:39.000]  They have the deepest subterranean subway system on Earth, so they've been preparing for nuclear war since the 40s.
[02:27:39.000 --> 02:27:46.000]  The people are trained constantly what to do in case what they call the US imperialists invade.
[02:27:46.000 --> 02:27:54.000]  I mean, you have schoolchildren waiting outside in the middle of the night outside the libraries looking for American spies.
[02:27:54.000 --> 02:28:01.000]  So they've been preparing for this for decades. They're taught that we're going to come back and finish the job we start in the Korean War.
[02:28:01.000 --> 02:28:06.000]  A lot of these people are willing to lay down their lives. It has the fourth biggest army in the world.
[02:28:06.000 --> 02:28:18.000]  So, yeah, maybe some strikes would be very quick, but the retaliation capabilities, we'd have to make sure we take out everything at once, and that's a very, very big risk.
[02:28:18.000 --> 02:28:25.000]  How is North Korea not an advertisement against communism and big government?
[02:28:25.000 --> 02:28:31.000]  I think it's the, I mean, this is why I wrote my book, because not only is it North Korea, look at Venezuela, what's happening right now.
[02:28:31.000 --> 02:28:36.000]  They took this crown jewel of South America and visited when I was a kid, Caracas. It was beautiful.
[02:28:36.000 --> 02:28:44.000]  And they turned it into another hell on Earth where, you know, people who are from the opposition party are being jailed, people being shot when they protest.
[02:28:44.000 --> 02:28:52.000]  I mean, we're watching it happen in real time, and no one knows what to do about that either, and there's not enough attention going on there.
[02:28:52.000 --> 02:29:00.000]  So the fact that it's happening again is very, very scary to me, especially as someone who was born in the Soviet Union.
[02:29:00.000 --> 02:29:12.000]  Wait, let's come back in a few minutes on your experience in the Soviet Union, because that's a good comparison, but I don't understand the left kind of celebrates Venezuela or North Korea.
[02:29:12.000 --> 02:29:24.000]  They like get off on it. It's like an existential power or living vicariously through these orgies of government insanity and wantonness.
[02:29:24.000 --> 02:29:31.000]  And I point out, hey, England has really bad health care. They come here, or Canada does, and that's a tame comparison in North Korea.
[02:29:31.000 --> 02:29:44.000]  They go, screw you, racist. It's free in England. And it's just like, there's not a real reality-based system, and then spoiled brats living in the West, bitch, and say they want to be teleported to North Korea.
[02:29:44.000 --> 02:29:55.000]  So I say, let's move the 10 million Muslim migrants they brought to Europe the last five years to North Korea. Would they fix North Korea? We'll come right back with that information.
[02:30:15.000 --> 02:30:30.000]  Yeah, fungus is a growing epidemic, and I've been testing this formula and making changes to this formula for over 10 years.
[02:30:30.000 --> 02:30:44.000]  It's available at infoworkstore.com. We also have free shipping, orders $50 or more, and 10% off. We sign up for auto-ship additionally on top of that. Please. We only have a limited supply of this. I want to get your reviews. I want to hear what you have to say for me. It's been incredible.
[02:30:44.000 --> 02:31:02.000]  MycoZX, antifungal, antifungus, antiege, get it today. Limited around, it'll be monthly. We'll get more. infoworkstore.com, enforcelife.com, or triple-A-2-5-3-3-1-3-9. I cannot sell something unless it helps somebody, and you can't support an organization that didn't fight harder.
[02:31:02.000 --> 02:31:08.000]  Look at the response we're getting. Whoever changed the world together. You are the info war. God bless you all.
[02:31:08.000 --> 02:31:17.000]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[02:31:17.000 --> 02:31:25.000]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:31:25.000 --> 02:31:44.000]  We have now managed to secure these sought-after beans in a highly customized blend. Discover and try a bag of the Patriot blend 100% organic coffee at infowarslife.com. This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:31:44.000 --> 02:31:56.000]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers. Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
