[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[2:21:38.880 --> 2:21:44.720]  Well, a lot of the satanic groups that are kind of publicly known that these like the pop culture satanist
[2:21:44.720 --> 2:21:48.880]  this is kind of an outer portico religion the indian ton levée kind of stuff and
[2:21:48.880 --> 2:21:54.800]  Uh, that's kind of just a pop thing that probably has a lot of intelligence control. I think uh, if I recall
[2:21:55.200 --> 2:22:00.400]  Antony levée himself worked for interpol as a kind of an informant or an asset for a while
[2:22:00.400 --> 2:22:03.840]  So a lot of these groups, especially cults typically have this kind of
[2:22:04.480 --> 2:22:09.760]  Front relationship to some intelligence ages. There's some kind of group that's you know, uh, fronting them
[2:22:10.560 --> 2:22:16.480]  And then they kind of have concentric circles where you have, you know, more powerful entities on the intercore that kind of control these
[2:22:16.480 --> 2:22:21.360]  Outer portico groups and you know, a lot of things are structured that way secret societies
[2:22:21.920 --> 2:22:26.320]  The mafia structure that way organized crime intelligence. They all have that same kind of structure
[2:22:26.800 --> 2:22:30.560]  And a lot of people don't know kind of the inner handlers of these outer groups
[2:22:30.880 --> 2:22:34.640]  And that's done on purpose and so I think a lot of these rappers and a lot of these people who
[2:22:35.120 --> 2:22:41.280]  They may or may not take it, you know, seriously, but the people above them some of them do and then the people above them
[2:22:41.280 --> 2:22:47.600]  Um, uh, really it's ultimately pragmatic, right? They want to figure out ways to manipulate and control people
[2:22:47.680 --> 2:22:52.480]  So if you look at for example, the concept art, um, you know, you talk often about
[2:22:52.800 --> 2:22:57.680]  People, you know, telling people ahead of time what they're going to do and that's there's many reasons why they do that
[2:22:57.760 --> 2:23:03.120]  They do that as a a way to uh, catatonically, you know, lobotomize people to freak them out. Uh,
[2:23:04.080 --> 2:23:06.080]  Program the subconscious
[2:23:06.320 --> 2:23:10.640]  Yeah, and also, uh, there's a key element to the for the people that do take it seriously
[2:23:10.640 --> 2:23:17.520]  They believe that a willing sacrifice is much more powerful than, you know, to do this, uh illegitimately or to, you know
[2:23:17.760 --> 2:23:21.520]  Well, it's always illegitimate. You know what? I mean, if I were to just kill somebody, it'd be different than
[2:23:22.240 --> 2:23:27.920]  Bating them into it. If you watch the the classic movie wicker man, you know, the whole point of that movie is that the
[2:23:28.160 --> 2:23:33.920]  He's a pure good man and they trick him to come and then willingly die trying to save children at the end
[2:23:34.080 --> 2:23:36.080]  Then they set him up and kill him
[2:23:36.080 --> 2:23:42.000]  Well, and and but they keep giving him clues right throughout the whole movie. They keep saying you're the rabbit. You're the sacrifice
[2:23:42.000 --> 2:23:45.600]  You're the one that's going to die. You're the john barley corn guy who's going to be
[2:23:46.080 --> 2:23:51.840]  Roasted at the end and he willingly goes into it consistently not paying attention to the clues that they're telling him
[2:23:52.240 --> 2:23:56.160]  And I think that that's viewed as a a will like a willed sacrifice
[2:23:56.240 --> 2:24:02.880]  I'm willing to go and so in other words in in terms of the concept art which is all just totally all seeing eyes
[2:24:02.880 --> 2:24:06.480]  Portals to hell as you said, uh, it's Saturn allian imagery
[2:24:06.480 --> 2:24:10.000]  There's even a concept art which has the the roller coaster, you know
[2:24:10.000 --> 2:24:14.400]  Going into the portal with an all-seeing eye and people just tumbling down into the hole
[2:24:15.040 --> 2:24:19.600]  In the concept art for astral world and if you look at the guy who did the concept art for astral world
[2:24:19.600 --> 2:24:22.960]  He previously did uh, for example the kardashians
[2:24:23.600 --> 2:24:28.720]  Christmas card which has you know satanic imagery has giant all-seeing eyes in the in the uh
[2:24:28.720 --> 2:24:34.480]  In the christmas cards that they send out and I think that again the function of these people is to be
[2:24:35.280 --> 2:24:37.520]  culture toxifiers culture controllers
[2:24:37.920 --> 2:24:45.760]  And they even throw it in your face in the art itself all the time because that makes you a willing sacrifice a willing victim a willing participant
[2:24:46.480 --> 2:24:52.640]  And much more dangerous than the the concert as you pointed out is what you talked about in the first hour
[2:24:53.120 --> 2:24:56.320]  I mean the real sacrifice of the youth is what they're about to do
[2:24:56.320 --> 2:25:00.960]  And so they believe that this phoenix from the flame that you see there. That's that bird
[2:25:01.040 --> 2:25:05.600]  That's the ordo alca the the the phoenix that arises out of the ashes of the old civilization
[2:25:05.600 --> 2:25:11.520]  You know Travis Scott has in his artwork all of this stuff about dystopia. He says the dystopia is now
[2:25:12.320 --> 2:25:14.960]  And the new world we're going to need an escape plan
[2:25:15.440 --> 2:25:19.520]  That mountain he calls it utopia mountain and it's the mountain that will be
[2:25:20.240 --> 2:25:23.680]  The the civilization that emerges after the great cataclysm
[2:25:23.680 --> 2:25:27.360]  That's his whole concept art his whole recent thing is all about
[2:25:28.000 --> 2:25:30.160]  What exists now has to be destroyed?
[2:25:30.720 --> 2:25:34.080]  And the new aon has to come in and and again a lot of these
[2:25:34.640 --> 2:25:39.280]  Rappers and this has been 20 30 years now a lot of the right not all of them and a lot of them
[2:25:39.840 --> 2:25:45.280]  Are serious about their satanism. They really believe they're going to be participating in this aon that there's going to be a new
[2:25:45.920 --> 2:25:49.440]  Civilization that's built after this great cataclysm great reset etc
[2:25:49.440 --> 2:25:52.960]  Um, you can go all the way back to the the 90s. I remember when I was in high school
[2:25:53.040 --> 2:25:58.880]  Everybody liked the Memphis rap scene and the Memphis rap scene was one of the first to have openly satanic artists
[2:25:58.960 --> 2:26:03.200]  Like the triple six mafia and so forth some of whom are you know, some of the biggest rappers out there
[2:26:03.200 --> 2:26:04.800]  Right juicy j right?
[2:26:04.800 --> 2:26:09.680]  So this is not new and then jc or just give me jz took it to a new level, you know about
[2:26:10.480 --> 2:26:16.800]  Mid-2000s where he openly started advocating crollianism wearing crollian attire, you know promoting that
[2:26:16.800 --> 2:26:20.960]  Uh, uh, uh, do with that will love under will etc
[2:26:21.440 --> 2:26:22.000]  um
[2:26:22.000 --> 2:26:29.280]  So rap as you know back to the 80s and 90s the mtv executive said was a an intentional warfare weapon
[2:26:29.360 --> 2:26:31.040]  It's a cultural warfare weapon
[2:26:31.120 --> 2:26:35.680]  And so they took gangster rap and turned it into a weapon to partly to help destroy
[2:26:36.160 --> 2:26:39.840]  The black community and we know that they did on purpose because it's come out even in mainstream media
[2:26:40.080 --> 2:26:43.600]  They've talked about that as as an and again the classic image of molok
[2:26:43.600 --> 2:26:47.760]  The bible says give not your children the fire of molok moloks in the new and old testament
[2:26:48.080 --> 2:26:53.280]  The mothers are leading their children in to be killed into the mouth be thrown to the fire
[2:26:53.760 --> 2:26:59.360]  I mean this is absolutely in your face 100 percent
[2:27:00.080 --> 2:27:02.080]  That's what they're doing
[2:27:02.080 --> 2:27:06.880]  And see you on the other side, which was one of the uh, uh catchphrases of this tour
[2:27:07.680 --> 2:27:09.680]  Is you know you tumbling into the portal
[2:27:09.680 --> 2:27:14.640]  Um, most of you not making it, right? So if if he sees you on the other side
[2:27:14.720 --> 2:27:17.520]  It means that you were part of his other song escape plan
[2:27:17.920 --> 2:27:24.560]  Which is how he's going to escape. He thinks the the coming cataclysm and be part of the utopia say these people literally believe that
[2:27:24.640 --> 2:27:28.160]  They're going to be part of the breakaway civilization utopia
[2:27:28.640 --> 2:27:34.240]  Again, he's you know in with he's married to one of one of the geners one of the kardashians. So, uh,
[2:27:34.880 --> 2:27:38.160]  You know, that's what all of these rituals are about these rituals are about
[2:27:38.160 --> 2:27:39.520]  um
[2:27:39.520 --> 2:27:45.920]  Escaping the coming cataclysm and being in that satanic aon and I covered that satanist essay that I believe is real
[2:27:45.920 --> 2:27:47.920]  I you know, I covered that a couple weeks ago
[2:27:48.000 --> 2:27:52.720]  On band dot video for you guys and that guy's essay says all of this stuff
[2:27:52.880 --> 2:27:58.400]  He said what 20 years ago, maybe 10 years ago 20 years whenever it was that he wrote that he said that these
[2:27:59.120 --> 2:28:02.640]  public pop performances are rituals to lower the
[2:28:02.640 --> 2:28:10.080]  Thought processes of the the the minds of the the masses to where they can't think about god or anything above
[2:28:10.320 --> 2:28:16.640]  Just base level desires so that they can be willing cattle sacrifices in the coming cataclysm
[2:28:18.080 --> 2:28:20.800]  You're absolutely right and I want to give people the rest of the story
[2:28:20.880 --> 2:28:22.160]  I know you know it
[2:28:22.160 --> 2:28:26.080]  When we come back there is a cataclysm coming and it's the fall of these people
[2:28:26.480 --> 2:28:30.960]  They're trying to spin it that oh, they're about to get rid of the old bad order and bring a new order
[2:28:30.960 --> 2:28:35.920]  No, this is the death of their old order and god christ new order is coming
[2:28:36.160 --> 2:28:39.840]  And they know it and they can feel it and they can see it god consciousness
[2:28:40.240 --> 2:28:45.040]  Humanity going to the next level as they're trying to suppress the chemicals the poison hitting our children everything
[2:28:45.360 --> 2:28:48.880]  Is their mad panic and it'll be all the satanists that are actually destroyed
[2:28:49.200 --> 2:28:52.720]  Well, they're right back stay with us info wars.com tomorrow's news day
[2:28:55.520 --> 2:28:57.120]  I'm cutting this
[2:28:57.120 --> 2:29:04.480]  October 2021 is coming to a close and that means it's our yearly black friday comes early sale
[2:29:04.720 --> 2:29:11.360]  That runs for the first two weeks of november and right now you can save up to 60 off on our top selling products
[2:29:11.440 --> 2:29:16.400]  Plus get free shipping and double patria points at infowarstore.com
[2:29:16.800 --> 2:29:22.000]  Brain force plus the great new tropic is back in stock 50 off ultimate bone broth
[2:29:22.000 --> 2:29:28.640]  We haven't had this for several years. It's back new and improved 20 percent off plus free shipping and double patria points
[2:29:28.720 --> 2:29:34.480]  All these are free shipping double patria points ultra 12 60 percent off alpha power
[2:29:34.880 --> 2:29:41.200]  40 percent off knockout sleep aid 50 percent off living defense 50 percent off pure turmeric bodies
