[00:00:11.713 --> 00:00:12.834]  Well, here we are.
[02:29:23.458 --> 02:29:25.079]  FullyCookedBacon.com.
[02:29:25.519 --> 02:29:29.260]  One out of four people listening to my voice right now could die from heart disease.
[02:29:29.260 --> 02:29:33.961]  This could be your last year and you don't even know it because you don't know the early warning signs.
[02:29:33.961 --> 02:29:41.884]  If you think you're safe because your cholesterol levels are normal, think again because studies show that 75% of heart attack patients also had normal cholesterol levels.
[02:29:41.884 --> 02:29:47.365]  Let me introduce you to Strauss Heart Drops, a world-famous heart and brain formula made in Canada.
[02:29:47.365 --> 02:29:51.046]  It's time-tested and will give you clinical results in 90 days or your money back.
[02:29:51.046 --> 02:29:53.107]  Learn more at ScienceOfHeartDisease.com.
[02:29:53.107 --> 02:29:54.307]  They are shipping free this month.
[02:29:57.759 --> 02:29:59.259]  Let's talk to Victor in Florida.
[02:29:59.259 --> 02:30:00.820]  Victor, you're calling.
[02:30:00.820 --> 02:30:01.280]  Go ahead.
[02:30:01.280 --> 02:30:02.020]  Yes.
[02:30:02.020 --> 02:30:02.880]  Hi, Alex.
[02:30:02.880 --> 02:30:09.482]  First, I just want to mention, if people just go and try the products, they will be ordering all the time.
[02:30:09.482 --> 02:30:13.803]  I've ordered several of the products over and over because it's amazing.
[02:30:13.803 --> 02:30:15.664]  In particular, Silver Bullet.
[02:30:15.664 --> 02:30:25.586]  As soon as I start to feel like I get a little sick, you know, maybe like a little raspiness in my throat, I drop some Silver Bullet and it's like, I'll still feel a little sick, but it won't last as long.
[02:30:25.666 --> 02:30:31.328]  Well, let me just say something, Victor.
[02:30:31.328 --> 02:30:39.451]  It's people like you that then fund the whole operation, because a very small percentage of people buy products, and a very small percentage of them buy a lot of the products, so thank you.
[02:30:39.451 --> 02:30:45.573]  But when you mention the Silver Bullet colloidal silver, it's got thousands of reviews, a 98% review.
[02:30:45.573 --> 02:30:51.135]  It is our highest-reviewed product, because it is from the top lab in the country, discounted, high-quality colloidal silver.
[02:30:51.135 --> 02:30:54.216]  It's not a Silver Bullet, but it's the closest thing you're going to find to a Silver Bullet.
[02:30:56.357 --> 02:31:08.474]  Top scientists and researchers agree we are being hit by toxic weapons in the food and water supply that are making us fat, sick, and stupid.
[02:31:08.474 --> 02:31:09.836]  So what do we do about it?
[02:31:09.836 --> 02:31:12.980]  Well, for starters, don't just sit there and take it.
[02:31:13.160 --> 02:31:20.886]  Fight back with the all-new supercharged BrainForce Plus and feel the rush without the crash.
[02:31:20.886 --> 02:31:27.170]  BrainForce Plus is the next generation of advanced neural activation and nootropics.
[02:31:27.170 --> 02:31:35.076]  And now we've added a brand new ingredient called Black Pepper Fruit Extract that gives you an added kick.
[02:31:35.917 --> 02:31:48.649]  Other ingredients include vitamin B12 and neurological tonic and cognitive enhancers that will allow you to flip the switch and supercharge your state of mind.
[02:31:48.649 --> 02:31:49.971]  It's the real deal.
[02:31:49.971 --> 02:31:51.692]  Brain Force Plus.
[02:31:51.692 --> 02:31:55.056]  Secure your bottle right now at InfoWarsTore.com.
[02:31:56.617 --> 02:32:01.761]  Introducing Floralife, the new probiotic line developed exclusively by InfoWars Life.
[02:32:01.761 --> 02:32:06.525]  After years of research on the human microbiome, not all probiotics are made the same.
[02:32:06.525 --> 02:32:15.212]  Floralife probiotics use a unique targeted delivery system that bypasses the stomach and releases directly into the intestines for maximum effect.
[02:32:15.212 --> 02:32:18.535]  This is critical because stomach acid kills most probiotics and
[02:32:18.715 --> 02:32:23.959]  So if you don't have a targeted delivery probiotic, then you're cheating your gut health and your wallet.
[02:32:23.959 --> 02:32:31.265]  Floralife supports your body's core, where you need it most, including digestion, regularity, immunity, the gut lining, and metabolism.
[02:32:31.265 --> 02:32:35.188]  Did you know that over 80% of your immune system is located in your gut?
[02:32:35.188 --> 02:32:39.912]  That's why increasing gut probiotic levels is so important for overall health.
[02:32:39.912 --> 02:32:43.475]  Floralife is sold as a 15 billion probiotic for everyday maintenance care.
[02:32:43.795 --> 02:32:47.979]  And a 50 billion probiotic for a 30-day advanced gut restoration program.
[02:32:47.979 --> 02:32:52.183]  Head to Infowarslife.com to pick up your bottle of Floralife probiotics today.
[02:32:52.183 --> 02:33:00.211]  That's Infowarslife.com.
[02:33:00.211 --> 02:33:02.914]  You're listening to the Alex Jones Show.
[02:33:15.746 --> 02:33:27.261]  Live from the InfoWars.com studios, you're listening to The Alex Jones Show, and now your host, Owen Troyer.
[02:33:27.261 --> 02:33:30.545]  The Adam Schiff Center for Mental Health.
[02:33:32.011 --> 02:33:35.814]  The Adam Schiff Mental Health Center.
[02:33:35.814 --> 02:33:45.101]  Sorry, we're just brainstorming ideas here for when we open the mental health facility that is desperately needed in this country right now for Adam Schiff and the rest of the liberal maniacs out there.
[02:33:48.343 --> 02:34:01.474]  Adam, the Mental Health Center, the Adam Schiff Mental Health Facility, the Adam Schiff Mental Health Center, and then you can have an Eric Swalwell wing and a Nancy Pelosi wing and a Maxine Waters wing.
[02:34:01.474 --> 02:34:04.297]  It just depends on how mentally insane you are.
[02:34:04.297 --> 02:34:10.142]  So like top mental insane wing, that's like your top floor, that's where you put your Maxine Waters.
[02:34:10.142 --> 02:34:12.684]  Then the floor down, that's where you put your Nancy Pelosi's.
[02:34:12.684 --> 02:34:14.745]  Then you got your Adam Schiff's, your Eric Swalwell's.
[02:34:15.646 --> 02:34:16.807]  We're just brainstorming names here.
[02:34:16.807 --> 02:34:20.110]  The Adam Schiff Mental Health Center.
[02:34:20.110 --> 02:34:20.850]  I kind of like that one.
[02:34:20.850 --> 02:34:22.331]  It rolls off the tongue.
[02:34:22.331 --> 02:34:25.994]  The Adam Schiff Center for Mental Health.
[02:34:25.994 --> 02:34:27.495]  Oh yeah, I'm dead serious.
[02:34:27.495 --> 02:34:33.079]  Thousands, if not tens of thousands of people in this country need, they belong in a mental institution.
[02:34:33.079 --> 02:34:35.501]  I mean, they really do.
[02:34:35.501 --> 02:34:38.884]  And you're not going to be able to write a law for that, but think about it like this.
[02:34:41.164 --> 02:34:45.127]  This is how you know they're mentally deranged, because they cannot think on a straight path.
[02:34:45.127 --> 02:34:52.092]  It's just like if an officer is trying to figure out if you can drive while drunk, or an officer is trying to figure out if you should get a DUI or not, what do they do?
[02:34:52.092 --> 02:34:53.593]  They have you walk in a straight line.
[02:34:53.593 --> 02:34:55.435]  Can you walk in a straight line?
[02:34:55.435 --> 02:34:56.956]  Alright, so you try to walk in a straight line.
[02:34:56.956 --> 02:35:00.118]  If you're fumbling all over, you can't walk in a straight line.
[02:35:00.118 --> 02:35:03.281]  You're intoxicated, you need to go to jail.
[02:35:03.281 --> 02:35:05.883]  You can use that same principle when you're talking about political issues.
[02:35:05.883 --> 02:35:07.083]  They can't walk in a straight line.
[02:35:07.083 --> 02:35:07.364]  For example,
[02:35:11.781 --> 02:35:15.225]  They want to bring in voters from other countries.
[02:35:15.225 --> 02:35:20.812]  They want to bring in all these illegal immigrants and give them amnesty from other countries and get them to vote.
[02:35:20.812 --> 02:35:21.432]  Well, what is that?
[02:35:21.432 --> 02:35:24.055]  That's influencing our election.
[02:35:24.055 --> 02:35:26.618]  That's foreigners influencing our election.
[02:35:27.259 --> 02:35:33.461]  But if it's Russians commenting on social media, well, that has to stop.
[02:35:33.461 --> 02:35:38.502]  So bringing in as many illegal immigrants to vote as possible, A-OK.
[02:35:38.502 --> 02:35:43.683]  Russians posting on social media about the American election, we need to have a full-on investigation.
[02:35:43.683 --> 02:35:45.624]  See, that's not walking in a straight line.
[02:35:45.624 --> 02:35:47.064]  You're drunk.
[02:35:47.064 --> 02:35:48.284]  How about this one?
[02:35:48.284 --> 02:35:51.645]  We're going to have a march for our lives for gun control.
[02:35:51.645 --> 02:35:54.366]  We're going to have a march for our lives for gun control.
[02:35:55.225 --> 02:35:56.906]  You're anti-life.
[02:35:56.906 --> 02:35:58.847]  You're pro-abortion.
[02:35:58.847 --> 02:36:09.311]  So a group, the same group of people that want gun control to protect life, want abortion to stop life.
[02:36:09.311 --> 02:36:11.252]  Again, you're drunk.
[02:36:11.252 --> 02:36:12.913]  You can't walk in a straight line.
[02:36:13.783 --> 02:36:15.964]  How about the Russian collusion delusion?
[02:36:15.964 --> 02:36:17.925]  Trump colluded with Russia!
[02:36:17.925 --> 02:36:19.226]  Trump's colluding with Russia!
[02:36:19.226 --> 02:36:21.647]  We have no evidence, but they keep telling us it!
[02:36:21.647 --> 02:36:24.389]  So Trump is colluding with Russia, and that's bad!
[02:36:24.389 --> 02:36:26.070]  Russians bad!
[02:36:26.070 --> 02:36:26.970]  Russians bad!
[02:36:26.970 --> 02:36:28.111]  Trump can't collude with Russia!
[02:36:28.111 --> 02:36:30.412]  Russia bad!
[02:36:30.412 --> 02:36:31.453]  Oh!
[02:36:31.453 --> 02:36:36.636]  Where did they get all of the intelligence to form the Russian collusion narrative?
[02:36:36.636 --> 02:36:38.257]  From Russians!
[02:36:40.131 --> 02:36:42.913]  Where did the information come for the Steele dossier?
[02:36:42.913 --> 02:36:44.774]  Russian intelligence sources.
[02:36:44.774 --> 02:36:47.636]  Where did the information come for Mueller's indictment?
[02:36:47.636 --> 02:36:50.498]  Russian journalists.
[02:36:50.498 --> 02:36:51.979]  You're drunk.
[02:36:51.979 --> 02:36:53.140]  Go home, left.
[02:36:53.140 --> 02:36:56.242]  The political left in America is drunk.
[02:36:56.242 --> 02:36:58.404]  They're wasted on their own pride.
[02:36:58.404 --> 02:37:00.626]  They're wasted on their own fake news.
[02:37:00.626 --> 02:37:01.886]  They are wasted!
[02:37:01.886 --> 02:37:06.730]  They need to be put in a political drunk tank until they sober up!
[02:37:06.730 --> 02:37:07.851]  Let's now go to your phone calls.
[02:37:09.790 --> 02:37:11.450]  Let's start with Eric in New Mexico.
[02:37:11.450 --> 02:37:12.811]  I want the callers to make it quick.
[02:37:12.811 --> 02:37:14.071]  I want to take as many as possible.
[02:37:14.071 --> 02:37:15.391]  So get on the air and make your point.
[02:37:15.391 --> 02:37:17.092]  Go ahead, Eric.
[02:37:17.092 --> 02:37:17.452]  Hey, Ellen.
[02:37:17.452 --> 02:37:18.072]  How are you doing?
[02:37:18.072 --> 02:37:21.373]  I just wanted to throw some things out I noticed about the shooting.
[02:37:21.373 --> 02:37:29.755]  First off, the Attorney General, I believe it was for Florida, I saw her on, it was either- Yeah, Pam Bondi.
[02:37:29.755 --> 02:37:38.097]  Yeah, I saw her on, it was either Tucker or Hannity about a week before, and she was actively calling for charges against the Clintons.
[02:37:38.743 --> 02:37:51.775]  Next thing I noticed is that because of this shooting, we have completely negated any of the Russian collusion narrative, any of the charges being cleared against Trump for, you know, no American was involved in this.
[02:37:51.775 --> 02:37:54.197]  So we've completely ignored that.
[02:37:54.197 --> 02:38:00.542]  And then the last thing I just want to throw out there at you, Owen, is they're kind of going after the mentally ill now.
[02:38:00.542 --> 02:38:05.827]  And what I'm worried about, and like how they're working this gun ownership thing,
[02:38:07.093 --> 02:38:19.556]  If anyone's ever taking a prescription medication for depression or anxiety, this could be used to further attack the Second Amendment.
[02:38:19.556 --> 02:38:24.097]  And I think you're right, and people will say I'm hypocritical because of the things I'm saying.
[02:38:24.097 --> 02:38:25.717]  I'm not calling for laws against this.
[02:38:25.717 --> 02:38:36.099]  I'm not saying that this, well maybe it should happen, I'm not saying it will happen, I'm not saying I'm going to call for it, but it's the same dynamic though where
[02:38:37.256 --> 02:38:41.482]  They want to have a gun debate, but they don't want to have a gun debate.
[02:38:41.482 --> 02:38:43.945]  Because they won't say what you're saying, Eric.
[02:38:43.945 --> 02:38:46.228]  All they say is, ban guns!
[02:38:46.228 --> 02:38:47.650]  Take away guns!
[02:38:47.650 --> 02:38:49.032]  That's not a gun debate!
[02:38:49.032 --> 02:38:50.674]  That's a demand!
[02:38:50.674 --> 02:38:51.795]  If you have a debate, you say,
[02:38:52.176 --> 02:38:53.818]  Okay, well, let's look at some other aspects here.
[02:38:53.818 --> 02:38:54.539]  Let's see what's fair.
[02:38:54.539 --> 02:38:55.561]  Let's see what's legal.
[02:38:55.561 --> 02:39:02.451]  And then you say, like Eric said, well, let's look into some of the mental health aspects of this and maybe, you know, SSRI drugs or something.
