[00:00:00.009 --> 00:00:01.370]  Welcome, my friends.
[01:57:09.313 --> 01:57:15.334]  Now, I've got a few powderburns left too, but don't buy them from me today, ladies and gentlemen, at infowars.com.
[01:57:15.334 --> 01:57:23.676]  Of the 500 books from his last printing done years ago of an excellent book that the state police, I guess, hate, or some of them hate free speech, you want to find out the truth.
[01:57:23.676 --> 01:57:25.576]  This man has sacrificed his life to do this.
[01:57:26.465 --> 01:57:27.985]  He's now being persecuted.
[01:57:27.985 --> 01:57:33.246]  Go to PowderBurns.org, PowderBurns.org, put a big link up on InfoWars.com.
[01:57:33.246 --> 01:57:34.687]  Buy the books now.
[01:57:34.687 --> 01:57:37.627]  Email Shelly at, give him the email again.
[01:57:37.627 --> 01:57:42.368]  Yeah, PowderBurns at Prodigy.net, and I'll send you an autographed book.
[01:57:42.368 --> 01:57:44.769]  PowderBurns at Prodigy.net.
[01:57:44.769 --> 01:57:46.669]  Now that's not going to get you money quick enough.
[01:57:46.669 --> 01:57:47.489]  I don't want people to wait.
[01:57:47.489 --> 01:57:49.450]  I want them to go to the mailbox.
[01:57:49.450 --> 01:57:56.091]  I want them to send you cash wrapped in aluminum foil, because they scan it, or a check, but if you don't want your name involved, just cash.
[01:57:56.787 --> 01:58:01.469]  And I want you to get Selly's address, and I'm gonna send Selly some money, too.
[01:58:01.469 --> 01:58:03.670]  We're gonna have him on as this develops.
[01:58:03.670 --> 01:58:06.771]  I want listeners to be there next week with him in court.
[01:58:06.771 --> 01:58:09.472]  I want them to see a lot of support.
[01:58:09.472 --> 01:58:12.814]  So when we come back after 60 seconds, Selly, give them your address.
[01:58:12.814 --> 01:58:14.514]  And I do not want people to wait.
[01:58:14.514 --> 01:58:15.455]  He has stood up for us.
[01:58:15.455 --> 01:58:17.916]  He has fought for this country his whole life.
[01:58:17.916 --> 01:58:19.176]  They have told him they're gonna kill him.
[01:58:19.176 --> 01:58:20.457]  He hadn't even told you about that today.
[01:58:21.272 --> 01:58:25.695]  And they're the types that'll double-cap him in the head and say he committed suicide next.
[01:58:25.695 --> 01:58:27.376]  We'll see if Sully agrees with that statement.
[01:58:27.376 --> 01:58:33.120]  We'll be right back.
[01:58:33.120 --> 01:58:35.622]  Thank you for listening to GCN.
[01:58:35.622 --> 01:58:37.964]  Be sure to visit GCNlive.com today.
[01:58:37.964 --> 01:58:42.967]  It is a big idea.
[01:58:42.967 --> 01:58:45.809]  A new world order.
[01:58:45.809 --> 01:58:46.730]  In the near future.
[01:58:47.600 --> 01:58:50.681]  Earth is dominated by a powerful new world government.
[01:58:50.681 --> 01:58:53.502]  It's known as the Builder Bird.
[01:58:53.502 --> 01:58:56.284]  Could their objective be world domination?
[01:58:56.284 --> 01:58:59.465]  For thousands of years, their dark order grew.
[01:58:59.465 --> 01:59:06.788]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[01:59:09.827 --> 01:59:15.268]  For the first time in history, the elite's plan for world government is blown wide open.
[01:59:15.268 --> 01:59:19.149]  You will learn the secret that drives the entire New World Order agenda.
[01:59:19.149 --> 01:59:21.710]  Bill Burgess is making great progress toward a world government.
[01:59:21.710 --> 01:59:22.850]  Most people have no idea.
[01:59:22.850 --> 01:59:23.650]  They're not after money.
[01:59:23.650 --> 01:59:24.930]  They have all the money they need.
[01:59:24.930 --> 01:59:25.911]  They're after power.
[01:59:25.911 --> 01:59:27.051]  That's what they're after.
[01:59:27.051 --> 01:59:31.512]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:59:31.812 --> 01:59:35.776]  Or watch it online right now at PrisonPlanet.tv.
[01:59:35.776 --> 01:59:36.557]  In game.
[01:59:36.557 --> 01:59:38.579]  Blueprint for Global and Slate.
[01:59:38.579 --> 01:59:43.745]  You have been warned.
[01:59:43.745 --> 01:59:46.147]  Waging war on corruption.
[01:59:46.147 --> 01:59:48.910]  Alex Jones on the GCM Radio Network.
[01:59:55.231 --> 01:59:56.993]  Government cover-ups.
[01:59:56.993 --> 01:59:58.594]  You want answers?
[01:59:58.594 --> 02:00:00.136]  Well, so does he.
[02:00:00.136 --> 02:00:04.320]  He's Alex Jones on the GCN Radio Network.
[02:00:04.320 --> 02:00:08.404]  And now, live from Austin, Texas, Alex Jones.
[02:00:28.422 --> 02:00:51.927]  Celica Stillo is our guest, a Vietnam sniper in the Army, then he of course was a police officer on the border, then a DEA agent, highly decorated, the head of all their Latin American operations, Mexico down to Colombia, right down to Chile, and they have set him up on straw purchases when he was publicly just had somebody get some guns for him to sell at the gun show.
[02:00:51.927 --> 02:00:53.907]  Totally legal, BATF doesn't care.
[02:00:54.867 --> 02:00:56.108]  The law doesn't matter to them.
[02:00:56.108 --> 02:00:58.371]  Destroying this country is their only goal.
[02:00:58.371 --> 02:01:03.736]  So they get more drug money to drive bigger Corvettes to pay their prostitutes with.
[02:01:03.736 --> 02:01:05.218]  And I'm not joking about that.
[02:01:05.218 --> 02:01:12.085]  It's the most despicable, larcenous, worm-like, scum-filled organization you can imagine.
[02:01:12.085 --> 02:01:14.948]  I mean, it's just rotten from head to toe.
[02:01:14.948 --> 02:01:16.509]  A lot of other agencies are not.
[02:01:16.509 --> 02:01:17.110]  I will say that.
[02:01:17.757 --> 02:01:20.860]  Most agencies actually have good people in them, but they're just bad at the top.
[02:01:20.860 --> 02:01:23.843]  Well, they were rotten from the start, and people know their history.
[02:01:23.843 --> 02:01:25.164]  Shelley, give out your address.
[02:01:25.164 --> 02:01:27.306]  Give out contact points.
[02:01:27.306 --> 02:01:29.828]  Give out a phone number, but not for gossipers to call.
[02:01:29.828 --> 02:01:34.332]  I mean, for lawyers.
[02:01:34.332 --> 02:01:35.273]  This is a tough case.
[02:01:35.273 --> 02:01:37.875]  People that have courage.
[02:01:37.875 --> 02:01:39.697]  People that are willing to go into the belly of the beast.
[02:01:40.673 --> 02:01:43.215]  This is really what it's all about, Selly.
[02:01:43.215 --> 02:01:47.458]  Contact info, email addresses, so people can support you.
[02:01:47.458 --> 02:01:48.158]  Okay.
[02:01:48.158 --> 02:01:55.383]  Yeah, my address, if you make a check out, it's going to be on Celerino Castillo III, and my address is... Spell that out!
[02:01:55.383 --> 02:01:56.403]  Spell out Celerino.
[02:01:56.403 --> 02:02:01.327]  Celerino, spelled C-E-L-E-R-I-N-O.
[02:02:01.327 --> 02:02:06.770]  Again, C-E-L-E-R-I-N-O, Castillo, C-A-S-T-I-L-L-O III.
[02:02:08.743 --> 02:02:10.424]  And my address is 2709 North 28 1⁄2 Street.
[02:02:10.424 --> 02:02:14.105]  Once again, 2709 North 28 1⁄2 Street, McAllen, spelled M-c-a-l-l-e-n, Texas, 785-01.
[02:02:14.105 --> 02:02:14.185]  785-01.
[02:02:14.185 --> 02:02:17.926]  And my email, you can email me at powderburns at prodigy.net, powderburns
[02:02:36.892 --> 02:02:37.132]  Absolutely.
[02:02:37.132 --> 02:02:43.493]  Folks, he needs your help, and I hope if they try to set me up or something, that people support me and help me.
[02:02:43.493 --> 02:02:47.574]  Shelley, you were told a long time ago they were going to set you up or kill you.
[02:02:47.574 --> 02:02:50.875]  They've threatened to kill you, too.
[02:03:04.716 --> 02:03:15.426]  Yeah, back in doing the Iran-Contra thing, I was basically being set up by the DEA to get whacked on one of my last undercover operations.
[02:03:15.426 --> 02:03:22.232]  And basically what they were trying to do was shut me down of what I knew that was going on.
[02:03:22.232 --> 02:03:28.617]  I went out on a post-traumatic stress disorder from the DEA because of the stuff that I did for them.
[02:03:29.807 --> 02:03:37.091]  In Latin America, and of course I suffer from PTSD out of my Vietnam experiences.
[02:03:37.091 --> 02:03:45.877]  So it's very well documented that I suffer from severe PTSD and I have been on medication for many years.
[02:03:45.877 --> 02:03:58.304]  The problem is that I need a PTSD attorney somewhere in this country that has case trial on this issue because that's what I'm going to be using as my defense.
[02:03:58.849 --> 02:03:59.169]  I don't
[02:04:17.216 --> 02:04:19.977]  And threw me in jail without a... Sully, it's simple.
[02:04:19.977 --> 02:04:23.338]  If my car gets stolen, my house gets broken into, the cops won't come.
[02:04:23.338 --> 02:04:29.000]  But they're out there writing me tickets, and they're out there CPSing people's kids to give them to the pedophiles that run the government.
[02:04:29.000 --> 02:04:34.142]  And I mean, it's just the government's pure filth, and that's just the way it is, and it's rotting towards the tail now.
[02:04:34.142 --> 02:04:37.743]  It'll soon be pure evil, and... Heaven help us.
[02:04:37.743 --> 02:04:38.724]  Stay there, Sully Costello.
[02:04:38.724 --> 02:04:42.925]  I'm gonna get Kevin Booth to pop in briefly with us, and then we'll give out your address again.
[02:04:42.925 --> 02:04:44.806]  I'm gonna move on to other important issues.
[02:04:44.806 --> 02:04:45.286]  Stay with us.
[02:04:48.058 --> 02:04:55.980]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut.
[02:04:55.980 --> 02:05:01.182]  An entirely new two-hour film that completely destroys the official fable forever.
[02:05:01.182 --> 02:05:12.245]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[02:05:12.245 --> 02:05:14.406]  Loose Change Final Cut is the ultimate 9-11 expose.
[02:05:15.666 --> 02:05:17.427]  From hijackers being trained at U.S.
[02:05:17.427 --> 02:05:23.549]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[02:05:23.549 --> 02:05:28.971]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[02:05:28.971 --> 02:05:38.755]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[02:05:39.195 --> 02:05:41.819]  We're in a no-holds-barred information war.
[02:05:41.819 --> 02:05:47.146]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[02:05:48.061 --> 02:05:51.522]  Yes, there is an In-Dash AM-FM shortwave radio.
[02:05:51.522 --> 02:05:59.883]  For limited time and in limited numbers, the Sony GT-160S AM-FM shortwave radio and CD player is available only at the Power Hour.
[02:05:59.883 --> 02:06:08.265]  This radio is designed to eliminate interference from ignition systems and the result is clear, clean reception so you can hear your favorite broadcasts both domestically and internationally.
[02:06:08.265 --> 02:06:12.086]  Get your Sony AM-FM shortwave radio and CD player from the Power Hour today.
[02:06:12.486 --> 02:06:14.649]  Call 877-817-9829.
[02:06:14.649 --> 02:06:19.075]  That's 877-817-9829 to order.
[02:06:19.075 --> 02:06:23.120]  Only $249 plus shipping and handling, and we'll ship it right to you.
[02:06:23.120 --> 02:06:25.583]  There's even an input to plug in an external source.
[02:06:25.583 --> 02:06:28.367]  Your MP3 player, your iPod, your DVD player,
[02:06:28.607 --> 02:06:31.809]  Or any other source will sound great through your new Sony receiver.
[02:06:31.809 --> 02:06:34.972]  These radios are not available anywhere else and for a limited time.
[02:06:34.972 --> 02:06:36.133]  So call now, dial 877-817-9829.
[02:06:36.133 --> 02:06:38.935]  That's 877-817-9829 and get your Sony GT-160S AM-FM shortwave radio and CD player from the Power Hour.
[02:06:47.981 --> 02:06:51.723]  Are you looking for a one-stop shop to find all your favorite books and videos?
[02:06:51.723 --> 02:06:52.944]  Look no further!
[02:06:52.944 --> 02:06:55.606]  Northern Voice Bookstore has everything you need.
[02:06:55.606 --> 02:07:03.731]  Hundreds of titles from self-defense, survival, and financial freedom, to history, politics, conspiracy, and everything you need to know about the New World Order.
[02:07:03.731 --> 02:07:12.896]  You can order everything you want on the web, 24 hours a day, at northernvoicebookstore.com, or send $2 for our latest catalog to Northern Voice Bookstore, 10161,
[02:07:14.377 --> 02:07:14.917]  We're good to go.
[02:07:34.275 --> 02:07:47.180]  Visit us online at northernvoicebookstore.com or send $2 for our latest catalog to Northern Voice Bookstore, 10161 Park Run Drive, Suite 150, Las Vegas, NV 89145 today.
[02:07:47.180 --> 02:07:53.522]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[02:07:59.457 --> 02:08:03.424]  We've got the new Overdrive fourth hour coming up in about 51 minutes.
