[00:00:00.069 --> 00:00:00.750]  Find out right now!
[01:53:32.635 --> 01:53:41.019]  For years you've been hearing about Herbal Healer Academy and how it's remained a leader in effective alternative and natural medicine and education.
[01:53:41.019 --> 01:53:44.581]  But how can they continue to hold that title for years on end?
[01:53:44.581 --> 01:53:48.003]  The answer is high quality and huge selection.
[01:53:48.003 --> 01:53:53.246]  Just visit HerbalHealer.com and shop online or request a free catalog.
[01:53:53.246 --> 01:53:55.587]  You're bound to find the alternative you're looking for.
[01:53:56.327 --> 01:54:01.512]  Did you know that Herbal Healer carries the latest, safest and effective weight loss products?
[01:54:01.512 --> 01:54:07.717]  You can also count on Herbal Healer for the largest selection of safe and natural supplements just for children.
[01:54:07.717 --> 01:54:09.339]  And don't forget your pets.
[01:54:09.339 --> 01:54:15.464]  Herbal Healer even has natural mineral supplements for all your animals, including horses, cows and birds.
[01:54:15.464 --> 01:54:21.810]  Take a peek at their online calendar and you're sure to find everything you need and maybe something you didn't realize you needed.
[01:54:22.330 --> 01:54:27.712]  Visit HerbalHealer.com and don't forget to sign up for the free Herbal Healer newsletter.
[01:54:27.712 --> 01:54:39.315]  HerbalHealer.com, working with the power of nature.
[01:54:39.315 --> 01:54:40.995]  Okay, folks.
[01:54:40.995 --> 01:54:43.616]  Welcome back.
[01:54:43.616 --> 01:54:49.077]  The War Is Now is Hutton's newsletter.
[01:54:49.077 --> 01:54:50.878]  He's also written several books, pamphlets,
[01:54:51.850 --> 01:55:20.067]  and uh... one of them is the enemy is still here you can get his newsletter for five dollars a year and uh... you can uh... right to a c t write this down folks for this is traditional catholics catholics is a general public want to be informed by a scholar who's really studied this and it is scholarly it's heavy reading i've read it several times and read two of his books a c t p o box twenty seven pleasant
[01:55:20.996 --> 01:55:21.236]  Yeah.
[01:55:36.673 --> 01:55:37.113]  I think so.
[01:55:59.049 --> 01:55:59.450]  P.O.
[01:55:59.450 --> 01:56:06.095]  Box 27, Pleasant Unity PA 15676.
[01:56:06.095 --> 01:56:08.336]  Hutton, was all that accurate I just said?
[01:56:08.336 --> 01:56:09.477]  Correct.
[01:56:09.477 --> 01:56:20.866]  Let's get back, because you brought it up, and I'm being careful not to be too controversial here, and respect the fact that you trust this show to come on here after two and a half years, or I guess silence since 2004, really.
[01:56:20.866 --> 01:56:26.050]  But you said they want to get at your son through you.
[01:56:26.050 --> 01:56:27.451]  We hit the break, please continue.
[01:56:29.542 --> 01:56:34.644]  Well, I'm the whipping boy, I suppose.
[01:56:34.644 --> 01:56:41.586]  I'm responsible for anything he thinks, and anything he thinks must be what I think.
[01:56:41.586 --> 01:56:51.570]  You know, this general guilt by association, I guess you call it, or they used to call it McCarthyism.
[01:56:51.570 --> 01:56:52.630]  Well, he does.
[01:56:52.630 --> 01:56:56.652]  Mel does stick up for his dad, and he says that you're his biggest hero.
[01:56:57.939 --> 01:56:59.440]  That's very gratifying.
[01:56:59.440 --> 01:57:02.643]  I hadn't heard that one.
[01:57:02.643 --> 01:57:04.864]  I've seen it in a TV interview.
[01:57:04.864 --> 01:57:07.846]  I tell you, they did take out of context what you said.
[01:57:07.846 --> 01:57:09.147]  They did lie about what you said.
[01:57:09.147 --> 01:57:10.488]  They did all sorts of things.
[01:57:10.488 --> 01:57:15.472]  I got called by national television wanting to buy an interview you did here.
[01:57:15.472 --> 01:57:20.656]  I just told them where they could go so they could try to craft some things.
[01:57:20.656 --> 01:57:22.557]  It's just despicable.
[01:57:22.557 --> 01:57:24.539]  But again, like I said, people are waking up to this.
[01:57:24.539 --> 01:57:26.080]  They're not buying it anymore, Hutton.
[01:57:27.947 --> 01:57:29.908]  I hope not.
[01:57:29.908 --> 01:57:34.950]  But, uh, you mentioned the Southern Poverty Law Center.
[01:57:34.950 --> 01:57:35.870]  Yes.
[01:57:35.870 --> 01:57:42.533]  Isn't that the outfit that chased the Ten Commandments out of the Alabama State Court?
[01:57:42.533 --> 01:57:44.254]  Yes, that's what they do.
[01:57:44.254 --> 01:57:50.036]  They're here to destroy the country.
[01:57:50.036 --> 01:57:52.537]  And then Bush didn't even stand up for Judge Roy Moore.
[01:57:52.537 --> 01:57:53.998]  He sent a prosecutor down after him.
[01:57:57.631 --> 01:57:59.373]  Well, what do you expect?
[01:57:59.373 --> 01:58:03.397]  Isn't this the guy that... Oh, he's against abortion.
[01:58:03.397 --> 01:58:05.659]  And then he says, well, give me a bill.
[01:58:05.659 --> 01:58:06.280]  I'll sign it.
[01:58:06.280 --> 01:58:08.382]  He doesn't need a bill.
[01:58:08.382 --> 01:58:12.787]  He got this doggone Homeland Security thing through there because he wanted it.
[01:58:14.051 --> 01:58:26.855]  Well, remember three years ago you were on, right when The Passion of Christ was about to come out, and you told me about the Diane Sawyer interview before it even went on TV, that Mel said, you know where the WMDs... guess where I'm going to hide out after this movie comes out?
[01:58:26.855 --> 01:58:29.716]  I'm going to hide where the WMDs are hidden.
[01:58:29.716 --> 01:58:30.557]  Right.
[01:58:30.557 --> 01:58:32.417]  Because nobody can find me.
[01:58:32.417 --> 01:58:34.958]  Nobody will ever be able to find you.
[01:58:34.958 --> 01:58:36.839]  What do you think about their talk of attacking Iran?
[01:58:38.410 --> 01:58:40.011]  Well, they'll get to it.
[01:58:40.011 --> 01:58:41.452]  They don't throw these things up.
[01:58:41.452 --> 01:58:45.495]  It's a balloon, and then you get talked into it.
[01:58:45.495 --> 01:58:58.605]  People discover things that have happened, like, well, maybe 500 years ago, the Shah of Persia shot a Christian, or something, if he had a gun.
[01:58:58.605 --> 01:59:00.887]  I don't know about this.
[01:59:00.887 --> 01:59:01.808]  You suppose they had guns?
[01:59:03.626 --> 01:59:08.088]  Well, we're going to break for 70 seconds and come back and do just five more minutes with Hutton Gibson.
[01:59:08.088 --> 01:59:09.408]  Always interesting to talk to him.
[01:59:09.408 --> 01:59:12.789]  We'll be right back.
[01:59:12.789 --> 01:59:17.030]  If you would like a copy of this show, come to GCNlive.com and reserve it today.
[01:59:17.030 --> 01:59:17.810]  Or call toll-free 877-376-45.
[01:59:23.300 --> 01:59:26.901]  Do you know where the 78 potentially active volcanoes in the U.S.
[01:59:26.901 --> 01:59:27.601]  are located?
[01:59:27.601 --> 01:59:31.222]  And do you know the locations of the top 300 prime terrorist targets?
[01:59:31.222 --> 01:59:36.204]  You can find these answers and more in the new interactive CD book, Fruit in Places USA.
[01:59:36.204 --> 01:59:43.146]  With the more than 50 interactive parameters, you can pinpoint natural and man-made disaster areas, brewing environmental catastrophes,
[01:59:43.406 --> 01:59:44.027]  We're good to go.
[01:59:56.218 --> 01:59:59.480]  An analysis to help you zero in on the best places to live.
[01:59:59.480 --> 02:00:04.404]  The ideal location for cabins and vacation homes, as well as safe and unsafe areas.
[02:00:04.404 --> 02:00:09.907]  Get Prudent Places USA for only $49 plus shipping by calling New Millennium at 888-803-4438.
[02:00:09.907 --> 02:00:10.288]  That's 888-803-4438.
[02:00:10.288 --> 02:00:11.869]  To order on the web or at berkeywater.com.
[02:00:22.481 --> 02:00:24.882]  Waging war on corruption.
[02:00:24.882 --> 02:00:34.188]  Alex Jones on the GCN Radio Network.
[02:00:34.188 --> 02:00:35.489]  Big Brother.
[02:00:35.489 --> 02:00:37.270]  Mainstream media.
[02:00:37.270 --> 02:00:39.031]  Government cover-ups.
[02:00:39.031 --> 02:00:40.612]  You want answers?
[02:00:40.612 --> 02:00:42.533]  Well, so does he.
[02:00:42.533 --> 02:00:46.335]  He's Alex Jones on the GCN Radio Network.
[02:00:46.335 --> 02:00:50.458]  And now, live from Austin, Texas, Alex Jones.
[02:00:52.288 --> 02:01:05.758]  All right, coming up at the end of this hour, I'm going to get into the Illuminati, the Masons, their occultic activities, and in, I mean, even Keith Ullman's gone on national TV and said Bush is engaging in human sacrifice over
[02:01:07.235 --> 02:01:26.299]  In Iraq, we're going to play that clip, and I was talking to one of the anthropologists who lives here in Austin, a friend of mine, who's also a fan of the show, who was one of the anthropologists on Apocalypto, and she was talking about how, and Mel's actually said it publicly, too, in some interviews, but on the set he was talking about how, you know, this is human sacrifice.
[02:01:26.299 --> 02:01:29.380]  But now even Keith Olbermann's saying it.
[02:01:29.380 --> 02:01:34.081]  Do you agree with that, Hutton, that, I mean, this is a weird form of human sacrifice over there?
[02:01:34.970 --> 02:01:38.631]  Absolutely, we have no business there.
[02:01:38.631 --> 02:01:42.253]  But, I mean, Bush says we must have more sacrifice.
[02:01:42.253 --> 02:01:55.038]  Well, yeah, well, let's... I would appreciate it more if he had been right there in the Army when they wanted him, or in the Air Force, wherever he was supposed to be.
[02:01:55.038 --> 02:01:57.419]  Or if his daughters were enlisting right now.
[02:01:57.419 --> 02:01:58.279]  Yeah, that would help.
[02:01:59.082 --> 02:02:01.223]  Or some of the members of his family.
[02:02:01.223 --> 02:02:03.364]  What are you going to do if they try to re-institute the draft?
[02:02:03.364 --> 02:02:09.886]  I mean, you left the U.S., you said, pretty much because of that in the late 60s.
[02:02:09.886 --> 02:02:16.368]  What's the family planning if they try a draft now of all those grandkids?
[02:02:16.368 --> 02:02:19.189]  Well, to start with, 28 of them are in Australia.
[02:02:19.189 --> 02:02:23.251]  They can't get rid of them.
[02:02:23.251 --> 02:02:26.632]  After that, it's anybody's guess.
[02:02:28.334 --> 02:02:30.955]  Hutton, in closing, anything else you want to add?
[02:02:30.955 --> 02:02:44.499]  And why did you decide, after two and a half years of silence, I guess the last time I interviewed you on air you were about 86, now you're 88, why are you now deciding to go public again?
[02:02:44.499 --> 02:02:46.119]  Well, I'm shirking my duty.
[02:02:46.119 --> 02:02:50.441]  I've got to get this stuff out about the church.
[02:02:50.441 --> 02:02:55.022]  And it doesn't make any difference for what else I'm supposed to have said or thought.
[02:02:56.355 --> 02:03:00.978]  Uh, we got the Thought Police going, of course.
[02:03:00.978 --> 02:03:04.920]  They've got all this hate crimes legislation they're trying to pass to restrict free speech.
[02:03:04.920 --> 02:03:06.661]  Oh, yeah.
[02:03:06.661 --> 02:03:11.724]  Pre-thought to.
[02:03:11.724 --> 02:03:23.731]  But, for instance, now, our friendly Ratzinger has decided that he will give us his kind, loving permission to have a mass back.
[02:03:25.117 --> 02:03:26.418]  But he's not doing that.
[02:03:26.418 --> 02:03:31.862]  He's giving us a 1962 change of John 23rd.
[02:03:31.862 --> 02:03:37.567]  So basically... But again, that shows they're at least trying to camouflage what they're doing a little bit more.
[02:03:37.567 --> 02:03:43.631]  That shows that the traditionalist movement, or as you call it, the orthodox movement, is exploding.
[02:03:43.631 --> 02:03:44.672]  I mean, is it not?
[02:03:44.672 --> 02:03:46.573]  Well, they're trying to break it up, you see.
[02:03:46.573 --> 02:03:49.456]  Some people will settle for just the mass.
[02:03:49.456 --> 02:03:50.036]  I won't.
[02:03:50.036 --> 02:03:51.157]  I want the whole church back.
[02:03:52.968 --> 02:03:56.632]  They won't have the mass anyway because they have nobody that can say it.
[02:03:56.632 --> 02:04:01.937]  The priests ordained, suppose at least in 69, are not priests.
[02:04:01.937 --> 02:04:06.922]  And what they then participate in, if it weren't right in the right already, is idolatry.
[02:04:08.288 --> 02:04:31.407]  Well, Hutton, you've done amazing work with others towards exposing this takeover and this evil, and it does show that individuals highly motivated can have an effect, and you have had a life well lived and are still doing wonderful work, and I know you're going to be around with us for a long time to come, my friend, and I hope we can avert an attack on Iran and a draft and the rest of it, but I think if they try that, it's going to be the beginning of the end for them.
