whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:19:28.000 --> 02:19:30.000]   Oh, okay, okay.
[02:19:30.000 --> 02:19:33.000]   Well, you don't even need to worry about, like, an expensive boat or anything like that.
[02:19:33.000 --> 02:19:36.000]   I mean, hell, you could just hop on a, like, an old log.
[02:19:36.000 --> 02:19:39.000]   You know, just hop on an old log.
[02:19:39.000 --> 02:19:41.000]   Just cough your way up and down the Mississippi River.
[02:19:41.000 --> 02:19:43.000]   I mean, just really spread that stuff.
[02:19:43.000 --> 02:19:46.000]   Especially in Illinois because they desperately need to spread in Illinois
[02:19:46.000 --> 02:19:50.000]   where Pritzker is, you know, forcing them to shelter in place
[02:19:50.000 --> 02:19:52.000]   and you can't go to church or to anything in Illinois.
[02:19:52.000 --> 02:19:55.000]   So he's desperate for a breakout badly.
[02:19:55.000 --> 02:19:57.000]   So he needs a breakout.
[02:19:57.000 --> 02:19:59.000]   So I would go to Illinois and really start spreading, Alexander.
[02:19:59.000 --> 02:20:01.000]   But you're a true patriot.
[02:20:01.000 --> 02:20:02.000]   All right.
[02:20:02.000 --> 02:20:07.000]   I think we got time for one more call here before the break.
[02:20:07.000 --> 02:20:12.000]   So let's go to Bob calling in from Nebraska.
[02:20:12.000 --> 02:20:13.000]   Go ahead, Bob.
[02:20:13.000 --> 02:20:17.000]   Bob?
[02:20:17.000 --> 02:20:21.000]   Bob, are you there?
[02:20:21.000 --> 02:20:23.000]   No, no, Bob.
[02:20:23.000 --> 02:20:26.000]   Bob's dead.
[02:20:26.000 --> 02:20:30.000]   Bob died of the coronavirus waiting to get on air.
[02:20:30.000 --> 02:20:33.000]   It's not a much better way to go out, though.
[02:20:33.000 --> 02:20:34.000]   So congrats, Bob.
[02:20:34.000 --> 02:20:38.000]   Bob gave his life in service to coronavirus,
[02:20:38.000 --> 02:20:42.000]   and he died in line for the Alex Jones Show from coronavirus.
[02:20:42.000 --> 02:20:44.000]   We'll never forget you, Bob.
[02:20:44.000 --> 02:20:47.000]   It's time to take a new healthier approach to one of your most basic needs.
[02:20:47.000 --> 02:20:51.000]   The Alexa Pure Pro water filtration system is the same water filter
[02:20:51.000 --> 02:20:54.000]   that Alex and the Infowars crew use every day for the purest water possible.
[02:20:54.000 --> 02:20:57.000]   You can start cleaning the toxins from your water for clean, healthy,
[02:20:57.000 --> 02:20:59.000]   and delicious drinking water.
[02:20:59.000 --> 02:21:02.000]   Perfect for preppers or anyone concerned with a healthier source of water,
[02:21:02.000 --> 02:21:05.000]   the Alexa Pure Pro can remove up to 99.9% of impurities.
[02:21:05.000 --> 02:21:09.000]   This groundbreaking gravity-fed water filtration system is like no other.
[02:21:09.000 --> 02:21:13.000]   Make sure your water is up to your standards today with the Alexa Pure Pro.
[02:21:13.000 --> 02:21:16.000]   It's no secret that our daily lives are becoming more stressful.
[02:21:16.000 --> 02:21:18.000]   No matter what side of the political spectrum you're on,
[02:21:18.000 --> 02:21:20.000]   we're all feeling the strain from rising pressure.
[02:21:20.000 --> 02:21:24.000]   That's why we worked hard to create a new formula to support your fight against stress
[02:21:24.000 --> 02:21:26.000]   in your hectic day.
[02:21:26.000 --> 02:21:30.000]   Chill Force is our solution for a true, healthy, relaxation support formula.
[02:21:30.000 --> 02:21:33.000]   As the long-awaited sister formula to Brain Force Plus,
[02:21:33.000 --> 02:21:36.000]   this formula includes powerful ingredients and time-tested practices
[02:21:36.000 --> 02:21:38.000]   to help fight your stress levels.
[02:21:38.000 --> 02:21:40.000]   It's time to take a breather.
[02:21:40.000 --> 02:21:43.000]   Get Chill Force today at infowarestore.com.
[02:21:43.000 --> 02:21:45.000]   Now it's official.
[02:21:45.000 --> 02:21:50.000]   The United Nations came out yesterday and said the COVID emergency will last five years.
[02:21:50.000 --> 02:21:54.000]   And the U.K. government said you must all carry cell phones outside
[02:21:54.000 --> 02:21:58.000]   or you'll be arrested because we have to track your social distancing
[02:21:58.000 --> 02:22:02.000]   and you're only allowed to have a list of 10 people that you visit.
[02:22:02.000 --> 02:22:06.000]   And if you go outside that list of 10, you'll be permanently detained.
[02:22:06.000 --> 02:22:09.000]   Yes, ladies and gentlemen, this is the new world order
[02:22:09.000 --> 02:22:14.000]   where they let the criminals out of jail, the rapists, the child molesters, the murderers,
[02:22:14.000 --> 02:22:18.000]   and where you are now nonessential and a prisoner.
[02:22:18.000 --> 02:22:23.000]   From the beginning of my research, it was clear the globalists are an authoritarian, anti-human group.
[02:22:23.000 --> 02:22:26.000]   They have to put this electronic straitjacket on us
[02:22:26.000 --> 02:22:30.000]   before they carry out their endgame, which is global depopulation.
[02:22:30.000 --> 02:22:34.000]   So you see, submitting to them is death.
[02:22:34.000 --> 02:22:38.000]   The only way to stop them is to expose them, to hate their guts,
[02:22:38.000 --> 02:22:41.000]   and realize they are humanity's mortal enemy.
[02:22:41.000 --> 02:22:43.000]   Wake up or die.
[02:22:43.000 --> 02:22:47.000]   We're living in insanely dangerous times.
[02:22:47.000 --> 02:22:50.000]   And I told folks going back three months ago,
[02:22:50.000 --> 02:22:53.000]   I'm not buying storable food because I'm worried about the COVID-19 virus.
[02:22:53.000 --> 02:22:56.000]   I'm worried about the food shortages and the economic collapse.
[02:22:56.000 --> 02:23:01.000]   And now it's admitted that a chain reaction has begun that's already caused food shortages
[02:23:01.000 --> 02:23:04.000]   and the collapse of farms and ranches across the United States,
[02:23:04.000 --> 02:23:06.000]   and it's even worse in the third world.
[02:23:06.000 --> 02:23:09.000]   So I hope Trump, with his initiatives, can clean this up and fix it.
[02:23:09.000 --> 02:23:12.000]   But with the election fraud and the COVID-19, all the wars,
[02:23:12.000 --> 02:23:15.000]   and the third world collapsing and everything else that's going on,
[02:23:15.000 --> 02:23:19.000]   now is the time to get storable foods because they'll last for 25 years.
[02:23:19.000 --> 02:23:21.000]   They're in easily totable bags.
[02:23:21.000 --> 02:23:25.000]   It's high-quality food, and it's good to have that box checked off to be ready.
[02:23:25.000 --> 02:23:27.000]   And it funds the InfoWars. So we have storable food available again.
[02:23:27.000 --> 02:23:31.000]   InfoWarsStore.com or call toll-free 888-253-3139.
[02:23:31.000 --> 02:23:35.000]   But whatever you do, get prepared and get ready because the globalists want you dependent on them.
[02:23:35.000 --> 02:23:37.000]   They do not want you to be self-sufficient.
[02:23:37.000 --> 02:23:41.000]   Get your storable food at InfoWarsStore.com right now while you still can.
[02:23:41.000 --> 02:23:48.000]   You're listening to The Alex Jones Show.
[02:23:48.000 --> 02:23:51.000]   [music]
[02:23:51.000 --> 02:23:57.000]   [music]
[02:23:57.000 --> 02:24:06.000]   Hey, COVID-19 likes to rock too.
[02:24:06.000 --> 02:24:12.000]   Just because you're not allowed to go to a rock show or play guitar and the drums with your friends
[02:24:12.000 --> 02:24:16.000]   doesn't mean we can't still listen and die together.
[02:24:16.000 --> 02:24:20.000]   That's a noble death to die of the coronavirus.
[02:24:20.000 --> 02:24:26.000]   So, I mean, everybody wants a hero's death.
[02:24:26.000 --> 02:24:33.000]   I mean, I forget how it went in the movie 300 when the soldiers were looking at King Leonidas
[02:24:33.000 --> 02:24:36.000]   saying how much of an honor it was to die by his side.
[02:24:36.000 --> 02:24:40.000]   Well, that's nothing compared to the honor of dying from coronavirus.
[02:24:40.000 --> 02:24:43.000]   That's like the ultimate ticket.
[02:24:43.000 --> 02:24:45.000]   So you're welcome.
[02:24:45.000 --> 02:24:47.000]   I've given you the ultimate ticket.
[02:24:47.000 --> 02:24:52.000]   I've given you the ultimate death certificate of corona, and you're welcome.
[02:24:52.000 --> 02:24:56.000]   And so now it's so great now too because you could die from anything.
[02:24:56.000 --> 02:24:59.000]   I mean, you could stick your head in a guillotine and they'll lop your head off
[02:24:59.000 --> 02:25:01.000]   and you'll still die from coronavirus.
[02:25:01.000 --> 02:25:03.000]   It doesn't even matter.
[02:25:03.000 --> 02:25:04.000]   So that's what's up.
[02:25:04.000 --> 02:25:07.000]   You're welcome for that.
[02:25:07.000 --> 02:25:09.000]   So here's the thing.
[02:25:09.000 --> 02:25:17.000]   All right, we have been having some fun today, and honestly, I didn't even plan on doing any of that.
[02:25:17.000 --> 02:25:21.000]   It's just like literally Alex was like, "What the hell is wrong with you, Owen?"
[02:25:21.000 --> 02:25:24.000]   And I was just like, "I'm sick of this lockdown crap, Alex."
[02:25:24.000 --> 02:25:26.000]   He's like, "It's okay. We're winning. We got this coming up."
[02:25:26.000 --> 02:25:30.000]   And it just kind of turned into like a little joking thing we were doing right before I went on air,
[02:25:30.000 --> 02:25:35.000]   and then it just kind of like carried on to the last two hours or so,
[02:25:35.000 --> 02:25:37.000]   and the callers all kind of had fun with it too.
[02:25:37.000 --> 02:25:40.000]   But there is some serious news, but here's what I'm going to do,
[02:25:40.000 --> 02:25:43.000]   because we got callers on the line, and I'm going to go to your calls,
[02:25:43.000 --> 02:25:45.000]   and we do have some other news I want to cover,
[02:25:45.000 --> 02:25:49.000]   but I have a bunch of serious news that I'm going to cover in the first two segments of The War Room
[02:25:49.000 --> 02:25:51.000]   coming up at 3 o'clock.
[02:25:51.000 --> 02:25:55.000]   I'm going to hand over the reins of The Alex Jones Show to Jason Jones at 2,
[02:25:55.000 --> 02:25:58.000]   and then I'm going to come back and host the first two segments of The War Room
[02:25:58.000 --> 02:26:00.000]   just to be serious about all this news,
[02:26:00.000 --> 02:26:04.000]   and then Savannah Hernandez is going to take over, and she's got great guests coming up as well.
[02:26:04.000 --> 02:26:13.000]   So I will take some of your calls, and I will cover this, but I just real quick.
[02:26:13.000 --> 02:26:16.000]   Did you guys find that video I was talking about with Mika and Trump?
[02:26:16.000 --> 02:26:19.000]   Okay, perfect, because I want to tie this all together.
[02:26:19.000 --> 02:26:27.000]   Something weird is going on with Donald Trump, Joe Scarborough, and Mika Brzezinski.
[02:26:27.000 --> 02:26:34.000]   Now, if you recall, Scarborough and Brzezinski were actually kind of friends with Trump,
[02:26:34.000 --> 02:26:37.000]   friends with Donald Trump before.
[02:26:37.000 --> 02:26:41.000]   They had a place at Mar-a-Lago, and they used to hang out there.
[02:26:41.000 --> 02:26:45.000]   And so there's all this weird history between the three of them,
[02:26:45.000 --> 02:26:51.000]   and maybe in some weird way the dead intern in Joe Scarborough's locked closet
[02:26:51.000 --> 02:26:53.000]   has something to do with this too.
[02:26:53.000 --> 02:27:01.000]   But before we go to the latest Mika Brzezinski news, I want to add this flavor to it
[02:27:01.000 --> 02:27:04.000]   so that you can really taste it.
[02:27:04.000 --> 02:27:10.000]   So this is an older video, a compilation of I think two or three videos from long ago
[02:27:10.000 --> 02:27:15.000]   with Mika Brzezinski and Donald Trump, and I guess the only way we could date this, guys,
[02:27:15.000 --> 02:27:21.000]   is to find out when Donald Trump spoke at CPAC before he was president, what year that was.
[02:27:21.000 --> 02:27:23.000]   That's the year this video is from.
[02:27:23.000 --> 02:27:27.000]   So of course Joe Scarborough and Mika Brzezinski are married now.
[02:27:27.000 --> 02:27:30.000]   I think Trump hit it first.
[02:27:30.000 --> 02:27:33.000]   I think Mika still has a little thing for Trump.
[02:27:33.000 --> 02:27:37.000]   But let me just play this video, add this flavor, and then give you the latest news.
[02:27:37.000 --> 02:27:43.000]   Here was Mika Brzezinski and Donald Trump, I would guess probably about ten years ago,
[02:27:43.000 --> 02:27:47.000]   live on television, before Joe and Mika got married.
[02:27:47.000 --> 02:27:48.000]   Listen to this.
[02:27:50.000 --> 02:27:56.000]   [MUSIC]
[02:27:56.000 --> 02:27:58.000]   So here's Trump with all the ladies.
[02:27:58.000 --> 02:28:01.000]   All right, this isn't--okay, here we go.
[02:28:01.000 --> 02:28:03.000]   All right, no, no, no, pull this video.
[02:28:03.000 --> 02:28:05.000]   This isn't it. This is it. This is my fault.
[02:28:05.000 --> 02:28:07.000]   That's part of it.
[02:28:07.000 --> 02:28:10.000]   Hold on, stop it right there. Does she go on and talk now?
[02:28:10.000 --> 02:28:12.000]   Okay, okay, I'm sorry. I'm sorry.
[02:28:12.000 --> 02:28:15.000]   I haven't seen that video with the music and stuff.
[02:28:15.000 --> 02:28:17.000]   Let's just go to the part where she starts talking.
[02:28:17.000 --> 02:28:20.000]   So just start back at the part where she's stroking Donald Trump's hair.
[02:28:20.000 --> 02:28:25.000]   So for radio listeners, this is Mika Brzezinski stroking Donald Trump's hair
[02:28:25.000 --> 02:28:29.000]   on the television set of her show.
[02:28:29.000 --> 02:28:30.000]   So let's just start it there.
[02:28:30.000 --> 02:28:34.000]   [MUSIC]
[02:28:34.000 --> 02:28:38.000]   So there she is stroking Donald's hair, smiling, loving.
[02:28:38.000 --> 02:28:41.000]   Touches his face. Clearly spreads corona.
[02:28:41.000 --> 02:28:46.000]   So here's Trump.
[02:28:46.000 --> 02:28:48.000]   [MUSIC]
[02:28:48.000 --> 02:28:50.000]   [MUSIC]
[02:28:50.000 --> 02:28:52.000]   [MUSIC]
[02:28:52.000 --> 02:28:54.000]   [MUSIC]
[02:28:54.000 --> 02:28:56.000]   [MUSIC]
[02:28:56.000 --> 02:28:58.000]   [MUSIC]
[02:28:58.000 --> 02:29:00.000]   [MUSIC]
[02:29:00.000 --> 02:29:02.000]   [MUSIC]
[02:29:02.000 --> 02:29:04.000]   [MUSIC]
[02:29:04.000 --> 02:29:06.000]   [MUSIC]
[02:29:06.000 --> 02:29:08.000]   [MUSIC]
[02:29:08.000 --> 02:29:10.000]   [MUSIC]
[02:29:10.000 --> 02:29:12.000]   [MUSIC]
[02:29:12.000 --> 02:29:14.000]   [MUSIC]
