whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:25:03.920 --> 02:25:05.200]   This is exactly how Hitler came to
[02:25:05.200 --> 02:25:06.480]   power with the brown shirts.
[02:25:06.480 --> 02:25:07.760]   They did this exact same thing.
[02:25:07.760 --> 02:25:10.040]   >> Yes, exactly.
[02:25:10.040 --> 02:25:11.480]   And we have to experience this
[02:25:11.480 --> 02:25:12.480]   every single time.
[02:25:12.480 --> 02:25:14.400]   We're 100% peaceful.
[02:25:14.400 --> 02:25:15.640]   We were at Joey's rally and
[02:25:15.640 --> 02:25:16.520]   100% peaceful,
[02:25:16.520 --> 02:25:17.680]   everyone getting along.
[02:25:17.680 --> 02:25:18.920]   It wasn't until we went out in
[02:25:18.920 --> 02:25:20.080]   the streets to where we had.
[02:25:20.080 --> 02:25:21.160]   >> Amazing, and
[02:25:21.160 --> 02:25:23.240]   cameras don't catch it all.
[02:25:23.240 --> 02:25:25.080]   But I mean, describe what it's
[02:25:25.080 --> 02:25:27.120]   like when these antifa come up and
[02:25:27.120 --> 02:25:28.960]   try to basically kill you with
[02:25:28.960 --> 02:25:30.000]   metal pipes and
[02:25:30.000 --> 02:25:31.840]   are swinging for the fences.
[02:25:31.840 --> 02:25:33.520]   And then one of them gets hit and
[02:25:33.520 --> 02:25:34.320]   they all run.
[02:25:34.320 --> 02:25:36.480]   I mean, what is that like?
[02:25:36.480 --> 02:25:37.760]   It looks very exhilarating when
[02:25:37.760 --> 02:25:38.400]   the guy just,
[02:25:38.400 --> 02:25:39.960]   I want to give that guy an award.
[02:25:39.960 --> 02:25:41.120]   Do we know who that guy is that
[02:25:41.120 --> 02:25:42.320]   just cold cocked that guy that
[02:25:42.320 --> 02:25:43.640]   tried to kill him with the club?
[02:25:43.640 --> 02:25:45.680]   I mean, that's the real deal right
[02:25:45.680 --> 02:25:46.200]   there.
[02:25:48.200 --> 02:25:50.040]   >> Yeah, it's Rufio.
[02:25:50.040 --> 02:25:51.000]   He's a proud boy.
[02:25:51.000 --> 02:25:52.480]   He's in Washington,
[02:25:52.480 --> 02:25:54.160]   up in the Seattle area.
[02:25:54.160 --> 02:25:54.960]   Real big dude,
[02:25:54.960 --> 02:25:56.200]   works out all the time and
[02:25:56.200 --> 02:25:57.200]   he has a big heart.
[02:25:57.200 --> 02:25:58.520]   He's a really good guy.
[02:25:58.520 --> 02:26:00.000]   And we appreciate him standing in
[02:26:00.000 --> 02:26:01.160]   there and sticking up for
[02:26:01.160 --> 02:26:02.720]   all the people who are marching,
[02:26:02.720 --> 02:26:04.080]   the women and the elderly and
[02:26:04.080 --> 02:26:05.720]   just standing up like a real man.
[02:26:05.720 --> 02:26:07.120]   That's the spirit that we got to
[02:26:07.120 --> 02:26:08.160]   have in this country.
[02:26:08.160 --> 02:26:09.360]   >> I agree.
[02:26:09.360 --> 02:26:10.720]   I want to get him on because let me
[02:26:10.720 --> 02:26:11.240]   say this.
[02:26:11.240 --> 02:26:12.960]   Notice it took one man to stand up
[02:26:12.960 --> 02:26:14.560]   to those thugs, they all ran.
[02:26:14.560 --> 02:26:15.800]   One man.
[02:26:15.800 --> 02:26:16.920]   They're all up there sticking
[02:26:16.920 --> 02:26:18.160]   their chest out with their clubs,
[02:26:18.160 --> 02:26:19.240]   with their maces, with their
[02:26:19.240 --> 02:26:19.760]   weapons.
[02:26:19.760 --> 02:26:20.920]   It took one guy to stand up and
[02:26:20.920 --> 02:26:22.120]   knock them upside the head and
[02:26:22.120 --> 02:26:22.760]   they all ran.
[02:26:22.760 --> 02:26:24.240]   I mean, isn't that archetypal?
[02:26:24.240 --> 02:26:27.840]   >> Yeah, absolutely.
[02:26:27.840 --> 02:26:29.480]   And it really represents,
[02:26:29.480 --> 02:26:31.480]   that's the true American spirit
[02:26:31.480 --> 02:26:32.960]   right there, right?
[02:26:32.960 --> 02:26:34.560]   It's about, it's no fear.
[02:26:34.560 --> 02:26:35.440]   It's just standing up for
[02:26:35.440 --> 02:26:36.480]   what you believe in.
[02:26:36.480 --> 02:26:37.760]   And that's what the whole rally was
[02:26:37.760 --> 02:26:38.600]   about at the Freedom and
[02:26:38.600 --> 02:26:39.240]   Courage rally.
[02:26:39.240 --> 02:26:41.240]   It's about, it takes courage to
[02:26:41.240 --> 02:26:43.000]   really stand up for freedom,
[02:26:43.000 --> 02:26:44.280]   to get freedom, and
[02:26:44.280 --> 02:26:45.680]   that's it right there.
[02:26:45.680 --> 02:26:46.800]   It represents it and
[02:26:46.800 --> 02:26:48.480]   to just see him stand up to him.
[02:26:48.480 --> 02:26:49.560]   And he had no hesitation and
[02:26:49.560 --> 02:26:50.440]   that's what I love and
[02:26:50.440 --> 02:26:51.640]   that's what I appreciate it.
[02:26:51.640 --> 02:26:53.280]   And it was completely justified,
[02:26:53.280 --> 02:26:54.480]   it's all self defense.
[02:26:54.480 --> 02:26:55.960]   And so he pretty much became
[02:26:55.960 --> 02:26:57.680]   a hero overnight.
[02:26:57.680 --> 02:26:58.560]   >> That's right. >> You should have
[02:26:58.560 --> 02:26:59.920]   seen him, he drove back with us to
[02:26:59.920 --> 02:27:00.600]   the bar.
[02:27:00.600 --> 02:27:01.600]   He walked up to the bar and
[02:27:01.600 --> 02:27:02.680]   the whole bar just started
[02:27:02.680 --> 02:27:04.000]   chanting his name because it was
[02:27:04.000 --> 02:27:04.960]   all over the country.
[02:27:04.960 --> 02:27:06.240]   >> And again, say his name again.
[02:27:06.240 --> 02:27:08.720]   >> His name's Rufio,
[02:27:08.720 --> 02:27:09.840]   Ethan Rufio.
[02:27:09.840 --> 02:27:11.400]   >> We need to get him on ASAP.
[02:27:11.400 --> 02:27:12.880]   And it's not because he attacked
[02:27:12.880 --> 02:27:14.480]   somebody, he showed up to five or
[02:27:14.480 --> 02:27:16.200]   six guys waving weapons at him.
[02:27:16.200 --> 02:27:17.680]   And then they all turned and ran.
[02:27:17.680 --> 02:27:18.600]   That's what it's all about.
[02:27:18.600 --> 02:27:20.280]   It's not striking first.
[02:27:20.280 --> 02:27:21.680]   And that's my big concern, guys.
[02:27:21.680 --> 02:27:23.320]   I'm worried they've been caught,
[02:27:23.320 --> 02:27:24.880]   obviously, trying to stage that
[02:27:24.880 --> 02:27:26.180]   whole clash with the police
[02:27:26.180 --> 02:27:27.680]   ordering the new right folks,
[02:27:27.680 --> 02:27:29.200]   that I don't agree with a lot of
[02:27:29.200 --> 02:27:30.280]   what they have to say,
[02:27:30.280 --> 02:27:31.760]   into the anti-fascist scum.
[02:27:31.760 --> 02:27:33.000]   And Trump was right to condemn
[02:27:33.000 --> 02:27:33.720]   both sides, but
[02:27:33.720 --> 02:27:34.920]   the police made them clash.
[02:27:34.920 --> 02:27:35.520]   It's come out,
[02:27:35.520 --> 02:27:36.840]   the police stood down.
[02:27:36.840 --> 02:27:38.200]   I'm concerned they're going to
[02:27:38.200 --> 02:27:39.120]   pull more of that and
[02:27:39.120 --> 02:27:40.720]   try to get a big race war going.
[02:27:40.720 --> 02:27:41.640]   What do you think, Will?
[02:27:43.080 --> 02:27:44.800]   >> Yeah, I completely agree with
[02:27:44.800 --> 02:27:45.160]   you.
[02:27:45.160 --> 02:27:46.860]   When we were walking down,
[02:27:46.860 --> 02:27:48.040]   Portland police,
[02:27:48.040 --> 02:27:49.800]   they actually saw Antifa and
[02:27:49.800 --> 02:27:51.400]   the America supporters,
[02:27:51.400 --> 02:27:53.400]   I like to call them, facing off.
[02:27:53.400 --> 02:27:55.520]   And they did nothing to prevent
[02:27:55.520 --> 02:27:57.360]   what took place.
[02:27:57.360 --> 02:27:59.440]   We are in a civil war.
[02:27:59.440 --> 02:28:00.840]   It's not a hot civil war, but
[02:28:00.840 --> 02:28:02.280]   the Democrats are pushing for
[02:28:02.280 --> 02:28:03.640]   a racial division.
[02:28:03.640 --> 02:28:05.360]   They're pushing for a racial war.
[02:28:05.360 --> 02:28:06.960]   And my main goal is to stop that,
[02:28:06.960 --> 02:28:08.560]   because we should not be fighting
[02:28:08.560 --> 02:28:09.800]   each other based on one's
[02:28:09.800 --> 02:28:10.880]   complexion.
[02:28:10.880 --> 02:28:12.400]   They are literally trying to
[02:28:12.400 --> 02:28:13.680]   destroy the United States.
[02:28:13.680 --> 02:28:14.720]   They're so bitter,
[02:28:14.720 --> 02:28:16.000]   they're so angry because
[02:28:16.000 --> 02:28:17.640]   Donald J Trump is the president.
[02:28:17.640 --> 02:28:19.040]   And every time we have these
[02:28:19.040 --> 02:28:21.120]   rallies, we have to be on the guard.
[02:28:21.120 --> 02:28:22.620]   People, women come out with
[02:28:22.620 --> 02:28:24.220]   helmets on, come out with full
[02:28:24.220 --> 02:28:26.140]   metal jacket gear on, because they
[02:28:26.140 --> 02:28:27.900]   wanted to avoid the violence with
[02:28:27.900 --> 02:28:29.700]   these Antifa domestic terrorists
[02:28:29.700 --> 02:28:31.300]   that's the foot soldiers for
[02:28:31.300 --> 02:28:33.300]   the Democratic Party.
[02:28:33.300 --> 02:28:34.320]   Every single time,
[02:28:34.320 --> 02:28:35.340]   every single day,
[02:28:35.340 --> 02:28:36.680]   we see this from the left.
[02:28:36.680 --> 02:28:37.960]   [MUSIC]
[02:28:37.960 --> 02:28:38.480]   >> That's right, and
[02:28:38.480 --> 02:28:39.200]   they're getting ready to launch
[02:28:39.200 --> 02:28:39.800]   their big attack.
[02:28:39.800 --> 02:28:41.320]   You can feel it, you can see it.
[02:28:41.320 --> 02:28:42.440]   One of our gentlemen's running for
[02:28:42.440 --> 02:28:43.520]   Senate, not just launching these
[02:28:43.520 --> 02:28:44.080]   prayer vigils.
[02:28:44.080 --> 02:28:45.160]   Our other friends going up and
[02:28:45.160 --> 02:28:46.280]   down the West Coast exposing
[02:28:46.280 --> 02:28:46.880]   all this.
[02:28:46.880 --> 02:28:48.640]   Your calls and more straight ahead.
[02:28:48.640 --> 02:28:49.480]   History's happening,
[02:28:49.480 --> 02:28:51.080]   the battle's happening now.
[02:28:51.080 --> 02:28:51.720]   Joey Gibson and
[02:28:51.720 --> 02:28:53.000]   Will Johnson straight ahead.
[02:28:53.000 --> 02:28:55.280]   [MUSIC]
[02:28:55.280 --> 02:28:56.840]   >> Now there's a proven powerful
[02:28:56.840 --> 02:28:58.680]   anti-inflammatory that absorbs 40
[02:28:58.680 --> 02:28:59.600]   times better.
[02:28:59.600 --> 02:29:01.200]   Yes, Nano Curcumin Plus from
[02:29:01.200 --> 02:29:02.880]   One Planet Nutrition contains
[02:29:02.880 --> 02:29:04.760]   smaller particle size that allows
[02:29:04.760 --> 02:29:06.560]   absorption over 40 times better
[02:29:06.560 --> 02:29:07.720]   into your bloodstream.
[02:29:07.720 --> 02:29:09.400]   Nano Curcumin Plus may also help
[02:29:09.400 --> 02:29:11.080]   reduce pain and inflammation,
[02:29:11.080 --> 02:29:11.720]   amplify and
[02:29:11.720 --> 02:29:13.400]   help against heart disease and
[02:29:13.400 --> 02:29:14.080]   diabetes.
[02:29:14.080 --> 02:29:15.880]   Nano Curcumin Plus is now on sale
[02:29:15.880 --> 02:29:17.640]   at oneplanetnutrition.com.
[02:29:17.640 --> 02:29:18.840]   Use promo code GCN for
[02:29:18.840 --> 02:29:20.200]   your special discount at
[02:29:20.200 --> 02:29:21.760]   oneplanetnutrition.com.
[02:29:21.760 --> 02:29:22.800]   The next generation of
[02:29:22.800 --> 02:29:24.120]   nutritional supplementation.
[02:29:24.120 --> 02:29:26.440]   >> This is Dan Pilla.
[02:29:26.440 --> 02:29:27.520]   Do you owe the IRS money you
[02:29:27.520 --> 02:29:28.280]   can't pay?
[02:29:28.280 --> 02:29:29.960]   Are tax debts crippling you?
[02:29:29.960 --> 02:29:31.360]   I've defended people from the IRS
[02:29:31.360 --> 02:29:32.760]   for over 30 years.
[02:29:32.760 --> 02:29:33.760]   I've helped thousands and
[02:29:33.760 --> 02:29:35.080]   I can help you too.
[02:29:35.080 --> 02:29:36.480]   I wrote the book on IRS settlement
[02:29:36.480 --> 02:29:37.440]   and I'm telling you,
[02:29:37.440 --> 02:29:38.400]   there's no such thing as
[02:29:38.400 --> 02:29:39.560]   a hopeless case.
[02:29:39.560 --> 02:29:42.280]   Call 800-34-NO-TAX to finally get
[02:29:42.280 --> 02:29:43.480]   free of IRS debt.
[02:29:43.480 --> 02:29:44.840]   With the IRS's new programs,
[02:29:44.840 --> 02:29:46.040]   there's never been a better time
[02:29:46.040 --> 02:29:47.240]   to solve your problem.
[02:29:47.240 --> 02:29:49.280]   Call 800-34-NO-TAX,
[02:29:49.280 --> 02:29:51.520]   that's 800-34-NO-TAX or
[02:29:51.520 --> 02:29:53.800]   my website, danpilla.com.
[02:29:53.800 --> 02:30:01.120]   [MUSIC]
[02:30:01.120 --> 02:30:02.160]   >> The real Red Pill Plus,
[02:30:02.160 --> 02:30:03.560]   ladies and gentlemen.
[02:30:03.560 --> 02:30:04.600]   Our team is constantly on
[02:30:04.600 --> 02:30:05.520]   the lookout for newer and
[02:30:05.520 --> 02:30:07.040]   better ways to improve our products.
[02:30:07.040 --> 02:30:08.400]   That's why we're bringing you
[02:30:08.400 --> 02:30:10.160]   a brand new version of one of
[02:30:10.160 --> 02:30:12.240]   the newest fan favorite products,
[02:30:12.240 --> 02:30:14.040]   the Real Red Pill Plus.
[02:30:14.040 --> 02:30:16.160]   Real Red Pill Plus is an all new
[02:30:16.160 --> 02:30:17.760]   version of the powerhouse
[02:30:17.760 --> 02:30:18.840]   pregnant on product.
[02:30:18.840 --> 02:30:20.520]   It features the same great formula
[02:30:20.520 --> 02:30:21.960]   that supports your heart, brain,
[02:30:21.960 --> 02:30:23.920]   healthy aging process with an all
[02:30:23.920 --> 02:30:27.000]   new natural caffeine boost included.
[02:30:27.000 --> 02:30:28.840]   A powerful pregnant on base,
[02:30:28.840 --> 02:30:29.800]   the Real Red Pill,
[02:30:29.800 --> 02:30:31.640]   it will become one of our fellow
[02:30:31.640 --> 02:30:33.360]   Infowarriors favorite products.
[02:30:33.360 --> 02:30:35.560]   Now, with an extra proprietary
[02:30:35.560 --> 02:30:37.080]   energy blend inside including green
[02:30:37.080 --> 02:30:38.320]   tea extract, your Amante leaf
[02:30:38.320 --> 02:30:39.360]   extract, and more,
[02:30:39.360 --> 02:30:41.080]   you can get that extra pick me up
[02:30:41.080 --> 02:30:42.760]   while supporting your mind and
[02:30:42.760 --> 02:30:44.040]   body in a healthy way.
[02:30:44.040 --> 02:30:45.880]   It's got all the great stuff that
[02:30:45.880 --> 02:30:47.160]   Real Red Pill has, but
[02:30:47.160 --> 02:30:48.920]   it's also got the boost in it.
[02:30:48.920 --> 02:30:50.720]   Get the Real Red Pill Plus at
[02:30:50.720 --> 02:30:52.520]   infowarriorstore.com.
[02:30:52.520 --> 02:30:56.000]   [MUSIC]
[02:30:56.000 --> 02:30:58.000]   I want to plow into all of this,
[02:30:58.000 --> 02:30:59.760]   but I'm going to spend a few
[02:30:59.760 --> 02:31:01.200]   minutes here first,
[02:31:01.200 --> 02:31:03.280]   just encouraging listeners to
[02:31:03.280 --> 02:31:05.280]   understand that when you buy
[02:31:05.280 --> 02:31:07.480]   t-shirts or water filtration
[02:31:07.480 --> 02:31:09.600]   systems or books or videos or
[02:31:09.600 --> 02:31:11.160]   other material from
[02:31:11.160 --> 02:31:13.240]   infowarriorstore.com,
[02:31:13.240 --> 02:31:16.200]   you are funding the revolution.
[02:31:16.200 --> 02:31:18.280]   I mean, I cannot say it any clearer.
[02:31:18.280 --> 02:31:19.720]   And so it is essential that you
[02:31:19.720 --> 02:31:21.000]   purchase the products at
[02:31:21.000 --> 02:31:22.360]   infowarriorstore.com.
[02:31:22.360 --> 02:31:23.920]   I want to thank everybody that has,
[02:31:23.920 --> 02:31:25.320]   but we've got the best fluoride
[02:31:25.320 --> 02:31:26.760]   free toothpaste with colloidal
[02:31:26.760 --> 02:31:28.120]   silver and with high quality
[02:31:28.120 --> 02:31:29.120]   atomic iodine in it.
[02:31:29.120 --> 02:31:30.520]   You cannot beat that for
[02:31:30.520 --> 02:31:31.800]   children and adults.
[02:31:31.800 --> 02:31:33.360]   We've got the best mouthwash
[02:31:33.360 --> 02:31:34.680]   designed by Dr. Jones,
[02:31:34.680 --> 02:31:36.440]   my dad, with colloidal silver and
[02:31:36.440 --> 02:31:37.400]   iodine as well,
[02:31:37.400 --> 02:31:38.960]   infowarriorstore.com or
[02:31:38.960 --> 02:31:41.800]   AAA253-3139.
[02:31:41.800 --> 02:31:43.360]   And your purchase of the products
[02:31:43.360 --> 02:31:45.160]   stands with us, stands with America,
[02:31:45.160 --> 02:31:46.120]   stands with Trump,
[02:31:46.120 --> 02:31:47.720]   stands against the globalists and
[02:31:47.720 --> 02:31:49.320]   their satanic pedophile armies.
[02:31:49.320 --> 02:31:50.440]   And that's who they are, and
[02:31:50.440 --> 02:31:51.720]   they know we know who they are, and
[02:31:51.720 --> 02:31:53.040]   they're coming back against us, so
[02:31:53.040 --> 02:31:53.880]   we need your support.
[02:31:53.880 --> 02:31:56.840]   [MUSIC]
[02:31:56.840 --> 02:31:58.800]   Patrick in the great nation of
[02:31:58.800 --> 02:31:59.720]   Australia,
[02:31:59.720 --> 02:32:01.480]   you're on the air worldwide.
[02:32:01.480 --> 02:32:02.080]   Thanks for holding.
[02:32:02.080 --> 02:32:03.880]   >> I am, my husband's following
[02:32:03.880 --> 02:32:06.200]   you since I was 14, and I'm 32 now.
[02:32:06.200 --> 02:32:08.280]   I remember back when Infowars and
