[00:00:12.511 --> 00:00:14.211]  There is a war.
[02:13:04.198 --> 02:13:05.319]  Torturing animals.
[02:13:05.319 --> 02:13:05.920]  That's sadistic.
[02:13:07.028 --> 02:13:10.169]  And these people are sadistic, basically globalists.
[02:13:10.169 --> 02:13:11.190]  We're going to stand up against them.
[02:13:11.190 --> 02:13:12.450]  All right, folks.
[02:13:12.450 --> 02:13:15.271]  I'm going to throw this over to Paul Watson to speak more on this.
[02:13:15.271 --> 02:13:17.012]  I've got more special reports coming up as well.
[02:13:17.012 --> 02:13:18.933]  I'm going to be on tomorrow as well.
[02:13:18.933 --> 02:13:22.434]  But the next few days, I'm taking care of a bunch of family matters and getting a bunch of business things done.
[02:13:22.434 --> 02:13:24.955]  Really exciting, positive things happening.
[02:13:24.955 --> 02:13:28.677]  Also, some of the biggest attacks ever from the globalists going on behind the scenes.
[02:13:28.677 --> 02:13:34.099]  So pray for us and understand that all we can do is be pure of heart and give it to God and be the best we can every day.
[02:13:34.679 --> 02:13:37.220]  And so I thank you all for your prayers and your ongoing support.
[02:13:37.220 --> 02:13:42.902]  I'm so proud of the team that we've assembled with your help in the last 20 years that is now InfoWars.
[02:13:42.902 --> 02:13:50.524]  Just all of them are amazing people, and I'm just honored to know Paul Watson for 15 years, since he was like 19 years old, and now here he is, 33, 34.
[02:13:50.524 --> 02:13:51.585]  Really honored to know you, Paul.
[02:13:51.585 --> 02:14:01.668]  Love you, and I love your brother, and I just love Leanne, and Jakari, and McBreen, and Dew, and just David Knight, and all the crew, the writers, everybody.
[02:14:02.148 --> 02:14:05.130]  We really are in a ship engaging the enemy as hard as we can.
[02:14:05.130 --> 02:14:06.411]  We're committed.
[02:14:06.411 --> 02:14:08.553]  And amazing things are happening around us.
[02:14:08.553 --> 02:14:09.934]  And Donald Trump's only the beginning.
[02:14:09.934 --> 02:14:11.034]  He is a manifestation.
[02:14:11.034 --> 02:14:12.676]  The elite are scared of him because he's a real guy.
[02:14:12.676 --> 02:14:13.636]  And they don't control him.
[02:14:13.636 --> 02:14:14.677]  And he's pro-life.
[02:14:14.677 --> 02:14:16.578]  And I mean that in a larger sense, pro-human.
[02:14:16.578 --> 02:14:18.580]  Not just babies.
[02:14:18.580 --> 02:14:23.603]  And they're also scared of populist movements spreading.
[02:14:23.603 --> 02:14:26.926]  This shows how bankrupt the establishment is with the lowest approval rating in history.
[02:14:27.711 --> 02:14:27.851]  I don't
[02:14:48.447 --> 02:14:50.108]  Infowars.com forward slash show.
[02:14:50.108 --> 02:14:51.349]  Spread that link to everyone you know.
[02:14:51.349 --> 02:14:52.991]  And stations you're listening to, spread that link.
[02:14:52.991 --> 02:14:56.533]  And buy the products at Infowarslife.com, Infowarsstore.com.
[02:14:56.533 --> 02:15:04.039]  The more money you spend, the stronger we can be to have the reporters, to get more reporters, more writers, and withstand like a seawall.
[02:15:04.039 --> 02:15:05.880]  Money is a seawall in this modern world.
[02:15:05.880 --> 02:15:07.702]  It's energy.
[02:15:07.702 --> 02:15:10.124]  And I'm a bomber going in against the enemy territory.
[02:15:10.124 --> 02:15:11.265]  I need fuel.
[02:15:11.265 --> 02:15:12.986]  I need information that is weapons.
[02:15:12.986 --> 02:15:14.807]  And I will go in enemy territory.
[02:15:14.807 --> 02:15:17.149]  I am committed like a human cruise missile.
[02:15:17.149 --> 02:15:18.050]  I'm going into my target.
[02:15:19.008 --> 02:15:20.529]  And I will not stop.
[02:15:20.529 --> 02:15:25.891]  But your funds, your prayers, your support, your commitment, your allegiance is what I need.
[02:15:25.891 --> 02:15:32.534]  I give you my allegiance and my commitment to never falter or waver in the enemy's face.
[02:15:32.534 --> 02:15:33.915]  So help me God.
[02:15:33.915 --> 02:15:36.156]  And again, go with God.
[02:15:36.156 --> 02:15:38.017]  Ask for Christ's empowerment.
[02:15:38.017 --> 02:15:38.437]  Paul Watson.
[02:15:40.384 --> 02:15:46.007]  There goes Alex Jones, and again, on the subject of Donald Trump, which Alex was getting into there.
[02:15:46.007 --> 02:15:49.929]  He's talking about his personal behaviour, which is interesting if you look into it.
[02:15:49.929 --> 02:15:53.530]  You know, this is a guy who doesn't drink a drop of alcohol.
[02:15:53.530 --> 02:15:55.951]  This is a guy who's never done drugs in his life.
[02:15:55.951 --> 02:15:59.873]  And I don't care if you do that, that's part of your personal lifestyle, that's your choice.
[02:15:59.873 --> 02:16:04.756]  This guy is completely focused, he's completely committed.
[02:16:04.756 --> 02:16:06.937]  He's consumed, he's obsessed by what he does.
[02:16:07.557 --> 02:16:15.705]  He's a workaholic and you can often judge how true people are, how authentic they are by the kind of personal lifestyle they lead.
[02:16:15.705 --> 02:16:20.809]  He doesn't even shake anybody's hand because he doesn't want to get ill, he doesn't want to pick up germs.
[02:16:20.809 --> 02:16:25.153]  So that gives you an insight into how focused he is, how committed he is.
[02:16:25.894 --> 02:16:28.137]  We got this article out of Gateway Pundit.
[02:16:28.137 --> 02:16:29.218]  This is very interesting.
[02:16:38.237 --> 02:16:49.179]  So of course we know that the Republican establishment have now basically, they've not even really thrown their support behind Rubio or Cruz, they've thrown their support behind Hillary Clinton.
[02:16:49.179 --> 02:16:52.020]  Because they're trying to get this brokered convention.
[02:16:52.020 --> 02:17:03.402]  We could see Mitt Romney, the two-time presidential loser who likes to lecture everybody about the state of the presidential race, come in at a later stage to try and take away these delegates from Trump.
[02:17:04.616 --> 02:17:16.958]  But on Fox News Sunday, Rush Limbaugh pointed out that even with a brokered convention, the Republican nominees must have won a majority of delegates in at least eight states.
[02:17:16.958 --> 02:17:22.859]  So far, only one candidate qualifies with 12 state victories, Donald Trump.
[02:17:22.859 --> 02:17:30.501]  So even if the GOP establishment wants to nominate a Paul Ryan or Mitt Romney, which we speculated and Roger Stone has speculated could happen,
[02:17:31.482 --> 02:17:38.426]  They couldn't because they have not won a majority of delegates in any state, let alone eight states.
[02:17:38.426 --> 02:17:40.667]  This is a convention rule.
[02:17:40.667 --> 02:17:43.809]  It was adopted at the 2012 convention.
[02:17:43.809 --> 02:17:53.494]  So they're going to have to actually change the rules of their own convention if they want to get Mitt Romney or Paul Ryan in at this broken convention.
[02:17:53.494 --> 02:17:55.495]  So those are the lengths they're going to have to go to.
[02:17:56.547 --> 02:18:00.833]  But again, going back to Trump, you know what you're going to get with Marco Rubio.
[02:18:00.833 --> 02:18:02.055]  You know that now.
[02:18:02.055 --> 02:18:03.417]  You're going to get a sellout.
[02:18:03.417 --> 02:18:05.520]  You know what you're going to get with Hillary Clinton.
[02:18:05.520 --> 02:18:08.024]  You're going to get a sellout.
[02:18:08.024 --> 02:18:12.710]  And even if Trump has flip-flopped on some of these issues, which, let's be fair, he has,
[02:18:14.409 --> 02:18:15.950]  At least he's unpredictable.
[02:18:15.950 --> 02:18:21.395]  At least you know that if the right people are talking to him, you can sway his opinion.
[02:18:21.395 --> 02:18:24.137]  We saw that with the refugee issue.
[02:18:24.137 --> 02:18:28.741]  You know, Trump came out initially and said, yeah, we should just let all these migrants come in there.
[02:18:28.741 --> 02:18:29.502]  They're suffering.
[02:18:29.502 --> 02:18:31.703]  It's a humanitarian disaster.
[02:18:31.703 --> 02:18:39.210]  He obviously wasn't knowledgeable about the situation at the time, which is that, you know, four-fifths of these people weren't from Syria.
[02:18:39.210 --> 02:18:41.712]  The vast majority of them were young men.
[02:18:41.712 --> 02:18:42.692]  They weren't families.
[02:18:43.473 --> 02:18:53.195]  And ISIS in their own documents has openly come out and said we're going to infiltrate terrorists along with these quote refugees and they did it before the Paris massacre.
[02:18:53.195 --> 02:19:01.938]  Those were the issues, those were the reasons why I and many other people have opposed the mass influx of Muslim migrants without proper vetting.
[02:19:01.938 --> 02:19:07.099]  Trump wasn't knowledgeable about that at the time so he said yeah just let's just let them all in.
[02:19:07.099 --> 02:19:11.060]  He got absolutely panned for that and subsequently changed his opinion.
[02:19:12.000 --> 02:19:19.149]  So yes, there's an unsure atmosphere about the fact that he's unpredictable and yes, he does flip-flop.
[02:19:19.149 --> 02:19:28.801]  But if you get a Marco Rubio, if you get a Hillary Clinton, they're not going to flip-flop on the base fundamentals of supporting the military-industrial complex.
[02:19:29.648 --> 02:19:41.774]  Of involving America in all these pointless, disastrous foreign wars, the very kind that led to Libya, to Syria, to this humanitarian disaster in the first place.
[02:19:41.774 --> 02:19:45.856]  At least you know with Donald Trump, you've got a chance to prevent that.
[02:19:46.616 --> 02:19:55.425]  And that's one of the reasons why even many on the left now, again 1,000 people in Ohio, turning from Democrat to Republican, are voting for Donald Trump.
[02:19:55.425 --> 02:19:56.706]  We'll be back after the break.
[02:19:56.706 --> 02:19:59.288]  This is the Alex Jones Show live, InfoWars.com.
[02:19:59.288 --> 02:20:01.751]  You want to raise the next generation of patriot leaders?
[02:20:02.051 --> 02:20:07.233]  Take a look at Freedom Project Academy, a Judeo-Christian online school for kindergarten through high school.
[02:20:07.233 --> 02:20:09.954]  No common core teaching methods or high-stakes testing.
[02:20:09.954 --> 02:20:16.296]  Freedom Project Academy is government-free, doesn't accept any government funding, and is a fully accredited private school.
[02:20:16.296 --> 02:20:19.637]  All classes are taught live online with real teachers across the country.
[02:20:19.637 --> 02:20:23.098]  Open enrollment runs March through July, but classes fill up quickly.
[02:20:23.098 --> 02:20:25.999]  Check them out at fpeusa.org.
[02:20:25.999 --> 02:20:28.020]  That's fpeusa.org.
[02:20:29.215 --> 02:20:32.277]  My dad was 59 when he collapsed from a heart attack late last year.
[02:20:32.277 --> 02:20:34.918]  Just this past August was when we spread his ashes on the St.
[02:20:34.918 --> 02:20:35.658]  Croix River.
[02:20:35.658 --> 02:20:37.880]  I loved my dad, but boy was he stubborn.
[02:20:37.880 --> 02:20:40.841]  He hadn't been to the doctor in over 25 years.
[02:20:40.841 --> 02:20:41.722]  His excuse?
[02:20:41.722 --> 02:20:43.062]  He simply couldn't afford it.
[02:20:43.062 --> 02:20:44.663]  He wasn't a rich man by any means.
[02:20:44.663 --> 02:20:50.426]  At less than $107 per month, LibertyOnCall.org would have been the perfect alternative for my father.
[02:20:50.426 --> 02:20:51.467]  Don't wait.
[02:20:51.467 --> 02:20:54.128]  Go to LibertyOnCall.org right now.
[02:20:54.128 --> 02:20:56.610]  For not just your sake, but for the sake of your loved ones.
[02:20:56.610 --> 02:20:58.211]  Again, that's LibertyOnCall.org.
[02:21:02.185 --> 02:21:06.970]  Hey, I rode the elevator with you, but I don't work on the upper floors.
[02:21:06.970 --> 02:21:13.838]  I just want to squeeze in there right next to you, so the RFID scanner in my pocket can capture all your personal information.
[02:21:13.838 --> 02:21:17.322]  Your debit and credit cards, even your work ID badge.
[02:21:17.322 --> 02:21:20.265]  So your identity is now my identity.
[02:21:20.265 --> 02:21:20.725]  Going up.
[02:21:21.659 --> 02:21:29.621]  So am I. For over 10 years, ID Stronghold has pioneered RFID-blocking wallets and ID badge holders for consumers, the U.S.
[02:21:29.621 --> 02:21:32.901]  military, and even the Executive Office of the President.
[02:21:32.901 --> 02:21:35.042]  Shouldn't you be protected too?
[02:21:35.042 --> 02:21:40.023]  ID Stronghold wallets cost about the same as wallets in most stores, but give you extra protection.
[02:21:40.023 --> 02:21:43.044]  I'm Wal Augustinowitz, founder and CEO of ID Stronghold.
[02:21:43.044 --> 02:21:45.124]  Don't be a victim of electronic pickpocketing.
[02:21:45.124 --> 02:21:49.285]  Protect yourself from crimes you can't see with ID Stronghold wallets, card sleeves, and purses.
[02:21:49.545 --> 02:21:55.922]  Visit IDStronghold.com and get the original RFID blocking wallets and badge holders.
[02:21:55.922 --> 02:21:57.325]  IDStronghold.com
[02:21:59.483 --> 02:22:06.486]  It's no secret that pathogens such as bacteria, viruses, moles, and fungus can inflict severe damage in the human body.
