whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:02:27.000 --> 02:02:30.000]   Donald in New York, you're on the air, welcome.
[02:02:30.000 --> 02:02:38.000]   Thank you. I was just, I had like 3 things I wanted to say but talking about the jobs and stuff like that,
[02:02:38.000 --> 02:02:42.000]   we have to have a card and stuff.
[02:02:42.000 --> 02:02:48.000]   You've got to go to the Homeland Security Don and say, is it alright if I have a job, Godfather?
[02:02:48.000 --> 02:02:52.000]   And they say, you've been licking my boots real good, yeah, you can have a job. How does that sound?
[02:02:52.000 --> 02:02:59.000]   Doesn't sound very good. I'm a contractor right now, so I guess I have to go there too also, right?
[02:02:59.000 --> 02:03:05.000]   Well, it's all part of, of course in America you've got to be drug tested and have a biometric card to have a job.
[02:03:05.000 --> 02:03:10.000]   This is land of enslavement, home of humiliation.
[02:03:10.000 --> 02:03:18.000]   Okay, I agree with you on that. I was just wondering, I needed to ask you a question because I'm a little nervous.
[02:03:18.000 --> 02:03:22.000]   Public speech makes me a little nervous.
[02:03:22.000 --> 02:03:30.000]   I used to live in Arizona and now I live in New York and there used to be this high pitch sound that I used to hear
[02:03:30.000 --> 02:03:35.000]   every once in a while and I thought it was tinnitus for a while, but my girlfriend used to hear it too
[02:03:35.000 --> 02:03:39.000]   and other people I know heard it and I was just wondering if you had any idea what kind of...
[02:03:39.000 --> 02:03:45.000]   It could have been a big piece of machinery having an oscillation issue, could have been something else,
[02:03:45.000 --> 02:03:53.000]   but it is partially declassified. Baltimore Sun reported on it. DARPA admits for at least 12 years.
[02:03:53.000 --> 02:03:59.000]   That's the first time I saw it admitted. They've got towers to soothe you with electromagnetic fields
[02:03:59.000 --> 02:04:04.000]   and they've got these where they can flip a switch and make mice lay over in ecstasy or in total pain
[02:04:04.000 --> 02:04:08.000]   and what you can do to a mouse you can do to us. And they admitted in the Baltimore Sun, they said,
[02:04:08.000 --> 02:04:12.000]   "We're testing things during emergencies that will send out waves to calm you."
[02:04:12.000 --> 02:04:20.000]   What's wrong with that? It's freedom, man. I told you it's admitted. We can pull up the documents.
[02:04:20.000 --> 02:04:27.000]   I showed them a few months ago again that they have helicopters in every region ready with opiate gas to knock you out.
[02:04:27.000 --> 02:04:32.000]   Of course, they admitted it will cause over 10% deaths because you'll fall and hit your head or wreck your car
[02:04:32.000 --> 02:04:37.000]   and there'll be fires and problems. But isn't it nice to have a government operating in secret with helicopters
[02:04:37.000 --> 02:04:44.000]   in underground and sealed hangars with knockout gas and crews ready to spray every city?
[02:04:44.000 --> 02:04:48.000]   I mean, isn't that nice? Your wife driving on the road at 70 miles an hour wrecking and dying.
[02:04:48.000 --> 02:04:54.000]   It's freedom, man. Drink uranium. Take mercury-filled shots. Eat GMO salmon.
[02:04:54.000 --> 02:05:01.000]   It's a blessing. It's freedom. You still got the NFL? Come on. It's good.
[02:05:01.000 --> 02:05:06.000]   Hundreds of nations have fallen to tyranny in the last century alone.
[02:05:06.000 --> 02:05:09.000]   This is our last chance to not relive history.
[02:05:09.000 --> 02:05:14.000]   As we're finishing off this agenda, we're pulling the rug from underneath Americans at home.
[02:05:14.000 --> 02:05:20.000]   We have tremendous influence on our president and Congress, and they really are calling the shots.
[02:05:20.000 --> 02:05:25.000]   I think it's incumbent upon all of us as American citizens to pay attention.
[02:05:25.000 --> 02:05:31.000]   Fall of the republic identifies the enemies of our nation, the criminal offshore cartel,
[02:05:31.000 --> 02:05:36.000]   hell-bent on destroying sovereignty and on its ashes constructing world government.
[02:05:36.000 --> 02:05:39.000]   Tim Geithner, Bernanke, they're arsonists. They're asking for more matches.
[02:05:39.000 --> 02:05:42.000]   And the Congress is saying, "Who do we make the check out to?"
[02:05:42.000 --> 02:05:49.000]   Today seems like nobody does care. And right now in Washington, D.C., we have seen a fall of the republic.
[02:05:49.000 --> 02:05:54.000]   Get your copy of Fall of the Republic on DVD at Infowars.com
[02:05:54.000 --> 02:06:00.000]   or watch it online right now in super high quality at PrisonPlanet.tv.
[02:06:00.000 --> 02:06:05.000]   Hello, friends. This is Alex Jones. You've heard me talk about Calbin 5 Star Soaps for years.
[02:06:05.000 --> 02:06:11.000]   This is an American-made product of the highest quality and compares to nothing you will find in stores.
[02:06:11.000 --> 02:06:14.000]   You can buy factory direct, shipped via UPS right to your door.
[02:06:14.000 --> 02:06:20.000]   Check them out on the web at 5starsoap.com or call 800-340-7091.
[02:06:20.000 --> 02:06:24.000]   Take my word for it. Once you've used pure soap, you won't buy anything else.
[02:06:24.000 --> 02:06:31.000]   Since 1947, Calbin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[02:06:31.000 --> 02:06:34.000]   Buy American and stay clean as well as support Infowars.
[02:06:34.000 --> 02:06:39.000]   Visit 5starsoap.com today or call 1-800-340-7091.
[02:06:39.000 --> 02:06:41.000]   Well, Marty, what do you have to say?
[02:06:41.000 --> 02:06:49.000]   As founder and owner for over 63 years, satisfaction is guaranteed on double your dirt back.
[02:06:49.000 --> 02:07:00.000]   Call us at 1-800-340-7091 for a free catalog or visit our website, 5starsoap.com. Thank you.
[02:07:00.000 --> 02:07:05.000]   This is Alex Jones with five good reasons you should consider buying a solar power generator.
[02:07:05.000 --> 02:07:09.000]   Number one, new climate legislation could easily double or triple your electric bill.
[02:07:09.000 --> 02:07:15.000]   Number two, our new energy czar wants to control how much power your electric company allows you to have.
[02:07:15.000 --> 02:07:20.000]   It's true. Total government control of electricity in the name of smart grid technology is coming.
[02:07:20.000 --> 02:07:25.000]   Number three, in some areas of the country, the power grid is dangerously overloaded.
[02:07:25.000 --> 02:07:29.000]   And now, new socialist legislation is only compounding the problem.
[02:07:29.000 --> 02:07:32.000]   Number four, dangerous weather is always a threat to local grids.
[02:07:32.000 --> 02:07:36.000]   Every year, thousands of families lose their power from weather-related outages.
[02:07:36.000 --> 02:07:41.000]   Number five, a solar power generator provides powerful backup, insurance and peace of mind.
[02:07:41.000 --> 02:07:46.000]   Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[02:07:46.000 --> 02:07:52.000]   You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[02:07:52.000 --> 02:08:00.000]   Remember, the government doesn't own the sun. So go to mysolarbackup.com or call 1-877-327-0365.
[02:08:02.000 --> 02:08:09.000]   From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[02:08:09.000 --> 02:08:13.000]   It's Alex Jones and the GCN Radio Network.
[02:08:31.000 --> 02:08:36.000]   We are live, ladies and gentlemen. Now, eight minutes into the third hour.
[02:08:36.000 --> 02:08:42.000]   We have a guest in studio on the front lines of the fight against the naked body scanners coming up.
[02:08:42.000 --> 02:08:45.000]   But I want to get into more of the news now.
[02:08:45.000 --> 02:08:53.000]   Obviously, Homeland Security knows you're waking up, knows you're angry about the tens of trillions that have been stolen to offshore banks,
[02:08:53.000 --> 02:08:58.000]   the media, the dominant corporate media that's not so dominant these days being paid off.
[02:08:58.000 --> 02:09:03.000]   And so they need to play the part of your saviors.
[02:09:03.000 --> 02:09:11.000]   And that's why they've got shadowy groups announcing there's going to be all sorts of Christmas Day attacks in the United States.
[02:09:11.000 --> 02:09:17.000]   And so the headline, "Christmas Chaos Al-Qaeda," when they're not working for our government attacking Iran on record,
[02:09:17.000 --> 02:09:22.000]   is planning suicide attacks across Europe and the United States warns insurgents.
[02:09:22.000 --> 02:09:30.000]   And their current commander is Anwar al-Awlaki, who admittedly hangs out secretly at the Pentagon with the top Pentagon brass, source Fox News.
[02:09:30.000 --> 02:09:32.000]   But I'm supposed to ignore that.
[02:09:32.000 --> 02:09:40.000]   Kind of like when CBS News in Texas reports there's uranium and radium in my water and the government's hiding that it's there.
[02:09:40.000 --> 02:09:43.000]   I'm not supposed to get upset or point out that they're putting it in there.
[02:09:43.000 --> 02:09:49.000]   I'm supposed to just, you know, say, "Oh, uranium's good. Al-Qaeda is going to get me. I better get my rights up."
[02:09:49.000 --> 02:09:57.000]   So they want everybody just cowering in fear while they worship the government as their big mommy and big daddy
[02:09:57.000 --> 02:10:08.000]   with Janet Napolitano strutting around on telescreens at Walmart telling us to worship her and that she will keep us safe.
[02:10:08.000 --> 02:10:11.000]   That's weird. My microphone looks crooked.
[02:10:11.000 --> 02:10:13.000]   I don't know what's going on with this.
[02:10:13.000 --> 02:10:16.000]   I've noticed it's been like that for a while.
[02:10:16.000 --> 02:10:21.000]   Hmm. I wonder if I've got enough aptitude to fix this.
[02:10:21.000 --> 02:10:23.000]   Oh, yes, there it is.
[02:10:23.000 --> 02:10:25.000]   I have the aptitude of a weasel.
[02:10:25.000 --> 02:10:28.000]   I was able to – actually, a weasel's smart.
[02:10:28.000 --> 02:10:30.000]   I have the aptitude of a jellyfish.
[02:10:30.000 --> 02:10:32.000]   I was able to fix it there.
[02:10:32.000 --> 02:10:37.000]   Okay, let me continue here with the news.
[02:10:37.000 --> 02:10:39.000]   Kosovo.
[02:10:39.000 --> 02:10:44.000]   "Militia may have stolen prisoners' organs," report alleges.
[02:10:44.000 --> 02:10:55.000]   It doesn't say "globalist allies," "Richard C. Holbrook's minions," "Wesley Clark's dirty dozen," "Muslim drug-dealing extremist."
[02:10:55.000 --> 02:11:00.000]   They use the term "militia" because then that will have a bad connotation on our republic, militia.
[02:11:00.000 --> 02:11:03.000]   Again, everything's a psyop of CNN.
[02:11:03.000 --> 02:11:08.000]   "The authorities who control Kosovo" – oh, see, it's the authorities.
[02:11:08.000 --> 02:11:10.000]   Isn't it Romans 13?
[02:11:10.000 --> 02:11:20.000]   The authorities are put there by God according to Hitler and our government, and our government promotes that now through cyber security and InfraGard and the clergy response team.
[02:11:20.000 --> 02:11:25.000]   So the first line right here, what's wrong with grabbing men, women, and children and taking their organs?
[02:11:25.000 --> 02:11:27.000]   I mean it's Romans 13.
[02:11:27.000 --> 02:11:28.000]   You shouldn't be upset by that.
[02:11:28.000 --> 02:11:31.000]   And most churches will say, "Yes, that's right.
[02:11:31.000 --> 02:11:32.000]   Here's my child.
[02:11:32.000 --> 02:11:33.000]   Take their organs.
[02:11:33.000 --> 02:11:34.000]   You're the authorities."
[02:11:34.000 --> 02:11:38.000]   A politician wants to eat your child's brains while they're alive.
[02:11:38.000 --> 02:11:40.000]   It's like, "Oh, it's of the Lord.
[02:11:40.000 --> 02:11:41.000]   It must be of God.
[02:11:41.000 --> 02:11:44.000]   You – I mean that's where this absurdity goes.
[02:11:44.000 --> 02:11:48.000]   Oh, I have to have a card to have a job according to Homeland Security?
[02:11:48.000 --> 02:11:50.000]   Oh, you want to stick your hands down my pants?
[02:11:50.000 --> 02:11:51.000]   You want to radiate me?
[02:11:51.000 --> 02:11:54.000]   Oh, you put fluoride in the water that at least doubles my chances of bone cancer?
[02:11:54.000 --> 02:11:57.000]   Well, why not just barbecue my child?
[02:11:57.000 --> 02:11:59.000]   You're the authority."
[02:11:59.000 --> 02:12:03.000]   Kosovo, militia may have stolen prisoners' organs report alleges.
[02:12:03.000 --> 02:12:08.000]   The authorities – well, that said it all, not the public servants.
[02:12:08.000 --> 02:12:15.000]   The authorities – and these are good Muslim extremists by the way because they work for the globalists according to them.
[02:12:15.000 --> 02:12:18.000]   I say they're bad, but again, I'm an extremist.
[02:12:18.000 --> 02:12:26.000]   I don't think because someone calls themselves an authority they have a right to murder people and gut them and steal their liver and kidneys and suck their blood out and sell it.
