whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:13:56.480 --> 01:13:57.480]   have
[01:13:57.480 --> 01:13:58.480]   to
[01:13:58.480 --> 01:13:59.480]   leave
[01:13:59.480 --> 01:14:00.480]   on the
[01:14:00.480 --> 01:14:01.480]   Syrian
[01:14:01.480 --> 01:14:02.480]   airfield.
[01:14:02.480 --> 01:14:03.480]   I
[01:14:03.480 --> 01:14:04.480]   have
[01:14:04.480 --> 01:14:05.480]   to
[01:14:05.480 --> 01:14:06.480]   leave
[01:14:06.480 --> 01:14:07.480]   on the
[01:14:07.480 --> 01:14:08.480]   Syrian
[01:14:08.480 --> 01:14:09.480]   airfield.
[01:14:09.480 --> 01:14:10.480]   I
[01:14:10.480 --> 01:14:11.480]   have
[01:14:11.480 --> 01:14:12.480]   to
[01:14:12.480 --> 01:14:13.480]   leave
[01:14:13.480 --> 01:14:14.480]   on the
[01:14:14.480 --> 01:14:15.480]   Syrian
[01:14:15.480 --> 01:14:16.480]   airfield.
[01:14:16.480 --> 01:14:17.480]   I
[01:14:17.480 --> 01:14:18.480]   have
[01:14:18.480 --> 01:14:19.480]   to
[01:14:19.480 --> 01:14:20.480]   leave
[01:14:20.480 --> 01:14:21.480]   on the
[01:14:21.480 --> 01:14:22.480]   Syrian
[01:14:22.480 --> 01:14:23.480]   airfield.
[01:14:23.480 --> 01:14:24.480]   I
[01:14:24.480 --> 01:14:25.480]   have
[01:14:25.480 --> 01:14:26.480]   to
[01:14:26.480 --> 01:14:27.480]   leave
[01:14:27.480 --> 01:14:28.480]   on the
[01:14:28.480 --> 01:14:29.480]   Syrian
[01:14:29.480 --> 01:14:30.480]   airfield.
[01:14:30.480 --> 01:14:31.480]   I
[01:14:31.480 --> 01:14:32.480]   have
[01:14:32.480 --> 01:14:33.480]   to
[01:14:33.480 --> 01:14:34.480]   leave
[01:14:34.480 --> 01:14:35.480]   on the
[01:14:35.480 --> 01:14:36.480]   Syrian
[01:14:36.480 --> 01:14:37.480]   airfield.
[01:14:37.480 --> 01:14:38.480]   I
[01:14:38.480 --> 01:14:39.480]   have
[01:14:39.480 --> 01:14:40.480]   to
[01:14:40.480 --> 01:14:41.480]   leave
[01:14:41.480 --> 01:14:42.480]   on the
[01:14:42.480 --> 01:14:43.480]   Syrian
[01:14:43.480 --> 01:14:44.480]   airfield.
[01:14:44.480 --> 01:14:45.480]   I
[01:14:45.480 --> 01:14:46.480]   have
[01:14:46.480 --> 01:14:47.480]   to
[01:14:47.480 --> 01:14:48.480]   leave
[01:14:48.480 --> 01:14:49.480]   on the
[01:14:49.480 --> 01:14:50.480]   Syrian
[01:14:50.480 --> 01:14:51.480]   airfield.
[01:14:51.480 --> 01:14:52.480]   I
[01:14:52.480 --> 01:14:53.480]   have
[01:14:53.480 --> 01:14:54.480]   to
[01:14:54.480 --> 01:14:55.480]   leave
[01:14:55.480 --> 01:14:56.480]   on the
[01:14:56.480 --> 01:14:57.480]   Syrian
[01:14:57.480 --> 01:14:58.480]   airfield.
[01:14:58.480 --> 01:14:59.480]   I
[01:14:59.480 --> 01:15:00.480]   have
[01:15:00.480 --> 01:15:01.480]   to
[01:15:01.480 --> 01:15:02.480]   leave
[01:15:02.480 --> 01:15:03.480]   on the
[01:15:03.480 --> 01:15:04.480]   Syrian
[01:15:04.480 --> 01:15:05.480]   airfield.
[01:15:05.480 --> 01:15:06.480]   I
[01:15:06.480 --> 01:15:07.480]   have
[01:15:07.480 --> 01:15:08.480]   to
[01:15:08.480 --> 01:15:09.480]   leave
[01:15:09.480 --> 01:15:10.480]   on the
[01:15:10.480 --> 01:15:11.480]   Syrian
[01:15:11.480 --> 01:15:12.480]   airfield.
[01:15:12.480 --> 01:15:13.480]   I
[01:15:13.480 --> 01:15:14.480]   have
[01:15:14.480 --> 01:15:15.480]   to
[01:15:15.480 --> 01:15:16.480]   leave
[01:15:16.480 --> 01:15:17.480]   on the
[01:15:17.480 --> 01:15:18.480]   Syrian
[01:15:18.480 --> 01:15:19.480]   airfield.
[01:15:19.480 --> 01:15:20.480]   I
[01:15:20.480 --> 01:15:21.480]   have
[01:15:21.480 --> 01:15:22.480]   to
[01:15:22.480 --> 01:15:23.480]   leave
[01:15:23.480 --> 01:15:24.480]   on the
[01:15:24.480 --> 01:15:25.480]   Syrian
[01:15:25.480 --> 01:15:26.480]   airfield.
[01:15:26.480 --> 01:15:27.480]   I
[01:15:27.480 --> 01:15:28.480]   have
[01:15:28.480 --> 01:15:29.480]   to
[01:15:29.480 --> 01:15:30.480]   leave
[01:15:30.480 --> 01:15:31.480]   on the
[01:15:31.480 --> 01:15:32.480]   Syrian
[01:15:32.480 --> 01:15:33.480]   airfield.
[01:15:33.480 --> 01:15:34.480]   I
[01:15:34.480 --> 01:15:35.480]   have
[01:15:35.480 --> 01:15:36.480]   to
[01:15:36.480 --> 01:15:37.480]   leave
[01:15:37.480 --> 01:15:38.480]   on the
[01:15:38.480 --> 01:15:39.480]   Syrian
[01:15:39.480 --> 01:15:40.480]   airfield.
[01:15:40.480 --> 01:15:41.480]   I
[01:15:41.480 --> 01:15:42.480]   have
[01:15:42.480 --> 01:15:43.480]   to
[01:15:43.480 --> 01:15:44.480]   leave
[01:15:44.480 --> 01:15:45.480]   on the
[01:15:45.480 --> 01:15:46.480]   Syrian
[01:15:46.480 --> 01:15:47.480]   airfield.
[01:15:47.480 --> 01:15:48.480]   I
[01:15:48.480 --> 01:15:49.480]   have
[01:15:49.480 --> 01:15:50.480]   to
[01:15:50.480 --> 01:15:51.480]   leave
[01:15:51.480 --> 01:15:52.480]   on the
[01:15:52.480 --> 01:15:53.480]   Syrian
[01:15:53.480 --> 01:15:54.480]   airfield.
[01:15:54.480 --> 01:15:55.480]   I
[01:15:55.480 --> 01:15:56.480]   have
[01:15:56.480 --> 01:15:57.480]   to
[01:15:57.480 --> 01:15:58.480]   leave
[01:15:58.480 --> 01:15:59.480]   on the
[01:15:59.480 --> 01:16:00.480]   Syrian
[01:16:00.480 --> 01:16:01.480]   airfield.
[01:16:01.480 --> 01:16:02.480]   I
[01:16:02.480 --> 01:16:03.480]   have
[01:16:03.480 --> 01:16:04.480]   to
[01:16:04.480 --> 01:16:05.480]   leave
[01:16:05.480 --> 01:16:06.480]   on the
[01:16:06.480 --> 01:16:07.480]   Syrian
[01:16:07.480 --> 01:16:08.480]   airfield.
[01:16:08.480 --> 01:16:09.480]   I
[01:16:09.480 --> 01:16:10.480]   have
[01:16:10.480 --> 01:16:11.480]   to
[01:16:11.480 --> 01:16:12.480]   leave
[01:16:12.480 --> 01:16:13.480]   on the
[01:16:13.480 --> 01:16:14.480]   Syrian
[01:16:14.480 --> 01:16:15.480]   airfield.
[01:16:15.480 --> 01:16:16.480]   I
[01:16:16.480 --> 01:16:17.480]   have
[01:16:17.480 --> 01:16:18.480]   to
[01:16:18.480 --> 01:16:19.480]   leave
[01:16:19.480 --> 01:16:20.480]   on the
[01:16:20.480 --> 01:16:21.480]   Syrian
[01:16:21.480 --> 01:16:22.480]   airfield.
[01:16:22.480 --> 01:16:23.480]   I
[01:16:23.480 --> 01:16:24.480]   have
[01:16:24.480 --> 01:16:25.480]   to
[01:16:25.480 --> 01:16:26.480]   leave
[01:16:26.480 --> 01:16:27.480]   on the
[01:16:27.480 --> 01:16:28.480]   Syrian
[01:16:28.480 --> 01:16:29.480]   airfield.
[01:16:29.480 --> 01:16:30.480]   I
[01:16:30.480 --> 01:16:31.480]   have
[01:16:31.480 --> 01:16:32.480]   to
[01:16:32.480 --> 01:16:33.480]   leave
[01:16:33.480 --> 01:16:34.480]   on the
[01:16:34.480 --> 01:16:35.480]   Syrian
[01:16:35.480 --> 01:16:36.480]   airfield.
[01:16:36.480 --> 01:16:37.480]   I
[01:16:37.480 --> 01:16:38.480]   have
[01:16:38.480 --> 01:16:39.480]   to
[01:16:39.480 --> 01:16:40.480]   leave
[01:16:40.480 --> 01:16:41.480]   on the
[01:16:41.480 --> 01:16:42.480]   Syrian
[01:16:42.480 --> 01:16:43.480]   airfield.
[01:16:43.480 --> 01:16:44.480]   I
[01:16:44.480 --> 01:16:45.480]   have
[01:16:45.480 --> 01:16:46.480]   to
[01:16:46.480 --> 01:16:47.480]   leave
[01:16:47.480 --> 01:16:48.480]   on the
[01:16:48.480 --> 01:16:49.480]   Syrian
[01:16:49.480 --> 01:16:50.480]   airfield.
[01:16:50.480 --> 01:16:51.480]   I
[01:16:51.480 --> 01:16:52.480]   have
[01:16:52.480 --> 01:16:53.480]   to
[01:16:53.480 --> 01:16:54.480]   leave
[01:16:54.480 --> 01:16:55.480]   on the
[01:16:55.480 --> 01:16:56.480]   Syrian
[01:16:56.480 --> 01:16:57.480]   airfield.
[01:16:57.480 --> 01:16:58.480]   I
[01:16:58.480 --> 01:16:59.480]   have
[01:16:59.480 --> 01:17:00.480]   to
[01:17:00.480 --> 01:17:01.480]   leave
[01:17:01.480 --> 01:17:02.480]   on the
[01:17:02.480 --> 01:17:03.480]   Syrian
[01:17:03.480 --> 01:17:04.480]   airfield.
[01:17:04.480 --> 01:17:05.480]   I
[01:17:05.480 --> 01:17:06.480]   have
[01:17:06.480 --> 01:17:07.480]   to
[01:17:07.480 --> 01:17:08.480]   leave
[01:17:08.480 --> 01:17:09.480]   on the
[01:17:09.480 --> 01:17:10.480]   Syrian
[01:17:10.480 --> 01:17:11.480]   airfield.
[01:17:11.480 --> 01:17:12.480]   I
[01:17:12.480 --> 01:17:13.480]   have
[01:17:13.480 --> 01:17:14.480]   to
[01:17:14.480 --> 01:17:15.480]   leave
[01:17:15.480 --> 01:17:16.480]   on the
[01:17:16.480 --> 01:17:17.480]   Syrian
[01:17:17.480 --> 01:17:18.480]   airfield.
[01:17:18.480 --> 01:17:19.480]   I
[01:17:19.480 --> 01:17:20.480]   have
[01:17:20.480 --> 01:17:21.480]   to
[01:17:21.480 --> 01:17:22.480]   leave
[01:17:22.480 --> 01:17:23.480]   on the
[01:17:23.480 --> 01:17:24.480]   Syrian
[01:17:24.480 --> 01:17:25.480]   airfield.
[01:17:25.480 --> 01:17:26.480]   I
[01:17:26.480 --> 01:17:27.480]   have
[01:17:27.480 --> 01:17:28.480]   to
[01:17:28.480 --> 01:17:29.480]   leave
[01:17:29.480 --> 01:17:30.480]   on the
[01:17:30.480 --> 01:17:31.480]   Syrian
[01:17:31.480 --> 01:17:32.480]   airfield.
[01:17:32.480 --> 01:17:33.480]   I
[01:17:33.480 --> 01:17:34.480]   have
[01:17:34.480 --> 01:17:35.480]   to
[01:17:35.480 --> 01:17:36.480]   leave
[01:17:36.480 --> 01:17:37.480]   on the
[01:17:37.480 --> 01:17:38.480]   Syrian
[01:17:38.480 --> 01:17:39.480]   airfield.
[01:17:39.480 --> 01:17:40.480]   I
[01:17:40.480 --> 01:17:41.480]   have
[01:17:41.480 --> 01:17:42.480]   to
[01:17:42.480 --> 01:17:43.480]   leave
[01:17:43.480 --> 01:17:44.480]   on the
[01:17:44.480 --> 01:17:45.480]   Syrian
[01:17:45.480 --> 01:17:46.480]   airfield.
[01:17:46.480 --> 01:17:47.480]   I
[01:17:47.480 --> 01:17:48.480]   have
[01:17:48.480 --> 01:17:49.480]   to
[01:17:49.480 --> 01:17:50.480]   leave
[01:17:50.480 --> 01:17:51.480]   on the
[01:17:51.480 --> 01:17:52.480]   Syrian
[01:17:52.480 --> 01:17:53.480]   airfield.
[01:17:53.480 --> 01:17:54.480]   I
[01:17:54.480 --> 01:17:55.480]   have
[01:17:55.480 --> 01:17:56.480]   to
[01:17:56.480 --> 01:17:57.480]   leave
[01:17:57.480 --> 01:17:58.480]   on the
[01:17:58.480 --> 01:17:59.480]   Syrian
[01:17:59.480 --> 01:18:00.480]   airfield.
[01:18:00.480 --> 01:18:01.480]   I
[01:18:01.480 --> 01:18:02.480]   have
[01:18:02.480 --> 01:18:03.480]   to
[01:18:03.480 --> 01:18:04.480]   leave
[01:18:04.480 --> 01:18:05.480]   on the
[01:18:05.480 --> 01:18:06.480]   Syrian
[01:18:06.480 --> 01:18:07.480]   airfield.
[01:18:07.480 --> 01:18:08.480]   I
[01:18:08.480 --> 01:18:09.480]   have
[01:18:09.480 --> 01:18:10.480]   to
[01:18:10.480 --> 01:18:11.480]   leave
[01:18:11.480 --> 01:18:12.480]   on the
[01:18:12.480 --> 01:18:13.480]   Syrian
[01:18:13.480 --> 01:18:14.480]   airfield.
[01:18:14.480 --> 01:18:15.480]   I
[01:18:15.480 --> 01:18:16.480]   have
[01:18:16.480 --> 01:18:17.480]   to
[01:18:17.480 --> 01:18:18.480]   leave
[01:18:18.480 --> 01:18:19.480]   on the
[01:18:19.480 --> 01:18:20.480]   Syrian
[01:18:20.480 --> 01:18:21.480]   airfield.
[01:18:21.480 --> 01:18:22.480]   I
[01:18:22.480 --> 01:18:23.480]   have
[01:18:23.480 --> 01:18:24.480]   to
[01:18:24.480 --> 01:18:25.480]   leave
[01:18:25.480 --> 01:18:26.480]   on the
[01:18:26.480 --> 01:18:27.480]   Syrian
[01:18:27.480 --> 01:18:28.480]   airfield.
[01:18:28.480 --> 01:18:29.480]   I
[01:18:29.480 --> 01:18:30.480]   have
[01:18:30.480 --> 01:18:31.480]   to
[01:18:31.480 --> 01:18:32.480]   leave
[01:18:32.480 --> 01:18:33.480]   on the
[01:18:33.480 --> 01:18:34.480]   Syrian
[01:18:34.480 --> 01:18:35.480]   airfield.
[01:18:35.480 --> 01:18:36.480]   I
[01:18:36.480 --> 01:18:37.480]   have
[01:18:37.480 --> 01:18:38.480]   to
[01:18:38.480 --> 01:18:39.480]   leave
[01:18:39.480 --> 01:18:40.480]   on the
[01:18:40.480 --> 01:18:41.480]   Syrian
[01:18:41.480 --> 01:18:42.480]   airfield.
[01:18:42.480 --> 01:18:43.480]   I
[01:18:43.480 --> 01:18:44.480]   have
[01:18:44.480 --> 01:18:45.480]   to
[01:18:45.480 --> 01:18:46.480]   leave
[01:18:46.480 --> 01:18:47.480]   on the
[01:18:47.480 --> 01:18:48.480]   Syrian
[01:18:48.480 --> 01:18:49.480]   airfield.
[01:18:49.480 --> 01:18:50.480]   I
[01:18:50.480 --> 01:18:51.480]   have
[01:18:51.480 --> 01:18:52.480]   to
[01:18:52.480 --> 01:18:53.480]   leave
[01:18:53.480 --> 01:18:54.480]   on the
[01:18:54.480 --> 01:18:55.480]   Syrian
[01:18:55.480 --> 01:18:56.480]   airfield.
[01:18:56.480 --> 01:18:57.480]   I
[01:18:57.480 --> 01:18:58.480]   have
[01:18:58.480 --> 01:18:59.480]   to
[01:18:59.480 --> 01:19:00.480]   leave
[01:19:00.480 --> 01:19:01.480]   on the
[01:19:01.480 --> 01:19:02.480]   Syrian
[01:19:02.480 --> 01:19:03.480]   airfield.
[01:19:03.480 --> 01:19:04.480]   I
[01:19:04.480 --> 01:19:05.480]   have
[01:19:05.480 --> 01:19:06.480]   to
[01:19:06.480 --> 01:19:07.480]   leave
[01:19:07.480 --> 01:19:08.480]   on the
[01:19:08.480 --> 01:19:09.480]   Syrian
[01:19:09.480 --> 01:19:10.480]   airfield.
[01:19:10.480 --> 01:19:11.480]   I
[01:19:11.480 --> 01:19:12.480]   have
[01:19:12.480 --> 01:19:13.480]   to
[01:19:13.480 --> 01:19:14.480]   leave
[01:19:14.480 --> 01:19:15.480]   on the
[01:19:15.480 --> 01:19:16.480]   Syrian
[01:19:16.480 --> 01:19:17.480]   airfield.
[01:19:17.480 --> 01:19:18.480]   I
[01:19:18.480 --> 01:19:19.480]   have
[01:19:19.480 --> 01:19:20.480]   to
[01:19:20.480 --> 01:19:21.480]   leave
[01:19:21.480 --> 01:19:22.480]   on the
[01:19:22.480 --> 01:19:23.480]   Syrian
[01:19:23.480 --> 01:19:24.480]   airfield.
[01:19:24.480 --> 01:19:25.480]   I
[01:19:25.480 --> 01:19:26.480]   have
[01:19:26.480 --> 01:19:27.480]   to
[01:19:27.480 --> 01:19:28.480]   leave
[01:19:28.480 --> 01:19:29.480]   on the
[01:19:29.480 --> 01:19:30.480]   Syrian
[01:19:30.480 --> 01:19:31.480]   airfield.
[01:19:31.480 --> 01:19:32.480]   I
[01:19:32.480 --> 01:19:33.480]   have
[01:19:33.480 --> 01:19:34.480]   to
[01:19:34.480 --> 01:19:35.480]   leave
[01:19:35.480 --> 01:19:36.480]   on the
[01:19:36.480 --> 01:19:37.480]   Syrian
[01:19:37.480 --> 01:19:38.480]   airfield.
[01:19:38.480 --> 01:19:39.480]   I
[01:19:39.480 --> 01:19:40.480]   have
[01:19:40.480 --> 01:19:41.480]   to
[01:19:41.480 --> 01:19:42.480]   leave
[01:19:42.480 --> 01:19:43.480]   on the
[01:19:43.480 --> 01:19:44.480]   Syrian
[01:19:44.480 --> 01:19:45.480]   airfield.
[01:19:45.480 --> 01:19:46.480]   I
[01:19:46.480 --> 01:19:47.480]   have
[01:19:47.480 --> 01:19:48.480]   to
[01:19:48.480 --> 01:19:49.480]   leave
[01:19:49.480 --> 01:19:50.480]   on the
[01:19:50.480 --> 01:19:51.480]   Syrian
[01:19:51.480 --> 01:19:52.480]   airfield.
[01:19:52.480 --> 01:19:53.480]   I
[01:19:53.480 --> 01:19:54.480]   have
[01:19:54.480 --> 01:19:55.480]   to
[01:19:55.480 --> 01:19:56.480]   leave
[01:19:56.480 --> 01:19:57.480]   on the
[01:19:57.480 --> 01:19:58.480]   Syrian
[01:19:58.480 --> 01:19:59.480]   airfield.
[01:19:59.480 --> 01:20:00.480]   I
[01:20:00.480 --> 01:20:01.480]   have
[01:20:01.480 --> 01:20:02.480]   to
[01:20:02.480 --> 01:20:03.480]   leave
[01:20:03.480 --> 01:20:04.480]   on the
[01:20:04.480 --> 01:20:05.480]   Syrian
[01:20:05.480 --> 01:20:06.480]   airfield.
[01:20:06.480 --> 01:20:07.480]   I
[01:20:07.480 --> 01:20:08.480]   have
[01:20:08.480 --> 01:20:09.480]   to
[01:20:09.480 --> 01:20:10.480]   leave
[01:20:10.480 --> 01:20:11.480]   on the
[01:20:11.480 --> 01:20:12.480]   Syrian
[01:20:12.480 --> 01:20:13.480]   airfield.
[01:20:13.480 --> 01:20:14.480]   I
[01:20:14.480 --> 01:20:15.480]   have
[01:20:15.480 --> 01:20:16.480]   to
[01:20:16.480 --> 01:20:17.480]   leave
[01:20:17.480 --> 01:20:18.480]   on the
[01:20:18.480 --> 01:20:19.480]   Syrian
[01:20:19.480 --> 01:20:20.480]   airfield.
[01:20:20.480 --> 01:20:21.480]   I
[01:20:21.480 --> 01:20:22.480]   have
[01:20:22.480 --> 01:20:23.480]   to
[01:20:23.480 --> 01:20:24.480]   leave
[01:20:24.480 --> 01:20:25.480]   on the
[01:20:25.480 --> 01:20:26.480]   Syrian
[01:20:26.480 --> 01:20:27.480]   airfield.
[01:20:27.480 --> 01:20:28.480]   I
[01:20:28.480 --> 01:20:29.480]   have
[01:20:29.480 --> 01:20:30.480]   to
[01:20:30.480 --> 01:20:31.480]   leave
[01:20:31.480 --> 01:20:32.480]   on the
[01:20:32.480 --> 01:20:33.480]   Syrian
[01:20:33.480 --> 01:20:34.480]   airfield.
[01:20:34.480 --> 01:20:35.480]   I
[01:20:35.480 --> 01:20:36.480]   have
[01:20:36.480 --> 01:20:37.480]   to
[01:20:37.480 --> 01:20:38.480]   leave
[01:20:38.480 --> 01:20:39.480]   on the
[01:20:39.480 --> 01:20:40.480]   Syrian
[01:20:40.480 --> 01:20:41.480]   airfield.
[01:20:41.480 --> 01:20:42.480]   I
[01:20:42.480 --> 01:20:43.480]   have
[01:20:43.480 --> 01:20:44.480]   to
[01:20:44.480 --> 01:20:45.480]   leave
[01:20:45.480 --> 01:20:46.480]   on the
[01:20:46.480 --> 01:20:47.480]   Syrian
[01:20:47.480 --> 01:20:48.480]   airfield.
[01:20:48.480 --> 01:20:49.480]   I
[01:20:49.480 --> 01:20:50.480]   have
[01:20:50.480 --> 01:20:51.480]   to
[01:20:51.480 --> 01:20:52.480]   leave
[01:20:52.480 --> 01:20:53.480]   on the
[01:20:53.480 --> 01:20:54.480]   Syrian
[01:20:54.480 --> 01:20:55.480]   airfield.
[01:20:55.480 --> 01:20:56.480]   I
[01:20:56.480 --> 01:20:57.480]   have
[01:20:57.480 --> 01:20:58.480]   to
[01:20:58.480 --> 01:20:59.480]   leave
[01:20:59.480 --> 01:21:00.480]   on the
[01:21:00.480 --> 01:21:01.480]   Syrian
[01:21:01.480 --> 01:21:02.480]   airfield.
[01:21:02.480 --> 01:21:03.480]   I
[01:21:03.480 --> 01:21:04.480]   have
[01:21:04.480 --> 01:21:05.480]   to
[01:21:05.480 --> 01:21:06.480]   leave
[01:21:06.480 --> 01:21:07.480]   on the
[01:21:07.480 --> 01:21:08.480]   Syrian
[01:21:08.480 --> 01:21:09.480]   airfield.
[01:21:09.480 --> 01:21:10.480]   I
[01:21:10.480 --> 01:21:11.480]   have
[01:21:11.480 --> 01:21:12.480]   to
[01:21:12.480 --> 01:21:13.480]   leave
[01:21:13.480 --> 01:21:14.480]   on the
[01:21:14.480 --> 01:21:15.480]   Syrian
[01:21:15.480 --> 01:21:16.480]   airfield.
[01:21:16.480 --> 01:21:17.480]   I
[01:21:17.480 --> 01:21:18.480]   have
[01:21:18.480 --> 01:21:19.480]   to
[01:21:19.480 --> 01:21:20.480]   leave
[01:21:20.480 --> 01:21:21.480]   on the
[01:21:21.480 --> 01:21:22.480]   Syrian
[01:21:22.480 --> 01:21:23.480]   airfield.
[01:21:23.480 --> 01:21:24.480]   I
[01:21:24.480 --> 01:21:25.480]   have
[01:21:25.480 --> 01:21:26.480]   to
[01:21:26.480 --> 01:21:27.480]   leave
[01:21:27.480 --> 01:21:28.480]   on the
[01:21:28.480 --> 01:21:29.480]   Syrian
[01:21:29.480 --> 01:21:30.480]   airfield.
[01:21:30.480 --> 01:21:31.480]   I
[01:21:31.480 --> 01:21:32.480]   have
[01:21:32.480 --> 01:21:33.480]   to
[01:21:33.480 --> 01:21:34.480]   leave
[01:21:34.480 --> 01:21:35.480]   on the
[01:21:35.480 --> 01:21:36.480]   Syrian
[01:21:36.480 --> 01:21:37.480]   airfield.
[01:21:37.480 --> 01:21:38.480]   I
[01:21:38.480 --> 01:21:39.480]   have
[01:21:39.480 --> 01:21:40.480]   to
[01:21:40.480 --> 01:21:41.480]   leave
[01:21:41.480 --> 01:21:42.480]   on the
[01:21:42.480 --> 01:21:43.480]   Syrian
[01:21:43.480 --> 01:21:44.480]   airfield.
[01:21:44.480 --> 01:21:45.480]   I
[01:21:45.480 --> 01:21:46.480]   have
[01:21:46.480 --> 01:21:47.480]   to
[01:21:47.480 --> 01:21:48.480]   leave
[01:21:48.480 --> 01:21:49.480]   on the
[01:21:49.480 --> 01:21:50.480]   Syrian
[01:21:50.480 --> 01:21:51.480]   airfield.
[01:21:51.480 --> 01:21:52.480]   I
[01:21:52.480 --> 01:21:53.480]   have
[01:21:53.480 --> 01:21:54.480]   to
[01:21:54.480 --> 01:21:55.480]   leave
[01:21:55.480 --> 01:21:56.480]   on the
[01:21:56.480 --> 01:21:57.480]   Syrian
[01:21:57.480 --> 01:21:58.480]   airfield.
[01:21:58.480 --> 01:21:59.480]   I
[01:21:59.480 --> 01:22:00.480]   have
[01:22:00.480 --> 01:22:01.480]   to
[01:22:01.480 --> 01:22:02.480]   leave
[01:22:02.480 --> 01:22:03.480]   on the
[01:22:03.480 --> 01:22:04.480]   Syrian
[01:22:04.480 --> 01:22:05.480]   airfield.
[01:22:05.480 --> 01:22:06.480]   I
[01:22:06.480 --> 01:22:07.480]   have
[01:22:07.480 --> 01:22:08.480]   to
[01:22:08.480 --> 01:22:09.480]   leave
[01:22:09.480 --> 01:22:10.480]   on the
[01:22:10.480 --> 01:22:11.480]   Syrian
[01:22:11.480 --> 01:22:12.480]   airfield.
[01:22:12.480 --> 01:22:13.480]   I
[01:22:13.480 --> 01:22:14.480]   have
[01:22:14.480 --> 01:22:15.480]   to
[01:22:15.480 --> 01:22:16.480]   leave
[01:22:16.480 --> 01:22:17.480]   on the
[01:22:17.480 --> 01:22:18.480]   Syrian
[01:22:18.480 --> 01:22:19.480]   airfield.
[01:22:19.480 --> 01:22:20.480]   I
[01:22:20.480 --> 01:22:21.480]   have
[01:22:21.480 --> 01:22:22.480]   to
[01:22:22.480 --> 01:22:23.480]   leave
[01:22:23.480 --> 01:22:24.480]   on the
[01:22:24.480 --> 01:22:25.480]   Syrian
[01:22:25.480 --> 01:22:26.480]   airfield.
[01:22:26.480 --> 01:22:27.480]   I
[01:22:27.480 --> 01:22:28.480]   have
[01:22:28.480 --> 01:22:29.480]   to
[01:22:29.480 --> 01:22:30.480]   leave
[01:22:30.480 --> 01:22:31.480]   on the
[01:22:31.480 --> 01:22:32.480]   Syrian
[01:22:32.480 --> 01:22:33.480]   airfield.
[01:22:33.480 --> 01:22:34.480]   I
[01:22:34.480 --> 01:22:35.480]   have
[01:22:35.480 --> 01:22:36.480]   to
[01:22:36.480 --> 01:22:37.480]   leave
[01:22:37.480 --> 01:22:38.480]   on the
[01:22:38.480 --> 01:22:39.480]   Syrian
[01:22:39.480 --> 01:22:40.480]   airfield.
[01:22:40.480 --> 01:22:41.480]   I
[01:22:41.480 --> 01:22:42.480]   have
[01:22:42.480 --> 01:22:43.480]   to
[01:22:43.480 --> 01:22:44.480]   leave
[01:22:44.480 --> 01:22:45.480]   on the
[01:22:45.480 --> 01:22:46.480]   Syrian
[01:22:46.480 --> 01:22:47.480]   airfield.
[01:22:47.480 --> 01:22:48.480]   I
[01:22:48.480 --> 01:22:49.480]   have
[01:22:49.480 --> 01:22:50.480]   to
[01:22:50.480 --> 01:22:51.480]   leave
[01:22:51.480 --> 01:22:52.480]   on the
[01:22:52.480 --> 01:22:53.480]   Syrian
[01:22:53.480 --> 01:22:54.480]   airfield.
[01:22:54.480 --> 01:22:55.480]   I
[01:22:55.480 --> 01:22:56.480]   have
[01:22:56.480 --> 01:22:57.480]   to
[01:22:57.480 --> 01:22:58.480]   leave
[01:22:58.480 --> 01:22:59.480]   on the
[01:22:59.480 --> 01:23:00.480]   Syrian
[01:23:00.480 --> 01:23:01.480]   airfield.
[01:23:01.480 --> 01:23:02.480]   I
[01:23:02.480 --> 01:23:03.480]   have
[01:23:03.480 --> 01:23:04.480]   to
[01:23:04.480 --> 01:23:05.480]   leave
[01:23:05.480 --> 01:23:06.480]   on the
[01:23:06.480 --> 01:23:07.480]   Syrian
[01:23:07.480 --> 01:23:08.480]   airfield.
[01:23:08.480 --> 01:23:09.480]   I
[01:23:09.480 --> 01:23:10.480]   have
[01:23:10.480 --> 01:23:11.480]   to
[01:23:11.480 --> 01:23:12.480]   leave
[01:23:12.480 --> 01:23:13.480]   on the
