whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:21:02.540 --> 01:21:05.220]   And the evidence is he was really born in Kenya.
[01:21:05.220 --> 01:21:08.540]   And then Jerome Corze, he tries to fly over there with a best-selling book about it, Investigative
[01:21:08.540 --> 01:21:09.860]   Reporter.
[01:21:09.860 --> 01:21:12.780]   And he gets grabbed, gets nabbed.
[01:21:12.780 --> 01:21:16.380]   And then the Annenberg Foundation is blocking the release of the things he did there.
[01:21:16.380 --> 01:21:17.580]   It just goes on and on and on.
[01:21:17.580 --> 01:21:21.860]   And I think that's why Wall Street likes Obama, is because they'll have this guy fully compromised.
[01:21:21.860 --> 01:21:27.060]   He can also sell the left on a lot of the police state agendas that are coming.
[01:21:27.060 --> 01:21:31.060]   Going back to Attorney Phil Berg, former Deputy Attorney General in Pennsylvania, who I've
[01:21:31.060 --> 01:21:35.780]   known for about five years, great guy investigating this, a Democrat himself.
[01:21:35.780 --> 01:21:36.780]   Phil, continue.
[01:21:36.780 --> 01:21:42.100]   Yeah, I just was mentioning Dan Quayle for a second, because when he misspelled the word
[01:21:42.100 --> 01:21:44.740]   potato, no one ever let it down.
[01:21:44.740 --> 01:21:47.740]   And Obama, it seems whatever he does, everyone just says it's fine.
[01:21:47.740 --> 01:21:51.500]   I loved about two months ago when he went to the state of Oregon, he said, "I'm now
[01:21:51.500 --> 01:21:56.180]   at my 57th state, and they wouldn't let me go to Alaska or Hawaii."
[01:21:56.180 --> 01:21:58.180]   I didn't know we had 59 states in this country.
[01:21:58.180 --> 01:22:03.700]   Yeah, I mean, I thought the 50th state was Alaska or is it Hawaii?
[01:22:03.700 --> 01:22:04.700]   I know there's only 50.
[01:22:04.700 --> 01:22:05.700]   I know that.
[01:22:05.700 --> 01:22:06.700]   Well, he's at 59.
[01:22:06.700 --> 01:22:10.940]   The reason I say that is if any other candidate said it, it would have been all over the news.
[01:22:10.940 --> 01:22:12.580]   But whatever he says, it's like he gets a fan.
[01:22:12.580 --> 01:22:16.380]   Well, I've watched him on C-SPAN when he's actually giving a speech or a talk.
[01:22:16.380 --> 01:22:18.940]   If it isn't a teleprompter, he's bumbling around.
[01:22:18.940 --> 01:22:19.940]   Absolutely, absolutely.
[01:22:19.940 --> 01:22:21.580]   But you know what?
[01:22:21.580 --> 01:22:23.220]   And I'm not going after him for that reason.
[01:22:23.220 --> 01:22:25.300]   I'm going after him for one reason.
[01:22:25.300 --> 01:22:27.860]   There's nothing more important than our U.S. Constitution.
[01:22:27.860 --> 01:22:31.940]   That's why they just made the film the other day in front of Independence Hall where it
[01:22:31.940 --> 01:22:32.940]   was founded.
[01:22:32.940 --> 01:22:35.180]   And he has to respect the Constitution.
[01:22:35.180 --> 01:22:39.140]   And if he won't respect the Constitution, he's not going to respect anything else.
[01:22:39.140 --> 01:22:42.100]   And we have real trouble, because world leaders know he's not qualified.
[01:22:42.100 --> 01:22:43.340]   Now you have a court case.
[01:22:43.340 --> 01:22:48.500]   Tell folks the minutiae of this, what you're demanding, what he's supposed to produce,
[01:22:48.500 --> 01:22:49.860]   and what the court is doing.
[01:22:49.860 --> 01:22:50.860]   Sure.
[01:22:50.860 --> 01:22:51.860]   Excuse me.
[01:22:51.860 --> 01:22:55.220]   I filed suit in the United States District Court for the Eastern District of Pennsylvania
[01:22:55.220 --> 01:22:56.220]   in Philadelphia.
[01:22:56.220 --> 01:22:59.460]   The suit was filed back on August 21st.
[01:22:59.460 --> 01:23:04.980]   Obama and the Democratic National Committee were served officially on September 4th, but
[01:23:04.980 --> 01:23:09.620]   on August 22nd, they received fax copies of the complaint.
[01:23:09.620 --> 01:23:10.900]   So they're well aware of it.
[01:23:10.900 --> 01:23:16.300]   Also, I must say this, that it's really outrageous that the Democratic National Committee is
[01:23:16.300 --> 01:23:19.500]   joining in with Obama on the next few steps to block everything.
[01:23:19.500 --> 01:23:23.940]   I'll tell you in a minute, because the Democratic National Committee has, in my opinion, a different
[01:23:23.940 --> 01:23:25.460]   role than Obama.
[01:23:25.460 --> 01:23:31.260]   The Democratic National Committee has a responsibility to all Democrats, to all Democrats, to come
[01:23:31.260 --> 01:23:35.060]   forth and make sure that a qualified candidate is presented.
[01:23:35.060 --> 01:23:39.100]   And if they didn't know anything about this before my lawsuit, they sure knew about it
[01:23:39.100 --> 01:23:43.660]   before the lawsuit, and they had an obligation to go to Obama and say, "What's going on here?"
[01:23:43.660 --> 01:23:48.820]   Because if you don't belong as a candidate here, then at this point, we've got a substitute
[01:23:48.820 --> 01:23:49.820]   we have to do something else.
[01:23:49.820 --> 01:23:51.540]   And by the way, these questions have been around for about a year.
[01:23:51.540 --> 01:23:54.260]   I mean, it's not like they just popped up yesterday.
[01:23:54.260 --> 01:23:56.620]   Well, great point, because you said that.
[01:23:56.620 --> 01:24:01.340]   And the reason I think that's a great point, Alec, is this, that it's been around for about
[01:24:01.340 --> 01:24:06.700]   a year, so what happens in June of 2008, very significant, listen carefully, you listeners,
[01:24:06.700 --> 01:24:12.420]   in June 2008, the Obama campaign, to offset these rumors and say everything straight,
[01:24:12.420 --> 01:24:16.820]   they put on their own website, I didn't put it there, Alec didn't put it on there, Obama
[01:24:16.820 --> 01:24:22.980]   put it on his own campaign website, a certification of live birth from Hawaii, indicating he was
[01:24:22.980 --> 01:24:24.180]   born in Hawaii.
[01:24:24.180 --> 01:24:28.860]   The problem with that document is, and we had our experts look at it, and it's on our
[01:24:28.860 --> 01:24:32.420]   site, obamacrimes.com, is that it's a forgery.
[01:24:32.420 --> 01:24:34.660]   It's a document that has been altered.
[01:24:34.660 --> 01:24:41.820]   So if he really had a birth certificate from Hawaii, why didn't you put up a birth certificate,
[01:24:41.820 --> 01:24:44.060]   not a forged document?
[01:24:44.060 --> 01:24:45.560]   That's why I've asked for--
[01:24:45.560 --> 01:24:46.560]   Let's be clear, though.
[01:24:46.560 --> 01:24:50.420]   It's a certificate of live birth that appears to be altered.
[01:24:50.420 --> 01:24:52.420]   Why not produce the birth certificate?
[01:24:52.420 --> 01:24:53.420]   Correct.
[01:24:53.420 --> 01:24:57.340]   And I think the reason they can't produce a birth certificate is because they don't have
[01:24:57.340 --> 01:24:58.340]   a birth certificate.
[01:24:58.340 --> 01:24:59.580]   You know, this is very simple.
[01:24:59.580 --> 01:25:03.660]   You know, all of you listeners, when you go for a passport, when you go for a driver's
[01:25:03.660 --> 01:25:06.700]   license, you must produce your birth certificate.
[01:25:06.700 --> 01:25:09.260]   It's not like we're asking for something special.
[01:25:09.260 --> 01:25:11.060]   We're not asking for a social security number.
[01:25:11.060 --> 01:25:12.500]   You know, we're asking for his birth--
[01:25:12.500 --> 01:25:17.300]   No, I went to renew my passport last year, and I had to have the original birth certificate.
[01:25:17.300 --> 01:25:18.300]   Right.
[01:25:18.300 --> 01:25:21.780]   Someone called me about an hour ago and said, "I just want to tell you, I went to get my
[01:25:21.780 --> 01:25:26.140]   passport, and I've been carrying a certification of live birth around for 40 years.
[01:25:26.140 --> 01:25:28.980]   I went to use it for my passport, and they said, 'Sorry, no good.
[01:25:28.980 --> 01:25:29.980]   You need your birth certificate.'"
[01:25:29.980 --> 01:25:31.700]   And by the way, that's another issue.
[01:25:31.700 --> 01:25:35.540]   You have tried, and others have tried, to get his passport records to show when he was
[01:25:35.540 --> 01:25:39.260]   in Kenya right around that time as he'd be traveling on his mother's passport.
[01:25:39.260 --> 01:25:40.260]   They're blocking that.
[01:25:40.260 --> 01:25:42.940]   I mean, again, why not just release it?
[01:25:42.940 --> 01:25:45.860]   Well, they're not releasing it because they don't have--
[01:25:45.860 --> 01:25:48.420]   So in the court case that was filed, we filed the case.
[01:25:48.420 --> 01:25:52.420]   They had until September 24th to file an answer or some other motion.
[01:25:52.420 --> 01:25:57.620]   Well, on the last day to file, they filed a joint motion, Obama and the DNC, a motion
[01:25:57.620 --> 01:25:58.700]   to dismiss.
[01:25:58.700 --> 01:26:02.580]   They waited until the last day, saying, "I don't have standing, and there's no proper
[01:26:02.580 --> 01:26:04.480]   relief that I'm requesting."
[01:26:04.480 --> 01:26:06.900]   We normally would have 14 days to respond to that.
[01:26:06.900 --> 01:26:11.000]   The judge's secretary called and said, "Mr. Berg, could you respond in five days?"
[01:26:11.000 --> 01:26:12.000]   We did.
[01:26:12.000 --> 01:26:15.340]   We responded in five days on September 29th, and that's what's frustrating now because
[01:26:15.340 --> 01:26:16.980]   it's two weeks ago.
[01:26:16.980 --> 01:26:21.140]   We submitted to the judge our opposition to their motion to dismiss.
[01:26:21.140 --> 01:26:22.140]   So now we're--
[01:26:22.140 --> 01:26:23.140]   So they're trying to run the clock down.
[01:26:23.140 --> 01:26:28.060]   Now, I know people in other states are saying they're filing their own investigations.
[01:26:28.060 --> 01:26:29.060]   Any word on that?
[01:26:29.060 --> 01:26:30.060]   No.
[01:26:30.060 --> 01:26:35.060]   A number of people have asked us, and the lawsuits which people are thinking about and
[01:26:35.060 --> 01:26:39.460]   we're even thinking about is to file against the secretary of state of their state.
[01:26:39.460 --> 01:26:40.460]   I happen to be in Pennsylvania.
[01:26:40.460 --> 01:26:45.620]   I just sent a letter to the secretary of state asking for documentation, and I was told it's
[01:26:45.620 --> 01:26:46.620]   a privilege.
[01:26:46.620 --> 01:26:47.620]   They can't give it to me.
[01:26:47.620 --> 01:26:51.580]   But it's because if we sue the secretary of state saying you don't have a qualified candidate
[01:26:51.580 --> 01:26:56.000]   and only you need suits maybe in six, seven states, if the judge doesn't rule properly
[01:26:56.000 --> 01:27:00.340]   in my case, and he's taken off the ballot in any of like six major states, it's all
[01:27:00.340 --> 01:27:01.340]   over for--
[01:27:01.340 --> 01:27:04.820]   Well, I mean, what if the clock gets run down and then a week after the election we find
[01:27:04.820 --> 01:27:07.340]   out he's really a foreigner?
[01:27:07.340 --> 01:27:13.020]   Well, then we can go-- on November 4th, you're not really elected president.
[01:27:13.020 --> 01:27:14.020]   It goes--
[01:27:14.020 --> 01:27:15.020]   You get sworn in in January 20th?
[01:27:15.020 --> 01:27:16.020]   No, no, no, no, no, no.
[01:27:16.020 --> 01:27:18.020]   There's something in between called the Electoral College.
[01:27:18.020 --> 01:27:19.020]   Yes.
[01:27:19.020 --> 01:27:20.520]   So we could bring a challenge to the Electoral College.
[01:27:20.520 --> 01:27:22.340]   We will continue to pursue this case.
[01:27:22.340 --> 01:27:26.280]   That's why on our website we're asking for contributions and if people can help us out.
[01:27:26.280 --> 01:27:28.120]   My God, but you know what's going to happen either way?
[01:27:28.120 --> 01:27:30.560]   There's going to be rioting if it comes out he's a foreigner.
[01:27:30.560 --> 01:27:32.200]   Yeah, but see, here's the thing.
[01:27:32.200 --> 01:27:34.720]   If there's a riot, you know, people are saying, "Oh, you know what's going to happen?
[01:27:34.720 --> 01:27:35.840]   There's going to be a riot."
[01:27:35.840 --> 01:27:39.480]   If there's any riots out there, there shouldn't be any riots, and hopefully all the leaders
[01:27:39.480 --> 01:27:43.960]   in this country, black and white and Hispanic, whoever, get together and say, "You know what?
[01:27:43.960 --> 01:27:44.960]   Stop.
[01:27:44.960 --> 01:27:47.400]   No rioting, because the only one at fault here is Obama himself."
[01:27:47.400 --> 01:27:49.720]   Well, justice be done, may the heavens fall.
[01:27:49.720 --> 01:27:54.400]   Well, Obama should be held responsible for this, and we're going to do everything to
[01:27:54.400 --> 01:28:00.920]   make sure that the responsibility is to the right person, because there's no reason.
[01:28:00.920 --> 01:28:02.920]   People have called me, "How come you're doing this?
[01:28:02.920 --> 01:28:03.920]   You're a Republican."
[01:28:03.920 --> 01:28:05.480]   I say, "Sorry, I'm a Democrat all my life."
[01:28:05.480 --> 01:28:09.200]   Then they've accused me now of being a racist, and I say, "Well, I have..."
[01:28:09.200 --> 01:28:10.200]   That's a joke.
[01:28:10.200 --> 01:28:12.400]   Well, my response to that is very simple.
[01:28:12.400 --> 01:28:16.880]   I happen to be Jewish, but also all my life I happen to be a paid-up-life member of the
[01:28:16.880 --> 01:28:19.440]   NAACP, so what's your next question?
[01:28:19.440 --> 01:28:22.320]   You know, the only one at fault here is who?
[01:28:22.320 --> 01:28:24.000]   Is Barack Obama and his staff?
[01:28:24.000 --> 01:28:27.040]   Look, he's acting very sneaky, very suspicious.
[01:28:27.040 --> 01:28:31.840]   It should be produced right now, and there should be major media doing investigative
[01:28:31.840 --> 01:28:32.840]   reports, obamacrimes.com.
[01:28:32.840 --> 01:28:38.440]   Phil, let us check in with you once a week in the next three weeks as this develops and
[01:28:38.440 --> 01:28:39.640]   unfolds, okay?
[01:28:39.640 --> 01:28:40.640]   That's wonderful.
[01:28:40.640 --> 01:28:42.600]   Phil Berg, thank you so much for the time.
