[00:00.000 --> 00:10.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[2:28:11.000 --> 2:28:17.000]  And as Alex said in the last segment, this makes what Kavanaugh was accused of seem like nothing.
[2:28:17.000 --> 2:28:20.000]  What did they have a yearbook from decades ago?
[2:28:20.000 --> 2:28:29.000]  We have texts. We have photos. We have emails. We have it all. It's all on nationalfile.com, now on infowars.com as well.
[2:28:29.000 --> 2:28:36.000]  God bless Patrick Halley for doing this and thank you to InfoWars for giving us this platform to get the message out.
[2:28:36.000 --> 2:28:45.000]  We will be back. We're going to discuss, again, we've got to get to the CPS element of this because CPS, it all goes back to the Clinton administration, folks.
[2:28:45.000 --> 2:28:52.000]  That's where this practice of ripping children away, her profit, began. And Patrick Halley has detailed that extensively.
[2:28:52.000 --> 2:28:54.000]  You're watching the Alex Jones show. We'll be right...
[2:28:54.000 --> 2:29:02.000]  Attention GCN self-reliance listeners. If you've ever wanted an emergency solar survival backup system, but we're waiting for prices too crazy to pass up,
[2:29:02.000 --> 2:29:05.000]  this will be the most important message you'll ever hear.
[2:29:05.000 --> 2:29:14.000]  I want to tell you about a huge sale with historically low prices on our PPX microgrid system that's going to let you produce an endless supply of electricity off the grid.
[2:29:14.000 --> 2:29:19.000]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[2:29:19.000 --> 2:29:25.000]  Because of the flooding, we've had to move a lot of our inventory to a temporary location and rather than move it back to the warehouse,
[2:29:25.000 --> 2:29:31.000]  we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[2:29:31.000 --> 2:29:37.000]  So here's what you should do right now. Check out the PPX microgrid system at myownpowergrid.com.
[2:29:37.000 --> 2:29:43.000]  That's myownpowergrid.com. Over $1,000 in great off-the-grid gear and a ton of bonuses too.
[2:29:43.000 --> 2:29:50.000]  And the best part? You're not going to pay $750 or $500 or even $200. Go to myownpowergrid.com to learn more.
[2:29:50.000 --> 2:29:54.000]  That's myownpowergrid.com.
[2:29:54.000 --> 2:30:02.000]  The globalists know that I will never willingly give up. I've said it many times, I will never give in.
[2:30:02.000 --> 2:30:11.000]  I will never give up, but I could give out. And it's very, very frustrating to see them committing all their crimes against humanity,
[2:30:11.000 --> 2:30:19.000]  to see evil running rampant like this and to know that most Americans have already been silenced in cyberspace,
[2:30:19.000 --> 2:30:24.000]  that most Americans have already been shadow banned by big tech.
[2:30:24.000 --> 2:30:33.000]  And to know that most Americans feel powerless and don't realize how much power they have by spreading the word about newswords.com,
[2:30:33.000 --> 2:30:39.000]  infowords.com and banned.video. And that people are hungry for the truth now more than ever.
[2:30:39.000 --> 2:30:46.000]  And that if you tell people, hey, the banned truth they don't want you to have is at infowords.com.com.
[2:30:46.000 --> 2:30:54.000]  So take heart, folks. They've had to censor everybody and shut everybody down because the truth is powerful and they can't beat us fair and square.
[2:30:54.000 --> 2:31:01.000]  Major report out of major university, researchers working on food-based treatment to slow aging science daily,
[2:31:01.000 --> 2:31:09.000]  probiotics in the gut of a particular type, cause your entire body to be healthier and make you live longer and make you not get intestinal cancer.
[2:31:09.000 --> 2:31:17.000]  We have the very best formula, literally, with what they even mentioned in the studies. And it explains the hormone called FGF21,
[2:31:17.000 --> 2:31:25.000]  pro longevity, heals the entire body and actually reverses aging, but is only made in the lower intestine.
[2:31:25.000 --> 2:31:31.000]  Oh, and what does it say? It's fiber from a spectrum of certain types of berries that grows this.
[2:31:31.000 --> 2:31:39.000]  And yes, this is a plug. Gut fusion. And what do we have in this? High auric berry blend, strawberry, blueberry, blackberry, cranberry,
[2:31:39.000 --> 2:31:45.000]  escoglio, grape and pomegranate. It's the pulp from them that then grows this.
[2:31:45.000 --> 2:31:52.000]  Gut fusion for children, for young people, for old people, for everybody. This is fiber and glutamine. You're not going to find a better formula.
[2:31:52.000 --> 2:31:53.000]  Gut fusion, it's amazing.
[2:31:53.000 --> 2:32:04.000]  MFOLWARSHORE.COM. I spend a lot of time reminding the MFOLWARS family of listeners and viewers that without you, we won't be on the air.
[2:32:04.000 --> 2:32:11.000]  And I spend a lot of time thanking you. But I really think you should thank yourself for keeping us on the air and really changing the world for the better
[2:32:11.000 --> 2:32:21.000]  and raising the alarm as modern ball reviewers. But something I should spend more time on is just reminding you that these products are really amazing.
[2:32:21.000 --> 2:32:26.000]  You've got that pledge from me, but you've seen the third-party test out there, the air filtration, the water filtration.
[2:32:26.000 --> 2:32:36.000]  The supplements are all the very best you're going to find out there. And you can't fund an operation anywhere else that's fighting the globalist this hard.
[2:32:36.000 --> 2:32:46.000]  So it's not a burden to support MFOLWARSHORE. It really is something that is good for everybody that stands for justice and freedom.
[2:32:46.000 --> 2:32:53.000]  And makes your life and your family's life and your children's life so much better. So visit MFOLWARSHORE.COM today.
[2:33:16.000 --> 2:33:24.000]  Welcome back to the Alex Jones Show. I am Tom Pepper filling in for Alex while he goes to again.
[2:33:24.000 --> 2:33:40.000]  In a supportive fashion, confront President Trump over big tech censorship as the president makes a stop in North Austin, Texas to, I guess, Pat, the leader of Apple, Tim Apple, I believe, is what Trump prefers to mask.
[2:33:40.000 --> 2:33:53.000]  He's going to pat him on the head for moving a handful of jobs back to the United States, even as the company brings a Chinese social credit system into the United States with the banning of Alex Jones and many others,
[2:33:53.000 --> 2:34:00.000]  even as they admit that they have partnered with Communist China. They are getting a thumbs up from President Trump and folks just like Alex Jones.
[2:34:00.000 --> 2:34:12.000]  I love the president, but we can't be sycophantic. We have to be able to point out when his logic is flawed. But returning to this very important story, it's up at nationalphile.com.
[2:34:12.000 --> 2:34:23.000]  Pelosi's son's ex-girlfriend claims forced abortion, abuse, weaponizing CPS, and massive fraud all occurred in their relationship.
[2:34:23.000 --> 2:34:34.000]  You can also find it at infowars.com. I highly recommend if you're looking for something. If you want to be horrified later, it's better than any Halloween movie in the past decade.
[2:34:34.000 --> 2:34:49.000]  Go check out the hour long interview between Patrick Halley, senior reporter for Nationalphile, and Miss Fang. It is some of the most shocking, shocking information you will ever hear.
[2:34:49.000 --> 2:34:58.000]  We're going to get into all of the different facets of this, but I want people to understand. This is the beat that Patrick Halley has been following.
[2:34:58.000 --> 2:35:08.000]  He's also a writer for Epic Times where he does amazing work. This is the beat that he's been following. What's happening with CPS, particularly in left wing states like California?
[2:35:08.000 --> 2:35:19.000]  Patrick believes that it has been totally and completely weaponized. So CPS is being used by antifa, Democrats, you name it. These left to scum.
[2:35:19.000 --> 2:35:29.000]  If they see a Trump supporting family, maybe they're homeschooling, maybe they go to church every Sunday. Well, now you can call CPS. You can ruin that family's life.
[2:35:29.000 --> 2:35:43.000]  And I'm not saying that exactly is what happened to Miss Fang, but it is a bizarre and shocking situation. One of the reasons why CPS was called and they say that she's crazy.
[2:35:43.000 --> 2:35:53.000]  They say that she hallucinated this entire relationship with Paul Pelosi despite all of the images, years worth of images, years worth of texts, years worth of emails.
[2:35:53.000 --> 2:36:02.000]  It goes back to beyond the early 2000s when they first met. They first met in 1998. They started corresponding digitally in the early 2000s.
[2:36:02.000 --> 2:36:09.000]  We've got emails going back this entire time. I've reviewed them myself. We vetted this thoroughly, but they claim that she hallucinated.
[2:36:09.000 --> 2:36:15.000]  And CPS buys that hook, line and sinker.
[2:36:15.000 --> 2:36:28.000]  So as we mentioned, Miss Fang had her latest child just last year. I'm going to read from the article when Karina Fang had her baby Rosie at a California Medical Center in 2018.
[2:36:28.000 --> 2:36:37.000]  The baby was almost immediately taken away from her and Fang was placed in a mental institution.
[2:36:37.000 --> 2:36:52.000]  This is because of an anonymous complaint sent to CPS that Miss Fang believes had information in it that could only have come from one Paul Pelosi junior.
[2:36:52.000 --> 2:37:00.000]  It had the information that she had not shared with her friends, not shared with her family, not shared with anybody about her having an abortion.
[2:37:00.000 --> 2:37:06.000]  So instead of having another man's child, she could have Mr. Pelosi's child.
[2:37:06.000 --> 2:37:15.000]  This is an allegation that she only brought up the first time publicly that she ever discussed this was to national file in the interview we recorded last night.
[2:37:15.000 --> 2:37:21.000]  So it looks like we have Alex on screen here. Is he on his way or is this a live report that I'm missing?
[2:37:21.000 --> 2:37:37.000]  I'm going to lead the censorship against myself and so many others now and Apple has moved to communist China. Let's give them the code keys. They're helping block Taiwanese flags and Hong Kong emojis.
