[00:00.000 --> 00:01.000]  We've got it.
[02:24:58.000 --> 02:25:04.000]  But Hitler spent the money and was able to systemize the entire destruction.
[02:25:04.000 --> 02:25:09.000]  Edwin Black, the best-selling author of a whole... I mean, I've read IBM and the Holocaust in his eugenics book.
[02:25:09.000 --> 02:25:14.000]  It was 15 years ago. I forget the name. You mentioned it earlier, the war against the weak, I think you said it was.
[02:25:14.000 --> 02:25:19.000]  I remember reading that book and the Nazi nexus. I want to read that. I can tell it's great having you on Skype.
[02:25:19.000 --> 02:25:22.000]  I hope you'll come on for two hours with us, shouldn't really lay out the history.
[02:25:22.000 --> 02:25:25.000]  But I've got, you know, right here with me, another investigative journalist.
[02:25:25.000 --> 02:25:35.000]  And we were just yesterday talking about what if Hitler had the power of IBM and Deep Blue and their Watson computer named after the guy that quarterbacked all this.
[02:25:35.000 --> 02:25:37.000]  I mean, you can't make this up.
[02:25:37.000 --> 02:25:42.000]  Let me lay this out so you understand the threat that could resurrect today.
[02:25:42.000 --> 02:25:47.000]  So it's the identification of Jews, the expulsion from society.
[02:25:47.000 --> 02:25:53.000]  And once they get their names and they've properized them, now they control all the banking systems.
[02:25:53.000 --> 02:26:03.000]  They just run those names against the bank accounts and they can automatically identify all the property, all the savings accounts, the assets that need to be seized.
[02:26:03.000 --> 02:26:08.000]  So the third step was confiscation. The fourth step was ghettoization.
[02:26:08.000 --> 02:26:17.000]  One day, everybody who has been targeted moves across town into a slum, eight families into a slum.
[02:26:17.000 --> 02:26:21.000]  And you've been incrementally submitting each time, but still surviving.
[02:26:21.000 --> 02:26:25.000]  So finally, the next thing is go to a death camp and be killed.
[02:26:25.000 --> 02:26:29.000]  The fourth step, the fourth step is ghettoization.
[02:26:29.000 --> 02:26:36.000]  The fifth step is deportation, all the trains in Europe were running on IBM punch cards.
[02:26:36.000 --> 02:26:40.000]  And then finally, even extermination.
[02:26:40.000 --> 02:26:47.000]  Jews were only tattooed in Auschwitz, but the Auschwitz death too began as an IBM number.
[02:26:47.000 --> 02:26:49.000]  Let's add, because you're the main historian of phone research.
[02:26:49.000 --> 02:26:51.000]  They also got shaken down and extorted.
[02:26:51.000 --> 02:26:55.000]  You didn't get deported unless you could pay to get deported.
[02:26:55.000 --> 02:26:57.000]  No, that's not the case.
[02:26:57.000 --> 02:27:06.000]  It was the people who avoided deportation for a day, a week, a year, a month, whatever it was who were shaken down.
[02:27:06.000 --> 02:27:11.000]  But more than just be shaken down with the IBM technology, these people could be robbed.
[02:27:11.000 --> 02:27:16.000]  They could be robbed juridically. They could be robbed with decrees.
[02:27:16.000 --> 02:27:18.000]  They could be robbed with a federal...
[02:27:18.000 --> 02:27:23.000]  Sure. So this gave the science of tyranny bigger teeth.
[02:27:23.000 --> 02:27:27.000]  Yes, it's automated teeth, not bigger teeth.
[02:27:27.000 --> 02:27:34.000]  And so what Hitler had that other murderers didn't have was information technology.
[02:27:34.000 --> 02:27:40.000]  In fact, the difference between the Blitz and other Kriegs or other wars was the information...
[02:27:40.000 --> 02:27:42.000]  Okay, so let me ask you this.
[02:27:42.000 --> 02:27:44.000]  I know you don't want to get into politics.
[02:27:44.000 --> 02:27:46.000]  You want to just be scientific about your research.
[02:27:46.000 --> 02:27:50.000]  I know the top out there highly respected, all off the source documents.
[02:27:50.000 --> 02:27:55.000]  Sitting here as a libertarian or conservative, they have new databases.
[02:27:55.000 --> 02:27:56.000]  They put us in them.
[02:27:56.000 --> 02:28:00.000]  I'm kicked off Amazon. I'm kicked off AdRoll. I'm kicked off Google.
[02:28:00.000 --> 02:28:03.000]  They put me in databases and extremists. None of what they say is true.
[02:28:03.000 --> 02:28:05.000]  Sernovich is happening to him.
[02:28:05.000 --> 02:28:11.000]  And it's happening to millions of people now in this political situation.
[02:28:11.000 --> 02:28:14.000]  Conservative filmmakers like Danecha Suzer are being locked up.
[02:28:14.000 --> 02:28:16.000]  Soros is in documents saying overthrow Israel.
[02:28:16.000 --> 02:28:18.000]  Arrest everybody that disagrees with him.
[02:28:18.000 --> 02:28:20.000]  Control all information.
[02:28:20.000 --> 02:28:23.000]  I mean, quite frankly, I look at what's already happening in the class action lawsuits
[02:28:23.000 --> 02:28:28.000]  followed by Christian groups that have been put in these databases alongside Dirtbag Nazis.
[02:28:28.000 --> 02:28:35.000]  And I see a similar thing of ghettoization like Matt Drudge said against conservatives happening.
[02:28:35.000 --> 02:28:39.000]  That's contemporary and I'll leave that for another segment.
[02:28:39.000 --> 02:28:42.000]  But what I will tell you is this.
[02:28:42.000 --> 02:28:47.000]  If Hitler had the tools, the IBM tools of today,
[02:28:47.000 --> 02:28:53.000]  it would not have taken him 12 years to wage the Holocaust.
[02:28:53.000 --> 02:28:55.000]  And he probably would have won.
[02:28:55.000 --> 02:29:00.000]  And today we have what could be done in a matter of hours,
[02:29:00.000 --> 02:29:02.000]  could be done in a matter of seconds.
[02:29:02.000 --> 02:29:07.000]  And we really need to think if we are not controlling,
[02:29:07.000 --> 02:29:16.000]  there are not forces controlling corporate forces who are controlling our information, information technology.
[02:29:16.000 --> 02:29:17.000]  Well, I'll stay there.
[02:29:17.000 --> 02:29:20.000]  I know you've got to go and let me do five more minutes on the other side
[02:29:20.000 --> 02:29:25.000]  because this is so powerful as you've been talking about technocracy for days and weeks and months here.
[02:29:25.000 --> 02:29:26.000]  And it's really coming to a head.
[02:29:26.000 --> 02:29:28.000]  Elon Musk warning.
[02:29:28.000 --> 02:29:30.000]  So we won't get political, but let's get scientific.
[02:29:30.000 --> 02:29:33.000]  Elon Musk saying the race for AI may trigger World War III.
[02:29:33.000 --> 02:29:37.000]  I mean, this is so important because the roots of this stretch into everything today.
[02:29:37.000 --> 02:29:40.000]  I'm getting chills right now.
[02:29:40.000 --> 02:29:42.000]  We're on the march.
[02:29:42.000 --> 02:29:44.000]  The Empire's on the run.
[02:29:44.000 --> 02:29:47.000]  Alex Jones and the GCN Radio Network.
[02:29:57.000 --> 02:30:04.000]  We've got great air filters, great water filters, great non-GMO heirloom seeds, great books, great films, great patriot apparel to meet like-minded people.
[02:30:04.000 --> 02:30:10.000]  We've got a new humongoid sale, not a number of things that are on massive sale, but on what's on sale.
