whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:52:45.000 --> 01:52:47.000]   they copied that slogan exactly
[01:52:47.000 --> 01:52:49.000]   because they know our source.
[01:52:49.000 --> 01:52:51.000]   Truth, justice, liberty,
[01:52:51.000 --> 01:52:54.000]   human empowerment is the future.
[01:52:55.000 --> 01:52:57.000]   And we're resisting their anti-human agenda.
[01:52:57.000 --> 01:53:00.000]   Box Day will be 15 minutes to the next hour.
[01:53:00.000 --> 01:53:02.000]   I'm 15 minutes behind today.
[01:53:02.000 --> 01:53:06.000]   And then out of the gates like a NASCAR on fire.
[01:53:06.000 --> 01:53:09.000]   Gerald Cilente, the Trends Forecaster is coming up.
[01:53:09.000 --> 01:53:11.000]   I'm going to try to get to Andrew, Mick, Chris,
[01:53:11.000 --> 01:53:13.000]   Douglas, Griffin, you're all on the same subject.
[01:53:13.000 --> 01:53:15.000]   I'll get to you in the next segment
[01:53:15.000 --> 01:53:17.000]   and then continue with Vox.
[01:53:17.000 --> 01:53:19.000]   But first off, just to illustrate this,
[01:53:19.000 --> 01:53:21.000]   when I see a black child
[01:53:21.000 --> 01:53:23.000]   or I see a white child or Hispanic child,
[01:53:24.000 --> 01:53:25.000]   they're all super cute.
[01:53:25.000 --> 01:53:27.000]   And I have instinctively want to protect them
[01:53:27.000 --> 01:53:30.000]   and want to teach them and want to help them.
[01:53:30.000 --> 01:53:33.000]   So I don't care if you're black and being aborted
[01:53:33.000 --> 01:53:35.000]   or white being aborted or whatever, I'm against it.
[01:53:35.000 --> 01:53:38.000]   Not because I'm some virtue signaler.
[01:53:38.000 --> 01:53:40.000]   That's half the black people in this country
[01:53:40.000 --> 01:53:42.000]   don't get out of mama.
[01:53:42.000 --> 01:53:44.000]   Now, they're going to get born
[01:53:44.000 --> 01:53:46.000]   and taught to hate me and everything else,
[01:53:46.000 --> 01:53:48.000]   but I still can't be a demon
[01:53:48.000 --> 01:53:50.000]   and hate them before they've been brainwashed.
[01:53:50.000 --> 01:53:52.000]   Now, once you've been brainwashed and hate my ass,
[01:53:53.000 --> 01:53:54.000]   go ahead and try to kill me and see what happens.
[01:53:54.000 --> 01:53:56.000]   I'll kill your ass,
[01:53:56.000 --> 01:53:58.000]   but not because you're black,
[01:53:58.000 --> 01:54:00.000]   but because you've been brainwashed
[01:54:00.000 --> 01:54:02.000]   and are trying to hurt me.
[01:54:02.000 --> 01:54:04.000]   Now, that said,
[01:54:04.000 --> 01:54:07.000]   every news channel is plastered.
[01:54:07.000 --> 01:54:09.000]   Every personal life,
[01:54:09.000 --> 01:54:11.000]   every person that died, their mother, their father,
[01:54:11.000 --> 01:54:13.000]   their parents, their kids,
[01:54:13.000 --> 01:54:15.000]   the funeral coming up, the crying EMS,
[01:54:15.000 --> 01:54:17.000]   the crying police.
[01:54:17.000 --> 01:54:19.000]   When a Muslim ran over 200-something people in France,
[01:54:19.000 --> 01:54:21.000]   they didn't show the names
[01:54:22.000 --> 01:54:23.000]   of the people that got killed or the dead toddlers.
[01:54:23.000 --> 01:54:25.000]   They didn't show the funerals.
[01:54:25.000 --> 01:54:27.000]   When a couple hundred got run over
[01:54:27.000 --> 01:54:29.000]   at Christmas in Germany, they didn't show it.
[01:54:29.000 --> 01:54:31.000]   When they do all this stuff constantly,
[01:54:31.000 --> 01:54:33.000]   they don't show it.
[01:54:33.000 --> 01:54:35.000]   But on every channel, including Fox,
[01:54:35.000 --> 01:54:37.000]   crying EMS, crying police, crying parents,
[01:54:37.000 --> 01:54:39.000]   and then saying white people,
[01:54:39.000 --> 01:54:41.000]   white people, white people,
[01:54:41.000 --> 01:54:43.000]   white people, white people, white people.
[01:54:43.000 --> 01:54:45.000]   And it's obscene.
[01:54:45.000 --> 01:54:47.000]   And this senator in Australia said,
[01:54:47.000 --> 01:54:49.000]   "Listen, this is wrong. What happened?
[01:54:49.000 --> 01:54:51.000]   Nobody wants to kill these people,
[01:54:51.000 --> 01:54:52.000]   they're everywhere,
[01:54:52.000 --> 01:54:54.000]   and the media is not covering it."
[01:54:54.000 --> 01:54:56.000]   And so the common sense is
[01:54:56.000 --> 01:54:58.000]   people would do these type of attacks.
[01:54:58.000 --> 01:55:00.000]   I don't agree with that,
[01:55:00.000 --> 01:55:02.000]   but that's the primitive default,
[01:55:02.000 --> 01:55:04.000]   quote, twisted common sense perspective.
[01:55:04.000 --> 01:55:06.000]   So they got to provocateur it.
[01:55:06.000 --> 01:55:08.000]   And the guy says he's trying to provocateur,
[01:55:08.000 --> 01:55:10.000]   and he's got the MO of a twisted leftist.
[01:55:10.000 --> 01:55:12.000]   But this was just during the break,
[01:55:12.000 --> 01:55:14.000]   with a crying EMS worker,
[01:55:14.000 --> 01:55:16.000]   and it's totally real, and people died,
[01:55:16.000 --> 01:55:18.000]   and it pulls your heartstrings,
[01:55:18.000 --> 01:55:20.000]   and it's a white person.
[01:55:20.000 --> 01:55:21.000]   But again, you don't see this
[01:55:21.000 --> 01:55:23.000]   when Muslims kill millions of Christians.
[01:55:23.000 --> 01:55:25.000]   We don't exist. Here it is.
[01:55:25.000 --> 01:55:28.000]   - New Zealand looking to reform its gun laws
[01:55:28.000 --> 01:55:31.000]   in the wake of last week's massacre at two mosques.
[01:55:31.000 --> 01:55:33.000]   What we are learning now
[01:55:33.000 --> 01:55:35.000]   about how the gunman was able to get the weapons
[01:55:35.000 --> 01:55:37.000]   used in the rampage.
[01:55:37.000 --> 01:55:43.000]   - We ended up having to lift the...
[01:55:49.000 --> 01:55:51.000]   Lift the bodies over top of other bodies,
[01:55:51.000 --> 01:55:53.000]   onto our stretchers.
[01:55:53.000 --> 01:55:58.000]   - So, when they blew up 1,300 churches
[01:55:58.000 --> 01:56:00.000]   the last few years, the Muslims did,
[01:56:00.000 --> 01:56:03.000]   from Europe to football events
[01:56:03.000 --> 01:56:05.000]   and music events in England, to everywhere.
[01:56:05.000 --> 01:56:07.000]   They don't show you the little girls blown up.
[01:56:07.000 --> 01:56:09.000]   They don't show their families.
[01:56:09.000 --> 01:56:11.000]   So they're humanizing it now.
[01:56:11.000 --> 01:56:13.000]   What does that tell you?
[01:56:13.000 --> 01:56:15.000]   Good, I'm glad they're humanizing these people.
[01:56:15.000 --> 01:56:17.000]   But they don't do it when Christians die
[01:56:18.000 --> 01:56:19.000]   because they just killed 60 something people in Nigeria,
[01:56:19.000 --> 01:56:21.000]   the Muslims did.
[01:56:21.000 --> 01:56:23.000]   Blew up their church.
[01:56:23.000 --> 01:56:25.000]   Fox State joins us.
[01:56:25.000 --> 01:56:27.000]   Fox, take over the segment I'm ranting
[01:56:27.000 --> 01:56:29.000]   and get into why you question this
[01:56:29.000 --> 01:56:31.000]   and think it could be a false flag.
[01:56:31.000 --> 01:56:33.000]   And as you said, the different types of false flags.
[01:56:33.000 --> 01:56:35.000]   If you do something to blame a group, it's a false flag.
[01:56:35.000 --> 01:56:37.000]   If someone helps you, it's a false flag.
[01:56:37.000 --> 01:56:39.000]   A false flag just means who says they did it
[01:56:39.000 --> 01:56:41.000]   isn't exactly who did it.
[01:56:41.000 --> 01:56:43.000]   - Yeah, for example, when the Germans invaded,
[01:56:43.000 --> 01:56:45.000]   I believe it was Czechoslovakia,
[01:56:46.000 --> 01:56:47.000]   they shot a couple of border guards
[01:56:47.000 --> 01:56:50.000]   and then put them in German uniforms
[01:56:50.000 --> 01:56:53.000]   and then claimed that the Germans had been attacked.
[01:56:53.000 --> 01:56:57.000]   So there's all kinds of false flags, like I said,
[01:56:57.000 --> 01:57:02.000]   that date all the way back to ancient Chinese military history.
[01:57:02.000 --> 01:57:06.000]   And so it's important to remember
[01:57:06.000 --> 01:57:08.000]   that when you're saying false flag,
[01:57:08.000 --> 01:57:10.000]   that doesn't mean that it didn't happen
[01:57:10.000 --> 01:57:13.000]   or that it was a stage event with crisis actors
[01:57:13.000 --> 01:57:15.000]   or anything like that.
[01:57:15.000 --> 01:57:16.000]   With regards to what you're saying,
[01:57:16.000 --> 01:57:18.000]   in fact, I was about to raise that very point.
[01:57:18.000 --> 01:57:22.000]   52 Christians, including women and children,
[01:57:22.000 --> 01:57:27.000]   were murdered by Muslim activists in Nigeria on Monday,
[01:57:27.000 --> 01:57:29.000]   last Monday.
[01:57:29.000 --> 01:57:31.000]   And no one has reported that.
[01:57:31.000 --> 01:57:34.000]   No one has put it on the evening news.
[01:57:34.000 --> 01:57:40.000]   At best, it's a link on a blog somewhere,
[01:57:40.000 --> 01:57:42.000]   a link on a--
[01:57:42.000 --> 01:57:44.000]   - You're right, it was 50 when it happened.
[01:57:44.000 --> 01:57:45.000]   It's 60 now, yeah.
[01:57:45.000 --> 01:57:48.000]   - Okay, yeah, I haven't kept up on it, obviously.
[01:57:48.000 --> 01:57:50.000]   It hasn't been splashed across my television
[01:57:50.000 --> 01:57:52.000]   every hour on the hour,
[01:57:52.000 --> 01:57:56.000]   like the events so much closer to home in New Zealand.
[01:57:56.000 --> 01:57:59.000]   You know, but the other thing,
[01:57:59.000 --> 01:58:01.000]   people have asked me,
[01:58:01.000 --> 01:58:04.000]   "Okay, why would they do it in New Zealand?
[01:58:04.000 --> 01:58:09.000]   "Why would this attack be staged in New Zealand?"
[01:58:09.000 --> 01:58:12.000]   And I was thinking about that,
[01:58:13.000 --> 01:58:15.000]   and the only answer that I could come up with,
[01:58:15.000 --> 01:58:17.000]   well, actually, there's two answers.
[01:58:17.000 --> 01:58:20.000]   One is if you're into the whole symbology,
[01:58:20.000 --> 01:58:23.000]   the fact that it happened in a place called Christchurch
[01:58:23.000 --> 01:58:25.000]   is potentially significant.
[01:58:25.000 --> 01:58:28.000]   But I think much more likely is the fact that
[01:58:28.000 --> 01:58:31.000]   New Zealand does not have strict gun control
[01:58:31.000 --> 01:58:33.000]   the way that Australia does.
[01:58:33.000 --> 01:58:36.000]   And compounding that is the fact that
[01:58:36.000 --> 01:58:38.000]   New Zealand has been the place
[01:58:38.000 --> 01:58:41.000]   that a lot of the globalists have been purchasing--
[01:58:42.000 --> 01:58:43.000]   - That's it.
[01:58:43.000 --> 01:58:45.000]   The elite are making it their new capital.
[01:58:45.000 --> 01:58:48.000]   - Well, at least their new refuge.
[01:58:48.000 --> 01:58:51.000]   And so if you are a,
[01:58:51.000 --> 01:58:55.000]   let's say that things go awry,
[01:58:55.000 --> 01:58:58.000]   as I expect them to.
[01:58:58.000 --> 01:59:01.000]   The globalist plan is not going to work.
[01:59:01.000 --> 01:59:03.000]   We know from the Bible
[01:59:03.000 --> 01:59:06.000]   that the nations will survive until the very end,
[01:59:06.000 --> 01:59:10.000]   and the pendulum is rapidly beginning to swing back.
[01:59:11.000 --> 01:59:16.000]   George Soros is writing depressed articles
[01:59:16.000 --> 01:59:19.000]   and talking about how he feels like he's failed.
[01:59:19.000 --> 01:59:22.000]   Henry Kissinger is writing books about
[01:59:22.000 --> 01:59:26.000]   explaining why the neoliberal world order is collapsing.
[01:59:26.000 --> 01:59:28.000]   So--
[01:59:28.000 --> 01:59:30.000]   - No, you're right.
[01:59:30.000 --> 01:59:32.000]   They admit they've lost,
[01:59:32.000 --> 01:59:34.000]   and they're preparing rearguard actions.
[01:59:34.000 --> 01:59:36.000]   That's exactly the takeaway.
[01:59:36.000 --> 01:59:38.000]   - That's what I look at.
[01:59:38.000 --> 01:59:40.000]   And so when you think about
[01:59:40.000 --> 01:59:41.000]   the world is incredibly angry,
[01:59:41.000 --> 01:59:44.000]   a lot of people are going to be
[01:59:44.000 --> 01:59:48.000]   as murderously inclined
[01:59:48.000 --> 01:59:51.000]   as this guy down in New Zealand,
[01:59:51.000 --> 01:59:54.000]   Terrence or whatever his name is.
[01:59:54.000 --> 01:59:59.000]   And so if you are a billionaire
[01:59:59.000 --> 02:00:03.000]   and you feel like you're going to be a target
