[00:00.000 --> 00:11.000]  Music
[2:37:49.400 --> 2:37:52.680]  house folks come on no that's true i was a lot of radical lovers i was a bad
[2:37:52.680 --> 2:37:56.680]  american and i didn't want to shut america down and crash our can economy
[2:37:56.680 --> 2:38:00.280]  and destroy america forever i decided that i wanted america to live this is a
[2:38:00.280 --> 2:38:02.200]  really good photo of you though media matters god
[2:38:02.200 --> 2:38:05.880]  they had to you know it's sad that these people follow everything we do but
[2:38:05.880 --> 2:38:08.440]  that's that's another let's look at you right here
[2:38:08.440 --> 2:38:12.520]  this is a very good photo i asked them to get me from my good side
[2:38:12.520 --> 2:38:16.040]  but that's what they should look like a carp trying to get air
[2:38:16.040 --> 2:38:19.320]  well see that's that's actually what i look like when i see i wasn't breathing
[2:38:19.320 --> 2:38:21.800]  when i was doing this live stream because i'm trying not i'm trying to stop the
[2:38:21.800 --> 2:38:25.480]  spread because that was after about two minutes of not breathing and i started
[2:38:25.480 --> 2:38:28.760]  you know you start gasping for air like a carp out of water
[2:38:28.760 --> 2:38:33.960]  it's tough out no but seriously so people all over america are deciding it's
[2:38:33.960 --> 2:38:37.480]  time to reopen the country and but i don't even like saying that and i'm
[2:38:37.480 --> 2:38:39.880]  glad that when i was talking with daria she's like don't even go with that they
[2:38:39.880 --> 2:38:43.400]  can't close america so we decided to call saturday's rally you can't close
[2:38:43.400 --> 2:38:46.680]  america so that doesn't give them the precedent to say
[2:38:46.680 --> 2:38:50.040]  well we already closed it so you got to reopen it no you never closed it we
[2:38:50.040 --> 2:38:54.760]  voluntarily stayed inside with some bad america never shut down
[2:38:54.760 --> 2:38:58.120]  america never shut down and trump said it to the uh yesterday said america
[2:38:58.120 --> 2:39:00.680]  cooperated no that's it you gotta play that clip
[2:39:00.680 --> 2:39:05.000]  because here's like this gaggleings and then normal is drones deliver this food
[2:39:05.000 --> 2:39:11.560]  hey by the way uh what do you think in america just stands by forever
[2:39:11.560 --> 2:39:14.920]  part of the guidance seems to sort of shift to states and
[2:39:14.920 --> 2:39:20.200]  and companies the burden not just of of additional testing and surveillance but
[2:39:20.200 --> 2:39:24.120]  also the sort of new normal on which you know there's
[2:39:24.120 --> 2:39:28.600]  smaller crowds and restaurants and bars and that's not going to be normal
[2:39:28.600 --> 2:39:33.000]  there's not going to be a new normal where somebody has been having for 25 years
[2:39:33.000 --> 2:39:38.520]  158 seats in a restaurant and now he's got 30 or he's got 60
[2:39:38.520 --> 2:39:42.120]  because that wouldn't work that's not normal no normal will be if he has the
[2:39:42.120 --> 2:39:45.640]  158 or 68 seats and that's going to happen
[2:39:45.640 --> 2:39:49.000]  and it's going to happen relatively quickly we hope
[2:39:49.000 --> 2:39:53.240]  but that's our normal our normal is if you have 100 000 people in
[2:39:53.240 --> 2:39:57.720]  an alabama football game or 110 000 to be exact
[2:39:57.720 --> 2:40:01.160]  we want 110 000 people that we want every seat occupied
[2:40:01.160 --> 2:40:05.560]  normal is not going to be where you have a game with 50 000 people
[2:40:05.560 --> 2:40:09.720]  so literally china is open for business it's this thing where
[2:40:09.720 --> 2:40:14.040]  if somebody has a virus we never go outside again talk about a cult i mean
[2:40:14.040 --> 2:40:19.000]  this is so ridiculously obvious and the whole facade is starting to break down
[2:40:19.000 --> 2:40:22.680]  well the wet markets are even open in china but they'll alex they're going to
[2:40:22.680 --> 2:40:25.560]  use a kitty cat they'll still a little kitty i'm like i'm
[2:40:25.560 --> 2:40:28.280]  hungry today they will throw i'll take two kittens
[2:40:28.280 --> 2:40:31.640]  they'll throw anything that is alive into a hot
[2:40:31.640 --> 2:40:35.960]  boiling pot of water that is boiled probably 10 live animals previously to
[2:40:35.960 --> 2:40:41.800]  your that is fine chinese cuisine you racist
[2:40:41.800 --> 2:40:46.920]  no but seriously alex people don't know you speak fluent
[2:40:46.920 --> 2:40:52.680]  Mandarin well no that's the thing is that
[2:40:52.680 --> 2:40:55.720]  it came out of there it's admitted now we're not supposed to say it
[2:40:55.720 --> 2:40:58.680]  but they're using here's what i'm saying i'll get back to the censorship they're
[2:40:58.680 --> 2:41:02.440]  using coronavirus as an excuse it's not about coronavirus it's not about
[2:41:02.440 --> 2:41:05.880]  obviously it's not about that but what about
[2:41:05.880 --> 2:41:10.280]  congress should act that twitter says they're trying to
[2:41:10.280 --> 2:41:13.640]  organize to have protests those aren't allowed in america
[2:41:13.640 --> 2:41:17.960]  what happened to freedom of assembly all your bs doesn't trump that this is
[2:41:17.960 --> 2:41:21.800]  insane how they just push the president and the president out
[2:41:21.800 --> 2:41:24.760]  further and further look at that so by the way the event that they're trying to
[2:41:24.760 --> 2:41:27.880]  stop the american freedom that they're trying to stop is this
[2:41:27.880 --> 2:41:32.600]  saturday noon at the state capitol in austin texas and alex when i when i
[2:41:32.600 --> 2:41:36.200]  first announced this it was really just in response to what i saw in
[2:41:36.200 --> 2:41:39.400]  ohio and michigan and north carolina i didn't really know it was going to
[2:41:39.400 --> 2:41:43.640]  become a nationwide phenomenon and then other groups here locally other
[2:41:43.640 --> 2:41:47.320]  groups in san antonio other it's spontaneous and it's just it's just
[2:41:47.320 --> 2:41:51.000]  synchronicity and so we're going to have our people out here there's going to be
[2:41:51.000 --> 2:41:53.720]  all kinds of other groups out there i think by the way though the governor of
[2:41:53.720 --> 2:41:56.440]  michigan said it was racist because they said she's a nazi
[2:41:56.440 --> 2:42:00.200]  she goes oh look they're nazis they said i'm a nazi but she thinks people are so
[2:42:00.200 --> 2:42:04.120]  illiterate that if we're calling her a nazi we're nazis well wait a second she's
[2:42:04.120 --> 2:42:07.800]  the governor that betrayed her own democrat
[2:42:07.800 --> 2:42:12.200]  representative and and who would have died if it wasn't for trump getting the
[2:42:12.200 --> 2:42:15.880]  hydroxychloroquine out there as far as it doesn't matter i'll call you racist
[2:42:15.880 --> 2:42:19.560]  right now why are you a nazi right now i like it i can't beat that that's it
[2:42:19.560 --> 2:42:22.440]  that's it for me why i'll kill her huh well thanks for having me alex yeah
[2:42:22.440 --> 2:42:26.200]  exactly let me you like Hitler huh save the
[2:42:26.200 --> 2:42:29.080]  save the planet uh thank you alex that's the hitler
[2:42:29.080 --> 2:42:31.800]  is that how you save on there
[2:42:31.800 --> 2:42:36.680]  hold on i'm suing alex jones i'm suing alex jones he just coughed on me
[2:42:36.680 --> 2:42:40.120]  i guarantee you alex jones never alex i guarantee you so much
[2:42:40.120 --> 2:42:44.600]  i guarantee you right now i just find ten i will find
[2:42:44.600 --> 2:42:49.720]  one liberal lawyer i will find a hundred liberal lawyers that will sue you they
[2:42:49.720 --> 2:42:52.920]  will sue you for coughing on me and shut you out of business
[2:42:52.920 --> 2:42:56.840]  you're spreading the virus the world health organization run by the chai
[2:42:56.840 --> 2:43:03.480]  com murderers and world citizens are giving you the world at home
[2:43:03.480 --> 2:43:08.360]  extravagans are all the dried up pathetic evil twisted
[2:43:08.360 --> 2:43:13.400]  hollywood music crap force fed at you and your family
[2:43:13.400 --> 2:43:16.440]  so stay at home you dirty filthy americans
[2:43:16.440 --> 2:43:21.560]  china's open for business you aren't and watch open satanic rituals with
[2:43:21.560 --> 2:43:25.400]  lady god god all these other losers stumbling around
[2:43:25.400 --> 2:43:29.320]  again force fed to you and your family it's all for one world
[2:43:29.320 --> 2:43:33.080]  at home the carbon tax you're shut down
[2:43:33.080 --> 2:43:37.080]  your way of life has been canceled by the globalists they're coming with force
[2:43:37.080 --> 2:43:40.760]  inoculations implantable microchips and total
[2:43:40.760 --> 2:43:45.240]  medical tyranny to take over your life you are now non-essential
[2:43:45.240 --> 2:43:49.640]  you are now non-essential the new owner got you where they want you and now
[2:43:49.640 --> 2:43:53.800]  they're gonna slowly kill you and suck all the money out of you
[2:43:53.800 --> 2:43:57.000]  and i'm here to tell you i don't need you to thank me and tell me i've done a
[2:43:57.000 --> 2:44:02.120]  good job i've done nothing but my duty i discovered a bunch of blood thirsty
[2:44:02.120 --> 2:44:05.160]  scum coming after innocent people and i've been
[2:44:05.160 --> 2:44:10.840]  psyched up for 13 years and i'll never stop while i'm drawing breath
[2:44:10.840 --> 2:44:14.680]  for 26 years alex jones and info wars
[2:44:14.680 --> 2:44:18.920]  have been sounding the alarm for patriots worldwide
[2:44:18.920 --> 2:44:27.000]  waking people up to the new world order bohemian grove the american deep state
[2:44:27.000 --> 2:44:33.640]  the rise of communist china the plan for global depopulation and global
[2:44:33.640 --> 2:44:37.800]  elite pedophiles who pray off of our young
[2:44:37.800 --> 2:44:42.280]  the enemy has done their best to destroy us but because of your support
[2:44:42.280 --> 2:44:48.920]  our fight continues join us support the info war and together we will slay the
[2:44:48.920 --> 2:44:54.600]  dragon keep fighting alex you're the gladiator
[2:44:55.880 --> 2:44:59.560]  well communist china wouldn't sign on to the carbon taxes that would
[2:44:59.560 --> 2:45:04.200]  cut their energy used by half and the odd states wouldn't sign on to it
[2:45:04.200 --> 2:45:07.480]  so guess what happened along came covet 19
[2:45:07.480 --> 2:45:11.480]  and bill gates is celebrating saying it's already cut your carbon footprint
[2:45:11.480 --> 2:45:16.120]  by half and that means you're gonna be poor now and under his control and of
[2:45:16.120 --> 2:45:19.640]  course with the medical tyranny comes the force inoculations
[2:45:19.640 --> 2:45:23.720]  a weak microchip that comes with the vaccine and so much more
[2:45:23.720 --> 2:45:28.760]  and bill gates admits that 700 000 people will get sick and die from it
[2:45:28.760 --> 2:45:32.760]  so remember folks they're coming to hurt you and your family and destroy your
[2:45:32.760 --> 2:45:35.880]  basic rights the same left that says kill babies all day
[2:45:35.880 --> 2:45:38.920]  long women own their bodies now say you don't own your
[2:45:38.920 --> 2:45:41.880]  body and they're coming to forcibly inoculate you
[2:45:41.880 --> 2:45:44.520]  if you don't submit you can't buy or sell or leave your home
[2:45:44.520 --> 2:45:48.520]  mark the beast oh and guess what jeffrey eppstein and all these people
[2:45:48.520 --> 2:45:52.360]  hang out together with bill gates under a bunch of dirty devil worshipers in your
[2:45:52.360 --> 2:45:56.200]  face they hate you and your family the official numbers are now
[2:45:56.200 --> 2:46:00.200]  in the united states is in the biggest financial collapse
[2:46:00.200 --> 2:46:04.280]  in our history this is the worst employment collapse in us history by a
[2:46:04.280 --> 2:46:07.560]  very wide margin writes michael snider's economic
