[00:00:00.409 --> 00:00:01.250]  Find out right now!
[02:07:37.668 --> 02:07:41.949]  Now, there's SFR Green, performance technologies for a clean planet.
[02:07:42.309 --> 02:07:48.570]  SFR Green's Protector reduces emissions and improves fuel economy, meeting automakers' new standards.
[02:07:48.590 --> 02:07:49.650]  So do something green.
[02:07:49.890 --> 02:07:54.011]  For a special offer with free shipping, go to GreenGasAdditive.com.
[02:07:54.271 --> 02:07:57.392]  Or to locate a retailer, go to GreenGasAdditive.com.
[02:07:59.395 --> 02:08:01.876]  Are your Federal Reserve notes looking for a safe haven?
[02:08:02.336 --> 02:08:04.236]  Mine found it in precious metals.
[02:08:04.976 --> 02:08:08.137]  Not paper promises, but actual gold in my possession.
[02:08:08.777 --> 02:08:15.259]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[02:08:16.039 --> 02:08:18.240]  Find your answer at Midas Resources.
[02:08:18.620 --> 02:08:18.840]  That's 1-800-686-2237.
[02:08:18.860 --> 02:08:19.300]  The answer is at 1-800-686-2237.
[02:08:28.812 --> 02:08:33.835]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:08:34.215 --> 02:08:36.496]  Because there's a war on for your mind.
[02:08:59.552 --> 02:09:01.195]  Alright, he was up with us last week.
[02:09:01.235 --> 02:09:02.496]  Another little visit with us now.
[02:09:02.516 --> 02:09:05.360]  I'm going to get into the attack on free speech in America.
[02:09:05.380 --> 02:09:07.784]  I've got to stay connected from Texas to Minnesota.
[02:09:11.374 --> 02:09:14.936]  Right now, let's go to Marty Schachter of Calvin Pure Soap.
[02:09:14.996 --> 02:09:26.620]  American-made, 60 years, they have their 60th anniversary this year, and it is organic, American-made soap with no detergents, no petrochemicals, nothing out of an oil well in it.
[02:09:27.080 --> 02:09:30.502]  And I love it, and I discovered it, I don't know, three, four years ago.
[02:09:30.982 --> 02:09:33.963]  It's absolutely fabulous, and I thought, why not have Marty as a sponsor?
[02:09:34.423 --> 02:09:35.804]  Marty, good to have you on with us again.
[02:09:36.424 --> 02:09:40.426]  Thank you for inviting me again for Homeland Cleanliness.
[02:09:41.537 --> 02:09:47.960]  Marty, just in a nutshell, tell folks about the products, how they save 85% off supermarket prices.
[02:09:47.980 --> 02:09:49.401]  Can you put the volume up a little?
[02:09:49.461 --> 02:09:50.501]  I can barely hear you.
[02:09:51.341 --> 02:09:52.602]  I'm sorry to hear that, Marty.
[02:09:53.042 --> 02:09:53.562]  There you go.
[02:09:53.602 --> 02:09:54.343]  Now you're great.
[02:09:54.463 --> 02:09:54.703]  Sure.
[02:09:54.763 --> 02:10:02.066]  Go ahead and just tell us a little bit about how you got started, why the soap products you have are different than the petrochemicals you get at the store.
[02:10:02.746 --> 02:10:07.529]  Well, we're very stubborn, very old-fashioned, and very conservative.
[02:10:09.099 --> 02:10:10.420]  Cleaning options.
[02:10:10.880 --> 02:10:18.364]  We feel and we've got tens of thousands of families coast to coast that feel the same way that soap.
[02:10:19.122 --> 02:10:31.647]  Old-fashioned soap from the 18th, 19th, and early 20th century cleans better, doesn't deteriorate the clothing, costs far less because you use so little of it.
[02:10:32.067 --> 02:10:32.968]  It's still used.
[02:10:33.488 --> 02:10:40.071]  Old-fashioned soap is still used by motels and hotels in doing all their cleaning.
[02:10:40.351 --> 02:10:45.733]  They want longevity of their fibers, longevity of their cost factors.
[02:10:46.227 --> 02:10:47.768]  And we feel soap is better.
[02:10:47.808 --> 02:10:49.069]  We only make four soaps.
[02:10:49.549 --> 02:10:53.651]  Bath soap, air soap, dish soap, and laundry soap.
[02:10:53.911 --> 02:10:55.432]  And they'll do 200 jobs.
[02:10:55.812 --> 02:11:04.817]  You don't need the all-purpose cleaner, or the floor cleaner, and the window cleaner, and the pre-soaks, and all these chemicals that do more harm than good.
[02:11:05.297 --> 02:11:06.557]  We feel we've got it.
[02:11:06.918 --> 02:11:08.258]  We're happy to share it.
[02:11:08.759 --> 02:11:13.421]  And we've done this now for almost a year and a half with Alex Jones.
[02:11:14.173 --> 02:11:18.775]  Endorsing our Pure Soap products, and we got it, and we want to share it.
[02:11:19.996 --> 02:11:22.177]  Well, Marty, you certainly do have it.
[02:11:23.337 --> 02:11:25.958]  Marty, how, again, go back.
[02:11:25.998 --> 02:11:28.059]  How did your family get into Real Subs?
[02:11:28.519 --> 02:11:31.801]  Well, my father worked for civil service, and he retired.
[02:11:32.321 --> 02:11:33.902]  I just got out of the Army in 1947.
[02:11:36.713 --> 02:11:38.294]  And we looked around.
[02:11:38.354 --> 02:11:41.857]  What's going on in the American purchasing field?
[02:11:42.197 --> 02:11:50.263]  Since I was in chemical warfare for two years, I got to know all about all the harmful chemicals that are hurting everything.
[02:11:50.764 --> 02:11:54.827]  And we made a decision at that time, well, let's go into the soap business.
[02:11:54.927 --> 02:11:55.647]  Real soap!
[02:11:56.208 --> 02:11:59.430]  And the first product we started putting out was a bar.
[02:11:59.891 --> 02:12:01.672]  A pure soap bar.
[02:12:02.112 --> 02:12:04.434]  With none of the chemicals and chlorides
[02:12:05.187 --> 02:12:05.468]  I don't
[02:12:25.586 --> 02:12:28.889]  Cleaning products manufactured in the United States today.
[02:12:29.029 --> 02:12:30.350]  And it's triple concentrated.
[02:12:30.390 --> 02:12:31.511]  You bypass the metal man.
[02:12:31.571 --> 02:12:32.392]  It's made in America.
[02:12:32.732 --> 02:12:35.655]  So on average, you save about 85% off supermarket prices.
[02:12:35.975 --> 02:12:36.536]  We use it.
[02:12:36.576 --> 02:12:37.496]  My staff loves it.
[02:12:37.556 --> 02:12:38.197]  They use it.
[02:12:39.018 --> 02:12:42.501]  Marty always sends us free boxes of it, though we don't really ask for that.
[02:12:42.541 --> 02:12:43.241]  We appreciate it.
[02:12:43.622 --> 02:12:49.367]  Folks, call and get a free catalog from Marty and the family, and he and his son that run the company right there in Oakland, California.
[02:12:51.408 --> 02:12:57.772]  Call and get a free catalog, or get the tote bag, the sampler bag, or order a year's supply of soap, or order a month's supply of soap.
[02:12:57.792 --> 02:12:59.333]  We've got a lot of different packages.
[02:12:59.393 --> 02:13:00.494]  Give Marty a call.
[02:13:00.874 --> 02:13:01.834]  Marty, give him that number.
[02:13:01.855 --> 02:13:02.675]  800-340-7091.
[02:13:02.735 --> 02:13:02.915]  That's 800-340-7091.
[02:13:12.611 --> 02:13:18.455]  For free catalog, for any information, for anything you need, for free consultation.
[02:13:18.775 --> 02:13:19.955]  You got a cleaning problem?
[02:13:20.276 --> 02:13:22.477]  Call me, I'll be happy to help you.
[02:13:22.677 --> 02:13:23.798]  You're a sweetheart, Marty.
[02:13:23.818 --> 02:13:28.200]  1-800-340-7091 or 5starsoap.com.
[02:13:28.481 --> 02:13:31.102]  We have a link to it over on Infowars.com.
[02:13:31.142 --> 02:13:33.564]  If you missed that web address, you can go to Infowars.com.
[02:13:34.204 --> 02:13:34.504]  Yes, I did.
[02:13:34.524 --> 02:13:34.844]  Are you ready?
[02:13:34.884 --> 02:13:34.944]  Yes.
[02:13:34.964 --> 02:13:36.625]  Jones keeps on flowing with info that is growing.
[02:13:36.645 --> 02:13:38.045]  So you've earned this short poem.
[02:13:38.125 --> 02:13:38.725]  No like it?
[02:13:38.745 --> 02:13:39.925]  You don't know him.
[02:14:03.852 --> 02:14:06.112]  Alex, you're bliss itself.
[02:14:06.713 --> 02:14:09.273]  You win, you touch all bases.
[02:14:09.953 --> 02:14:14.114]  If you were packaged on a shelf, I'd buy 12 dozen cases.
[02:14:14.934 --> 02:14:19.615]  Your rating is quadruple A. At Genesis, you're the most.
[02:14:20.255 --> 02:14:25.896]  Business-wise, I've got to say, you are my favorite host.
[02:14:26.976 --> 02:14:28.376]  You're a sweetheart, Marty.
[02:14:32.581 --> 02:14:32.821]  Wow!
[02:14:33.262 --> 02:14:34.603]  What a crowd!
[02:14:34.923 --> 02:14:35.203]  Wow!
[02:14:35.343 --> 02:14:41.168]  Marty, Marty's now doing sound effects for us.
[02:14:46.792 --> 02:14:50.315]  Hey Marty, how'd you make that sound effect?
[02:14:50.976 --> 02:14:52.317]  I got all these people here.
[02:14:52.357 --> 02:14:55.359]  I got 2,000 people standing here listening to me.
[02:14:55.819 --> 02:14:57.141]  Listen, you're a sweetheart, Marty.
[02:14:57.181 --> 02:14:58.161]  Always love talking to you.
[02:14:58.181 --> 02:14:58.882]  Take care, my friend.
[02:14:59.505 --> 02:15:00.106]  Talk to you soon.
[02:15:00.206 --> 02:15:00.686]  Thank you, Alex.
[02:15:00.706 --> 02:15:01.167]  Take care.
[02:15:01.327 --> 02:15:03.369]  I'll tell you, that's a sweet old man right there, folks.
[02:15:04.169 --> 02:15:05.891]  Frankly, I just have him up.
[02:15:05.911 --> 02:15:06.692]  He's a sponsor.
[02:15:06.812 --> 02:15:07.672]  And I just have him up.
[02:15:08.974 --> 02:15:10.575]  He didn't even pay for that interview you just heard.
[02:15:10.675 --> 02:15:12.397]  I just like having the guy up.
[02:15:13.157 --> 02:15:16.260]  And I like hurting the oil companies, I'm going to be honest with you.
[02:15:16.701 --> 02:15:19.323]  They sell you toxic filth, just like the GMO food.
[02:15:19.703 --> 02:15:21.125]  And we pay out the nose for crap.
[02:15:21.965 --> 02:15:25.869]  And you've got a 60-year-old company with that character from the Chemical Weapon Corps.
[02:15:27.515 --> 02:15:29.096]  You ought to talk to that guy in person, man.
[02:15:29.116 --> 02:15:29.836]  Well, you can call him.
[02:15:29.856 --> 02:15:30.597]  He's something else.
[02:15:31.057 --> 02:15:31.717]  Marty Schachter.
[02:15:32.077 --> 02:15:36.179]  Okay, I'm going to play part of it now, part of it the next segment, then we'll get Luke Grodowski on.
[02:15:37.180 --> 02:15:39.841]  There's no way to set this up without seeing the video.
[02:15:40.781 --> 02:15:42.402]  This is so much worse.
[02:15:43.262 --> 02:15:44.083]  You've got to see it.
[02:15:45.103 --> 02:15:50.106]  And I personally, I want to go have a campaign against these Silverstein employees.
[02:15:50.706 --> 02:15:54.047]  I personally... Well, look, they work for Silverstein.
[02:15:54.068 --> 02:15:55.028]  What does that tell you about them?
[02:15:55.749 --> 02:15:57.771]  These are very serious characters.
[02:15:58.772 --> 02:16:01.033]  And, uh, they come up and the cops come up.
[02:16:01.074 --> 02:16:01.654]  They agree with them.
[02:16:01.694 --> 02:16:02.295]  It's real funny.
[02:16:02.355 --> 02:16:04.456]  They openly yell, he's got a bomb, he's a terrorist.
[02:16:05.697 --> 02:16:06.718]  He jokes on the tape.
[02:16:06.778 --> 02:16:07.559]  They joke on the tape.
[02:16:07.599 --> 02:16:09.380]  Well, we know you're not a terrorist, but so what?
[02:16:09.661 --> 02:16:11.242]  You're gonna be in the hole for 30 days.
[02:16:11.882 --> 02:16:14.905]  And they arrest him as a terrorist in America on the city sidewalk.
[02:16:15.846 --> 02:16:17.447]  Uh, there's just three or four guys out there.
[02:16:17.467 --> 02:16:20.830]  They're across the street intimidating other cameras, telling them to turn theirs off.
[02:16:20.950 --> 02:16:23.372]  Luke's the only one that didn't name his at the ground.
[02:16:24.231 --> 02:16:26.712]  And Luke called us up yesterday and said, Hey, can I have a press pass?
[02:16:26.732 --> 02:16:28.393]  They're really starting to harass me and arrest me.
[02:16:28.733 --> 02:16:30.815]  I said, My God, son, you've got one today.
[02:16:31.355 --> 02:16:34.316]  So Luke will be joining us coming up in just a few minutes.
[02:16:34.396 --> 02:16:43.301]  It's just an absolutely fabulous individual and he's just a pure of heart and he's the type of person we need to have in the battle against the New World Order.
[02:16:43.761 --> 02:16:46.302]  He doesn't sit there and nitpick and infight and do all the rest of it.
[02:16:46.322 --> 02:16:47.163]  He just takes action.
[02:16:48.010 --> 02:16:49.271]  And this is what he went through.
[02:16:49.311 --> 02:16:54.873]  He got arrested, but later they let him go before hauling him off because they knew that people had gotten away with video cameras.
[02:16:55.653 --> 02:17:05.016]  He confronted Zbigniew Brzezinski, who had him on a few days ago, and Brzezinski said, now sit down and shut up, and they drug him out, hissing at him, the architect of Al Qaeda.
[02:17:05.076 --> 02:17:07.297]  He wrote a book admitting he founded Al Qaeda.
[02:17:07.337 --> 02:17:09.078]  But let's go ahead and start going to that clip.
[02:17:09.398 --> 02:17:14.160]  Here they are on the street in front of Silverstein Properties in America, and just
[02:17:15.320 --> 02:17:19.683]  Just unbelievable individuals come in and they call in the cops who are their servants.
