[00:00:00.983 --> 00:00:02.564]  You have the power.
[01:55:04.242 --> 01:55:06.442]  And they're going straight to trial.
[01:55:08.303 --> 01:55:12.044]  And, uh, basically, you know, the Crown Prosecutor won't say why.
[01:55:12.064 --> 01:55:15.285]  They, uh, you know, it is shaky grounds.
[01:55:15.525 --> 01:55:18.686]  And, you know, so, their proving hearing's over.
[01:55:19.166 --> 01:55:22.027]  They're going about a year before they actually go to trial.
[01:55:23.195 --> 01:55:24.135]  Well, that's what they do.
[01:55:24.235 --> 01:55:26.576]  They arrest these people when it's provocateured.
[01:55:26.936 --> 01:55:30.917]  Remember the black guys in Miami who were literally on city welfare?
[01:55:30.957 --> 01:55:31.878]  It's how they knew their names.
[01:55:31.918 --> 01:55:34.658]  They were black street kids who'd been on the streets since they were like 15.
[01:55:35.779 --> 01:55:38.179]  They were Rastafari dopeheads.
[01:55:38.640 --> 01:55:41.000]  And the FBI came and said, you're Christian fighters.
[01:55:41.260 --> 01:55:42.761]  Here's marijuana and a hundred grand.
[01:55:42.781 --> 01:55:43.801]  We're putting you in a warehouse.
[01:55:44.101 --> 01:55:45.061]  Wear camouflage.
[01:55:45.101 --> 01:55:45.862]  You get more money.
[01:55:46.242 --> 01:55:49.043]  Videotape the FBI building and you get another twenty grand.
[01:55:49.543 --> 01:55:50.343]  And that's all admitted.
[01:55:51.033 --> 01:55:53.654]  And then the news said Al-Qaeda was planning to hit every city.
[01:55:53.674 --> 01:55:54.494]  They were soldiers.
[01:55:54.834 --> 01:55:56.535]  Black Americans serving Al-Qaeda.
[01:55:56.855 --> 01:55:59.276]  And it turned out they were retarded black street children.
[01:55:59.696 --> 01:56:00.116]  Literally.
[01:56:00.577 --> 01:56:01.477]  Low-grade morons.
[01:56:02.217 --> 01:56:03.838]  And then they had to drop it all.
[01:56:03.878 --> 01:56:09.180]  But not before an army of soldiers in uniforms planning to destroy the United States.
[01:56:10.152 --> 01:56:29.164]  Uh, it's just like the FBI went out and found with the BATF, the Viper Motorcycle Gang, a group of white trash, toothless, meth cookers, and said, you know, that name Viper is perfect, we'll make them a militia, and with money and guns and things, the BATF guy became the head of it, and then they were able to say on the news, Viper Militia.
[01:56:29.184 --> 01:56:30.144]  They wanted that word.
[01:56:30.665 --> 01:56:34.027]  I mean, again, these are called stunts.
[01:56:37.168 --> 01:56:37.889]  Anything else, Lloyd?
[01:56:38.786 --> 01:56:53.978]  I know, yeah, I just, uh, you know, I, uh, 9-11 happened on my first day of high school, and, uh, you know, it was a, uh, real eye-opener, because it didn't seem right when it happened, what, what they were telling us.
[01:56:55.739 --> 01:56:57.000]  It's certainly not right, my friend.
[01:56:57.020 --> 01:56:57.660]  Thanks for the call.
[01:56:58.061 --> 01:56:59.482]  George in Florida, you're on the air.
[01:56:59.562 --> 01:56:59.982]  Go ahead.
[01:57:01.764 --> 01:57:02.324]  Thank you, Alex.
[01:57:02.344 --> 01:57:03.485]  Thank you for taking my call.
[01:57:04.646 --> 01:57:04.726]  Um,
[01:57:05.499 --> 01:57:08.840]  I am calling on behalf of Greg Pound of FreeOurKids.com.
[01:57:08.880 --> 01:57:11.061]  Yeah, do me a huge favor and turn your radio off.
[01:57:11.941 --> 01:57:13.122]  Alright, sorry about that.
[01:57:13.242 --> 01:57:14.202]  I just want to be able to hear you.
[01:57:14.542 --> 01:57:17.343]  I want to respect you so you can be heard.
[01:57:18.164 --> 01:57:20.344]  Yes, I'm calling on Greg Pound's behalf.
[01:57:20.384 --> 01:57:21.285]  FreeOurKids.com.
[01:57:21.325 --> 01:57:22.605]  He was a previous guest of yours.
[01:57:22.705 --> 01:57:23.545]  Yes, we had him on.
[01:57:23.585 --> 01:57:24.746]  Tried to give him as much support as we could.
[01:57:25.546 --> 01:57:29.808]  Yes, he's in court right now fighting for the life of his family.
[01:57:30.748 --> 01:57:33.569]  And I'm trying to get a hold of Governor's Office Charlie Crist.
[01:57:34.144 --> 01:57:38.905]  Who was the Attorney General of Florida at the time when they found these 3,000 kids were missing.
[01:57:39.325 --> 01:57:46.666]  And the woman that took his children to begin with was convicted of lying to send other children, but it doesn't matter.
[01:57:46.926 --> 01:57:48.967]  They're still keeping his, what, three children?
[01:57:50.287 --> 01:57:50.887]  Four children.
[01:57:50.947 --> 01:57:51.587]  Four children.
[01:57:51.887 --> 01:57:54.808]  And the fifth child is being hidden with the wife.
[01:57:54.868 --> 01:57:55.988]  We don't know where she's at.
[01:57:57.368 --> 01:57:58.369]  Yeah, that's right.
[01:57:58.649 --> 01:58:00.809]  The baby they had to flee with, yeah.
[01:58:01.824 --> 01:58:06.449]  I'm asking if we can get callers to call the Governor's office, tell them to back off.
[01:58:06.509 --> 01:58:12.076]  You know, the best thing to do is to actually have Mr. Pound back on, because if I just give a phone number out, nothing's going to happen.
[01:58:12.096 --> 01:58:13.077]  I appreciate your call, George.
[01:58:13.657 --> 01:58:20.244]  I mean, he won't do anything to just... To get our listeners to make calls and take action, we have to... And then...
[01:58:21.408 --> 01:58:24.150]  Thousands of other people are going to call and say, well, make calls for my child.
[01:58:24.611 --> 01:58:27.113]  And that no one would listen if it was just a show giving phone numbers out.
[01:58:27.413 --> 01:58:28.594]  It's all got to be balanced.
[01:58:29.034 --> 01:58:30.696]  I try to expose the child kidnapping.
[01:58:30.736 --> 01:58:34.339]  I try to expose the 3,000 plus children Florida took, many of them found dead.
[01:58:35.519 --> 01:58:36.580]  You can't make this stuff up.
[01:58:37.761 --> 01:58:39.863]  Some flown out to the Saudis to enjoy themselves.
[01:58:40.924 --> 01:58:42.705]  It's the pedophile ring, CPS workers.
[01:58:42.925 --> 01:58:43.386]  God help us.
[01:58:46.835 --> 01:58:50.919]  Copies of the preceding broadcast are available at GCNlive.com or call toll-free 877-376-45.
[01:58:50.939 --> 01:58:51.079]  Hello!
[01:58:51.099 --> 01:58:51.440]  Big Brother.
[01:58:51.460 --> 01:58:51.980]  Mainstream media.
[01:58:52.000 --> 01:58:52.641]  Government cover-ups.
[01:58:52.661 --> 01:58:53.081]  You want answers?
[01:59:09.193 --> 01:59:10.094]  Well, so does he.
[01:59:10.775 --> 01:59:14.559]  He's Alex Jones on the GCN Radio Network.
[01:59:14.959 --> 01:59:19.064]  And now, live from Austin, Texas, Alex Jones.
[01:59:20.485 --> 01:59:24.270]  Coming up in about eight minutes, I'm going to play some audio.
[01:59:25.583 --> 01:59:27.704]  It's on the streets here, background noise, but it's pretty good.
[01:59:28.284 --> 01:59:37.406]  Of all these Austinites, you can watch the video up on prisonplanet.com, it's the same around the country, who don't know what the First Amendment is, who don't know who the Vice President is, who don't know anything.
[01:59:37.426 --> 01:59:43.408]  We're going to be playing some of that coming up and talk to the filmmaker, Lucas Schrader, local Austinite taking action.
[01:59:43.428 --> 01:59:47.649]  I think this is his third film now, and they get hundreds of thousands of views on Google.
[01:59:48.489 --> 01:59:54.871]  Another example of what you could be doing before they shut down the web and start clamping down on free speech there, they're already starting to do to us.
[01:59:55.971 --> 02:00:00.233]  But right now, let's go to Rich in Canada.
[02:00:00.253 --> 02:00:00.813]  You're on the air.
[02:00:00.853 --> 02:00:01.153]  Welcome.
[02:00:01.913 --> 02:00:02.353]  Hey, Alex.
[02:00:02.674 --> 02:00:03.314]  Hi, go ahead.
[02:00:04.174 --> 02:00:11.017]  I was just wondering about Ahmadinejad coming to the States.
[02:00:11.057 --> 02:00:14.838]  We know there's troops in Iran right now.
[02:00:14.858 --> 02:00:17.379]  How is he even allowed to
[02:00:18.342 --> 02:00:26.986]  Yes, but the United Nations is an international zone.
[02:00:27.387 --> 02:00:29.548]  He tried to go to Ground Zero and they told him no.
[02:00:29.568 --> 02:00:36.111]  He was able to go to the university because it's right by the United Nations and it's a very, very bold
[02:00:37.106 --> 02:00:37.807]  Action by him.
[02:00:37.847 --> 02:00:39.488]  It makes him look like he has a lot of courage.
[02:00:39.528 --> 02:00:40.528]  It makes him look humble.
[02:00:40.868 --> 02:00:42.109]  That's big for the Muslims.
[02:00:43.030 --> 02:00:44.931]  That only made him look good internationally.
[02:00:45.191 --> 02:00:48.753]  Everyone booing and calling him names and insulting him, and then he gets up there and is nice.
[02:00:49.414 --> 02:00:51.535]  And so it's a big blow to America, as usual.
[02:00:51.875 --> 02:00:54.437]  But for the domestic fools, they all love it.
[02:00:54.557 --> 02:00:56.658]  I don't trust Akhmedinejad, by the way.
[02:00:57.619 --> 02:01:04.103]  But the point is, as they say, under every Mullah's skirt is a Union Jack, as our guest said yesterday.
[02:01:05.123 --> 02:01:05.324]  But...
[02:01:07.059 --> 02:01:09.100]  Do you think he would be a puppet of the Illuminati then?
[02:01:10.041 --> 02:01:20.068]  It's all very suspicious, and that would take hours to go through the evidence about how they flew the Eiffel and Khomeini in after the Shah was already basically falling out of Paris to take over.
[02:01:20.088 --> 02:01:23.070]  I mean, why didn't they blow his plane up?
[02:01:23.090 --> 02:01:24.191]  Why didn't they kill him in Paris?
[02:01:24.211 --> 02:01:26.813]  I mean, there's a lot of things going on.
[02:01:27.906 --> 02:01:34.069]  I mean, when you get into intelligence, you get into all this, it's very, very confusing.
[02:01:34.369 --> 02:01:37.551]  I know Ronald Reagan did new arms for hostages deals.
[02:01:37.591 --> 02:01:40.652]  They did pay them to not release the hostages for weapons.
[02:01:40.712 --> 02:01:41.673]  Very suspicious stuff.
[02:01:42.113 --> 02:01:48.616]  I know that Clinton, through Iran, funded Islamist groups in the attack on the Serbs.
[02:01:49.660 --> 02:01:54.183]  As a pretext, there's a lot of evidence they're actually a client state, but these groups always flip-flop.
[02:01:54.223 --> 02:01:59.767]  It's like Saddam was CIA, then they told him to invade Kuwait, then they set him up when he did, so you never know.
[02:02:00.447 --> 02:02:02.649]  It's like it's mafia, and they're constantly shifting.
[02:02:03.069 --> 02:02:04.590]  That's why it's called cloak and dagger.
[02:02:06.883 --> 02:02:07.143]  Right.
[02:02:07.303 --> 02:02:10.205]  All I know is the North American Union must fail.
[02:02:10.645 --> 02:02:12.786]  All I know is the Second Amendment must be reaffirmed.
[02:02:13.146 --> 02:02:21.930]  All I know is the CPS is federally controlled and kidnapping children outside the purview of due process and is a criminal organization and the family courts aren't legitimate.
[02:02:22.330 --> 02:02:26.793]  All I know is that Mercury is brain damaging children and I can expose and fight all that.
[02:02:29.294 --> 02:02:30.594]  Yeah, just one more thing, man.
[02:02:30.774 --> 02:02:34.396]  The MySpace is not censoring Prison Planet in Canada.
[02:02:34.636 --> 02:02:36.097]  It's only censoring InfoWars.
[02:02:36.704 --> 02:02:40.627]  So it's just like, when you post a bulletin, it's like www..wars.com?
[02:02:41.408 --> 02:02:42.969]  So, I don't know, maybe it's different up here.
[02:02:43.849 --> 02:02:53.497]  Well, MySpace admits that they have censored, on their page, they admit, they say that Prison Planet and InfoWars are spam and are hacking.
[02:02:54.617 --> 02:02:59.778]  And, uh, because we break major news stories that end up in newspapers all over the country.
[02:03:00.218 --> 02:03:06.539]  No, we are real, legitimate news with a much better track record than the mainstream media, but who are they to say what's news and not?
[02:03:06.839 --> 02:03:11.280]  Who are they to say we can't use the bulletin system to send it out to people that have joined our membership?
[02:03:12.300 --> 02:03:19.681]  You see, people join us, and then they won't let us send bulletins out to our 36,000 friends, which makes it worthless to use.
[02:03:20.122 --> 02:03:20.642]  You understand?
[02:03:21.622 --> 02:03:22.462]  You send bulletins out?
[02:03:24.496 --> 02:03:26.056]  Yes sir, and they're blocking those.
[02:03:27.677 --> 02:03:28.518]  I appreciate your call.
[02:03:28.978 --> 02:03:38.524]  What I suggest you do is go to PrisonPlanet.com and read the lengthy article written about censorship with direct links to MySpace admitting they're censoring us.
[02:03:39.524 --> 02:03:45.027]  Because the neocons are on dig right now saying that they don't censor when they admit they censor.
[02:03:45.628 --> 02:03:47.249]  So these are the issues we're discussing.
[02:03:47.269 --> 02:03:50.871]  Alright, we're going to try to get our guest in studio here after this quick break.
