[00:00:09.224 --> 00:00:11.286]  The Alex Jones Show.
[02:44:44.088 --> 02:44:46.949]  Right when this hour ends, I'm going to host a little bit with Mike Cernovich coming up.
[02:44:46.969 --> 02:44:47.770]  He'll soon have his own show.
[02:44:47.790 --> 02:44:51.771]  I'd like to invite you to host more with us as well, James, as I'm trying to develop this whole network.
[02:44:51.791 --> 02:44:54.532]  But I get so busy with the daily work, I never get to launching a new thing.
[02:44:54.552 --> 02:44:55.753]  What's going to happen in the next few months?
[02:44:58.474 --> 02:44:59.914]  This is on InfoWars.com.
[02:45:00.715 --> 02:45:04.196]  The Left Prepares for War with New Self-Defense Training Club.
[02:45:05.036 --> 02:45:05.857]  This is in Chicago.
[02:45:06.994 --> 02:45:07.934]  These are sprouting up everywhere.
[02:45:07.954 --> 02:45:09.114]  And I talk to gun shop owners.
[02:45:09.494 --> 02:45:10.335]  Liberals are coming in.
[02:45:10.355 --> 02:45:13.255]  They're in the news saying, I'm buying guns to fight Trump supporters.
[02:45:13.295 --> 02:45:14.155]  Now that's not good.
[02:45:14.175 --> 02:45:15.656]  That shows they're radicalizing.
[02:45:15.736 --> 02:45:31.239]  But the fact that they're trying to individually take action and individually realize that they've got to take care of themselves, isn't that in a way kind of like them starting to wake up at least to a certain point where they might actually then realize our point of view?
[02:45:31.379 --> 02:45:32.319]  Or are they just too stupid?
[02:45:33.590 --> 02:45:42.379]  Well, I think by becoming gun owners, a lot of them are going to end up at shooting ranges and they're going to be around the bedrock culture.
[02:45:42.599 --> 02:45:48.345]  And they may have an epiphanous moment where they realize, well, wait a minute.
[02:45:48.866 --> 02:45:53.811]  You know, the people I'm training alongside here are actually pretty nice folks.
[02:45:54.512 --> 02:45:55.733]  What am I really doing here?
[02:45:57.032 --> 02:46:03.534]  And I think that kind of epiphany will happen with a lot of these self-radicalizing leftists.
[02:46:03.674 --> 02:46:04.014]  I agree.
[02:46:04.034 --> 02:46:07.555]  They're giving up faith in their god government, now going to the trenches.
[02:46:07.655 --> 02:46:09.215]  And in the trenches, they'll find their humanity.
[02:46:10.515 --> 02:46:10.976]  Absolutely.
[02:46:11.116 --> 02:46:11.996]  Yeah.
[02:46:12.256 --> 02:46:13.636]  That's a correct assessment.
[02:46:14.516 --> 02:46:14.956]  Powerful.
[02:46:14.977 --> 02:46:15.877]  The truth is powerful.
[02:46:15.917 --> 02:46:16.537]  It's universal.
[02:46:16.557 --> 02:46:19.618]  It's like life and death are great unifiers.
[02:46:19.658 --> 02:46:20.678]  Truth is a great unifier.
[02:46:21.587 --> 02:46:22.989]  And all we're offering is the truth, nothing more.
[02:46:23.009 --> 02:46:23.769]  I want to play this clip.
[02:46:23.789 --> 02:46:24.911]  It's on Infowars.com.
[02:46:25.351 --> 02:46:27.713]  This is leftist social justice warriors trying to get funding.
[02:46:27.754 --> 02:46:28.554]  They got funding.
[02:46:30.722 --> 02:46:34.923]  They've launched autonomy, strength and solidarity to quote, fight the Nazis.
[02:46:34.963 --> 02:46:43.586]  And then I love how it's Soros and Globalist and the Rockefellers funding them and the EU's run by Juncker, whose family ran the Nazi empire.
[02:46:43.606 --> 02:46:48.227]  I mean, it's like they think they're fighting the Nazis, they're fighting America.
[02:46:49.027 --> 02:46:52.808]  Let's go to part of this clip, some of the most unintentional comedy in the galaxy.
[02:46:54.315 --> 02:46:57.399]  So Haymaker is an autonomous gym that's starting up now in Chicago.
[02:46:57.479 --> 02:47:01.424]  The aim is to establish more networks of self-defense.
[02:47:01.444 --> 02:47:10.636]  We're trying to develop self-defense skills in a political climate that's increasingly violent, especially towards marginalized peoples, people who are not in power, the poor, the oppressed.
[02:47:10.956 --> 02:47:17.423]  We're invested in building material force of resistance against the rising nature of fascism in this country and obviously the longer history of white supremacy.
[02:47:17.723 --> 02:47:23.429]  And so we're really invested in cultivating the capacities for our bodies to be stronger.
[02:47:23.449 --> 02:47:25.771]  Because at the end of the day, it's stronger people who are going to get killed.
[02:47:26.172 --> 02:47:31.577]  A lot of people think when you learn how to fight, it's all about being aggressive and learning how to go start fights.
[02:47:31.597 --> 02:47:33.759]  The Democrats all in Chicago went and beat everybody up.
[02:47:34.540 --> 02:47:36.082]  Dude, you're the ones doing the violence.
[02:47:36.122 --> 02:47:36.963]  The bodily instincts.
[02:47:37.023 --> 02:47:39.346]  Let me show you how to throw a punch.
[02:47:39.426 --> 02:47:41.288]  These kids were kept in their beds.
[02:47:41.308 --> 02:47:42.890]  They weren't given breast milk.
[02:47:42.910 --> 02:47:43.450]  I'm not being mean.
[02:47:43.490 --> 02:47:44.071]  Turn it up.
[02:47:55.163 --> 02:47:58.944]  And people that are affiliated with strong right-wing groups.
[02:47:59.084 --> 02:48:06.306]  We're trying to build a space for people who may not be accepted into the kind of heteronormative, masculine, macho gym culture.
[02:48:06.326 --> 02:48:07.966]  We make jokes, but these are literal bubble vapes.
[02:48:08.006 --> 02:48:10.807]  We have a space for everyone to be able to learn self-defense skills.
[02:48:10.847 --> 02:48:11.667]  I'm talking to this.
[02:48:11.687 --> 02:48:12.728]  They've never gone hiking.
[02:48:12.748 --> 02:48:13.588]  They've never shot a gun.
[02:48:13.628 --> 02:48:14.768]  They've never been in a fight.
[02:48:15.068 --> 02:48:16.909]  That's why they want to keep your development arrested.
[02:48:18.194 --> 02:48:22.499]  I noticed the leftists are like the most insular bubble people, scared of everything.
[02:48:22.639 --> 02:48:27.866]  So yeah, we're a broad, open, public-facing, popular self-defense project.
[02:48:28.406 --> 02:48:31.010]  So it's HaymakerChai at RiseUp.net.
[02:48:31.030 --> 02:48:32.311]  We also have a Twitter which is HaymakerChai.
[02:48:32.992 --> 02:48:41.515]  Militias and guns, but now they're they're doing the plank preparing for battle similar projects in other cities So we're like really invested in beyond the kind of local context of Chicago.
[02:48:41.555 --> 02:48:53.339]  We think that self-defense gyms or the murder capital of the world where they've taken the guys you ready dope is like within our organizing collective We don't necessarily have like we can't speak to all the different problems.
[02:48:53.399 --> 02:48:54.359]  I guess it's a joke.
[02:48:54.379 --> 02:48:55.259]  It's not a joke
[02:48:57.441 --> 02:49:05.147]  Use Haymaker as a space to organize with other groups in order to advance the broader cause, I guess, of self-defense.
[02:49:05.967 --> 02:49:09.110]  Self-defense when it's the left doing 99% of the violence.
[02:49:09.430 --> 02:49:10.971]  James Wesley Rawls, your comments on that?
[02:49:12.172 --> 02:49:24.022]  Well, while their initial organizing efforts look kind of pathetic, and I particularly like that floral pattern on the guy's hat, perhaps they ought to adopt that as their camouflage pattern.
[02:49:27.662 --> 02:49:28.422]  No, seriously.
[02:49:30.264 --> 02:49:34.667]  What's important is their ideology and their level of commitment.
[02:49:35.328 --> 02:49:40.472]  And it's just, I think they will use force multipliers rather than physical force.
[02:49:41.452 --> 02:49:49.419]  And if you look at the history of the 20th century and the use of force multipliers like explosives and electronic warfare and so on.
[02:49:49.479 --> 02:49:50.639]  But I agree, these are cowards.
[02:49:50.660 --> 02:49:52.561]  I mean, not these guys, but other folks.
[02:49:52.581 --> 02:49:53.662]  They're going to go with poison.
[02:49:54.813 --> 02:50:08.283]  Yeah, I think they'll very likely use toxins, they'll use explosives, they'll use electronic warfare, they'll use any number of different means as force multipliers.
[02:50:09.864 --> 02:50:15.227]  Because, again, they want more bang for the buck, and they want to be absent when the police show up.
[02:50:15.287 --> 02:50:18.750]  So they'll be doing things with time delay or remotely.
[02:50:18.870 --> 02:50:24.214]  So their base psychology is arrested development and cowardice, so everything else is going to flow out of that?
[02:50:25.236 --> 02:50:25.476]  Right.
[02:50:25.717 --> 02:50:28.299]  And it's just a logical progression.
[02:50:29.060 --> 02:50:37.789]  And, you know, there's going to be some splinter groups within Antifa that actually adopt nonviolent resistance, Gandhi style.
[02:50:38.947 --> 02:50:44.111]  But unfortunately, there's going to be even more splinter groups that go absolutely radical.
[02:50:44.131 --> 02:50:44.352]  I agree.
[02:50:44.372 --> 02:50:47.014]  Let's take a few calls in the final segment with you, then more calls after that.
[02:50:47.094 --> 02:50:58.503]  But from their genesis, the Soros-funded fascist Antifa is a violent group of bootlicking morons looking for their coming-of-age war ritual.
[02:50:59.503 --> 02:51:02.806]  They want to count coup on us, they'll really be counting gravestones.
[02:51:03.146 --> 02:51:03.827]  It's been said.
[02:51:09.301 --> 02:51:11.502]  Joining us now is Mark Dice.
[02:51:11.562 --> 02:51:13.403]  I'm sure you know all about him by now.
[02:51:13.463 --> 02:51:16.324]  Just reached over a million subscribers on YouTube.
[02:51:16.664 --> 02:51:17.864]  New videos every day.
[02:51:17.884 --> 02:51:19.025]  He's also an author.
[02:51:19.085 --> 02:51:22.286]  His latest book is The Bilderberg Group, Facts and Fiction.
[02:51:22.626 --> 02:51:26.127]  I don't know how much longer they can cling on to this conspiracy theory about Russia.
[02:51:26.147 --> 02:51:28.108]  I mean, they might drag it on another few months.
[02:51:28.268 --> 02:51:30.549]  It's been seven months now since the
[02:51:32.875 --> 02:51:35.898]  You don't know of anyone that's ever been charged for hoping something.
[02:51:35.918 --> 02:51:37.279]  Is that a fair statement?
[02:51:37.299 --> 02:51:37.719]  I don't as I sit here.
[02:51:37.739 --> 02:51:38.960]  Thank you, thank you Mr. Chairman.
[02:51:55.234 --> 02:51:57.735]  You can hope horrible things onto someone.
[02:51:57.755 --> 02:51:59.775]  That's not a threat, that's not a direction.
[02:52:00.395 --> 02:52:02.235]  I took it as a direction.
[02:52:03.256 --> 02:52:09.037]  As the President of the United States, with me alone saying, I hope this, I took it as, this is what he wants me to do.
[02:52:09.697 --> 02:52:11.557]  I didn't obey that, but that's the way I took it.
[02:52:11.577 --> 02:52:13.838]  You may have taken it as a direction, but that's not what he said.
[02:52:13.878 --> 02:52:14.378]  Correct.
[02:52:14.638 --> 02:52:20.499]  Even Chris Matthews has admitted that the whole Russia collusion conspiracy theory has come apart.
[02:52:20.979 --> 02:52:29.623]  The assumption of the critics of the president, of his pursuers you might say, is that somewhere along the line in the last year, the president had something to do with colluding with the Russians.
[02:52:29.663 --> 02:52:35.205]  Something to do with helping hand, encouraging them, feeding their desire to affect the election in some way.
[02:52:35.525 --> 02:52:40.528]  Some role they played, some conversation he had with Michael Flynn or Paul Manafort or somewhere.
[02:52:40.928 --> 02:52:43.369]  And yet what came apart this morning was that theory.
[02:52:43.729 --> 02:53:01.597]  Let's not forget, during some of his previous testimony and another time, several months ago, he said that people will occasionally in the Justice Department say that, quote, we don't think there's a crime here, or, you know, they'll give, quote, their opinions to us, but never a directive to actually close a case.
[02:53:01.657 --> 02:53:03.437]  And some of his language was so bizarre.
[02:53:03.817 --> 02:53:04.998]  Captain Courageous.
[02:53:06.539 --> 02:53:07.259]  Oh Lordy.
[02:53:07.639 --> 02:53:09.460]  I mean, golly gee, Mr. Comey.
[02:53:10.160 --> 02:53:11.682]  I just don't see a case here.
[02:53:11.942 --> 02:53:15.566]  The guy, he needs to go away, crawl back into the hole that he came out of.
