[00:00:06.266 --> 00:00:08.387]  The Alex Jones Show.
[02:46:41.956 --> 02:46:44.017]  I showed people what CNN was.
[02:46:44.017 --> 02:46:48.599]  I just used a bunch of different clips of them and remixed them and it was transformative.
[02:46:48.599 --> 02:46:49.720]  It was a completely different.
[02:46:50.831 --> 02:46:51.431]  Our Lord and Savior?
[02:46:51.431 --> 02:46:51.771]  Barack Obama?
[02:47:21.215 --> 02:47:24.459]  Yeah, now again, it wasn't just uploading the clip in and of itself.
[02:47:24.459 --> 02:47:26.941]  The clip was used in a three or four minute video.
[02:47:26.941 --> 02:47:33.028]  I've had them hit me with copyright when it's about me, 100% defended by under free speech.
[02:47:33.028 --> 02:47:36.732]  You as a citizen are allowed to show a clip and respond under free speech.
[02:47:36.732 --> 02:47:37.693]  It's totally covered.
[02:47:37.693 --> 02:47:39.415]  Courts have ruled a million times, as you know.
[02:47:39.415 --> 02:47:40.977]  But as you said, they're starting to ignore that.
[02:47:42.162 --> 02:47:53.650]  Well, they're freaking out, which is why we saw one of their hosts, Allison Comorato, quits Twitter literally the day after Sebastian Gorka just ridiculed her live in front of their, I don't know, 200,000 viewers?
[02:47:53.650 --> 02:47:58.994]  Talking about how the fact is that CNN has fewer viewers than reruns of Yogi Berra cartoons on Nick at Night.
[02:47:58.994 --> 02:48:01.136]  So this woman quit Twitter.
[02:48:01.136 --> 02:48:05.059]  Not only did she quit Twitter, she wrote a breakup letter, Alex.
[02:48:05.059 --> 02:48:06.460]  But I can read part of it to you here.
[02:48:06.460 --> 02:48:08.321]  It is just absolutely bizarre.
[02:48:08.321 --> 02:48:10.103]  She literally deleted her account
[02:48:10.903 --> 02:48:17.985]  And then wrote this letter saying, Dear Twitter, Remember my first tweet back in May of 2009?
[02:48:17.985 --> 02:48:19.385]  Happy Mother's Day!
[02:48:19.385 --> 02:48:21.926]  My God, listen to how hopeful I sounded.
[02:48:21.926 --> 02:48:31.648]  Back then, I believed your promises that you would help me connect with people, that you would be an agent for good in the world, that you would get my messages out and help build a community.
[02:48:31.648 --> 02:48:35.889]  Back then, you surprised me with flower emojis and thoughtful comments.
[02:48:36.429 --> 02:48:41.611]  Back then, it was still thrilling to check in with you and see how many followers you'd brought me.
[02:48:41.611 --> 02:48:43.232]  Those were the days.
[02:48:43.232 --> 02:48:44.872]  But something happened to you.
[02:48:44.872 --> 02:48:46.993]  You're a shadow of your former self.
[02:48:46.993 --> 02:48:49.114]  The one that I was first attracted to.
[02:48:49.114 --> 02:48:50.154]  And this goes on and on.
[02:48:50.154 --> 02:48:53.516]  Now, when I first heard about this, I thought this was somebody mocking her quitting Twitter.
[02:48:54.321 --> 02:48:57.102]  This is her blog on CNN.com.
[02:48:57.102 --> 02:49:20.109]  And now we have internal documents that came out a few months ago that Facebook and Twitter are mainly fake bots for liberals to keep them in a fake community believing and it's really AI computers that then other people just copy and create kind of a feedback loop or an amplification snowball mockingbird deal and they admit we want to keep them desperate and liberal and alone and pathetic just like the WikiLeaks say.
[02:49:21.206 --> 02:49:26.801]  We've been so ahead of the curve that now, finally, over a decade after YouTube has been in place...
[02:49:27.532 --> 02:49:42.819]  Years after YouTubers like myself have used the platform to develop careers with audiences of millions of people, now mainstream celebrities from Ellen DeGeneres to Kim Kardashian to Katy Perry are now joining YouTube.
[02:49:42.819 --> 02:49:45.000]  They are becoming YouTubers.
[02:49:45.000 --> 02:49:46.961]  That's how much we are affecting this.
[02:49:46.961 --> 02:49:49.082]  That's how powerful this platform is.
[02:49:49.082 --> 02:49:50.883]  And this was the first election, the 2016 election,
[02:49:52.083 --> 02:49:56.534]  Where people really realized that YouTube wasn't just for funny cat videos.
[02:49:56.534 --> 02:49:59.901]  It wasn't even for just uploading clips of the news.
[02:49:59.901 --> 02:50:01.204]  People realized that...
[02:50:01.914 --> 02:50:11.740]  Well, like myself, could develop a huge career and an audience of more people than watch these network television shows just using a cell phone or using a laptop.
[02:50:11.740 --> 02:50:14.202]  And so that's why they're absolutely freaking out.
[02:50:14.202 --> 02:50:16.763]  That's why they have mass demonetized channels.
[02:50:16.763 --> 02:50:22.127]  The adpocalypse where now ad revenue for news channels has dropped 90%.
[02:50:22.127 --> 02:50:23.868]  They want to shut us down.
[02:50:23.868 --> 02:50:25.749]  They were trying to go for our wallets.
[02:50:25.749 --> 02:50:27.310]  And so it's an ever adapting.
[02:50:27.310 --> 02:50:27.670]  That's right.
[02:50:27.670 --> 02:50:29.691]  Let's stay there because they're launching all the censorship.
[02:50:29.691 --> 02:50:30.232]  I want to get into.
[02:50:30.872 --> 02:50:32.153]  Censorship of independent media.
[02:50:32.153 --> 02:50:34.434]  I want to get into the latest liberal insanity.
[02:50:34.434 --> 02:50:36.395]  Like the vagina challenge.
[02:50:36.395 --> 02:50:37.455]  On the other side of this.
[02:50:37.455 --> 02:50:40.336]  But when we return, the first thing I want to get into is this.
[02:50:40.336 --> 02:50:43.218]  It's more than just everybody having to go to YouTube.
[02:50:43.218 --> 02:50:46.879]  No one likes establishment Hollywood or establishment red carpet now.
[02:50:46.879 --> 02:50:48.600]  Except for maybe dumb teenagers or something.
[02:50:48.600 --> 02:50:50.141]  I don't mean all of them, but some of them.
[02:50:50.141 --> 02:50:52.642]  People really hate establishment stuff.
[02:50:52.642 --> 02:50:55.223]  And there's nothing more Americana than that.
[02:50:55.223 --> 02:50:56.804]  We're finding our roots again.
[02:50:56.804 --> 02:50:57.604]  Stay with us.
[02:50:57.604 --> 02:50:58.585]  More with Mark Dice.
[02:51:00.089 --> 02:51:06.374]  If you had purchased $100 of Bitcoin in 2010, today you'd have $2,600,000.
[02:51:06.374 --> 02:51:12.458]  While that sinks in, you now have a huge cryptocurrency opportunity trading at a guaranteed $0.10 per coin.
[02:51:12.458 --> 02:51:22.085]  ProCoin, a coin publicly traded on the open market, easily converted to cash, available in 60 countries, and ProCoin is the only cryptocurrency offering coin-backed rewards for consumers and merchants.
[02:51:22.085 --> 02:51:25.168]  Take action by July 31st at ProCoinCurrency.net.
[02:51:25.168 --> 02:51:26.949]  That's ProCoinCurrency.net.
[02:51:26.949 --> 02:51:28.710]  Deadline for $0.10 guarantee is July 31st.
[02:51:31.007 --> 02:51:36.470]  If there's a toxic chemical biological gas smoke emergency while traveling at home or on your job, are you protected?
[02:51:36.470 --> 02:51:37.350]  Are you prepared?
[02:51:37.350 --> 02:51:40.151]  There are over 400,000 fires in the USA every year.
[02:51:40.151 --> 02:51:43.253]  Up to 85% of all deaths in a fire are due to smoke inhalation.
[02:51:43.253 --> 02:51:46.114]  Three minutes without air and we as humans will die.
[02:51:46.114 --> 02:51:49.235]  Be prepared and escape safely with our Safe Escape smoke hoods.
[02:51:49.235 --> 02:51:52.017]  Giving you up to 60 minutes of breathable air protection.
[02:51:52.017 --> 02:51:55.018]  Order yours online at ase-safety.com.
[02:51:55.018 --> 02:51:57.299]  That's ase-safety.com.
[02:51:57.299 --> 02:51:59.200]  And get up to 40% off plus free shipping.
[02:51:59.660 --> 02:52:00.921]  Maybe not today.
[02:52:00.921 --> 02:52:02.221]  Maybe not tomorrow.
[02:52:02.221 --> 02:52:05.943]  But soon, you'll need a plan and place to survive.
[02:52:05.943 --> 02:52:07.044]  Forget bunkers.
[02:52:07.044 --> 02:52:08.865]  You're not a live underground gopher.
[02:52:08.865 --> 02:52:10.566]  You need Survivalist Camps.
[02:52:10.566 --> 02:52:18.370]  The ultimate, fully functional, off-the-grid, mobile survival bug-out house that's well-equipped and custom-built to outlast any other RV or trailer.
[02:52:18.370 --> 02:52:19.370]  Bold statement?
[02:52:19.370 --> 02:52:20.371]  You bet.
[02:52:20.371 --> 02:52:22.852]  See them now at survivalistcamps.com.
[02:52:22.852 --> 02:52:25.073]  That's survivalistcamps.com.
[02:52:25.073 --> 02:52:28.215]  Trust your family's survival to survivalistcamps.com.
[02:52:29.267 --> 02:52:35.712]  KD Armor has been on a mission to manufacture the most comfortable body armor on the market, and we've succeeded.
[02:52:35.712 --> 02:52:42.776]  With the release of our CQB technology, we now offer the most comfortable, concealable, rifle-threat body armor available.
[02:52:42.776 --> 02:52:46.639]  Things may look good now, but what if you need added protection?
[02:52:46.639 --> 02:52:51.883]  Get your very own concealable rifle-threat armor today at kdarmor.com.
[02:52:51.883 --> 02:52:57.486]  And for a limited time, get all plates at wholesale pricing only at katiarmor.com.
[02:52:58.863 --> 02:53:00.745]  Fully cooked, ready to eat bacon.
[02:53:00.745 --> 02:53:03.989]  I'm talking thick, meaty, center cut, presidential bacon.
[02:53:03.989 --> 02:53:05.591]  Savory and delicious.
[02:53:05.591 --> 02:53:08.434]  I buy some, I use some, I store some.
[02:53:08.434 --> 02:53:09.095]  Awesome.
[02:53:09.095 --> 02:53:12.179]  No refrigeration needed with a 10 year shelf life.
[02:53:12.179 --> 02:53:13.740]  NASA PAC Technology.
[02:53:13.740 --> 02:53:14.121]  Bacon.
[02:53:14.341 --> 02:53:18.504]  Fully cooked, fully hydrated, ready to eat right from the pack bacon.
[02:53:18.504 --> 02:53:19.945]  Or warm and serve.
[02:53:19.945 --> 02:53:21.986]  Life-saving, ready to eat bacon.
[02:53:21.986 --> 02:53:23.927]  10-year shelf life bacon.
[02:53:23.927 --> 02:53:26.709]  Ships free at FullyCookedBacon.com.
[02:53:26.709 --> 02:53:28.650]  FullyCookedBacon.com.
[02:53:28.650 --> 02:53:30.972]  At Humalife, we believe your health is your wealth.
[02:53:30.972 --> 02:53:37.957]  That's why we offer an exclusive potent and pure selection of OMRI certified 100% organic humic and fulvic acid concentrates.
[02:53:37.957 --> 02:53:43.040]  These two acids stop viruses and harmful bacteria and increase frequency, vibration, and vitality.
[02:53:43.280 --> 02:53:45.444]  In fact, they're called the missing link to your health.
[02:53:45.444 --> 02:53:49.530]  Pure liquid organic ATP energy rebuilds and regrows the immune system.
[02:53:49.530 --> 02:53:50.992]  You are the doctor at HumaLife.
[02:53:50.992 --> 02:53:52.875]  You know best because you are the test.
[02:53:52.875 --> 02:53:55.338]  Find out more at HumaLifeUSA.com.
[02:53:55.338 --> 02:53:56.500]  That's HumaLifeUSA.com.
[02:54:10.470 --> 02:54:15.196]  There's a man going around taking names.
[02:54:15.196 --> 02:54:20.823]  And he decides who to free and who to blame.
[02:54:20.823 --> 02:54:23.966]  Everybody won't be treated all the same.
[02:54:23.966 --> 02:54:26.750]  Alright, Anthony Scaramucci gave a press conference.
[02:54:28.547 --> 02:54:33.468]  And he is basically replacing Sean Spicer, but they're going to keep Huckabee's daughter, who does a great job, and the rest of it.
[02:54:33.468 --> 02:54:36.249]  I mean, Spicer really has been leaking information out.
[02:54:36.249 --> 02:54:36.849]  We now know that.
[02:54:36.849 --> 02:54:37.709]  He did it again today.
[02:54:37.709 --> 02:54:41.250]  And thank God Trump's doing this, because, you know, they're coming after him.
[02:54:41.250 --> 02:54:43.771]  They're coming after us.
[02:54:43.771 --> 02:54:48.712]  We got this little segment, then one more, five more minutes with him after this, because then we've got Mike Cernovich coming up.
