[00:00:07.742 --> 00:00:08.626]  Another time.
[02:20:05.378 --> 02:20:06.259]  Buy in bulk.
[02:20:06.259 --> 02:20:09.181]  Get a 12-, 36- or 48-month supply.
[02:20:09.181 --> 02:20:11.623]  Or get items individually and still save big.
[02:20:11.863 --> 02:20:15.165]  You're getting soap products twice as good as what you're using now.
[02:20:15.165 --> 02:20:17.426]  Earth-friendly and natural soaps.
[02:20:17.426 --> 02:20:19.187]  Your family deserves the best.
[02:20:19.187 --> 02:20:21.869]  Happiness is 5starsoap.com.
[02:20:21.869 --> 02:20:24.631]  Why not put your money up the drain for a change?
[02:20:24.631 --> 02:20:30.994]  See them at 5starsoap.com or call 1-800-340-7091 for a catalog.
[02:20:30.994 --> 02:20:38.179]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated.
[02:20:38.179 --> 02:20:40.340]  Soaps made from vegetable and coconut oils.
[02:20:40.660 --> 02:20:44.323]  See their full selection of soaps at 5starsoap.com.
[02:20:44.323 --> 02:20:47.065]  That's F-I-V-E, starsoap.com.
[02:20:47.065 --> 02:20:51.209]  Or call 1-800-340-7091 for a catalog.
[02:20:51.209 --> 02:20:56.793]  Anytime, anyplace, anywhere, radio remains the most intimate of all forms of media.
[02:20:56.793 --> 02:20:59.935]  At home, at work, in the car, on smartphones.
[02:20:59.935 --> 02:21:03.518]  Over 90% of consumers still listen to radio every week.
[02:21:03.518 --> 02:21:08.823]  That makes choosing radio as a place to advertise your business one of the best decisions you can make.
[02:21:10.224 --> 02:21:21.795]  It's a no-brainer.
[02:21:21.795 --> 02:21:24.177]  A Big Berkey water filter is the one you need, period.
[02:21:24.177 --> 02:21:32.225]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors, pesticides, bacteria, viruses and much more, right?
[02:21:32.225 --> 02:21:34.027]  And does it all at only two cents per gallon.
[02:21:34.127 --> 02:21:37.790]  Get the original and most trusted name in gravity water filtration, Big Berkey.
[02:21:37.790 --> 02:21:42.454]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[02:21:42.454 --> 02:21:46.858]  Call or click 1-877-99-BERKEY or BigBerkeyWaterFilters.com.
[02:21:46.858 --> 02:21:47.559]  That's 1-877-99-BERKEY.
[02:21:50.612 --> 02:21:55.716]  The answer to being in control of your own health care is freedom from insurance.
[02:21:55.716 --> 02:22:01.439]  Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[02:22:01.439 --> 02:22:06.623]  Individual share amounts begin at $107 a month and $347 for families.
[02:22:06.623 --> 02:22:08.584]  Choose from three health sharing programs.
[02:22:08.584 --> 02:22:10.966]  Holistic treatments may be eligible for sharing.
[02:22:10.966 --> 02:22:11.907]  See guidelines.
[02:22:11.907 --> 02:22:15.189]  Discount programs available for dental, vision, and pharmacy.
[02:22:15.189 --> 02:22:17.150]  Go to LibertyOnCall.org.
[02:22:17.150 --> 02:22:18.971]  That's LibertyOnCall.org.
[02:22:20.410 --> 02:22:26.832]  KD Armor has been on a mission to manufacture the most comfortable body armor on the market, and we've succeeded.
[02:22:26.832 --> 02:22:33.913]  With the release of our CQB technology, we now offer the most comfortable, concealable, rifle-threat body armor available.
[02:22:33.913 --> 02:22:37.774]  Things may look good now, but what if you need added protection?
[02:22:37.774 --> 02:22:43.015]  Get your very own concealable rifle-threat armor today at KDArmor.com.
[02:22:43.015 --> 02:22:48.597]  And for a limited time, get all plates at wholesale pricing only at CATIArmor.com.
[02:22:50.433 --> 02:22:52.394]  Heart disease is on the rise.
[02:22:52.394 --> 02:22:57.717]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[02:22:57.717 --> 02:22:59.298]  But the symptoms are there.
[02:22:59.298 --> 02:23:07.643]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[02:23:07.643 --> 02:23:13.347]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:23:13.527 --> 02:23:15.348]  My blood pressure has normalized.
[02:23:15.348 --> 02:23:17.610]  My diabetes has totally improved.
[02:23:17.610 --> 02:23:22.012]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:23:22.012 --> 02:23:24.194]  I recommend Heart and Body Extract to everyone.
[02:23:24.194 --> 02:23:32.019]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[02:23:32.619 --> 02:23:32.859]  We're good.
[02:24:03.334 --> 02:24:08.278]  If you leave me, I won't miss you.
[02:24:08.278 --> 02:24:12.702]  If you leave me, I won't miss you.
[02:24:12.702 --> 02:24:20.729]  And I won't ever take you back.
[02:24:20.729 --> 02:24:26.634]  Girl, your memory won't ever haunt me.
[02:24:26.634 --> 02:24:28.236]  Cause I don't love you.
[02:24:28.236 --> 02:24:30.758]  Now if you'll buy that,
[02:24:32.910 --> 02:24:36.856]  I got some oceanfront property in action.
[02:24:39.830 --> 02:24:42.231]  You know what's scary about these reports from around the country?
[02:24:42.231 --> 02:24:44.712]  The clean-cut professionals they've got.
[02:24:44.712 --> 02:24:48.273]  But you know those people aren't clean-cut professionals.
[02:24:48.273 --> 02:24:49.614]  It's operatives.
[02:24:49.614 --> 02:24:50.835]  Corporate, governmental.
[02:24:50.835 --> 02:24:52.915]  They've been waiting so long for this.
[02:24:52.915 --> 02:24:56.757]  They were planning to launch this once Hillary got in with a race war they were going to start.
[02:24:56.757 --> 02:24:59.138]  But now we've got a beachhead to direct against them.
[02:24:59.138 --> 02:25:00.218]  We've got them caught.
[02:25:00.218 --> 02:25:01.759]  They're in the pincer attack.
[02:25:01.759 --> 02:25:02.839]  That's why they're so desperate.
[02:25:02.839 --> 02:25:06.461]  And they're led at the top.
[02:25:07.785 --> 02:25:10.647]  By a bunch of scum.
[02:25:10.647 --> 02:25:15.009]  Harvey is slamming into Texas, 110 miles an hour, 35 inches of rain to 40.
[02:25:15.009 --> 02:25:18.991]  Expected hits around 7 o'clock tonight, but it's already starting to hit.
[02:25:18.991 --> 02:25:25.235]  We'll have live coverage tonight, Infowars.com, with our news team and reporters on the ground.
[02:25:25.235 --> 02:25:33.019]  But the big storm hitting, as bad as this will be for Texas and the undoubted deaths, the 35 to 40 inches of rain that are going to hit Houston and other areas,
[02:25:34.073 --> 02:25:57.682]  That city floods at three inches in one day, is that they're on the news saying, we're getting ready for violence, we're going to kill Trump supporters, we're going to attack his family, the lawsuits, the harassment, none of it's worked, the demonization, where they're on the news saying KKK, racists are everywhere, horrible slander, racial attacks on whites are exploding, stabbing, shootings, I mean it is insane, but most people still see through it.
[02:25:58.479 --> 02:26:12.898]  And the Doug Hagman has worked with a bunch of law enforcement and private investigators, that way you can have the go-between, because law enforcement can't give you info officially, but the investigators is the go-between, going to these meetings and they're planning something big, something violent, and targeting people.
[02:26:13.599 --> 02:26:16.642]  So, I know you get into what your sources are saying.
[02:26:16.642 --> 02:26:20.225]  Everybody should really start packing, know what you're doing, and being prepared.
[02:26:20.225 --> 02:26:24.809]  But more importantly, information warfare-wise, we have to get out ahead of this.
[02:26:24.809 --> 02:26:29.393]  Because notice, when they call for violence on their own channels that are departmentalized,
[02:26:30.214 --> 02:26:35.698]  Then we cover it, they go, Jones is insane, or Doug Hagman's insane, or Matt Drudge is insane, or Daily Caller's insane.
[02:26:35.698 --> 02:26:42.404]  There's no plan for violence when they're all over CNN, MSNBC, so many clips every day, I can't even, hashtag hunt Republicans.
[02:26:42.404 --> 02:26:46.727]  People killing city council members, judges, Republicans, being shot everywhere.
[02:26:46.727 --> 02:26:48.288]  They're like, nothing's happening, nothing's happening.
[02:26:48.288 --> 02:26:53.393]  While they agitate their mass, they're telling us we're not attacking, this isn't a war.
[02:26:53.393 --> 02:26:54.874]  So classic military tactics.
[02:26:54.874 --> 02:26:57.356]  This is a short segment, long segment coming up, but Doug,
[02:26:57.916 --> 02:26:58.618]  Other intel.
[02:26:58.618 --> 02:27:03.067]  I mean, this sounds like pretty serious, pretty imminent, and they've told us it's imminent.
[02:27:03.067 --> 02:27:04.450]  You know they're directing from above.
[02:27:04.450 --> 02:27:05.573]  What else politically?
[02:27:05.573 --> 02:27:08.178]  Let's get into your report first, then we'll talk about big picture.
[02:27:08.993 --> 02:27:17.576]  Well, it's interesting because you've got a number of... the level of coordination, I suppose, because of this limited segment.
[02:27:17.576 --> 02:27:28.939]  The level of coordination between the foot soldiers and the people that are giving the orders is not what anyone expected, at least on... Graded on 1 to 10.
[02:27:28.939 --> 02:27:32.780]  Let's say Special Forces is a 9, nobody gets a 10.
[02:27:32.780 --> 02:27:35.881]  You know, your average idiot antifa can't wipe their ass a 2.
[02:27:35.881 --> 02:27:36.402]  I mean, is this a 7 and 8?
[02:27:36.402 --> 02:27:36.722]  What is it?
[02:27:37.947 --> 02:27:41.191]  Maybe about a six or a seven, frankly.
[02:27:41.191 --> 02:27:45.636]  Surprisingly efficient with respect to the communications.
[02:27:45.636 --> 02:27:55.348]  And they're bringing in operational security specialists, veterans, anti-war people, people who served in Iraq and Afghanistan.
[02:27:56.088 --> 02:27:58.250]  Uh, who are against the war.
[02:27:58.250 --> 02:28:00.532]  Reminiscent of the anti-Vietnam era.
[02:28:00.532 --> 02:28:04.115]  But bringing in these kind of specialists to advise them on operational security.
[02:28:04.115 --> 02:28:10.360]  But in a civil war, and I'm going to give you the floor when we come back, in a civil war, I'm not, I mean, isn't it time that they're going to just do whatever?
[02:28:10.360 --> 02:28:15.023]  At certain points when there's no command and control, folks locally are going to have to deal with these people.
[02:28:15.023 --> 02:28:16.264]  Oh, absolutely.
[02:28:16.264 --> 02:28:23.170]  Yeah, and I think... You know what I'm saying, we didn't start this, but we just can't sit here and let these people run around and kill hundreds of cops.
[02:28:23.945 --> 02:28:25.347]  No, exactly.
[02:28:25.347 --> 02:28:26.708]  You're exactly right.
[02:28:26.708 --> 02:28:36.398]  And these people now recognize the fact that the right or the conservatives, the Second Amendment, pro-Second Amendment people with the concealed weapons represent a threat to them.
[02:28:36.398 --> 02:28:40.222]  They can't match concealed weapons.
[02:28:40.222 --> 02:28:41.763]  I noticed that's next in your memo.
[02:28:41.763 --> 02:28:46.068]  The commies are really pissed that we laid down that emergency backup for them.
[02:28:46.880 --> 02:28:48.240]  Yes, yes, exactly.
[02:28:48.240 --> 02:29:08.724]  So, all of this combined, and you've got this weird, and we can get into this later after the break, but we get this weird amalgamation, this odd amalgamation of various groups that have short-term and long-term goals, but everybody from the black activist groups to the gender identity groups that are combining forces.
[02:29:08.724 --> 02:29:13.145]  See, I showed your intel so good, I would not have said this on air, because they'd attack me, but I'll say it.
[02:29:13.145 --> 02:29:15.305]  I've seen people with the bike locks, the physical attacks.
