[00:00:00.049 --> 00:00:00.369]  I think so.
[01:57:34.466 --> 01:57:37.788]  What I'm telling you, though, is they're getting ready to go operational in a big way.
[01:57:38.409 --> 01:57:40.391]  That's why there's a larger public debate about this.
[01:57:40.431 --> 01:57:41.351]  We need to have that debate.
[01:57:41.371 --> 01:57:42.192]  Thank you so much, Rich.
[01:57:42.853 --> 01:57:44.334]  Let's talk to Julio in Illinois.
[01:57:44.374 --> 01:57:44.975]  Go ahead, Julio.
[01:57:46.992 --> 01:57:47.952]  Aloha, Alex.
[01:57:48.313 --> 01:58:06.179]  Boy, oh boy, it's crazy to have been in Chantilly, Virginia in 2012 for Bilderberg, seeing people like Austin Goolsbee, who now is a professor of economics at the University of Chicago, coming in or seeing Henry Kissinger, the humanitarian himself, driving into
[01:58:06.639 --> 01:58:07.719]  We're good to go.
[01:58:29.668 --> 01:58:35.894]  Clause Clinfield, current Chairman and CEO of Alcoa, who's at Bilderberg this year.
[01:58:36.495 --> 01:58:45.463]  What a coincidence, on CNBC right now they're announcing Alcoa is expanding to Indiana, same state as former Bilderberg member Mitch Daniels.
[01:58:45.484 --> 01:58:47.766]  But Alex, one name that caught my eye in this year, 2014's list,
[01:58:49.347 --> 01:58:51.928]  ...was the mayor of Atlanta, Kasim Reed.
[01:58:51.968 --> 01:58:54.069]  And you've talked about it on your show throughout the week.
[01:58:54.109 --> 01:59:02.273]  And if you looked at Bilderberg's from the years past, for example, 2007 in Istanbul, Turkey with Catherine Sebelius.
[01:59:02.313 --> 01:59:05.075]  She was the former governor of the state of Kansas.
[01:59:05.375 --> 01:59:06.375]  That's right.
[01:59:06.495 --> 01:59:08.937]  And of course, Bill Clinton, Tony Blair.
[01:59:08.977 --> 01:59:09.337]  Stay there.
[01:59:09.357 --> 01:59:10.257]  I'm going to come back to you.
[01:59:10.317 --> 01:59:12.038]  Third Hour coming up.
[01:59:12.098 --> 01:59:12.538]  Stay with us.
[01:59:12.558 --> 01:59:14.920]  We're going to continue to break down the shadow government.
[01:59:15.180 --> 01:59:16.140]  They don't want to be identified.
[01:59:16.160 --> 01:59:17.141]  We're going to identify them.
[01:59:17.161 --> 01:59:17.561]  Stay with us.
[01:59:18.181 --> 01:59:22.182]  This is GCN, the Genesis Communications Radio Network.
[01:59:25.563 --> 01:59:28.403]  This is Leanne McAdoo for InfoWarsLife.com.
[01:59:28.683 --> 01:59:34.585]  I'm here with Dr. Edward Group, Master Herbologist and Chief Formulator behind the InfoWarsLife products.
[01:59:34.785 --> 01:59:39.206]  Dr. Group, what have you been hearing from women who've started taking Super Female Vitality?
[01:59:39.286 --> 01:59:45.867]  You know, we've heard the reviews and feedback from Super Male Vitality, from emails to even excited callers on the radio.
[01:59:46.167 --> 01:59:48.048]  Now, the answer for women is here.
[01:59:48.188 --> 01:59:59.736]  A new formulation specifically designed for the female body, Super Female Vitality, delivers 10 key herbs that work synergistically to revitalize the unique biology of women.
[01:59:59.856 --> 02:00:01.837]  I'm so glad that you guys made this for women.
[02:00:01.877 --> 02:00:07.501]  When he brought me home, the bottle, Super Female, had tons of energy, tons of motivation, a lot of drive.
[02:00:07.601 --> 02:00:09.242]  My husband thinks I'm in a better mood.
[02:00:09.422 --> 02:00:11.323]  Our relationship, all I can say is this is a lot better now.
[02:00:11.583 --> 02:00:15.725]  I've just started taking Super Female Vitality from InfoWarsLife.com.
[02:00:15.925 --> 02:00:22.268]  Supplies are limited, so secure yours today at InfoWarsLife.com, InfoWarsStore.com, or dial 1-888-253-3139.
[02:00:40.287 --> 02:00:44.470]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:45.131 --> 02:00:45.931]  You want answers?
[02:00:46.712 --> 02:00:47.633]  Well, so does he.
[02:00:48.253 --> 02:00:51.876]  He's Alex Jones on the GCN Radio Network.
[02:00:52.436 --> 02:00:56.519]  And now, live from Austin, Texas, Alex Jones.
[02:01:11.590 --> 02:01:12.951]  Alright, going back to Julio.
[02:01:13.191 --> 02:01:18.553]  He's breaking down the mayor of Atlanta, who is at Bilderberg right now.
[02:01:18.653 --> 02:01:23.235]  Obama, as a senator, went to Bilderberg during the campaign for that day when he disappeared.
[02:01:23.315 --> 02:01:24.536]  No one knew where he was in Virginia.
[02:01:25.436 --> 02:01:27.097]  We saw the Secret Service with him and Hillary.
[02:01:27.117 --> 02:01:27.657]  They drove through.
[02:01:27.677 --> 02:01:28.778]  It was confirmed he was inside.
[02:01:28.798 --> 02:01:33.640]  And that's when the New York Times said we were completely insane and no one was there.
[02:01:34.500 --> 02:01:35.801]  No Secret Service, no nothing.
[02:01:36.521 --> 02:01:38.102]  Again, that's how dumb they think you are.
[02:01:38.122 --> 02:01:39.803]  So Julio, finish up your point.
[02:01:41.084 --> 02:01:41.644]  Absolutely.
[02:01:41.705 --> 02:01:43.606]  So, who is this Kasim Reed?
[02:01:43.666 --> 02:01:47.248]  Obviously, he didn't go to any prestigious, elitist university.
[02:01:47.268 --> 02:01:49.390]  He graduated from Howard University.
[02:01:49.410 --> 02:01:52.852]  You know, what's in line for this man?
[02:01:52.892 --> 02:02:03.440]  I tried contacting the press office of the mayor, Kasim Reed of Atlanta, Georgia, several times this week to get them to confirm whether or not taxpayers of Atlanta, Georgia are funding his trip
[02:02:03.820 --> 02:02:04.260]  We're good.
[02:02:27.089 --> 02:02:27.729]  I don't
[02:02:42.917 --> 02:03:01.703]  One of the heads of the Massachusetts Institute of Technology, Daniel Esselin on the show, Alex, talked about climate change and technocracy being a topic at Bilderberg, and when I did Genetically Modified Society for your contest, the film you can watch on YouTube, I had the CFR admit to me that, yes, the president's looking at geoengineering.
[02:03:01.743 --> 02:03:06.284]  So when you look at what they're going to be talking about at these meetings, on top of the
[02:03:06.964 --> 02:03:09.286]  Nationalist sentiment going on throughout the country.
[02:03:09.586 --> 02:03:13.809]  How do we break down these countries in a discreet way?
[02:03:13.869 --> 02:03:17.952]  The Army talks about weather modification as the perfect weapon to do so.
[02:03:18.352 --> 02:03:22.215]  You have MIT, you have all these globalist institutes talking about this.
[02:03:22.235 --> 02:03:24.737]  So, again, keep up the great work.
[02:03:24.817 --> 02:03:32.282]  Everyone who's in Copenhagen, keep those people in the prayers and keep up the great work and take care, everyone.
[02:03:32.322 --> 02:03:32.903]  Take care, Alex.
[02:03:34.352 --> 02:03:34.933]  Well said.
[02:03:34.953 --> 02:03:36.254]  Yeah, Julio's a great reporter.
[02:03:36.574 --> 02:03:37.815]  I guess he's still in college.
[02:03:37.835 --> 02:03:40.037]  He's getting a journalism degree, but he does a lot of great work over the years.
[02:03:40.057 --> 02:03:40.878]  He's done some for us.
[02:03:41.778 --> 02:03:42.479]  And there he goes.
[02:03:42.499 --> 02:03:44.280]  He's confronted Al Gore and many other people.
[02:03:44.841 --> 02:03:53.688]  And anybody out there who has liberty, who loves freedom, and who knows the issues, you're more important than dinosaur media because you're independent.
[02:03:54.449 --> 02:04:02.094]  And yeah, it's good to have CNBC cover it, it's good to have The Guardian cover it, but we're forcing them to cover it by leading the way.
[02:04:02.214 --> 02:04:04.696]  That's how we got them to cover it.
[02:04:07.337 --> 02:04:14.862]  And now in the case of CNBC and others, they're kind of like, yeah, you got spies, politicians, and world leaders secretly meeting, but what's the big deal?
[02:04:15.623 --> 02:04:19.305]  But at least we're now going to start identifying these people, which is what they don't want.
[02:04:21.291 --> 02:04:22.991]  This is a short segment, long segment coming up.
[02:04:23.051 --> 02:04:28.953]  I'm going to go to Shane and Mouse Link and Shane and Joe and many others that are patiently holding it.
[02:04:28.973 --> 02:04:30.213]  A lot of Shane's calling in today.
[02:04:30.793 --> 02:04:31.973]  The toll-free number to join us is 800-259-9231.
[02:04:31.993 --> 02:04:32.033]  800-259-9231.
[02:04:32.113 --> 02:04:34.094]  And again, we've had reporters arrested.
[02:04:34.114 --> 02:04:36.534]  Drudge Report is linked to our info, our story on that.
[02:04:36.554 --> 02:04:37.574]  We have now new video.
[02:04:50.905 --> 02:04:57.009]  Um, that's higher def than what you saw as a live stream, uh, up on InfoWars.com.
[02:04:57.049 --> 02:04:59.831]  And we'll try to show some of that video coming up.
[02:05:00.351 --> 02:05:01.472]  Exclusive Bilderberg.
[02:05:02.393 --> 02:05:04.714]  Police brutally beat reporters.
[02:05:04.934 --> 02:05:05.915]  Chase Camerman.
[02:05:06.556 --> 02:05:09.558]  Police take journalists with secluded pens to be beaten.
[02:05:12.039 --> 02:05:15.522]  Really unprecedented, uh, to see that going on.
[02:05:18.303 --> 02:05:20.445]  And then when people try to go film it, they chase them.
[02:05:21.783 --> 02:05:22.884]  And that's the bigger issue.
[02:05:23.524 --> 02:05:25.966]  We're gonna come back and break it all down.
[02:05:26.826 --> 02:05:30.448]  And I've got a report here saying that the golden age, the new golden age of journalism has begun.
[02:05:30.569 --> 02:05:30.989]  I agree.
[02:05:31.509 --> 02:05:32.690]  It's the rebirth of the media.
[02:05:32.710 --> 02:05:34.151]  We just haven't had it for a while.
[02:05:35.515 --> 02:05:36.296]  I don't know what it is.
[02:05:36.516 --> 02:05:38.277]  Ralph just won't pay any attention to me.
[02:05:38.397 --> 02:05:42.341]  When he comes home from work, all he ever does is play video games and go to sleep.
[02:05:42.521 --> 02:05:43.742]  It's like I don't even exist.
[02:05:44.102 --> 02:05:45.924]  Oh Betty, that's just awful.
[02:05:46.064 --> 02:05:47.265]  Does this seem familiar?
[02:05:47.425 --> 02:05:50.027]  If the answer to this question is yes, then listen carefully.
[02:05:50.167 --> 02:05:55.412]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies.
[02:05:55.592 --> 02:06:00.496]  Many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[02:06:00.636 --> 02:06:03.118]  It's part of the eugenics population control movement.
[02:06:03.339 --> 02:06:03.779]  Look it up.
[02:06:04.019 --> 02:06:10.708]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[02:06:10.888 --> 02:06:16.015]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[02:06:16.155 --> 02:06:19.820]  It's designed to aid the body in ways that help invigorate your natural system.
[02:06:20.040 --> 02:06:26.989]  Without artificial testosterone, completely free of GMOs, harmful additives, gluten, and is made right here in the USA.
[02:06:27.149 --> 02:06:31.775]  Get your super male vitality right now at Infowarslife.com or call 1-888-253-3139.
[02:06:35.464 --> 02:06:39.486]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:06:39.526 --> 02:06:43.648]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:06:43.908 --> 02:06:47.290]  What are the health effects of having these drugs in our drinking water?
[02:06:47.550 --> 02:06:50.431]  It's forced medical treatment without the consent of residents.
[02:06:50.591 --> 02:06:57.915]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[02:06:58.155 --> 02:07:01.817]  On average, the county says it sprays with the glyphosate at least once a week.
[02:07:02.077 --> 02:07:06.319]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[02:07:06.479 --> 02:07:12.421]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:07:12.461 --> 02:07:16.483]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:07:16.523 --> 02:07:18.944]  It is our responsibility to protect our families.
[02:07:19.124 --> 02:07:20.485]  The establishment is not going to do it.
[02:07:20.625 --> 02:07:21.845]  It's time to take action.
