[00:00:01.732 --> 00:00:02.894]  Coast to coast.
[02:02:49.438 --> 02:02:49.558]  Yes.
[02:03:05.487 --> 02:03:11.732]  And that's why, exactly, they're racing to bring in automated autonomous robots, drones, submarine ships.
[02:03:12.093 --> 02:03:16.356]  They want to replace humans so incredibly bad as quickly as possible.
[02:03:16.756 --> 02:03:20.219]  China, France are moving with government funding to replace humans.
[02:03:21.080 --> 02:03:23.962]  They're having huge losses to do it because this is the endgame.
[02:03:24.283 --> 02:03:28.286]  I want to have you back in the very near future, Doctor.
[02:03:28.366 --> 02:03:30.348]  Separately, I saw on one of your medical sites
[02:03:30.788 --> 02:03:38.513]  And we'll get you on about this in the future, but an example of all the medical stuff that's been developed that gets shelved, like a virus-killing technology you've developed.
[02:03:39.513 --> 02:03:41.594]  Well, that would be something we'd love to talk about.
[02:03:41.614 --> 02:03:49.279]  We're actually very excited working with a group within the Defense Department right now on something that's quite amazing.
[02:03:50.320 --> 02:03:52.781]  But we can talk about that a little bit later next time.
[02:03:52.801 --> 02:03:54.202]  Well, tell us a little bit about it, yeah.
[02:03:54.902 --> 02:04:13.858]  Well, if you could imagine a technology that could be provided to, you know, people, not just troops, but the average population, if there was an exposure to a lot of the weaponized viruses that are currently being looked at, you know, whether it's Ebola or Venezuelan encephalitis or, I mean, you can go on and on.
[02:04:14.098 --> 02:04:18.662]  There's a lot of different things out there that are very, very bad, have huge kill rates.
[02:04:19.302 --> 02:04:33.011]  And if there was a single drug that is essentially a natural product that doesn't have, you know, horrible side effects, etc., that could be provided to people, this would take an entire weapons system right off the table.
[02:04:33.471 --> 02:04:38.234]  And those are the kind of things that I and others are working on to try and provide solutions.
[02:04:38.294 --> 02:04:45.479]  I mean, there are significant solutions, not just in medicine, but in energy and all kinds of things, in transportation,
[02:04:46.079 --> 02:04:48.881]  And a lot of this information has been suppressed over time.
[02:04:48.901 --> 02:04:50.662]  We're going to have you back on about this.
[02:04:50.763 --> 02:04:51.823]  Ogenix.com.
[02:04:52.404 --> 02:04:54.485]  Dr. Rick Davis, MD, an amazing individual.
[02:04:54.525 --> 02:04:55.546]  Thank you so much for the time.
[02:04:55.786 --> 02:04:56.807]  We'll be talking to you again soon.
[02:04:57.187 --> 02:04:57.647]  Thank you, Alex.
[02:04:57.687 --> 02:04:58.228]  Have a great day.
[02:04:58.428 --> 02:04:58.828]  All right, folks.
[02:04:58.848 --> 02:05:00.349]  We're going to come back, go through your calls.
[02:05:00.369 --> 02:05:01.570]  They've been holding very quickly.
[02:05:02.091 --> 02:05:04.512]  Then I'm going to shift gears into all this news I haven't hit yet.
[02:05:04.993 --> 02:05:05.573]  Stay with us.
[02:05:05.633 --> 02:05:06.534]  We'll be right back.
[02:05:09.531 --> 02:05:12.252]  Alex Jones here with a message to fellow freedom lovers.
[02:05:12.532 --> 02:05:17.375]  The prognosis for the entire planetary economic system runs from bad to worse.
[02:05:17.555 --> 02:05:24.738]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[02:05:24.858 --> 02:05:30.283]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[02:05:30.503 --> 02:05:34.166]  These are items that I did research on, that I personally use.
[02:05:34.527 --> 02:05:39.051]  We've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[02:05:39.251 --> 02:05:44.476]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[02:05:44.716 --> 02:05:47.778]  Strategic Relocation 3rd Edition by Joel Skousen.
[02:05:47.938 --> 02:05:50.199]  When Disaster Strikes by Matthew Stein.
[02:05:50.459 --> 02:05:55.042]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[02:05:55.222 --> 02:05:57.663]  Hand-cranked shortwave AM FM radios.
[02:05:58.103 --> 02:06:05.087]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[02:06:05.307 --> 02:06:06.327]  We're getting prepared.
[02:06:06.567 --> 02:06:06.967]  Are you?
[02:06:07.248 --> 02:06:09.028]  Infowarsshop.com.
[02:06:09.528 --> 02:06:15.110]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[02:06:15.310 --> 02:06:22.552]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[02:06:22.692 --> 02:06:25.873]  Radioactive contamination is now in most of the food supply.
[02:06:26.053 --> 02:06:27.854]  There's only two ways to avoid this.
[02:06:28.094 --> 02:06:32.656]  Move south of the equator or properly protect your thyroid with nascent iodine.
[02:06:32.736 --> 02:06:35.497]  Looking to protect my family, I've done deep research.
[02:06:35.658 --> 02:06:41.440]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[02:06:41.620 --> 02:06:45.082]  It's made right here in the USA, completely non-GMO.
[02:06:45.282 --> 02:06:50.344]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[02:06:50.525 --> 02:06:53.506]  Exclusively available at Infowarslife.com.
[02:06:53.746 --> 02:06:59.629]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[02:06:59.729 --> 02:07:01.730]  Survival Shield Nascent Iodine.
[02:07:01.890 --> 02:07:07.293]  Secure your super high quality Nascent Iodine today at InfoWarsLife.com.
[02:07:07.413 --> 02:07:08.794]  That's InfoWarsLife.com.
[02:07:09.654 --> 02:07:10.855]  Introducing Pro-1.
[02:07:11.535 --> 02:07:15.057]  All of your filtration in one system, portable, on-the-go.
[02:07:15.197 --> 02:07:19.599]  No more do you have two or three filters to just reduce sodium fluoride.
[02:07:19.739 --> 02:07:25.722]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:07:25.843 --> 02:07:26.763]  Advanced manufacturing.
[02:07:26.803 --> 02:07:30.186]  This is the only system that in one unit helps reduce or remove pesticides.
[02:07:49.045 --> 02:08:00.291]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[02:08:00.631 --> 02:08:05.934]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[02:08:26.005 --> 02:08:29.947]  Live from Austin, Texas, it's Alex Jones.
[02:08:40.893 --> 02:08:45.515]  There's a Ron Paul video and article up on InfoWars.com that's so important.
[02:08:46.896 --> 02:08:50.278]  Congress defers the president on NSA reform.
[02:08:54.324 --> 02:09:10.656]  And that is a report dealing with the fact that Congress, with all this coming out, is going to let Obama whitewash everything and, quote, decide what can be done with the NSA and what can't be, when it just means business as usual, total criminal surveillance of the American people.
[02:09:12.557 --> 02:09:16.500]  There's an excellent article I want to get into a little bit that says, when did America turn into the Soviet Union?
[02:09:16.520 --> 02:09:18.942]  We're going to tie that into
[02:09:20.345 --> 02:09:22.968]  The corruption of Chris Christie and where all that's going.
[02:09:23.508 --> 02:09:25.130]  Coming up, but right now, let's move quickly.
[02:09:25.190 --> 02:09:26.631]  I'll try to shut up, just get to your call.
[02:09:26.651 --> 02:09:27.973]  Move on to the next person.
[02:09:28.033 --> 02:09:33.698]  A bunch of nuclear power plant workers, Navy people that worked around reactors, you name it, have called in.
[02:09:34.319 --> 02:09:39.123]  Frank and Dave and Joe and Jerry and Chris.
[02:09:39.143 --> 02:09:39.964]  I'm going to go to those.
[02:09:40.987 --> 02:09:51.395]  Callers on the topic of increased radiation and why 20 years ago, 30 years ago, they said, you know, they shut down a beach that had 200 times or 200% higher levels of radiation investigated.
[02:09:51.796 --> 02:09:56.499]  Now they go out and go, yeah, it is increased radiation a thousand percent, but big deal.
[02:09:57.560 --> 02:09:58.681]  We're not going to even investigate it.
[02:09:59.422 --> 02:10:00.523]  We're talking about that attitude.
[02:10:00.543 --> 02:10:01.844]  This is bigger than the radiation.
[02:10:02.836 --> 02:10:07.480]  And we've gotten local newspapers to cover it, talk radio to cover it, but it's just, it's like so many other things.
[02:10:07.540 --> 02:10:13.205]  I mean, when you just admit this is going on, it's like the solution to things is admitting it's happening.
[02:10:13.585 --> 02:10:18.049]  Like the question, why did America, or when did America, turn into the Soviet Union?
[02:10:19.470 --> 02:10:28.978]  I mean, we are becoming, in many ways we're already worse, but there's still vestigial islands of Second Amendment, family, private property, but quickly that's being eroded.
[02:10:29.018 --> 02:10:29.999]  The water's rising.
[02:10:32.549 --> 02:10:35.770]  And, I mean, it's just horrible watching this country die like this.
[02:10:37.931 --> 02:10:40.572]  And then so many people are immune to worrying.
[02:10:41.212 --> 02:10:43.353]  And they're the ones that think that's an attribute.
[02:10:44.474 --> 02:10:46.034]  It's like they don't have nerve endings.
[02:10:47.555 --> 02:10:57.859]  So, to use the fire ant analogy again, they're sitting in a pile of fire ants, you're sitting there with them, and you're trying to get up, you're tied down by the government, the bureaucracy, you're like, ah, fire ants, ah, they're killing us, ah, get them off!
[02:10:59.744 --> 02:11:00.304]  It's even worse.
[02:11:00.344 --> 02:11:01.285]  They're not tied down.
[02:11:01.345 --> 02:11:02.786]  You're tied down sitting in Fire Ants.
[02:11:03.326 --> 02:11:07.768]  They're not tied down, but they're paralyzed when it comes to feeling.
[02:11:08.069 --> 02:11:10.430]  They can move, but they don't have any feeling.
[02:11:11.651 --> 02:11:12.111]  They're numb.
[02:11:12.131 --> 02:11:14.712]  And you're like, can't you see the Fire Ants climbing at you?
[02:11:14.732 --> 02:11:15.853]  Can't you see all the red spots?
[02:11:16.713 --> 02:11:17.654]  Fire Ants kill people.
[02:11:17.694 --> 02:11:18.534]  They're all over you.
[02:11:18.594 --> 02:11:20.275]  You could wipe them off and then untie me.
