[00:00:00.971 --> 00:00:03.257]  3139.
[01:53:06.352 --> 01:53:07.773]  Paid for by Kesha Rogers for U.S.
[01:53:07.813 --> 01:53:08.093]  Senate.
[01:53:09.150 --> 01:53:15.256]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[01:53:15.276 --> 01:53:18.539]  The police are shoving people, shoving Alex, shoving the crowd.
[01:53:18.559 --> 01:53:20.301]  Here we go, folks, I'm being assaulted!
[01:53:20.341 --> 01:53:26.487]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[01:53:26.647 --> 01:53:32.572]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[01:53:32.672 --> 01:53:36.435]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:53:36.615 --> 01:53:39.518]  And that's what PrisonPlanet.TV is designed to do.
[01:53:39.538 --> 01:53:47.705]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:53:47.945 --> 01:53:50.007]  What we see now is a war against reality.
[01:53:50.047 --> 01:53:51.088]  It's a war against the truth.
[01:53:51.448 --> 01:54:00.156]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[01:54:00.356 --> 01:54:02.798]  Visit InfoWarsNews.com today.
[01:54:03.018 --> 01:54:07.282]  Become a member, share your membership, and help take the info war to the next level.
[01:54:22.987 --> 01:54:24.508]  Big Brother.
[01:54:24.568 --> 01:54:26.669]  Mainstream media.
[01:54:26.709 --> 01:54:27.789]  Government cover-ups.
[01:54:28.329 --> 01:54:29.770]  Do you want answers?
[01:54:30.330 --> 01:54:31.130]  Well, so do we.
[01:54:32.191 --> 01:54:33.732]  We're the InfoWars.
[01:54:33.852 --> 01:54:36.613]  And I'm your host, Alex Jones.
[01:54:37.753 --> 01:54:39.734]  This is the Friday Worldwide Transmission.
[01:54:40.054 --> 01:54:43.396]  We're gonna go right to your calls in the next segment, part of the next, then...
[01:54:45.570 --> 01:54:56.566]  We'll get more into the incredible resources of North America locked up by the globalists to make all the other minerals and things around the world that they are mining in Africa and Australia worth even more.
[01:54:57.782 --> 01:55:01.564]  And why, strategically, are the globalists trying to keep the United States suppressed?
[01:55:01.965 --> 01:55:03.265]  There's undoubtedly going on.
[01:55:04.046 --> 01:55:14.412]  But, Kerry, and, well, Jim's first, and Chad, and Sue, and Chris, we'll get to all of you coming up in your different topics, wildcard topics, to take Dr. Begich in other directions.
[01:55:14.752 --> 01:55:18.735]  But the five, six minutes we've got left in this segment, what are the big future trends?
[01:55:19.255 --> 01:55:23.598]  Positive, negative, where do you see the establishment at right now in their worldview?
[01:55:23.878 --> 01:55:24.959]  What do you expect to unfold?
[01:55:26.192 --> 01:55:29.113]  I think, you know, this idea of mind effect certainly is a big one.
[01:55:30.033 --> 01:55:42.698]  We have the World Wide Internet, which we talked about in the last segment, but they're actually predicting, and a PBS special was the World Wide Mind, where every human mind was connected in the same way the Internet is connected today.
[01:55:44.218 --> 01:55:55.944]  Fundamentally, you know, I think we already are connected, you know, in some, in one sense, but I don't think we need government or private sector connecting all the brains in the world and hacking them.
[01:55:56.644 --> 01:56:06.109]  The idea of creating synthetic memory, the idea of networking all the minds in the world, this is a trend that I think we need to very carefully look at, and I think resist.
[01:56:06.209 --> 01:56:12.432]  I think the fact of the matter are there some places that even though we can go there, we should not go there, and this is one of them.
[01:56:12.452 --> 01:56:13.773]  The idea of trampling
[01:56:14.453 --> 01:56:32.586]  over free will trampling over over the mind and using mental disorders traumatic stress syndrome these kinds of things as the vehicle for doing that is fundamentally flawed and it's again it's a Trojan horse that enters our mind a Trojan horse that we need to really recognize
[01:56:34.127 --> 01:56:38.613]  And I don't think it needs to be an initiative that we should be spending a lot of time and effort on.
[01:56:38.653 --> 01:56:50.466]  I mean, figuring out how to protect people from these kinds of technologies is more fundamental, as we're not the only country in the world developing... Exactly, and they already, six, seven years ago, put passive MRI scanners...
[01:56:51.067 --> 01:56:52.728]  In airports to, quote, scan brains.
[01:56:53.088 --> 01:56:54.788]  So this is way down the line.
[01:56:55.228 --> 01:56:56.449]  They're just doing it.
[01:56:56.889 --> 01:57:01.591]  And how dare you, doctor, be so extreme as to say we shouldn't all have brain taps?
[01:57:02.051 --> 01:57:04.391]  Of course the government needs to read our minds.
[01:57:04.752 --> 01:57:05.772]  That's, that's freedom.
[01:57:06.750 --> 01:57:08.631]  You know, I think we need the opposite.
[01:57:08.651 --> 01:57:12.533]  I think we need cameras in every government office to see what's going on.
[01:57:12.813 --> 01:57:19.597]  I think we need microphones in every government office to know what's going on because these people work for us.
[01:57:20.297 --> 01:57:22.018]  They think we work for them.
[01:57:22.538 --> 01:57:24.560]  This thing is upside down.
[01:57:24.620 --> 01:57:27.482]  You want to get accountability in classrooms?
[01:57:27.502 --> 01:57:32.986]  Stick a camera in every classroom and give every parent the code to see what their teacher's doing every day.
[01:57:33.327 --> 01:57:35.328]  You want to see responsive government?
[01:57:35.728 --> 01:57:37.470]  Let's look at them.
[01:57:37.890 --> 01:57:39.972]  Turn the cameras the other direction.
[01:57:40.392 --> 01:57:42.254]  That's what we need in the United States.
[01:57:42.314 --> 01:57:43.655]  That's what we need in the world.
[01:57:43.955 --> 01:57:45.676]  We need whistleblower mechanisms.
[01:57:45.716 --> 01:57:47.698]  We need ways to get the truth out.
[01:57:48.258 --> 01:57:50.140]  And for it to be credibly dealt with.
[01:57:50.520 --> 01:57:58.747]  And, you know, your show has been one of the few voices in America over all these years that have been able to do that and be consistently correct.
[01:57:59.067 --> 01:58:00.709]  Because time proves all.
[01:58:00.989 --> 01:58:08.795]  You know, we've been in this a long time, you and I, and a lot of others, and we're still standing because the facts speak for themselves.
[01:58:08.835 --> 01:58:12.458]  And what you report, what I report, is based on that evidence.
[01:58:13.559 --> 01:58:19.583]  The stuff we're talking about today, much of it was in the book, Controlling the Human Mind, that you carry there at InfoWars.
[01:58:19.603 --> 01:58:28.229]  You know, this book is 250 source documents, most of it government and academic reports, showing the dark and the bright side of this technology.
[01:58:28.749 --> 01:58:34.653]  But it's up to us as individuals to take and maintain control of our minds and our information.
[01:58:34.673 --> 01:58:39.336]  You know, the Internet, Internet providers think that they own the information.
[01:58:39.376 --> 01:58:40.377]  This is upside down.
[01:58:40.417 --> 01:58:41.838]  Oh yeah, they're the real NSA.
[01:58:42.959 --> 01:58:43.859]  Uh, back in 60 seconds.
[01:58:43.940 --> 01:58:46.522]  It's about our information, about our lives.
[01:58:47.383 --> 01:58:47.643]  It is.
[01:58:47.663 --> 01:58:48.184]  Stay there, Doc.
[01:58:48.224 --> 01:58:48.664]  Back in 60 seconds.
[01:58:48.684 --> 01:58:49.005]  Great point.
[01:58:49.585 --> 01:58:50.646]  We'll be right back.
[01:58:51.547 --> 01:58:51.968]  Third hour.
[01:58:53.049 --> 01:58:57.013]  This is GCN, the Genesis Communications Radio Network.
[01:59:00.330 --> 01:59:04.915]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[01:59:05.055 --> 01:59:08.018]  Why do we have the highest cancer rates on the planet?
[01:59:08.178 --> 01:59:13.404]  The highest rates of diabetes, autism, and every other major disease.
[01:59:13.744 --> 01:59:15.386]  It all comes down to one thing.
[01:59:15.666 --> 01:59:16.968]  We are what we eat.
[01:59:17.288 --> 01:59:21.629]  Our food is devoid of nutrition and processed with poisons and additives.
[01:59:21.969 --> 01:59:25.931]  Our water is filled with toxic poisons and Big Pharma runoff.
[01:59:26.191 --> 01:59:28.512]  All of this has been engineered by design.
[01:59:28.752 --> 01:59:34.673]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:59:34.973 --> 01:59:37.714]  To learn more, visit Infowarshealth.com.
[01:59:37.934 --> 01:59:44.877]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[01:59:44.997 --> 01:59:46.317]  The fight against the new world
[01:59:46.357 --> 01:59:50.818]  The order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[01:59:51.038 --> 01:59:56.979]  When you visit InfoWarsHealth.com, be sure and check out the catalog, with nearly 400 life-changing products.
[01:59:57.219 --> 01:59:59.760]  And get free shipping when you sign up for AutoShip.
[02:00:03.301 --> 02:00:05.221]  Waging war on corruption.
[02:00:05.701 --> 02:00:08.482]  Alex Jones, on the GCM Radio Network.
[02:00:15.202 --> 02:00:19.363]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:20.043 --> 02:00:20.844]  You want answers?
[02:00:21.624 --> 02:00:22.524]  Well, so does he.
[02:00:23.164 --> 02:00:26.765]  He's Alex Jones on the GCN Radio Network.
[02:00:27.366 --> 02:00:31.447]  And now, live from Austin, Texas, Alex Jones.
[02:00:31.627 --> 02:00:35.748]  We're back live, ladies and gentlemen.
[02:00:37.229 --> 02:00:41.230]  Into the third hour, this is a short five-minute segment, 18-minute segment kind of, then a six-minute segment.
[02:00:41.250 --> 02:00:44.711]  We're going to your calls right now for Dr. Nick Baggage.
[02:00:47.119 --> 02:00:48.780]  You guys all have questions and comments.
[02:00:48.821 --> 02:00:49.781]  He can comment on them.
[02:00:49.841 --> 02:00:58.048]  Jim, in Maryland, you want to talk about the fact they're trying to get rid of our borders and then use the groups, I guess, as a political voting block.
[02:00:58.549 --> 02:00:59.910]  I want to get Begich's take on that.
[02:00:59.950 --> 02:01:00.711]  Go ahead and make your point.
[02:01:02.112 --> 02:01:03.713]  Yeah, hey, I just want to say something, Alex.
[02:01:03.733 --> 02:01:05.715]  This country is done.
[02:01:05.935 --> 02:01:11.340]  The thing I don't understand is I grew up in this country and you couldn't go to Japan and become Japanese.
[02:01:11.380 --> 02:01:12.801]  You couldn't go to China and be Chinese.
[02:01:13.516 --> 02:01:15.476]  But you can come to this country and become an American.
[02:01:15.917 --> 02:01:17.837]  And all these people, I'm going to go back to what C.L.
[02:01:17.857 --> 02:01:19.878]  Bryant said about, you know, give somebody their comfort.
[02:01:20.298 --> 02:01:21.798]  They don't want freedom, they want their comfort.
[02:01:22.558 --> 02:01:28.440]  And they're taking all these things from us, not letting Alaska use the resources there or the oils or whatever in this country.
