[00:00:02.017 --> 00:00:04.842]  Coast to Coast, direct from Austin.
[01:47:56.262 --> 01:47:58.683]  That's the way they're rolling this technology out.
[01:47:59.483 --> 01:48:03.264]  No, what they're going to do is they're going to record all this information and they're going to pass it on.
[01:48:03.324 --> 01:48:09.305]  Maybe they'll watch you constantly to get you to the point where you won't be able to self-drive your car.
[01:48:09.905 --> 01:48:15.806]  Maybe they'll watch you constantly and the minute you go one mile an hour over the speed limit, it'll report it to the highway patrol.
[01:48:15.926 --> 01:48:18.347]  That'd be one way to get you out of your car pretty quickly, wouldn't it?
[01:48:19.007 --> 01:48:23.228]  Maybe they'll report the fact that you're pulling too many G's as you're going around the corner.
[01:48:23.268 --> 01:48:25.488]  Maybe they'll report that to the insurance company.
[01:48:26.650 --> 01:48:33.793]  But the biggest concern is what's going to happen with this vehicle-to-vehicle communication if you're in a situation where there's an accident.
[01:48:34.393 --> 01:48:44.117]  And as I pointed out, we talked about this on the Nightly News last week, an article from Wired Magazine talking about the ethics and the ethics settings in a robotics car.
[01:48:45.177 --> 01:48:53.481]  Well, they say, perhaps you've got an accident coming and the cars start talking to each other about what they're going to do, how they're going to handle this accident.
[01:48:53.521 --> 01:48:56.922]  If somebody has to be sacrificed, who are they going to sacrifice?
[01:48:57.483 --> 01:49:01.444]  What kind of liability does this then create for the automobile companies?
[01:49:01.525 --> 01:49:02.085]  Well, of course,
[01:49:03.092 --> 01:49:08.514]  One of the ways that they can back out of that liability is by giving you control over the ethical settings.
[01:49:08.574 --> 01:49:15.177]  Are you going to work out that you value your life over all other lives and other cars?
[01:49:15.297 --> 01:49:20.259]  Or are you going to say that you want the cars to work out and minimize the overall total loss of life?
[01:49:20.319 --> 01:49:28.503]  Or maybe you'll do something like set it up so that whoever is younger, maybe they can determine that by the weight of the people in the car.
[01:49:28.563 --> 01:49:28.963]  Who knows?
[01:49:30.233 --> 01:49:33.677]  The issue is that you're turning a lot of control over the cars.
[01:49:33.917 --> 01:49:38.202]  Google now has prototypes that they're running in various areas.
[01:49:39.195 --> 01:49:40.156]  Have no steering wheel.
[01:49:40.816 --> 01:49:41.556]  Have no brakes.
[01:49:42.077 --> 01:49:44.198]  It's not the sort of situation that they're assisting you.
[01:49:44.258 --> 01:49:49.981]  I'm all for assisting people if it can be controlled and kept under control.
[01:49:50.001 --> 01:50:02.108]  Of course, many of us believe that that was possibly a way that people can be suicided or killed by accident if somebody hacks into your car.
[01:50:02.188 --> 01:50:08.192]  And let's say they control the steering because now we have cars that are capable of staying within a lane
[01:50:08.832 --> 01:50:17.897]  If they're in cruise control mode, also making sure that they keep the appropriate distance between them and the car in front of them if they're in cruise control mode.
[01:50:17.937 --> 01:50:24.800]  So there's a lot of control that is gradually being turned over, but that's going to turn into a tsunami.
[01:50:25.221 --> 01:50:31.644]  They're removing legal limits and they're going to start requiring that we buy this extra equipment for vehicle-to-vehicle communication.
[01:50:31.664 --> 01:50:34.866]  As I pointed out in the last segment, if you know anything about what's
[01:50:35.686 --> 01:50:45.938]  happening in the Internet of Things, where they have appliances and smart homes talking to each other, how easily those things are hacked, whether it's a refrigerator, whether it's your intelligent light bulbs.
[01:50:46.439 --> 01:50:48.842]  That is something you should be very concerned about.
[01:50:49.122 --> 01:50:55.610]  But I'm very concerned about the fact that the government would have total control over our transportation.
[01:50:56.909 --> 01:50:59.412]  Look at what they've done at the airports.
[01:50:59.492 --> 01:51:02.196]  Do you really want that to happen on the highways?
[01:51:02.396 --> 01:51:05.160]  And they're working it out, gradually bringing it on.
[01:51:05.180 --> 01:51:06.301]  You should be aware of that.
[01:51:06.642 --> 01:51:07.383]  Stay on top of it.
[01:51:07.403 --> 01:51:08.003]  We'll be right back.
[01:51:09.844 --> 01:51:12.746]  This hour brought to you by InfidelBodyArmor.com.
[01:51:12.806 --> 01:51:16.548]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:16.588 --> 01:51:20.070]  With prices starting at just $374.99 and ships free.
[01:51:20.290 --> 01:51:22.691]  Get yours at InfidelBodyArmor.com.
[01:51:22.771 --> 01:51:24.052]  Just won't quit.
[01:51:24.692 --> 01:51:26.773]  Hi, Ted Anderson with Midas Resources.
[01:51:27.033 --> 01:51:31.556]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:31.716 --> 01:51:33.297]  Get our 10 Reasons book free.
[01:51:33.497 --> 01:51:33.777]  Call 800-686-2237.
[01:51:33.797 --> 01:51:33.977]  That's 800-686-2237.
[01:51:39.813 --> 01:51:43.914]  Are you happy doing your laundry with perfume detergents that irritate your skin?
[01:51:44.174 --> 01:51:48.575]  Are you happy washing your hands with stinking fragrances that gives your skin rashes?
[01:51:48.895 --> 01:51:52.316]  Are you happy paying new higher prices for smaller boxes?
[01:51:52.996 --> 01:52:04.218]  Find your happiness today with our 1 to 4 year supply of Pure Soaps or our 1 to 2 month sampler with Bar Soap, Shampoo, Laundry and Dish Soap at 5starsoap.com.
[01:52:04.838 --> 01:52:05.878]  You deserve the best.
[01:52:06.378 --> 01:52:08.699]  Happiness is 5starsoap.com.
[01:52:09.139 --> 01:52:12.922]  Hey folks, this is Larry Crisp for babyboomerbackupplan.com.
[01:52:13.142 --> 01:52:15.905]  I'm sure you know, this economy sucks!
[01:52:16.365 --> 01:52:22.009]  We all realize that the American economy is tremendously unstable right now and will likely get much worse.
[01:52:22.270 --> 01:52:31.157]  There's monumental debt, government bailouts, stock and real estate bubbles that are primed to pop at any moment, which can flush away most or all of your retirement savings.
[01:52:31.417 --> 01:52:34.039]  This type of movement has enormous consequences.
[01:52:34.299 --> 01:52:39.402]  Virtually zero sectors of the economy are hiring and workforce participation is at record lows.
[01:52:39.722 --> 01:52:42.364]  Financial trouble is right here at our doorstep.
[01:52:42.604 --> 01:52:48.268]  But if you move right now and develop a backup plan immediately, this could be the most profitable time of your life.
[01:52:48.728 --> 01:52:53.952]  Proportionally, more millionaires were created during the Great Depression than at any time in our history.
[01:52:54.292 --> 01:52:58.317]  Get my free report at babyboomerbackupplan.com or call 888-507-8789 for my free report.
[01:52:58.337 --> 01:53:00.279]  888-507-8789 and prepare to profit as history repeats itself.
[01:53:10.011 --> 01:53:14.914]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[01:53:14.975 --> 01:53:17.656]  Ohio's governor declaring a state of emergency.
[01:53:17.676 --> 01:53:24.441]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[01:53:24.701 --> 01:53:27.583]  If there's a water emergency, will you be prepared?
[01:53:27.603 --> 01:53:30.626]  Panicked residents forming long lines throughout the day.
[01:53:30.646 --> 01:53:32.647]  We're here at a supermarket in Toledo.
[01:53:32.667 --> 01:53:35.529]  You can see the shelves empty where water once was.
[01:53:35.589 --> 01:53:41.092]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[01:53:41.312 --> 01:53:44.794]  Water which will not be available at your local grocery store.
[01:53:44.814 --> 01:53:47.816]  There's a mad dash on right now to stock up on supplies.
[01:53:47.916 --> 01:53:52.198]  The ProPure ProOne G2.0 water filtration system is a must-have.
[01:53:52.338 --> 01:53:54.999]  For every modern independently minded household.
[01:53:55.239 --> 01:53:58.280]  Protect your family's safety during an emergency.
[01:53:58.440 --> 01:54:05.442]  Go to Infowarsstore.com today to purchase your ProPure Pro1 G2.0 water filtration system or call 1-888-253-3139.
[01:54:27.196 --> 01:54:29.178]  Welcome back to the Alex Jones Show, I'm David Knight.
[01:54:29.719 --> 01:54:37.626]  We're going to be talking to Stan Deo in the next hour, and he's going to be talking to us about the recent increase in earthquakes.
[01:54:37.726 --> 01:54:49.015]  Now, over the weekend, besides the San Francisco earthquake, we also had a scare about the Iceland volcano, a volcano named Bardarbunga.
[01:54:49.858 --> 01:54:51.059]  If I'm pronouncing that correctly.
[01:54:51.939 --> 01:55:01.563]  At first, on Saturday, the Icelandic Meteorological Office said that the volcano had experienced a sub-glacial eruption, and that there were earthquakes going on there.
[01:55:01.603 --> 01:55:07.665]  They raised it to a red alert on Sunday, then they have now lowered it to a level orange alert.
[01:55:08.366 --> 01:55:18.330]  And they point out, and you might remember this, just about four years ago, 2010, there was an eruption of another volcano, which I have no way of pronouncing that, so we'll just
[01:55:18.530 --> 01:55:19.051]  We're good to go.
[01:55:39.073 --> 01:55:50.686]  If this new volcano were to erupt, it would not necessarily produce a high ash column like that one did, so the likelihood of interruption of transatlantic and European air travel, they said, remains low.
[01:55:50.706 --> 01:55:56.052]  They're still concerned about road restrictions in the area, and this is something that we've seen in Yellowstone as well.
[01:55:57.008 --> 01:56:05.414]  We've seen in Yellowstone that there has been a movement in the underground collection, the magma, the lava underneath the ground.
[01:56:05.734 --> 01:56:06.474]  It has swelled.
[01:56:06.494 --> 01:56:08.336]  It's concerned them.
[01:56:08.356 --> 01:56:11.438]  We've also had a road get melted in Yellowstone.
[01:56:11.498 --> 01:56:21.805]  And, of course, Yellowstone, Iceland, around that area, as well as New Zealand, are three areas in the world where they have this kind of geothermal activity that's right near the surface.
[01:56:21.845 --> 01:56:26.127]  And, of course, Yellowstone is by far and away bigger than Rotorua
[01:56:27.008 --> 01:56:27.909]  I don't
[01:56:47.372 --> 01:56:51.357]  Now just in San Francisco alone they're saying that this is the U.S.
[01:56:51.397 --> 01:57:01.449]  Geological Service is saying that there is a 54% chance of a magnitude 5.0 quake in the Bay Area within the next seven days as an aftershock.
