[00:00:00.049 --> 00:00:01.613]  The Alex Jones Show.
[01:55:43.353 --> 01:55:50.236]  I think the globalists and the Obama administration have figured out that straight frontal attack on gun rights is not going to apply.
[01:55:50.736 --> 01:55:55.998]  So it looks to me like what they're doing, first they want to get them registered, and this is how the UN treaty outlines that it should be done as well.
[01:55:56.018 --> 01:56:07.723]  You need a national control list of all the weapons, who owns all the weapons, what type of weapons, what type of ammunition, and just like all dictatorships throughout history, once they have the guns registered is when they'll come for the guns.
[01:56:07.763 --> 01:56:09.224]  So the first step will be registering
[01:56:09.524 --> 01:56:12.646]  That's why you saw this huge push for the expansion of the background checks.
[01:56:12.886 --> 01:56:14.407]  They don't care about background checks.
[01:56:14.468 --> 01:56:16.809]  In fact, they love it when a nut job goes and shoots somebody.
[01:56:16.829 --> 01:56:17.109]  Of course.
[01:56:17.830 --> 01:56:21.652]  They want a list of everybody who owns weapons so that they can come and confiscate it.
[01:56:21.672 --> 01:56:29.378]  And by the way, the Violence Policy Center, the Brady Center, the Austin Proteum Mayor, Mike Martinez said in speeches, we're going to register and then we're going to confiscate their guns.
[01:56:30.018 --> 01:56:34.341]  And then he laughed, he laughed at the gun owners and said, yeah, we are coming for your guns.
[01:56:34.741 --> 01:56:36.983]  Just like Gruber, they love to let us know.
[01:56:39.133 --> 01:56:43.774]  Yeah, so if people don't fight back, there's a serious, serious struggle ahead for gun rights.
[01:56:43.874 --> 01:56:50.336]  But I think the globalists have realized now that Americans aren't going to sit back and take an attack on gun rights lightly.
[01:56:50.556 --> 01:56:53.377]  So they're trying to sell it as, you know, just background checks.
[01:56:53.417 --> 01:56:55.097]  Who could be opposed to more background checks?
[01:56:55.137 --> 01:57:01.398]  And they want to chip away at it, little by little, until they can exploit a crisis to come out and grab them all after they're registered.
[01:57:01.619 --> 01:57:02.119]  That's right.
[01:57:02.759 --> 01:57:03.539]  Great points.
[01:57:03.839 --> 01:57:07.180]  Chad in Washington, you're on the air with Alex Newman of the New American Magazine.
[01:57:08.840 --> 01:57:12.322]  Oh yeah, the last caller basically asked, which I was going to ask.
[01:57:12.883 --> 01:57:15.384]  I just was hoping he could explain a little bit more.
[01:57:15.525 --> 01:57:25.191]  I don't remember who said it, but somebody was saying if a state doesn't really comply or the populace doesn't comply, then they'll send in the U.N.
[01:57:25.231 --> 01:57:28.793]  troops pretty much to disarm people.
[01:57:28.833 --> 01:57:30.455]  I was hoping he could just explain a little bit about that.
[01:57:30.475 --> 01:57:31.775]  Well, that's after the Civil War.
[01:57:32.336 --> 01:57:35.338]  See, first they destabilize the country, then they send the U.N.
[01:57:35.358 --> 01:57:36.499]  in to mop up later.
[01:57:36.579 --> 01:57:36.759]  Alex?
[01:57:37.898 --> 01:57:42.219]  You know, people think it's ridiculous the idea that UN troops might someday be in the United States.
[01:57:42.299 --> 01:57:43.659]  It's not ridiculous at all.
[01:57:43.939 --> 01:57:52.702]  And if you look at what the UN troops are doing around the world, now I've written on this extensively because it, in my opinion, it's one of the worst atrocities going on in the world and nobody's paying attention to it.
[01:57:52.962 --> 01:57:59.343]  These UN peacekeeping troops are systematically raping, slaughtering, and pillaging the populations they're supposed to be protecting.
[01:57:59.383 --> 01:58:06.765]  It doesn't matter if you're looking in Haiti, the Ivory Coast, Sudan, Somalia, the Congo, any place where you find UN peacekeeping.
[01:58:08.006 --> 01:58:19.374]  Literally being a news channel for 22 years, 20 years on air, no army in modern history has been more villainous, larcenous, murderous than the UN so-called peacekeepers.
[01:58:19.715 --> 01:58:21.176]  I mean, it is an army of evil.
[01:58:22.009 --> 01:58:22.249]  It is.
[01:58:22.589 --> 01:58:23.850]  It's mind-boggling.
[01:58:23.910 --> 01:58:25.911]  And the media doesn't want to pay any attention to it.
[01:58:26.171 --> 01:58:29.393]  But the idea that they would be in the States is not as ridiculous as it sounds.
[01:58:29.413 --> 01:58:29.893]  Look at the U.N.
[01:58:29.953 --> 01:58:31.714]  and sex trafficking of kids and women.
[01:58:32.054 --> 01:58:33.114]  They're the main driver of that.
[01:58:33.335 --> 01:58:35.135]  Do five more minutes with us if you can, Alex.
[01:58:35.376 --> 01:58:37.016]  And then we've got Gerald Cilente coming up.
[01:58:37.036 --> 01:58:38.137]  We've got the little no-man's land.
[01:58:38.437 --> 01:58:40.018]  Five minutes at some stations here at the start.
[01:58:40.298 --> 01:58:40.898]  More calls.
[01:58:41.378 --> 01:58:44.820]  Alex Newman, then Gerald Cilente with a first look at the trends of 2015.
[01:58:44.880 --> 01:58:49.783]  Thank you for listening to GCN.
[01:58:51.730 --> 01:58:54.012]  Visit GCNlive.com today.
[01:58:57.915 --> 01:58:58.916]  The experts are clear.
[01:58:59.236 --> 01:59:06.202]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[01:59:06.342 --> 01:59:12.608]  But I go further with Super Nascent Iodine X2 from Infowarslife.com.
[01:59:12.628 --> 01:59:16.171]  50% stronger than our original and revolutionary Nascent Iodine formula.
[01:59:16.331 --> 01:59:20.234]  Coming from a deep earth crystal source that no other supplier has.
[01:59:20.554 --> 01:59:25.598]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[01:59:25.878 --> 01:59:26.779]  Not our iodine.
[01:59:26.879 --> 01:59:33.023]  It comes from over 200 million year old crystal salt deposits and is tested and proven to be completely pure.
[01:59:33.244 --> 01:59:35.145]  Visit InfoWarsLife.com today.
[01:59:35.265 --> 01:59:36.626]  See the informational videos.
[01:59:36.846 --> 01:59:38.668]  Read the information there compiled.
[01:59:38.808 --> 01:59:43.251]  And for a limited time, when you use promo code NOW at checkout, you get an additional
[01:59:43.291 --> 01:59:45.612]  You're listening to the Alex Jones Show!
[02:00:13.871 --> 02:00:14.512]  Big Brother.
[02:00:15.192 --> 02:00:16.213]  Mainstream media.
[02:00:16.954 --> 02:00:18.055]  Government cover-ups.
[02:00:18.716 --> 02:00:19.516]  You want answers?
[02:00:20.297 --> 02:00:21.178]  Well, so does he.
[02:00:21.198 --> 02:00:25.502]  He's Alex Jones on the GCN Radio Network.
[02:00:26.022 --> 02:00:30.086]  And now, live from Austin, Texas, Alex Jones.
[02:00:34.829 --> 02:00:36.590]  Alex Newman of the newamericanmagazine.com.
[02:00:36.650 --> 02:00:42.512]  I'm going to take a few final calls for you right now, but any other points you want to make about the U.N.
[02:00:42.612 --> 02:00:46.114]  Treaty, a little Christmas gift that Obama says he'll implement by fiat.
[02:00:47.924 --> 02:00:54.566]  Yeah, one thing that I think is important for people to understand, the UN is more of a tool of the globalists than a danger in and of itself.
[02:00:54.926 --> 02:01:01.669]  But with that said, withdrawing from the United Nations and defunding the United Nations would set the globalists back decades.
[02:01:02.069 --> 02:01:07.151]  They're thinking to use the United Nations as the nucleus of this global tyranny that they're trying to impose.
[02:01:07.171 --> 02:01:08.091]  And they're doing it on all
[02:01:08.331 --> 02:01:10.452]  It's a good goal for all of us to aspire to.
[02:01:10.492 --> 02:01:12.973]  We need to educate our communities about the danger of the UN.
[02:01:35.663 --> 02:01:40.626]  And we can use that momentum to defund and then withdraw from the dictator's club.
[02:01:41.867 --> 02:01:42.948]  And that's what it is.
[02:01:43.588 --> 02:01:45.149]  That's what really exposes the UN.
[02:01:45.169 --> 02:01:47.130]  They never criticize dictators and horrible regimes.
[02:01:47.150 --> 02:01:59.298]  It's always Christians, family groups, private property, and then it's a bunch of corrupt billionaires on top of it, like George Soros, telling someone that makes $100,000 a year how they're a greedy pig.
[02:02:00.419 --> 02:02:03.221]  Leon in Utah, thanks for holding your own the year with Alex Newman.
[02:02:04.690 --> 02:02:05.651]  Hey, Alex.
[02:02:05.692 --> 02:02:09.177]  Hey, Mr. Newman and fellow patriotic citizen.
[02:02:09.848 --> 02:02:13.489]  I have a few things that I want to just point out real quick.
[02:02:13.670 --> 02:02:16.711]  I mean, what are we supposed to do, guys?
[02:02:16.811 --> 02:02:17.571]  What's the plan?
[02:02:17.611 --> 02:02:29.435]  I mean, overall, we can see that things are, you know, they're expanding in a way that's beyond our comprehension in terms of they want to just, you know, knock on our doors and say, hand over your guns, you know?
[02:02:29.475 --> 02:02:38.559]  We know that people are going to stand their grounds, and we know that, you know, people are going to defend themselves, and it's going to be a bloodbath, to be honest with you.
[02:02:39.575 --> 02:02:47.279]  It's something that we all have to understand, and many people, I feel like they lack discipline because they don't listen.
[02:02:47.339 --> 02:02:50.100]  They're not aware of the things that are going on around us.
[02:02:50.160 --> 02:02:58.624]  I mean, just a couple of days ago, I guess, you know, Russia, or even today, they're threatening that, you know, they're saying that America's sounding off the drum for World War III.
[02:02:58.644 --> 02:03:03.105]  I mean, you can obviously tell that things are, they're not right here.
[02:03:03.606 --> 02:03:06.347]  And I mean, we know that violent protests take us nowhere.
[02:03:06.986 --> 02:03:11.551]  Um, and you know, they obviously don't agree with, uh, self protection.
[02:03:11.991 --> 02:03:13.913]  And, uh, so what, what, what's the plan?
[02:03:13.953 --> 02:03:21.241]  What do we, what kind of action are we supposed to take aside from petitioning and, you know, and, uh, you know, protests?
[02:03:21.341 --> 02:03:23.123]  What, what, what, what's the answer here?
[02:03:25.205 --> 02:03:26.246]  Tell me what they can do.
[02:03:27.166 --> 02:03:29.507]  I always say, first of all, resist calls for violence.
[02:03:29.807 --> 02:03:34.369]  Most of the time, those are probably going to be coming from federal provocateurs and globalists anyways.
[02:03:34.489 --> 02:03:36.690]  Resist calls to this divide and conquer.
[02:03:36.710 --> 02:03:37.631]  It's not about race.
[02:03:37.711 --> 02:03:39.092]  It's not about class.
[02:03:39.152 --> 02:03:40.092]  It's not about any of these things.
[02:03:40.132 --> 02:03:46.215]  It's about globalist criminals versus the people of the United States, their liberties, and all that is right and good in the world.
[02:03:46.595 --> 02:03:49.376]  Now, in terms of what to do, we have a lot of tools available to us.
[02:03:49.436 --> 02:03:51.517]  One of the most important is educating our communities.
[02:03:51.557 --> 02:03:52.758]  We still have our free speech.
[02:03:52.978 --> 02:03:53.499]  We're good to go.
[02:04:04.505 --> 02:04:04.945]  That's right.
[02:04:04.965 --> 02:04:15.170]  If the people become motivated and highly active and know what's happening, if all of you become media folks in your own area, or activists, or jury activists, whatever the case is, there's no way the globalists can be successful.
[02:04:15.190 --> 02:04:16.230]  If you just point people
[02:04:31.537 --> 02:04:38.546]  At New American Magazine, or InfoWars.com, or WorldNetDaily.com, or PrisonPlanet.com, or DrudgeReport.com.
[02:04:38.806 --> 02:04:41.950]  Not that any of us are perfect, but we're promoting basic information.
[02:04:42.901 --> 02:04:50.603]  Thomas Jefferson said that if you've got an informed public and you've got free information, and you've got good information, that tyranny will vanish like phantoms at dawn.
[02:04:51.303 --> 02:04:52.083]  That's what's happening.
[02:04:52.103 --> 02:04:53.423]  And we're starting to see a lot of victories.
[02:04:53.963 --> 02:04:55.864]  Congress has a 7% approval rating.
