[00:00:01.510 --> 00:00:02.671]  Coast to coast.
[01:49:19.147 --> 01:49:31.610]  We've got our own problems here in Wyoming, down at the base in Cheyenne, Fort Warren, and then the fact that they came from Idaho.
[01:49:31.630 --> 01:49:37.572]  It's just very interesting, and it's just another PSYOP as far as I'm concerned.
[01:49:38.388 --> 01:49:39.409]  All right, very interesting point.
[01:49:39.429 --> 01:49:47.733]  We're going to take one more call after break, or right now, and then come back from break with John Rappaport of nomorefakenews.com, who's riding shotgun with me here today.
[01:49:49.553 --> 01:49:58.098]  Pat Tillman didn't like them growing opium and guarding it, and didn't like the fact they were doing photo ops, and were working with some of the Al-Qaeda, Taliban, but not the others.
[01:49:58.898 --> 01:50:02.720]  And now all that's come out, so I don't want to put him in the same area as this guy.
[01:50:03.460 --> 01:50:09.525]  Uh, Pat Tillman was an amazing guy, making five million dollars a year, turned it all loose, because he thought America was under attack.
[01:50:10.426 --> 01:50:12.888]  Uh, and then he went over there and found it was a bigger fraud and got upset.
[01:50:13.268 --> 01:50:14.769]  Totally different person than this guy.
[01:50:15.430 --> 01:50:19.373]  Uh, let's talk to, um, Max in Idaho real quick.
[01:50:19.413 --> 01:50:21.715]  Says mother-in-law is friends with family, knows parents.
[01:50:22.135 --> 01:50:23.756]  Max, what's your take on all this, briefly?
[01:50:25.498 --> 01:50:27.779]  Uh, this isn't Max, this is his mother-in-law.
[01:50:28.560 --> 01:50:29.541]  Okay, just says Max.
[01:50:29.921 --> 01:50:30.602]  Okay, fine, go ahead.
[01:50:30.622 --> 01:50:32.163]  And I know, I know both parents.
[01:50:33.697 --> 01:50:35.058]  Okay, so what's your take on this then?
[01:50:36.399 --> 01:50:37.460]  You know, I really don't know.
[01:50:37.480 --> 01:50:40.422]  I know that they're wonderful people.
[01:50:40.442 --> 01:50:56.833]  I believe that Bo's father grew a beard and began to speak Arabic right after Bo was captured because he, I think there was nothing more than just he wanted to support his father.
[01:50:56.853 --> 01:50:58.094]  So he was doing it through solidarity.
[01:50:58.134 --> 01:50:58.735]  Stay there, ma'am.
[01:50:58.775 --> 01:50:59.355]  Don't hang up.
[01:50:59.555 --> 01:51:00.456]  What's your name, ma'am?
[01:51:02.300 --> 01:51:03.962]  Okay, Susan, stay there.
[01:51:04.262 --> 01:51:06.404]  And then we're going to get right, we're going to ask you a question as well.
[01:51:06.765 --> 01:51:07.786]  And then that's it.
[01:51:07.846 --> 01:51:10.168]  I got to stop taking calls.
[01:51:24.782 --> 01:51:28.883]  The best free fuel stoves on the market for disasters and survival are SilverFire.
[01:51:29.123 --> 01:51:35.625]  It's clean cook stove technology allows you to pasteurize emergency drinking water, cook a meal, or sanitize your cookware with just twigs.
[01:51:35.825 --> 01:51:36.165]  A U.S.
[01:51:36.205 --> 01:51:40.246]  veteran-owned company, SilverFire's mission is emergency and recreation cooking products.
[01:51:40.446 --> 01:51:47.228]  Made of quality stainless steel, SilverFire's wide line of indoor and outdoor models range from solo backpack models to large family units.
[01:51:47.448 --> 01:51:49.069]  Cook cleanly and for free!
[01:51:49.229 --> 01:51:51.589]  Get yours today at SilverFire.us.
[01:51:51.690 --> 01:51:52.490]  That's SilverFire.us.
[01:51:58.340 --> 01:52:00.001]  Curious about what comes next?
[01:52:00.761 --> 01:52:06.963]  Next is the feeling of vulnerability you get after you arrive home to discover your house has been ransacked by burglars.
[01:52:07.463 --> 01:52:10.484]  Fool the bad guys with a new improved fake TV.
[01:52:10.824 --> 01:52:11.685]  You asked for it.
[01:52:11.985 --> 01:52:12.665]  We listened.
[01:52:12.965 --> 01:52:17.107]  And we made our new fake TV three times brighter than our previous model.
[01:52:17.307 --> 01:52:20.928]  The brightness of our new fake TV is equivalent to a 40-inch TV.
[01:52:21.388 --> 01:52:26.150]  It simulates the color and motion of a real TV while you're away from home.
[01:52:26.710 --> 01:52:32.832]  And when burglars think someone is home watching television, they're likely to pass your house and move on to an easier target.
[01:52:33.172 --> 01:52:37.593]  The new, brighter Fake TV is only $39.95 and includes free shipping.
[01:52:37.973 --> 01:52:40.654]  Go to faketv.com or call 1-877-5-FAKE-TV.
[01:52:40.714 --> 01:52:41.014]  That's 877-532-5388.
[01:52:41.074 --> 01:52:42.095]  Or go to faketv.com.
[01:52:42.275 --> 01:52:42.995]  Fake TV.
[01:52:43.515 --> 01:52:44.355]  The burglar deterrent.
[01:52:53.732 --> 01:52:56.314]  Silver has always been nature's very own antibiotic.
[01:52:56.454 --> 01:53:00.457]  And only one system allows you to generate an endless supply of natural silver solutions.
[01:53:00.757 --> 01:53:01.978]  Silverlungs.com.
[01:53:02.158 --> 01:53:04.639]  You'll find no wild claims or pseudoscience.
[01:53:04.819 --> 01:53:07.621]  Just a lifetime of nano-sized pure silver solutions.
[01:53:07.821 --> 01:53:09.963]  The Silverlungs generator allows you to make your own.
[01:53:10.183 --> 01:53:11.924]  So stop paying for silver solutions.
[01:53:12.084 --> 01:53:17.408]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:53:17.648 --> 01:53:21.310]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[01:53:21.451 --> 01:53:22.952]  That's Silverlungs.com.
[01:53:23.712 --> 01:53:28.636]  Gentlemen, in search of a million-dollar smile that'll make them take notice, I mean really get their attention?
[01:53:29.016 --> 01:53:29.937]  Then get the mud!
[01:53:30.377 --> 01:53:31.338]  My Magic Mud.
[01:53:31.778 --> 01:53:36.302]  The fluoride-free whitener with no chemicals, additives, GMOs, or bad taste.
[01:53:36.722 --> 01:53:37.683]  And safe to swallow.
[01:53:38.143 --> 01:53:43.747]  My Magic Mud detoxifies, reduces sensitivity, cleans and strengthens your teeth while it whitens.
[01:53:44.148 --> 01:53:46.569]  Comes as a powder for pure whitening power.
[01:53:46.950 --> 01:53:48.951]  Start looking good for that special someone.
[01:53:49.352 --> 01:53:50.372]  Get the mud now.
[01:53:50.753 --> 01:53:51.913]  MyMagicMud.com
[01:53:53.278 --> 01:53:55.219]  Hi, Ted Anderson with Midas Resources.
[01:53:55.460 --> 01:53:59.982]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:54:00.162 --> 01:54:01.723]  Get our 10 Reasons book free.
[01:54:01.923 --> 01:54:02.184]  Call 800-686-2237.
[01:54:02.204 --> 01:54:02.404]  That's 800-686-2237.
[01:54:43.496 --> 01:54:47.017]  By the way, I haven't gotten to any of the aftermath of Bilderberg 2014.
[01:54:47.057 --> 01:54:48.298]  A lot of important intel.
[01:54:48.778 --> 01:54:51.419]  I was on Coast to Coast AM last night, breaking some of that down.
[01:54:51.799 --> 01:54:54.220]  John Rappaport, I said, what do you want to get into today?
[01:54:54.280 --> 01:54:55.461]  Some wildcard issue.
[01:54:55.481 --> 01:55:03.424]  And he goes, free energy or other forms of alternative energy that are being suppressed while they prepare to cut off our old forms of energy.
[01:55:04.424 --> 01:55:06.166]  And he's really got a lot of intel on that.
[01:55:06.186 --> 01:55:09.649]  We're going to spend a lot of the next hour on that subject.
[01:55:10.009 --> 01:55:17.095]  If you go up to DrudgeReport.com, it's now scrolled down to the bottom right-hand side, you can find an article that we put out last night.
[01:55:17.815 --> 01:55:24.161]  And it says, in the U.S., four major news networks, zero Bilderberg 2014 coverage.
[01:55:24.701 --> 01:55:26.343]  Only some CNBC coverage.
[01:55:27.679 --> 01:55:28.439]  Drudge covered it.
[01:55:29.240 --> 01:55:30.220]  InfoWars covered it.
[01:55:30.240 --> 01:55:31.380]  WorldNetDaily covered it.
[01:55:31.840 --> 01:55:33.761]  A whole bunch of European newspapers covered it.
[01:55:34.541 --> 01:55:37.202]  But no news in the U.S.
[01:55:38.243 --> 01:55:39.503]  other than one cable network.
[01:55:40.043 --> 01:55:42.644]  And that's because people want to know about business, so it was business news.
[01:55:43.845 --> 01:55:49.587]  And it's just incredible that not even Fox News would cover this.
[01:55:51.627 --> 01:55:52.127]  Last year
[01:55:54.048 --> 01:55:58.233]  Napolitano did cover it when he was filling in on one of the shows on Fox Business.
[01:55:59.595 --> 01:56:02.298]  So, again, that's why they're becoming obsolete.
[01:56:03.660 --> 01:56:10.989]  It's because they won't talk about world leaders meeting in secret, when the world leaders brag in their own minutes and told German news that they're more powerful than Davos.
[01:56:11.912 --> 01:56:13.633]  So I'm going to get Rappaport's take on that.
[01:56:14.213 --> 01:56:16.414]  John Rappaport coming up, riding shotgun with us.
[01:56:17.035 --> 01:56:20.356]  Briefly here, going back to Susan, says she knows the family.
[01:56:20.957 --> 01:56:28.340]  Any other points you'd like to make on this whole situation with the so-called, you know, prisoner of war release, Bo Bergdahl.
[01:56:28.360 --> 01:56:28.721]  Go ahead.
[01:56:30.221 --> 01:56:33.303]  Well, my take on it, I've known the kid since he was a little boy.
[01:56:33.323 --> 01:56:35.364]  I've known Bob and Jamie forever.
[01:56:36.545 --> 01:56:38.906]  My daughter went to school with Bo.
[01:56:39.546 --> 01:56:40.867]  He was just nothing more than a
[01:56:41.596 --> 01:56:47.561]  And I think that he just wandered off because I think he got over there and he was scared.
[01:56:48.041 --> 01:56:48.902]  He didn't want to be there.
[01:56:48.922 --> 01:56:51.344]  I think it was very innocent.
[01:56:52.345 --> 01:57:05.275]  I think he was brainwashed as far as I'm concerned because if you knew the valley that we were all raised in, it's a very simple valley and there's nothing to be scared of to be raised there.
[01:57:05.735 --> 01:57:08.818]  You're just raised and the boys either go off to service or they go to college.
[01:57:10.635 --> 01:57:18.080]  And Bo decided to go to the service and he got caught up in something that he wasn't prepared for.
[01:57:18.820 --> 01:57:21.182]  And I think it's nothing more or nothing less than that.
[01:57:22.290 --> 01:57:36.419]  Ma'am, I'd like to put you on hold, and I believe you who you say you are, but check that as a journalist to make sure it's on record, and have you on the nightly news tonight to talk about the family, to talk about the town, and to reach out to the family.
[01:57:36.439 --> 01:57:45.145]  Because I'm saying, he could have been a deep cover agent, could be a hero infiltrating, could be what Pchenik says, you know, deserting, and, you know, off the reservation.
[01:57:45.425 --> 01:57:46.926]  Could have been grabbed, we don't know.
[01:57:47.327 --> 01:57:51.930]  It's just, I don't believe anything comes out of Obama's mouth, and I don't know why they bring all this out now.
[01:57:53.512 --> 01:57:54.953]  It's a very sophisticated question.
[01:57:55.014 --> 01:57:56.035]  I'd like to get the truth out.
[01:57:56.535 --> 01:57:58.918]  So if you can reach out to the family for us, I'd appreciate that.
[01:57:58.938 --> 01:58:08.951]  But I'm going to put you on hold, and if you do that, I'd like to get your name and number, and see if we can have you, you know, go public and document you are who you say you are, so that we can get you to come on the Nightly News tonight, okay?
[01:58:08.971 --> 01:58:10.253]  Thank you so much.
[01:58:10.313 --> 01:58:11.034]  Please don't hang up.
[01:58:13.206 --> 01:58:13.927]  So there you go, folks.
[01:58:13.947 --> 01:58:15.348]  We're just seeking the truth on this.
[01:58:15.828 --> 01:58:19.512]  With all the fake stuff we've seen put out, it's just something isn't adding up.
[01:58:19.872 --> 01:58:23.676]  In closing on that subject, what do you make of what she just said, John Rappaport?
[01:58:26.260 --> 01:58:26.961]  You bet!
[01:58:44.919 --> 01:58:47.842]  It's quite different than anybody thinks it is.
[01:58:47.862 --> 01:58:48.883]  Let's come right back in 60 seconds.
[01:58:59.577 --> 01:59:02.420]  This is Leanne McAdoo for InfoWarsLife.com.
[01:59:02.701 --> 01:59:08.607]  I'm here with Dr. Edward Group, Master Herbologist and Chief Formulator behind the InfoWarsLife products.
[01:59:08.807 --> 01:59:13.232]  Dr. Group, what have you been hearing from women who've started taking Super Female Vitality?
[01:59:13.312 --> 01:59:19.880]  You know, we've heard the reviews and feedback from Super Male Vitality from emails to even excited callers on the radio.
[01:59:20.180 --> 01:59:22.061]  Now, the answer for women is here.
[01:59:22.201 --> 01:59:33.745]  A new formulation specifically designed for the female body, Super Female Vitality, delivers 10 key herbs that work synergistically to revitalize the unique biology of women.
[01:59:33.865 --> 01:59:35.846]  I'm so glad that you guys made this for women.
[01:59:35.886 --> 01:59:41.428]  When he brought me home, the bottle of Super Female had tons of energy, tons of motivation, a lot of drive.
[01:59:41.448 --> 01:59:42.789]  My husband thinks I've been in a better mood.
