[00:00:00.009 --> 00:00:01.270]  Broadcasting Network.
[01:58:38.782 --> 01:58:40.723]  I'm telling you folks, they're acting very suspicious.
[01:58:45.166 --> 01:58:49.129]  This is GCN, the Genesis Communications Radio Network.
[01:58:52.449 --> 01:58:54.070]  Introducing Pro-1.
[01:58:54.330 --> 01:58:57.852]  All of your filtration in one system, portable, on-the-go.
[01:58:57.992 --> 01:59:02.394]  No more do you have two or three filters to just reduce sodium fluoride.
[01:59:02.554 --> 01:59:08.517]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[01:59:08.637 --> 01:59:19.422]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:59:19.622 --> 01:59:22.303]  It is the only one that does it and out of the gates!
[01:59:22.483 --> 01:59:25.904]  We have it discounted at 10% off with promo code WATER.
[01:59:26.104 --> 01:59:43.048]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:59:43.408 --> 01:59:50.392]  Get your Pro-Pure with the new Pro-1 filters today at infowarestore.com or by calling 888-253-3139.
[01:59:55.435 --> 01:59:57.376]  Waging war on corruption.
[01:59:57.816 --> 02:00:00.598]  Alex Jones on the GCM Radio Network.
[02:00:07.406 --> 02:00:11.569]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:12.230 --> 02:00:13.031]  You want answers?
[02:00:13.811 --> 02:00:14.732]  Well, so does he.
[02:00:15.352 --> 02:00:18.995]  He's Alex Jones on the GCN Radio Network.
[02:00:19.556 --> 02:00:23.659]  And now, live from Austin, Texas, Alex Jones.
[02:00:25.741 --> 02:00:29.384]  Wolfgang W. Halberg, you can hear it in his voice how freaked out he is.
[02:00:33.795 --> 02:00:36.537]  National School Safety Expert, formerly State Police, U.S.
[02:00:36.577 --> 02:00:36.977]  Customs.
[02:00:38.078 --> 02:00:39.118]  He goes and investigates it.
[02:00:39.138 --> 02:00:42.060]  There's a cover-up at every front, and it never happens with the other shootings.
[02:00:43.040 --> 02:00:45.702]  I gotta say, the Aurora thing was definitely a wind-up toy as well.
[02:00:45.742 --> 02:00:46.442]  That's all come out.
[02:00:46.923 --> 02:00:48.624]  And they're doing these black ops to get our guns.
[02:00:48.664 --> 02:00:51.685]  Sir, talk about your bottom line gut.
[02:00:52.346 --> 02:00:53.126]  Dead reckoning.
[02:00:53.466 --> 02:00:54.367]  Obviously, I agree with you.
[02:00:54.407 --> 02:00:55.608]  Something's going on.
[02:00:55.628 --> 02:00:56.208]  They're covering up.
[02:00:56.248 --> 02:00:56.908]  It's all staged.
[02:00:57.229 --> 02:00:58.269]  But what is staged?
[02:00:58.910 --> 02:01:02.692]  As best you can tell, what do you think really happened in your hypothesis at Sandy Hook?
[02:01:03.749 --> 02:01:07.432]  I think it was just a plan, massive.
[02:01:07.452 --> 02:01:15.900]  FEMA, Homeland Security, I think it was a major drill portrayed as one of the best delusions ever.
[02:01:16.400 --> 02:01:23.827]  And I think it was trying to create empathy across the country for making us feel bad that so many children were killed.
[02:01:24.327 --> 02:01:26.429]  And look what happened in Connecticut.
[02:01:26.569 --> 02:01:26.970]  It worked!
[02:01:27.470 --> 02:01:34.813]  They're taking the guns away from people in Connecticut who, guess what, they're just law-abiding citizens, and they're using Sandy Hook as a nexus.
[02:01:36.133 --> 02:01:39.654]  It's a beginning, and if they're doing it in Connecticut, which is the next state?
[02:01:39.714 --> 02:01:40.755]  What's the next state?
[02:01:41.575 --> 02:01:42.915]  All because of Sandy Hook.
[02:01:43.796 --> 02:01:47.977]  That's right, and then there'll be another shooting, and oh, how dare you see it's your fault.
[02:01:48.057 --> 02:01:56.260]  It's so obvious they're using it to disarm us, they admit it, and it's just a total hoax, any way you slice it, and
[02:01:57.458 --> 02:01:58.379]  So sloppily done.
[02:01:58.419 --> 02:02:02.403]  What about bringing the kids back into the so-called death dams?
[02:02:03.864 --> 02:02:14.434]  Alex, at 945-31 on the police transmission, you can see a police officer, a lieutenant, he sees a little girl in the hallway at Sandy Oak Elementary School.
[02:02:14.875 --> 02:02:17.597]  He takes her and pushes her back into Room 8.
[02:02:18.538 --> 02:02:22.302]  Well, if anybody reads the report, Room 8 is the crime scene.
[02:02:22.722 --> 02:02:24.663]  There are dead bodies in there.
[02:02:24.943 --> 02:02:26.764]  17 rounds have been fired in there.
[02:02:27.204 --> 02:02:31.365]  And this police officer shoves this little girl back into room 8 with dead bodies.
[02:02:31.826 --> 02:02:33.926]  Then you've got two Connecticut State Troopers.
[02:02:34.287 --> 02:02:35.167]  They go into room 10.
[02:02:35.447 --> 02:02:38.428]  And they see a little boy hiding in the bathroom.
[02:02:38.908 --> 02:02:41.189]  And they tell him, well just stay there.
[02:02:41.689 --> 02:02:43.070]  We'll be back when it's safe.
[02:02:43.370 --> 02:02:46.011]  Well room 10 is where the other bodies are.
[02:02:46.051 --> 02:02:48.852]  How did they get the state police to play along with this?
[02:02:48.872 --> 02:02:50.453]  Tell them it's part of national security?
[02:02:51.153 --> 02:02:53.954]  Well, I think it is, and I think there's a lot of money involved.
[02:02:53.974 --> 02:02:58.996]  You've got Eric Holder showing up with a check for $3.8 million for overtime.
[02:02:59.016 --> 02:03:01.437]  I mean, that's unheard of.
[02:03:01.477 --> 02:03:04.758]  When I was a state trooper, when I had overtime, I got comm time.
[02:03:05.198 --> 02:03:06.659]  These people are being paid.
[02:03:06.739 --> 02:03:11.421]  I mean, we're going to find out, and the only way, Alex, the only way is we need your help.
[02:03:11.781 --> 02:03:13.502]  We've got to be able to go to Newtown.
[02:03:13.702 --> 02:03:15.642]  We've got to get people to raise their right hand.
[02:03:15.862 --> 02:03:19.504]  And I'm going to tell you what, somebody will break, and we're going to break the story.
[02:03:20.464 --> 02:03:24.207]  Ask people to go to www.sandyhookjustice.com.
[02:03:24.627 --> 02:03:29.331]  Listen, if it's a $1.50, I don't care, but I'm not taking a penny.
[02:03:29.511 --> 02:03:30.712]  I want to break this thing.
[02:03:30.752 --> 02:03:31.993]  No, listen, listen.
[02:03:32.133 --> 02:03:33.034]  Sir, I agree with you.
[02:03:33.514 --> 02:03:34.054]  Absolutely.
[02:03:34.114 --> 02:03:39.738]  We want to send, maybe even I'll go, we want to send reporters up there, Wolfgang, with you.
[02:03:40.119 --> 02:03:43.041]  And I understand how dangerous this is, so maybe my reporters don't want to go.
[02:03:43.101 --> 02:03:45.743]  They probably will want to go, but maybe it's a mission I should go on.
[02:03:45.763 --> 02:03:48.365]  There's just so much to run here, but this is historical.
[02:03:49.566 --> 02:03:50.786]  Alex, I'm 67 years old.
[02:03:50.866 --> 02:03:51.787]  I had a great life.
[02:03:51.867 --> 02:03:53.208]  This country's been good to me.
[02:03:53.468 --> 02:03:57.291]  But I want you to be with me on the first day when we get somebody.
[02:03:57.311 --> 02:03:58.052]  And guess who what?
[02:03:58.072 --> 02:03:59.693]  It's going to be that incident commander.
[02:03:59.973 --> 02:04:02.575]  He's going to raise that right hand in the civil lawsuit.
[02:04:02.995 --> 02:04:04.817]  Alex, I want you in that room with me.
[02:04:04.857 --> 02:04:07.899]  I want you to look at his face by the time we get through with him.
[02:04:08.119 --> 02:04:09.741]  And they can't hide behind the fifth.
[02:04:09.781 --> 02:04:10.241]  You know that.
[02:04:10.481 --> 02:04:17.468]  Sure, well you also know that normally in a mass shooting everybody doesn't die, and then you don't have a bunch of wounded to parade around.
[02:04:17.488 --> 02:04:19.810]  But this time, very little quote wounded.
[02:04:19.830 --> 02:04:21.671]  99% kill rate?
[02:04:21.812 --> 02:04:25.235]  There isn't an FBI agent that is that good.
[02:04:25.697 --> 02:04:28.178]  Yeah, because a lot of times you shoot somebody in the head, it'll still deviate.
[02:04:28.759 --> 02:04:30.400]  Or the heart, it'll deviate.
[02:04:30.460 --> 02:04:32.141]  I mean, it's like hunting.
[02:04:32.161 --> 02:04:34.802]  You can shoot a deer right in the head sometimes, it doesn't kill him right away.
[02:04:34.822 --> 02:04:44.087]  This is a child with autism, and if there's one thing we know about children with autism, they have very poor motor coordination and skills.
[02:04:44.147 --> 02:04:47.069]  And they tend to get distracted off at each event.
[02:04:48.624 --> 02:04:50.885]  No, they just picked a mentally ill person to patsy out.
[02:04:51.286 --> 02:04:52.966]  Alright, Wolfgang, we're going to have you back on.
[02:04:53.026 --> 02:04:54.587]  Give out that website one more time.
[02:04:54.968 --> 02:04:58.690]  www.sandyhookjustice.com.
[02:04:58.790 --> 02:05:00.671]  Help us, and Alex, you'll be with us.
[02:05:00.771 --> 02:05:01.071]  Please.
[02:05:02.358 --> 02:05:03.219]  The facts are in.
[02:05:03.379 --> 02:05:04.501]  The studies are legion.
[02:05:04.781 --> 02:05:12.169]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[02:05:12.310 --> 02:05:15.794]  So why are the social engineers adding it to the water?
[02:05:16.134 --> 02:05:16.535]  Simple.
[02:05:16.715 --> 02:05:21.060]  Dumb down the host population that the parasitic technocracy is feeding on.
[02:05:21.420 --> 02:05:26.882]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[02:05:27.122 --> 02:05:32.483]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation.
[02:05:32.663 --> 02:05:43.186]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[02:05:43.466 --> 02:05:45.307]  Let's take a stand against the globalists.
[02:05:45.427 --> 02:05:47.709]  By blocking their poisons with Fluoride Shield.
[02:05:48.029 --> 02:05:49.890]  I use Fluoride Shield everyday.
[02:05:50.190 --> 02:05:55.494]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[02:05:55.754 --> 02:05:59.996]  Let's start cleansing our bodies now and support the Info War at the same time.
[02:06:00.157 --> 02:06:01.437]  That's InfoWarsLife.com
[02:06:02.598 --> 02:06:11.602]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[02:06:11.682 --> 02:06:19.766]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:06:20.086 --> 02:06:24.768]  We have now managed to secure the sought-after beans in a highly customized blend.
[02:06:24.949 --> 02:06:31.692]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[02:06:31.752 --> 02:06:38.815]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:06:38.936 --> 02:06:45.779]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:06:45.939 --> 02:06:50.302]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:06:50.423 --> 02:06:53.685]  Available in original or with our immune support infusion blend.
[02:06:53.825 --> 02:06:59.950]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:07:00.110 --> 02:07:02.332]  Available at Infowarslife.com.
[02:07:02.512 --> 02:07:12.920]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[02:07:13.220 --> 02:07:15.062]  Guess what else is in the halogen family?
[02:07:15.242 --> 02:07:15.942]  Fluoride.
[02:07:16.122 --> 02:07:18.403]  Ladies and gentlemen, Alex Jones here.
[02:07:18.563 --> 02:07:24.364]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[02:07:24.625 --> 02:07:27.465]  It's the good halogen on the periodic table.
[02:07:27.565 --> 02:07:29.426]  And the results are on record.
[02:07:29.546 --> 02:07:35.628]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[02:07:35.868 --> 02:07:38.028]  Bottom line, iodine is important.
[02:07:38.288 --> 02:07:40.909]  Unbound, clean, in a glycerin base.
[02:07:41.229 --> 02:07:44.610]  Nascent iodine was the answer for myself and my family.
[02:07:44.730 --> 02:07:49.934]  You will find Survival Shield Nascent Iodine exclusively at InfoWarsLife.com.
