[00:00:00.009 --> 00:00:00.814]  Alex Jones Show!
[01:57:57.010 --> 01:58:00.193]  I mean, the Iraqis fighting back the military couldn't even handle them.
[01:58:00.613 --> 01:58:03.895]  If the American people ever realized the power they have, this could all end very quickly.
[01:58:04.155 --> 01:58:05.617]  I think that's where the answer lies.
[01:58:05.937 --> 01:58:11.421]  How do we get the spirit of the American people to wake up again and start acting like free people?
[01:58:12.202 --> 01:58:20.771]  I think the spirit comes in from people like you and others who caution them and encourage them to get involved in local politics.
[01:58:20.931 --> 01:58:27.638]  Nothing is more effective than grassroots politics, be it in Dallas or be it in El Paso.
[01:58:27.758 --> 01:58:32.983]  When you vote for a city commissioner or a county commissioner, you're beginning to affect
[01:58:33.223 --> 01:58:39.088]  Oh yeah, we have a super patriot, a liberty lover, who's the frontrunner for City Council right now, Dr. Laura Presley.
[01:58:39.388 --> 01:58:40.489]  I'm seeing it all over the country.
[01:58:40.509 --> 01:58:42.050]  Dr. Pachinik, thanks for the hour.
[01:58:42.351 --> 01:58:44.492]  StevePachinik.com, very interesting perspective.
[01:58:44.793 --> 01:58:45.473]  Thank you so much.
[01:58:45.813 --> 01:58:47.995]  And we got Max Keiser on the economy coming up.
[01:58:52.299 --> 01:58:56.262]  This is GCN, the Genesis Communications Radio Network.
[01:58:59.798 --> 01:59:01.018]  Another major health threat.
[01:59:01.058 --> 01:59:05.960]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[01:59:06.040 --> 01:59:08.661]  Ohio's governor declaring a state of emergency.
[01:59:08.701 --> 01:59:15.483]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[01:59:15.763 --> 01:59:18.624]  If there's a water emergency, will you be prepared?
[01:59:18.764 --> 01:59:21.685]  Panicked residents forming long lines throughout the day.
[01:59:21.705 --> 01:59:23.686]  We're here at a supermarket in Toledo.
[01:59:23.726 --> 01:59:26.547]  You can see the shelves empty where water once was.
[01:59:26.647 --> 01:59:32.151]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[01:59:32.371 --> 01:59:35.854]  Water which will not be available at your local grocery store.
[01:59:35.874 --> 01:59:38.856]  There's a mad dash on right now to stock up on supplies.
[01:59:38.976 --> 01:59:43.259]  The ProPure Pro1 G2.0 water filtration system is a must-have.
[01:59:43.379 --> 01:59:46.061]  For every modern independently minded household.
[01:59:46.281 --> 01:59:49.342]  Protect your family's safety during an emergency.
[01:59:49.503 --> 01:59:56.406]  Go to Infowarsstore.com today to purchase your ProPure Pro1 G2.0 water filtration system or call 1-888-253-3139.
[01:59:56.426 --> 01:59:57.627]  You're listening to the Alex Jones Show!
[02:00:15.646 --> 02:00:16.287]  Big Brother.
[02:00:16.968 --> 02:00:17.989]  Mainstream media.
[02:00:18.730 --> 02:00:19.811]  Government cover-ups.
[02:00:20.492 --> 02:00:21.293]  You want answers?
[02:00:22.074 --> 02:00:22.975]  Well, so does he.
[02:00:23.616 --> 02:00:27.241]  He's Alex Jones on the GCN Radio Network.
[02:00:27.821 --> 02:00:31.887]  And now, live from Austin, Texas, Alex Jones.
[02:00:49.625 --> 02:00:55.769]  We got Max Keiser joining us, coming up to give us his take on what's happening in the bond market, what's happening with gold.
[02:00:57.690 --> 02:01:07.897]  As the world economy melts down, gold will go up, even as other commodities go down, because it's an ultimate store of wealth and a hedge against imploding economies, and it is up.
[02:01:09.318 --> 02:01:15.101]  When I heard that bond markets had imploded, and the stock market was down so much today, I thought, man, I bet gold goes down.
[02:01:15.121 --> 02:01:17.223]  I said this aloud, but I said, or maybe it'll go up.
[02:01:18.206 --> 02:01:21.511]  Because when I saw that oil was way down, I thought, man, I wonder.
[02:01:21.591 --> 02:01:25.356]  But man, when I saw gold going up, that's pretty serious right there.
[02:01:27.238 --> 02:01:34.208]  The London Guardian reports accounting for drugs and prostitution to help push UK economy up by 65 billion pounds.
[02:01:37.172 --> 02:01:37.912]  65 billion pounds.
[02:01:37.932 --> 02:01:40.294]  That's over a hundred billion US dollars.
[02:01:40.875 --> 02:01:47.000]  A more inclusive approach to GDP comes into force in September to comply with EU rules on measuring the economy.
[02:01:47.541 --> 02:01:50.123]  They've legalized prostitution basically EU-wide.
[02:01:50.883 --> 02:01:53.986]  And of course they make women that are out of work more than a year in Germany.
[02:01:54.707 --> 02:01:57.069]  They call them in and assess them and say you're good-looking.
[02:01:57.649 --> 02:01:58.290]  Hit the bricks.
[02:01:58.310 --> 02:01:59.911]  We got a woman gonna teach you how to hook.
[02:01:59.931 --> 02:02:00.972]  Here's your female pimp.
[02:02:01.957 --> 02:02:03.178]  You think I'm joking?
[02:02:03.478 --> 02:02:05.459]  That's like Der Spiegel two years ago.
[02:02:06.019 --> 02:02:11.661]  I remember seeing that headline on Drudge like two years ago and going, no, they're not making women hit the bricks.
[02:02:12.362 --> 02:02:16.364]  And yeah, folks, they make the women streetwalk in Germany.
[02:02:18.044 --> 02:02:20.966]  And even tell them what a full day's work is so they can pay those taxes.
[02:02:21.726 --> 02:02:23.667]  Man, you gotta love socialism, don't you?
[02:02:25.628 --> 02:02:27.349]  Oh my God, that is incredible.
[02:02:27.669 --> 02:02:29.950]  The Roman Empire in its decline made women hook.
[02:02:32.134 --> 02:02:33.637]  Oh, just amazing.
[02:02:34.018 --> 02:02:35.240]  That's feminism for you.
[02:02:35.260 --> 02:02:36.602]  It really empowers women, doesn't it?
[02:02:38.644 --> 02:02:40.666]  I don't mean, I didn't mean to get off on a jag.
[02:02:41.687 --> 02:02:43.829]  It's just that stuff is getting so weird.
[02:02:43.849 --> 02:02:44.810]  Look at this.
[02:02:44.930 --> 02:02:45.250]  U.S.
[02:02:45.290 --> 02:02:50.455]  troops assisting an Ebola mission may be quarantined in an unprecedented move to protect U.S.
[02:02:50.475 --> 02:02:52.616]  troops that might be exposed to Ebola.
[02:02:52.676 --> 02:02:52.857]  U.S.
[02:02:52.897 --> 02:03:00.764]  military commanders are being given the authority to quarantine troops for 21 days at a Department of Defense facility where they will be monitored for signs of the disease.
[02:03:01.184 --> 02:03:03.246]  Well, that's where people with Ebola are supposed to go.
[02:03:03.306 --> 02:03:04.147]  But see, they won't do that.
[02:03:04.167 --> 02:03:05.428]  They'll send them to a regular hospital.
[02:03:07.455 --> 02:03:09.377]  You know, I don't agree with Pucinich on everything.
[02:03:09.397 --> 02:03:23.549]  I don't think he's a bad guy overall, but he's so inside the system that, you're probably listening right now, that he has a tinge of Machiavellian mindset, where you make the decision, well, we're the good guys, we can do whatever we want.
[02:03:23.669 --> 02:03:31.516]  Well, that, I won't put words in his mouth, but, you know, putting the troops in, at a certain point, you've got to just let Africa do what Africa wants.
[02:03:32.237 --> 02:03:34.359]  If those countries want to fight each other, let them kill each other.
[02:03:35.923 --> 02:03:37.444]  If they're going to spread Ebola, let's spread Ebola.
[02:03:37.685 --> 02:03:43.229]  How about we shut off the flights and just let Africa, like Ron Paul says, do what it wants?
[02:03:44.350 --> 02:03:52.856]  I got a sneaking suspicion, if colonial powers hadn't been meddling in Africa for 550-something years, that Africa would be a lot better.
[02:03:54.457 --> 02:03:59.361]  Look at what Libya did, building up areas of Africa, and then the West went in and blew it up.
[02:04:00.523 --> 02:04:01.643]  Put Al-Qaeda in charge.
[02:04:02.004 --> 02:04:03.064]  And Pucinich was against that.
[02:04:03.084 --> 02:04:04.865]  And Pucinich's against funding ISIS.
[02:04:05.625 --> 02:04:13.908]  So they'll sit there and say, oh, the CIA funded ISIS and funded all these groups, and, you know, it's, it's, uh, and I'm not covering what Pucinich said now that he's gone.
[02:04:13.948 --> 02:04:15.929]  I just let him talk so I never got to these points.
[02:04:16.189 --> 02:04:17.669]  Maybe next time he's on we can discuss it.
[02:04:18.089 --> 02:04:25.232]  It's just this schizophrenic thing where the system has the CIA creating Al-Qaeda and ISIS, and then the army goes and fights them.
[02:04:28.942 --> 02:04:33.704]  And yeah, the army legitimately goes and fights them, but... So you can say, well, they're the good guys.
[02:04:34.344 --> 02:04:39.286]  But then you've got the CIA creating them, when the whole thing's working in tandem.
[02:04:41.327 --> 02:04:49.590]  And we have a CIA that went, probably hired private hitmen, to double-cap Gary Webb.
[02:04:50.931 --> 02:04:53.512]  Because he exposed the government was shipping the drugs in.
[02:04:55.034 --> 02:04:57.276]  I mean, come on, you got a drug war and you're shipping the stuff in?
[02:04:57.496 --> 02:04:57.856]  No!
[02:04:58.537 --> 02:04:59.658]  That is super immoral!
[02:05:00.639 --> 02:05:04.082]  You know how many people I know whose lives have been ruined by the drugs the government shipped in?
[02:05:04.102 --> 02:05:07.485]  And then they're ruining our Bill of Rights with the drug war?
[02:05:09.833 --> 02:05:13.336]  The government's Department of Homeland Security is buying up loads of ammo.
[02:05:13.496 --> 02:05:17.458]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[02:05:17.779 --> 02:05:19.240]  Can you put two and two together?
[02:05:19.560 --> 02:05:27.145]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[02:05:27.425 --> 02:05:28.266]  But for how long?
[02:05:28.566 --> 02:05:34.831]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[02:05:35.211 --> 02:05:38.013]  Infidel Body Armor just won't quit.
[02:05:39.420 --> 02:05:42.641]  When cells become toxic, they die early and aging sets in.
[02:05:42.921 --> 02:05:50.945]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:05:51.185 --> 02:05:56.207]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:05:56.607 --> 02:05:58.888]  You want the best that's out there at the lowest price anywhere?
[02:05:59.128 --> 02:06:00.909]  We now have the synergistic solution.
[02:06:01.229 --> 02:06:05.411]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:06:10.652 --> 02:06:16.135]  In the near future... When you realize how fake it all is, the football, the basketball... Security alert.
[02:06:16.495 --> 02:06:17.495]  Security alert.
[02:06:17.715 --> 02:06:19.456]  This is Homeland Security.
[02:06:19.716 --> 02:06:20.336]  Analysis.
[02:06:20.597 --> 02:06:21.257]  InfoWars.
[02:06:21.317 --> 02:06:23.258]  Building independent media operations.
[02:06:23.278 --> 02:06:28.260]  You let the worst people get controlled and tell us that we are the ones responsible.
[02:06:28.300 --> 02:06:29.240]  Prime Directive.
[02:06:29.340 --> 02:06:30.781]  Discredit Alex Jones.
[02:06:30.881 --> 02:06:33.662]  Jones is the wildly popular conspiracy theorist.
[02:06:33.722 --> 02:06:36.804]  A popular conspiracy theory talk show called InfoWars.
[02:06:36.984 --> 02:06:39.145]  Alex Jones is now in an Austin jail.
[02:06:39.465 --> 02:06:40.765]  People are assaulting us.
[02:06:40.785 --> 02:06:43.126]  Targeting of patriots engaged.
[02:06:43.626 --> 02:06:45.247]  They are never going to stop.
[02:06:45.567 --> 02:06:49.468]  They're never going to deviate from their program until we stop them.
[02:06:49.628 --> 02:06:52.789]  Block free iPhone ads at InfoWars.com.
[02:06:53.209 --> 02:06:55.870]  Block free podcast and video feed.
[02:06:56.550 --> 02:06:57.290]  Imperative.
[02:06:57.570 --> 02:06:59.551]  Destroy Little Minute TV.
[02:06:59.591 --> 02:07:03.992]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[02:07:04.112 --> 02:07:06.393]  Intellectually, it's begun and you can feel it.
[02:07:09.232 --> 02:07:10.213]  The experts are clear.
[02:07:10.533 --> 02:07:17.518]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
