[00:00:00.069 --> 00:00:02.043]  Alex Jones Broadcasting Network.
[02:00:41.013 --> 02:00:42.434]  All right, I promised to go to your call.
[02:00:42.474 --> 02:00:48.700]  So what I'll do with Wayne Madsen, who got cut off by the break, is we'll get into the radical Islamic conspiracy.
[02:00:51.183 --> 02:00:54.486]  Is there a Islamic cell takeover in the U.S.
[02:00:54.526 --> 02:00:55.347]  government of the West?
[02:00:57.128 --> 02:00:58.930]  We're going to talk about that with Wayne before he leaves us.
[02:00:59.811 --> 02:01:03.374]  Right now, let's go to George in Connecticut.
[02:01:03.394 --> 02:01:04.355]  Thanks for holding, George.
[02:01:04.375 --> 02:01:04.896]  You're on the air.
[02:01:05.748 --> 02:01:09.070]  Hi Wayne, I have three quick questions you can answer quickly.
[02:01:09.510 --> 02:01:10.770]  One is about Karen Hudas.
[02:01:10.830 --> 02:01:16.513]  Maybe she'd be, if she's for real, she'd be useful down at the Economic Summit in South America.
[02:01:17.333 --> 02:01:20.575]  And the next one is Mr. Barry Socorro.
[02:01:21.395 --> 02:01:27.758]  If everything's being checked, all our records are being gone through and we have no privacy, why isn't his school records
[02:01:28.218 --> 02:01:28.959]  We're good to go.
[02:01:55.805 --> 02:01:59.991]  Yeah, well, yes, on the last question, I'll answer that first.
[02:02:00.091 --> 02:02:10.645]  Yeah, Congress has the purse strings, and there was a time in this country where there were some of these old-time senators and members of the House who would
[02:02:11.225 --> 02:02:16.387]  Uh, either threatened to cut off funds if they didn't clean up their act, or just cut them off entirely.
[02:02:16.407 --> 02:02:24.110]  You know, the draft was ended because the Nixon administration basically decided not to fund the Selective Service any longer.
[02:02:24.450 --> 02:02:25.410]  That's how it died.
[02:02:25.510 --> 02:02:30.732]  You know, I mean, this is how you bring programs to an end, by cutting off the money.
[02:02:33.173 --> 02:02:34.454]  President Obama's records?
[02:02:35.054 --> 02:02:35.675]  Absolutely.
[02:02:35.975 --> 02:02:40.257]  We don't know anything about his school records at Occidental or at Columbia.
[02:02:40.277 --> 02:02:44.500]  And, you know, why not release those?
[02:02:44.820 --> 02:02:49.823]  You know, after being at the Truman and Eisenhower libraries
[02:02:50.223 --> 02:02:58.585]  We know so much, and even then we knew so much about the private lives of these two presidents and their histories.
[02:02:59.205 --> 02:03:09.046]  We knew how many lemon trees grew in the Nixon Lemon Grove in Yorba Linda, but we don't know what courses Obama took at Occidental.
[02:03:10.167 --> 02:03:13.627]  And he's got multiple names, Barry Sotero and others he operated under.
[02:03:13.947 --> 02:03:17.968]  He was signed up at a mosque when he was living in Indonesia, that's on record.
[02:03:18.248 --> 02:03:21.670]  He was an Indonesian citizen, too, when he was a child.
[02:03:22.090 --> 02:03:29.094]  There's no record of him doing anything at the age of 18 to proactively declare that he was a U.S.
[02:03:29.114 --> 02:03:30.894]  citizen, which he was supposed to do.
[02:03:31.075 --> 02:03:37.458]  He always looked at it as he was CIA, which we know on record the whole family was, and an infiltrator of the Islamicist.
[02:03:38.058 --> 02:03:40.319]  But, you know, spying goes both ways.
[02:03:40.339 --> 02:03:45.662]  I mean, is there a chance that he could actually be like a Saudi Arabian operative?
[02:03:46.084 --> 02:03:46.764]  I don't think so.
[02:03:46.844 --> 02:03:48.645]  I think it just fits the bill.
[02:03:48.705 --> 02:04:03.193]  I mean, we know that if Brennan is, you know, I think he's a Saudiophile myself, but is that because he wanted to, you know, move in basically into the Saudi royal family, which is kind of secretive in some respects.
[02:04:03.253 --> 02:04:06.415]  It's not a democracy, for one thing, anything but.
[02:04:06.955 --> 02:04:17.178]  Uh, but we've got, uh, we've got, uh, Brennan, uh, who basically looked out for Obama during a campaign and cleaned out his passport records of anything, uh, that would be negative towards Obama.
[02:04:17.738 --> 02:04:24.700]  Uh, and of course, uh, all, all the records on his, uh, mother and father disappeared as well, as well as those of his grandpa.
[02:04:25.761 --> 02:04:26.441]  We're going to break.
[02:04:26.481 --> 02:04:27.842]  Great question callers.
[02:04:28.083 --> 02:04:29.023]  More callers coming up.
[02:04:29.083 --> 02:04:30.304]  Kenny, Paul, Mike and others.
[02:04:30.645 --> 02:04:34.648]  For Wayne Madsen, 800-259-9231.
[02:04:34.668 --> 02:04:36.470]  Specific questions for Wayne Madsen.
[02:04:36.490 --> 02:04:38.551]  Briefly, Bergdahl, what do you think about him?
[02:04:40.069 --> 02:04:45.471]  You know, I don't think we... We know that he's been given a desk job there in Texas.
[02:04:46.452 --> 02:04:54.595]  And if the Army feels that they can give him a desk job, they must know a lot more about that situation than we know.
[02:04:55.956 --> 02:05:01.778]  I just think it was premature for some people to be saying, you know, let's put him on trial.
[02:05:01.798 --> 02:05:08.201]  I think that the Army has looked at the case and... Hold on, let's come back with that.
[02:05:08.775 --> 02:05:10.678]  I've always believed in nutrition and herbs.
[02:05:10.998 --> 02:05:18.949]  Super Male Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[02:05:19.049 --> 02:05:26.259]  Sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[02:05:26.579 --> 02:05:30.962]  I just received my male vitality about three days ago, and I must say, that is some good stuff.
[02:05:31.182 --> 02:05:41.350]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate, non-GMO, organic, super male vitality formula.
[02:05:41.830 --> 02:05:47.994]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:05:48.315 --> 02:05:50.536]  I jump out of bed ready to fight these criminals every day.
[02:05:50.556 --> 02:05:54.519]  I look forward to waking up and taking my super male vitality and get the day started.
[02:05:54.679 --> 02:05:56.280]  It's not just the super male vitality.
[02:05:56.621 --> 02:06:00.564]  All the products in InfoWarsLife.com are simply amazing.
[02:06:00.804 --> 02:06:07.749]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[02:06:09.010 --> 02:06:11.532]  Alex Jones here for InfoWars.com.
[02:06:11.793 --> 02:06:16.676]  In the month of July, we have got giant specials on everything at MadeIn1776.com.
[02:06:16.756 --> 02:06:19.038]  The already discounted Made in 1776 t-shirts are only $17.76.
[02:06:23.882 --> 02:06:28.689]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[02:06:28.709 --> 02:06:30.111]  There's only 500 of each.
[02:06:30.352 --> 02:06:34.478]  We're talking about made in America belt buckles in nickel brass.
[02:06:34.578 --> 02:06:36.641]  This is more than a summer blowout special.
[02:06:36.841 --> 02:06:39.746]  This is a new declaration of independence.
[02:06:39.946 --> 02:06:51.392]  Well, to expand the Info Orb, we're offering the equivalent of more than five months free right now when you get a membership at PrisonPlanet.tv for a limited time, only $39.95 a year.
[02:06:51.692 --> 02:06:55.214]  That's more than five months free off the regular price.
[02:06:55.574 --> 02:07:01.818]  Not just this July 4th weekend, but the entire month of July at MadeIn1776.com.
[02:07:02.178 --> 02:07:07.261]  Moe Enlabe, you can take my gun from my cold, dead hands.
[02:07:08.983 --> 02:07:14.932]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[02:07:15.132 --> 02:07:19.318]  Most people know that iodine deficiency has been a crisis around the world.
[02:07:19.698 --> 02:07:24.265]  Iodine is key to so many of the body's functions, especially the thyroid.
[02:07:24.665 --> 02:07:27.287]  I discovered a product being developed by Dr. Group.
[02:07:27.587 --> 02:07:32.770]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[02:07:33.050 --> 02:07:39.914]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[02:07:40.415 --> 02:07:44.177]  And the results that I personally have had have been life-changing.
[02:07:44.557 --> 02:07:49.340]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[02:07:49.660 --> 02:07:58.084]  This is innovating and the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[02:07:58.284 --> 02:08:02.345]  For a limited time, experience the ancient power of Survival Shield X2.
[02:08:02.546 --> 02:08:07.748]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[02:08:26.528 --> 02:08:30.029]  Resistance to tyrants is obedience to God.
[02:08:30.609 --> 02:08:32.450]  It's Alex Jones.
[02:08:33.130 --> 02:08:41.053]  We're going through your phone calls with Wayne Madsen.
[02:08:41.513 --> 02:08:43.433]  We're covering the waterfront right now.
[02:08:43.453 --> 02:08:46.554]  One of the most important NSA whistleblowers in history.
[02:08:46.855 --> 02:08:49.495]  Let's go to Mike in Louisiana.
[02:08:49.555 --> 02:08:50.376]  You're on the air.
[02:08:50.476 --> 02:08:51.156]  Go ahead, Mike.
[02:08:53.946 --> 02:08:54.707]  Yes, good day.
[02:08:56.027 --> 02:08:58.709]  Wayne, this is Mike from New Orleans.
[02:08:58.789 --> 02:09:07.475]  I picked you up at the train station and introduced you to the lady that did the BP spill.
[02:09:08.435 --> 02:09:08.776]  Right.
[02:09:09.636 --> 02:09:10.377]  Good to hear from you.
[02:09:10.497 --> 02:09:10.817]  Right.
[02:09:11.537 --> 02:09:12.438]  Good to see you.
[02:09:13.118 --> 02:09:14.259]  Good to see you.
[02:09:14.819 --> 02:09:18.802]  In your expert analysis, Wayne, I mean, all of this,
[02:09:20.370 --> 02:09:29.993]  If you take it all, the Bergdahl thing, the influx of the immigration, the NSA, it all ties into the overall picture.
[02:09:30.053 --> 02:09:34.354]  It's only a matter of the question, I guess, would be when.
[02:09:34.374 --> 02:09:45.477]  You know, to your best analysis, when do you think is, you know, what's going to be the trigger and what will be the time frame that you see in your best judgment?
[02:09:47.179 --> 02:09:54.784]  Yeah, that's what I said at the start of the interview, is that global dollar death, wars, domestic police state gearing up.
[02:09:55.325 --> 02:09:57.086]  I mean, what's the big enchilada?
[02:09:57.386 --> 02:09:58.246]  What's the endgame?
[02:09:58.266 --> 02:09:59.467]  What do you expect to see next?
[02:09:59.787 --> 02:10:00.628]  What are they planning?
[02:10:00.868 --> 02:10:02.129]  How does all this tie together?
[02:10:03.021 --> 02:10:14.329]  Well, I'm quite concerned about some sort of, you know, the NSA will try to justify its existence now, and I'm afraid about some sort of massive attack on the infrastructure.
[02:10:14.649 --> 02:10:19.692]  Whether it's the computer infrastructure, which would affect all the other infrastructures, everything's automated.
[02:10:20.113 --> 02:10:25.776]  And you mentioned the kill switches and all this other thing, emergency alert systems, that's what I'm afraid of.
[02:10:25.816 --> 02:10:26.497]  They want to try to
[02:10:27.237 --> 02:10:31.281]  Try to, you know, test that type of scenario out.
[02:10:31.802 --> 02:10:34.605]  And I just want to say one thing about Bird Dog.
[02:10:35.405 --> 02:10:39.550]  I did enough UCMJ Article 32 investigations in the Navy.
[02:10:39.890 --> 02:10:43.814]  If they don't have anything to charge him with now, I doubt they have anything at all.
[02:10:43.974 --> 02:10:49.039]  And the knuckleheads over at Fox News, I wonder how many of them have done an Article 32 investigation.
[02:10:50.100 --> 02:10:53.904]  I don't see a lot of military vets over there as their anchormen.
[02:10:53.944 --> 02:10:56.226]  Certainly not Sean Hannity or Bill O'Reilly.
[02:10:58.268 --> 02:11:03.573]  But anyway, I just don't think they... If they don't have anything to charge them with by now, I doubt they have anything at all.
[02:11:04.313 --> 02:11:05.955]  Well, caller, I appreciate your call.
[02:11:05.995 --> 02:11:07.617]  Thank you for your very important question.
[02:11:07.637 --> 02:11:09.839]  We'll go to more in a moment, but going back to Bergdahl.
[02:11:11.937 --> 02:11:12.858]  I go off patterns.
[02:11:13.498 --> 02:11:18.241]  You have the CIA section chief in Kabul's cover blown two days later.
[02:11:18.261 --> 02:11:24.505]  This guy who's been in the Saqqani network for supposedly years gets released.
[02:11:24.525 --> 02:11:28.567]  We know those networks are fully infiltrated by the globalists being funded in most cases.
[02:11:29.208 --> 02:11:31.969]  Certainly their grassroots don't know that, but the higher-ups are run by it.
[02:11:31.989 --> 02:11:33.190]  That's on record, just like ISI.
[02:11:34.870 --> 02:11:35.991]  Or ISIS.
[02:11:53.129 --> 02:11:58.875]  You know, telling you all that I'm defecting and left his stuff and then walked out into the desert, the high desert.
[02:11:59.475 --> 02:12:07.203]  And it sounds to me like he was an attempt to infiltrate into those groups and that they just did this whole story because his cover had been blown.
