[00:00:00.211 --> 00:00:00.836]  Okay.
[01:58:24.097 --> 01:58:34.526]  And please support our local A&M affiliates, spread the word about them to your friends and family, like them on Facebook and Twitter, and become a sponsor or support those sponsors, and let them know why you're supporting them.
[01:58:34.526 --> 01:58:36.708]  Your calls, a special guest, and more.
[01:58:36.708 --> 01:58:38.170]  Third Hour, straight ahead!
[01:58:41.960 --> 01:58:45.960]  This is GCN, the Genesis Communications Radio Network.
[01:58:49.525 --> 01:58:55.649]  What do you think about the FBI saying that there's a terror alert on Monday about a potential forfeiture situation?
[01:58:55.649 --> 01:58:59.011]  The police are shoving people, shoving Alex, shoving the crowd.
[01:58:59.011 --> 01:59:00.752]  Here we go folks, I'm being assaulted!
[01:59:00.752 --> 01:59:07.096]  Whether it's the radio show, the news websites, documentaries, films, or the nightly news, InfoWars is the tip of the spear.
[01:59:07.096 --> 01:59:13.000]  Is this another false flag stage attack to take our civil liberties and put more homeless in security by sticking our hands down on the streets?
[01:59:13.140 --> 01:59:17.103]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:59:17.103 --> 01:59:20.185]  And that's what PrisonPlanet.TV is designed to do.
[01:59:20.185 --> 01:59:28.470]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:59:28.470 --> 01:59:30.551]  What we see now is a war against reality.
[01:59:30.551 --> 01:59:31.592]  It's a war against the truth.
[01:59:31.972 --> 01:59:40.914]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[01:59:40.914 --> 01:59:43.555]  Visit InfoWarsNews.com today.
[01:59:43.555 --> 01:59:52.357]  Become a member, share your membership, and help take the info war to the next level.
[01:59:52.357 --> 01:59:54.737]  Waging war on corruption.
[01:59:54.737 --> 01:59:57.518]  Alex Jones on the GCN Radio Network.
[02:00:05.285 --> 02:00:10.127]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:10.127 --> 02:00:11.708]  You want answers?
[02:00:11.708 --> 02:00:13.249]  Well, so does he.
[02:00:13.249 --> 02:00:17.451]  He's Alex Jones on the GCN Radio Network.
[02:00:17.451 --> 02:00:21.533]  And now, live from Austin, Texas, Alex Jones.
[02:00:32.208 --> 02:00:42.274]  Into hour number three, tons of news, special reports, and more breaking news on the Sandy Hook false flag.
[02:00:42.274 --> 02:00:43.635]  Man, that's an obvious false flag.
[02:00:43.635 --> 02:00:45.116]  An orgy of evidence.
[02:00:45.116 --> 02:00:47.318]  Let's talk to Wild Man in Texas.
[02:00:47.318 --> 02:00:48.078]  You're on the air.
[02:00:48.078 --> 02:00:49.219]  What do you think of Lord Holder?
[02:00:49.219 --> 02:00:51.300]  Oh my God.
[02:00:51.300 --> 02:00:54.622]  Love you, Alex, as a fellow Jesus follower.
[02:00:54.622 --> 02:00:55.343]  Love you too, brother.
[02:00:56.215 --> 02:01:01.019]  Yeah, I'm here in Amarillo, so Amarillo by morning works for me.
[02:01:01.019 --> 02:01:05.803]  I'll get to Janet Reno's long-lost brother here in a second.
[02:01:05.803 --> 02:01:13.370]  As far as the stock market, I'm close to retirement, so I'll kind of watch on that stuff, my 401k and all that.
[02:01:13.370 --> 02:01:15.852]  And I've been working since I was 7 years old.
[02:01:15.852 --> 02:01:22.618]  I started shining shoes here in Amarillo on Polk Street when I was 7, so... And you'll be looking for 8 when they pull that gate?
[02:01:24.202 --> 02:01:28.804]  Yeah, you bet, that's how I got it, riding bulls, you know.
[02:01:28.804 --> 02:01:38.307]  But anyway, with them doing the stock market, you had a person on your show here a couple weeks ago, I believe his name was Harry Dent, if I'm not mistaken.
[02:01:38.307 --> 02:01:40.408]  Yeah, I want to get him back on.
[02:01:40.408 --> 02:01:43.769]  Yeah, and I was, he really got me doing some research and stuff.
[02:01:43.769 --> 02:01:47.670]  Of course, I got somebody kind of handling my stuff, because I'm not real up on this stock market stuff.
[02:01:47.670 --> 02:01:52.632]  But sure, but I mean, when the baby boomers retire, that shows a downward trend in the global economy.
[02:01:53.806 --> 02:01:54.506]  Right.
[02:01:54.506 --> 02:02:08.733]  I mean, I'm tired of them raping and pillaging my hard-earned money just like all the rest of us God-fearing men and women and using it on stuff like arming them boneheads over there, the ISIS or whatever you want to call them.
[02:02:08.733 --> 02:02:10.494]  Boy, boneheads is right.
[02:02:10.494 --> 02:02:13.236]  Boneheads, it's just amazing.
[02:02:13.236 --> 02:02:17.718]  They won't let kids go to school and don't want them to learn how to read and write.
[02:02:17.718 --> 02:02:18.838]  It's as bad as Common Core.
[02:02:20.987 --> 02:02:27.029]  Yeah, I mean, and they think we're, like you say all the time, they think we're stupid and we don't know what's going on.
[02:02:27.029 --> 02:02:35.172]  My God, man, it's time for us as blue-blooded Americans to stand up shoulder to shoulder and say, okay, enough is enough.
[02:02:35.172 --> 02:02:39.774]  I think that's what's going on with old Janet Reno's long lost brother Holder.
[02:02:40.407 --> 02:02:41.448]  Is he bailing out?
[02:02:41.448 --> 02:02:47.213]  Because I think the regime is coming down slowly but surely.
[02:02:47.213 --> 02:02:48.474]  It is.
[02:02:48.474 --> 02:02:52.357]  They've had the most resignations of any administration ever except for Nixon.
[02:02:52.357 --> 02:02:53.418]  I was reading that today.
[02:02:53.418 --> 02:02:58.702]  There's only two people left in the administration that were there originally.
[02:02:58.702 --> 02:02:59.143]  What is it?
[02:02:59.143 --> 02:03:00.984]  Agriculture and transportation I think.
[02:03:00.984 --> 02:03:01.825]  I'm going from memory.
[02:03:03.869 --> 02:03:08.150]  Let's not actually be too mean to Janet Reno.
[02:03:08.150 --> 02:03:11.251]  You know, her son is on MSNBC.
[02:03:11.251 --> 02:03:11.831]  Did you know that?
[02:03:11.831 --> 02:03:13.412]  No, I did not.
[02:03:13.412 --> 02:03:15.413]  I don't watch that trash.
[02:03:15.413 --> 02:03:19.894]  Janet Reno's son goes by Rachel Maddow.
[02:03:19.894 --> 02:03:20.714]  Really?
[02:03:20.714 --> 02:03:23.435]  I did not know that.
[02:03:23.435 --> 02:03:28.357]  And 2 plus 2 equals 5 as well.
[02:03:28.357 --> 02:03:30.197]  Obama's not arming Al Qaeda either.
[02:03:30.197 --> 02:03:32.698]  And the Easter Bunny's real.
[02:03:34.986 --> 02:03:36.807]  Yeah, I got news for him.
[02:03:36.807 --> 02:03:47.876]  You know, I acquired this name, Wild Man, up in Colorado, because I moved up there to go to high school, and I guarantee you Coloradans don't like Texans, and I know why, but that's a whole other point.
[02:03:47.876 --> 02:03:48.536]  Oh, really?
[02:03:48.536 --> 02:03:51.699]  You know, my nickname was Wild Man, amongst others.
[02:03:51.699 --> 02:03:52.099]  Really?
[02:03:52.099 --> 02:03:56.282]  Yeah, so how did you... Are you saying Coloradans don't like Texans?
[02:03:56.282 --> 02:04:01.166]  No, they do not like us, and it's... I acquired it up there, back in high school, in 1974.
[02:04:03.030 --> 02:04:18.137]  And when I start riding bulls and stuff, and I mean, they don't like us Texans because, mainly because Texans, oil owners, people like that own most of the land up there, so they can't go hunt, and that ticks them off because it's all leased land.
[02:04:18.137 --> 02:04:23.339]  Well, it is true that almost every rich Texan I know owns a spread in Colorado.
[02:04:23.339 --> 02:04:23.739]  And why not?
[02:04:23.739 --> 02:04:25.860]  Because Colorado's beautiful.
[02:04:25.860 --> 02:04:29.842]  Yeah, and I told them, you know, of course me, I got in a lot of fights because of this, I told them, well, you know,
[02:04:31.351 --> 02:04:34.614]  The southern part of Colorado used to be Texas when it was our own country.
[02:04:34.614 --> 02:04:35.494]  So we can just take it back.
[02:04:35.494 --> 02:04:36.996]  You guys don't have to worry about splitting.
[02:04:36.996 --> 02:04:37.476]  That's right.
[02:04:37.476 --> 02:04:39.838]  Hey, I'm for invading Colorado.
[02:04:39.838 --> 02:04:44.362]  I think Texas ought to start invading surrounding states.
[02:04:44.362 --> 02:04:46.924]  I mean, hey, Oklahoma used to be part of Texas.
[02:04:46.924 --> 02:04:49.446]  So you're not... I'm saying we're taking it over.
[02:04:49.446 --> 02:04:51.948]  And next Colorado, it could be our own new country.
[02:04:51.948 --> 02:04:55.571]  We'll call it Texicana or something.
[02:04:55.571 --> 02:04:59.034]  And we can have like a boss hog dictator that hands out free guns.
[02:04:59.855 --> 02:05:06.520]  When you're out on the road, the last place you want to be is on the road.
[02:05:06.520 --> 02:05:11.664]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[02:05:11.664 --> 02:05:20.391]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[02:05:20.391 --> 02:05:24.454]  They sew pride in every stitch.
[02:05:24.454 --> 02:05:26.776]  Guarantee you'll love the way they fit.
[02:05:38.538 --> 02:05:40.679]  We turn jeans inside out.
[02:05:40.679 --> 02:05:42.459]  Diamond Gusset Jeans.
[02:05:42.459 --> 02:05:45.340]  Made in the USA with unparalleled quality.
[02:05:45.340 --> 02:05:49.581]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[02:05:49.581 --> 02:05:51.982]  So you can ride all day with confidence.
[02:05:51.982 --> 02:05:54.683]  Order yours at gusset.com.
[02:05:54.683 --> 02:05:56.263]  Diamond Gusset Jeans.
[02:05:56.263 --> 02:05:57.044]  Got it.
[02:05:57.044 --> 02:05:57.904]  Others don't.
[02:06:00.515 --> 02:06:01.876]  In the near future.
[02:06:01.876 --> 02:06:05.559]  When you realize how fake it all is, the football, the basketball.
[02:06:05.559 --> 02:06:06.359]  Security alert.
[02:06:06.359 --> 02:06:07.580]  Security alert.
[02:06:07.580 --> 02:06:09.581]  This is Homeland Security.
[02:06:09.581 --> 02:06:10.462]  Analysis.
[02:06:10.462 --> 02:06:11.182]  InfoWars.
[02:06:11.182 --> 02:06:13.184]  Building independent media operations.
[02:06:13.184 --> 02:06:18.167]  You let the worst people get controlled and tell us that we are the ones responsible.
[02:06:18.167 --> 02:06:19.208]  Prime Directive.
[02:06:19.208 --> 02:06:20.749]  Discredit Alex Jones.
[02:06:20.749 --> 02:06:23.611]  Jones is the wildly popular conspiracy theorist.
[02:06:23.611 --> 02:06:26.853]  A popular conspiracy theory talk show called InfoWars.
[02:06:26.853 --> 02:06:29.015]  Alex Jones is now in an Austin jail.
[02:06:29.155 --> 02:06:30.695]  These people are assaulting us.
[02:06:30.695 --> 02:06:33.496]  Targeting of patriots engaged.
[02:06:33.496 --> 02:06:35.457]  They're never going to stop.
[02:06:35.457 --> 02:06:39.478]  They're never going to deviate from their program until we stop them.
[02:06:39.478 --> 02:06:43.079]  Block free iPhone app at InfoWars.com.
[02:06:43.079 --> 02:06:46.420]  Block free podcast and video feed.
[02:06:46.420 --> 02:06:47.420]  Imperative.
[02:06:47.420 --> 02:06:49.141]  Deploy planet TV.
[02:06:49.141 --> 02:06:53.942]  You've got to set your eye on the enemy, not worry about what propaganda they put out.
[02:06:53.942 --> 02:06:56.263]  Intellectually, it's begun and you can feel it.
[02:06:59.861 --> 02:07:01.362]  Open your eyes.
[02:07:01.362 --> 02:07:04.784]  It's time to give your eyes a powerful nutritional boost.
[02:07:04.784 --> 02:07:11.268]  Sight is the primary input to the brain, arguably making eyesight the most important sense we have.
[02:07:11.268 --> 02:07:19.652]  And just like the other important organs in our bodies, our eyes function at peak levels when they are fed the proper amounts of essential nutrition.
[02:07:19.652 --> 02:07:20.693]  Open your eyes.
[02:07:21.013 --> 02:07:36.624]  Combining key ingredients like vitamin A, zinc, lutein, proprietary saffron bulb extracts and more, Occupower by InfoWars Life is the new formulation specifically designed to nutritionally assist the natural function of healthy eyes.
[02:07:36.624 --> 02:07:44.029]  Optimize the natural power of your eyes with the latest addition to the super high quality InfoWars Life formulations, Occupower.
[02:07:44.349 --> 02:07:49.871]  Go to Infowarslife.com or Infowarsstore.com to order Occupower.
[02:07:49.871 --> 02:07:50.371]  Or call 1-888-253-3139.
[02:07:50.371 --> 02:07:50.651]  Occupower.
[02:07:50.651 --> 02:07:51.091]  Open your eyes.
[02:07:51.091 --> 02:07:52.832]  I wanna tell you about Texas Rain over the Big B.
[02:08:17.091 --> 02:08:28.039]  If you are receiving this transmission live from Austin, Texas, broadcasting worldwide, you are the resistance.
[02:08:28.039 --> 02:08:29.961]  It's Alex Jones.
[02:08:49.574 --> 02:08:52.156]  One last breath before the wind blows.
[02:08:52.156 --> 02:08:54.477]  Better raise your ears.
[02:08:54.477 --> 02:08:59.260]  The sound of wolves' knock at your door.
[02:08:59.260 --> 02:09:03.603]  The sound of wolves' knock at your door!
