[00:00:00.009 --> 00:00:00.695]  Alex Jones Show!
[02:00:26.453 --> 02:00:28.474]  Joe, Great American Hero!
[02:00:28.754 --> 02:00:29.094]  Joe!
[02:00:29.194 --> 02:00:29.574]  Joe!
[02:00:29.935 --> 02:00:31.155]  You don't work for Joe!
[02:00:31.375 --> 02:00:32.536]  Joe got taken over!
[02:00:33.416 --> 02:00:33.956]  The G.I.
[02:00:33.976 --> 02:00:36.597]  Joe command base is run by Cobra!
[02:00:37.378 --> 02:00:38.218]  You understand that?
[02:00:38.578 --> 02:00:43.580]  And I use a child analogy to get through to you, because that's your main programming template in North America.
[02:00:43.761 --> 02:00:44.721]  They're on record with that!
[02:00:45.161 --> 02:00:46.562]  That was all Pentagon directed!
[02:00:47.222 --> 02:00:48.863]  You understand you work for Cobra.
[02:00:49.043 --> 02:00:50.504]  You dress like Cobra.
[02:00:50.524 --> 02:00:51.965]  You have the tactics of Cobra.
[02:00:52.205 --> 02:00:53.406]  You are Cobra.
[02:00:53.466 --> 02:00:54.567]  Hail Cobra!
[02:00:55.408 --> 02:00:56.468]  You want to be little boys?
[02:00:57.149 --> 02:00:58.870]  Or do you want to really join the Republic?
[02:00:59.370 --> 02:01:04.274]  They know what's going on at the Bundy Ranch, and they won't even let a police information officer give us any information.
[02:01:04.494 --> 02:01:05.254]  That's a bunch of bullsh**.
[02:01:05.274 --> 02:01:07.096]  It's all these stupid G.I.
[02:01:07.136 --> 02:01:09.797]  Joe movies and stuff, where the White House is attacked.
[02:01:09.998 --> 02:01:11.739]  The White House is run by Cobra!
[02:01:12.239 --> 02:01:20.087]  When I went through the process of becoming Press Secretary, one of the first things they told me was, you're not even to acknowledge the drone program.
[02:01:20.327 --> 02:01:22.709]  You're not even to discuss that it exists.
[02:01:23.270 --> 02:01:24.451]  It's run by chaos!
[02:01:24.911 --> 02:01:26.073]  It's run by Spectre!
[02:01:26.813 --> 02:01:31.378]  Special Executive for Counterintelligence, Terrorism, Revenge, Extortion.
[02:01:32.233 --> 02:01:33.253]  They run little kids.
[02:01:33.273 --> 02:01:34.354]  They run the snuff films.
[02:01:34.514 --> 02:01:35.294]  They run the drugs.
[02:01:35.314 --> 02:01:35.914]  They run it all.
[02:01:36.054 --> 02:01:40.716]  And because you act like a bunch of naive chumps, this whole thing's gonna come down on us!
[02:01:41.076 --> 02:01:46.818]  Very much concerns me, considering that they have all this bulk ammunition that they're shooting targets of children.
[02:01:47.338 --> 02:01:49.438]  Would you like to tell me who it is that is doing this?
[02:01:49.959 --> 02:01:51.839]  It is the Department of Homeland Security, sir.
[02:01:52.519 --> 02:01:52.679]  Oh.
[02:01:53.020 --> 02:01:53.900]  Thank you for calling.
[02:01:54.480 --> 02:02:00.185]  To every police officer in this country, to every FBI agent, to every Secret Service agent, you work for Spectre.
[02:02:00.605 --> 02:02:01.686]  You work for Chaos.
[02:02:01.927 --> 02:02:05.990]  You work for Cobra.
[02:02:06.991 --> 02:02:07.852]  How do they get power?
[02:02:08.052 --> 02:02:12.496]  A stage of terror attack, using Spectre, using Cobra.
[02:02:16.772 --> 02:02:17.473]  Go f*** yourself.
[02:02:17.993 --> 02:02:18.614]  Who is COBRA?
[02:02:18.774 --> 02:02:22.298]  Arms dealing, drug dealing, money laundering group, wearing masks.
[02:02:22.598 --> 02:02:26.523]  They wear masks, ladies and gentlemen, because they're the corporate CEOs.
[02:02:27.143 --> 02:02:29.386]  And they're manipulating the governments against each other.
[02:02:29.906 --> 02:02:31.228]  COBRA runs the Muslims.
[02:02:31.448 --> 02:02:33.010]  COBRA runs the CIA.
[02:02:33.290 --> 02:02:34.451]  COBRA runs it all.
[02:02:34.691 --> 02:02:35.713]  COBRA is real.
[02:02:36.153 --> 02:02:37.675]  You can call it whatever you want.
[02:02:39.033 --> 02:02:40.794]  Cobra is in control of America.
[02:02:41.054 --> 02:02:46.916]  And Cobra says the veterans and the gun owners, they're saying that we're the bad guys.
[02:02:47.076 --> 02:02:51.899]  These people who hold themselves out to be patriots are not.
[02:02:52.439 --> 02:02:54.560]  They're nothing more than domestic terrorists.
[02:02:54.940 --> 02:02:56.320]  That's what Cobra would say.
[02:02:56.561 --> 02:02:57.941]  That's what Specter would say.
[02:02:58.301 --> 02:02:59.842]  That's what Goldfinger would say.
[02:03:00.082 --> 02:03:02.083]  Because that's who those people are.
[02:03:02.783 --> 02:03:06.704]  I am Supreme Cobra Commander!
[02:03:07.385 --> 02:03:12.226]  You call your petty bureaucrats, officials, and authorities?
[02:03:12.747 --> 02:03:16.688]  You will kneel before Cobra of Faith!
[02:03:18.914 --> 02:03:22.876]  Resistance to tyrants is obedience to God.
[02:03:22.997 --> 02:03:24.838]  It's Alex Jones.
[02:03:25.538 --> 02:03:28.340]  Thank you for joining us, Mr. Cobra Leader.
[02:03:28.600 --> 02:03:30.661]  You pathetic little worm!
[02:03:30.861 --> 02:03:34.864]  How dare you call me Mr. Cobra!
[02:03:36.505 --> 02:03:38.446]  Waging War on Corruption.
[02:03:39.306 --> 02:03:41.227]  Waging War on Cobra.
[02:03:43.755 --> 02:03:51.920]  When I first did one of those Cobra Commander pieces like five years ago, people were calling in and texting saying, the guy that did the Cobra voice is famous.
[02:03:51.940 --> 02:03:53.001]  He's dead.
[02:03:53.622 --> 02:03:55.583]  He did the voice of Starscream in all these movies.
[02:03:55.643 --> 02:03:56.323]  How'd you get him?
[02:03:58.044 --> 02:03:58.885]  I'm not bragging.
[02:03:58.905 --> 02:04:01.046]  I can do the dead ringer of it.
[02:04:01.207 --> 02:04:04.849]  I'm doing the Cobra piece for folks that just joined us.
[02:04:07.471 --> 02:04:09.112]  I can jam in a phone call, but I'm not.
[02:04:09.152 --> 02:04:10.152]  I'm going to have the callers.
[02:04:12.017 --> 02:04:15.839]  And Richard, and Greg, and Nelson, and H.B., and others.
[02:04:15.859 --> 02:04:24.724]  You'll get a chance to talk with constitutional lawyer Lionel, who is coming up and going to be joining us to talk about so much more.
[02:04:26.785 --> 02:04:27.646]  He's up in New York.
[02:04:27.686 --> 02:04:30.687]  His email, I was already wanting to get him on Friday, but he says, New York is insane.
[02:04:30.727 --> 02:04:34.950]  If Alex wants to do an interview on the behind-the-scenes real dirt on New York, I'm available.
[02:04:36.058 --> 02:04:38.359]  And he's with the biggest TV station there in New York.
[02:04:38.399 --> 02:04:42.561]  I mean, every restaurant you're in, hotels, it's all on the channel that Lionel's on.
[02:04:42.841 --> 02:04:43.882]  Talk show host as well.
[02:04:45.323 --> 02:04:48.444]  By the way, Google Play, Google's involved.
[02:04:48.504 --> 02:04:53.947]  The interview, now available on Google Play and YouTube Movies for $14.95.
[02:04:54.247 --> 02:04:58.369]  You too can watch the interview.
[02:04:59.430 --> 02:05:00.750]  Talk about a staged event.
[02:05:00.830 --> 02:05:01.671]  Talk about a joke.
[02:05:02.984 --> 02:05:03.944]  Talk about a scam.
[02:05:04.164 --> 02:05:06.846]  We need to have Paul Watson's article on Drudge updated.
[02:05:07.566 --> 02:05:11.427]  The average person's life is filled with unexpected challenges.
[02:05:12.188 --> 02:05:18.450]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[02:05:18.550 --> 02:05:23.432]  Specifically designed to assist the body in regulating proper hormone balance.
[02:05:23.672 --> 02:05:27.597]  To create superior vitality in males and females.
[02:05:27.958 --> 02:05:32.784]  Supercharge and conquer your world at Infowarslife.com or call 1-888-253-3139.
[02:05:37.554 --> 02:05:41.056]  The government's Department of Homeland Security is buying up loads of ammo.
[02:05:41.216 --> 02:05:45.178]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[02:05:45.498 --> 02:05:46.959]  Can you put two and two together?
[02:05:47.279 --> 02:05:52.302]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds.
[02:05:52.602 --> 02:05:54.863]  It's reasonably priced and fully legal.
[02:05:55.143 --> 02:05:55.984]  But for how long?
[02:05:56.284 --> 02:05:58.265]  Go to InfidelBodyArmor.com.
[02:05:58.485 --> 02:06:02.547]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[02:06:02.907 --> 02:06:05.729]  Infidel Body Armor just won't quit.
[02:06:07.463 --> 02:06:14.427]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[02:06:14.667 --> 02:06:24.033]  At Infowars Life, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[02:06:24.293 --> 02:06:32.258]  You don't have to be a doctor to know the fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
[02:06:32.558 --> 02:06:41.991]  Infowarslife.com is very excited to announce our biggest run yet of silver bullet colloidal silver exclusively available at Infowarslife.com.
[02:06:42.211 --> 02:06:49.101]  Now Infowarslife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[02:06:49.321 --> 02:06:59.086]  Now more than ever it's important to stock up on high quality silver bullet from Infowarslife.com and to help others during Christmas by teaching them about the powerful benefits of silver.
[02:06:59.366 --> 02:07:03.708]  Secure your silver bullet today at Infowarslife.com or by calling toll free 888-253-3139.
[02:07:07.492 --> 02:07:18.640]  Sold out for weeks through the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014.
[02:07:18.860 --> 02:07:32.690]  The most bioactive form that has been created with our proprietary process, this ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs essential nutrients.
[02:07:33.110 --> 02:07:35.892]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[02:07:36.172 --> 02:07:37.352]  No needles, no injections.
[02:07:37.612 --> 02:07:41.613]  Vitamin B12 deficiency is linked to scores of serious problems.
[02:07:41.934 --> 02:07:51.376]  And Secret 12 is a fusion of two organic proprietary forms of Vitamin B12, bringing you a true nutraceutical quality of Vitamin B12.
[02:07:51.556 --> 02:07:52.296]  Secret 12.
[02:07:52.636 --> 02:07:57.938]  Secret 12 is an excellent Christmas gift and is tailor-made to boost your New Year's resolutions.
[02:07:58.278 --> 02:08:00.358]  Supplies of Secret 12 are very limited.
[02:08:00.638 --> 02:08:03.059]  Secure yours today at InfoWarsLife.com.
[02:08:03.519 --> 02:08:04.459]  Or by calling toll free 888-253-3139.
[02:08:04.519 --> 02:08:06.980]  You are listening to an Infowars.com frontline report.
[02:08:08.021 --> 02:08:13.603]  If you are receiving this transmission, you are the resistance.
[02:08:30.390 --> 02:08:36.873]  Well, we first broke here a few days ago that Alamo Draft House, a national chain based in Austin, was going to be airing the interview.
[02:08:37.653 --> 02:08:40.935]  Within hours, it came out that, oh indeed, Sony was going to release it.
[02:08:42.015 --> 02:08:48.598]  And now, this is off Mikael Thelen's Droid phone that you notice is Sony, to show the integration of these propaganda outfits.
[02:08:49.059 --> 02:08:50.219]  It's a Google Droid.
[02:08:50.980 --> 02:08:53.681]  The interview is the front page when he turns his phone on.
[02:08:54.625 --> 02:08:58.988]  Now for sale for about an hour, for $14.95, you can go watch it.
[02:08:59.008 --> 02:09:22.245]  And you know, this is such exploitation, I don't mind advertising, but it's so staged, they now admit Sony leaked it all, North Korea wasn't involved, and it's all just meant to hype this movie, and they're gonna use it to still blame North Korea and pass a bunch of cyber security, SOPA and CISPA, that's gonna be used to hurt internet freedom, and they're trying to pass anti-piracy laws.
[02:09:24.158 --> 02:09:29.682]  That really restrict free speech and the big chains are involved in Obama's out giving speeches.
[02:09:29.702 --> 02:09:30.422]  We'll cue that up.
[02:09:31.483 --> 02:09:33.124]  So we just bought it.
[02:09:33.464 --> 02:09:34.505]  You can watch it right now.
[02:09:34.905 --> 02:09:38.908]  And then this makes everybody talk about it on Christmas Eve as that final gift
[02:09:39.901 --> 02:09:42.482]  So that millions of people buy it and watch it tonight and tomorrow.
[02:09:42.522 --> 02:09:43.563]  This is such a coup.
[02:09:43.983 --> 02:09:47.685]  Biggest theater day is either Thanksgiving or Christmas Day.
[02:09:48.166 --> 02:09:50.587]  Those two basically vie.
[02:09:51.647 --> 02:09:53.649]  And this is now what's going on.
[02:09:54.509 --> 02:09:55.810]  This is such exploitation.
[02:09:55.850 --> 02:09:56.570]  Here's his phone back.
[02:09:56.590 --> 02:10:03.054]  I just wanted to show how you don't just get presidential alerts now on your Google phones with Obama propaganda.
