[00:00:00.450 --> 00:00:03.317]  Coast to Coast, direct from Austin.
[01:53:22.889 --> 01:53:25.932]  Get the lead out as well as the cadmium, mercury and calcium.
[01:53:26.656 --> 01:53:38.444]  Extend-A-Vite is a garlic cayenne supplement with five other herbs that acts like a natural drain-o, cleaning out the stored toxins, restoring your energy and youthfulness that we've lost.
[01:53:39.164 --> 01:53:44.448]  If you would like to live your life free of sickness, pain or fear, then Extend-A-Vite is for you.
[01:53:44.708 --> 01:53:50.332]  Available in either capsules or liquid, you too can see why Extend-A-Vite is the number one heart drop available.
[01:53:50.712 --> 01:53:51.653]  To order, call 1-877-928-8822.
[01:53:51.673 --> 01:53:52.253]  That's 1-877-928-8822.
[01:53:52.333 --> 01:53:53.894]  Or visit our website at heartdrop.com.
[01:54:24.947 --> 01:54:26.428]  Welcome back to the Alex Jones Show.
[01:54:26.448 --> 01:54:38.094]  I'm David Knight here in Austin with Anthony Gucciardi and we are on the phone with Dr. Group and we were just talking about toxins and EMF and the effects that they have on our lives and about what we can do about it.
[01:54:38.134 --> 01:54:39.555]  What can we do about it, Dr. Group?
[01:54:39.575 --> 01:54:40.675]  How do we defend ourselves?
[01:54:40.715 --> 01:54:43.377]  How do we take control of our health, of our family's health?
[01:54:44.147 --> 01:54:46.330]  Well, the first thing is to be educated about it.
[01:54:46.370 --> 01:54:56.742]  You know, obviously listening to Alex and listening to all of us and learning about going through your kitchen and learning about what the chemicals are that you're putting in your body.
[01:54:56.802 --> 01:54:58.644]  And then also, you know, paying attention.
[01:54:58.664 --> 01:55:01.127]  You know, we've done a lot of research in developing
[01:55:01.747 --> 01:55:01.967]  I think?
[01:55:31.847 --> 01:55:48.183]  Right here, if you want to look at some of the things that we're doing, especially with iodine, that's one of the most important substances that I've found that can help restore your health because there's so many conditions of hypothyroidism out there.
[01:55:48.223 --> 01:55:52.387]  There's so many conditions of iodine deficiency.
[01:55:53.027 --> 01:56:06.089]  So, what we do, how we start with that is we get the purest iodine crystals that you can find from deep in the earth, like Anthony was talking about earlier, and these are high, high purity.
[01:56:06.129 --> 01:56:10.430]  That's 99.99% pure iodine crystals.
[01:56:10.910 --> 01:56:16.431]  Now let's be clear though, that is the only, that is the highest purity grade in the world right now.
[01:56:18.032 --> 01:56:20.092]  And you're the only one providing that.
[01:56:20.822 --> 01:56:21.342]  Yes it is.
[01:56:21.382 --> 01:56:32.926]  We've gone through to a great extent to be able to solidify this source because we test every batch of iodine that's coming in as well to make sure it's pure, to make sure there's no radiation in it.
[01:56:32.946 --> 01:56:46.530]  Some of the other companies out there are using iodine from sea sources and I'm not saying that could be contaminated but with everything that's happening with Fukushima right now and Fukushima pretty much going critical and you know all
[01:56:48.466 --> 01:56:58.379]  Well, you know, whether it's from a sea source, it can be good if it's pure, but we've made the decision right now to transfer to this key process, where it is 7,000 to 10,000 feet below the earth.
[01:56:59.020 --> 01:57:05.227]  And it's interesting now how, amid all of this, we just looked at this with Dr. Group and found this to be the key thing.
[01:57:05.828 --> 01:57:11.610]  But it's interesting now, all these stories coming out from the World Health Organization and others, such as this one that just came out.
[01:57:11.730 --> 01:57:14.511]  Pregnant women need iodine supplement, doctors say.
[01:57:14.951 --> 01:57:17.132]  But they don't tell you what kind of iodine to take.
[01:57:17.192 --> 01:57:19.533]  They give you the, you know, bad iodine.
[01:57:19.893 --> 01:57:26.876]  The iodine that is better than nothing that the government is hoarding, but overall you can't be taking on a daily basis.
[01:57:26.896 --> 01:57:28.637]  You know, they give you potassium iodide.
[01:57:29.257 --> 01:57:32.158]  And that's not something you want to be taking on a daily basis to protect yourself.
[01:57:32.318 --> 01:57:35.440]  It's something that you only want to take if you're seeing a mushroom cloud come up.
[01:57:35.600 --> 01:57:36.040]  Right, right.
[01:57:36.060 --> 01:57:37.501]  It's an emergency measure, right?
[01:57:37.541 --> 01:57:42.243]  To just fill up the thyroid so that you don't absorb the radiation so quickly into your thyroid.
[01:57:42.263 --> 01:57:42.503]  Exactly.
[01:57:42.523 --> 01:57:43.624]  It's just a blocking mechanism.
[01:57:43.684 --> 01:57:44.764]  It's a blocking mechanism.
[01:57:45.365 --> 01:57:54.649]  You could argue, really, that with all the sodium fluoride in the water supply, that it's basically like we're seeing a mushroom cloud right now, and it could be beneficial, and it's better than nothing.
[01:57:55.470 --> 01:57:57.851]  But we weren't satisfied with better than nothing.
[01:57:58.411 --> 01:58:04.295]  So we had to go with the real, serious nasoniadine from the actual crystals deep within the Earth, and now we've transferred to this whole new process.
[01:58:04.615 --> 01:58:10.940]  And what Dr. Group was saying is basically this is the front line of defense against the toxins that are going into your body.
[01:58:11.260 --> 01:58:19.445]  This is the front line of defense we found, according to the research, according to the experts, the front line, and that is why it is called Survival Shield, and now we have X2.
[01:58:19.966 --> 01:58:26.350]  And we're going to be showing the crystals on screen at PrisonPlanet.tv or InfoWars.com slash show and some of the other processes as well.
[01:58:26.590 --> 01:58:32.172]  Yeah, if you're watching the video feed, we've got some shots there from the laboratory, and we're going to be talking to Dr. Group when we come back.
[01:58:32.652 --> 01:58:34.713]  He's going to show us a little bit of the processes there.
[01:58:34.773 --> 01:58:40.055]  We've already seen some shots of that iodine that they're getting from 7,000 feet below the Earth.
[01:58:40.515 --> 01:58:43.136]  Stay tuned, we're going to be right back, and Alex is going to be joining us.
[01:58:43.716 --> 01:58:44.136]  Stay with us.
[01:58:52.219 --> 01:58:56.180]  This is GCN, the Genesis Communications Radio Network.
[01:58:59.625 --> 01:59:02.006]  This is Scottish John for InfoWars.com.
[01:59:02.106 --> 01:59:08.629]  I know that most of you here in this commercial already know about the New World Order, eugenics, and all the other issues covered here at InfoWars.
[01:59:08.809 --> 01:59:11.410]  The question is, do your friends and family know?
[01:59:11.590 --> 01:59:13.350]  If not, then I want to know why.
[01:59:13.530 --> 01:59:15.751]  Oh, I know it's tough to talk about this with some people.
[01:59:15.831 --> 01:59:19.993]  They might call you names, or they just want to talk about sports, or soap operas.
[01:59:20.313 --> 01:59:21.314]  I say, so what?
[01:59:21.454 --> 01:59:23.476]  There's a battle going on out there right now.
[01:59:23.676 --> 01:59:26.798]  The ammunition is information, and the soldiers are you.
[01:59:27.038 --> 01:59:31.181]  It's time to transform your game from passive listener to active participant.
[01:59:31.322 --> 01:59:37.006]  We from Scotland have had our skin in this game for the greater part of the last thousand years, and I'm still fighting.
[01:59:37.166 --> 01:59:40.188]  If we don't all stand up right now, we're gonna lose everything.
[01:59:40.388 --> 01:59:42.090]  The Info War is worldwide.
[01:59:42.210 --> 01:59:46.333]  Tell your friends about Info Wars and let them know that Info Wars doesn't print bull.
[01:59:46.553 --> 01:59:50.136]  It's real journalism and news backed up by documented facts.
[01:59:50.236 --> 01:59:57.319]  Step up and take your friends and family to InfoWars.com, PrisonPlanet.tv and PlanetInfoWars.com.
[01:59:57.479 --> 01:59:58.939]  The truth will set them free!
[02:00:15.680 --> 02:00:19.865]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:20.526 --> 02:00:21.327]  You want answers?
[02:00:22.108 --> 02:00:22.989]  Well, so does he.
[02:00:23.650 --> 02:00:27.295]  He's Alex Jones on the GCN Radio Network.
[02:00:27.855 --> 02:00:31.900]  And now, live from Austin, Texas, Alex Jones.
[02:00:36.468 --> 02:00:37.769]  Welcome back to the Alex Jones Show.
[02:00:37.829 --> 02:00:41.431]  I'm David Knight here in Austin, joined with Anthony Gucciardi here in the studio.
[02:00:41.471 --> 02:00:46.295]  We have Dr. Group at his lab, and he's going to take us around and show us a little bit of what's there.
[02:00:46.315 --> 02:00:49.017]  We've been seeing pictures of the crystals.
[02:00:49.057 --> 02:00:53.260]  They've got a very good source of iodine taken from 7,000 feet below the Earth's surface.
[02:00:53.880 --> 02:00:54.200]  Why?
[02:00:54.300 --> 02:00:57.743]  Because they want to make sure that it's not contaminated with...
[02:00:58.403 --> 02:00:59.663]  Radiation from Fukushima.
[02:00:59.703 --> 02:01:05.424]  Many sources of iodine use seawater, or they're taken from a shallow area where it could be contaminated.
[02:01:05.444 --> 02:01:07.185]  So they get it from very deep below the surface.
[02:01:07.225 --> 02:01:09.945]  They test it for radiation presence.
[02:01:10.585 --> 02:01:17.667]  And we've just been talking to him about solutions to the toxins and the EMF that you come across in your life.
[02:01:17.687 --> 02:01:21.267]  I mean, he's talking about how those things affect you negatively.
[02:01:21.487 --> 02:01:25.468]  And, Dr. Group, what can you tell us about the lab there, about the process?
[02:01:25.748 --> 02:01:27.708]  And let's just be clear, this isn't just about iodine.
[02:01:28.009 --> 02:01:39.911]  The reason this lab is so key, and the reason why Dr. Group is so key, is because as they go around prescribing people antidepressant drugs, they're also shutting down natural manufacturers that have super high quality grade manufacturing techniques.
[02:01:40.551 --> 02:01:40.712]  Yes.
[02:01:40.752 --> 02:01:44.012]  Dr. Group's lab is literally a jewel of the natural health industry.
[02:01:44.072 --> 02:01:44.812]  It is the best.
[02:01:44.832 --> 02:01:46.113]  It is the highest state-of-the-art.
[02:01:46.533 --> 02:01:49.734]  We should be thankful it exists, and we should fight for it.
[02:01:49.794 --> 02:01:51.134]  So anyway, thank you Dr. Group.
[02:01:51.926 --> 02:01:52.387]  Well, thanks.
[02:01:52.407 --> 02:02:00.197]  Yeah, this is behind-the-scenes footage and this is very rare because most manufacturing facilities will not let you back behind closed doors.
[02:02:01.238 --> 02:02:08.066]  Because we're so transparent and because we want to show people, you know, the whole processing, we want to show how effective it is.
[02:02:08.627 --> 02:02:16.351]  This footage is made available exclusively to the InfoWars Live team and InfoWars customers.
