[00:00:02.174 --> 00:00:03.336]  Coast to coast.
[02:04:47.270 --> 02:04:48.831]  Well, good thing's hijacked.
[02:04:48.891 --> 02:04:57.676]  You know, there's only one power on this planet that's got the ability and the capability and the nerve and the audacity and the arrogance to steal a plane with 240 souls on it.
[02:04:58.396 --> 02:04:59.437]  You know, we know who that is.
[02:04:59.477 --> 02:05:01.358]  I don't think I have to come around and tell you that.
[02:05:02.192 --> 02:05:06.156]  Uh, it's the United States government that took that plane and what they got up their sleeves, I have no idea.
[02:05:07.277 --> 02:05:08.278]  I hear ya, probably.
[02:05:08.478 --> 02:05:08.958]  Who knows?
[02:05:09.819 --> 02:05:15.424]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[02:05:15.624 --> 02:05:22.851]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[02:05:23.011 --> 02:05:26.194]  Radioactive contamination is now in most of the food supply.
[02:05:26.354 --> 02:05:28.135]  There's only two ways to avoid this.
[02:05:28.375 --> 02:05:32.956]  Move south of the equator or properly protect your thyroid with nascent iodine.
[02:05:33.036 --> 02:05:35.797]  Looking to protect my family, I've done deep research.
[02:05:35.957 --> 02:05:41.739]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[02:05:41.899 --> 02:05:45.380]  It's made right here in the USA, completely non-GMO.
[02:05:45.580 --> 02:05:50.622]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[02:05:50.822 --> 02:05:53.865]  Exclusively available at Infowarslife.com.
[02:05:54.046 --> 02:05:59.932]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[02:06:00.032 --> 02:06:02.034]  Survival Shield Nascent Iodine.
[02:06:02.195 --> 02:06:07.620]  Secure your super high quality Nascent Iodine today at Infowarslife.com.
[02:06:07.721 --> 02:06:09.082]  That's Infowarslife.com.
[02:06:10.203 --> 02:06:12.947]  Alex Jones here with a message to fellow freedom lovers.
[02:06:13.208 --> 02:06:18.055]  The prognosis for the entire planetary economic system runs from bad to worse.
[02:06:18.235 --> 02:06:25.406]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[02:06:25.526 --> 02:06:30.948]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[02:06:31.168 --> 02:06:34.909]  These are items that I did research on, that I personally use.
[02:06:35.189 --> 02:06:39.731]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[02:06:39.911 --> 02:06:45.153]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[02:06:45.393 --> 02:06:48.474]  Strategic Relocation 3rd Edition by Joel Skousen.
[02:06:48.634 --> 02:06:50.755]  When Disaster Strikes by Matthew Stein.
[02:06:51.115 --> 02:06:55.700]  They're a safe used by Homeland Security to protect yourself during any radiological event.
[02:06:55.860 --> 02:06:58.343]  Hand-cranked shortwave AM FM radios.
[02:06:58.764 --> 02:07:05.772]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our InfoWar possible.
[02:07:06.032 --> 02:07:07.653]  We're getting prepared, are you?
[02:07:07.914 --> 02:07:09.675]  InfoWarsShop.com.
[02:07:09.935 --> 02:07:18.943]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[02:07:19.023 --> 02:07:27.130]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:07:27.410 --> 02:07:32.111]  We have now managed to secure the sought-after beans in a highly customized blend.
[02:07:32.271 --> 02:07:38.973]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[02:07:39.073 --> 02:07:46.155]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:07:46.255 --> 02:07:53.097]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:07:53.277 --> 02:07:57.618]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:07:57.758 --> 02:08:01.019]  Available in original or with our immune support infusion blend.
[02:08:01.139 --> 02:08:07.280]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:08:07.440 --> 02:08:09.160]  Available at Infowarslife.com.
[02:08:09.220 --> 02:08:11.121]  Will you fight?
[02:08:11.141 --> 02:08:11.261]  Fight?
[02:08:11.281 --> 02:08:18.442]  Against that?
[02:08:18.482 --> 02:08:18.522]  No!
[02:08:18.542 --> 02:08:18.862]  We will run!
[02:08:19.983 --> 02:08:20.463]  And we will live!
[02:08:21.823 --> 02:08:22.143]  Die?
[02:08:22.992 --> 02:08:23.932]  Fight and you may die.
[02:08:25.172 --> 02:08:26.513]  Run, and you'll live.
[02:08:28.093 --> 02:08:28.793]  At least a while.
[02:08:29.193 --> 02:08:50.377]  And dying in your beds, many years from now, would you be willing to trade all the days from this day to that for one chance, just one chance, to come back here and tell our enemies that they may take our lives, but they'll never take our freedom!
[02:08:52.897 --> 02:09:10.544]  All right, folks, let's get into the news.
[02:09:10.664 --> 02:09:14.126]  It's breaking up on InfoWars.com and PrisonPlanet.com.
[02:09:16.420 --> 02:09:20.821]  Paul Watson's got a new article out dealing with the EU's stunning hypocrisy on Crimea.
[02:09:21.282 --> 02:09:27.483]  Institution that ignores its own citizens' referendums declares Crimean vote as undemocratic.
[02:09:28.664 --> 02:09:30.544]  TSA polices St.
[02:09:30.584 --> 02:09:31.785]  Patrick's Day parade.
[02:09:32.898 --> 02:09:37.241]  That's right, now we've got the TSA out at the St.
[02:09:37.281 --> 02:09:39.822]  Patrick's Day parade searching people.
[02:09:40.302 --> 02:09:41.803]  Just total police state takeover.
[02:09:42.444 --> 02:09:49.588]  US and EU making Europeans suffer is a quote, price worth paying to punish Russia over Ukraine.
[02:09:50.388 --> 02:09:51.529]  Go read who said that.
[02:09:51.549 --> 02:09:54.491]  Amazing, that's open globalist talk.
[02:09:55.091 --> 02:09:57.613]  A new form of GMO sneaking into food supply this year.
[02:09:58.413 --> 02:09:59.673]  I'm going to be getting into that article.
[02:09:59.753 --> 02:10:04.895]  That is just some of the news up on Infowars.com and PrisonPlanet.com.
[02:10:06.275 --> 02:10:08.775]  But here is the top story this hour.
[02:10:11.396 --> 02:10:15.517]  This is a report out of the Washington Post.
[02:10:16.337 --> 02:10:23.239]  We're going to cover some more news and go back to your phone calls, Chris, Robert, Laura, Tom, Travis, and others that are patiently holding.
[02:10:25.109 --> 02:10:30.032]  And I love an article like this because it really just illustrates everything I'm talking about.
[02:10:30.052 --> 02:10:33.253]  And we're gonna give you the rest of the story on it.
[02:10:35.214 --> 02:10:40.817]  What's in this article is not just the news that the Internet's being handed over to someone.
[02:10:41.057 --> 02:10:42.078]  They say they don't know who.
[02:10:43.438 --> 02:10:52.303]  It's that you could write an article like this where the Washington Post says we don't know who's getting control of the Internet.
[02:10:54.275 --> 02:11:00.277]  That's like saying we're going to have World War III, and it's going to happen in 10 minutes, but we don't know who we're having it with.
[02:11:01.837 --> 02:11:06.358]  We're going to have a Super Bowl tomorrow, but we don't know who the Super Bowl players are.
[02:11:06.558 --> 02:11:07.379]  We don't know who the teams are.
[02:11:09.299 --> 02:11:17.762]  I don't know if it's the Washington Post writer, Craig Timberg, is this stupid, or whether they think you're that stupid.
[02:11:17.902 --> 02:11:19.042]  Actually, I know he's not stupid.
[02:11:19.922 --> 02:11:21.202]  They don't want to tell you.
[02:11:21.423 --> 02:11:22.843]  That's how stupid they think you are.
[02:11:24.679 --> 02:11:32.125]  It's on record that under international treaties, in the last 20 years, they've already signed over most of the internet.
[02:11:32.765 --> 02:11:34.947]  That's why hidden in the headline is the answer.
[02:11:35.948 --> 02:11:37.289]  By the way, this is not my opinion.
[02:11:37.309 --> 02:11:39.230]  I mean, I'm going to go over some evidence of this in a moment.
[02:11:41.532 --> 02:11:47.036]  They know full well it's the UN getting control, and by UN, the private interests that sit on those boards.
[02:11:47.997 --> 02:11:53.261]  And it's the UN that wants CISPA and SOPA style legislation to censor free speech, so don't forget that.
[02:11:54.414 --> 02:12:03.442]  That's why Congress is getting behind shining over the Internet that DARPA created, that Americans paid for, the core technology.
[02:12:05.263 --> 02:12:08.386]  By the way, will you guys queue up the John D. Rockefeller?
[02:12:08.406 --> 02:12:12.630]  We'd be better without the Internet, because he's the guy involved in all this.
[02:12:13.490 --> 02:12:16.213]  Thank you.
[02:12:16.333 --> 02:12:19.455]  US to relinquish remaining control over the Internet.
[02:12:20.316 --> 02:12:21.037]  That's the headline.
[02:12:22.671 --> 02:12:23.031]  U.S.
[02:12:23.191 --> 02:12:41.681]  officials announced plans Friday to relinquish federal government control over the administration of the Internet, a move that pleased international critics but alarms some business leaders and others who rely on smooth functioning of the web.
[02:12:42.102 --> 02:12:44.903]  That's code for we don't want an Internet neutrality.
[02:12:45.723 --> 02:12:48.905]  We don't want to be under EU law censoring free speech.
[02:12:49.325 --> 02:12:51.186]  We don't want to be under an Internet tax.
[02:12:51.327 --> 02:12:51.807]  And by the way,
[02:12:52.987 --> 02:12:57.492]  That's what's in there, and that's what's actually in other news publications, mainline news.
[02:12:57.512 --> 02:12:58.593]  That's what Google is saying.
[02:12:59.173 --> 02:13:08.883]  I'm not normally saying Google's good guys, but if they understand their interest is threatened, even though they're a large part of the new order system, this is being transferred basically to the EU that runs the UN.
[02:13:11.345 --> 02:13:14.569]  Now, we're going to get to Senator Rockefeller here in a moment, but listen to this.
[02:13:15.933 --> 02:13:19.635]  Pressure to let go of the final vestiges, see it's already been done, of U.S.
[02:13:19.695 --> 02:13:34.101]  authority over the system of web addresses and domain names that organize the internet has been building for more than a decade and was supercharged by the backlash last year to revelations about national security agency surveillance.
[02:13:34.841 --> 02:13:38.943]  See how all the other governments do it, all the big corporations do it, it's all about how America's doing it.
[02:13:39.363 --> 02:13:42.725]  We've got to turn the web over to the U.N.
[02:13:42.745 --> 02:13:44.566]  They'll fix it.
[02:13:45.962 --> 02:13:46.703]  See how they do this?
[02:13:46.723 --> 02:13:49.145]  Because it's globalist above America playing us off against others.
[02:13:50.706 --> 02:14:06.080]  The change would end the long-running contract between the Commerce Department and the Internet Corporation for assigned names and numbers, ICANN, a California-based non-profit group that the contract is set to expire next year but could be extended if the transition plan is not complete.
[02:14:06.120 --> 02:14:08.682]  Now, I've been covering this for 15 years, really.
[02:14:09.563 --> 02:14:10.724]  Since I learned a little bit more about it.
[02:14:11.505 --> 02:14:20.693]  The UN is constantly saying they want to remove most people's domains and tax the other domains and in free speech and you can look that up.
[02:14:20.793 --> 02:14:25.417]  Let me just type in UN wants to tax domains or UN wants to take domains.
[02:14:28.339 --> 02:14:34.825]  And that's why they've got all the names biz and gov and org and they're gonna come in and say you can't do this on that you can't do that.
[02:14:35.225 --> 02:14:36.887]  I mean it's all happening it's all being announced.
[02:14:38.049 --> 02:14:38.789]  Now, let's continue.
[02:14:39.450 --> 02:14:45.912]  In a statement, Senate Commerce Chairman John D. Rockefeller called the move consistent with other efforts the U.S.
[02:14:45.972 --> 02:14:53.916]  and other allies are making to promote free and open Internet and to preserve and advance the current multi-stakeholder model of global Internet governance.
[02:14:54.176 --> 02:14:54.516]  Hear that?
[02:14:54.596 --> 02:14:56.677]  Global Internet governance.
[02:14:57.717 --> 02:15:02.840]  And, by the way, there's a big club, to quote George Carlin, and you ain't in it.
[02:15:03.920 --> 02:15:05.821]  Because the world's owners want you dumb.
[02:15:07.537 --> 02:15:09.218]  That's why education will never get better, it'll get worse.
[02:15:09.238 --> 02:15:10.800]  Because it's designed to dumb you down.
[02:15:11.880 --> 02:15:14.963]  Because the country's owners want you stupid!
[02:15:15.903 --> 02:15:17.345]  Thank you George Carlin, rest in peace.
[02:15:17.365 --> 02:15:18.626]  9-11 truther.
[02:15:20.527 --> 02:15:23.169]  So, there you go, ladies and gentlemen.
[02:15:23.349 --> 02:15:26.532]  Now, now, now, he says this is going to protect the free and open internet.
[02:15:26.612 --> 02:15:29.534]  He's been promoting stuff that would end freedom of the web as we know it.
