[00:00:01.831 --> 00:00:02.992]  Coast to coast.
[01:48:28.172 --> 01:48:38.057]  Enough to then get a crew and build a staff, and then you'll have a real competition of new media, and there will be people that will end up being more successful than I've been.
[01:48:38.357 --> 01:48:39.418]  And I'm ready to step aside.
[01:48:39.578 --> 01:48:40.538]  Oh man, I'm so ready.
[01:48:41.158 --> 01:48:42.419]  I am so ready to be eclipsed.
[01:48:42.539 --> 01:48:44.020]  I am so ready to not be on point.
[01:48:44.440 --> 01:48:45.841]  I am so ready to not be walking point.
[01:48:46.121 --> 01:48:47.822]  Because I'm fearless, but let me tell you.
[01:48:48.642 --> 01:48:53.406]  I've really already cheated death with God's good graces and really made the system very angry.
[01:48:53.866 --> 01:48:55.987]  And believe me, I'm lucky I'm not dead or in prison.
[01:48:56.027 --> 01:49:01.391]  So, anytime new blood comes in that's better than me, I'm a platform here ready to lift them up.
[01:49:01.451 --> 01:49:01.772]  Go ahead.
[01:49:02.952 --> 01:49:04.874]  Well, we pray for you.
[01:49:04.954 --> 01:49:12.119]  It's just amazing that all these different groups, like I listen to the Hagmans every night, you know, Hagman and Hagman Report.
[01:49:12.640 --> 01:49:16.422]  I listen to Steve Quayle whenever he's on.
[01:49:16.602 --> 01:49:17.183]  Yeah, great guy.
[01:49:18.494 --> 01:49:19.894]  Uh, Stan Dale.
[01:49:20.014 --> 01:49:24.135]  I mean, just the guys that have been, I mean, they have been there throughout the year.
[01:49:24.155 --> 01:49:26.156]  You notice the key to them is they never infight.
[01:49:26.816 --> 01:49:34.938]  You know, the real sign is, look, Cass Sunstein said six years ago, the way they're going to take down the real media is they're going to infiltrate us, start groups, and start infighting.
[01:49:35.518 --> 01:49:38.799]  And how many times do people that stir up trouble, it turns out, are FBI informants?
[01:49:39.259 --> 01:49:44.900]  So you see somebody out there stirring up trouble, making up stuff about other hosts, you ignore them because they're a fed.
[01:49:44.920 --> 01:49:45.360]  Go ahead.
[01:49:46.454 --> 01:49:51.019]  Yeah, and it's just like, I love John B. Wells.
[01:49:51.319 --> 01:49:53.301]  I mean, and what he's trying to do right now.
[01:49:53.321 --> 01:49:54.882]  I love the fact he's doing his own thing.
[01:49:55.122 --> 01:49:56.023]  A real trailblazer.
[01:49:57.205 --> 01:49:57.385]  Yeah.
[01:49:57.405 --> 01:49:58.185]  I mean, I advise him.
[01:49:58.225 --> 01:49:59.847]  I said, coast to coast is really big.
[01:50:00.768 --> 01:50:07.695]  I probably, I think I would stay there and not do your own thing, but I thought he could do both, but I'm not going to get in the middle of that whole thing.
[01:50:08.215 --> 01:50:10.878]  I really enjoyed listening to him Saturday nights, but now he's doing his own thing.
[01:50:12.285 --> 01:50:19.050]  And that's good, because that gives another voice, and he has some great guests on there, and he's such a good interviewer.
[01:50:19.130 --> 01:50:19.730]  Exactly.
[01:50:19.750 --> 01:50:21.791]  He's a very talented guy, has a wonderful voice.
[01:50:22.132 --> 01:50:22.632]  God bless you.
[01:50:22.672 --> 01:50:23.312]  Good to hear from you, Phil.
[01:50:23.332 --> 01:50:24.073]  Now I'm going to go to break.
[01:50:24.753 --> 01:50:29.937]  I want to get at least Lisa and Eric in this next six-minute segment, and then we're going to go to Brian, Mike, and many others.
[01:50:29.977 --> 01:50:30.717]  Toll-free number is 800-259-9231.
[01:50:34.059 --> 01:50:39.503]  And I want to talk about what's going to happen as the dinosaur media fully collapses.
[01:50:39.523 --> 01:50:40.463]  Well, Max Geiser said it.
[01:50:40.804 --> 01:50:51.751]  They're going to end net neutrality, net ID, net taxes, federal harassment groups saying you're racist, trying to get you off air, federal licensing of journalists under Feinstein's plan.
[01:50:51.931 --> 01:50:52.672]  They're coming for us.
[01:50:52.992 --> 01:50:56.634]  But you've already lost the initiative and the moral high ground, turds.
[01:50:57.254 --> 01:50:59.095]  Talking to Feinstein and others, you're not gonna win.
[01:50:59.475 --> 01:51:01.056]  The beginning of the end is now here.
[01:51:01.576 --> 01:51:03.857]  You don't have our soul, you don't control our minds.
[01:51:04.137 --> 01:51:06.178]  You may have a bunch of sheep and lemmings, they don't count.
[01:51:06.478 --> 01:51:07.959]  The thinking folks, you've lost us.
[01:51:09.915 --> 01:51:15.939]  Attention gun owners, it's reasonable to assume that at some point you may need to defend your family from an armed attack.
[01:51:16.079 --> 01:51:19.541]  But is it reasonable to mount a defense without a strong offense?
[01:51:19.781 --> 01:51:21.942]  Infidel Body Armor goes on in seconds.
[01:51:22.162 --> 01:51:24.324]  Is civilian legal in all 50 states?
[01:51:24.584 --> 01:51:26.885]  Is 100% made in the USA?
[01:51:27.005 --> 01:51:30.588]  Is veteran owned and ships next business day for free?
[01:51:30.748 --> 01:51:32.629]  Go to InfidelBodyArmor.com.
[01:51:33.409 --> 01:51:37.452]  INFIDELBODYARMOR.COM Infidel Body Armor.
[01:51:38.072 --> 01:51:38.413]  Just.
[01:51:38.593 --> 01:51:38.873]  Won't.
[01:51:39.033 --> 01:51:39.313]  Quit.
[01:51:39.634 --> 01:51:42.896]  From the Berkey Guy, now comes Survival Cave Food Storage.
[01:51:43.136 --> 01:51:48.740]  All natural canned meats with no MSG, fillers, or chemicals, and with up to a 15-year shelf life.
[01:51:49.020 --> 01:51:51.922]  On sale this week, 12 14.5-ounce cans of ground beef was $1.23, now just $1.13.
[01:51:51.982 --> 01:51:53.083]  Or 12 28-ounce cans was $1.64, now only $1.54.
[01:51:59.087 --> 01:52:00.268]  Free shipping within the U.S.
[01:52:00.428 --> 01:52:03.290]  Go to goberke.com or call 877-886-3653.
[01:52:04.872 --> 01:52:10.256]  Helping thousands prepare since 2005. goberke.com The facts are in.
[01:52:10.436 --> 01:52:11.577]  The studies are legion.
[01:52:11.858 --> 01:52:19.264]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:52:19.364 --> 01:52:22.827]  So why are the social engineers adding it to the water?
[01:52:23.187 --> 01:52:23.567]  Simple.
[01:52:23.747 --> 01:52:28.151]  Dumb down the host population that the parasitic technocracy is feeding on.
[01:52:28.451 --> 01:52:33.914]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:52:34.174 --> 01:52:50.222]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:52:50.502 --> 01:52:54.744]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[01:52:55.084 --> 01:52:56.845]  I use Fluoride Shield every day.
[01:52:57.225 --> 01:53:02.546]  Secure your fluoride shield and other pioneering formulations at InfoWarsLive.com today.
[01:53:02.786 --> 01:53:07.027]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[01:53:07.167 --> 01:53:09.048]  That's InfoWarsLive.com.
[01:53:09.668 --> 01:53:16.049]  By now you may know that a Bitcoin is the first decentralized currency that's easily transferred from person to person over the internet.
[01:53:16.369 --> 01:53:17.249]  No bank needed.
[01:53:17.509 --> 01:53:21.130]  This means lower fees and accounts can never be frozen, limited or closed.
[01:53:21.390 --> 01:53:24.891]  Plus, a large number of businesses and merchants already accept Bitcoins.
[01:53:25.251 --> 01:53:28.434]  And bitcoins are easily exchanged for dollars, euros, and more.
[01:53:28.854 --> 01:53:37.342]  If you're interested in making money in the bitcoin market right away, and by right away we mean start making money today, please visit us at cloudhashing.com.
[01:53:37.662 --> 01:53:44.568]  Cloudhashing.com is one of the fastest growing bitcoin miners in the world, delivering the highest profits to people just like you.
[01:53:44.788 --> 01:53:50.653]  To get started, join us at cloudhashing.com and you will start mining bitcoins right away and get paid daily.
[01:53:50.813 --> 01:53:51.674]  You heard correctly.
[01:53:51.954 --> 01:53:54.217]  You will receive payments every single day.
[01:53:54.478 --> 01:53:55.279]  And the best part?
[01:53:55.459 --> 01:53:58.763]  You do not need a computer or need any experience in mining bitcoins.
[01:53:59.004 --> 01:54:00.526]  It's perfect for everyone.
[01:54:00.766 --> 01:54:02.469]  Learn more at cloudhashing.com.
[01:54:02.709 --> 01:54:04.992]  Just like it sounds, cloudhashing.com.
[01:54:05.272 --> 01:54:07.936]  Start making money today at cloudhashing.com.
[01:54:16.414 --> 01:54:19.036]  Well, we got some bad news just minutes ago.
[01:54:19.716 --> 01:54:23.539]  One of my favorite comedians, Harold Ramis of Ghostbusters, Stripes, you name it.
[01:54:24.159 --> 01:54:25.260]  A great director and writer.
[01:54:26.541 --> 01:54:31.565]  I was on the Man Cow Show like just a year ago and Harold Ramis was on during the breaks.
[01:54:31.605 --> 01:54:32.325]  I was talking to him.
[01:54:32.345 --> 01:54:33.266]  That was cool.
[01:54:34.427 --> 01:54:34.887]  He's dead.
[01:54:34.927 --> 01:54:35.547]  Harold Ramis.
[01:54:36.588 --> 01:54:47.991]  Has died of autoimmune inflammatory vasolitis, his wife told the Chicago Tribune, and there's only one way to send him off, and that is with one of the most eloquent things he's ever talked about, the giant Twinkie.
[01:54:48.011 --> 01:54:53.413]  The Twinkie represents the normal amount of psychokinetic energy in the New York area.
[01:54:54.373 --> 01:55:01.395]  According to this morning's sample, it would be a Twinkie 35 feet long, weighing approximately 600 pounds.
[01:55:01.635 --> 01:55:03.736]  That's a big Twinkie.
[01:55:05.075 --> 01:55:06.956]  We could be on the verge of a fourfold cross rip.
[01:55:07.257 --> 01:55:09.678]  A PKE surge of incredible, even dangerous proportions.
[01:55:11.520 --> 01:55:14.121]  We just had a visit from the Environmental Protection Agency.
[01:55:15.142 --> 01:55:15.883]  How's the grid holding up?
[01:55:15.903 --> 01:55:16.823]  It's not good.
[01:55:17.504 --> 01:55:18.464]  Tell them about the Twinkie.
[01:55:20.286 --> 01:55:20.986]  What about the Twinkie?
[01:55:23.410 --> 01:55:24.291]  I'm sorry.
[01:55:24.511 --> 01:55:25.752]  You can watch that movie a hundred times.
[01:55:26.072 --> 01:55:28.575]  Let's go ahead and go back to your phone calls.
[01:55:29.275 --> 01:55:30.216]  Okay, let's talk to him.
[01:55:30.236 --> 01:55:31.637]  Sad to hear he's dead, but that's funny.
[01:55:32.398 --> 01:55:33.319]  His humor will live on.
[01:55:33.799 --> 01:55:34.700]  He wrote that, by the way.
[01:55:35.401 --> 01:55:37.422]  Lisa in Oklahoma, you're on the air.
[01:55:37.462 --> 01:55:37.863]  Go ahead.
[01:55:39.244 --> 01:55:42.807]  Hi Alex, I'm a listener from Oklahoma.
[01:55:43.687 --> 01:55:46.970]  And I believe that the biggest issue down here is the gun control.
[01:55:46.990 --> 01:55:49.932]  And Piers Morgan is an ass.
[01:55:50.493 --> 01:55:53.715]  I used to watch him at first because he was charming, English.
[01:55:54.456 --> 01:55:56.898]  But I'll tell you what, you did a good job.
[01:55:57.258 --> 01:56:07.406]  But I'll tell you, I believe CNN, by just hiring this guy, is the biggest help to us for gun control.
[01:56:07.866 --> 01:56:08.587]  So yay CNN.
[01:56:10.229 --> 01:56:10.709]  Exactly.
[01:56:10.749 --> 01:56:13.050]  Obama's been a big plus for the Second Amendment as well.
[01:56:13.370 --> 01:56:13.791]  That's the thing.
[01:56:13.831 --> 01:56:16.052]  If we resist their tyranny, it backfires on them.
[01:56:16.072 --> 01:56:16.532]  Great point.
[01:56:16.772 --> 01:56:17.792]  Gotta move to more people quick.
[01:56:17.832 --> 01:56:18.533]  Great point, Lisa.
[01:56:18.893 --> 01:56:20.273]  Let's talk to Eric in Tennessee.
[01:56:20.293 --> 01:56:21.074]  You're on the ear, Eric.
[01:56:22.514 --> 01:56:22.975]  Hey, Alex.
[01:56:23.015 --> 01:56:23.495]  How's it going?
[01:56:23.675 --> 01:56:24.115]  Good, brother.
[01:56:24.135 --> 01:56:24.715]  Thanks for calling.
[01:56:24.735 --> 01:56:25.336]  What's on your mind?
[01:56:26.196 --> 01:56:28.917]  Well, I'm sorry to hear about Harold Ramis.
[01:56:28.957 --> 01:56:29.858]  That's sad, man.
[01:56:31.698 --> 01:56:32.299]  Absolutely.
[01:56:32.379 --> 01:56:34.079]  So what is your take on Lord Morgan?
[01:56:34.119 --> 01:56:34.960]  The death of his show?
[01:56:35.851 --> 01:56:40.133]  Oh man, just like Mac said, ding dong, the witch is dead, man.
[01:56:40.253 --> 01:56:41.333]  My hat's off to you.
[01:56:41.693 --> 01:56:43.834]  My hat's off to, you know, Uncle Ted.
[01:56:43.874 --> 01:56:45.035]  My hat's off to Jesse.
[01:56:45.955 --> 01:56:48.176]  You guys did a great job just putting him straight.
[01:56:49.096 --> 01:56:53.018]  But as far as the media goes, I mean, I'm the same age you are.
[01:56:53.338 --> 01:56:56.059]  I mean, grew up listening to Choir Riot, the whole deal.
[01:56:57.840 --> 01:57:01.041]  When I was growing up, we had 2, 4, and 5 on antenna.
[01:57:01.141 --> 01:57:02.562]  We didn't even have cable, you know?
[01:57:03.855 --> 01:57:10.977]  And now you've got all these choices, and when you watch something, you get a certain view of it depending on what channel you watch.
